,Unnamed: 0,year,bula_h,quintil_oecd_hh,hgeqpsol,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
309,309,2011,Lower Saxony,3rd Quintile,No,1.0,287,16022,0.89564,1.14207
310,310,2011,Lower Saxony,4th Quintile,No,1.0,252,16022,0.88483,1.12908
311,311,2011,Lower Saxony,5th Quintile,Yes,0.09733,39,16022,0.07152,0.12223
312,312,2011,Lower Saxony,5th Quintile,No,0.90267,278,16022,0.80795,1.00871
313,313,2011,Bremen,1st Quintile,No,1.0,37,16022,0.72763,1.24567
314,314,2011,North Rhine-Westphalia,1st Quintile,No,1.0,737,16022,0.90663,1.07588
315,315,2011,North Rhine-Westphalia,2nd Quintile,Yes,0.04046,32,16022,0.02692,0.05531
316,316,2011,North Rhine-Westphalia,2nd Quintile,No,0.95954,606,16022,0.87681,1.0553
317,317,2011,North Rhine-Westphalia,3rd Quintile,Yes,0.0444,36,16022,0.0311,0.06329
318,318,2011,North Rhine-Westphalia,3rd Quintile,No,0.9556,550,16022,0.88276,1.03042
319,319,2011,North Rhine-Westphalia,4th Quintile,Yes,0.05469,48,16022,0.04055,0.07309
320,320,2011,North Rhine-Westphalia,4th Quintile,No,0.94531,558,16022,0.87523,1.0224
321,321,2011,North Rhine-Westphalia,5th Quintile,Yes,0.05961,60,16022,0.04668,0.07792
322,322,2011,North Rhine-Westphalia,5th Quintile,No,0.94039,646,16022,0.87622,1.01237
323,323,2011,Hesse,1st Quintile,No,1.0,200,16022,0.84775,1.17994
324,324,2011,Hesse,2nd Quintile,No,1.0,199,16022,0.85497,1.18313
325,325,2011,Hesse,3rd Quintile,No,1.0,193,16022,0.87624,1.12743
326,326,2011,Hesse,4th Quintile,No,1.0,201,16022,0.88161,1.12297
327,327,2011,Hesse,5th Quintile,Yes,0.08365,35,16022,0.05929,0.10906
328,328,2011,Hesse,5th Quintile,No,0.91635,271,16022,0.8066,1.02992
329,329,2011,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,192,16022,0.83646,1.18741
330,330,2011,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,202,16022,0.87671,1.14686
331,331,2011,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,170,16022,0.85106,1.14373
332,332,2011,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,149,16022,0.86486,1.1472
333,333,2011,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,158,16022,0.84516,1.15207
334,334,2011,Baden-Wuerttemberg,1st Quintile,No,1.0,310,16022,0.87917,1.14599
335,335,2011,Baden-Wuerttemberg,2nd Quintile,Yes,0.08445,37,16022,0.0554,0.11176
336,336,2011,Baden-Wuerttemberg,2nd Quintile,No,0.91555,317,16022,0.79753,1.03879
337,337,2011,Baden-Wuerttemberg,3rd Quintile,Yes,0.09994,54,16022,0.06463,0.13518
338,338,2011,Baden-Wuerttemberg,3rd Quintile,No,0.90006,338,16022,0.80667,0.99933
339,339,2011,Baden-Wuerttemberg,4th Quintile,Yes,0.17632,95,16022,0.14009,0.21682
340,340,2011,Baden-Wuerttemberg,4th Quintile,No,0.82368,352,16022,0.73666,0.92058
341,341,2011,Baden-Wuerttemberg,5th Quintile,Yes,0.14537,84,16022,0.11499,0.18085
342,342,2011,Baden-Wuerttemberg,5th Quintile,No,0.85463,400,16022,0.76568,0.9351
343,343,2011,Bavaria,1st Quintile,Yes,0.0581,36,16022,0.0357,0.08719
344,344,2011,Bavaria,1st Quintile,No,0.9419,402,16022,0.83582,1.03176
345,345,2011,Bavaria,2nd Quintile,Yes,0.09689,73,16022,0.07327,0.12595
346,346,2011,Bavaria,2nd Quintile,No,0.90311,432,16022,0.80239,1.01788
347,347,2011,Bavaria,3rd Quintile,Yes,0.13291,98,16022,0.09635,0.16784
348,348,2011,Bavaria,3rd Quintile,No,0.86709,417,16022,0.77076,0.95494
349,349,2011,Bavaria,4th Quintile,Yes,0.11083,92,16022,0.08381,0.13668
350,350,2011,Bavaria,4th Quintile,No,0.88917,429,16022,0.81291,0.98039
351,351,2011,Bavaria,5th Quintile,Yes,0.16278,136,16022,0.13237,0.19198
352,352,2011,Bavaria,5th Quintile,No,0.83722,453,16022,0.75418,0.90554
353,353,2011,Berlin,1st Quintile,No,1.0,180,16022,0.86208,1.18681
354,354,2011,Berlin,2nd Quintile,No,1.0,118,16022,0.85087,1.17946
355,355,2011,Berlin,3rd Quintile,No,1.0,121,16022,0.84753,1.14223
356,356,2011,Berlin,4th Quintile,No,1.0,125,16022,0.85563,1.17303
357,357,2011,Berlin,5th Quintile,No,1.0,116,16022,0.82584,1.16857
358,358,2011,Brandenburg,1st Quintile,No,1.0,192,16022,0.84805,1.14552
359,359,2011,Brandenburg,2nd Quintile,No,1.0,162,16022,0.85426,1.14231
360,360,2011,Brandenburg,3rd Quintile,No,1.0,134,16022,0.81413,1.21517
361,361,2011,Brandenburg,4th Quintile,No,1.0,93,16022,0.78449,1.23032
362,362,2011,Brandenburg,5th Quintile,No,1.0,58,16022,0.77022,1.31052
363,363,2011,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,128,16022,0.8412,1.16303
364,364,2011,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,97,16022,0.77845,1.20927
365,365,2011,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,73,16022,0.77707,1.2255
366,366,2011,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,52,16022,0.77094,1.29738
367,367,2011,Mecklenburg-Western Pomerania,5th Quintile,No,1.0,38,16022,0.82673,1.21831
368,368,2011,Saxony,1st Quintile,No,1.0,297,16022,0.8701,1.13889
369,369,2011,Saxony,2nd Quintile,No,1.0,269,16022,0.88593,1.10993
370,370,2011,Saxony,3rd Quintile,No,1.0,214,16022,0.87595,1.1437
371,371,2011,Saxony,4th Quintile,No,1.0,138,16022,0.81533,1.17838
372,372,2011,Saxony,5th Quintile,No,1.0,78,16022,0.80907,1.20204
373,373,2011,Saxony-Anhalt,1st Quintile,No,1.0,204,16022,0.84562,1.19466
374,374,2011,Saxony-Anhalt,2nd Quintile,No,1.0,158,16022,0.84181,1.1926
375,375,2011,Saxony-Anhalt,3rd Quintile,No,1.0,125,16022,0.86606,1.12518
376,376,2011,Saxony-Anhalt,4th Quintile,No,1.0,79,16022,0.80889,1.24935
377,377,2011,Saxony-Anhalt,5th Quintile,No,1.0,58,16022,0.73116,1.27
378,378,2011,Thuringa,1st Quintile,No,1.0,177,16022,0.87806,1.13147
379,379,2011,Thuringa,2nd Quintile,No,1.0,180,16022,0.8459,1.12571
380,380,2011,Thuringa,3rd Quintile,No,1.0,134,16022,0.8426,1.20475
381,381,2011,Thuringa,4th Quintile,No,1.0,84,16022,0.77219,1.27673
382,382,2011,Thuringa,5th Quintile,No,1.0,47,16022,0.7744,1.32199
383,383,2012,Schleswig-Holstein,1st Quintile,No,1.0,154,15637,0.80769,1.18906
384,384,2012,Schleswig-Holstein,2nd Quintile,No,1.0,128,15637,0.80229,1.22976
385,385,2012,Schleswig-Holstein,3rd Quintile,No,1.0,91,15637,0.8275,1.16743
386,386,2012,Schleswig-Holstein,4th Quintile,No,1.0,109,15637,0.8045,1.19856
387,387,2012,Schleswig-Holstein,5th Quintile,No,1.0,83,15637,0.80084,1.20927
388,388,2012,Hamburg,1st Quintile,No,1.0,58,15637,0.78341,1.28529
389,389,2012,Hamburg,2nd Quintile,No,1.0,50,15637,0.75254,1.26851
390,390,2012,Hamburg,3rd Quintile,No,1.0,49,15637,0.77004,1.25868
391,391,2012,Hamburg,4th Quintile,No,1.0,49,15637,0.73542,1.34954
392,392,2012,Hamburg,5th Quintile,No,1.0,59,15637,0.74146,1.26782
393,393,2012,Lower Saxony,1st Quintile,No,1.0,287,15637,0.87138,1.1511
394,394,2012,Lower Saxony,2nd Quintile,No,1.0,286,15637,0.87477,1.10329
395,395,2012,Lower Saxony,3rd Quintile,No,1.0,272,15637,0.89101,1.1279
396,396,2012,Lower Saxony,4th Quintile,Yes,0.0815,40,15637,0.05852,0.10584
397,397,2012,Lower Saxony,4th Quintile,No,0.9185,246,15637,0.81749,1.03033
398,398,2012,Lower Saxony,5th Quintile,Yes,0.10011,35,15637,0.06706,0.1396
399,399,2012,Lower Saxony,5th Quintile,No,0.89989,253,15637,0.79137,1.01627
400,400,2012,Bremen,1st Quintile,No,1.0,35,15637,0.66656,1.29058
401,401,2012,North Rhine-Westphalia,1st Quintile,No,1.0,743,15637,0.91889,1.08447
402,402,2012,North Rhine-Westphalia,2nd Quintile,No,1.0,557,15637,0.91977,1.0919
403,403,2012,North Rhine-Westphalia,3rd Quintile,Yes,0.05416,46,15637,0.04211,0.0671
404,404,2012,North Rhine-Westphalia,3rd Quintile,No,0.94584,546,15637,0.88216,1.02191
405,405,2012,North Rhine-Westphalia,4th Quintile,Yes,0.07785,57,15637,0.05495,0.10066
406,406,2012,North Rhine-Westphalia,4th Quintile,No,0.92215,516,15637,0.84673,0.99855
407,407,2012,North Rhine-Westphalia,5th Quintile,Yes,0.06911,64,15637,0.04942,0.08547
408,408,2012,North Rhine-Westphalia,5th Quintile,No,0.93089,639,15637,0.86937,0.99414
409,409,2012,Hesse,1st Quintile,No,1.0,203,15637,0.84676,1.13991
410,410,2012,Hesse,2nd Quintile,No,1.0,200,15637,0.84819,1.128
411,411,2012,Hesse,3rd Quintile,No,1.0,182,15637,0.87603,1.15378
412,412,2012,Hesse,4th Quintile,No,1.0,191,15637,0.85265,1.13437
413,413,2012,Hesse,5th Quintile,Yes,0.09916,41,15637,0.07369,0.13573
414,414,2012,Hesse,5th Quintile,No,0.90084,247,15637,0.7981,1.01081
415,415,2012,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,187,15637,0.83507,1.15656
416,416,2012,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,193,15637,0.86522,1.13208
417,417,2012,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,168,15637,0.85323,1.11791
418,418,2012,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,147,15637,0.86197,1.11685
419,419,2012,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,152,15637,0.86441,1.11519
420,420,2012,Baden-Wuerttemberg,1st Quintile,No,1.0,274,15637,0.88697,1.12014
421,421,2012,Baden-Wuerttemberg,2nd Quintile,Yes,0.08025,40,15637,0.058,0.11017
422,422,2012,Baden-Wuerttemberg,2nd Quintile,No,0.91975,321,15637,0.80881,1.01951
423,423,2012,Baden-Wuerttemberg,3rd Quintile,Yes,0.13793,70,15637,0.11203,0.17452
424,424,2012,Baden-Wuerttemberg,3rd Quintile,No,0.86207,305,15637,0.76769,0.95945
425,425,2012,Baden-Wuerttemberg,4th Quintile,Yes,0.15395,84,15637,0.11718,0.19848
426,426,2012,Baden-Wuerttemberg,4th Quintile,No,0.84605,336,15637,0.75882,0.92906
427,427,2012,Baden-Wuerttemberg,5th Quintile,Yes,0.15693,94,15637,0.12783,0.18863
428,428,2012,Baden-Wuerttemberg,5th Quintile,No,0.84307,369,15637,0.75876,0.93725
429,429,2012,Bavaria,1st Quintile,No,1.0,423,15637,0.89473,1.11462
430,430,2012,Bavaria,2nd Quintile,Yes,0.09488,54,15637,0.06524,0.1227
431,431,2012,Bavaria,2nd Quintile,No,0.90512,426,15637,0.8162,1.00019
432,432,2012,Bavaria,3rd Quintile,Yes,0.13606,104,15637,0.10784,0.16998
433,433,2012,Bavaria,3rd Quintile,No,0.86394,415,15637,0.78696,0.96075
434,434,2012,Bavaria,4th Quintile,Yes,0.12786,103,15637,0.09894,0.15961
435,435,2012,Bavaria,4th Quintile,No,0.87214,420,15637,0.78639,0.94267
436,436,2012,Bavaria,5th Quintile,Yes,0.17068,124,15637,0.13917,0.21364
437,437,2012,Bavaria,5th Quintile,No,0.82932,429,15637,0.75791,0.9129
438,438,2012,Berlin,1st Quintile,No,1.0,174,15637,0.84324,1.15774
439,439,2012,Berlin,2nd Quintile,No,1.0,149,15637,0.87683,1.11667
440,440,2012,Berlin,3rd Quintile,No,1.0,126,15637,0.84745,1.13664
441,441,2012,Berlin,4th Quintile,No,1.0,115,15637,0.8508,1.17631
442,442,2012,Berlin,5th Quintile,No,1.0,120,15637,0.84619,1.16665
443,443,2012,Brandenburg,1st Quintile,No,1.0,172,15637,0.84603,1.1934
444,444,2012,Brandenburg,2nd Quintile,No,1.0,145,15637,0.87042,1.17667
445,445,2012,Brandenburg,3rd Quintile,No,1.0,133,15637,0.8442,1.17426
446,446,2012,Brandenburg,4th Quintile,No,1.0,100,15637,0.83394,1.25173
447,447,2012,Brandenburg,5th Quintile,No,1.0,71,15637,0.73648,1.31662
448,448,2012,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,132,15637,0.82987,1.18072
449,449,2012,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,80,15637,0.76961,1.2168
450,450,2012,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,86,15637,0.82143,1.18152
451,451,2012,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,43,15637,0.71704,1.34893
452,452,2012,Mecklenburg-Western Pomerania,5th Quintile,No,1.0,43,15637,0.73064,1.38455
453,453,2012,Saxony,1st Quintile,No,1.0,299,15637,0.87031,1.1161
454,454,2012,Saxony,2nd Quintile,No,1.0,237,15637,0.88773,1.12601
455,455,2012,Saxony,3rd Quintile,No,1.0,238,15637,0.88135,1.10672
456,456,2012,Saxony,4th Quintile,No,1.0,140,15637,0.84264,1.18484
457,457,2012,Saxony,5th Quintile,No,1.0,90,15637,0.82114,1.18653
458,458,2012,Saxony-Anhalt,1st Quintile,No,1.0,195,15637,0.85622,1.18999
459,459,2012,Saxony-Anhalt,2nd Quintile,No,1.0,127,15637,0.81631,1.18909
460,460,2012,Saxony-Anhalt,3rd Quintile,No,1.0,104,15637,0.81826,1.19622
461,461,2012,Saxony-Anhalt,4th Quintile,No,1.0,103,15637,0.82088,1.22776
462,462,2012,Saxony-Anhalt,5th Quintile,No,1.0,62,15637,0.75374,1.29489
463,463,2012,Thuringa,1st Quintile,No,1.0,178,15637,0.88972,1.13426
464,464,2012,Thuringa,2nd Quintile,No,1.0,114,15637,0.83458,1.15033
465,465,2012,Thuringa,3rd Quintile,No,1.0,149,15637,0.82395,1.15369
466,466,2012,Thuringa,4th Quintile,No,1.0,89,15637,0.81169,1.25193
467,467,2012,Thuringa,5th Quintile,No,1.0,69,15637,0.77951,1.27758
468,468,2013,Schleswig-Holstein,1st Quintile,No,1.0,185,17277,0.81155,1.17442
469,469,2013,Schleswig-Holstein,2nd Quintile,No,1.0,134,17277,0.79015,1.23526
470,470,2013,Schleswig-Holstein,3rd Quintile,No,1.0,108,17277,0.81216,1.19457
471,471,2013,Schleswig-Holstein,4th Quintile,No,1.0,111,17277,0.84518,1.17116
472,472,2013,Schleswig-Holstein,5th Quintile,No,1.0,77,17277,0.73924,1.25089
473,473,2013,Hamburg,1st Quintile,No,1.0,69,17277,0.81509,1.27825
474,474,2013,Hamburg,2nd Quintile,No,1.0,79,17277,0.75347,1.26752
475,475,2013,Hamburg,3rd Quintile,No,1.0,69,17277,0.78109,1.23064
476,476,2013,Hamburg,4th Quintile,No,1.0,58,17277,0.76639,1.30841
477,477,2013,Hamburg,5th Quintile,No,1.0,55,17277,0.68352,1.32482
478,478,2013,Lower Saxony,1st Quintile,No,1.0,364,17277,0.87703,1.13444
479,479,2013,Lower Saxony,2nd Quintile,No,1.0,308,17277,0.85707,1.13687
480,480,2013,Lower Saxony,3rd Quintile,Yes,0.08737,31,17277,0.04568,0.12789
481,481,2013,Lower Saxony,3rd Quintile,No,0.91263,257,17277,0.80876,1.03111
482,482,2013,Lower Saxony,4th Quintile,Yes,0.0787,41,17277,0.05773,0.09752
483,483,2013,Lower Saxony,4th Quintile,No,0.9213,272,17277,0.81613,1.02923
484,484,2013,Lower Saxony,5th Quintile,Yes,0.10525,46,17277,0.08068,0.13075
485,485,2013,Lower Saxony,5th Quintile,No,0.89475,271,17277,0.77099,1.00309
486,486,2013,Bremen,1st Quintile,No,1.0,50,17277,0.67622,1.40338
487,487,2013,Bremen,2nd Quintile,No,1.0,37,17277,0.64428,1.46439
488,488,2013,North Rhine-Westphalia,1st Quintile,No,1.0,913,17277,0.92398,1.08626
489,489,2013,North Rhine-Westphalia,2nd Quintile,No,1.0,702,17277,0.90847,1.08381
490,490,2013,North Rhine-Westphalia,3rd Quintile,Yes,0.05475,42,17277,0.03838,0.07255
491,491,2013,North Rhine-Westphalia,3rd Quintile,No,0.94525,599,17277,0.87282,1.02526
492,492,2013,North Rhine-Westphalia,4th Quintile,Yes,0.08991,56,17277,0.06706,0.11189
493,493,2013,North Rhine-Westphalia,4th Quintile,No,0.91009,573,17277,0.84166,0.99729
494,494,2013,North Rhine-Westphalia,5th Quintile,Yes,0.07323,73,17277,0.05654,0.09253
495,495,2013,North Rhine-Westphalia,5th Quintile,No,0.92677,662,17277,0.84847,0.99671
496,496,2013,Hesse,1st Quintile,No,1.0,273,17277,0.85227,1.149
497,497,2013,Hesse,2nd Quintile,No,1.0,238,17277,0.87977,1.14091
498,498,2013,Hesse,3rd Quintile,No,1.0,221,17277,0.88177,1.13761
499,499,2013,Hesse,4th Quintile,No,1.0,184,17277,0.83925,1.16827
500,500,2013,Hesse,5th Quintile,Yes,0.09956,40,17277,0.07423,0.13853
501,501,2013,Hesse,5th Quintile,No,0.90044,287,17277,0.80256,1.00986
502,502,2013,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,246,17277,0.87424,1.14447
503,503,2013,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,193,17277,0.86093,1.14278
504,504,2013,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,169,17277,0.85519,1.13239
505,505,2013,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,170,17277,0.84851,1.15064
506,506,2013,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,164,17277,0.87842,1.11858
507,507,2013,Baden-Wuerttemberg,1st Quintile,No,1.0,358,17277,0.88909,1.14068
508,508,2013,Baden-Wuerttemberg,2nd Quintile,Yes,0.15367,44,17277,0.11049,0.19348
509,509,2013,Baden-Wuerttemberg,2nd Quintile,No,0.84633,358,17277,0.75283,0.97179
510,510,2013,Baden-Wuerttemberg,3rd Quintile,Yes,0.16722,80,17277,0.13438,0.20727
511,511,2013,Baden-Wuerttemberg,3rd Quintile,No,0.83278,357,17277,0.73002,0.93329
512,512,2013,Baden-Wuerttemberg,4th Quintile,Yes,0.11991,71,17277,0.08701,0.15215
513,513,2013,Baden-Wuerttemberg,4th Quintile,No,0.88009,386,17277,0.79551,0.97074
514,514,2013,Baden-Wuerttemberg,5th Quintile,Yes,0.1819,93,17277,0.15115,0.23355
515,515,2013,Baden-Wuerttemberg,5th Quintile,No,0.8181,378,17277,0.74139,0.899
516,516,2013,Bavaria,1st Quintile,No,1.0,473,17277,0.91132,1.09842
517,517,2013,Bavaria,2nd Quintile,Yes,0.12529,86,17277,0.09116,0.16269
518,518,2013,Bavaria,2nd Quintile,No,0.87471,534,17277,0.78615,0.9666
519,519,2013,Bavaria,3rd Quintile,Yes,0.15195,104,17277,0.12021,0.18847
520,520,2013,Bavaria,3rd Quintile,No,0.84805,484,17277,0.76489,0.94476
521,521,2013,Bavaria,4th Quintile,Yes,0.11975,90,17277,0.09467,0.15248
522,522,2013,Bavaria,4th Quintile,No,0.88025,456,17277,0.81007,0.96125
523,523,2013,Bavaria,5th Quintile,Yes,0.18691,143,17277,0.14876,0.22349
524,524,2013,Bavaria,5th Quintile,No,0.81309,454,17277,0.74256,0.88261
525,525,2013,Berlin,1st Quintile,No,1.0,212,17277,0.85763,1.17102
526,526,2013,Berlin,2nd Quintile,No,1.0,157,17277,0.83469,1.1406
527,527,2013,Berlin,3rd Quintile,No,1.0,141,17277,0.83369,1.15691
528,528,2013,Berlin,4th Quintile,No,1.0,140,17277,0.87139,1.1467
529,529,2013,Berlin,5th Quintile,No,1.0,107,17277,0.79093,1.21639
530,530,2013,Brandenburg,1st Quintile,No,1.0,196,17277,0.85247,1.14385
531,531,2013,Brandenburg,2nd Quintile,No,1.0,155,17277,0.8636,1.15675
532,532,2013,Brandenburg,3rd Quintile,No,1.0,124,17277,0.82487,1.20356
533,533,2013,Brandenburg,4th Quintile,No,1.0,85,17277,0.82208,1.23707
534,534,2013,Brandenburg,5th Quintile,No,1.0,61,17277,0.69201,1.3684
535,535,2013,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,131,17277,0.79723,1.18523
536,536,2013,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,92,17277,0.83923,1.20187
537,537,2013,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,69,17277,0.73067,1.26921
538,538,2013,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,34,17277,0.61993,1.41051
539,539,2013,Mecklenburg-Western Pomerania,5th Quintile,No,1.0,38,17277,0.80977,1.25071
540,540,2013,Saxony,1st Quintile,No,1.0,270,17277,0.86596,1.13324
541,541,2013,Saxony,2nd Quintile,No,1.0,289,17277,0.88504,1.11204
542,542,2013,Saxony,3rd Quintile,No,1.0,206,17277,0.86847,1.12203
543,543,2013,Saxony,4th Quintile,No,1.0,129,17277,0.80646,1.1741
544,544,2013,Saxony,5th Quintile,No,1.0,87,17277,0.79337,1.21447
545,545,2013,Saxony-Anhalt,1st Quintile,No,1.0,208,17277,0.83806,1.1932
546,546,2013,Saxony-Anhalt,2nd Quintile,No,1.0,152,17277,0.85918,1.12302
547,547,2013,Saxony-Anhalt,3rd Quintile,No,1.0,116,17277,0.83679,1.17649
548,548,2013,Saxony-Anhalt,4th Quintile,No,1.0,78,17277,0.82217,1.25869
549,549,2013,Saxony-Anhalt,5th Quintile,No,1.0,49,17277,0.70173,1.41177
550,550,2013,Thuringa,1st Quintile,No,1.0,159,17277,0.84643,1.16436
551,551,2013,Thuringa,2nd Quintile,No,1.0,168,17277,0.86406,1.1278
552,552,2013,Thuringa,3rd Quintile,No,1.0,120,17277,0.82756,1.16037
553,553,2013,Thuringa,4th Quintile,No,1.0,80,17277,0.80177,1.22394
554,554,2013,Thuringa,5th Quintile,No,1.0,48,17277,0.63756,1.38327
555,555,2014,Schleswig-Holstein,1st Quintile,No,1.0,143,15190,0.82539,1.21484
556,556,2014,Schleswig-Holstein,2nd Quintile,No,1.0,113,15190,0.78859,1.23316
557,557,2014,Schleswig-Holstein,3rd Quintile,No,1.0,88,15190,0.78798,1.22477
558,558,2014,Schleswig-Holstein,4th Quintile,No,1.0,106,15190,0.83248,1.15034
559,559,2014,Schleswig-Holstein,5th Quintile,No,1.0,76,15190,0.75517,1.30965
560,560,2014,Hamburg,1st Quintile,No,1.0,55,15190,0.78916,1.25347
561,561,2014,Hamburg,2nd Quintile,No,1.0,60,15190,0.77616,1.26059
562,562,2014,Hamburg,3rd Quintile,No,1.0,43,15190,0.7681,1.26917
563,563,2014,Hamburg,4th Quintile,No,1.0,56,15190,0.7266,1.2836
564,564,2014,Hamburg,5th Quintile,No,1.0,50,15190,0.71267,1.30528
565,565,2014,Lower Saxony,1st Quintile,No,1.0,299,15190,0.86957,1.13646
566,566,2014,Lower Saxony,2nd Quintile,No,1.0,278,15190,0.88789,1.13616
567,567,2014,Lower Saxony,3rd Quintile,No,1.0,251,15190,0.87255,1.11909
568,568,2014,Lower Saxony,4th Quintile,Yes,0.10056,46,15190,0.07685,0.12652
569,569,2014,Lower Saxony,4th Quintile,No,0.89944,251,15190,0.79046,0.99788
570,570,2014,Lower Saxony,5th Quintile,Yes,0.12,38,15190,0.08408,0.15545
571,571,2014,Lower Saxony,5th Quintile,No,0.88,239,15190,0.7871,0.9963
572,572,2014,Bremen,1st Quintile,No,1.0,38,15190,0.71328,1.31161
573,573,2014,North Rhine-Westphalia,1st Quintile,No,1.0,745,15190,0.90775,1.0939
574,574,2014,North Rhine-Westphalia,2nd Quintile,No,1.0,608,15190,0.91128,1.09409
575,575,2014,North Rhine-Westphalia,3rd Quintile,Yes,0.05724,45,15190,0.03998,0.07961
576,576,2014,North Rhine-Westphalia,3rd Quintile,No,0.94276,550,15190,0.85094,1.03763
577,577,2014,North Rhine-Westphalia,4th Quintile,Yes,0.07211,59,15190,0.05485,0.08962
578,578,2014,North Rhine-Westphalia,4th Quintile,No,0.92789,541,15190,0.85233,0.99594
579,579,2014,North Rhine-Westphalia,5th Quintile,Yes,0.10177,75,15190,0.07767,0.13118
580,580,2014,North Rhine-Westphalia,5th Quintile,No,0.89823,561,15190,0.81583,0.96323
581,581,2014,Hesse,1st Quintile,No,1.0,192,15190,0.85771,1.14703
582,582,2014,Hesse,2nd Quintile,No,1.0,202,15190,0.85639,1.15449
583,583,2014,Hesse,3rd Quintile,No,1.0,184,15190,0.88159,1.15581
584,584,2014,Hesse,4th Quintile,No,1.0,188,15190,0.83872,1.15149
585,585,2014,Hesse,5th Quintile,Yes,0.1445,41,15190,0.09104,0.19141
586,586,2014,Hesse,5th Quintile,No,0.8555,240,15190,0.7557,0.98362
587,587,2014,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,203,15190,0.85661,1.17663
588,588,2014,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,178,15190,0.85955,1.1504
589,589,2014,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,179,15190,0.85905,1.13488
590,590,2014,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,142,15190,0.87199,1.15836
591,591,2014,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,135,15190,0.85505,1.15866
592,592,2014,Baden-Wuerttemberg,1st Quintile,No,1.0,259,15190,0.87316,1.11468
593,593,2014,Baden-Wuerttemberg,2nd Quintile,Yes,0.12222,41,15190,0.07525,0.16227
594,594,2014,Baden-Wuerttemberg,2nd Quintile,No,0.87778,316,15190,0.76713,0.98821
595,595,2014,Baden-Wuerttemberg,3rd Quintile,Yes,0.17107,61,15190,0.13153,0.2262
596,596,2014,Baden-Wuerttemberg,3rd Quintile,No,0.82893,296,15190,0.73866,0.92318
597,597,2014,Baden-Wuerttemberg,4th Quintile,Yes,0.16925,63,15190,0.12342,0.21822
598,598,2014,Baden-Wuerttemberg,4th Quintile,No,0.83075,331,15190,0.73403,0.91948
599,599,2014,Baden-Wuerttemberg,5th Quintile,Yes,0.21248,110,15190,0.17643,0.25566
600,600,2014,Baden-Wuerttemberg,5th Quintile,No,0.78752,338,15190,0.69771,0.90095
601,601,2014,Bavaria,1st Quintile,Yes,0.06181,38,15190,0.03795,0.09267
602,602,2014,Bavaria,1st Quintile,No,0.93819,414,15190,0.84098,1.03209
603,603,2014,Bavaria,2nd Quintile,Yes,0.08379,58,15190,0.05684,0.11105
604,604,2014,Bavaria,2nd Quintile,No,0.91621,444,15190,0.82128,1.02016
605,605,2014,Bavaria,3rd Quintile,Yes,0.13171,91,15190,0.09916,0.16648
606,606,2014,Bavaria,3rd Quintile,No,0.86829,413,15190,0.77287,0.95419
607,607,2014,Bavaria,4th Quintile,Yes,0.14352,103,15190,0.11075,0.17542
608,608,2014,Bavaria,4th Quintile,No,0.85648,403,15190,0.77561,0.94559
609,609,2014,Bavaria,5th Quintile,Yes,0.17697,132,15190,0.15028,0.2097
610,610,2014,Bavaria,5th Quintile,No,0.82303,452,15190,0.7488,0.91122
611,611,2014,Berlin,1st Quintile,No,1.0,160,15190,0.85859,1.1386
612,612,2014,Berlin,2nd Quintile,No,1.0,131,15190,0.86035,1.16394
613,613,2014,Berlin,3rd Quintile,No,1.0,121,15190,0.82367,1.1858
614,614,2014,Berlin,4th Quintile,No,1.0,120,15190,0.86737,1.17331
615,615,2014,Berlin,5th Quintile,No,1.0,109,15190,0.80317,1.17792
