year,age_gr,migback,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,30-45 y.,Indirect migration background,No,0.97276,261,261,0.95297,0.99255
2009,46-65 y.,No migration background,Yes,0.18076,931,5639,0.17072,0.19081
2009,46-65 y.,No migration background,No,0.81397,4708,5639,0.80381,0.82412
2009,46-65 y.,Direct migration background,Yes,0.15948,98,619,0.13061,0.18834
2009,46-65 y.,Direct migration background,No,0.84052,521,619,0.81166,0.86939
2009,46-65 y.,Indirect migration background,No,0.76718,35,35,0.62511,0.90924
2009,66 and older,No migration background,Yes,0.25632,917,3784,0.24241,0.27024
2009,66 and older,No migration background,No,0.73006,2867,3784,0.71591,0.74421
2009,66 and older,Direct migration background,Yes,0.20837,75,334,0.16475,0.25200
2009,66 and older,Direct migration background,No,0.78760,259,334,0.74367,0.83153
2010,17-29 y.,No migration background,Yes,0.02902,63,2955,0.02297,0.03507
2010,17-29 y.,No migration background,No,0.91022,2892,2955,0.89991,0.92053
2010,17-29 y.,Direct migration background,No,0.96876,481,481,0.95319,0.98432
2010,17-29 y.,Indirect migration background,No,0.89512,466,466,0.86727,0.92297
2010,30-45 y.,No migration background,Yes,0.05889,272,7066,0.05340,0.06438
2010,30-45 y.,No migration background,No,0.93950,6794,7066,0.93394,0.94506
2010,30-45 y.,Direct migration background,Yes,0.02519,36,1452,0.01713,0.03325
2010,30-45 y.,Direct migration background,No,0.97425,1416,1452,0.96610,0.98240
2010,30-45 y.,Indirect migration background,No,0.96845,528,528,0.95353,0.98337
2010,46-65 y.,No migration background,Yes,0.17496,958,6165,0.16548,0.18445
2010,46-65 y.,No migration background,No,0.82230,5207,6165,0.81275,0.83184
2010,46-65 y.,Direct migration background,Yes,0.19012,112,691,0.16084,0.21940
2010,46-65 y.,Direct migration background,No,0.80841,579,691,0.77905,0.83778
2010,46-65 y.,Indirect migration background,No,0.74565,63,63,0.63724,0.85405
2010,66 and older,No migration background,Yes,0.25664,891,3668,0.24250,0.27077
2010,66 and older,No migration background,No,0.72726,2777,3668,0.71284,0.74167
2010,66 and older,Direct migration background,Yes,0.18985,64,316,0.14654,0.23316
2010,66 and older,Direct migration background,No,0.81015,252,316,0.76684,0.85346
2011,17-29 y.,No migration background,Yes,0.02551,63,3200,0.02005,0.03098
2011,17-29 y.,No migration background,No,0.89783,3137,3200,0.88733,0.90832
2011,17-29 y.,Direct migration background,No,0.96233,433,433,0.94437,0.98028
2011,17-29 y.,Indirect migration background,No,0.86984,516,516,0.84078,0.89890
2011,30-45 y.,No migration background,Yes,0.06292,339,7815,0.05753,0.06830
2011,30-45 y.,No migration background,No,0.93338,7476,7815,0.92785,0.93891
2011,30-45 y.,Direct migration background,Yes,0.02350,40,1490,0.01581,0.03120
2011,30-45 y.,Direct migration background,No,0.97324,1450,1490,0.96505,0.98144
2011,30-45 y.,Indirect migration background,No,0.96105,587,587,0.94538,0.97671
2011,46-65 y.,No migration background,Yes,0.17743,1281,8025,0.16907,0.18579
2011,46-65 y.,No migration background,No,0.81487,6744,8025,0.80637,0.82337
2011,46-65 y.,Direct migration background,Yes,0.14176,126,946,0.11952,0.16400
2011,46-65 y.,Direct migration background,No,0.85290,820,946,0.83032,0.87549
2011,46-65 y.,Indirect migration background,No,0.71903,90,90,0.62564,0.81241
2011,66 and older,No migration background,Yes,0.24678,1089,4655,0.23439,0.25917
2011,66 and older,No migration background,No,0.73218,3566,4655,0.71946,0.74491
2011,66 and older,Direct migration background,Yes,0.19227,84,414,0.15426,0.23028
2011,66 and older,Direct migration background,No,0.79044,330,414,0.75119,0.82969
2012,17-29 y.,No migration background,Yes,0.02806,66,3080,0.02222,0.03389
2012,17-29 y.,No migration background,No,0.89909,3014,3080,0.88845,0.90973
2012,17-29 y.,Direct migration background,No,0.96594,382,382,0.94772,0.98415
2012,17-29 y.,Indirect migration background,No,0.86030,489,489,0.82954,0.89106
2012,30-45 y.,No migration background,Yes,0.06929,340,7091,0.06338,0.07520
2012,30-45 y.,No migration background,No,0.92774,6751,7091,0.92172,0.93377
2012,30-45 y.,Direct migration background,Yes,0.02355,32,1394,0.01559,0.03152
2012,30-45 y.,Direct migration background,No,0.96819,1362,1394,0.95898,0.97741
2012,30-45 y.,Indirect migration background,No,0.93659,553,553,0.91626,0.95692
2012,46-65 y.,No migration background,Yes,0.18582,1388,8276,0.17744,0.19420
2012,46-65 y.,No migration background,No,0.80849,6888,8276,0.80001,0.81697
2012,46-65 y.,Direct migration background,Yes,0.16312,138,928,0.13934,0.18691
2012,46-65 y.,Direct migration background,No,0.83182,790,928,0.80774,0.85590
2012,46-65 y.,Indirect migration background,No,0.73456,108,108,0.65089,0.81823
2012,66 and older,No migration background,Yes,0.24905,1136,4747,0.23675,0.26135
2012,66 and older,No migration background,No,0.73984,3611,4747,0.72736,0.75233
2012,66 and older,Direct migration background,Yes,0.18426,85,415,0.14691,0.22161
2012,66 and older,Direct migration background,No,0.81043,330,415,0.77267,0.84818
2013,17-29 y.,No migration background,Yes,0.02320,50,2908,0.01773,0.02867
2013,17-29 y.,No migration background,No,0.89471,2858,2908,0.88355,0.90586
2013,17-29 y.,Direct migration background,No,0.98402,1079,1079,0.97653,0.99150
2013,17-29 y.,Indirect migration background,No,0.90523,996,996,0.88703,0.92343
2013,30-45 y.,No migration background,Yes,0.05898,306,6446,0.05323,0.06473
2013,30-45 y.,No migration background,No,0.93738,6140,6446,0.93147,0.94330
2013,30-45 y.,Direct migration background,Yes,0.03146,82,3032,0.02524,0.03767
2013,30-45 y.,Direct migration background,No,0.96476,2950,3032,0.95819,0.97132
2013,30-45 y.,Indirect migration background,No,0.94275,839,839,0.92702,0.95848
2013,46-65 y.,No migration background,Yes,0.18723,1349,8079,0.17872,0.19573
2013,46-65 y.,No migration background,No,0.80582,6730,8079,0.79720,0.81445
2013,46-65 y.,Direct migration background,Yes,0.18068,252,1910,0.16342,0.19794
2013,46-65 y.,Direct migration background,No,0.81176,1658,1910,0.79422,0.82929
2013,46-65 y.,Indirect migration background,No,0.74772,140,140,0.67552,0.81992
2013,66 and older,No migration background,Yes,0.23304,1039,4547,0.22075,0.24533
2013,66 and older,No migration background,No,0.75245,3508,4547,0.73991,0.76500
2013,66 and older,Direct migration background,Yes,0.22064,91,451,0.18233,0.25896
2013,66 and older,Direct migration background,No,0.76853,360,451,0.72956,0.80750
2014,17-29 y.,No migration background,Yes,0.02881,55,2659,0.02245,0.03517
2014,17-29 y.,No migration background,No,0.89826,2604,2659,0.88677,0.90975
2014,17-29 y.,Direct migration background,No,0.96219,781,781,0.94881,0.97558
2014,17-29 y.,Indirect migration background,No,0.86488,815,815,0.84140,0.88836
2014,30-45 y.,No migration background,Yes,0.05803,266,5422,0.05180,0.06425
2014,30-45 y.,No migration background,No,0.94131,5156,5422,0.93505,0.94756
2014,30-45 y.,Direct migration background,Yes,0.02915,69,2385,0.02240,0.03591
2014,30-45 y.,Direct migration background,No,0.97000,2316,2385,0.96315,0.97685
2014,30-45 y.,Indirect migration background,No,0.95299,682,682,0.93709,0.96889
2014,46-65 y.,No migration background,Yes,0.19643,1296,7525,0.18746,0.20541
2014,46-65 y.,No migration background,No,0.80017,6229,7525,0.79114,0.80921
2014,46-65 y.,Direct migration background,Yes,0.19023,219,1594,0.17096,0.20951
2014,46-65 y.,Direct migration background,No,0.80906,1375,1594,0.78976,0.82836
2014,46-65 y.,Indirect migration background,Yes,0.26524,33,176,0.19983,0.33064
2014,46-65 y.,Indirect migration background,No,0.73476,143,176,0.66936,0.80017
2014,66 and older,No migration background,Yes,0.24643,1093,4487,0.23382,0.25904
2014,66 and older,No migration background,No,0.74783,3394,4487,0.73512,0.76053
2014,66 and older,Direct migration background,Yes,0.23003,101,446,0.19093,0.26913
2014,66 and older,Direct migration background,No,0.76918,345,446,0.73003,0.80833
2015,17-29 y.,No migration background,Yes,0.02471,52,2571,0.01871,0.03071
2015,17-29 y.,No migration background,No,0.89579,2519,2571,0.88398,0.90760
2015,17-29 y.,Direct migration background,No,0.96297,1061,1061,0.95160,0.97434
2015,17-29 y.,Indirect migration background,No,0.90584,789,789,0.88545,0.92623
2015,30-45 y.,No migration background,Yes,0.05472,214,4822,0.04830,0.06114
2015,30-45 y.,No migration background,No,0.94346,4608,4822,0.93694,0.94998
2015,30-45 y.,Direct migration background,Yes,0.02087,50,2815,0.01559,0.02615
2015,30-45 y.,Direct migration background,No,0.97722,2765,2815,0.97171,0.98273
2015,30-45 y.,Indirect migration background,No,0.96399,615,615,0.94925,0.97873
2015,46-65 y.,No migration background,Yes,0.19282,1195,7272,0.18375,0.20189
2015,46-65 y.,No migration background,No,0.80305,6077,7272,0.79391,0.81219
2015,46-65 y.,Direct migration background,Yes,0.17206,205,1651,0.15385,0.19027
2015,46-65 y.,Direct migration background,No,0.81643,1446,1651,0.79775,0.83511
2015,46-65 y.,Indirect migration background,Yes,0.27076,32,175,0.20473,0.33678
2015,46-65 y.,Indirect migration background,No,0.72054,143,175,0.65386,0.78721
2015,66 and older,No migration background,Yes,0.24482,1058,4398,0.23211,0.25753
2015,66 and older,No migration background,No,0.73582,3340,4398,0.72279,0.74885
2015,66 and older,Direct migration background,Yes,0.17766,77,436,0.14174,0.21358
2015,66 and older,Direct migration background,No,0.80172,359,436,0.76425,0.83918
2016,17-29 y.,No migration background,Yes,0.02464,45,2359,0.01838,0.03089
2016,17-29 y.,No migration background,No,0.88979,2314,2359,0.87715,0.90243
2016,17-29 y.,Direct migration background,No,0.87334,752,752,0.84956,0.89713
2016,17-29 y.,Indirect migration background,No,0.88560,710,710,0.86217,0.90903
2016,30-45 y.,No migration background,Yes,0.05915,196,4248,0.05205,0.06624
2016,30-45 y.,No migration background,No,0.93838,4052,4248,0.93114,0.94561
2016,30-45 y.,Direct migration background,Yes,0.02364,49,2267,0.01738,0.02989
2016,30-45 y.,Direct migration background,No,0.93895,2218,2267,0.92909,0.94881
2016,30-45 y.,Indirect migration background,No,0.97066,558,558,0.95664,0.98467
2016,46-65 y.,No migration background,Yes,0.18319,1080,6862,0.17403,0.19234
2016,46-65 y.,No migration background,No,0.81139,5782,6862,0.80213,0.82065
2016,46-65 y.,Direct migration background,Yes,0.15697,191,1536,0.13877,0.17517
2016,46-65 y.,Direct migration background,No,0.83045,1345,1536,0.81167,0.84922
2016,46-65 y.,Indirect migration background,No,0.78197,157,157,0.71717,0.84676
2016,66 and older,No migration background,Yes,0.25356,1042,4271,0.24051,0.26661
2016,66 and older,No migration background,No,0.73580,3229,4271,0.72257,0.74902
2016,66 and older,Direct migration background,Yes,0.18273,78,407,0.14514,0.22032
2016,66 and older,Direct migration background,No,0.80781,329,407,0.76948,0.84614
2017,17-29 y.,No migration background,Yes,0.02706,62,2926,0.02118,0.03293
2017,17-29 y.,No migration background,No,0.89785,2864,2926,0.88687,0.90882
2017,17-29 y.,Direct migration background,No,0.76850,606,606,0.73489,0.80211
2017,17-29 y.,Indirect migration background,No,0.89084,781,781,0.86896,0.91273
2017,30-45 y.,No migration background,Yes,0.06223,214,4560,0.05521,0.06924
2017,30-45 y.,No migration background,No,0.93745,4346,4560,0.93042,0.94448
2017,30-45 y.,Direct migration background,Yes,0.03035,51,2100,0.02301,0.03769
2017,30-45 y.,Direct migration background,No,0.92269,2049,2100,0.91127,0.93412
2017,30-45 y.,Indirect migration background,No,0.96775,568,568,0.95320,0.98229
2017,46-65 y.,No migration background,Yes,0.18479,1291,8140,0.17636,0.19323
2017,46-65 y.,No migration background,No,0.81242,6849,8140,0.80394,0.82090
2017,46-65 y.,Direct migration background,Yes,0.15703,213,1595,0.13917,0.17490
2017,46-65 y.,Direct migration background,No,0.82865,1382,1595,0.81015,0.84715
2017,46-65 y.,Indirect migration background,Yes,0.18712,36,225,0.13605,0.23820
2017,46-65 y.,Indirect migration background,No,0.81288,189,225,0.76180,0.86395
2017,66 and older,No migration background,Yes,0.23442,1043,4478,0.22201,0.24683
2017,66 and older,No migration background,No,0.75816,3435,4478,0.74562,0.77070
2017,66 and older,Direct migration background,Yes,0.17697,77,437,0.14115,0.21279
2017,66 and older,Direct migration background,No,0.81444,360,437,0.77795,0.85094
2018,17-29 y.,No migration background,Yes,0.02571,70,2904,0.01996,0.03147
2018,17-29 y.,No migration background,No,0.90276,2834,2904,0.89198,0.91354
2018,17-29 y.,Direct migration background,No,0.78242,549,549,0.74788,0.81697
2018,17-29 y.,Indirect migration background,No,0.88384,785,785,0.86141,0.90627
2018,30-45 y.,No migration background,Yes,0.05410,217,4214,0.04727,0.06093
2018,30-45 y.,No migration background,No,0.94247,3997,4214,0.93544,0.94950
2018,30-45 y.,Direct migration background,Yes,0.04182,65,1954,0.03295,0.05070
2018,30-45 y.,Direct migration background,No,0.90823,1889,1954,0.89542,0.92103
2018,30-45 y.,Indirect migration background,No,0.95182,533,533,0.93362,0.97002
2018,46-65 y.,No migration background,Yes,0.17900,1241,7799,0.17049,0.18751
2018,46-65 y.,No migration background,No,0.81719,6558,7799,0.80862,0.82577
2018,46-65 y.,Direct migration background,Yes,0.14183,203,1583,0.12463,0.15902
2018,46-65 y.,Direct migration background,No,0.83414,1380,1583,0.81581,0.85247
2018,46-65 y.,Indirect migration background,Yes,0.22484,46,238,0.17169,0.27799
2018,46-65 y.,Indirect migration background,No,0.77516,192,238,0.72201,0.82831
2018,66 and older,No migration background,Yes,0.24663,1113,4494,0.23402,0.25923
2018,66 and older,No migration background,No,0.74654,3381,4494,0.73382,0.75926
2018,66 and older,Direct migration background,Yes,0.18246,89,455,0.14694,0.21799
2018,66 and older,Direct migration background,No,0.81493,366,455,0.77921,0.85065
2019,17-29 y.,No migration background,Yes,0.03079,75,2705,0.02428,0.03731
2019,17-29 y.,No migration background,No,0.88788,2630,2705,0.87598,0.89977
2019,17-29 y.,Direct migration background,No,0.75296,411,411,0.71121,0.79470
2019,17-29 y.,Indirect migration background,No,0.88471,684,684,0.86076,0.90866
2019,30-45 y.,No migration background,Yes,0.06636,227,4132,0.05877,0.07395
2019,30-45 y.,No migration background,No,0.93243,3905,4132,0.92477,0.94008
2019,30-45 y.,Direct migration background,Yes,0.04291,42,1594,0.03296,0.05286
2019,30-45 y.,Direct migration background,No,0.89227,1552,1594,0.87705,0.90750
2019,30-45 y.,Indirect migration background,No,0.95306,524,524,0.93493,0.97118
2019,46-65 y.,No migration background,Yes,0.17513,1231,8606,0.16710,0.18316
2019,46-65 y.,No migration background,No,0.82319,7375,8606,0.81513,0.83125
2019,46-65 y.,Direct migration background,Yes,0.13429,175,1502,0.11704,0.15154
2019,46-65 y.,Direct migration background,No,0.84180,1327,1502,0.82334,0.86026
2019,46-65 y.,Indirect migration background,Yes,0.15550,35,287,0.11350,0.19750
2019,46-65 y.,Indirect migration background,No,0.84214,252,287,0.79989,0.88440
2019,66 and older,No migration background,Yes,0.24154,1089,4684,0.22928,0.25380
2019,66 and older,No migration background,No,0.75176,3595,4684,0.73938,0.76413
2019,66 and older,Direct migration background,Yes,0.20058,73,437,0.16299,0.23816
2019,66 and older,Direct migration background,No,0.79391,364,437,0.75594,0.83188
2020,17-29 y.,No migration background,Yes,0.02721,77,2543,0.02089,0.03354
2020,17-29 y.,No migration background,No,0.89263,2466,2543,0.88059,0.90466
2020,17-29 y.,Direct migration background,No,0.87486,1800,1800,0.85957,0.89015
2020,17-29 y.,Indirect migration background,No,0.90392,686,686,0.88185,0.92599
2020,30-45 y.,No migration background,Yes,0.06941,201,3690,0.06121,0.07762
2020,30-45 y.,No migration background,No,0.92878,3489,3690,0.92048,0.93708
2020,30-45 y.,Direct migration background,Yes,0.04211,80,3797,0.03572,0.04850
2020,30-45 y.,Direct migration background,No,0.93306,3717,3797,0.92511,0.94101
2020,30-45 y.,Indirect migration background,Yes,0.05530,34,533,0.03588,0.07472
2020,30-45 y.,Indirect migration background,No,0.94470,499,533,0.92527,0.96412
2020,46-65 y.,No migration background,Yes,0.16911,1137,7895,0.16084,0.17738
2020,46-65 y.,No migration background,No,0.82908,6758,7895,0.82077,0.83738
2020,46-65 y.,Direct migration background,Yes,0.12952,194,2210,0.11551,0.14352
2020,46-65 y.,Direct migration background,No,0.86357,2016,2210,0.84925,0.87788
2020,46-65 y.,Indirect migration background,Yes,0.16378,32,263,0.11897,0.20860
2020,46-65 y.,Indirect migration background,No,0.83428,231,263,0.78925,0.87930
2020,66 and older,No migration background,Yes,0.24751,1041,4380,0.23473,0.26029
2020,66 and older,No migration background,No,0.74357,3339,4380,0.73064,0.75650
2020,66 and older,Direct migration background,Yes,0.21370,95,459,0.17615,0.25124
2020,66 and older,Direct migration background,No,0.76253,364,459,0.72355,0.80150
2021,17-29 y.,No migration background,Yes,0.02964,48,1775,0.02175,0.03753
2021,17-29 y.,No migration background,No,0.90152,1727,1775,0.88766,0.91539
2021,17-29 y.,Direct migration background,No,0.90810,1003,1003,0.89021,0.92599
2021,17-29 y.,Indirect migration background,No,0.87840,391,391,0.84596,0.91083
2021,30-45 y.,No migration background,Yes,0.07122,143,2612,0.06135,0.08108
2021,30-45 y.,No migration background,No,0.92875,2469,2612,0.91889,0.93862
2021,30-45 y.,Direct migration background,Yes,0.05821,72,2315,0.04867,0.06775
2021,30-45 y.,Direct migration background,No,0.91723,2243,2315,0.90601,0.92846
2021,30-45 y.,Indirect migration background,No,0.94383,297,297,0.91760,0.97006
2021,46-65 y.,No migration background,Yes,0.17488,821,5590,0.16492,0.18483
2021,46-65 y.,No migration background,No,0.82316,4769,5590,0.81316,0.83316
2021,46-65 y.,Direct migration background,Yes,0.14988,172,1470,0.13162,0.16813
2021,46-65 y.,Direct migration background,No,0.83892,1298,1470,0.82013,0.85772
2021,46-65 y.,Indirect migration background,No,0.87494,174,174,0.82564,0.92423
2021,66 and older,No migration background,Yes,0.24865,764,3215,0.23371,0.26359
2021,66 and older,No migration background,No,0.74233,2451,3215,0.72721,0.75745
2021,66 and older,Direct migration background,Yes,0.22684,72,331,0.18166,0.27203
2021,66 and older,Direct migration background,No,0.76835,259,331,0.72283,0.81387
