"ple0040","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2018","(Fach-)Abitur","Westdeutschland","3176","0.909661356736107","0.900083189632843","0.919239523839371"
"Nein","2018","(Fach-)Abitur","Ostdeutschland","560","0.926716784425088","0.905635124003673","0.947798444846504"
"Nein","2018","AkademikerIn","Westdeutschland","4568","0.911044134116162","0.903119200456846","0.918969067775479"
"Nein","2018","AkademikerIn","Ostdeutschland","1245","","",""
"Ja","2019","(noch) kein Abschluss","Westdeutschland","64","0.138440681139935","0.11228987113042","0.164591491149451"
"Ja","2019","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Ja","2019","Hauptschule","Westdeutschland","1027","","",""
"Ja","2019","Hauptschule","Ostdeutschland","168","","",""
"Ja","2019","Realschule","Westdeutschland","536","0.134052135437364","0.124175131623006","0.143929139251721"
"Ja","2019","Realschule","Ostdeutschland","301","0.164990881384766","0.149308842084794","0.180672920684738"
"Ja","2019","(Fach-)Abitur","Westdeutschland","265","","",""
"Ja","2019","(Fach-)Abitur","Ostdeutschland","34","0.0767551368965101","0.055437117398067","0.0980731563949531"
"Ja","2019","AkademikerIn","Westdeutschland","387","0.0794537524247037","0.0722445024804175","0.08666300236899"
"Ja","2019","AkademikerIn","Ostdeutschland","172","","",""
"Nein","2019","(noch) kein Abschluss","Westdeutschland","606","0.861559318860065","0.835408508850549","0.88771012886958"
"Nein","2019","(noch) kein Abschluss","Ostdeutschland","92","0.90197412149623","0.844826411572435","0.959121831420024"
"Nein","2019","Hauptschule","Westdeutschland","4228","0.783897613735146","0.772769509542731","0.795025717927561"
"Nein","2019","Hauptschule","Ostdeutschland","769","0.812954018951194","0.787985919968035","0.837922117934354"
"Nein","2019","Realschule","Westdeutschland","4035","0.865947864562636","0.856070860748279","0.875824868376994"
"Nein","2019","Realschule","Ostdeutschland","1851","","",""
"Nein","2019","(Fach-)Abitur","Westdeutschland","3268","0.908722626036858","0.899225908703032","0.918219343370685"
"Nein","2019","(Fach-)Abitur","Ostdeutschland","565","0.92324486310349","0.901926843605047","0.944562882601933"
"Nein","2019","AkademikerIn","Westdeutschland","5019","0.920546247575296","0.91333699763101","0.927755497519583"
"Nein","2019","AkademikerIn","Ostdeutschland","1423","","",""
"Ja","2020","(noch) kein Abschluss","Westdeutschland","83","0.138681621204285","0.122030618011401","0.15533262439717"
"Ja","2020","(noch) kein Abschluss","Ostdeutschland","16","","",""
"Ja","2020","Hauptschule","Westdeutschland","941","0.21181659506542","0.201053338695256","0.222579851435584"
"Ja","2020","Hauptschule","Ostdeutschland","169","","",""
"Ja","2020","Realschule","Westdeutschland","519","0.134690598904657","0.124426803672602","0.144954394136712"
"Ja","2020","Realschule","Ostdeutschland","288","","",""
"Ja","2020","(Fach-)Abitur","Westdeutschland","277","","",""
"Ja","2020","(Fach-)Abitur","Ostdeutschland","36","0.066552769419485","0.04799569858106","0.0851098402579099"
"Ja","2020","AkademikerIn","Westdeutschland","399","0.0821308524886917","0.0752111766290248","0.0890505283483587"
"Ja","2020","AkademikerIn","Ostdeutschland","175","","",""
"Nein","2020","(noch) kein Abschluss","Westdeutschland","1572","","",""
"Nein","2020","(noch) kein Abschluss","Ostdeutschland","241","","",""
"Nein","2020","Hauptschule","Westdeutschland","4595","0.78818340493458","0.777420148564415","0.798946661304744"
"Nein","2020","Hauptschule","Ostdeutschland","806","0.800007642407317","0.774900369045143","0.825114915769492"
"Nein","2020","Realschule","Westdeutschland","3731","0.865309401095343","0.855045605863288","0.875573196327398"
"Nein","2020","Realschule","Ostdeutschland","1680","","",""
"Nein","2020","(Fach-)Abitur","Westdeutschland","3944","0.901688572016523","0.892706620637054","0.910670523395991"
"Nein","2020","(Fach-)Abitur","Ostdeutschland","657","0.933447230580515","0.91489015974209","0.95200430141894"
"Nein","2020","AkademikerIn","Westdeutschland","5649","0.917869147511308","0.910949471651641","0.924788823370975"
"Nein","2020","AkademikerIn","Ostdeutschland","1470","","",""
