year,bula_h,pgisced97,ple0040,proportion,n,lower_confidence,upper_confidence
2013,Berlin,vocational + Abi,Nein,0.002425990886142347,44486,0.001968837924326742,0.0028831438479579516
2013,Schleswig-Holstein,middle vocational,Ja,0.002327639904271711,44486,0.0018798273550094502,0.0027754524535339724
2013,Baden-Württemberg,in school,Nein,0.002294856243648166,44486,0.0018502011815054423,0.0027395113057908896
2013,Bayern,inadequately,Nein,0.0021965052617775303,44486,0.0017614614184887514,0.002631549105066309
2013,Niedersachsen,in school,Nein,0.00213093794053044,44486,0.001702422404062982,0.0025594534769978975
2013,Thüringen,higher vocational,Nein,0.0020653706192833494,44486,0.0016434852771472497,0.002487255961419449
2013,Sachsen-Anhalt,higher vocational,Nein,0.0020653706192833494,44486,0.0016434852771472497,0.002487255961419449
2013,Nordrhein-Westfalen,higher vocational,Ja,0.0020325869586598037,44486,0.0016140564317788648,0.0024511174855407426
2013,Baden-Württemberg,-1,Nein,0.0019998032980362585,44486,0.0015846549193457313,0.002414951676726786
2013,Sachsen-Anhalt,middle vocational,Ja,0.0019998032980362585,44486,0.0015846549193457313,0.002414951676726786
2013,Bayern,general elemantary,Ja,0.001901452316165623,44486,0.0014966212578450522,0.002306283374486194
2013,Baden-Württemberg,general elemantary,Ja,0.0018686686555420778,44486,0.0014673361030573962,0.0022700012080267597
2013,Bayern,higher education,Ja,0.0018686686555420778,44486,0.0014673361030573962,0.0022700012080267597
2013,Thüringen,general elemantary,Nein,0.0018686686555420778,44486,0.0014673361030573962,0.0022700012080267597
2013,Bremen,higher education,Nein,0.0018358849949185326,44486,0.0014380819482195655,0.0022336880416174995
2013,Niedersachsen,inadequately,Nein,0.0018031013342949874,44486,0.0014088596259252536,0.002197343042664721
2013,Hessen,higher education,Ja,0.0018031013342949874,44486,0.0014088596259252536,0.002197343042664721
2013,Brandenburg,higher vocational,Nein,0.0018031013342949874,44486,0.0014088596259252536,0.002197343042664721
2013,Hessen,in school,Nein,0.0017703176736714422,44486,0.001379670006777364,0.00216096534056552
2013,Hamburg,general elemantary,Nein,0.0017703176736714422,44486,0.001379670006777364,0.00216096534056552
2013,Baden-Württemberg,higher education,Ja,0.0017703176736714422,44486,0.001379670006777364,0.00216096534056552
2013,Baden-Württemberg,inadequately,Nein,0.001737534013047897,44486,0.0013505140018630984,0.0021245540242326956
2013,Schleswig-Holstein,higher vocational,Nein,0.0016719666918008065,44486,0.0012923066978569406,0.0020516266857446724
2013,Niedersachsen,general elemantary,Ja,0.0016391830311772613,44486,0.0012632574487307674,0.002015108613623755
2013,Hamburg,vocational + Abi,Nein,0.0016391830311772613,44486,0.0012632574487307674,0.002015108613623755
2013,Niedersachsen,-1,Nein,0.0016391830311772613,44486,0.0012632574487307674,0.002015108613623755
2013,Thüringen,vocational + Abi,Nein,0.001606399370553716,44486,0.0012342459204149195,0.0019785528206925124
2013,Hessen,inadequately,Nein,0.0015408320493066256,44486,0.0011763407223813584,0.0019053233762318929
2013,Sachsen,higher education,Ja,0.0015080483886830804,44486,0.0011474495569534138,0.001868647220412747
2013,Berlin,higher vocational,Nein,0.0015080483886830804,44486,0.0011474495569534138,0.001868647220412747
2013,Mecklenburg-Vorpommern,middle vocational,Ja,0.0015080483886830804,44486,0.0011474495569534138,0.001868647220412747
2013,Hessen,general elemantary,Ja,0.0015080483886830804,44486,0.0011474495569534138,0.001868647220412747
2013,Mecklenburg-Vorpommern,higher vocational,Nein,0.0015080483886830804,44486,0.0011474495569534138,0.001868647220412747
2013,Nordrhein-Westfalen,vocational + Abi,Ja,0.00144248106743599,44486,0.0010897968734954317,0.0017951652613765483
2013,Berlin,higher education,Ja,0.001311346424941809,44486,0.000975053160674979,0.0016476396892086392
2013,Sachsen-Anhalt,vocational + Abi,Nein,0.0012129954430711734,44486,0.0008895430126535171,0.0015364478734888297
2013,"Rheinland-Pfalz,Saarland",-1,Nein,0.0011146444612005378,44486,0.0008045668591705132,0.0014247220632305623
2013,Bayern,higher vocational,Ja,0.0011146444612005378,44486,0.0008045668591705132,0.0014247220632305623
2013,Niedersachsen,higher education,Ja,0.0010818608005769925,44486,0.0007763721817836237,0.0013873494193703613
2013,Brandenburg,higher education,Ja,0.0010818608005769925,44486,0.0007763721817836237,0.0013873494193703613
2013,"Rheinland-Pfalz,Saarland",higher education,Ja,0.0010818608005769925,44486,0.0007763721817836237,0.0013873494193703613
2013,Hessen,-1,Nein,0.0010818608005769925,44486,0.0007763721817836237,0.0013873494193703613
2013,"Rheinland-Pfalz,Saarland",inadequately,Nein,0.0010162934793299019,44486,0.0007201970538127328,0.001312389904847071
2013,"Rheinland-Pfalz,Saarland",in school,Nein,0.0010162934793299019,44486,0.0007201970538127328,0.001312389904847071
2013,Bremen,general elemantary,Nein,0.0010162934793299019,44486,0.0007201970538127328,0.001312389904847071
2013,Baden-Württemberg,higher vocational,Ja,0.0009179424974592663,44486,0.0006365239541591646,0.001199361040759368
2013,Schleswig-Holstein,in school,Nein,0.0008851588368357211,44486,0.0006088067793041917,0.0011615108943672505
2013,Mecklenburg-Vorpommern,vocational + Abi,Nein,0.0008851588368357211,44486,0.0006088067793041917,0.0011615108943672505
2013,Berlin,inadequately,Nein,0.0008523751762121759,44486,0.0005811845840691908,0.001123565768355161
2013,Mecklenburg-Vorpommern,general elemantary,Nein,0.0008195915155886306,44486,0.0005536628988359186,0.0010855201323413427
2013,Sachsen-Anhalt,higher education,Ja,0.0008195915155886306,44486,0.0005536628988359186,0.0010855201323413427
2013,Schleswig-Holstein,-1,Nein,0.0007540241943415402,44486,0.0004989460568642352,0.0010091023318188452
2013,Schleswig-Holstein,inadequately,Nein,0.0007540241943415402,44486,0.0004989460568642352,0.0010091023318188452
2013,Sachsen-Anhalt,inadequately,Nein,0.0007540241943415402,44486,0.0004989460568642352,0.0010091023318188452
2013,"Rheinland-Pfalz,Saarland",general elemantary,Ja,0.000721240533717995,44486,0.00047176510148343,0.0009707159659525599
2013,Berlin,in school,Nein,0.0006884568730944498,44486,0.0004447132768000037,0.0009322004693888958
2013,Hamburg,middle vocational,Ja,0.0006884568730944498,44486,0.0004447132768000037,0.0009322004693888958
2013,Hamburg,higher vocational,Nein,0.0006884568730944498,44486,0.0004447132768000037,0.0009322004693888958
2013,Brandenburg,-1,Nein,0.0006884568730944498,44486,0.0004447132768000037,0.0009322004693888958
2013,Thüringen,higher education,Ja,0.0006884568730944498,44486,0.0004447132768000037,0.0009322004693888958
2013,Bayern,vocational + Abi,Ja,0.0006884568730944498,44486,0.0004447132768000037,0.0009322004693888958
2013,Nordrhein-Westfalen,inadequately,Ja,0.0006556732124709045,44486,0.00041779991729746244,0.0008935465076443466
2013,Bremen,vocational + Abi,Nein,0.0005901058912238141,44486,0.00036443206613659006,0.0008157797163110381
2013,Sachsen,in school,Nein,0.0005573222306002689,44486,0.0003380030971891484,0.0007766413640113894
2013,Berlin,-1,Nein,0.0005573222306002689,44486,0.0003380030971891484,0.0007766413640113894
2013,Berlin,higher vocational,Ja,0.0005573222306002689,44486,0.0003380030971891484,0.0007766413640113894
2013,Brandenburg,in school,Nein,0.0005573222306002689,44486,0.0003380030971891484,0.0007766413640113894
2013,Schleswig-Holstein,general elemantary,Ja,0.0005245385699767237,44486,0.0003117642679402572,0.0007373128720131901
2013,Niedersachsen,higher vocational,Ja,0.0005245385699767237,44486,0.0003117642679402572,0.0007373128720131901
2013,Mecklenburg-Vorpommern,higher education,Ja,0.0005245385699767237,44486,0.0003117642679402572,0.0007373128720131901
2013,Sachsen-Anhalt,in school,Nein,0.0004917549093531783,44486,0.00028573369852720346,0.0006977761201791532
2013,Niedersachsen,vocational + Abi,Ja,0.0004917549093531783,44486,0.00028573369852720346,0.0006977761201791532
2013,Sachsen,-1,Nein,0.0004917549093531783,44486,0.00028573369852720346,0.0006977761201791532
2013,"Rheinland-Pfalz,Saarland",higher vocational,Ja,0.0004917549093531783,44486,0.00028573369852720346,0.0006977761201791532
2013,Sachsen,higher vocational,Ja,0.0004917549093531783,44486,0.00028573369852720346,0.0006977761201791532
2013,Sachsen-Anhalt,-1,Nein,0.0004917549093531783,44486,0.00028573369852720346,0.0006977761201791532
2013,Hessen,inadequately,Ja,0.00045897124872963316,44486,0.0002599325856777254,0.0006580099117815409
2013,Brandenburg,higher vocational,Ja,0.00045897124872963316,44486,0.0002599325856777254,0.0006580099117815409
2013,Baden-Württemberg,inadequately,Ja,0.00045897124872963316,44486,0.0002599325856777254,0.0006580099117815409
2013,Hamburg,in school,Nein,0.00045897124872963316,44486,0.0002599325856777254,0.0006580099117815409
2013,Berlin,general elemantary,Ja,0.00042618758810608793,44486,0.0002343859878912417,0.0006179891883209341
2013,Bremen,-1,Nein,0.00042618758810608793,44486,0.0002343859878912417,0.0006179891883209341
2013,Hessen,vocational + Abi,Ja,0.0003934039274825427,44486,0.00020912388874623445,0.000577683966218851
2013,Hessen,higher vocational,Ja,0.0003934039274825427,44486,0.00020912388874623445,0.000577683966218851
2013,Baden-Württemberg,vocational + Abi,Ja,0.0003934039274825427,44486,0.00020912388874623445,0.000577683966218851
2013,Bremen,inadequately,Nein,0.0003934039274825427,44486,0.00020912388874623445,0.000577683966218851
2013,Schleswig-Holstein,higher education,Ja,0.0003934039274825427,44486,0.00020912388874623445,0.000577683966218851
2013,Niedersachsen,inadequately,Ja,0.0003606202668589975,44486,0.0001841826691522457,0.0005370578645657493
2013,Schleswig-Holstein,vocational + Abi,Ja,0.0003606202668589975,44486,0.0001841826691522457,0.0005370578645657493
2013,Bremen,middle vocational,Ja,0.00032783660623545227,44486,0.0001596071989708523,0.0004960660135000523
2013,Brandenburg,general elemantary,Ja,0.00032783660623545227,44486,0.0001596071989708523,0.0004960660135000523
2013,Sachsen-Anhalt,higher vocational,Ja,0.00032783660623545227,44486,0.0001596071989708523,0.0004960660135000523
2013,Mecklenburg-Vorpommern,inadequately,Nein,0.00032783660623545227,44486,0.0001596071989708523,0.0004960660135000523
2013,Hamburg,-1,Nein,0.00029505294561190705,44486,0.0001354538997849898,0.0004546519914388243
2013,Sachsen,general elemantary,Ja,0.00029505294561190705,44486,0.0001354538997849898,0.0004546519914388243
2013,"Rheinland-Pfalz,Saarland",vocational + Abi,Ja,0.00029505294561190705,44486,0.0001354538997849898,0.0004546519914388243
2013,Thüringen,-1,Nein,0.00029505294561190705,44486,0.0001354538997849898,0.0004546519914388243
2013,Brandenburg,inadequately,Nein,0.0002622692849883618,44486,0.00011179539434509785,0.0004127431756316258
2013,Mecklenburg-Vorpommern,general elemantary,Ja,0.0002622692849883618,44486,0.00011179539434509785,0.0004127431756316258
2013,Mecklenburg-Vorpommern,higher vocational,Ja,0.0002622692849883618,44486,0.00011179539434509785,0.0004127431756316258
2013,Bayern,inadequately,Ja,0.0002622692849883618,44486,0.00011179539434509785,0.0004127431756316258
2013,Sachsen,inadequately,Nein,0.00022948562436481658,44486,8.872788042873947e-05,0.0003702433683008937
2013,Thüringen,higher vocational,Ja,0.00022948562436481658,44486,8.872788042873947e-05,0.0003702433683008937
2013,Thüringen,in school,Nein,0.00022948562436481658,44486,8.872788042873947e-05,0.0003702433683008937
2013,Bremen,in school,Nein,0.00022948562436481658,44486,8.872788042873947e-05,0.0003702433683008937
2013,Hamburg,higher education,Ja,0.00022948562436481658,44486,8.872788042873947e-05,0.0003702433683008937
2013,Thüringen,inadequately,Nein,0.00022948562436481658,44486,8.872788042873947e-05,0.0003702433683008937
2013,"Rheinland-Pfalz,Saarland",inadequately,Ja,0.00019670196374127136,44486,6.638347861033427e-05,0.0003270204488722084
2013,Thüringen,general elemantary,Ja,0.00019670196374127136,44486,6.638347861033427e-05,0.0003270204488722084
2013,Hamburg,inadequately,Nein,0.00019670196374127136,44486,6.638347861033427e-05,0.0003270204488722084
2013,Niedersachsen,-1,Ja,0.00016391830311772614,44486,4.495239610287992e-05,0.0002828842101325723
2013,Hamburg,general elemantary,Ja,0.00016391830311772614,44486,4.495239610287992e-05,0.0002828842101325723
2013,Sachsen-Anhalt,general elemantary,Ja,0.00016391830311772614,44486,4.495239610287992e-05,0.0002828842101325723
2013,Berlin,vocational + Abi,Ja,0.00016391830311772614,44486,4.495239610287992e-05,0.0002828842101325723
2013,Mecklenburg-Vorpommern,in school,Nein,0.00016391830311772614,44486,4.495239610287992e-05,0.0002828842101325723
2013,Bayern,-1,Ja,0.00016391830311772614,44486,4.495239610287992e-05,0.0002828842101325723
2013,Brandenburg,vocational + Abi,Ja,0.0001311346424941809,44486,2.472655599177948e-05,0.00023754272899658235
2013,Sachsen-Anhalt,vocational + Abi,Ja,0.0001311346424941809,44486,2.472655599177948e-05,0.00023754272899658235
2013,Hamburg,higher vocational,Ja,0.0001311346424941809,44486,2.472655599177948e-05,0.00023754272899658235
2013,Hamburg,vocational + Abi,Ja,0.0001311346424941809,44486,2.472655599177948e-05,0.00023754272899658235
2013,Sachsen,vocational + Abi,Ja,0.0001311346424941809,44486,2.472655599177948e-05,0.00023754272899658235
2013,Schleswig-Holstein,-1,Ja,0.0001311346424941809,44486,2.472655599177948e-05,0.00023754272899658235
2013,Nordrhein-Westfalen,-1,Ja,0.0001311346424941809,44486,2.472655599177948e-05,0.00023754272899658235
2013,Bremen,higher vocational,Nein,0.0001311346424941809,44486,2.472655599177948e-05,0.00023754272899658235
2013,Hamburg,inadequately,Ja,9.835098187063568e-05,44486,6.197365064051263e-06,0.00019050459867722008
2013,Schleswig-Holstein,higher vocational,Ja,9.835098187063568e-05,44486,6.197365064051263e-06,0.00019050459867722008
2013,Mecklenburg-Vorpommern,-1,Nein,9.835098187063568e-05,44486,6.197365064051263e-06,0.00019050459867722008
2013,Baden-Württemberg,-1,Ja,9.835098187063568e-05,44486,6.197365064051263e-06,0.00019050459867722008
2013,Nordrhein-Westfalen,in school,Ja,9.835098187063568e-05,44486,6.197365064051263e-06,0.00019050459867722008
2013,Berlin,inadequately,Ja,9.835098187063568e-05,44486,6.197365064051263e-06,0.00019050459867722008
2013,Brandenburg,inadequately,Ja,9.835098187063568e-05,44486,6.197365064051263e-06,0.00019050459867722008
2013,Thüringen,vocational + Abi,Ja,6.556732124709046e-05,44486,-9.677025279155541e-06,0.00014081166777333645
2013,Bayern,in school,Ja,6.556732124709046e-05,44486,-9.677025279155541e-06,0.00014081166777333645
2013,Hessen,-1,Ja,6.556732124709046e-05,44486,-9.677025279155541e-06,0.00014081166777333645
2013,Bremen,vocational + Abi,Ja,6.556732124709046e-05,44486,-9.677025279155541e-06,0.00014081166777333645
2013,Bremen,general elemantary,Ja,3.278366062354523e-05,44486,-2.0422999241395772e-05,8.599032048848624e-05
2013,Mecklenburg-Vorpommern,inadequately,Ja,3.278366062354523e-05,44486,-2.0422999241395772e-05,8.599032048848624e-05
2013,Sachsen,-1,Ja,3.278366062354523e-05,44486,-2.0422999241395772e-05,8.599032048848624e-05
2013,Bremen,higher education,Ja,3.278366062354523e-05,44486,-2.0422999241395772e-05,8.599032048848624e-05
2013,Sachsen-Anhalt,-1,Ja,3.278366062354523e-05,44486,-2.0422999241395772e-05,8.599032048848624e-05
2013,Brandenburg,-1,Ja,3.278366062354523e-05,44486,-2.0422999241395772e-05,8.599032048848624e-05
2013,Hamburg,-1,Ja,3.278366062354523e-05,44486,-2.0422999241395772e-05,8.599032048848624e-05
2013,Thüringen,in school,Ja,3.278366062354523e-05,44486,-2.0422999241395772e-05,8.599032048848624e-05
2013,Schleswig-Holstein,inadequately,Ja,3.278366062354523e-05,44486,-2.0422999241395772e-05,8.599032048848624e-05
2013,Thüringen,inadequately,Ja,3.278366062354523e-05,44486,-2.0422999241395772e-05,8.599032048848624e-05
2013,"Rheinland-Pfalz,Saarland",-1,Ja,3.278366062354523e-05,44486,-2.0422999241395772e-05,8.599032048848624e-05
2013,Sachsen-Anhalt,inadequately,Ja,3.278366062354523e-05,44486,-2.0422999241395772e-05,8.599032048848624e-05
2014,Nordrhein-Westfalen,middle vocational,Nein,0.07567907630819333,38694,0.07304375507545853,0.07831439754092813
2014,Bayern,middle vocational,Nein,0.06920287173414255,38694,0.06667401728670971,0.07173172618157539
2014,Baden-Württemberg,middle vocational,Nein,0.04629561098364296,38694,0.044201927349063606,0.04838929461822231
2014,Nordrhein-Westfalen,higher education,Nein,0.039264303160387835,38694,0.03732906166051274,0.04119954466026293
2014,Niedersachsen,middle vocational,Nein,0.03922729627710754,38694,0.037292929727456285,0.041161662826758795
2014,Bayern,higher education,Nein,0.03289911923617793,38694,0.03112181292621483,0.034676425546141025
2014,Baden-Württemberg,higher education,Nein,0.02771815557693731,38694,0.026082422221412164,0.02935388893246246
2014,Sachsen,middle vocational,Nein,0.026978017911331507,38694,0.025363657113340106,0.028592378709322908
2014,Nordrhein-Westfalen,general elemantary,Nein,0.02501665309747613,38694,0.023460517420427054,0.026572788774525208
2014,"Rheinland-Pfalz,Saarland",middle vocational,Nein,0.024202501665309746,38694,0.02267125823916972,0.025733745091449774
2014,Hessen,middle vocational,Nein,0.023166308933461624,38694,0.021667407777610323,0.024665210089312925
2014,Nordrhein-Westfalen,vocational + Abi,Nein,0.020501813337280735,38694,0.019089821411138592,0.02191380526342288
2014,Thüringen,middle vocational,Nein,0.017911331507660423,38694,0.016589812105347837,0.01923285090997301
2014,Niedersachsen,higher education,Nein,0.017652283324698394,38694,0.01634018215573622,0.018964384493660568
2014,Hessen,higher education,Nein,0.017578269558137814,38694,0.016268872690159107,0.01888766642611652
2014,Bayern,general elemantary,Nein,0.01606098734364592,38694,0.01480841024270922,0.01731356444458262
2014,Sachsen-Anhalt,middle vocational,Nein,0.01606098734364592,38694,0.01480841024270922,0.01731356444458262
2014,Brandenburg,middle vocational,Nein,0.015542890977721857,38694,0.014310357972475417,0.016775423982968295
2014,Sachsen,higher education,Nein,0.014321663829472283,38694,0.013137808588522386,0.015505519070422179
2014,Schleswig-Holstein,middle vocational,Nein,0.0142476500629117,38694,0.013066813510427518,0.015428486615395883
2014,Baden-Württemberg,general elemantary,Nein,0.013322477980904449,38694,0.012180088013366761,0.014464867948442137
2014,Nordrhein-Westfalen,middle vocational,Ja,0.013248464214343869,38694,0.012109209244790411,0.014387719183897326
2014,Berlin,higher education,Nein,0.012545333432018356,38694,0.011436327305718409,0.013654339558318303
2014,Berlin,middle vocational,Nein,0.011250092517208201,38694,0.010199206695672479,0.012300978338743924
2014,Niedersachsen,general elemantary,Nein,0.011176078750647621,38694,0.010128616292601108,0.012223541208694134
2014,Bayern,middle vocational,Ja,0.010806009917844719,38694,0.009775842824341813,0.011836177011347624
2014,Bayern,vocational + Abi,Nein,0.010176892902079787,38694,0.009176845343779093,0.011176940460380482
2014,"Rheinland-Pfalz,Saarland",general elemantary,Nein,0.009140700170231664,38694,0.008192434595599577,0.01008896574486375
2014,"Rheinland-Pfalz,Saarland",higher education,Nein,0.008881651987269631,38694,0.007946797769539396,0.009816506204999867
2014,Bayern,higher vocational,Nein,0.008844645103989341,38694,0.007911723115742628,0.009777567092236055
2014,Mecklenburg-Vorpommern,middle vocational,Nein,0.008770631337428761,38694,0.007841586303081911,0.009699676371775611
2014,Brandenburg,higher education,Nein,0.00851158315446673,38694,0.007596241442951671,0.00942692486598179
2014,Nordrhein-Westfalen,higher vocational,Nein,0.00851158315446673,38694,0.007596241442951671,0.00942692486598179
2014,Baden-Württemberg,vocational + Abi,Nein,0.007919473021982088,38694,0.007036279526051155,0.00880266651791302
2014,Sachsen-Anhalt,higher education,Nein,0.007290356006217157,38694,0.006442699799326419,0.008138012213107894
2014,Thüringen,higher education,Nein,0.0072533491229368665,38694,0.0064078313054640335,0.0080988669404097
2014,Niedersachsen,middle vocational,Ja,0.006772259640293095,38694,0.005955065059268465,0.007589454221317724
2014,Baden-Württemberg,higher vocational,Nein,0.006550218340611353,38694,0.005746442209284659,0.007353994471938048
2014,Niedersachsen,vocational + Abi,Nein,0.006291170157649323,38694,0.00550334553884142,0.007078994776457226
2014,Hessen,general elemantary,Nein,0.006254163274369033,38694,0.005468644577987403,0.007039681970750663
2014,Baden-Württemberg,middle vocational,Ja,0.006180149507808453,38694,0.005399263606223841,0.0069610354093930646
2014,Nordrhein-Westfalen,-1,Nein,0.005662053141884391,38694,0.004914420533457117,0.006409685750311664
2014,Hamburg,middle vocational,Nein,0.005625046258604101,38694,0.004879847032443186,0.0063702454847650155
2014,Hessen,middle vocational,Ja,0.00551402560876323,38694,0.00477617578425426,0.006251875433272199
2014,Hessen,vocational + Abi,Nein,0.005403004958922359,38694,0.004672580155825633,0.006133429762019086
2014,Hamburg,higher education,Nein,0.005328991192361779,38694,0.004603559560198686,0.006054422824524872
2014,Schleswig-Holstein,higher education,Nein,0.005254977425801199,38694,0.004534574326716614,0.005975380524885784
2014,Nordrhein-Westfalen,inadequately,Nein,0.0048849085929982975,38694,0.004190205656291376,0.005579611529705219
2014,Mecklenburg-Vorpommern,higher education,Nein,0.004514839760195397,38694,0.0038468453575493376,0.005182834162841456
2014,Niedersachsen,higher vocational,Nein,0.004181777810672785,38694,0.0035387869957027173,0.004824768625642853
2014,Sachsen,higher vocational,Nein,0.004181777810672785,38694,0.0035387869957027173,0.004824768625642853
2014,Sachsen,middle vocational,Ja,0.003959736510991044,38694,0.003333979320153503,0.004585493701828584
2014,Nordrhein-Westfalen,in school,Nein,0.0038117089778698836,38694,0.003197713967816347,0.00442570398792342
2014,"Rheinland-Pfalz,Saarland",vocational + Abi,Nein,0.0038117089778698836,38694,0.003197713967816347,0.00442570398792342
2014,Schleswig-Holstein,general elemantary,Nein,0.0038117089778698836,38694,0.003197713967816347,0.00442570398792342
2014,Nordrhein-Westfalen,higher education,Ja,0.003589667678188143,38694,0.0029937579282436743,0.004185577428132612
2014,"Rheinland-Pfalz,Saarland",middle vocational,Ja,0.0034416401450669824,38694,0.0028581032026167973,0.004025177087517168
2014,Nordrhein-Westfalen,general elemantary,Ja,0.0034046332617866924,38694,0.002824231317742407,0.003985035205830978
2014,Sachsen,general elemantary,Nein,0.0031825919621049515,38694,0.00262137272979572,0.003743811194414183
2014,Thüringen,middle vocational,Ja,0.0030345644289837908,38694,0.002486511516627309,0.0035826173413402726
2014,"Rheinland-Pfalz,Saarland",higher vocational,Nein,0.0029605506624232106,38694,0.002419202486890428,0.0035018988379559935
2014,Bayern,-1,Nein,0.0029235437791429206,38694,0.002385579686050474,0.0034615078722353672
2014,Hessen,higher vocational,Nein,0.0027755162460217603,38694,0.0022513094935537365,0.003299722998489784
2014,Bremen,middle vocational,Nein,0.0027755162460217603,38694,0.0022513094935537365,0.003299722998489784
2014,Sachsen,vocational + Abi,Nein,0.0027385093627414698,38694,0.002217799387834984,0.0032592193376479554
2014,Brandenburg,vocational + Abi,Nein,0.0027015024794611797,38694,0.002184313186583668,0.0032186917723386914
2014,Sachsen-Anhalt,general elemantary,Nein,0.0027015024794611797,38694,0.002184313186583668,0.0032186917723386914
2014,Sachsen-Anhalt,middle vocational,Ja,0.0026644955961808896,38694,0.0021508513813461895,0.0031781398110155897
2014,Brandenburg,middle vocational,Ja,0.0026274887129005995,38694,0.0021174144807880988,0.0031375629450131003
2014,Schleswig-Holstein,vocational + Abi,Nein,0.0026274887129005995,38694,0.0021174144807880988,0.0031375629450131003
2014,Brandenburg,general elemantary,Nein,0.0025904818296203095,38694,0.00208400301154087,0.003096960647699749
2014,Schleswig-Holstein,middle vocational,Ja,0.0025904818296203095,38694,0.00208400301154087,0.003096960647699749
2014,Niedersachsen,-1,Nein,0.0025164680630597293,38694,0.0020172585688019735,0.003015677557317485
2014,Berlin,middle vocational,Ja,0.0025164680630597293,38694,0.0020172585688019735,0.003015677557317485
2014,Bayern,in school,Nein,0.0024424542964991487,38694,0.0019506226612671614,0.002934285931731136
2014,Baden-Württemberg,-1,Nein,0.0023314336466582785,38694,0.0018508832587729887,0.002811984034543568
2014,Thüringen,higher vocational,Nein,0.0023314336466582785,38694,0.0018508832587729887,0.002811984034543568
2014,Berlin,vocational + Abi,Nein,0.0022574198800976984,38694,0.0017845412548517917,0.002730298505343605
2014,Bayern,higher education,Ja,0.0022574198800976984,38694,0.0017845412548517917,0.002730298505343605
2014,Nordrhein-Westfalen,higher vocational,Ja,0.002183406113537118,38694,0.001718326953182493,0.0026484852738917425
2014,Berlin,general elemantary,Nein,0.0021463992302568277,38694,0.0016852697114814676,0.002607528749032188
2014,Bayern,general elemantary,Ja,0.0021093923469765376,38694,0.0016522468899917671,0.002566537803961308
2014,Niedersachsen,in school,Nein,0.0020723854636962476,38694,0.001619259396620405,0.00252551153077209
2014,Niedersachsen,inadequately,Nein,0.0020353785804159575,38694,0.0015863081799758767,0.002484448980856038
2014,Brandenburg,higher vocational,Nein,0.0019983716971356674,38694,0.0015533942319700762,0.0024433491623012584
2014,Bayern,inadequately,Nein,0.0019983716971356674,38694,0.0015533942319700762,0.0024433491623012584
2014,Hessen,higher education,Ja,0.0019983716971356674,38694,0.0015533942319700762,0.0024433491623012584
2014,Thüringen,general elemantary,Nein,0.001961364813855377,38694,0.0015205185906380717,0.002402211037072682
2014,Baden-Württemberg,in school,Nein,0.001924357930575087,38694,0.0014876823431984665,0.002361033517951708
2014,Sachsen-Anhalt,higher vocational,Nein,0.001924357930575087,38694,0.0014876823431984665,0.002361033517951708
2014,Sachsen,higher education,Ja,0.0018873510472947968,38694,0.0014548866293799146,0.002319815465209679
2014,Niedersachsen,general elemantary,Ja,0.0018873510472947968,38694,0.0014548866293799146,0.002319815465209679
2014,Baden-Württemberg,general elemantary,Ja,0.0018503441640145067,38694,0.0014221326450426482,0.002278555682986365
2014,Schleswig-Holstein,higher vocational,Nein,0.0018503441640145067,38694,0.0014221326450426482,0.002278555682986365
2014,Baden-Württemberg,higher education,Ja,0.0018503441640145067,38694,0.0014221326450426482,0.002278555682986365
2014,Bremen,higher education,Nein,0.0017763303974539263,38694,0.0013567549529703343,0.0021959058419375186
2014,Thüringen,vocational + Abi,Nein,0.0016283028643327658,38694,0.0012265601759459295,0.002030045552719602
2014,Mecklenburg-Vorpommern,middle vocational,Ja,0.0016283028643327658,38694,0.0012265601759459295,0.002030045552719602
2014,Mecklenburg-Vorpommern,higher vocational,Nein,0.0016283028643327658,38694,0.0012265601759459295,0.002030045552719602
2014,Hessen,-1,Nein,0.0015912959810524758,38694,0.001194137427887723,0.001988454534217229
2014,Berlin,higher vocational,Nein,0.0015542890977721857,38694,0.0011617685593317826,0.0019468096362125888
2014,Berlin,higher education,Ja,0.0015542890977721857,38694,0.0011617685593317826,0.0019468096362125888
2014,Hessen,in school,Nein,0.0015172822144918954,38694,0.0011294555033061454,0.0019051089256776454
2014,Nordrhein-Westfalen,vocational + Abi,Ja,0.0015172822144918954,38694,0.0011294555033061454,0.0019051089256776454
2014,Hamburg,vocational + Abi,Nein,0.0014802753312116053,38694,0.0010972003114220696,0.001863350351001141
2014,Bayern,higher vocational,Ja,0.0014432684479313152,38694,0.0010650051643174567,0.0018215317315451738
2014,Hessen,general elemantary,Ja,0.0013692546813707349,38694,0.0010008044434613676,0.0017377049192801022
2014,Sachsen-Anhalt,vocational + Abi,Nein,0.0013692546813707349,38694,0.0010008044434613676,0.0017377049192801022
2014,Hessen,inadequately,Nein,0.0013322477980904448,38694,0.0009688039881871594,0.00169569160799373
2014,"Rheinland-Pfalz,Saarland",-1,Nein,0.0012952409148101547,38694,0.0009368738457809979,0.0016536079838393115
2014,Baden-Württemberg,inadequately,Nein,0.0011842202649692843,38694,0.0008415367605762814,0.0015269037693622872
2014,Hamburg,general elemantary,Nein,0.0011472133816889942,38694,0.0008099205568993906,0.0014845062064785977
2014,Brandenburg,higher education,Ja,0.001110206498408704,38694,0.0007783923287413763,0.0014420206680760316
2014,"Rheinland-Pfalz,Saarland",higher education,Ja,0.001110206498408704,38694,0.0007783923287413763,0.0014420206680760316
