"ple0040","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2017","(Fach-)Abitur","Laendlicher Raum","75","0.078333574131793","0.0627701123803655","0.0938970358832204"
"Ja","2017","AkademikerIn","Staedtischer Raum","352","0.0860275650971316","0.077990523721921","0.0940646064723422"
"Ja","2017","AkademikerIn","Laendlicher Raum","159","","",""
"Nein","2017","(noch) kein Abschluss","Staedtischer Raum","603","0.865395070369534","0.839415676277658","0.89137446446141"
"Nein","2017","(noch) kein Abschluss","Laendlicher Raum","247","","",""
"Nein","2017","Hauptschule","Staedtischer Raum","3543","0.785494313722217","0.773289135427998","0.797699492016436"
"Nein","2017","Hauptschule","Laendlicher Raum","2303","","",""
"Nein","2017","Realschule","Staedtischer Raum","3378","0.856803669480632","0.845746537250331","0.867860801710934"
"Nein","2017","Realschule","Laendlicher Raum","2726","","",""
"Nein","2017","(Fach-)Abitur","Staedtischer Raum","2790","","",""
"Nein","2017","(Fach-)Abitur","Laendlicher Raum","1070","","",""
"Nein","2017","AkademikerIn","Staedtischer Raum","4324","0.913972434902868","0.905935393527658","0.922009476278079"
"Nein","2017","AkademikerIn","Laendlicher Raum","1669","","",""
"Ja","2018","(noch) kein Abschluss","Staedtischer Raum","67","0.122780026527398","0.0977801874278645","0.147779865626931"
"Ja","2018","(noch) kein Abschluss","Laendlicher Raum","22","","",""
"Ja","2018","Hauptschule","Staedtischer Raum","817","0.213917420120386","0.201459251196914","0.226375589043859"
"Ja","2018","Hauptschule","Laendlicher Raum","499","0.209810355532729","0.194213307963196","0.225407403102262"
"Ja","2018","Realschule","Staedtischer Raum","465","0.13821376865965","0.127091807977982","0.149335729341318"
"Ja","2018","Realschule","Laendlicher Raum","351","0.134813822447566","0.122491701031397","0.147135943863734"
"Ja","2018","(Fach-)Abitur","Staedtischer Raum","227","","",""
"Ja","2018","(Fach-)Abitur","Laendlicher Raum","65","0.0687290211109757","0.0538925840585063","0.0835654581634452"
"Ja","2018","AkademikerIn","Staedtischer Raum","361","0.0878199151729369","0.0796319017108172","0.0960079286350567"
"Ja","2018","AkademikerIn","Laendlicher Raum","172","","",""
"Nein","2018","(noch) kein Abschluss","Staedtischer Raum","595","0.877219973472602","0.852220134373069","0.902219812572136"
"Nein","2018","(noch) kein Abschluss","Laendlicher Raum","214","","",""
"Nein","2018","Hauptschule","Staedtischer Raum","3345","0.786082579879614","0.773624410956142","0.798540748803086"
"Nein","2018","Hauptschule","Laendlicher Raum","2119","","",""
"Nein","2018","Realschule","Staedtischer Raum","3234","0.86178623134035","0.850664270658682","0.872908192022019"
"Nein","2018","Realschule","Laendlicher Raum","2600","","",""
"Nein","2018","(Fach-)Abitur","Staedtischer Raum","2684","","",""
"Nein","2018","(Fach-)Abitur","Laendlicher Raum","1052","","",""
"Nein","2018","AkademikerIn","Staedtischer Raum","4229","0.912180084827063","0.903992071364943","0.920368098289183"
"Nein","2018","AkademikerIn","Laendlicher Raum","1584","","",""
"Ja","2019","(noch) kein Abschluss","Staedtischer Raum","54","0.131455887414747","0.103419829232669","0.159491945596826"
"Ja","2019","(noch) kein Abschluss","Laendlicher Raum","22","","",""
"Ja","2019","Hauptschule","Staedtischer Raum","734","0.216456977795817","0.203233554978656","0.229680400612977"
"Ja","2019","Hauptschule","Laendlicher Raum","446","0.20590760989499","0.189723261549245","0.222091958240736"
"Ja","2019","Realschule","Staedtischer Raum","456","0.141230032329469","0.129948965294234","0.152511099364703"
"Ja","2019","Realschule","Laendlicher Raum","353","0.143394584655938","0.130732367919807","0.156056801392069"
"Ja","2019","(Fach-)Abitur","Staedtischer Raum","210","","",""
"Ja","2019","(Fach-)Abitur","Laendlicher Raum","74","0.0909326708283395","0.0739343021911454","0.107931039465534"
"Ja","2019","AkademikerIn","Staedtischer Raum","358","0.0784553777836686","0.0709595028939208","0.0859512526734163"
"Ja","2019","AkademikerIn","Laendlicher Raum","180","","",""
"Nein","2019","(noch) kein Abschluss","Staedtischer Raum","504","0.868544112585253","0.840508054403174","0.896580170767331"
"Nein","2019","(noch) kein Abschluss","Laendlicher Raum","188","","",""
"Nein","2019","Hauptschule","Staedtischer Raum","2992","","",""
"Nein","2019","Hauptschule","Laendlicher Raum","1952","","",""
"Nein","2019","Realschule","Staedtischer Raum","3205","0.858769967670531","0.847488900635297","0.870051034705766"
"Nein","2019","Realschule","Laendlicher Raum","2590","","",""
"Nein","2019","(Fach-)Abitur","Staedtischer Raum","2698","","",""
"Nein","2019","(Fach-)Abitur","Laendlicher Raum","1025","","",""
"Nein","2019","AkademikerIn","Staedtischer Raum","4585","0.921544622216331","0.914048747326584","0.929040497106079"
"Nein","2019","AkademikerIn","Laendlicher Raum","1726","","",""
"Ja","2020","(noch) kein Abschluss","Staedtischer Raum","69","0.138883539085822","0.120470105639653","0.15729697253199"
"Ja","2020","(noch) kein Abschluss","Laendlicher Raum","30","0.133638876850129","0.105381204850251","0.161896548850008"
"Ja","2020","Hauptschule","Staedtischer Raum","683","0.211099066771629","0.198535464461151","0.223662669082108"
"Ja","2020","Hauptschule","Laendlicher Raum","427","0.209293156664019","0.193211069388885","0.225375243939153"
"Ja","2020","Realschule","Staedtischer Raum","459","0.141145770313095","0.129561277694776","0.152730262931414"
"Ja","2020","Realschule","Laendlicher Raum","348","0.146610487511249","0.133385480941048","0.159835494081449"
"Ja","2020","(Fach-)Abitur","Staedtischer Raum","235","","",""
"Ja","2020","(Fach-)Abitur","Laendlicher Raum","78","0.0861351943642167","0.0708721193051403","0.101398269423293"
"Ja","2020","AkademikerIn","Staedtischer Raum","374","0.0786080256547766","0.0715930552079062","0.085622996101647"
"Ja","2020","AkademikerIn","Laendlicher Raum","200","","",""
"Nein","2020","(noch) kein Abschluss","Staedtischer Raum","1286","","",""
"Nein","2020","(noch) kein Abschluss","Laendlicher Raum","527","0.86636112314987","0.838103451149992","0.894618795149749"
"Nein","2020","Hauptschule","Staedtischer Raum","3370","0.788900933228371","0.776337330917892","0.801464535538849"
"Nein","2020","Hauptschule","Laendlicher Raum","2031","","",""
"Nein","2020","Realschule","Staedtischer Raum","3011","0.858854229686905","0.847269737068586","0.870438722305224"
"Nein","2020","Realschule","Laendlicher Raum","2400","","",""
"Nein","2020","(Fach-)Abitur","Staedtischer Raum","3381","0.903190234592743","0.893552319840489","0.912828149344997"
"Nein","2020","(Fach-)Abitur","Laendlicher Raum","1220","","",""
"Nein","2020","AkademikerIn","Staedtischer Raum","5280","0.921391974345223","0.914377003898353","0.928406944792094"
"Nein","2020","AkademikerIn","Laendlicher Raum","1839","","",""
