year,bula_h,sex,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Saxony,female,Yes,0.08665,68,802,0.06717,0.10614
2004,Saxony,female,No,0.78934,734,802,0.76110,0.81758
2004,Saxony-Anhalt,male,Yes,0.12997,56,426,0.09800,0.16194
2004,Saxony-Anhalt,male,No,0.73666,370,426,0.69479,0.77853
2004,Saxony-Anhalt,female,Yes,0.08571,39,493,0.06097,0.11044
2004,Saxony-Anhalt,female,No,0.79669,454,493,0.76113,0.83225
2004,Thuringa,male,Yes,0.11208,49,462,0.08328,0.14087
2004,Thuringa,male,No,0.75558,413,462,0.71635,0.79481
2004,Thuringa,female,Yes,0.08813,38,480,0.06274,0.11351
2004,Thuringa,female,No,0.78156,442,480,0.74456,0.81856
2005,Schleswig-Holstein,male,Yes,0.11258,41,302,0.07687,0.14829
2005,Schleswig-Holstein,male,No,0.73931,261,302,0.68971,0.78890
2005,Schleswig-Holstein,female,Yes,0.11444,41,335,0.08030,0.14859
2005,Schleswig-Holstein,female,No,0.70053,294,335,0.65141,0.74965
2005,Hamburg,male,No,0.75210,122,122,0.67516,0.82904
2005,Hamburg,female,No,0.72069,129,129,0.64297,0.79842
2005,Lower Saxony,male,Yes,0.14317,122,857,0.11971,0.16663
2005,Lower Saxony,male,No,0.67404,735,857,0.64263,0.70544
2005,Lower Saxony,female,Yes,0.08987,85,919,0.07137,0.10837
2005,Lower Saxony,female,No,0.74553,834,919,0.71735,0.77371
2005,Bremen,male,No,0.64848,51,51,0.51614,0.78082
2005,Bremen,female,No,0.78746,74,74,0.69361,0.88131
2005,North Rhine-Westphalia,male,Yes,0.14424,337,2089,0.12917,0.15931
2005,North Rhine-Westphalia,male,No,0.68329,1752,2089,0.66334,0.70324
2005,North Rhine-Westphalia,female,Yes,0.10971,256,2251,0.09679,0.12262
2005,North Rhine-Westphalia,female,No,0.72533,1995,2251,0.70689,0.74377
2005,Hesse,male,Yes,0.11260,94,654,0.08836,0.13685
2005,Hesse,male,No,0.69277,560,654,0.65739,0.72816
2005,Hesse,female,Yes,0.08599,71,704,0.06526,0.10671
2005,Hesse,female,No,0.74998,633,704,0.71797,0.78199
2005,"Rhineland-Palatinate, Saarland",male,Yes,0.12628,86,575,0.09911,0.15345
2005,"Rhineland-Palatinate, Saarland",male,No,0.68088,489,575,0.64274,0.71901
2005,"Rhineland-Palatinate, Saarland",female,Yes,0.08563,67,657,0.06422,0.10704
2005,"Rhineland-Palatinate, Saarland",female,No,0.73606,590,657,0.70233,0.76979
2005,Baden-Wuerttemberg,male,Yes,0.09138,138,1211,0.07515,0.10762
2005,Baden-Wuerttemberg,male,No,0.71062,1073,1211,0.68507,0.73617
2005,Baden-Wuerttemberg,female,Yes,0.10093,135,1297,0.08453,0.11733
2005,Baden-Wuerttemberg,female,No,0.72773,1162,1297,0.70350,0.75197
2005,Bavaria,male,Yes,0.12304,186,1361,0.10558,0.14050
2005,Bavaria,male,No,0.70329,1175,1361,0.67901,0.72757
2005,Bavaria,female,Yes,0.09714,142,1519,0.08224,0.11204
2005,Bavaria,female,No,0.74470,1377,1519,0.72276,0.76663
2005,Berlin,male,Yes,0.11683,47,361,0.08365,0.15001
2005,Berlin,male,No,0.69760,314,361,0.65015,0.74504
2005,Berlin,female,Yes,0.11739,51,390,0.08540,0.14937
2005,Berlin,female,No,0.73901,339,390,0.69537,0.78265
2005,Brandenburg,male,Yes,0.11000,51,421,0.08008,0.13993
2005,Brandenburg,male,No,0.74210,370,421,0.70026,0.78394
2005,Brandenburg,female,Yes,0.11310,62,457,0.08403,0.14217
2005,Brandenburg,female,No,0.74445,395,457,0.70441,0.78448
2005,Mecklenburg-Western Pomerania,male,No,0.75404,200,200,0.69420,0.81387
2005,Mecklenburg-Western Pomerania,female,No,0.75841,240,240,0.70414,0.81268
2005,Saxony,male,Yes,0.09617,80,739,0.07490,0.11744
2005,Saxony,male,No,0.74867,659,739,0.71737,0.77996
2005,Saxony,female,Yes,0.08873,64,770,0.06864,0.10883
2005,Saxony,female,No,0.78127,706,770,0.75205,0.81049
2005,Saxony-Anhalt,male,Yes,0.14085,55,420,0.10754,0.17416
2005,Saxony-Anhalt,male,No,0.75544,365,420,0.71428,0.79659
2005,Saxony-Anhalt,female,Yes,0.08889,40,469,0.06310,0.11467
2005,Saxony-Anhalt,female,No,0.76560,429,469,0.72722,0.80399
2005,Thuringa,male,Yes,0.12057,48,428,0.08969,0.15146
2005,Thuringa,male,No,0.72549,380,428,0.68316,0.76782
2005,Thuringa,female,Yes,0.08741,39,456,0.06146,0.11337
2005,Thuringa,female,No,0.77869,417,456,0.74054,0.81683
2006,Schleswig-Holstein,male,Yes,0.12278,46,313,0.08636,0.15919
2006,Schleswig-Holstein,male,No,0.70985,267,313,0.65950,0.76021
2006,Schleswig-Holstein,female,Yes,0.13656,54,360,0.10104,0.17208
2006,Schleswig-Holstein,female,No,0.69087,306,360,0.64306,0.73867
2006,Hamburg,male,No,0.68662,119,119,0.60292,0.77031
2006,Hamburg,female,No,0.71524,141,141,0.64049,0.79000
2006,Lower Saxony,male,Yes,0.13895,134,945,0.11689,0.16102
2006,Lower Saxony,male,No,0.67933,811,945,0.64956,0.70910
2006,Lower Saxony,female,Yes,0.09226,101,1012,0.07442,0.11010
2006,Lower Saxony,female,No,0.72070,911,1012,0.69304,0.74835
2006,Bremen,male,No,0.69534,52,52,0.56902,0.82166
2006,Bremen,female,No,0.81302,74,74,0.72357,0.90246
2006,North Rhine-Westphalia,male,Yes,0.13124,337,2176,0.11705,0.14543
2006,North Rhine-Westphalia,male,No,0.69237,1839,2176,0.67298,0.71177
2006,North Rhine-Westphalia,female,Yes,0.11811,278,2359,0.10508,0.13113
2006,North Rhine-Westphalia,female,No,0.71579,2081,2359,0.69758,0.73399
2006,Hesse,male,Yes,0.12172,114,705,0.09757,0.14588
2006,Hesse,male,No,0.67267,591,705,0.63801,0.70733
2006,Hesse,female,Yes,0.10314,88,770,0.08164,0.12463
2006,Hesse,female,No,0.71976,682,770,0.68802,0.75151
2006,"Rhineland-Palatinate, Saarland",male,Yes,0.12664,91,598,0.09996,0.15332
2006,"Rhineland-Palatinate, Saarland",male,No,0.67066,507,598,0.63296,0.70836
2006,"Rhineland-Palatinate, Saarland",female,Yes,0.08675,73,688,0.06570,0.10780
2006,"Rhineland-Palatinate, Saarland",female,No,0.73531,615,688,0.70232,0.76830
2006,Baden-Wuerttemberg,male,Yes,0.10105,161,1298,0.08464,0.11745
2006,Baden-Wuerttemberg,male,No,0.70484,1137,1298,0.68002,0.72967
2006,Baden-Wuerttemberg,female,Yes,0.10905,160,1410,0.09277,0.12532
2006,Baden-Wuerttemberg,female,No,0.71467,1250,1410,0.69109,0.73825
2006,Bavaria,male,Yes,0.12360,205,1487,0.10686,0.14033
2006,Bavaria,male,No,0.69515,1282,1487,0.67174,0.71855
2006,Bavaria,female,Yes,0.08952,153,1644,0.07572,0.10333
2006,Bavaria,female,No,0.74662,1491,1644,0.72559,0.76765
2006,Berlin,male,Yes,0.13306,53,366,0.09822,0.16790
2006,Berlin,male,No,0.70991,313,366,0.66335,0.75646
2006,Berlin,female,Yes,0.11598,51,413,0.08506,0.14690
2006,Berlin,female,No,0.76105,362,413,0.71987,0.80222
2006,Brandenburg,male,Yes,0.10450,59,451,0.07624,0.13276
2006,Brandenburg,male,No,0.75322,392,451,0.71338,0.79305
2006,Brandenburg,female,Yes,0.12103,66,484,0.09194,0.15012
2006,Brandenburg,female,No,0.73790,418,484,0.69868,0.77712
2006,Mecklenburg-Western Pomerania,male,Yes,0.13812,34,257,0.09585,0.18038
2006,Mecklenburg-Western Pomerania,male,No,0.71910,223,257,0.66405,0.77416
2006,Mecklenburg-Western Pomerania,female,No,0.76587,260,260,0.71430,0.81744
2006,Saxony,male,Yes,0.11168,84,759,0.08926,0.13410
2006,Saxony,male,No,0.74006,675,759,0.70883,0.77128
2006,Saxony,female,Yes,0.11180,75,815,0.09015,0.13345
2006,Saxony,female,No,0.76754,740,815,0.73852,0.79656
2006,Saxony-Anhalt,male,Yes,0.11928,54,434,0.08875,0.14981
2006,Saxony-Anhalt,male,No,0.73483,380,434,0.69325,0.77641
2006,Saxony-Anhalt,female,Yes,0.08503,45,477,0.05997,0.11009
2006,Saxony-Anhalt,female,No,0.78401,432,477,0.74704,0.82098
2006,Thuringa,male,Yes,0.13060,58,452,0.09950,0.16170
2006,Thuringa,male,No,0.71823,394,452,0.67671,0.75975
2006,Thuringa,female,Yes,0.09317,46,492,0.06746,0.11888
2006,Thuringa,female,No,0.77651,446,492,0.73966,0.81336
2007,Schleswig-Holstein,male,Yes,0.12445,46,291,0.08646,0.16244
2007,Schleswig-Holstein,male,No,0.71614,245,291,0.66424,0.76803
2007,Schleswig-Holstein,female,Yes,0.13329,47,320,0.09599,0.17059
2007,Schleswig-Holstein,female,No,0.69896,273,320,0.64862,0.74930
2007,Hamburg,male,No,0.71454,114,114,0.63127,0.79782
2007,Hamburg,female,No,0.75263,139,139,0.68064,0.82462
2007,Lower Saxony,male,Yes,0.12794,113,875,0.10580,0.15009
2007,Lower Saxony,male,No,0.69146,762,875,0.66083,0.72208
2007,Lower Saxony,female,Yes,0.07877,93,939,0.06153,0.09601
2007,Lower Saxony,female,No,0.73607,846,939,0.70786,0.76428
2007,Bremen,male,No,0.67948,54,54,0.55383,0.80512
2007,Bremen,female,No,0.79271,74,74,0.69972,0.88570
2007,North Rhine-Westphalia,male,Yes,0.13284,314,1992,0.11793,0.14775
2007,North Rhine-Westphalia,male,No,0.68315,1678,1992,0.66271,0.70359
2007,North Rhine-Westphalia,female,Yes,0.11625,267,2199,0.10285,0.12965
2007,North Rhine-Westphalia,female,No,0.70983,1932,2199,0.69086,0.72880
2007,Hesse,male,Yes,0.12840,109,664,0.10294,0.15387
2007,Hesse,male,No,0.66377,555,664,0.62781,0.69973
2007,Hesse,female,Yes,0.11294,87,719,0.08979,0.13609
2007,Hesse,female,No,0.71951,632,719,0.68665,0.75237
2007,"Rhineland-Palatinate, Saarland",male,Yes,0.12917,81,538,0.10080,0.15754
2007,"Rhineland-Palatinate, Saarland",male,No,0.65925,457,538,0.61916,0.69934
2007,"Rhineland-Palatinate, Saarland",female,Yes,0.09651,71,631,0.07345,0.11957
2007,"Rhineland-Palatinate, Saarland",female,No,0.73060,560,631,0.69596,0.76524
2007,Baden-Wuerttemberg,male,Yes,0.10402,149,1185,0.08663,0.12141
2007,Baden-Wuerttemberg,male,No,0.70120,1036,1185,0.67512,0.72727
2007,Baden-Wuerttemberg,female,Yes,0.10209,144,1292,0.08557,0.11860
2007,Baden-Wuerttemberg,female,No,0.71678,1148,1292,0.69220,0.74136
2007,Bavaria,male,Yes,0.13529,211,1394,0.11733,0.15326
2007,Bavaria,male,No,0.68010,1183,1394,0.65560,0.70459
2007,Bavaria,female,Yes,0.09356,152,1547,0.07905,0.10808
2007,Bavaria,female,No,0.73704,1395,1547,0.71510,0.75899
2007,Berlin,male,Yes,0.11974,41,341,0.08523,0.15425
2007,Berlin,male,No,0.71496,300,341,0.66697,0.76294
2007,Berlin,female,Yes,0.13301,54,405,0.09990,0.16613
2007,Berlin,female,No,0.73841,351,405,0.69555,0.78126
2007,Brandenburg,male,Yes,0.10955,56,407,0.07917,0.13993
2007,Brandenburg,male,No,0.74598,351,407,0.70363,0.78832
2007,Brandenburg,female,Yes,0.13052,65,449,0.09932,0.16171
2007,Brandenburg,female,No,0.74326,384,449,0.70281,0.78372
2007,Mecklenburg-Western Pomerania,male,Yes,0.15681,38,234,0.11012,0.20350
2007,Mecklenburg-Western Pomerania,male,No,0.70467,196,234,0.64609,0.76325
2007,Mecklenburg-Western Pomerania,female,No,0.79504,246,246,0.74449,0.84559
2007,Saxony,male,Yes,0.09145,77,747,0.07076,0.11213
2007,Saxony,male,No,0.78498,670,747,0.75550,0.81447
2007,Saxony,female,Yes,0.09791,67,764,0.07682,0.11899
2007,Saxony,female,No,0.78052,697,764,0.75115,0.80989
2007,Saxony-Anhalt,male,Yes,0.10620,47,421,0.07673,0.13566
2007,Saxony-Anhalt,male,No,0.72339,374,421,0.68061,0.76617
2007,Saxony-Anhalt,female,Yes,0.08803,44,444,0.06165,0.11442
2007,Saxony-Anhalt,female,No,0.79254,400,444,0.75478,0.83030
2007,Thuringa,male,Yes,0.12087,57,439,0.09034,0.15140
2007,Thuringa,male,No,0.73327,382,439,0.69185,0.77469
2007,Thuringa,female,Yes,0.07747,40,467,0.05319,0.10174
2007,Thuringa,female,No,0.80170,427,467,0.76550,0.83790
2008,Schleswig-Holstein,male,Yes,0.12233,41,260,0.08243,0.16224
2008,Schleswig-Holstein,male,No,0.71935,219,260,0.66462,0.77407
2008,Schleswig-Holstein,female,Yes,0.11543,39,291,0.07865,0.15221
2008,Schleswig-Holstein,female,No,0.71537,252,291,0.66344,0.76731
2008,Hamburg,male,No,0.78832,119,119,0.71462,0.86203
2008,Hamburg,female,No,0.72732,129,129,0.65017,0.80447
2008,Lower Saxony,male,Yes,0.13182,112,833,0.10883,0.15481
2008,Lower Saxony,male,No,0.69019,721,833,0.65877,0.72161
2008,Lower Saxony,female,Yes,0.09138,96,898,0.07253,0.11024
2008,Lower Saxony,female,No,0.74516,802,898,0.71664,0.77367
2008,Bremen,male,No,0.71947,53,53,0.59736,0.84158
2008,Bremen,female,No,0.75267,66,66,0.64778,0.85756
2008,North Rhine-Westphalia,male,Yes,0.12919,290,1858,0.11393,0.14444
2008,North Rhine-Westphalia,male,No,0.70130,1568,1858,0.68048,0.72212
2008,North Rhine-Westphalia,female,Yes,0.11513,242,2056,0.10133,0.12893
2008,North Rhine-Westphalia,female,No,0.71382,1814,2056,0.69427,0.73336
2008,Hesse,male,Yes,0.12786,107,628,0.10172,0.15400
2008,Hesse,male,No,0.66843,521,628,0.63158,0.70528
2008,Hesse,female,Yes,0.12350,91,680,0.09875,0.14824
2008,Hesse,female,No,0.69658,589,680,0.66200,0.73116
2008,"Rhineland-Palatinate, Saarland",male,Yes,0.11889,71,495,0.09035,0.14743
2008,"Rhineland-Palatinate, Saarland",male,No,0.67309,424,495,0.63172,0.71446
2008,"Rhineland-Palatinate, Saarland",female,Yes,0.09170,66,598,0.06855,0.11485
2008,"Rhineland-Palatinate, Saarland",female,No,0.74621,532,598,0.71130,0.78112
2008,Baden-Wuerttemberg,male,Yes,0.10450,147,1132,0.08667,0.12233
2008,Baden-Wuerttemberg,male,No,0.70420,985,1132,0.67760,0.73080
2008,Baden-Wuerttemberg,female,Yes,0.10038,134,1221,0.08352,0.11724
2008,Baden-Wuerttemberg,female,No,0.72740,1087,1221,0.70241,0.75238
2008,Bavaria,male,Yes,0.13011,192,1308,0.11187,0.14834
2008,Bavaria,male,No,0.69253,1116,1308,0.66751,0.71755
2008,Bavaria,female,Yes,0.09803,152,1429,0.08261,0.11345
2008,Bavaria,female,No,0.73213,1277,1429,0.70917,0.75510
2008,Berlin,male,Yes,0.13424,46,327,0.09723,0.17124
2008,Berlin,male,No,0.70193,281,327,0.65227,0.75158
2008,Berlin,female,Yes,0.12374,50,387,0.09089,0.15659
2008,Berlin,female,No,0.76189,337,387,0.71940,0.80438
2008,Brandenburg,male,Yes,0.10476,52,391,0.07436,0.13515
2008,Brandenburg,male,No,0.73498,339,391,0.69118,0.77878
2008,Brandenburg,female,Yes,0.12574,56,430,0.09436,0.15711
2008,Brandenburg,female,No,0.74540,374,430,0.70418,0.78663
2008,Mecklenburg-Western Pomerania,male,Yes,0.15514,34,232,0.10845,0.20183
2008,Mecklenburg-Western Pomerania,male,No,0.70858,198,232,0.64998,0.76718
2008,Mecklenburg-Western Pomerania,female,No,0.77500,229,229,0.72079,0.82920
2008,Saxony,male,Yes,0.09297,78,697,0.07140,0.11455
2008,Saxony,male,No,0.77891,619,697,0.74808,0.80974
2008,Saxony,female,Yes,0.08374,61,727,0.06359,0.10389
2008,Saxony,female,No,0.76888,666,727,0.73821,0.79954
2008,Saxony-Anhalt,male,Yes,0.11445,46,393,0.08293,0.14596
2008,Saxony-Anhalt,male,No,0.73304,347,393,0.68925,0.77683
2008,Saxony-Anhalt,female,Yes,0.08520,35,419,0.05844,0.11196
2008,Saxony-Anhalt,female,No,0.81755,384,419,0.78052,0.85457
2008,Thuringa,male,Yes,0.11689,57,423,0.08624,0.14755
2008,Thuringa,male,No,0.73930,366,423,0.69742,0.78119
2008,Thuringa,female,Yes,0.07563,39,446,0.05106,0.10019
2008,Thuringa,female,No,0.80520,407,446,0.76840,0.84200
2009,Schleswig-Holstein,male,Yes,0.13176,38,248,0.08958,0.17394
2009,Schleswig-Holstein,male,No,0.73026,210,248,0.67491,0.78561
2009,Schleswig-Holstein,female,Yes,0.11880,39,262,0.07955,0.15806
2009,Schleswig-Holstein,female,No,0.70901,223,262,0.65390,0.76411
2009,Hamburg,male,No,0.81918,112,112,0.74758,0.89078
2009,Hamburg,female,No,0.75201,123,123,0.67538,0.82864
2009,Lower Saxony,male,Yes,0.15141,121,788,0.12637,0.17645
2009,Lower Saxony,male,No,0.69373,667,788,0.66153,0.72594
2009,Lower Saxony,female,Yes,0.09975,94,838,0.07945,0.12006
2009,Lower Saxony,female,No,0.74197,744,838,0.71232,0.77161
2009,Bremen,male,No,0.73606,47,47,0.60869,0.86344
2009,Bremen,female,No,0.80109,58,58,0.69746,0.90472
2009,North Rhine-Westphalia,male,Yes,0.13468,287,1730,0.11859,0.15077
2009,North Rhine-Westphalia,male,No,0.69889,1443,1730,0.67727,0.72052
2009,North Rhine-Westphalia,female,Yes,0.11783,237,1883,0.10326,0.13239
2009,North Rhine-Westphalia,female,No,0.71153,1646,1883,0.69106,0.73200
2009,Hesse,male,Yes,0.12659,95,579,0.09948,0.15369
2009,Hesse,male,No,0.67769,484,579,0.63959,0.71579
2009,Hesse,female,Yes,0.12607,81,629,0.10011,0.15203
2009,Hesse,female,No,0.69556,548,629,0.65956,0.73155
2009,"Rhineland-Palatinate, Saarland",male,Yes,0.13096,75,463,0.10020,0.16172
2009,"Rhineland-Palatinate, Saarland",male,No,0.67156,388,463,0.62874,0.71439
2009,"Rhineland-Palatinate, Saarland",female,Yes,0.09086,61,559,0.06701,0.11470
2009,"Rhineland-Palatinate, Saarland",female,No,0.74701,498,559,0.71094,0.78308
2009,Baden-Wuerttemberg,male,Yes,0.09866,123,998,0.08015,0.11717
2009,Baden-Wuerttemberg,male,No,0.70318,875,998,0.67482,0.73154
2009,Baden-Wuerttemberg,female,Yes,0.10133,111,1093,0.08343,0.11923
2009,Baden-Wuerttemberg,female,No,0.73981,982,1093,0.71379,0.76583
2009,Bavaria,male,Yes,0.12237,187,1227,0.10402,0.14071
2009,Bavaria,male,No,0.69741,1040,1227,0.67170,0.72313
2009,Bavaria,female,Yes,0.09517,146,1365,0.07960,0.11074
2009,Bavaria,female,No,0.75120,1219,1365,0.72826,0.77414
2009,Berlin,male,Yes,0.13201,43,316,0.09463,0.16940
2009,Berlin,male,No,0.70656,273,316,0.65627,0.75684
2009,Berlin,female,Yes,0.11732,44,366,0.08431,0.15034
2009,Berlin,female,No,0.77430,322,366,0.73142,0.81719
2009,Brandenburg,male,Yes,0.10759,48,380,0.07639,0.13879
2009,Brandenburg,male,No,0.71821,332,380,0.67291,0.76350
2009,Brandenburg,female,Yes,0.10145,54,407,0.07208,0.13082
2009,Brandenburg,female,No,0.77063,353,407,0.72974,0.81153
2009,Mecklenburg-Western Pomerania,male,No,0.76651,193,193,0.70666,0.82635
2009,Mecklenburg-Western Pomerania,female,No,0.78869,223,223,0.73499,0.84240
2009,Saxony,male,Yes,0.09185,77,671,0.06998,0.11372
2009,Saxony,male,No,0.77136,594,671,0.73956,0.80316
2009,Saxony,female,Yes,0.09545,61,692,0.07355,0.11736
2009,Saxony,female,No,0.75151,631,692,0.71929,0.78373
2009,Saxony-Anhalt,male,Yes,0.11045,46,365,0.07825,0.14266
2009,Saxony-Anhalt,male,No,0.74628,319,365,0.70157,0.79098
2009,Saxony-Anhalt,female,Yes,0.10236,40,402,0.07269,0.13202
2009,Saxony-Anhalt,female,No,0.80561,362,402,0.76688,0.84434
2009,Thuringa,male,Yes,0.12993,61,392,0.09660,0.16326
2009,Thuringa,male,No,0.69443,331,392,0.64877,0.74009
2009,Thuringa,female,Yes,0.09317,48,429,0.06563,0.12070
2009,Thuringa,female,No,0.78149,381,429,0.74234,0.82064
2010,Schleswig-Holstein,male,Yes,0.11920,41,333,0.08434,0.15405
2010,Schleswig-Holstein,male,No,0.74214,292,333,0.69508,0.78920
2010,Schleswig-Holstein,female,Yes,0.12900,44,398,0.09603,0.16198
2010,Schleswig-Holstein,female,No,0.69891,354,398,0.65379,0.74404
2010,Hamburg,male,No,0.79384,156,156,0.73015,0.85753
2010,Hamburg,female,No,0.75532,195,195,0.69482,0.81581
2010,Lower Saxony,male,Yes,0.13226,112,985,0.11109,0.15343
2010,Lower Saxony,male,No,0.68687,873,985,0.65789,0.71584
2010,Lower Saxony,female,Yes,0.10848,104,1194,0.09083,0.12612
2010,Lower Saxony,female,No,0.73159,1090,1194,0.70645,0.75674
2010,Bremen,male,No,0.74769,66,66,0.64210,0.85328
2010,Bremen,female,No,0.79948,91,91,0.71676,0.88220
2010,North Rhine-Westphalia,male,Yes,0.13471,301,2265,0.12064,0.14877
2010,North Rhine-Westphalia,male,No,0.68163,1964,2265,0.66244,0.70082
2010,North Rhine-Westphalia,female,Yes,0.12089,259,2706,0.10861,0.13318
2010,North Rhine-Westphalia,female,No,0.71850,2447,2706,0.70156,0.73545
2010,Hesse,male,Yes,0.11147,98,779,0.08936,0.13359
2010,Hesse,male,No,0.71342,681,779,0.68165,0.74519
2010,Hesse,female,Yes,0.11819,80,890,0.09697,0.13941
2010,Hesse,female,No,0.69240,810,890,0.66206,0.72274
2010,"Rhineland-Palatinate, Saarland",male,Yes,0.10829,72,600,0.08341,0.13318
2010,"Rhineland-Palatinate, Saarland",male,No,0.72069,528,600,0.68476,0.75662
2010,"Rhineland-Palatinate, Saarland",female,Yes,0.09427,64,740,0.07320,0.11533
2010,"Rhineland-Palatinate, Saarland",female,No,0.76102,676,740,0.73027,0.79177
2010,Baden-Wuerttemberg,male,Yes,0.09062,133,1325,0.07516,0.10609
2010,Baden-Wuerttemberg,male,No,0.72365,1192,1325,0.69956,0.74774
2010,Baden-Wuerttemberg,female,Yes,0.08833,115,1563,0.07426,0.10241
2010,Baden-Wuerttemberg,female,No,0.74981,1448,1563,0.72833,0.77129
2010,Bavaria,male,Yes,0.13291,192,1613,0.11634,0.14948
2010,Bavaria,male,No,0.70062,1421,1613,0.67827,0.72298
2010,Bavaria,female,Yes,0.09874,157,1961,0.08554,0.11195
2010,Bavaria,female,No,0.75276,1804,1961,0.73366,0.77186
2010,Berlin,male,Yes,0.16921,51,401,0.13247,0.20596
2010,Berlin,male,No,0.70182,350,401,0.65699,0.74665
2010,Berlin,female,Yes,0.14599,51,523,0.11570,0.17628
2010,Berlin,female,No,0.72818,472,523,0.69002,0.76635
2010,Brandenburg,male,Yes,0.12106,59,430,0.09020,0.15193
2010,Brandenburg,male,No,0.71329,371,430,0.67050,0.75609
2010,Brandenburg,female,Yes,0.10300,56,517,0.07677,0.12922
2010,Brandenburg,female,No,0.75300,461,517,0.71579,0.79021
2010,Mecklenburg-Western Pomerania,male,No,0.69743,230,230,0.63794,0.75693
2010,Mecklenburg-Western Pomerania,female,No,0.75382,303,303,0.70524,0.80241
2010,Saxony,male,Yes,0.09650,82,799,0.07601,0.11698
2010,Saxony,male,No,0.76861,717,799,0.73935,0.79787
2010,Saxony,female,Yes,0.10248,66,871,0.08233,0.12263
2010,Saxony,female,No,0.76134,805,871,0.73301,0.78966
2010,Saxony-Anhalt,male,Yes,0.12132,47,400,0.08928,0.15335
2010,Saxony-Anhalt,male,No,0.73878,353,400,0.69568,0.78189
2010,Saxony-Anhalt,female,Yes,0.10569,45,508,0.07893,0.13245
2010,Saxony-Anhalt,female,No,0.78950,463,508,0.75401,0.82499
2010,Thuringa,male,Yes,0.14167,61,438,0.10898,0.17437
2010,Thuringa,male,No,0.72420,377,438,0.68230,0.76610
2010,Thuringa,female,Yes,0.08955,47,517,0.06492,0.11419
2010,Thuringa,female,No,0.80125,470,517,0.76681,0.83568
2011,Schleswig-Holstein,male,Yes,0.11185,56,443,0.08247,0.14123
2011,Schleswig-Holstein,male,No,0.72404,387,443,0.68236,0.76571
2011,Schleswig-Holstein,female,Yes,0.09780,53,536,0.07263,0.12297
2011,Schleswig-Holstein,female,No,0.72205,483,536,0.68408,0.76001
2011,Hamburg,male,No,0.75578,174,174,0.69176,0.81980
2011,Hamburg,female,No,0.69857,208,208,0.63606,0.76108
2011,Lower Saxony,male,Yes,0.12865,148,1185,0.10958,0.14772
2011,Lower Saxony,male,No,0.68123,1037,1185,0.65469,0.70778
2011,Lower Saxony,female,Yes,0.10833,134,1445,0.09230,0.12436
2011,Lower Saxony,female,No,0.74069,1311,1445,0.71809,0.76330
2011,Bremen,male,No,0.71067,71,71,0.60444,0.81690
2011,Bremen,female,No,0.80915,102,102,0.73251,0.88579
2011,North Rhine-Westphalia,male,Yes,0.12731,357,2580,0.11444,0.14017
2011,North Rhine-Westphalia,male,No,0.69070,2223,2580,0.67286,0.70854
2011,North Rhine-Westphalia,female,Yes,0.11905,314,3112,0.10767,0.13043
2011,North Rhine-Westphalia,female,No,0.71176,2798,3112,0.69585,0.72768
2011,Hesse,male,Yes,0.11254,123,884,0.09170,0.13339
2011,Hesse,male,No,0.68092,761,884,0.65017,0.71166
2011,Hesse,female,Yes,0.11710,105,1068,0.09781,0.13639
2011,Hesse,female,No,0.68928,963,1068,0.66152,0.71705
2011,"Rhineland-Palatinate, Saarland",male,Yes,0.11989,88,716,0.09608,0.14370
2011,"Rhineland-Palatinate, Saarland",male,No,0.68574,628,716,0.65171,0.71976
2011,"Rhineland-Palatinate, Saarland",female,Yes,0.09883,86,887,0.07918,0.11848
2011,"Rhineland-Palatinate, Saarland",female,No,0.73330,801,887,0.70418,0.76242
2011,Baden-Wuerttemberg,male,Yes,0.08163,154,1606,0.06823,0.09502
2011,Baden-Wuerttemberg,male,No,0.71966,1452,1606,0.69769,0.74164
2011,Baden-Wuerttemberg,female,Yes,0.10526,165,1912,0.09150,0.11902
2011,Baden-Wuerttemberg,female,No,0.72077,1747,1912,0.70066,0.74089
2011,Bavaria,male,Yes,0.12563,250,1995,0.11108,0.14018
2011,Bavaria,male,No,0.70751,1745,1995,0.68754,0.72747
2011,Bavaria,female,Yes,0.09588,222,2422,0.08415,0.10761
2011,Bavaria,female,No,0.74501,2200,2422,0.72765,0.76237
2011,Berlin,male,Yes,0.14941,58,436,0.11591,0.18292
2011,Berlin,male,No,0.69287,378,436,0.64952,0.73622
2011,Berlin,female,Yes,0.14223,64,574,0.11363,0.17082
2011,Berlin,female,No,0.72179,510,574,0.68510,0.75849
2011,Brandenburg,male,Yes,0.09857,63,518,0.07287,0.12426
2011,Brandenburg,male,No,0.75698,455,518,0.72001,0.79395
2011,Brandenburg,female,Yes,0.10897,69,623,0.08449,0.13346
2011,Brandenburg,female,No,0.76768,554,623,0.73449,0.80087
2011,Mecklenburg-Western Pomerania,male,Yes,0.15655,39,293,0.11487,0.19823
2011,Mecklenburg-Western Pomerania,male,No,0.69212,254,293,0.63917,0.74507
2011,Mecklenburg-Western Pomerania,female,Yes,0.11220,35,361,0.07959,0.14480
2011,Mecklenburg-Western Pomerania,female,No,0.75566,326,361,0.71127,0.80004
2011,Saxony,male,Yes,0.09444,100,857,0.07485,0.11403
2011,Saxony,male,No,0.73757,757,857,0.70810,0.76705
2011,Saxony,female,Yes,0.09025,82,967,0.07218,0.10832
