"ple0040","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","1999","Realschule","weiblich","1757","0.915060784523944","0.902435002218202","0.927686566829686"
"Nein","1999","(Fach-)Abitur","maennlich","503","0.925685547867759","0.9035637921117","0.947807303623818"
"Nein","1999","(Fach-)Abitur","weiblich","568","0.941501878146036","0.922597221479368","0.960406534812705"
"Nein","1999","AkademikerIn","maennlich","993","0.913568455971063","0.896778535504994","0.930358376437132"
"Nein","1999","AkademikerIn","weiblich","820","0.9193023894745","0.901306791304184","0.937297987644815"
"Ja","2000","(noch) kein Abschluss","maennlich","37","0.101511055193774","0.0725594271748056","0.130462683212742"
"Ja","2000","(noch) kein Abschluss","weiblich","32","0.0720048063599964","0.0492558823702766","0.0947537303497162"
"Ja","2000","Hauptschule","maennlich","971","0.204388851475111","0.193359324207754","0.215418378742468"
"Ja","2000","Hauptschule","weiblich","761","0.151071614410978","0.141609780999961","0.160533447821996"
"Ja","2000","Realschule","maennlich","192","0.0835601142077139","0.073139457422377","0.0939807709930509"
"Ja","2000","Realschule","weiblich","214","0.0737678702580696","0.065182566852579","0.0823531736635602"
"Ja","2000","(Fach-)Abitur","maennlich","75","0.08409412171046","0.0677895741641486","0.100398669256771"
"Ja","2000","(Fach-)Abitur","weiblich","51","0.049527809420884","0.0374173443909157","0.0616382744508524"
"Ja","2000","AkademikerIn","maennlich","176","0.088119538510151","0.0761485420126386","0.100090535007663"
"Ja","2000","AkademikerIn","weiblich","101","0.0708560900329094","0.0584980952115721","0.0832140848542467"
"Nein","2000","(noch) kein Abschluss","maennlich","381","0.898488944806226","0.869537316787258","0.927440572825194"
"Nein","2000","(noch) kein Abschluss","weiblich","464","0.927995193640003","0.905246269650284","0.950744117629723"
"Nein","2000","Hauptschule","maennlich","4164","0.795611148524889","0.784581621257532","0.806640675792246"
"Nein","2000","Hauptschule","weiblich","4742","0.848928385589022","0.839466552178004","0.858390219000039"
"Nein","2000","Realschule","maennlich","2517","0.916439885792286","0.906019229006949","0.926860542577623"
"Nein","2000","Realschule","weiblich","3347","0.92623212974193","0.91764682633644","0.934817433147421"
"Nein","2000","(Fach-)Abitur","maennlich","1038","0.91590587828954","0.899601330743229","0.932210425835851"
"Nein","2000","(Fach-)Abitur","weiblich","1182","0.950472190579116","0.938361725549148","0.962582655609084"
"Nein","2000","AkademikerIn","maennlich","1978","0.911880461489849","0.899909464992337","0.923851457987361"
"Nein","2000","AkademikerIn","weiblich","1555","0.929143909967091","0.916785915145753","0.941501904788428"
"Ja","2001","(noch) kein Abschluss","maennlich","32","0.0898565283494","0.0619011862446027","0.117811870454197"
"Ja","2001","(noch) kein Abschluss","weiblich","21","","",""
"Ja","2001","Hauptschule","maennlich","829","0.199925814420659","0.188258608054103","0.211593020787215"
"Ja","2001","Hauptschule","weiblich","665","0.14965087820097","0.139586366690658","0.159715389711283"
"Ja","2001","Realschule","maennlich","189","0.0897611315120357","0.078533962382506","0.100988300641565"
"Ja","2001","Realschule","weiblich","214","0.0806219324270203","0.0712890820772227","0.0899547827768178"
"Ja","2001","(Fach-)Abitur","maennlich","77","0.0910620390193394","0.073543252538287","0.108580825500392"
"Ja","2001","(Fach-)Abitur","weiblich","59","0.0676201292194163","0.0533117592421788","0.0819284991966539"
"Ja","2001","AkademikerIn","maennlich","176","0.0963727086131727","0.0834070896303087","0.109338327596037"
"Ja","2001","AkademikerIn","weiblich","106","0.0763870134925354","0.0631552602382178","0.0896187667468529"
"Nein","2001","(noch) kein Abschluss","maennlich","370","0.9101434716506","0.882188129545803","0.938098813755397"
"Nein","2001","(noch) kein Abschluss","weiblich","443","0.947662560096982","0.927398698998483","0.96792642119548"
"Nein","2001","Hauptschule","maennlich","3685","0.800074185579341","0.788406979212785","0.811741391945897"
"Nein","2001","Hauptschule","weiblich","4161","0.85034912179903","0.840284610288717","0.860413633309342"
"Nein","2001","Realschule","maennlich","2301","0.910238868487964","0.899011699358435","0.921466037617494"
"Nein","2001","Realschule","weiblich","3055","0.91937806757298","0.910045217223182","0.928710917922777"
"Nein","2001","(Fach-)Abitur","maennlich","959","0.908937960980661","0.891419174499608","0.926456747461713"
"Nein","2001","(Fach-)Abitur","weiblich","1124","0.932379870780584","0.918071500803346","0.946688240757821"
"Nein","2001","AkademikerIn","maennlich","1814","0.903627291386827","0.890661672403963","0.916592910369691"
"Nein","2001","AkademikerIn","weiblich","1442","0.923612986507465","0.910381233253147","0.936844739761782"
"Ja","2002","(noch) kein Abschluss","maennlich","31","0.107621656074297","0.0780890172698315","0.137154294878763"
"Ja","2002","(noch) kein Abschluss","weiblich","17","","",""
"Ja","2002","Hauptschule","maennlich","875","0.219367281555835","0.206963944536778","0.231770618574892"
"Ja","2002","Hauptschule","weiblich","704","0.166570867286482","0.155798976460893","0.177342758112072"
"Ja","2002","Realschule","maennlich","199","0.0927108669390663","0.0814451958611823","0.10397653801695"
"Ja","2002","Realschule","weiblich","239","0.0892491576546462","0.0796729978110306","0.0988253174982617"
"Ja","2002","(Fach-)Abitur","maennlich","72","0.0726358287446958","0.057576491010809","0.0876951664785826"
"Ja","2002","(Fach-)Abitur","weiblich","61","0.0572703866466828","0.0446781507381682","0.0698626225551974"
"Ja","2002","AkademikerIn","maennlich","213","0.0940240495972792","0.0827685779405874","0.105279521253971"
"Ja","2002","AkademikerIn","weiblich","121","0.0846910248325591","0.0723239306037815","0.0970581190613367"
"Nein","2002","(noch) kein Abschluss","maennlich","392","0.892378343925703","0.862845705121237","0.921910982730169"
"Nein","2002","(noch) kein Abschluss","weiblich","461","0.951263813290188","0.931961453630393","0.970566172949983"
"Nein","2002","Hauptschule","maennlich","3401","0.780632718444165","0.768229381425108","0.793036055463222"
"Nein","2002","Hauptschule","weiblich","3892","0.833429132713518","0.822657241887929","0.844201023539107"
"Nein","2002","Realschule","maennlich","2347","0.907289133060934","0.89602346198305","0.918554804138818"
"Nein","2002","Realschule","weiblich","3166","0.910750842345354","0.901174682501738","0.920327002188969"
"Nein","2002","(Fach-)Abitur","maennlich","1069","0.927364171255304","0.912304833521417","0.942423508989191"
"Nein","2002","(Fach-)Abitur","weiblich","1247","0.942729613353317","0.930137377444803","0.955321849261832"
"Nein","2002","AkademikerIn","maennlich","2370","0.905975950402721","0.894720478746029","0.917231422059413"
"Nein","2002","AkademikerIn","weiblich","1826","0.915308975167441","0.902941880938663","0.927676069396218"
"Ja","2003","(noch) kein Abschluss","maennlich","25","","",""
"Ja","2003","(noch) kein Abschluss","weiblich","20","","",""
"Ja","2003","Hauptschule","maennlich","837","0.216247778340971","0.203587497166258","0.228908059515685"
"Ja","2003","Hauptschule","weiblich","668","0.166132230008612","0.155055057444371","0.177209402572853"
"Ja","2003","Realschule","maennlich","192","0.0896962259970248","0.0784205192334596","0.10097193276059"
"Ja","2003","Realschule","weiblich","246","0.09160028843157","0.0817524389074128","0.101448137955727"
"Ja","2003","(Fach-)Abitur","maennlich","73","0.0760694458117508","0.0604241014854717","0.09171479013803"
"Ja","2003","(Fach-)Abitur","weiblich","59","0.050143372234988","0.0382753237181266","0.0620114207518495"
"Ja","2003","AkademikerIn","maennlich","220","0.10678654390444","0.0945522677769858","0.119020820031895"
"Ja","2003","AkademikerIn","weiblich","126","0.0834914163034551","0.0710070521120836","0.0959757804948265"
"Nein","2003","(noch) kein Abschluss","maennlich","393","0.920251837694332","0.894281736680932","0.946221938707732"
"Nein","2003","(noch) kein Abschluss","weiblich","454","0.938476552347048","0.916844836691372","0.960108268002724"
"Nein","2003","Hauptschule","maennlich","3225","0.783752221659029","0.771091940484315","0.796412502833742"
"Nein","2003","Hauptschule","weiblich","3669","0.833867769991388","0.822790597427147","0.844944942555629"
"Nein","2003","Realschule","maennlich","2275","0.910303774002975","0.89902806723941","0.92157948076654"
"Nein","2003","Realschule","weiblich","3050","0.90839971156843","0.898551862044273","0.918247561092587"
"Nein","2003","(Fach-)Abitur","maennlich","1030","0.923930554188249","0.90828520986197","0.939575898514528"
"Nein","2003","(Fach-)Abitur","weiblich","1240","0.949856627765012","0.937988579248151","0.961724676281873"
"Nein","2003","AkademikerIn","maennlich","2228","0.89321345609556","0.880979179968105","0.905447732223014"
"Nein","2003","AkademikerIn","weiblich","1760","0.916508583696545","0.904024219505174","0.928992947887916"
"Ja","2004","(noch) kein Abschluss","maennlich","24","","",""
"Ja","2004","(noch) kein Abschluss","weiblich","20","","",""
"Ja","2004","Hauptschule","maennlich","815","0.218455921706754","0.205461195616484","0.231450647797024"
"Ja","2004","Hauptschule","weiblich","665","0.171798647230769","0.160314042426397","0.183283252035142"
"Ja","2004","Realschule","maennlich","206","0.0972898447211624","0.0853912961147756","0.109188393327549"
"Ja","2004","Realschule","weiblich","256","0.0957097180056924","0.0855404532904698","0.105878982720915"
"Ja","2004","(Fach-)Abitur","maennlich","77","0.0806525858946141","0.0644724330084122","0.096832738780816"
"Ja","2004","(Fach-)Abitur","weiblich","65","0.0564006097059617","0.0438842348803972","0.0689169845315263"
"Ja","2004","AkademikerIn","maennlich","223","0.11204101080149","0.0994585837457005","0.12462343785728"
"Ja","2004","AkademikerIn","weiblich","131","0.0887286835287393","0.0758510793632277","0.101606287694251"
"Nein","2004","(noch) kein Abschluss","maennlich","398","0.905308072731914","0.877373210106292","0.933242935357536"
"Nein","2004","(noch) kein Abschluss","weiblich","463","0.929934706102127","0.907170514735835","0.95269889746842"
"Nein","2004","Hauptschule","maennlich","3069","0.781544078293246","0.768549352202976","0.794538804383516"
"Nein","2004","Hauptschule","weiblich","3479","0.828201352769231","0.816716747964858","0.839685957573603"
"Nein","2004","Realschule","maennlich","2177","0.902710155278838","0.890811606672451","0.914608703885224"
"Nein","2004","Realschule","weiblich","2959","0.904290281994308","0.894121017279085","0.91445954670953"
"Nein","2004","(Fach-)Abitur","maennlich","1011","0.919347414105386","0.903167261219184","0.935527566991588"
"Nein","2004","(Fach-)Abitur","weiblich","1240","0.943599390294038","0.931083015468474","0.956115765119603"
"Nein","2004","AkademikerIn","maennlich","2191","0.88795898919851","0.87537656214272","0.900541416254299"
"Nein","2004","AkademikerIn","weiblich","1742","0.911271316471261","0.898393712305749","0.924148920636772"
"Ja","2005","(noch) kein Abschluss","maennlich","28","","",""
"Ja","2005","(noch) kein Abschluss","weiblich","17","","",""
"Ja","2005","Hauptschule","maennlich","812","0.223849716925404","0.210308784086241","0.237390649764566"
"Ja","2005","Hauptschule","weiblich","636","0.170812948186605","0.158969590348155","0.182656306025055"
"Ja","2005","Realschule","maennlich","219","0.105237893510597","0.092642245014023","0.117833542007172"
"Ja","2005","Realschule","weiblich","244","0.0909185168003904","0.0807471990023882","0.101089834598393"
"Ja","2005","(Fach-)Abitur","maennlich","76","0.0811008083427802","0.0643723160589198","0.0978293006266406"
"Ja","2005","(Fach-)Abitur","weiblich","59","0.052606605124325","0.0402798680454507","0.0649333422031993"
"Ja","2005","AkademikerIn","maennlich","200","0.0991132673231101","0.0868906802093019","0.111335854436918"
"Ja","2005","AkademikerIn","weiblich","145","0.0978492869871148","0.0843104734225821","0.111388100551648"
"Nein","2005","(noch) kein Abschluss","maennlich","391","0.899561163556821","0.870780071754921","0.92834225535872"
"Nein","2005","(noch) kein Abschluss","weiblich","466","0.945892708718731","0.925717252642377","0.966068164795084"
"Nein","2005","Hauptschule","maennlich","2828","0.776150283074596","0.762609350235434","0.789691215913759"
"Nein","2005","Hauptschule","weiblich","3243","0.829187051813395","0.817343693974945","0.841030409651845"
"Nein","2005","Realschule","maennlich","2061","0.894762106489403","0.882166457992828","0.907357754985977"
"Nein","2005","Realschule","weiblich","2825","0.90908148319961","0.898910165401608","0.919252800997612"
"Nein","2005","(Fach-)Abitur","maennlich","947","0.91889919165722","0.902170699373359","0.93562768394108"
"Nein","2005","(Fach-)Abitur","weiblich","1201","0.947393394875675","0.935066657796801","0.959720131954549"
"Nein","2005","AkademikerIn","maennlich","2096","0.90088673267689","0.888664145563082","0.913109319790698"
"Nein","2005","AkademikerIn","weiblich","1705","0.902150713012885","0.888611899448353","0.915689526577418"
"Ja","2006","(noch) kein Abschluss","maennlich","25","","",""
"Ja","2006","(noch) kein Abschluss","weiblich","23","","",""
"Ja","2006","Hauptschule","maennlich","854","0.218724534553742","0.205754076840064","0.231694992267419"
"Ja","2006","Hauptschule","weiblich","699","0.177568189989532","0.16596940234543","0.189166977633635"
"Ja","2006","Realschule","maennlich","254","0.117115454844479","0.104277417586556","0.129953492102401"
"Ja","2006","Realschule","weiblich","280","0.0984534257742115","0.0883253467004577","0.108581504847965"
"Ja","2006","(Fach-)Abitur","maennlich","76","0.076466323138453","0.0604912472104504","0.0924413990664556"
"Ja","2006","(Fach-)Abitur","weiblich","70","0.0576385644445271","0.045368924844124","0.0699082040449303"
"Ja","2006","AkademikerIn","maennlich","241","0.104769871970547","0.092878446164361","0.116661297776732"
"Ja","2006","AkademikerIn","weiblich","163","0.094574589712099","0.0818230178752067","0.107326161548991"
"Nein","2006","(noch) kein Abschluss","maennlich","280","0.873629867384066","0.836340576164275","0.910919158603857"
"Nein","2006","(noch) kein Abschluss","weiblich","322","0.912515998891154","0.882701802633003","0.942330195149305"
"Nein","2006","Hauptschule","maennlich","3048","0.781275465446258","0.768305007732581","0.794245923159936"
"Nein","2006","Hauptschule","weiblich","3471","0.822431810010468","0.810833022366365","0.83403059765457"
"Nein","2006","Realschule","maennlich","2156","0.882884545155522","0.870046507897599","0.895722582413444"
"Nein","2006","Realschule","weiblich","3044","0.901546574225789","0.891418495152035","0.911674653299542"
"Nein","2006","(Fach-)Abitur","maennlich","987","0.923533676861547","0.907558600933545","0.93950875278955"
"Nein","2006","(Fach-)Abitur","weiblich","1316","0.942361435555473","0.93009179595507","0.954631075155876"
"Nein","2006","AkademikerIn","maennlich","2307","0.895230128029453","0.883338702223268","0.907121553835639"
"Nein","2006","AkademikerIn","weiblich","1860","0.905425410287901","0.892673838451009","0.918176982124793"
"Ja","2007","(noch) kein Abschluss","maennlich","19","","",""
"Ja","2007","(noch) kein Abschluss","weiblich","24","","",""
"Ja","2007","Hauptschule","maennlich","791","0.223284769176652","0.209570133565146","0.236999404788158"
"Ja","2007","Hauptschule","weiblich","623","0.174946193841535","0.162792890380786","0.187099497302283"
"Ja","2007","Realschule","maennlich","230","0.110868019202325","0.0979322554923387","0.123803782912312"
"Ja","2007","Realschule","weiblich","275","0.0956559583484556","0.0853306615497818","0.105981255147129"
"Ja","2007","(Fach-)Abitur","maennlich","83","0.0813232359192137","0.0647510942444383","0.0978953775939891"
"Ja","2007","(Fach-)Abitur","weiblich","79","0.0680154579459487","0.0543554483943156","0.0816754674975818"
"Ja","2007","AkademikerIn","maennlich","239","0.110700718848926","0.0981557266159151","0.123245711081937"
"Ja","2007","AkademikerIn","weiblich","171","0.098769144021225","0.0856143730239391","0.111923915018511"
"Nein","2007","(noch) kein Abschluss","maennlich","224","0.862567510702154","0.819277647971105","0.905857373433202"
"Nein","2007","(noch) kein Abschluss","weiblich","284","0.907089189504986","0.874667857565918","0.939510521444054"
"Nein","2007","Hauptschule","maennlich","2751","0.776715230823348","0.763000595211842","0.790429866434854"
"Nein","2007","Hauptschule","weiblich","3131","0.825053806158465","0.812900502697717","0.837207109619214"
"Nein","2007","Realschule","maennlich","2033","0.889131980797675","0.876196217087688","0.902067744507661"
"Nein","2007","Realschule","weiblich","2842","0.904344041651544","0.89401874485287","0.914669338450218"
"Nein","2007","(Fach-)Abitur","maennlich","962","0.918676764080786","0.902104622406011","0.935248905755562"
"Nein","2007","(Fach-)Abitur","weiblich","1226","0.931984542054051","0.918324532502418","0.945644551605684"
"Nein","2007","AkademikerIn","maennlich","2164","0.889299281151074","0.876754288918063","0.901844273384085"
"Nein","2007","AkademikerIn","weiblich","1805","0.901230855978775","0.888076084981489","0.914385626976061"
"Ja","2008","(noch) kein Abschluss","maennlich","19","","",""
"Ja","2008","(noch) kein Abschluss","weiblich","18","","",""
"Ja","2008","Hauptschule","maennlich","729","0.213358779524788","0.199336423425733","0.227381135623842"
"Ja","2008","Hauptschule","weiblich","599","0.182394695082278","0.169590137060033","0.195199253104524"
"Ja","2008","Realschule","maennlich","232","0.113619202555609","0.100214347759484","0.127024057351733"
"Ja","2008","Realschule","weiblich","261","0.101188591063425","0.0902892399953582","0.112087942131491"
"Ja","2008","(Fach-)Abitur","maennlich","79","0.0898279769391765","0.0717779803372677","0.107877973541085"
"Ja","2008","(Fach-)Abitur","weiblich","68","0.0616645920996396","0.0480490328831731","0.0752801513161062"
"Ja","2008","AkademikerIn","maennlich","228","0.108670750702649","0.0959182459603951","0.121423255444903"
"Ja","2008","AkademikerIn","weiblich","160","0.0914785534445796","0.0784952460456123","0.104461860843547"
"Nein","2008","(noch) kein Abschluss","maennlich","231","0.870490521198867","0.82886967672145","0.912111365676285"
"Nein","2008","(noch) kein Abschluss","weiblich","275","0.930506121495514","0.901389084823058","0.959623158167969"
"Nein","2008","Hauptschule","maennlich","2550","0.786641220475212","0.772618864376158","0.800663576574267"
"Nein","2008","Hauptschule","weiblich","2895","0.817605304917722","0.804800746895476","0.830409862939967"
"Nein","2008","Realschule","maennlich","1921","0.886380797444391","0.872975942648267","0.899785652240516"
"Nein","2008","Realschule","weiblich","2680","0.898811408936575","0.887912057868509","0.909710760004642"
"Nein","2008","(Fach-)Abitur","maennlich","885","0.910172023060824","0.892122026458915","0.928222019662732"
"Nein","2008","(Fach-)Abitur","weiblich","1131","0.93833540790036","0.924719848683894","0.951950967116827"
"Nein","2008","AkademikerIn","maennlich","2060","0.891329249297351","0.878576744555097","0.904081754039605"
"Nein","2008","AkademikerIn","weiblich","1734","0.90852144655542","0.895538139156453","0.921504753954388"
"Ja","2009","(noch) kein Abschluss","maennlich","18","","",""
"Ja","2009","(noch) kein Abschluss","weiblich","14","","",""
"Ja","2009","Hauptschule","maennlich","687","0.216753507348501","0.201967403211509","0.231539611485493"
"Ja","2009","Hauptschule","weiblich","549","0.181823644012892","0.168443361266733","0.195203926759051"
"Ja","2009","Realschule","maennlich","228","0.116914524787076","0.102884896294149","0.130944153280003"
"Ja","2009","Realschule","weiblich","266","0.104941889097444","0.0935327852495333","0.116350992945356"
"Ja","2009","(Fach-)Abitur","maennlich","79","0.0904310457684236","0.0715570926525645","0.109304998884283"
"Ja","2009","(Fach-)Abitur","weiblich","72","0.0792438756454887","0.063381776590907","0.0951059747000705"
"Ja","2009","AkademikerIn","maennlich","226","0.109457573278388","0.0963515764271518","0.122563570129624"
"Ja","2009","AkademikerIn","weiblich","155","0.085904410319241","0.0731109224784728","0.0986978981600093"
"Nein","2009","(noch) kein Abschluss","maennlich","227","0.876131508897924","0.834880922922191","0.917382094873658"
"Nein","2009","(noch) kein Abschluss","weiblich","222","0.923162740897461","0.889183227461568","0.957142254333354"
"Nein","2009","Hauptschule","maennlich","2296","0.783246492651499","0.768460388514506","0.798032596788491"
"Nein","2009","Hauptschule","weiblich","2643","0.818176355987108","0.804796073240949","0.831556638733267"
"Nein","2009","Realschule","maennlich","1787","0.883085475212924","0.869055846719997","0.897115103705851"
"Nein","2009","Realschule","weiblich","2506","0.895058110902555","0.883649007054644","0.906467214750467"
"Nein","2009","(Fach-)Abitur","maennlich","808","0.909568954231576","0.890695001115717","0.928442907347436"
"Nein","2009","(Fach-)Abitur","weiblich","1042","0.920756124354511","0.904894025299929","0.936618223409093"
"Nein","2009","AkademikerIn","maennlich","1954","0.890542426721612","0.877436429870376","0.903648423572848"
"Nein","2009","AkademikerIn","weiblich","1688","0.914095589680759","0.901302101839991","0.926889077521527"
"Ja","2010","(noch) kein Abschluss","maennlich","18","","",""
"Ja","2010","(noch) kein Abschluss","weiblich","24","","",""
"Ja","2010","Hauptschule","maennlich","673","0.215493898552628","0.202090664789567","0.228897132315689"
"Ja","2010","Hauptschule","weiblich","547","0.184410942241157","0.172155865460557","0.196666019021757"
"Ja","2010","Realschule","maennlich","280","0.123261407498092","0.110733346016086","0.135789468980098"
"Ja","2010","Realschule","weiblich","323","0.112069356993096","0.102459136769326","0.121679577216866"
"Ja","2010","(Fach-)Abitur","maennlich","93","0.0909172891914528","0.0749671037513921","0.106867474631513"
"Ja","2010","(Fach-)Abitur","weiblich","76","0.0641897558791246","0.0529049068373397","0.0754746049209095"
"Ja","2010","AkademikerIn","maennlich","228","0.1084090657634","0.0968061648636511","0.120011966663148"
"Ja","2010","AkademikerIn","weiblich","156","0.087353897762293","0.0765112194523809","0.0981965760722052"
"Nein","2010","(noch) kein Abschluss","maennlich","354","0.917729134432287","0.889806466348438","0.945651802516137"
"Nein","2010","(noch) kein Abschluss","weiblich","372","0.922685605038608","0.896379439334651","0.948991770742565"
"Nein","2010","Hauptschule","maennlich","2942","0.784506101447372","0.771102867684311","0.797909335210433"
"Nein","2010","Hauptschule","weiblich","3300","0.815589057758843","0.803333980978243","0.827844134539443"
"Nein","2010","Realschule","maennlich","2365","0.876738592501908","0.864210531019902","0.889266653983914"
"Nein","2010","Realschule","weiblich","3816","0.887930643006904","0.878320422783134","0.897540863230674"
"Nein","2010","(Fach-)Abitur","maennlich","1155","0.909082710808547","0.893132525368487","0.925032896248608"
"Nein","2010","(Fach-)Abitur","weiblich","1736","0.935810244120875","0.92452539507909","0.94709509316266"
"Nein","2010","AkademikerIn","maennlich","2530","0.8915909342366","0.879988033336851","0.903193835136349"
"Nein","2010","AkademikerIn","weiblich","2449","0.912646102237707","0.901803423927795","0.923488780547619"
"Ja","2011","(noch) kein Abschluss","maennlich","23","","",""
"Ja","2011","(noch) kein Abschluss","weiblich","43","0.129542885043605","0.0994709893353159","0.159614780751895"
"Ja","2011","Hauptschule","maennlich","831","0.211975690819792","0.199679425074416","0.224271956565168"
"Ja","2011","Hauptschule","weiblich","711","0.192501988287524","0.181140542058615","0.203863434516434"
"Ja","2011","Realschule","maennlich","347","0.12966693371335","0.117736932057254","0.141596935369447"
"Ja","2011","Realschule","weiblich","416","0.111906671824047","0.103037149340817","0.120776194307277"
"Ja","2011","(Fach-)Abitur","maennlich","92","0.0710292562397161","0.05775722650357","0.0843012859758623"
"Ja","2011","(Fach-)Abitur","weiblich","101","0.066493966811455","0.056023449333398","0.076964484289512"
"Ja","2011","AkademikerIn","maennlich","280","0.101778690333828","0.0912863382448428","0.112271042422813"
"Ja","2011","AkademikerIn","weiblich","201","0.0876220382693055","0.077487439353248","0.097756637185363"
"Nein","2011","(noch) kein Abschluss","maennlich","395","0.915182829111982","0.888473943207596","0.941891715016367"
"Nein","2011","(noch) kein Abschluss","weiblich","436","0.870457114956395","0.840385219248105","0.900529010664684"
"Nein","2011","Hauptschule","maennlich","3413","0.788024309180208","0.775728043434832","0.800320574925584"
"Nein","2011","Hauptschule","weiblich","3915","0.807498011712475","0.796136565483566","0.818859457941385"
"Nein","2011","Realschule","maennlich","2699","0.87033306628665","0.858403064630553","0.882263067942746"
"Nein","2011","Realschule","weiblich","4437","0.888093328175953","0.879223805692724","0.896962850659183"
"Nein","2011","(Fach-)Abitur","maennlich","1347","0.928970743760284","0.915698714024138","0.94224277349643"
"Nein","2011","(Fach-)Abitur","weiblich","2074","0.933506033188545","0.923035515710488","0.943976550666602"
"Nein","2011","AkademikerIn","maennlich","2910","0.898221309666172","0.887728957577187","0.908713661755157"
"Nein","2011","AkademikerIn","weiblich","2789","0.912377961730694","0.902243362814637","0.922512560646752"
"Ja","2012","(noch) kein Abschluss","maennlich","32","0.123295922684745","0.0914717565237854","0.155120088845704"
"Ja","2012","(noch) kein Abschluss","weiblich","37","0.121808441935958","0.0925493532450232","0.151067530626893"
"Ja","2012","Hauptschule","maennlich","857","0.224649231106303","0.211997162759155","0.237301299453451"
"Ja","2012","Hauptschule","weiblich","714","0.189313996375084","0.177793358834926","0.200834633915243"
"Ja","2012","Realschule","maennlich","380","0.138657680664724","0.126356597604513","0.150958763724935"
"Ja","2012","Realschule","weiblich","451","0.120241459543363","0.110931170697179","0.129551748389547"
"Ja","2012","(Fach-)Abitur","maennlich","117","0.0898978116563384","0.0750309968285259","0.104764626484151"
"Ja","2012","(Fach-)Abitur","weiblich","119","0.0727952132185706","0.0617491412727425","0.0838412851643988"
"Ja","2012","AkademikerIn","maennlich","290","0.105780998433232","0.0950286908729668","0.116533305993497"
"Ja","2012","AkademikerIn","weiblich","216","0.0891260750787333","0.0789150013914153","0.0993371487660513"
"Nein","2012","(noch) kein Abschluss","maennlich","378","0.876704077315255","0.844879911154296","0.908528243476215"
"Nein","2012","(noch) kein Abschluss","weiblich","443","0.878191558064042","0.848932469373108","0.907450646754977"
"Nein","2012","Hauptschule","maennlich","3323","0.775350768893697","0.762698700546549","0.788002837240845"
"Nein","2012","Hauptschule","weiblich","3728","0.810686003624915","0.799165366084757","0.822206641165074"
"Nein","2012","Realschule","maennlich","2652","0.861342319335276","0.849041236275065","0.873643402395487"
"Nein","2012","Realschule","weiblich","4237","0.879758540456637","0.870448251610453","0.889068829302821"
"Nein","2012","(Fach-)Abitur","maennlich","1305","0.910102188343662","0.895235373515849","0.924969003171474"
"Nein","2012","(Fach-)Abitur","weiblich","2006","0.927204786781429","0.916158714835601","0.938250858727258"
"Nein","2012","AkademikerIn","maennlich","2853","0.894219001566768","0.883466694006503","0.904971309127033"
"Nein","2012","AkademikerIn","weiblich","2775","0.910873924921267","0.900662851233949","0.921084998608585"
"Ja","2013","(noch) kein Abschluss","maennlich","51","0.09535470331286","0.072254674832218","0.118454731793502"
"Ja","2013","(noch) kein Abschluss","weiblich","47","0.141253727136657","0.115266739714979","0.167240714558334"
"Ja","2013","Hauptschule","maennlich","832","0.217302193225136","0.205364854032091","0.229239532418181"
"Ja","2013","Hauptschule","weiblich","695","0.191128223478193","0.180000386455248","0.202256060501138"
"Ja","2013","Realschule","maennlich","350","0.131958127822567","0.119966564975394","0.14394969066974"
"Ja","2013","Realschule","weiblich","443","0.121773229497803","0.112429906185779","0.131116552809827"
"Ja","2013","(Fach-)Abitur","maennlich","131","0.0807393708163913","0.0683517687264022","0.0931269729063804"
"Ja","2013","(Fach-)Abitur","weiblich","133","0.0780053399930955","0.0676791347112734","0.0883315452749175"
"Ja","2013","AkademikerIn","maennlich","312","0.104587310790068","0.0943520463870827","0.114822575193053"
"Ja","2013","AkademikerIn","weiblich","227","0.0865447064427063","0.0771173591855209","0.0959720536998917"
"Nein","2013","(noch) kein Abschluss","maennlich","570","0.90464529668714","0.881545268206498","0.927745325167782"
"Nein","2013","(noch) kein Abschluss","weiblich","643","0.858746272863343","0.832759285441666","0.884733260285021"
"Nein","2013","Hauptschule","maennlich","3753","0.782697806774864","0.770760467581819","0.794635145967909"
"Nein","2013","Hauptschule","weiblich","4101","0.808871776521807","0.797743939498863","0.819999613544752"
"Nein","2013","Realschule","maennlich","2710","0.868041872177433","0.85605030933026","0.880033435024606"
"Nein","2013","Realschule","weiblich","4263","0.878226770502197","0.868883447190173","0.887570093814221"
"Nein","2013","(Fach-)Abitur","maennlich","1727","0.919260629183609","0.906873027093619","0.931648231273598"
"Nein","2013","(Fach-)Abitur","weiblich","2458","0.921994660006905","0.911668454725083","0.932320865288727"
"Nein","2013","AkademikerIn","maennlich","3122","0.895412689209932","0.885177424806947","0.905647953612917"
"Nein","2013","AkademikerIn","weiblich","3190","0.913455293557294","0.904027946300108","0.922882640814479"
"Ja","2014","(noch) kein Abschluss","maennlich","44","0.129073095780517","0.0982320652486617","0.159914126312373"
"Ja","2014","(noch) kein Abschluss","weiblich","43","0.145350130688592","0.115677894565503","0.175022366811681"
"Ja","2014","Hauptschule","maennlich","801","0.225605533901235","0.212650803377222","0.238560264425247"
"Ja","2014","Hauptschule","weiblich","683","0.201631732721357","0.18948324681963","0.213780218623085"
"Ja","2014","Realschule","maennlich","332","0.142594857643311","0.129516813513113","0.155672901773508"
