year,pgisced97,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Upper Secondary Level,Seldom,0.20046,2311,12123,0.19333,0.20758
2015,Upper Secondary Level,Never,0.03354,410,12123,0.03034,0.03675
2015,Post-secondary Non-tertiary Level,At least once per week,0.47782,977,2153,0.45671,0.49892
2015,Post-secondary Non-tertiary Level,At least once per month,0.36794,808,2153,0.34756,0.38831
2015,Post-secondary Non-tertiary Level,Seldom,0.13609,328,2153,0.12160,0.15058
2015,Post-secondary Non-tertiary Level,Never,0.01816,40,2153,0.01251,0.02380
2015,First Stage of Tertiary Education,At least once per week,0.36342,553,1525,0.33927,0.38757
2015,First Stage of Tertiary Education,At least once per month,0.39744,637,1525,0.37287,0.42201
2015,First Stage of Tertiary Education,Seldom,0.21592,304,1525,0.19526,0.23658
2015,First Stage of Tertiary Education,Never,0.02321,31,1525,0.01565,0.03077
2015,Second Stage of Tertiary Education,At least once per week,0.46010,2824,6414,0.44791,0.47230
2015,Second Stage of Tertiary Education,At least once per month,0.38059,2531,6414,0.36870,0.39247
2015,Second Stage of Tertiary Education,Seldom,0.14335,955,6414,0.13477,0.15193
2015,Second Stage of Tertiary Education,Never,0.01596,104,6414,0.01289,0.01903
2017,No answer / don't know,At least once per week,0.66981,398,593,0.63193,0.70769
2017,No answer / don't know,At least once per month,0.21968,130,593,0.18633,0.25304
2017,No answer / don't know,Seldom,0.08082,65,593,0.05886,0.10278
2017,Pre-primary Level,At least once per week,0.83322,338,394,0.79636,0.87008
2017,Pre-primary Level,At least once per month,0.14415,56,394,0.10942,0.17887
2017,Primary Level,At least once per week,0.44114,207,451,0.39526,0.48701
2017,Primary Level,At least once per month,0.26507,125,451,0.22429,0.30585
2017,Primary Level,Seldom,0.19730,85,451,0.16053,0.23407
2017,Primary Level,Never,0.09649,34,451,0.06921,0.12377
2017,Lower Secondary Level,At least once per week,0.44880,1266,2741,0.43018,0.46742
2017,Lower Secondary Level,At least once per month,0.31649,833,2741,0.29908,0.33391
2017,Lower Secondary Level,Seldom,0.19278,526,2741,0.17801,0.20755
2017,Lower Secondary Level,Never,0.04193,116,2741,0.03443,0.04944
2017,Upper Secondary Level,At least once per week,0.42000,5052,12051,0.41118,0.42881
2017,Upper Secondary Level,At least once per month,0.35504,4376,12051,0.34649,0.36358
2017,Upper Secondary Level,Seldom,0.19494,2285,12051,0.18787,0.20201
2017,Upper Secondary Level,Never,0.03003,338,12051,0.02698,0.03307
2017,Post-secondary Non-tertiary Level,At least once per week,0.51455,1086,2210,0.49371,0.53540
2017,Post-secondary Non-tertiary Level,At least once per month,0.32718,767,2210,0.30762,0.34675
2017,Post-secondary Non-tertiary Level,Seldom,0.13696,314,2210,0.12262,0.15130
2017,Post-secondary Non-tertiary Level,Never,0.02130,43,2210,0.01528,0.02732
2017,First Stage of Tertiary Education,At least once per week,0.39366,581,1498,0.36891,0.41841
2017,First Stage of Tertiary Education,At least once per month,0.41300,637,1498,0.38805,0.43794
2017,First Stage of Tertiary Education,Seldom,0.17040,280,1498,0.15136,0.18945
2017,Second Stage of Tertiary Education,At least once per week,0.49321,2968,6506,0.48106,0.50536
2017,Second Stage of Tertiary Education,At least once per month,0.35719,2508,6506,0.34554,0.36883
2017,Second Stage of Tertiary Education,Seldom,0.13664,951,6506,0.12830,0.14499
2017,Second Stage of Tertiary Education,Never,0.01296,79,6506,0.01021,0.01571
