year,pgisced97,quintil_oecd,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Lower Secondary Level,1st Quintile,Seldom,0.24409,211,992,0.21735,0.27084
2001,Lower Secondary Level,1st Quintile,Never,0.06298,56,992,0.04785,0.07810
2001,Lower Secondary Level,2nd Quintile,At least once per week,0.41850,371,781,0.38388,0.45312
2001,Lower Secondary Level,2nd Quintile,At least once per month,0.32229,228,781,0.28949,0.35509
2001,Lower Secondary Level,2nd Quintile,Seldom,0.20444,144,781,0.17614,0.23274
2001,Lower Secondary Level,2nd Quintile,Never,0.05477,38,781,0.03880,0.07074
2001,Lower Secondary Level,3rd Quintile,At least once per week,0.43375,287,591,0.39376,0.47374
2001,Lower Secondary Level,3rd Quintile,At least once per month,0.28749,163,591,0.25097,0.32401
2001,Lower Secondary Level,3rd Quintile,Seldom,0.21796,108,591,0.18464,0.25127
2001,Lower Secondary Level,3rd Quintile,Never,0.06080,33,591,0.04152,0.08009
2001,Lower Secondary Level,4th Quintile,At least once per week,0.47481,230,434,0.42778,0.52185
2001,Lower Secondary Level,4th Quintile,At least once per month,0.31038,135,434,0.26681,0.35396
2001,Lower Secondary Level,4th Quintile,Seldom,0.15668,69,434,0.12244,0.19091
2001,Lower Secondary Level,5th Quintile,At least once per week,0.43644,123,202,0.36787,0.50500
2001,Lower Secondary Level,5th Quintile,At least once per month,0.38182,79,202,0.31465,0.44898
2001,Upper Secondary Level,1st Quintile,At least once per week,0.40880,807,2008,0.38729,0.43031
2001,Upper Secondary Level,1st Quintile,At least once per month,0.31402,654,2008,0.29371,0.33432
2001,Upper Secondary Level,1st Quintile,Seldom,0.21476,438,2008,0.19679,0.23273
2001,Upper Secondary Level,1st Quintile,Never,0.06243,109,2008,0.05184,0.07301
2001,Upper Secondary Level,2nd Quintile,At least once per week,0.39541,958,2474,0.37614,0.41468
2001,Upper Secondary Level,2nd Quintile,At least once per month,0.35606,925,2474,0.33718,0.37493
2001,Upper Secondary Level,2nd Quintile,Seldom,0.20569,496,2474,0.18976,0.22162
2001,Upper Secondary Level,2nd Quintile,Never,0.04284,95,2474,0.03486,0.05082
2001,Upper Secondary Level,3rd Quintile,At least once per week,0.39962,1044,2620,0.38086,0.41838
2001,Upper Secondary Level,3rd Quintile,At least once per month,0.37352,995,2620,0.35499,0.39205
2001,Upper Secondary Level,3rd Quintile,Seldom,0.19769,512,2620,0.18243,0.21294
2001,Upper Secondary Level,3rd Quintile,Never,0.02917,69,2620,0.02273,0.03562
2001,Upper Secondary Level,4th Quintile,At least once per week,0.44956,1128,2480,0.42998,0.46914
2001,Upper Secondary Level,4th Quintile,At least once per month,0.35351,891,2480,0.33469,0.37233
2001,Upper Secondary Level,4th Quintile,Seldom,0.17721,415,2480,0.16218,0.19224
2001,Upper Secondary Level,4th Quintile,Never,0.01973,46,2480,0.01425,0.02520
2001,Upper Secondary Level,5th Quintile,At least once per week,0.42766,854,1931,0.40558,0.44973
2001,Upper Secondary Level,5th Quintile,At least once per month,0.38502,731,1931,0.36331,0.40673
2001,Upper Secondary Level,5th Quintile,Seldom,0.16486,306,1931,0.14830,0.18141
2001,Upper Secondary Level,5th Quintile,Never,0.02246,40,1931,0.01585,0.02908
2001,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.55961,91,128,0.47327,0.64596
2001,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.25511,37,128,0.17930,0.33093
2001,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.56119,98,159,0.48381,0.63857
2001,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.29695,61,159,0.22570,0.36819
2001,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.50882,106,177,0.43496,0.58268
2001,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.34804,71,177,0.27767,0.41842
2001,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.58568,124,204,0.51791,0.65344
2001,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.29730,80,204,0.23443,0.36018
2001,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.55566,156,276,0.49694,0.61439
2001,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.30667,84,276,0.25217,0.36117
2001,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.12499,36,276,0.08591,0.16408
2001,First Stage of Tertiary Education,1st Quintile,At least once per week,0.41037,59,116,0.32046,0.50027
2001,First Stage of Tertiary Education,1st Quintile,At least once per month,0.33160,57,116,0.24555,0.41764
2001,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.36756,113,288,0.31178,0.42334
2001,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.40862,123,288,0.35174,0.46549
2001,First Stage of Tertiary Education,2nd Quintile,Seldom,0.19080,52,288,0.14534,0.23626
2001,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.36394,132,398,0.31661,0.41127
2001,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.39673,179,398,0.34860,0.44485
2001,First Stage of Tertiary Education,3rd Quintile,Seldom,0.22302,87,398,0.18207,0.26397
2001,First Stage of Tertiary Education,4th Quintile,At least once per week,0.41469,177,417,0.36734,0.46203
2001,First Stage of Tertiary Education,4th Quintile,At least once per month,0.35625,169,417,0.31023,0.40227
2001,First Stage of Tertiary Education,4th Quintile,Seldom,0.21071,71,417,0.17152,0.24990
2001,First Stage of Tertiary Education,5th Quintile,At least once per week,0.42159,160,387,0.37232,0.47085
2001,First Stage of Tertiary Education,5th Quintile,At least once per month,0.37326,154,387,0.32501,0.42151
2001,First Stage of Tertiary Education,5th Quintile,Seldom,0.18603,73,387,0.14721,0.22485
2001,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.55695,126,228,0.49233,0.62157
2001,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.25866,62,228,0.20170,0.31563
2001,Second Stage of Tertiary Education,1st Quintile,Seldom,0.15166,40,228,0.10500,0.19832
2001,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.38725,131,349,0.33607,0.43843
2001,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.40702,151,349,0.35540,0.45864
2001,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.17909,67,349,0.13880,0.21937
2001,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.36675,196,544,0.32622,0.40729
2001,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.40149,220,544,0.36026,0.44272
2001,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.22482,128,544,0.18971,0.25993
2001,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.37666,303,847,0.34400,0.40931
2001,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.41240,374,847,0.37923,0.44557
2001,Second Stage of Tertiary Education,4th Quintile,Seldom,0.20400,170,847,0.17684,0.23115
2001,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.45750,657,1523,0.43247,0.48252
2001,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.36501,611,1523,0.34082,0.38919
2001,Second Stage of Tertiary Education,5th Quintile,Seldom,0.16505,255,1523,0.14640,0.18370
2005,No answer / don't know,1st Quintile,At least once per week,0.70012,65,65,0.58786,0.81238
2005,No answer / don't know,2nd Quintile,At least once per week,0.55264,38,38,0.39242,0.71285
2005,No answer / don't know,3rd Quintile,At least once per week,0.68685,33,33,0.52616,0.84754
2005,No answer / don't know,5th Quintile,At least once per week,0.80227,47,47,0.68717,0.91737
2005,Pre-primary Level,1st Quintile,At least once per week,0.85426,102,102,0.78545,0.92308
2005,Pre-primary Level,2nd Quintile,At least once per week,0.83894,102,102,0.76725,0.91063
2005,Pre-primary Level,3rd Quintile,At least once per week,0.86219,83,83,0.78758,0.93680
2005,Pre-primary Level,4th Quintile,At least once per week,0.78635,92,92,0.70213,0.87057
2005,Pre-primary Level,5th Quintile,At least once per week,0.93004,165,165,0.89099,0.96908
2005,Primary Level,1st Quintile,At least once per week,0.47332,66,97,0.37345,0.57320
2005,Primary Level,1st Quintile,Seldom,0.26661,31,97,0.17815,0.35506
2005,Lower Secondary Level,1st Quintile,At least once per week,0.43762,343,735,0.40173,0.47351
2005,Lower Secondary Level,1st Quintile,At least once per month,0.27030,185,735,0.23817,0.30243
2005,Lower Secondary Level,1st Quintile,Seldom,0.23172,162,735,0.20119,0.26224
2005,Lower Secondary Level,1st Quintile,Never,0.06036,45,735,0.04313,0.07759
2005,Lower Secondary Level,2nd Quintile,At least once per week,0.42612,278,569,0.38545,0.46679
2005,Lower Secondary Level,2nd Quintile,At least once per month,0.28715,169,569,0.24994,0.32436
2005,Lower Secondary Level,2nd Quintile,Seldom,0.24612,122,569,0.21070,0.28155
2005,Lower Secondary Level,3rd Quintile,At least once per week,0.46797,221,413,0.41979,0.51616
2005,Lower Secondary Level,3rd Quintile,At least once per month,0.27275,114,413,0.22974,0.31576
2005,Lower Secondary Level,3rd Quintile,Seldom,0.20504,78,413,0.16606,0.24403
2005,Lower Secondary Level,4th Quintile,At least once per week,0.51511,202,380,0.46480,0.56543
2005,Lower Secondary Level,4th Quintile,At least once per month,0.27550,112,380,0.23052,0.32048
2005,Lower Secondary Level,4th Quintile,Seldom,0.18641,66,380,0.14721,0.22562
2005,Lower Secondary Level,5th Quintile,At least once per week,0.49754,126,222,0.43162,0.56346
2005,Lower Secondary Level,5th Quintile,At least once per month,0.36320,61,222,0.29980,0.42661
2005,Lower Secondary Level,5th Quintile,Seldom,0.12326,35,222,0.07992,0.16660
2005,Upper Secondary Level,1st Quintile,At least once per week,0.41864,662,1587,0.39436,0.44292
2005,Upper Secondary Level,1st Quintile,At least once per month,0.30218,488,1587,0.27958,0.32478
2005,Upper Secondary Level,1st Quintile,Seldom,0.22558,365,1587,0.20501,0.24615
2005,Upper Secondary Level,1st Quintile,Never,0.05361,72,1587,0.04252,0.06469
2005,Upper Secondary Level,2nd Quintile,At least once per week,0.38325,764,2080,0.36235,0.40415
2005,Upper Secondary Level,2nd Quintile,At least once per month,0.36233,762,2080,0.34167,0.38300
2005,Upper Secondary Level,2nd Quintile,Seldom,0.22081,483,2080,0.20298,0.23864
2005,Upper Secondary Level,2nd Quintile,Never,0.03360,71,2080,0.02586,0.04135
2005,Upper Secondary Level,3rd Quintile,At least once per week,0.37936,810,2151,0.35885,0.39987
2005,Upper Secondary Level,3rd Quintile,At least once per month,0.37608,826,2151,0.35560,0.39655
2005,Upper Secondary Level,3rd Quintile,Seldom,0.21804,463,2151,0.20058,0.23549
2005,Upper Secondary Level,3rd Quintile,Never,0.02653,52,2151,0.01973,0.03332
2005,Upper Secondary Level,4th Quintile,At least once per week,0.40312,944,2249,0.38285,0.42340
2005,Upper Secondary Level,4th Quintile,At least once per month,0.36942,838,2249,0.34947,0.38937
2005,Upper Secondary Level,4th Quintile,Seldom,0.20883,431,2249,0.19203,0.22563
2005,Upper Secondary Level,4th Quintile,Never,0.01862,36,2249,0.01304,0.02421
2005,Upper Secondary Level,5th Quintile,At least once per week,0.42650,958,2111,0.40539,0.44760
2005,Upper Secondary Level,5th Quintile,At least once per month,0.39051,801,2111,0.36970,0.41133
2005,Upper Secondary Level,5th Quintile,Seldom,0.16921,352,2111,0.15321,0.18520
2005,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.54297,80,116,0.45192,0.63402
2005,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.26542,36,116,0.18472,0.34613
2005,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.50823,73,132,0.42262,0.59384
2005,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.28461,59,132,0.20734,0.36188
2005,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.53705,114,179,0.46380,0.61030
2005,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.31991,65,179,0.25139,0.38843
2005,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.54823,114,237,0.48474,0.61173
2005,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.32298,91,237,0.26332,0.38264
2005,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.12327,32,237,0.08132,0.16521
2005,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.52170,177,373,0.47093,0.57246
2005,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.37794,153,373,0.32867,0.42722
2005,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.09870,43,373,0.06839,0.12901
2005,First Stage of Tertiary Education,1st Quintile,At least once per week,0.36249,40,82,0.25780,0.46718
2005,First Stage of Tertiary Education,1st Quintile,At least once per month,0.30156,42,82,0.20161,0.40151
2005,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.33630,73,228,0.27484,0.39776
2005,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.38997,96,228,0.32652,0.45342
2005,First Stage of Tertiary Education,2nd Quintile,Seldom,0.24289,59,228,0.18710,0.29867
2005,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.36110,105,295,0.30620,0.41601
2005,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.38602,121,295,0.33037,0.44167
2005,First Stage of Tertiary Education,3rd Quintile,Seldom,0.21163,69,295,0.16494,0.25832
2005,First Stage of Tertiary Education,4th Quintile,At least once per week,0.38065,159,414,0.33382,0.42748
2005,First Stage of Tertiary Education,4th Quintile,At least once per month,0.38256,167,414,0.33569,0.42944
2005,First Stage of Tertiary Education,4th Quintile,Seldom,0.20603,88,414,0.16702,0.24503
2005,First Stage of Tertiary Education,5th Quintile,At least once per week,0.39011,183,475,0.34619,0.43402
2005,First Stage of Tertiary Education,5th Quintile,At least once per month,0.43954,217,475,0.39485,0.48422
2005,First Stage of Tertiary Education,5th Quintile,Seldom,0.15537,75,475,0.12276,0.18798
2005,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.49699,102,204,0.42821,0.56577
2005,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.31404,68,204,0.25019,0.37788
2005,Second Stage of Tertiary Education,1st Quintile,Seldom,0.14611,34,204,0.09752,0.19470
2005,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.30620,95,293,0.25333,0.35907
2005,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.41857,131,293,0.36199,0.47516
2005,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.22361,67,293,0.17582,0.27140
2005,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.38758,180,470,0.34349,0.43168
2005,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.33370,169,470,0.29103,0.37638
2005,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.26628,121,470,0.22628,0.30629
2005,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.40150,302,793,0.36736,0.43564
2005,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.40404,316,793,0.36986,0.43821
2005,Second Stage of Tertiary Education,4th Quintile,Seldom,0.18812,175,793,0.16091,0.21534
2005,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.44882,979,2341,0.42867,0.46898
2005,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.38968,1004,2341,0.36992,0.40944
2005,Second Stage of Tertiary Education,5th Quintile,Seldom,0.15035,358,2341,0.13586,0.16483
2007,No answer / don't know,1st Quintile,At least once per week,0.75704,77,77,0.66062,0.85346
2007,No answer / don't know,2nd Quintile,At least once per week,0.67858,46,46,0.54212,0.81503
2007,No answer / don't know,3rd Quintile,At least once per week,0.62987,35,35,0.46757,0.79217
2007,No answer / don't know,4th Quintile,At least once per week,0.71135,42,42,0.57264,0.85005
2007,No answer / don't know,5th Quintile,At least once per week,0.69234,42,42,0.55107,0.83361
2007,Pre-primary Level,1st Quintile,At least once per week,0.80214,48,48,0.68825,0.91604
2007,Pre-primary Level,2nd Quintile,At least once per week,0.97239,49,49,0.92604,1.01874
2007,Pre-primary Level,3rd Quintile,At least once per week,0.87154,60,60,0.78616,0.95692
2007,Pre-primary Level,4th Quintile,At least once per week,0.91675,62,62,0.84743,0.98608
2007,Pre-primary Level,5th Quintile,At least once per week,0.94242,81,81,0.89137,0.99347
2007,Primary Level,1st Quintile,At least once per week,0.42576,53,53,0.29136,0.56015
2007,Lower Secondary Level,1st Quintile,At least once per week,0.44855,298,670,0.41087,0.48624
2007,Lower Secondary Level,1st Quintile,At least once per month,0.25108,169,670,0.21822,0.28394
2007,Lower Secondary Level,1st Quintile,Seldom,0.21243,139,670,0.18143,0.24343
2007,Lower Secondary Level,1st Quintile,Never,0.08794,64,670,0.06648,0.10940
2007,Lower Secondary Level,2nd Quintile,At least once per week,0.41431,243,554,0.37325,0.45537
2007,Lower Secondary Level,2nd Quintile,At least once per month,0.31835,178,554,0.27952,0.35718
2007,Lower Secondary Level,2nd Quintile,Seldom,0.20162,101,554,0.16818,0.23506
2007,Lower Secondary Level,2nd Quintile,Never,0.06572,32,554,0.04507,0.08637
2007,Lower Secondary Level,3rd Quintile,At least once per week,0.47906,217,423,0.43140,0.52672
2007,Lower Secondary Level,3rd Quintile,At least once per month,0.29500,132,423,0.25149,0.33851
2007,Lower Secondary Level,3rd Quintile,Seldom,0.19411,74,423,0.15637,0.23184
2007,Lower Secondary Level,4th Quintile,At least once per week,0.52837,183,330,0.47443,0.58231
2007,Lower Secondary Level,4th Quintile,At least once per month,0.31170,100,330,0.26165,0.36175
2007,Lower Secondary Level,4th Quintile,Seldom,0.12686,47,330,0.09089,0.16282
2007,Lower Secondary Level,5th Quintile,At least once per week,0.51573,103,151,0.43576,0.59571
2007,Lower Secondary Level,5th Quintile,At least once per month,0.32537,48,151,0.25039,0.40035
2007,Upper Secondary Level,1st Quintile,At least once per week,0.39454,681,1741,0.37158,0.41751
2007,Upper Secondary Level,1st Quintile,At least once per month,0.32147,569,1741,0.29952,0.34341
2007,Upper Secondary Level,1st Quintile,Seldom,0.22647,394,1741,0.20680,0.24613
2007,Upper Secondary Level,1st Quintile,Never,0.05753,97,1741,0.04658,0.06847
2007,Upper Secondary Level,2nd Quintile,At least once per week,0.36437,763,2023,0.34339,0.38534
2007,Upper Secondary Level,2nd Quintile,At least once per month,0.38580,751,2023,0.36458,0.40702
2007,Upper Secondary Level,2nd Quintile,Seldom,0.21102,432,2023,0.19324,0.22881
2007,Upper Secondary Level,2nd Quintile,Never,0.03882,77,2023,0.03040,0.04723
2007,Upper Secondary Level,3rd Quintile,At least once per week,0.40228,860,2182,0.38170,0.42286
2007,Upper Secondary Level,3rd Quintile,At least once per month,0.38253,854,2182,0.36213,0.40293
2007,Upper Secondary Level,3rd Quintile,Seldom,0.19177,423,2182,0.17525,0.20829
2007,Upper Secondary Level,3rd Quintile,Never,0.02342,45,2182,0.01707,0.02977
2007,Upper Secondary Level,4th Quintile,At least once per week,0.42032,939,2233,0.39984,0.44080
2007,Upper Secondary Level,4th Quintile,At least once per month,0.39309,901,2233,0.37282,0.41335
2007,Upper Secondary Level,4th Quintile,Seldom,0.17056,352,2233,0.15495,0.18616
2007,Upper Secondary Level,4th Quintile,Never,0.01603,41,2233,0.01082,0.02124
2007,Upper Secondary Level,5th Quintile,At least once per week,0.42493,931,2090,0.40373,0.44613
2007,Upper Secondary Level,5th Quintile,At least once per month,0.37640,790,2090,0.35563,0.39718
2007,Upper Secondary Level,5th Quintile,Seldom,0.17734,322,2090,0.16096,0.19372
2007,Upper Secondary Level,5th Quintile,Never,0.02133,47,2090,0.01513,0.02752
2007,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.56761,88,130,0.48212,0.65311
2007,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.23096,42,130,0.15824,0.30369
2007,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.44113,80,176,0.36756,0.51470
2007,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.36166,65,176,0.29047,0.43285
2007,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.17940,31,176,0.12255,0.23625
2007,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.52231,109,187,0.45052,0.59409
2007,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.36393,78,187,0.29479,0.43308
2007,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.47229,129,268,0.41241,0.53217
2007,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.38442,102,268,0.32607,0.44277
2007,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.13239,37,268,0.09174,0.17305
2007,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.51670,173,341,0.46358,0.56982
2007,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.34972,125,341,0.29903,0.40041
2007,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.11718,43,341,0.08299,0.15136
2007,First Stage of Tertiary Education,1st Quintile,At least once per week,0.39362,46,121,0.30620,0.48103
2007,First Stage of Tertiary Education,1st Quintile,At least once per month,0.31551,43,121,0.23236,0.39866
2007,First Stage of Tertiary Education,1st Quintile,Seldom,0.25982,32,121,0.18135,0.33828
2007,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.34446,92,240,0.28422,0.40471
2007,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.38401,89,240,0.32235,0.44567
2007,First Stage of Tertiary Education,2nd Quintile,Seldom,0.25889,59,240,0.20336,0.31443
2007,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.33352,111,312,0.28112,0.38592
2007,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.40504,136,312,0.35048,0.45959
2007,First Stage of Tertiary Education,3rd Quintile,Seldom,0.22929,65,312,0.18256,0.27601
2007,First Stage of Tertiary Education,4th Quintile,At least once per week,0.37690,138,388,0.32862,0.42518
2007,First Stage of Tertiary Education,4th Quintile,At least once per month,0.45333,185,388,0.40373,0.50293
2007,First Stage of Tertiary Education,4th Quintile,Seldom,0.15849,65,388,0.12210,0.19487
2007,First Stage of Tertiary Education,5th Quintile,At least once per week,0.41330,173,443,0.36739,0.45921
2007,First Stage of Tertiary Education,5th Quintile,At least once per month,0.41342,184,443,0.36751,0.45933
2007,First Stage of Tertiary Education,5th Quintile,Seldom,0.16747,86,443,0.13266,0.20228
2007,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.45833,99,206,0.39012,0.52654
2007,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.31916,66,206,0.25535,0.38297
2007,Second Stage of Tertiary Education,1st Quintile,Seldom,0.18310,41,206,0.13016,0.23605
2007,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.37770,126,327,0.32508,0.43033
2007,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.36224,127,327,0.31006,0.41441
2007,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.24837,74,327,0.20146,0.29527
2007,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.39615,195,535,0.35467,0.43764
2007,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.38261,218,535,0.34139,0.42383
2007,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.20145,122,535,0.16744,0.23547
2007,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.38383,344,919,0.35237,0.41529
2007,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.43534,413,919,0.40326,0.46741
2007,Second Stage of Tertiary Education,4th Quintile,Seldom,0.16687,162,919,0.14275,0.19099
2007,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.45481,999,2337,0.43461,0.47500
2007,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.40538,1006,2337,0.38547,0.42529
2007,Second Stage of Tertiary Education,5th Quintile,Seldom,0.12889,332,2337,0.11530,0.14247
2009,No answer / don't know,1st Quintile,At least once per week,0.62341,68,68,0.50738,0.73943
2009,No answer / don't know,2nd Quintile,At least once per week,0.72723,44,44,0.59410,0.86035
2009,No answer / don't know,3rd Quintile,At least once per week,0.77051,36,36,0.63120,0.90982
2009,No answer / don't know,4th Quintile,At least once per week,0.66952,40,40,0.52189,0.81715
2009,No answer / don't know,5th Quintile,At least once per week,0.78962,36,36,0.65459,0.92465
2009,Pre-primary Level,1st Quintile,At least once per week,0.68809,41,41,0.54452,0.83166
2009,Pre-primary Level,2nd Quintile,At least once per week,0.75381,34,34,0.60683,0.90080
2009,Pre-primary Level,3rd Quintile,At least once per week,0.86733,53,53,0.77512,0.95953
2009,Pre-primary Level,4th Quintile,At least once per week,0.89117,62,62,0.81301,0.96932
2009,Pre-primary Level,5th Quintile,At least once per week,0.93101,66,66,0.86940,0.99262
2009,Primary Level,1st Quintile,At least once per week,0.45292,45,45,0.30583,0.60000
2009,Lower Secondary Level,1st Quintile,At least once per week,0.43767,251,588,0.39753,0.47780
2009,Lower Secondary Level,1st Quintile,At least once per month,0.27233,167,588,0.23632,0.30835
2009,Lower Secondary Level,1st Quintile,Seldom,0.20589,120,588,0.17318,0.23860
2009,Lower Secondary Level,1st Quintile,Never,0.08411,50,588,0.06166,0.10656
2009,Lower Secondary Level,2nd Quintile,At least once per week,0.45217,215,446,0.40593,0.49842
2009,Lower Secondary Level,2nd Quintile,At least once per month,0.29499,137,446,0.25262,0.33736
2009,Lower Secondary Level,2nd Quintile,Seldom,0.22459,94,446,0.18581,0.26336
2009,Lower Secondary Level,3rd Quintile,At least once per week,0.46635,174,351,0.41408,0.51861
2009,Lower Secondary Level,3rd Quintile,At least once per month,0.31269,107,351,0.26412,0.36125
2009,Lower Secondary Level,3rd Quintile,Seldom,0.18274,70,351,0.14225,0.22322
2009,Lower Secondary Level,4th Quintile,At least once per week,0.46777,127,238,0.40425,0.53130
2009,Lower Secondary Level,4th Quintile,At least once per month,0.29404,69,238,0.23604,0.35205
2009,Lower Secondary Level,4th Quintile,Seldom,0.17893,42,238,0.13013,0.22773
2009,Lower Secondary Level,5th Quintile,At least once per week,0.60218,71,102,0.50672,0.69763
2009,Lower Secondary Level,5th Quintile,At least once per month,0.29006,31,102,0.20156,0.37856
2009,Upper Secondary Level,1st Quintile,At least once per week,0.40456,583,1545,0.38008,0.42904
2009,Upper Secondary Level,1st Quintile,At least once per month,0.31625,541,1545,0.29305,0.33944
2009,Upper Secondary Level,1st Quintile,Seldom,0.23586,363,1545,0.21469,0.25704
2009,Upper Secondary Level,1st Quintile,Never,0.04333,58,1545,0.03317,0.05348
2009,Upper Secondary Level,2nd Quintile,At least once per week,0.38488,672,1865,0.36279,0.40697
2009,Upper Secondary Level,2nd Quintile,At least once per month,0.36911,717,1865,0.34720,0.39102
2009,Upper Secondary Level,2nd Quintile,Seldom,0.21500,415,1865,0.19635,0.23365
2009,Upper Secondary Level,2nd Quintile,Never,0.03101,61,1865,0.02314,0.03888
2009,Upper Secondary Level,3rd Quintile,At least once per week,0.35006,655,1893,0.32857,0.37155
2009,Upper Secondary Level,3rd Quintile,At least once per month,0.40804,774,1893,0.38590,0.43019
2009,Upper Secondary Level,3rd Quintile,Seldom,0.22572,428,1893,0.20688,0.24456
2009,Upper Secondary Level,3rd Quintile,Never,0.01618,36,1893,0.01049,0.02186
2009,Upper Secondary Level,4th Quintile,At least once per week,0.40884,787,1946,0.38699,0.43069
2009,Upper Secondary Level,4th Quintile,At least once per month,0.40358,820,1946,0.38178,0.42539
2009,Upper Secondary Level,4th Quintile,Seldom,0.17227,339,1946,0.15549,0.18905
2009,Upper Secondary Level,5th Quintile,At least once per week,0.41509,711,1698,0.39164,0.43853
2009,Upper Secondary Level,5th Quintile,At least once per month,0.39175,680,1698,0.36852,0.41498
2009,Upper Secondary Level,5th Quintile,Seldom,0.17710,307,1698,0.15893,0.19526
2009,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.44289,54,90,0.33969,0.54609
