year,bula_h,regtyp,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Saxony-Anhalt,Rural regions,Seldom,0.30774,188,543,0.26888,0.34660
1994,Saxony-Anhalt,Rural regions,Never,0.08673,37,543,0.06304,0.11042
1994,Thuringa,Urban regions,At least once per week,0.26132,48,183,0.19748,0.32515
1994,Thuringa,Urban regions,At least once per month,0.47411,85,183,0.40157,0.54666
1994,Thuringa,Urban regions,Seldom,0.22688,50,183,0.16604,0.28773
1994,Thuringa,Rural regions,At least once per week,0.25891,115,453,0.21853,0.29929
1994,Thuringa,Rural regions,At least once per month,0.35118,173,453,0.30717,0.39518
1994,Thuringa,Rural regions,Seldom,0.34582,165,453,0.30197,0.38967
1996,Schleswig-Holstein,Urban regions,At least once per week,0.42113,49,131,0.33625,0.50601
1996,Schleswig-Holstein,Urban regions,At least once per month,0.31253,48,131,0.23285,0.39221
1996,Schleswig-Holstein,Urban regions,Seldom,0.22460,34,131,0.15286,0.29633
1996,Schleswig-Holstein,Rural regions,At least once per week,0.38274,54,143,0.30279,0.46268
1996,Schleswig-Holstein,Rural regions,At least once per month,0.35606,54,143,0.27730,0.43482
1996,Schleswig-Holstein,Rural regions,Seldom,0.25844,35,143,0.18643,0.33044
1996,Hamburg,Urban regions,At least once per week,0.42291,62,103,0.32703,0.51878
1996,Hamburg,Urban regions,At least once per month,0.29418,41,103,0.20575,0.38261
1996,Lower Saxony,Urban regions,At least once per week,0.41110,237,502,0.36801,0.45418
1996,Lower Saxony,Urban regions,At least once per month,0.34940,177,502,0.30765,0.39115
1996,Lower Saxony,Urban regions,Seldom,0.22000,88,502,0.18373,0.25628
1996,Lower Saxony,Rural regions,At least once per week,0.38262,223,511,0.34044,0.42480
1996,Lower Saxony,Rural regions,At least once per month,0.34201,177,511,0.30084,0.38318
1996,Lower Saxony,Rural regions,Seldom,0.23265,111,511,0.19598,0.26932
1996,Bremen,Urban regions,At least once per week,0.38023,41,41,0.22979,0.53067
1996,North Rhine-Westphalia,Urban regions,At least once per week,0.45388,1190,2484,0.43430,0.47347
1996,North Rhine-Westphalia,Urban regions,At least once per month,0.36252,847,2484,0.34361,0.38143
1996,North Rhine-Westphalia,Urban regions,Seldom,0.16228,387,2484,0.14778,0.17678
1996,North Rhine-Westphalia,Urban regions,Never,0.02132,60,2484,0.01564,0.02700
1996,Hesse,Urban regions,At least once per week,0.50557,425,736,0.46943,0.54172
1996,Hesse,Urban regions,At least once per month,0.27913,199,736,0.24670,0.31156
1996,Hesse,Urban regions,Seldom,0.17357,112,736,0.14619,0.20095
1996,Hesse,Rural regions,At least once per week,0.40041,66,106,0.30669,0.49413
1996,Hesse,Rural regions,At least once per month,0.30491,40,106,0.21685,0.39297
1996,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.50067,304,545,0.45866,0.54269
1996,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.32898,169,545,0.28950,0.36846
1996,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.14291,72,545,0.11350,0.17232
1996,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.45446,54,102,0.35735,0.55157
1996,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.32206,48,102,0.23093,0.41319
1996,Baden-Wuerttemberg,Urban regions,At least once per week,0.45354,800,1464,0.42803,0.47905
1996,Baden-Wuerttemberg,Urban regions,At least once per month,0.37427,482,1464,0.34947,0.39907
1996,Baden-Wuerttemberg,Urban regions,Seldom,0.15826,182,1464,0.13956,0.17696
1996,Baden-Wuerttemberg,Rural regions,At least once per week,0.40366,107,213,0.33762,0.46971
1996,Baden-Wuerttemberg,Rural regions,At least once per month,0.28203,60,213,0.22145,0.34260
1996,Baden-Wuerttemberg,Rural regions,Seldom,0.28181,46,213,0.22125,0.34237
1996,Bavaria,Urban regions,At least once per week,0.41744,376,811,0.38348,0.45140
1996,Bavaria,Urban regions,At least once per month,0.38913,316,811,0.35555,0.42270
1996,Bavaria,Urban regions,Seldom,0.16810,119,811,0.14235,0.19385
1996,Bavaria,Rural regions,At least once per week,0.46073,403,814,0.42646,0.49499
1996,Bavaria,Rural regions,At least once per month,0.30991,274,814,0.27812,0.34170
1996,Bavaria,Rural regions,Seldom,0.20581,137,814,0.17802,0.23360
1996,Berlin,Urban regions,At least once per week,0.44951,241,536,0.40736,0.49166
1996,Berlin,Urban regions,At least once per month,0.38411,207,536,0.34289,0.42533
1996,Berlin,Urban regions,Seldom,0.16359,88,536,0.13224,0.19493
1996,Brandenburg,Rural regions,At least once per week,0.24116,138,558,0.20563,0.27668
1996,Brandenburg,Rural regions,At least once per month,0.43214,244,558,0.39100,0.47328
1996,Brandenburg,Rural regions,Seldom,0.31280,176,558,0.27430,0.35130
1996,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.32511,108,338,0.27510,0.37512
1996,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.35707,124,338,0.30591,0.40822
1996,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.30076,106,338,0.25180,0.34972
1996,Saxony,Urban regions,At least once per week,0.27260,154,548,0.23528,0.30992
1996,Saxony,Urban regions,At least once per month,0.42107,243,548,0.37969,0.46245
1996,Saxony,Urban regions,Seldom,0.26004,151,548,0.22328,0.29680
1996,Saxony,Rural regions,At least once per week,0.26655,144,530,0.22887,0.30423
1996,Saxony,Rural regions,At least once per month,0.41687,233,530,0.37485,0.45889
1996,Saxony,Rural regions,Seldom,0.30524,153,530,0.26600,0.34449
1996,Saxony-Anhalt,Urban regions,At least once per week,0.31792,46,144,0.24159,0.39424
1996,Saxony-Anhalt,Urban regions,At least once per month,0.46927,64,144,0.38748,0.55107
1996,Saxony-Anhalt,Urban regions,Seldom,0.18399,34,144,0.12048,0.24749
1996,Saxony-Anhalt,Rural regions,At least once per week,0.27832,159,510,0.23938,0.31725
1996,Saxony-Anhalt,Rural regions,At least once per month,0.38118,195,510,0.33898,0.42337
1996,Saxony-Anhalt,Rural regions,Seldom,0.30690,156,510,0.26683,0.34697
1996,Thuringa,Urban regions,At least once per week,0.34558,65,188,0.27742,0.41374
1996,Thuringa,Urban regions,At least once per month,0.39675,78,188,0.32663,0.46687
1996,Thuringa,Urban regions,Seldom,0.23611,45,188,0.17524,0.29698
1996,Thuringa,Rural regions,At least once per week,0.29180,128,460,0.25021,0.33339
1996,Thuringa,Rural regions,At least once per month,0.41328,197,460,0.36823,0.45833
1996,Thuringa,Rural regions,Seldom,0.26628,135,460,0.22585,0.30672
1997,Schleswig-Holstein,Urban regions,At least once per week,0.48076,55,97,0.38081,0.58070
1997,Schleswig-Holstein,Urban regions,At least once per month,0.28709,42,97,0.19659,0.37759
1997,Schleswig-Holstein,Rural regions,At least once per week,0.31124,44,136,0.23313,0.38934
1997,Schleswig-Holstein,Rural regions,At least once per month,0.37451,53,136,0.29287,0.45616
1997,Schleswig-Holstein,Rural regions,Seldom,0.29995,39,136,0.22265,0.37725
1997,Hamburg,Urban regions,At least once per week,0.47701,67,104,0.38055,0.57347
1997,Hamburg,Urban regions,At least once per month,0.27124,37,104,0.18538,0.35710
1997,Lower Saxony,Urban regions,At least once per week,0.40469,219,500,0.36163,0.44776
1997,Lower Saxony,Urban regions,At least once per month,0.38835,208,500,0.34558,0.43111
1997,Lower Saxony,Urban regions,Seldom,0.18631,73,500,0.15214,0.22047
1997,Lower Saxony,Rural regions,At least once per week,0.38809,211,512,0.34583,0.43034
1997,Lower Saxony,Rural regions,At least once per month,0.39641,214,512,0.35400,0.43882
1997,Lower Saxony,Rural regions,Seldom,0.19593,87,512,0.16152,0.23035
1997,Bremen,Urban regions,At least once per week,0.36490,40,73,0.25371,0.47610
1997,Bremen,Urban regions,At least once per month,0.37884,33,73,0.26679,0.49089
1997,North Rhine-Westphalia,Urban regions,At least once per week,0.45760,1158,2428,0.43778,0.47742
1997,North Rhine-Westphalia,Urban regions,At least once per month,0.35310,845,2428,0.33409,0.37212
1997,North Rhine-Westphalia,Urban regions,Seldom,0.16916,375,2428,0.15424,0.18407
1997,North Rhine-Westphalia,Urban regions,Never,0.02014,50,2428,0.01455,0.02573
1997,North Rhine-Westphalia,Rural regions,At least once per month,0.44779,33,33,0.27549,0.62008
1997,Hesse,Urban regions,At least once per week,0.53268,404,685,0.49529,0.57007
1997,Hesse,Urban regions,At least once per month,0.30079,206,685,0.26642,0.33516
1997,Hesse,Urban regions,Seldom,0.11737,75,685,0.09325,0.14149
1997,Hesse,Rural regions,At least once per week,0.37283,60,106,0.28034,0.46533
1997,Hesse,Rural regions,At least once per month,0.34833,46,106,0.25720,0.43947
1997,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.49749,305,553,0.45578,0.53920
1997,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.31782,174,553,0.27897,0.35666
1997,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.15083,74,553,0.12097,0.18069
1997,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.46488,59,136,0.38074,0.54901
1997,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.24302,36,136,0.17066,0.31537
1997,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.24801,41,136,0.17516,0.32086
1997,Baden-Wuerttemberg,Urban regions,At least once per week,0.49447,881,1494,0.46911,0.51983
1997,Baden-Wuerttemberg,Urban regions,At least once per month,0.30638,397,1494,0.28300,0.32976
1997,Baden-Wuerttemberg,Urban regions,Seldom,0.17784,184,1494,0.15844,0.19723
1997,Baden-Wuerttemberg,Urban regions,Never,0.02131,32,1494,0.01399,0.02864
1997,Baden-Wuerttemberg,Rural regions,At least once per week,0.41747,102,200,0.34895,0.48598
1997,Baden-Wuerttemberg,Rural regions,At least once per month,0.32761,65,200,0.26240,0.39282
1997,Baden-Wuerttemberg,Rural regions,Seldom,0.22317,33,200,0.16532,0.28102
1997,Bavaria,Urban regions,At least once per week,0.48554,432,795,0.45077,0.52030
1997,Bavaria,Urban regions,At least once per month,0.29742,246,795,0.26562,0.32922
1997,Bavaria,Urban regions,Seldom,0.20089,117,795,0.17302,0.22876
1997,Bavaria,Rural regions,At least once per week,0.47275,421,790,0.43791,0.50759
1997,Bavaria,Rural regions,At least once per month,0.28603,232,790,0.25449,0.31756
1997,Bavaria,Rural regions,Seldom,0.22285,137,790,0.19381,0.25189
1997,Berlin,Urban regions,At least once per week,0.46107,229,497,0.41720,0.50494
1997,Berlin,Urban regions,At least once per month,0.31902,171,497,0.27800,0.36004
1997,Berlin,Urban regions,Seldom,0.20004,97,497,0.16484,0.23525
1997,Brandenburg,Rural regions,At least once per week,0.29291,152,555,0.25501,0.33081
1997,Brandenburg,Rural regions,At least once per month,0.43280,253,555,0.39154,0.47406
1997,Brandenburg,Rural regions,Seldom,0.25704,150,555,0.22065,0.29343
1997,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.30553,104,322,0.25514,0.35592
1997,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.36354,125,322,0.31092,0.41617
1997,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.28865,93,322,0.23908,0.33822
1997,Saxony,Urban regions,At least once per week,0.32420,171,537,0.28457,0.36382
1997,Saxony,Urban regions,At least once per month,0.36610,213,537,0.32532,0.40688
1997,Saxony,Urban regions,Seldom,0.28243,153,537,0.24432,0.32054
1997,Saxony,Rural regions,At least once per week,0.29859,155,515,0.25903,0.33816
1997,Saxony,Rural regions,At least once per month,0.40724,232,515,0.36477,0.44972
1997,Saxony,Rural regions,Seldom,0.25719,128,515,0.21941,0.29498
1997,Saxony-Anhalt,Urban regions,At least once per week,0.29331,39,135,0.21622,0.37040
1997,Saxony-Anhalt,Urban regions,At least once per month,0.35129,54,135,0.27046,0.43211
1997,Saxony-Anhalt,Urban regions,Seldom,0.31698,42,135,0.23820,0.39576
1997,Saxony-Anhalt,Rural regions,At least once per week,0.35004,182,514,0.30876,0.39132
1997,Saxony-Anhalt,Rural regions,At least once per month,0.37667,201,514,0.33474,0.41860
1997,Saxony-Anhalt,Rural regions,Seldom,0.26066,131,514,0.22267,0.29865
1997,Thuringa,Urban regions,At least once per week,0.39678,65,192,0.32740,0.46616
1997,Thuringa,Urban regions,At least once per month,0.38183,81,192,0.31293,0.45073
1997,Thuringa,Urban regions,Seldom,0.21346,46,192,0.15535,0.27157
1997,Thuringa,Rural regions,At least once per week,0.32973,139,455,0.28649,0.37298
1997,Thuringa,Rural regions,At least once per month,0.35089,182,455,0.30699,0.39479
1997,Thuringa,Rural regions,Seldom,0.28031,134,455,0.23899,0.32162
1999,Schleswig-Holstein,Urban regions,At least once per week,0.34378,53,159,0.26972,0.41784
1999,Schleswig-Holstein,Urban regions,At least once per month,0.44999,68,159,0.37242,0.52756
1999,Schleswig-Holstein,Urban regions,Seldom,0.18958,38,159,0.12846,0.25070
1999,Schleswig-Holstein,Rural regions,At least once per week,0.31121,51,156,0.23832,0.38410
1999,Schleswig-Holstein,Rural regions,At least once per month,0.37920,54,156,0.30282,0.45559
1999,Schleswig-Holstein,Rural regions,Seldom,0.29895,51,156,0.22687,0.37102
1999,Hamburg,Urban regions,At least once per week,0.50071,73,119,0.41050,0.59093
1999,Hamburg,Urban regions,At least once per month,0.31744,46,119,0.23345,0.40143
1999,Lower Saxony,Urban regions,At least once per week,0.39953,238,565,0.35910,0.43995
1999,Lower Saxony,Urban regions,At least once per month,0.36744,224,565,0.32765,0.40723
1999,Lower Saxony,Urban regions,Seldom,0.21221,103,565,0.17847,0.24596
1999,Lower Saxony,Rural regions,At least once per week,0.36205,223,579,0.32287,0.40123
1999,Lower Saxony,Rural regions,At least once per month,0.38245,237,579,0.34283,0.42207
1999,Lower Saxony,Rural regions,Seldom,0.24305,119,579,0.20808,0.27802
1999,Bremen,Urban regions,At least once per week,0.37304,38,73,0.26134,0.48475
1999,Bremen,Urban regions,At least once per month,0.40318,35,73,0.28987,0.51649
1999,North Rhine-Westphalia,Urban regions,At least once per week,0.40600,1138,2618,0.38718,0.42482
1999,North Rhine-Westphalia,Urban regions,At least once per month,0.37097,914,2618,0.35246,0.38948
1999,North Rhine-Westphalia,Urban regions,Seldom,0.18852,491,2618,0.17353,0.20351
1999,North Rhine-Westphalia,Urban regions,Never,0.03451,75,2618,0.02752,0.04150
1999,North Rhine-Westphalia,Rural regions,At least once per month,0.47336,33,33,0.30036,0.64635
1999,Hesse,Urban regions,At least once per week,0.50796,385,734,0.47177,0.54415
1999,Hesse,Urban regions,At least once per month,0.28642,228,734,0.25369,0.31915
1999,Hesse,Urban regions,Seldom,0.18172,121,734,0.15380,0.20964
1999,Hesse,Rural regions,At least once per week,0.48119,73,122,0.39217,0.57022
1999,Hesse,Rural regions,At least once per month,0.37087,49,122,0.28480,0.45694
1999,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.49256,290,569,0.45144,0.53367
1999,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.29696,187,569,0.25939,0.33454
1999,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.17046,92,569,0.13954,0.20139
1999,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.39063,68,172,0.31751,0.46376
1999,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.26855,56,172,0.20212,0.33498
1999,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.31072,48,172,0.24135,0.38008
1999,Baden-Wuerttemberg,Urban regions,At least once per week,0.46690,805,1527,0.44187,0.49193
1999,Baden-Wuerttemberg,Urban regions,At least once per month,0.30883,445,1527,0.28565,0.33201
1999,Baden-Wuerttemberg,Urban regions,Seldom,0.18725,243,1527,0.16768,0.20683
1999,Baden-Wuerttemberg,Urban regions,Never,0.03702,34,1527,0.02755,0.04649
1999,Baden-Wuerttemberg,Rural regions,At least once per week,0.40571,92,190,0.33570,0.47572
1999,Baden-Wuerttemberg,Rural regions,At least once per month,0.27978,64,190,0.21579,0.34378
1999,Baden-Wuerttemberg,Rural regions,Seldom,0.25590,34,190,0.19369,0.31812
1999,Bavaria,Urban regions,At least once per week,0.41073,401,875,0.37812,0.44335
1999,Bavaria,Urban regions,At least once per month,0.35243,323,875,0.32075,0.38410
1999,Bavaria,Urban regions,Seldom,0.21292,151,875,0.18578,0.24006
1999,Bavaria,Rural regions,At least once per week,0.47993,442,883,0.44696,0.51290
1999,Bavaria,Rural regions,At least once per month,0.29741,266,883,0.26724,0.32758
1999,Bavaria,Rural regions,Seldom,0.20338,175,883,0.17682,0.22995
1999,Berlin,Urban regions,At least once per week,0.38971,205,503,0.34705,0.43238
1999,Berlin,Urban regions,At least once per month,0.36164,184,503,0.31960,0.40367
1999,Berlin,Urban regions,Seldom,0.23635,114,503,0.19918,0.27351
1999,Brandenburg,Rural regions,At least once per week,0.27328,140,545,0.23583,0.31072
1999,Brandenburg,Rural regions,At least once per month,0.40408,231,545,0.36284,0.44532
1999,Brandenburg,Rural regions,Seldom,0.30129,174,545,0.26273,0.33985
1999,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.30656,109,336,0.25719,0.35593
1999,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.39471,139,336,0.34237,0.44706
1999,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.25532,88,336,0.20862,0.30201
1999,Saxony,Urban regions,At least once per week,0.32224,182,548,0.28308,0.36141
1999,Saxony,Urban regions,At least once per month,0.39345,228,548,0.35251,0.43439
1999,Saxony,Urban regions,Seldom,0.26080,138,548,0.22401,0.29760
1999,Saxony,Rural regions,At least once per week,0.24800,153,582,0.21289,0.28312
1999,Saxony,Rural regions,At least once per month,0.44834,263,582,0.40790,0.48878
1999,Saxony,Rural regions,Seldom,0.29076,166,582,0.25383,0.32769
1999,Saxony-Anhalt,Urban regions,At least once per week,0.30922,41,132,0.23008,0.38837
1999,Saxony-Anhalt,Urban regions,At least once per month,0.44245,56,132,0.35739,0.52750
1999,Saxony-Anhalt,Urban regions,Seldom,0.22951,35,132,0.15750,0.30153
1999,Saxony-Anhalt,Rural regions,At least once per week,0.28185,174,544,0.24401,0.31969
1999,Saxony-Anhalt,Rural regions,At least once per month,0.42796,224,544,0.38635,0.46958
1999,Saxony-Anhalt,Rural regions,Seldom,0.27070,146,544,0.23333,0.30808
1999,Thuringa,Urban regions,At least once per week,0.33099,72,223,0.26909,0.39289
1999,Thuringa,Urban regions,At least once per month,0.37332,94,223,0.30969,0.43695
1999,Thuringa,Urban regions,Seldom,0.28871,57,223,0.22909,0.34832
1999,Thuringa,Rural regions,At least once per week,0.23450,121,481,0.19660,0.27240
1999,Thuringa,Rural regions,At least once per month,0.41999,210,481,0.37583,0.46414
1999,Thuringa,Rural regions,Seldom,0.31561,150,481,0.27404,0.35719
2001,Schleswig-Holstein,Urban regions,At least once per week,0.44001,121,265,0.38013,0.49988
2001,Schleswig-Holstein,Urban regions,At least once per month,0.35189,104,265,0.29428,0.40949
2001,Schleswig-Holstein,Urban regions,Seldom,0.16883,40,265,0.12364,0.21402
2001,Schleswig-Holstein,Rural regions,At least once per week,0.40193,152,350,0.35049,0.45337
2001,Schleswig-Holstein,Rural regions,At least once per month,0.35719,127,350,0.30691,0.40746
2001,Schleswig-Holstein,Rural regions,Seldom,0.19677,71,350,0.15506,0.23848
2001,Hamburg,Urban regions,At least once per week,0.52927,145,231,0.46476,0.59378
2001,Hamburg,Urban regions,At least once per month,0.29694,86,231,0.23789,0.35599
2001,Lower Saxony,Urban regions,At least once per week,0.43115,395,865,0.39812,0.46417
2001,Lower Saxony,Urban regions,At least once per month,0.37233,330,865,0.34010,0.40457
2001,Lower Saxony,Urban regions,Seldom,0.17827,140,865,0.15275,0.20379
2001,Lower Saxony,Rural regions,At least once per week,0.42253,408,939,0.39092,0.45415
2001,Lower Saxony,Rural regions,At least once per month,0.33145,325,939,0.30132,0.36157
2001,Lower Saxony,Rural regions,Seldom,0.23270,206,939,0.20566,0.25974
2001,Bremen,Urban regions,At least once per week,0.44817,75,125,0.36064,0.53570
2001,Bremen,Urban regions,At least once per month,0.30743,50,125,0.22621,0.38865
2001,North Rhine-Westphalia,Urban regions,At least once per week,0.44447,2055,4509,0.42996,0.45897
2001,North Rhine-Westphalia,Urban regions,At least once per month,0.35062,1579,4509,0.33669,0.36455
2001,North Rhine-Westphalia,Urban regions,Seldom,0.17241,742,4509,0.16138,0.18344
2001,North Rhine-Westphalia,Urban regions,Never,0.03251,133,4509,0.02733,0.03768
2001,North Rhine-Westphalia,Rural regions,At least once per week,0.26196,32,113,0.18053,0.34339
2001,North Rhine-Westphalia,Rural regions,At least once per month,0.33623,40,113,0.24874,0.42373
2001,North Rhine-Westphalia,Rural regions,Seldom,0.36796,41,113,0.27864,0.45727
2001,Hesse,Urban regions,At least once per week,0.52839,623,1175,0.49984,0.55695
2001,Hesse,Urban regions,At least once per month,0.26893,331,1175,0.24357,0.29430
2001,Hesse,Urban regions,Seldom,0.16597,176,1175,0.14469,0.18725
2001,Hesse,Urban regions,Never,0.03670,45,1175,0.02595,0.04746
2001,Hesse,Rural regions,At least once per week,0.45072,154,297,0.39404,0.50741
2001,Hesse,Rural regions,At least once per month,0.37294,102,297,0.31785,0.42803
2001,Hesse,Rural regions,Seldom,0.16062,41,297,0.11879,0.20245
2001,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.41510,455,1020,0.38484,0.44535
2001,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.31044,322,1020,0.28204,0.33885
2001,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.19624,175,1020,0.17186,0.22063
2001,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.07822,68,1020,0.06173,0.09470
2001,"Rhineland-Palatinate, Saarland",Rural regions,At least once per week,0.35810,114,308,0.30447,0.41173
2001,"Rhineland-Palatinate, Saarland",Rural regions,At least once per month,0.30288,101,308,0.25148,0.35428
2001,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.25768,93,308,0.20876,0.30661
2001,Baden-Wuerttemberg,Urban regions,At least once per week,0.50943,1280,2329,0.48912,0.52973
2001,Baden-Wuerttemberg,Urban regions,At least once per month,0.32237,692,2329,0.30338,0.34136
2001,Baden-Wuerttemberg,Urban regions,Seldom,0.14258,298,2329,0.12838,0.15679
2001,Baden-Wuerttemberg,Urban regions,Never,0.02562,59,2329,0.01920,0.03204
2001,Baden-Wuerttemberg,Rural regions,At least once per week,0.48098,126,242,0.41790,0.54406
2001,Baden-Wuerttemberg,Rural regions,At least once per month,0.24794,74,242,0.19343,0.30246
2001,Baden-Wuerttemberg,Rural regions,Seldom,0.20555,42,242,0.15453,0.25656
2001,Bavaria,Urban regions,At least once per week,0.45851,682,1471,0.43304,0.48398
2001,Bavaria,Urban regions,At least once per month,0.34034,524,1471,0.31612,0.36456
2001,Bavaria,Urban regions,Seldom,0.16713,227,1471,0.14806,0.18621
2001,Bavaria,Urban regions,Never,0.03402,38,1471,0.02475,0.04328
2001,Bavaria,Rural regions,At least once per week,0.51734,808,1549,0.49245,0.54224
2001,Bavaria,Rural regions,At least once per month,0.31316,489,1549,0.29006,0.33627
2001,Bavaria,Rural regions,Seldom,0.13994,210,1549,0.12266,0.15723
2001,Bavaria,Rural regions,Never,0.02955,42,1549,0.02112,0.03799
2001,Berlin,Urban regions,At least once per week,0.37093,288,785,0.33712,0.40475
2001,Berlin,Urban regions,At least once per month,0.34964,291,785,0.31626,0.38302
2001,Berlin,Urban regions,Seldom,0.23172,171,785,0.20219,0.26126
2001,Berlin,Urban regions,Never,0.04771,35,785,0.03279,0.06263
2001,Brandenburg,Rural regions,At least once per week,0.30556,277,860,0.27476,0.33637
2001,Brandenburg,Rural regions,At least once per month,0.40329,356,860,0.37048,0.43609
2001,Brandenburg,Rural regions,Seldom,0.26935,227,860,0.23968,0.29902
2001,Mecklenburg-Western Pomerania,Urban regions,At least once per month,0.47646,35,35,0.30857,0.64434
2001,Mecklenburg-Western Pomerania,Rural regions,At least once per week,0.37321,157,432,0.32755,0.41887
2001,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.39833,182,432,0.35211,0.44455
2001,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.20367,93,432,0.16565,0.24169
2001,Saxony,Urban regions,At least once per week,0.34721,280,763,0.31341,0.38102
2001,Saxony,Urban regions,At least once per month,0.41490,317,763,0.37992,0.44988
2001,Saxony,Urban regions,Seldom,0.19663,166,763,0.16841,0.22485
2001,Saxony,Rural regions,At least once per week,0.31836,261,830,0.28665,0.35007
2001,Saxony,Rural regions,At least once per month,0.40105,360,830,0.36769,0.43441
2001,Saxony,Rural regions,Seldom,0.25403,209,830,0.22439,0.28366
2001,Saxony-Anhalt,Urban regions,At least once per week,0.33362,60,182,0.26493,0.40232
2001,Saxony-Anhalt,Urban regions,At least once per month,0.42263,78,182,0.35067,0.49460
2001,Saxony-Anhalt,Urban regions,Seldom,0.22056,44,182,0.16016,0.28097
2001,Saxony-Anhalt,Rural regions,At least once per week,0.32852,277,792,0.29579,0.36125
2001,Saxony-Anhalt,Rural regions,At least once per month,0.39794,322,792,0.36383,0.43205
2001,Saxony-Anhalt,Rural regions,Seldom,0.24794,193,792,0.21785,0.27803
2001,Thuringa,Urban regions,At least once per week,0.33380,98,277,0.27817,0.38944
2001,Thuringa,Urban regions,At least once per month,0.38845,109,277,0.33095,0.44595
2001,Thuringa,Urban regions,Seldom,0.26797,70,277,0.21572,0.32022
2001,Thuringa,Rural regions,At least once per week,0.26812,190,687,0.23497,0.30127
2001,Thuringa,Rural regions,At least once per month,0.39640,286,687,0.35980,0.43301
2001,Thuringa,Rural regions,Seldom,0.26480,176,687,0.23178,0.29782
2001,Thuringa,Rural regions,Never,0.07067,35,687,0.05150,0.08985
2005,Schleswig-Holstein,Urban regions,At least once per week,0.53737,137,266,0.47734,0.59741
2005,Schleswig-Holstein,Urban regions,At least once per month,0.26317,91,266,0.21015,0.31619
2005,Schleswig-Holstein,Urban regions,Seldom,0.14680,38,266,0.10419,0.18941
2005,Schleswig-Holstein,Rural regions,At least once per week,0.41390,167,363,0.36316,0.46463
2005,Schleswig-Holstein,Rural regions,At least once per month,0.39005,126,363,0.33980,0.44030
2005,Schleswig-Holstein,Rural regions,Seldom,0.18645,70,363,0.14633,0.22658
2005,Hamburg,Urban regions,At least once per week,0.55116,160,286,0.49341,0.60890
2005,Hamburg,Urban regions,At least once per month,0.26170,87,286,0.21067,0.31274
2005,Hamburg,Urban regions,Seldom,0.18204,39,286,0.13724,0.22684
2005,Lower Saxony,Urban regions,At least once per week,0.45061,399,838,0.41691,0.48432
2005,Lower Saxony,Urban regions,At least once per month,0.34507,308,838,0.31286,0.37728
2005,Lower Saxony,Urban regions,Seldom,0.18381,131,838,0.15757,0.21005
2005,Lower Saxony,Rural regions,At least once per week,0.38789,357,903,0.35609,0.41968
2005,Lower Saxony,Rural regions,At least once per month,0.35462,352,903,0.32340,0.38584
2005,Lower Saxony,Rural regions,Seldom,0.22254,194,903,0.19540,0.24969
2005,Bremen,Urban regions,At least once per week,0.38995,60,140,0.30886,0.47103
2005,Bremen,Urban regions,At least once per month,0.31579,47,140,0.23852,0.39307
2005,Bremen,Urban regions,Seldom,0.24589,33,140,0.17430,0.31748
2005,North Rhine-Westphalia,Urban regions,At least once per week,0.42069,1814,4236,0.40582,0.43555
2005,North Rhine-Westphalia,Urban regions,At least once per month,0.36359,1577,4236,0.34910,0.37808
2005,North Rhine-Westphalia,Urban regions,Seldom,0.18614,739,4236,0.17442,0.19786
2005,North Rhine-Westphalia,Urban regions,Never,0.02958,106,4236,0.02448,0.03469
2005,North Rhine-Westphalia,Rural regions,Seldom,0.49985,45,45,0.35210,0.64759
