year,age_gr,pgisced97,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,66 and older,Lower Secondary Level,At least once per month,0.33025,144,464,0.28741,0.37309
1994,66 and older,Lower Secondary Level,Seldom,0.27830,140,464,0.23748,0.31913
1994,66 and older,Lower Secondary Level,Never,0.11547,52,464,0.08636,0.14458
1994,66 and older,Upper Secondary Level,At least once per week,0.33468,225,734,0.30052,0.36885
1994,66 and older,Upper Secondary Level,At least once per month,0.30483,236,734,0.27150,0.33816
1994,66 and older,Upper Secondary Level,Seldom,0.27789,212,734,0.24546,0.31032
1994,66 and older,Upper Secondary Level,Never,0.08260,61,734,0.06267,0.10253
1994,66 and older,First Stage of Tertiary Education,Seldom,0.43891,38,38,0.27901,0.59882
1994,66 and older,Second Stage of Tertiary Education,At least once per month,0.43565,54,92,0.33377,0.53753
1994,66 and older,Second Stage of Tertiary Education,Seldom,0.28370,38,92,0.19108,0.37633
1996,17-29 y.,No answer / don't know,At least once per week,0.68818,106,139,0.61089,0.76547
1996,17-29 y.,No answer / don't know,At least once per month,0.23929,33,139,0.16811,0.31048
1996,17-29 y.,Pre-primary Level,At least once per week,0.81432,235,271,0.76794,0.86071
1996,17-29 y.,Pre-primary Level,At least once per month,0.12179,36,271,0.08278,0.16080
1996,17-29 y.,Primary Level,At least once per week,0.57611,40,40,0.42101,0.73120
1996,17-29 y.,Lower Secondary Level,At least once per week,0.69114,486,702,0.65693,0.72534
1996,17-29 y.,Lower Secondary Level,At least once per month,0.20601,153,702,0.17607,0.23595
1996,17-29 y.,Lower Secondary Level,Seldom,0.08875,63,702,0.06770,0.10980
1996,17-29 y.,Upper Secondary Level,At least once per week,0.65932,965,1476,0.63514,0.68351
1996,17-29 y.,Upper Secondary Level,At least once per month,0.25336,384,1476,0.23116,0.27555
1996,17-29 y.,Upper Secondary Level,Seldom,0.08135,127,1476,0.06740,0.09530
1996,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.66013,115,155,0.58532,0.73494
1996,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.26249,40,155,0.19300,0.33198
1996,17-29 y.,First Stage of Tertiary Education,At least once per week,0.73464,74,74,0.63335,0.83593
1996,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.67994,109,153,0.60578,0.75410
1996,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.28949,44,153,0.21739,0.36159
1996,30-45 y.,Primary Level,At least once per week,0.41256,66,101,0.31607,0.50905
1996,30-45 y.,Primary Level,At least once per month,0.21525,35,101,0.13469,0.29580
1996,30-45 y.,Lower Secondary Level,At least once per week,0.50467,241,437,0.45774,0.55160
1996,30-45 y.,Lower Secondary Level,At least once per month,0.26791,123,437,0.22634,0.30948
1996,30-45 y.,Lower Secondary Level,Seldom,0.20803,73,437,0.16993,0.24613
1996,30-45 y.,Upper Secondary Level,At least once per week,0.39277,897,2364,0.37307,0.41246
1996,30-45 y.,Upper Secondary Level,At least once per month,0.40077,981,2364,0.38101,0.42052
1996,30-45 y.,Upper Secondary Level,Seldom,0.19740,486,2364,0.18135,0.21344
1996,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.54817,109,192,0.47759,0.61875
1996,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.32177,83,192,0.25551,0.38802
1996,30-45 y.,First Stage of Tertiary Education,At least once per week,0.41215,126,326,0.35863,0.46566
1996,30-45 y.,First Stage of Tertiary Education,At least once per month,0.38864,145,326,0.33564,0.44163
1996,30-45 y.,First Stage of Tertiary Education,Seldom,0.18835,55,326,0.14584,0.23086
1996,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.40333,285,844,0.37021,0.43645
1996,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.43760,392,844,0.40411,0.47109
1996,30-45 y.,Second Stage of Tertiary Education,Seldom,0.15094,167,844,0.12678,0.17511
1996,46-65 y.,Primary Level,At least once per week,0.59737,154,213,0.53136,0.66339
1996,46-65 y.,Primary Level,At least once per month,0.21900,59,213,0.16333,0.27467
1996,46-65 y.,Lower Secondary Level,At least once per week,0.31632,279,724,0.28242,0.35021
1996,46-65 y.,Lower Secondary Level,At least once per month,0.38331,266,724,0.34787,0.41875
1996,46-65 y.,Lower Secondary Level,Seldom,0.27006,179,724,0.23769,0.30242
1996,46-65 y.,Upper Secondary Level,At least once per week,0.29773,575,1956,0.27746,0.31800
1996,46-65 y.,Upper Secondary Level,At least once per month,0.41007,804,1956,0.38827,0.43187
1996,46-65 y.,Upper Secondary Level,Seldom,0.26030,526,1956,0.24085,0.27976
1996,46-65 y.,Upper Secondary Level,Never,0.03189,51,1956,0.02410,0.03968
1996,46-65 y.,First Stage of Tertiary Education,At least once per week,0.22049,43,237,0.16760,0.27338
1996,46-65 y.,First Stage of Tertiary Education,At least once per month,0.46630,113,237,0.40265,0.52995
1996,46-65 y.,First Stage of Tertiary Education,Seldom,0.30598,81,237,0.24719,0.36477
1996,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.30340,145,593,0.26637,0.34043
1996,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.43223,273,593,0.39233,0.47214
1996,46-65 y.,Second Stage of Tertiary Education,Seldom,0.25735,175,593,0.22213,0.29256
1996,66 and older,Lower Secondary Level,At least once per week,0.34969,155,433,0.30473,0.39466
1996,66 and older,Lower Secondary Level,At least once per month,0.34140,162,433,0.29669,0.38612
1996,66 and older,Lower Secondary Level,Seldom,0.24235,116,433,0.20195,0.28276
1996,66 and older,Upper Secondary Level,At least once per week,0.33480,257,764,0.30131,0.36828
1996,66 and older,Upper Secondary Level,At least once per month,0.35437,273,764,0.32043,0.38831
1996,66 and older,Upper Secondary Level,Seldom,0.25058,193,764,0.21983,0.28133
1996,66 and older,Upper Secondary Level,Never,0.06025,41,764,0.04336,0.07713
1996,66 and older,First Stage of Tertiary Education,At least once per month,0.34446,31,31,0.17442,0.51451
1996,66 and older,Second Stage of Tertiary Education,At least once per week,0.37117,55,152,0.29411,0.44823
1996,66 and older,Second Stage of Tertiary Education,At least once per month,0.36650,55,152,0.28965,0.44336
1996,66 and older,Second Stage of Tertiary Education,Seldom,0.23786,42,152,0.16994,0.30577
1997,17-29 y.,No answer / don't know,At least once per week,0.75427,113,148,0.68468,0.82387
1997,17-29 y.,No answer / don't know,At least once per month,0.16497,35,148,0.10497,0.22497
1997,17-29 y.,Pre-primary Level,At least once per week,0.82929,256,297,0.78642,0.87215
1997,17-29 y.,Pre-primary Level,At least once per month,0.10938,41,297,0.07382,0.14494
1997,17-29 y.,Primary Level,At least once per week,0.48697,39,39,0.32805,0.64589
1997,17-29 y.,Lower Secondary Level,At least once per week,0.69488,510,704,0.66084,0.72892
1997,17-29 y.,Lower Secondary Level,At least once per month,0.22376,143,704,0.19295,0.25456
1997,17-29 y.,Lower Secondary Level,Seldom,0.07387,51,704,0.05453,0.09320
1997,17-29 y.,Upper Secondary Level,At least once per week,0.65271,876,1364,0.62743,0.67798
1997,17-29 y.,Upper Secondary Level,At least once per month,0.25324,362,1364,0.23015,0.27633
1997,17-29 y.,Upper Secondary Level,Seldom,0.09028,126,1364,0.07507,0.10550
1997,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.72641,108,146,0.65385,0.79897
1997,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.24523,38,146,0.17520,0.31525
1997,17-29 y.,First Stage of Tertiary Education,At least once per week,0.61060,68,100,0.51454,0.70665
1997,17-29 y.,First Stage of Tertiary Education,At least once per month,0.35611,32,100,0.26178,0.45043
1997,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.69330,101,139,0.61636,0.77024
1997,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.24579,38,139,0.17395,0.31762
1997,30-45 y.,No answer / don't know,At least once per week,0.36443,31,31,0.19221,0.53665
1997,30-45 y.,Primary Level,At least once per week,0.45069,64,101,0.35316,0.54821
1997,30-45 y.,Primary Level,At least once per month,0.33772,37,101,0.24503,0.43042
1997,30-45 y.,Lower Secondary Level,At least once per week,0.49183,247,433,0.44469,0.53898
1997,30-45 y.,Lower Secondary Level,At least once per month,0.31772,121,433,0.27381,0.36162
1997,30-45 y.,Lower Secondary Level,Seldom,0.15715,65,433,0.12283,0.19147
1997,30-45 y.,Upper Secondary Level,At least once per week,0.42284,944,2341,0.40282,0.44286
1997,30-45 y.,Upper Secondary Level,At least once per month,0.38913,933,2341,0.36937,0.40888
1997,30-45 y.,Upper Secondary Level,Seldom,0.17629,430,2341,0.16085,0.19173
1997,30-45 y.,Upper Secondary Level,Never,0.01174,34,2341,0.00738,0.01611
1997,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.47422,103,186,0.40227,0.54618
1997,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.36247,83,186,0.29320,0.43174
1997,30-45 y.,First Stage of Tertiary Education,At least once per week,0.48874,141,327,0.43448,0.54300
1997,30-45 y.,First Stage of Tertiary Education,At least once per month,0.35738,128,327,0.30536,0.40940
1997,30-45 y.,First Stage of Tertiary Education,Seldom,0.15151,58,327,0.11259,0.19043
1997,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.46821,328,828,0.43420,0.50222
1997,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.39107,359,828,0.35781,0.42433
1997,30-45 y.,Second Stage of Tertiary Education,Seldom,0.13899,141,828,0.11541,0.16257
1997,46-65 y.,Primary Level,At least once per week,0.58861,142,207,0.52141,0.65581
1997,46-65 y.,Primary Level,At least once per month,0.26862,65,207,0.20809,0.32915
1997,46-65 y.,Lower Secondary Level,At least once per week,0.32907,261,706,0.29439,0.36376
1997,46-65 y.,Lower Secondary Level,At least once per month,0.36291,249,706,0.32741,0.39840
1997,46-65 y.,Lower Secondary Level,Seldom,0.25212,157,706,0.22006,0.28417
1997,46-65 y.,Lower Secondary Level,Never,0.05590,39,706,0.03894,0.07286
1997,46-65 y.,Upper Secondary Level,At least once per week,0.30279,584,1952,0.28241,0.32318
1997,46-65 y.,Upper Secondary Level,At least once per month,0.39890,806,1952,0.37717,0.42063
1997,46-65 y.,Upper Secondary Level,Seldom,0.27286,501,1952,0.25309,0.29262
1997,46-65 y.,Upper Secondary Level,Never,0.02545,61,1952,0.01846,0.03244
1997,46-65 y.,First Stage of Tertiary Education,At least once per week,0.22256,47,233,0.16904,0.27609
1997,46-65 y.,First Stage of Tertiary Education,At least once per month,0.38806,101,233,0.32535,0.45077
1997,46-65 y.,First Stage of Tertiary Education,Seldom,0.36973,85,233,0.30761,0.43185
1997,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.29847,150,607,0.26204,0.33491
1997,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.40019,280,607,0.36118,0.43920
1997,46-65 y.,Second Stage of Tertiary Education,Seldom,0.27921,177,607,0.24349,0.31492
1997,66 and older,Primary Level,At least once per week,0.63304,33,33,0.46604,0.80004
1997,66 and older,Lower Secondary Level,At least once per week,0.36918,167,459,0.32498,0.41337
1997,66 and older,Lower Secondary Level,At least once per month,0.28392,142,459,0.24262,0.32522
1997,66 and older,Lower Secondary Level,Seldom,0.26637,116,459,0.22588,0.30685
1997,66 and older,Lower Secondary Level,Never,0.08054,34,459,0.05561,0.10546
1997,66 and older,Upper Secondary Level,At least once per week,0.41018,306,781,0.37566,0.44470
1997,66 and older,Upper Secondary Level,At least once per month,0.31206,270,781,0.27954,0.34458
1997,66 and older,Upper Secondary Level,Seldom,0.21526,166,781,0.18642,0.24411
1997,66 and older,Upper Secondary Level,Never,0.06249,39,781,0.04551,0.07948
1997,66 and older,First Stage of Tertiary Education,At least once per week,0.42390,31,31,0.24706,0.60074
1997,66 and older,Second Stage of Tertiary Education,At least once per week,0.34674,53,160,0.27276,0.42072
1997,66 and older,Second Stage of Tertiary Education,At least once per month,0.31393,56,160,0.24179,0.38607
1997,66 and older,Second Stage of Tertiary Education,Seldom,0.30548,51,160,0.23388,0.37708
1999,17-29 y.,No answer / don't know,At least once per week,0.71444,108,146,0.64092,0.78796
1999,17-29 y.,No answer / don't know,At least once per month,0.23862,38,146,0.16924,0.30799
1999,17-29 y.,Pre-primary Level,At least once per week,0.77930,241,290,0.73149,0.82712
1999,17-29 y.,Pre-primary Level,At least once per month,0.15711,49,290,0.11516,0.19907
1999,17-29 y.,Primary Level,At least once per week,0.64308,32,32,0.47443,0.81173
1999,17-29 y.,Lower Secondary Level,At least once per week,0.72772,497,705,0.69484,0.76060
1999,17-29 y.,Lower Secondary Level,At least once per month,0.19874,148,705,0.16926,0.22822
1999,17-29 y.,Lower Secondary Level,Seldom,0.06629,60,705,0.04791,0.08467
1999,17-29 y.,Upper Secondary Level,At least once per week,0.69342,906,1349,0.66880,0.71803
1999,17-29 y.,Upper Secondary Level,At least once per month,0.21967,326,1349,0.19757,0.24177
1999,17-29 y.,Upper Secondary Level,Seldom,0.07957,117,1349,0.06512,0.09401
1999,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.67084,89,139,0.59244,0.74924
1999,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.29359,50,139,0.21761,0.36957
1999,17-29 y.,First Stage of Tertiary Education,At least once per week,0.54764,57,94,0.44648,0.64880
1999,17-29 y.,First Stage of Tertiary Education,At least once per month,0.30830,37,94,0.21444,0.40216
1999,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.72679,89,128,0.64928,0.80429
1999,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.20037,39,128,0.13075,0.26999
1999,30-45 y.,No answer / don't know,At least once per week,0.40888,43,43,0.26020,0.55757
1999,30-45 y.,Primary Level,At least once per week,0.31673,41,79,0.21349,0.41997
1999,30-45 y.,Primary Level,At least once per month,0.27922,38,79,0.17966,0.37878
1999,30-45 y.,Lower Secondary Level,At least once per week,0.42236,195,444,0.37637,0.46836
1999,30-45 y.,Lower Secondary Level,At least once per month,0.35863,166,444,0.31397,0.40329
1999,30-45 y.,Lower Secondary Level,Seldom,0.19552,83,444,0.15859,0.23245
1999,30-45 y.,Upper Secondary Level,At least once per week,0.39024,938,2498,0.37111,0.40937
1999,30-45 y.,Upper Secondary Level,At least once per month,0.39340,1028,2498,0.37424,0.41256
1999,30-45 y.,Upper Secondary Level,Seldom,0.20520,532,2498,0.18936,0.22104
1999,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.47010,117,259,0.40920,0.53100
1999,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.36636,101,259,0.30757,0.42516
1999,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.15340,41,259,0.10943,0.19737
1999,30-45 y.,First Stage of Tertiary Education,At least once per week,0.40155,130,356,0.35056,0.45255
1999,30-45 y.,First Stage of Tertiary Education,At least once per month,0.43212,163,356,0.38059,0.48365
1999,30-45 y.,First Stage of Tertiary Education,Seldom,0.15762,63,356,0.11971,0.19552
1999,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.42218,358,902,0.38993,0.45443
1999,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.41081,368,902,0.37868,0.44293
1999,30-45 y.,Second Stage of Tertiary Education,Seldom,0.16402,176,902,0.13984,0.18820
1999,46-65 y.,Primary Level,At least once per week,0.48308,111,206,0.41467,0.55149
1999,46-65 y.,Primary Level,At least once per month,0.31327,58,206,0.24978,0.37676
1999,46-65 y.,Primary Level,Seldom,0.18673,37,206,0.13338,0.24007
1999,46-65 y.,Lower Secondary Level,At least once per week,0.29942,248,694,0.26532,0.33352
1999,46-65 y.,Lower Secondary Level,At least once per month,0.37987,274,694,0.34374,0.41601
1999,46-65 y.,Lower Secondary Level,Seldom,0.29018,172,694,0.25639,0.32397
1999,46-65 y.,Upper Secondary Level,At least once per week,0.26928,590,2160,0.25057,0.28799
1999,46-65 y.,Upper Secondary Level,At least once per month,0.42456,914,2160,0.40371,0.44541
1999,46-65 y.,Upper Secondary Level,Seldom,0.28378,615,2160,0.26477,0.30280
1999,46-65 y.,Upper Secondary Level,Never,0.02238,41,2160,0.01614,0.02861
1999,46-65 y.,First Stage of Tertiary Education,At least once per week,0.24209,63,261,0.19002,0.29416
1999,46-65 y.,First Stage of Tertiary Education,At least once per month,0.46174,126,261,0.40115,0.52234
1999,46-65 y.,First Stage of Tertiary Education,Seldom,0.28020,72,261,0.22561,0.33478
1999,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.26420,168,703,0.23158,0.29681
1999,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.44548,327,703,0.40871,0.48224
1999,46-65 y.,Second Stage of Tertiary Education,Seldom,0.27380,208,703,0.24081,0.30678
1999,66 and older,Lower Secondary Level,At least once per week,0.35350,188,551,0.31354,0.39345
1999,66 and older,Lower Secondary Level,At least once per month,0.25588,147,551,0.21941,0.29235
1999,66 and older,Lower Secondary Level,Seldom,0.29750,169,551,0.25929,0.33571
1999,66 and older,Lower Secondary Level,Never,0.09312,47,551,0.06883,0.11741
1999,66 and older,Upper Secondary Level,At least once per week,0.32552,264,859,0.29417,0.35688
1999,66 and older,Upper Secondary Level,At least once per month,0.35026,309,859,0.31834,0.38218
1999,66 and older,Upper Secondary Level,Seldom,0.25482,229,859,0.22566,0.28398
1999,66 and older,Upper Secondary Level,Never,0.06940,57,859,0.05240,0.08641
1999,66 and older,Second Stage of Tertiary Education,At least once per week,0.30758,54,185,0.24090,0.37426
1999,66 and older,Second Stage of Tertiary Education,At least once per month,0.31990,64,185,0.25250,0.38730
1999,66 and older,Second Stage of Tertiary Education,Seldom,0.34090,67,185,0.27241,0.40939
2001,17-29 y.,No answer / don't know,At least once per week,0.63185,56,56,0.50438,0.75932
2001,17-29 y.,Pre-primary Level,At least once per week,0.82405,448,530,0.79160,0.85650
2001,17-29 y.,Pre-primary Level,At least once per month,0.10254,48,530,0.07669,0.12839
2001,17-29 y.,Pre-primary Level,Seldom,0.06010,34,530,0.03984,0.08035
2001,17-29 y.,Primary Level,At least once per week,0.51836,32,32,0.34246,0.69425
2001,17-29 y.,Lower Secondary Level,At least once per week,0.71716,701,926,0.68813,0.74618
2001,17-29 y.,Lower Secondary Level,At least once per month,0.17421,146,926,0.14977,0.19865
2001,17-29 y.,Lower Secondary Level,Seldom,0.08661,79,926,0.06848,0.10474
2001,17-29 y.,Upper Secondary Level,At least once per week,0.71065,1301,1822,0.68983,0.73148
2001,17-29 y.,Upper Secondary Level,At least once per month,0.21538,408,1822,0.19650,0.23426
2001,17-29 y.,Upper Secondary Level,Seldom,0.06319,113,1822,0.05201,0.07436
2001,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.75090,197,255,0.69771,0.80409
2001,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.20467,58,255,0.15505,0.25429
2001,17-29 y.,First Stage of Tertiary Education,At least once per week,0.60163,91,129,0.51681,0.68644
2001,17-29 y.,First Stage of Tertiary Education,At least once per month,0.28276,38,129,0.20474,0.36078
2001,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.69331,161,214,0.63138,0.75523
2001,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.22484,53,214,0.16877,0.28090
2001,30-45 y.,Lower Secondary Level,At least once per week,0.40203,240,487,0.35844,0.44563
2001,30-45 y.,Lower Secondary Level,At least once per month,0.31310,146,487,0.27187,0.35433
2001,30-45 y.,Lower Secondary Level,Seldom,0.23989,101,487,0.20192,0.27785
2001,30-45 y.,Upper Secondary Level,At least once per week,0.43634,1683,3986,0.42094,0.45173
2001,30-45 y.,Upper Secondary Level,At least once per month,0.37791,1563,3986,0.36285,0.39296
2001,30-45 y.,Upper Secondary Level,Seldom,0.16539,663,3986,0.15386,0.17693
2001,30-45 y.,Upper Secondary Level,Never,0.02036,77,3986,0.01598,0.02475
2001,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.55045,262,488,0.50627,0.59463
2001,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.31595,167,488,0.27466,0.35724
2001,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.10714,59,488,0.07967,0.13461
2001,30-45 y.,First Stage of Tertiary Education,At least once per week,0.46264,303,703,0.42575,0.49952
2001,30-45 y.,First Stage of Tertiary Education,At least once per month,0.37348,299,703,0.33770,0.40926
2001,30-45 y.,First Stage of Tertiary Education,Seldom,0.14895,101,703,0.12261,0.17529
2001,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.47591,667,1483,0.45049,0.50134
2001,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.37343,593,1483,0.34880,0.39805
2001,30-45 y.,Second Stage of Tertiary Education,Seldom,0.14335,223,1483,0.12551,0.16119
2001,46-65 y.,Primary Level,At least once per week,0.39821,52,89,0.29593,0.50049
2001,46-65 y.,Primary Level,At least once per month,0.26267,37,89,0.17072,0.35462
2001,46-65 y.,Lower Secondary Level,At least once per week,0.32801,292,819,0.29583,0.36018
2001,46-65 y.,Lower Secondary Level,At least once per month,0.37231,295,819,0.33918,0.40544
2001,46-65 y.,Lower Secondary Level,Seldom,0.24558,182,819,0.21609,0.27508
2001,46-65 y.,Lower Secondary Level,Never,0.05410,50,819,0.03860,0.06960
2001,46-65 y.,Upper Secondary Level,At least once per week,0.31619,1211,3929,0.30165,0.33073
2001,46-65 y.,Upper Secondary Level,At least once per month,0.40787,1618,3929,0.39250,0.42324
2001,46-65 y.,Upper Secondary Level,Seldom,0.24451,972,3929,0.23107,0.25795
2001,46-65 y.,Upper Secondary Level,Never,0.03143,128,3929,0.02598,0.03689
2001,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.38960,71,188,0.31970,0.45949
2001,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.40052,83,188,0.33029,0.47075
2001,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.19730,34,188,0.14026,0.25434
2001,46-65 y.,First Stage of Tertiary Education,At least once per week,0.30844,168,570,0.27049,0.34639
2001,46-65 y.,First Stage of Tertiary Education,At least once per month,0.42104,269,570,0.38048,0.46161
2001,46-65 y.,First Stage of Tertiary Education,Seldom,0.23783,133,570,0.20284,0.27281
2001,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.32474,409,1373,0.29996,0.34952
2001,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.43143,632,1373,0.40523,0.45764
2001,46-65 y.,Second Stage of Tertiary Education,Seldom,0.22847,332,1373,0.20626,0.25069
2001,66 and older,Lower Secondary Level,At least once per week,0.32686,256,797,0.29428,0.35945
2001,66 and older,Lower Secondary Level,At least once per month,0.32245,265,797,0.28998,0.35492
2001,66 and older,Lower Secondary Level,Seldom,0.25941,200,797,0.22896,0.28986
2001,66 and older,Lower Secondary Level,Never,0.09128,76,797,0.07127,0.11128
2001,66 and older,Upper Secondary Level,At least once per week,0.34381,597,1765,0.32164,0.36598
2001,66 and older,Upper Secondary Level,At least once per month,0.33726,607,1765,0.31520,0.35933
2001,66 and older,Upper Secondary Level,Seldom,0.23824,421,1765,0.21836,0.25812
2001,66 and older,Upper Secondary Level,Never,0.08069,140,1765,0.06798,0.09340
2001,66 and older,Post-secondary Non-tertiary Level,At least once per week,0.44474,45,45,0.29791,0.59158
2001,66 and older,First Stage of Tertiary Education,At least once per week,0.34749,79,219,0.28428,0.41070
2001,66 and older,First Stage of Tertiary Education,At least once per month,0.33045,76,219,0.26801,0.39289
2001,66 and older,First Stage of Tertiary Education,Seldom,0.28756,64,219,0.22747,0.34764
2001,66 and older,Second Stage of Tertiary Education,At least once per week,0.44055,176,410,0.39244,0.48866
2001,66 and older,Second Stage of Tertiary Education,At least once per month,0.31165,140,410,0.26677,0.35654
2001,66 and older,Second Stage of Tertiary Education,Seldom,0.22094,94,410,0.18073,0.26115
2005,17-29 y.,No answer / don't know,At least once per week,0.71067,200,241,0.65330,0.76804
2005,17-29 y.,No answer / don't know,At least once per month,0.14264,41,241,0.09840,0.18688
2005,17-29 y.,Pre-primary Level,At least once per week,0.85369,544,615,0.82573,0.88164
2005,17-29 y.,Pre-primary Level,At least once per month,0.09676,71,615,0.07337,0.12014
2005,17-29 y.,Primary Level,At least once per week,0.89971,35,35,0.79873,1.00068
2005,17-29 y.,Lower Secondary Level,At least once per week,0.68883,501,692,0.65430,0.72335
2005,17-29 y.,Lower Secondary Level,At least once per month,0.19611,125,692,0.16651,0.22572
2005,17-29 y.,Lower Secondary Level,Seldom,0.11145,66,692,0.08799,0.13491
2005,17-29 y.,Upper Secondary Level,At least once per week,0.68915,1121,1589,0.66638,0.71191
2005,17-29 y.,Upper Secondary Level,At least once per month,0.22227,360,1589,0.20182,0.24272
2005,17-29 y.,Upper Secondary Level,Seldom,0.08373,108,1589,0.07010,0.09735
2005,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.75575,203,267,0.70412,0.80739
2005,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.20128,64,267,0.15309,0.24946
2005,17-29 y.,First Stage of Tertiary Education,At least once per week,0.73373,48,48,0.60736,0.86010
2005,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.77610,156,197,0.71774,0.83446
2005,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.19034,41,197,0.13538,0.24530
2005,30-45 y.,Primary Level,At least once per week,0.36765,31,31,0.19511,0.54019
2005,30-45 y.,Lower Secondary Level,At least once per week,0.41538,197,390,0.36641,0.46435
2005,30-45 y.,Lower Secondary Level,At least once per month,0.30655,126,390,0.26073,0.35237
2005,30-45 y.,Lower Secondary Level,Seldom,0.23439,67,390,0.19230,0.27649
2005,30-45 y.,Upper Secondary Level,At least once per week,0.39471,1268,3084,0.37746,0.41196
2005,30-45 y.,Upper Secondary Level,At least once per month,0.39592,1200,3084,0.37865,0.41318
2005,30-45 y.,Upper Secondary Level,Seldom,0.19402,578,3084,0.18006,0.20798
2005,30-45 y.,Upper Secondary Level,Never,0.01535,38,3084,0.01101,0.01969
2005,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.51600,231,492,0.47180,0.56021
2005,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.36098,198,492,0.31850,0.40346
2005,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.11848,63,492,0.08989,0.14706
2005,30-45 y.,First Stage of Tertiary Education,At least once per week,0.42895,268,616,0.38983,0.46807
2005,30-45 y.,First Stage of Tertiary Education,At least once per month,0.38905,250,616,0.35051,0.42758
2005,30-45 y.,First Stage of Tertiary Education,Seldom,0.16748,98,616,0.13797,0.19700
2005,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.49239,652,1366,0.46587,0.51891
2005,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.36686,533,1366,0.34129,0.39242
2005,30-45 y.,Second Stage of Tertiary Education,Seldom,0.13104,181,1366,0.11314,0.14894
2005,46-65 y.,Primary Level,At least once per week,0.41174,39,39,0.25526,0.56822
2005,46-65 y.,Lower Secondary Level,At least once per week,0.36002,215,522,0.31880,0.40123
2005,46-65 y.,Lower Secondary Level,At least once per month,0.32840,166,522,0.28808,0.36873
2005,46-65 y.,Lower Secondary Level,Seldom,0.26072,141,522,0.22302,0.29842
2005,46-65 y.,Upper Secondary Level,At least once per week,0.32104,1107,3576,0.30573,0.33634
2005,46-65 y.,Upper Secondary Level,At least once per month,0.39917,1465,3576,0.38312,0.41523
2005,46-65 y.,Upper Secondary Level,Seldom,0.25221,912,3576,0.23797,0.26645
2005,46-65 y.,Upper Secondary Level,Never,0.02758,92,3576,0.02221,0.03295
2005,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.36173,84,242,0.30107,0.42240
2005,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.37502,108,242,0.31390,0.43614
2005,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.24438,50,242,0.19013,0.29864
