year,age_gr,bula_h,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,17-29 y.,Bavaria,At least once per month,0.07241,44,558,0.05089,0.09394
2001,17-29 y.,Bavaria,Seldom,0.27269,158,558,0.23571,0.30968
2001,17-29 y.,Bavaria,Never,0.50019,290,558,0.45867,0.54172
2001,17-29 y.,Berlin,Seldom,0.26908,44,116,0.18803,0.35014
2001,17-29 y.,Berlin,Never,0.42959,72,116,0.33912,0.52007
2001,17-29 y.,Brandenburg,Seldom,0.18438,47,161,0.12429,0.24447
2001,17-29 y.,Brandenburg,Never,0.64747,114,161,0.57344,0.72150
2001,17-29 y.,Mecklenburg-Western Pomerania,Seldom,0.30936,32,87,0.21166,0.40705
2001,17-29 y.,Mecklenburg-Western Pomerania,Never,0.53863,55,87,0.43327,0.64399
2001,17-29 y.,Saxony,At least once per week,0.09915,36,317,0.06619,0.13210
2001,17-29 y.,Saxony,At least once per month,0.11492,32,317,0.07976,0.15009
2001,17-29 y.,Saxony,Seldom,0.22579,75,317,0.17969,0.27189
2001,17-29 y.,Saxony,Never,0.56014,174,317,0.50542,0.61487
2001,17-29 y.,Saxony-Anhalt,At least once per week,0.14451,33,188,0.09411,0.19490
2001,17-29 y.,Saxony-Anhalt,Seldom,0.27148,55,188,0.20774,0.33522
2001,17-29 y.,Saxony-Anhalt,Never,0.51751,100,188,0.44589,0.58913
2001,17-29 y.,Thuringa,Seldom,0.18964,53,160,0.12871,0.25058
2001,17-29 y.,Thuringa,Never,0.58489,107,160,0.50830,0.66148
2001,30-45 y.,Schleswig-Holstein,Seldom,0.26960,55,159,0.20041,0.33880
2001,30-45 y.,Schleswig-Holstein,Never,0.52540,104,159,0.44753,0.60326
2001,30-45 y.,Hamburg,Never,0.33376,33,33,0.17037,0.49714
2001,30-45 y.,Lower Saxony,At least once per week,0.08521,64,634,0.06346,0.10696
2001,30-45 y.,Lower Saxony,At least once per month,0.06751,41,634,0.04797,0.08706
2001,30-45 y.,Lower Saxony,Seldom,0.24915,162,634,0.21545,0.28284
2001,30-45 y.,Lower Saxony,Never,0.58924,367,634,0.55092,0.62757
2001,30-45 y.,North Rhine-Westphalia,At least once per week,0.07331,104,1559,0.06037,0.08625
2001,30-45 y.,North Rhine-Westphalia,At least once per month,0.07108,100,1559,0.05832,0.08384
2001,30-45 y.,North Rhine-Westphalia,Seldom,0.25926,391,1559,0.23750,0.28102
2001,30-45 y.,North Rhine-Westphalia,Never,0.58689,964,1559,0.56244,0.61134
2001,30-45 y.,Hesse,At least once per week,0.07601,44,479,0.05225,0.09977
2001,30-45 y.,Hesse,Seldom,0.23729,113,479,0.19915,0.27542
2001,30-45 y.,Hesse,Never,0.63053,322,479,0.58726,0.67380
2001,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.05184,32,482,0.03202,0.07165
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.21417,109,482,0.17751,0.25083
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.67278,341,482,0.63085,0.71471
2001,30-45 y.,Baden-Wuerttemberg,At least once per week,0.10231,88,927,0.08279,0.12183
2001,30-45 y.,Baden-Wuerttemberg,At least once per month,0.07818,65,927,0.06089,0.09547
2001,30-45 y.,Baden-Wuerttemberg,Seldom,0.26090,241,927,0.23262,0.28919
2001,30-45 y.,Baden-Wuerttemberg,Never,0.54628,533,927,0.51421,0.57835
2001,30-45 y.,Bavaria,At least once per week,0.07558,83,1053,0.05961,0.09156
2001,30-45 y.,Bavaria,At least once per month,0.07342,85,1053,0.05766,0.08918
2001,30-45 y.,Bavaria,Seldom,0.28120,305,1053,0.25404,0.30837
2001,30-45 y.,Bavaria,Never,0.56223,580,1053,0.53225,0.59221
2001,30-45 y.,Berlin,Seldom,0.32413,86,220,0.26214,0.38613
2001,30-45 y.,Berlin,Never,0.52148,134,220,0.45532,0.58764
2001,30-45 y.,Brandenburg,Seldom,0.23146,69,241,0.17810,0.28482
2001,30-45 y.,Brandenburg,Never,0.65946,172,241,0.59950,0.71941
2001,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.26261,46,153,0.19265,0.33257
2001,30-45 y.,Mecklenburg-Western Pomerania,Never,0.65160,107,153,0.57585,0.72735
2001,30-45 y.,Saxony,At least once per week,0.07848,44,487,0.05457,0.10240
2001,30-45 y.,Saxony,Seldom,0.20010,112,487,0.16453,0.23567
2001,30-45 y.,Saxony,Never,0.64995,331,487,0.60754,0.69236
2001,30-45 y.,Saxony-Anhalt,Seldom,0.21293,57,239,0.16092,0.26494
2001,30-45 y.,Saxony-Anhalt,Never,0.68491,182,239,0.62589,0.74393
2001,30-45 y.,Thuringa,Seldom,0.21914,71,270,0.16970,0.26857
2001,30-45 y.,Thuringa,Never,0.66212,199,270,0.60560,0.71865
2001,46-65 y.,Schleswig-Holstein,Seldom,0.34988,82,200,0.28362,0.41615
2001,46-65 y.,Schleswig-Holstein,Never,0.49921,118,200,0.42974,0.56868
2001,46-65 y.,Hamburg,Never,0.57520,60,60,0.44907,0.70134
2001,46-65 y.,Lower Saxony,At least once per week,0.07908,46,553,0.05657,0.10159
2001,46-65 y.,Lower Saxony,At least once per month,0.06519,36,553,0.04459,0.08578
2001,46-65 y.,Lower Saxony,Seldom,0.24091,137,553,0.20524,0.27659
2001,46-65 y.,Lower Saxony,Never,0.59004,334,553,0.54901,0.63107
2001,46-65 y.,North Rhine-Westphalia,At least once per week,0.08232,127,1509,0.06845,0.09619
2001,46-65 y.,North Rhine-Westphalia,At least once per month,0.05411,77,1509,0.04269,0.06552
2001,46-65 y.,North Rhine-Westphalia,Seldom,0.22821,353,1509,0.20703,0.24939
2001,46-65 y.,North Rhine-Westphalia,Never,0.61487,952,1509,0.59031,0.63943
2001,46-65 y.,Hesse,At least once per week,0.08864,37,450,0.06235,0.11493
2001,46-65 y.,Hesse,Seldom,0.18341,84,450,0.14761,0.21921
2001,46-65 y.,Hesse,Never,0.65241,329,450,0.60836,0.69646
2001,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.08409,35,374,0.05592,0.11225
2001,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.17103,72,374,0.13282,0.20925
2001,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.68883,267,374,0.64184,0.73581
2001,46-65 y.,Baden-Wuerttemberg,At least once per week,0.08365,64,753,0.06386,0.10344
2001,46-65 y.,Baden-Wuerttemberg,At least once per month,0.08241,55,753,0.06275,0.10206
2001,46-65 y.,Baden-Wuerttemberg,Seldom,0.23223,171,753,0.20205,0.26241
2001,46-65 y.,Baden-Wuerttemberg,Never,0.57535,463,753,0.54002,0.61068
2001,46-65 y.,Bavaria,At least once per week,0.08532,77,932,0.06738,0.10327
2001,46-65 y.,Bavaria,At least once per month,0.06581,54,932,0.04988,0.08173
2001,46-65 y.,Bavaria,Seldom,0.23129,216,932,0.20420,0.25837
2001,46-65 y.,Bavaria,Never,0.59759,585,932,0.56609,0.62909
2001,46-65 y.,Berlin,Seldom,0.31885,83,247,0.26061,0.37709
2001,46-65 y.,Berlin,Never,0.56878,164,247,0.50689,0.63066
2001,46-65 y.,Brandenburg,Seldom,0.24961,81,289,0.19962,0.29959
2001,46-65 y.,Brandenburg,Never,0.61229,208,289,0.55602,0.66856
2001,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.22513,40,153,0.15873,0.29153
2001,46-65 y.,Mecklenburg-Western Pomerania,Never,0.69413,113,153,0.62087,0.76738
2001,46-65 y.,Saxony,Seldom,0.23635,127,489,0.19866,0.27405
2001,46-65 y.,Saxony,Never,0.66257,362,489,0.62062,0.70453
2001,46-65 y.,Saxony-Anhalt,Seldom,0.17880,75,339,0.13795,0.21965
2001,46-65 y.,Saxony-Anhalt,Never,0.74373,264,339,0.69718,0.79027
2001,46-65 y.,Thuringa,Seldom,0.16809,67,292,0.12513,0.21106
2001,46-65 y.,Thuringa,Never,0.72829,225,292,0.67718,0.77940
2001,66 and older,Schleswig-Holstein,Never,0.67248,74,74,0.56482,0.78014
2001,66 and older,Lower Saxony,Seldom,0.12920,41,256,0.08803,0.17037
2001,66 and older,Lower Saxony,Never,0.68937,215,256,0.63258,0.74617
2001,66 and older,North Rhine-Westphalia,At least once per week,0.08498,63,666,0.06378,0.10617
2001,66 and older,North Rhine-Westphalia,Seldom,0.11375,81,666,0.08962,0.13789
2001,66 and older,North Rhine-Westphalia,Never,0.73569,522,666,0.70218,0.76921
2001,66 and older,Hesse,Never,0.77787,178,178,0.71663,0.83911
2001,66 and older,"Rhineland-Palatinate, Saarland",Never,0.81453,193,193,0.75956,0.86951
2001,66 and older,Baden-Wuerttemberg,At least once per week,0.08896,35,347,0.05896,0.11896
2001,66 and older,Baden-Wuerttemberg,Seldom,0.12528,45,347,0.09040,0.16016
2001,66 and older,Baden-Wuerttemberg,Never,0.72694,267,347,0.68000,0.77389
2001,66 and older,Bavaria,Seldom,0.16681,83,421,0.13115,0.20246
2001,66 and older,Bavaria,Never,0.71412,338,421,0.67091,0.75733
2001,66 and older,Berlin,Never,0.59534,53,53,0.46193,0.72874
2001,66 and older,Brandenburg,Never,0.81342,135,135,0.74745,0.87938
2001,66 and older,Mecklenburg-Western Pomerania,Never,0.78889,59,59,0.68387,0.89392
2001,66 and older,Saxony,Seldom,0.13603,38,237,0.09229,0.17976
2001,66 and older,Saxony,Never,0.76742,199,237,0.71352,0.82132
2001,66 and older,Saxony-Anhalt,Never,0.87209,131,131,0.81467,0.92950
2001,66 and older,Thuringa,Never,0.84542,120,120,0.78047,0.91037
2003,17-29 y.,Schleswig-Holstein,Never,0.43966,44,44,0.29130,0.58802
2003,17-29 y.,Lower Saxony,At least once per week,0.14770,66,330,0.10936,0.18603
2003,17-29 y.,Lower Saxony,At least once per month,0.10610,31,330,0.07282,0.13938
2003,17-29 y.,Lower Saxony,Seldom,0.26646,81,330,0.21869,0.31424
2003,17-29 y.,Lower Saxony,Never,0.47815,152,330,0.42418,0.53213
2003,17-29 y.,North Rhine-Westphalia,At least once per week,0.16906,157,778,0.14270,0.19541
2003,17-29 y.,North Rhine-Westphalia,At least once per month,0.08759,78,778,0.06771,0.10746
2003,17-29 y.,North Rhine-Westphalia,Seldom,0.20393,162,778,0.17560,0.23226
2003,17-29 y.,North Rhine-Westphalia,Never,0.52872,381,778,0.49363,0.56382
2003,17-29 y.,Hesse,At least once per week,0.17336,50,221,0.12334,0.22339
2003,17-29 y.,Hesse,Seldom,0.25890,62,221,0.20102,0.31678
2003,17-29 y.,Hesse,Never,0.46651,109,221,0.40059,0.53244
2003,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.11797,40,208,0.07402,0.16191
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.21987,48,208,0.16345,0.27629
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.58150,120,208,0.51430,0.64871
2003,17-29 y.,Baden-Wuerttemberg,At least once per week,0.14881,97,512,0.11795,0.17967
2003,17-29 y.,Baden-Wuerttemberg,At least once per month,0.13896,63,512,0.10897,0.16895
2003,17-29 y.,Baden-Wuerttemberg,Seldom,0.22253,101,512,0.18646,0.25859
2003,17-29 y.,Baden-Wuerttemberg,Never,0.48900,251,512,0.44566,0.53234
2003,17-29 y.,Bavaria,At least once per week,0.18215,114,560,0.15015,0.21415
2003,17-29 y.,Bavaria,At least once per month,0.10132,60,560,0.07630,0.12633
2003,17-29 y.,Bavaria,Seldom,0.30726,173,560,0.26901,0.34551
2003,17-29 y.,Bavaria,Never,0.39596,213,560,0.35541,0.43650
2003,17-29 y.,Berlin,At least once per week,0.26873,43,154,0.19849,0.33898
2003,17-29 y.,Berlin,Seldom,0.29184,50,154,0.21980,0.36387
2003,17-29 y.,Berlin,Never,0.31020,61,154,0.23690,0.38350
2003,17-29 y.,Brandenburg,At least once per week,0.21565,39,160,0.15172,0.27957
2003,17-29 y.,Brandenburg,Seldom,0.24865,44,160,0.18146,0.31583
2003,17-29 y.,Brandenburg,Never,0.38638,77,160,0.31069,0.46206
2003,17-29 y.,Mecklenburg-Western Pomerania,Seldom,0.29712,32,72,0.19082,0.40342
2003,17-29 y.,Mecklenburg-Western Pomerania,Never,0.46296,40,72,0.34697,0.57894
2003,17-29 y.,Saxony,At least once per week,0.21088,59,276,0.16266,0.25909
2003,17-29 y.,Saxony,Seldom,0.29550,90,276,0.24157,0.34942
2003,17-29 y.,Saxony,Never,0.42182,127,276,0.36346,0.48019
2003,17-29 y.,Saxony-Anhalt,At least once per week,0.20727,40,154,0.14304,0.27150
2003,17-29 y.,Saxony-Anhalt,Seldom,0.25344,47,154,0.18452,0.32237
2003,17-29 y.,Saxony-Anhalt,Never,0.40444,67,154,0.32667,0.48221
2003,17-29 y.,Thuringa,At least once per week,0.15078,37,180,0.09836,0.20321
2003,17-29 y.,Thuringa,Seldom,0.24371,50,180,0.18082,0.30660
2003,17-29 y.,Thuringa,Never,0.45777,93,180,0.38479,0.53076
2003,30-45 y.,Schleswig-Holstein,Seldom,0.29479,50,135,0.21759,0.37200
2003,30-45 y.,Schleswig-Holstein,Never,0.50261,85,135,0.41795,0.58727
2003,30-45 y.,Hamburg,Never,0.31928,35,35,0.16258,0.47599
2003,30-45 y.,Lower Saxony,At least once per week,0.10798,68,627,0.08366,0.13229
2003,30-45 y.,Lower Saxony,At least once per month,0.07194,51,627,0.05170,0.09218
2003,30-45 y.,Lower Saxony,Seldom,0.32094,189,627,0.28437,0.35752
2003,30-45 y.,Lower Saxony,Never,0.49563,319,627,0.45646,0.53479
2003,30-45 y.,North Rhine-Westphalia,At least once per week,0.12011,183,1477,0.10353,0.13670
2003,30-45 y.,North Rhine-Westphalia,At least once per month,0.11059,147,1477,0.09459,0.12659
2003,30-45 y.,North Rhine-Westphalia,Seldom,0.26413,397,1477,0.24164,0.28662
2003,30-45 y.,North Rhine-Westphalia,Never,0.49615,750,1477,0.47065,0.52166
2003,30-45 y.,Hesse,At least once per week,0.13208,63,503,0.10246,0.16170
2003,30-45 y.,Hesse,At least once per month,0.09172,45,503,0.06647,0.11697
2003,30-45 y.,Hesse,Seldom,0.27021,147,503,0.23137,0.30906
2003,30-45 y.,Hesse,Never,0.50599,248,503,0.46225,0.54972
2003,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.08627,45,417,0.05929,0.11325
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.25399,107,417,0.21216,0.29582
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.60094,265,417,0.55388,0.64800
2003,30-45 y.,Baden-Wuerttemberg,At least once per week,0.12277,121,925,0.10161,0.14393
2003,30-45 y.,Baden-Wuerttemberg,At least once per month,0.11636,107,925,0.09568,0.13703
2003,30-45 y.,Baden-Wuerttemberg,Seldom,0.26246,235,925,0.23410,0.29083
2003,30-45 y.,Baden-Wuerttemberg,Never,0.49583,462,925,0.46360,0.52807
2003,30-45 y.,Bavaria,At least once per week,0.12420,135,1014,0.10389,0.14451
2003,30-45 y.,Bavaria,At least once per month,0.09594,111,1014,0.07780,0.11407
2003,30-45 y.,Bavaria,Seldom,0.30665,318,1014,0.27825,0.33505
2003,30-45 y.,Bavaria,Never,0.46945,450,1014,0.43872,0.50019
2003,30-45 y.,Berlin,Seldom,0.38525,84,182,0.31436,0.45615
2003,30-45 y.,Berlin,Never,0.39122,98,182,0.32013,0.46232
2003,30-45 y.,Brandenburg,Seldom,0.34307,84,189,0.27521,0.41093
2003,30-45 y.,Brandenburg,Never,0.45520,105,189,0.38401,0.52639
2003,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.27598,43,128,0.19823,0.35372
2003,30-45 y.,Mecklenburg-Western Pomerania,Never,0.53207,85,128,0.44529,0.61886
2003,30-45 y.,Saxony,At least once per week,0.08174,54,481,0.05723,0.10625
2003,30-45 y.,Saxony,At least once per month,0.07283,38,481,0.04958,0.09607
2003,30-45 y.,Saxony,Seldom,0.33434,151,481,0.29214,0.37655
2003,30-45 y.,Saxony,Never,0.51109,238,481,0.46637,0.55581
2003,30-45 y.,Saxony-Anhalt,At least once per week,0.10979,32,220,0.06838,0.15119
2003,30-45 y.,Saxony-Anhalt,Seldom,0.26226,66,220,0.20400,0.32052
2003,30-45 y.,Saxony-Anhalt,Never,0.55672,122,220,0.49093,0.62252
2003,30-45 y.,Thuringa,Seldom,0.25091,69,222,0.19375,0.30807
2003,30-45 y.,Thuringa,Never,0.55885,153,222,0.49339,0.62431
2003,46-65 y.,Schleswig-Holstein,At least once per month,0.14120,41,231,0.09620,0.18621
2003,46-65 y.,Schleswig-Holstein,Seldom,0.29987,78,231,0.24066,0.35909
2003,46-65 y.,Schleswig-Holstein,Never,0.45829,112,231,0.39390,0.52269
2003,46-65 y.,Hamburg,Never,0.46363,60,60,0.33639,0.59088
2003,46-65 y.,Lower Saxony,At least once per week,0.11412,94,604,0.08875,0.13950
2003,46-65 y.,Lower Saxony,At least once per month,0.09489,63,604,0.07150,0.11829
2003,46-65 y.,Lower Saxony,Seldom,0.25034,145,604,0.21576,0.28491
2003,46-65 y.,Lower Saxony,Never,0.53872,302,604,0.49893,0.57851
2003,46-65 y.,North Rhine-Westphalia,At least once per week,0.10330,175,1603,0.08839,0.11820
2003,46-65 y.,North Rhine-Westphalia,At least once per month,0.05980,120,1603,0.04819,0.07141
2003,46-65 y.,North Rhine-Westphalia,Seldom,0.23829,411,1603,0.21743,0.25915
2003,46-65 y.,North Rhine-Westphalia,Never,0.58586,897,1603,0.56174,0.60998
2003,46-65 y.,Hesse,At least once per week,0.10163,64,516,0.07553,0.12773
2003,46-65 y.,Hesse,At least once per month,0.07314,50,516,0.05065,0.09563
2003,46-65 y.,Hesse,Seldom,0.24191,141,516,0.20492,0.27889
2003,46-65 y.,Hesse,Never,0.57460,261,516,0.53190,0.61730
2003,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.07499,38,418,0.04971,0.10027
2003,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.07237,35,418,0.04750,0.09724
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.21007,99,418,0.17097,0.24916
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.63949,246,418,0.59340,0.68557
2003,46-65 y.,Baden-Wuerttemberg,At least once per week,0.13148,119,860,0.10888,0.15407
2003,46-65 y.,Baden-Wuerttemberg,At least once per month,0.09925,86,860,0.07925,0.11925
2003,46-65 y.,Baden-Wuerttemberg,Seldom,0.26263,222,860,0.23320,0.29206
2003,46-65 y.,Baden-Wuerttemberg,Never,0.49665,433,860,0.46322,0.53009
2003,46-65 y.,Bavaria,At least once per week,0.09188,116,1024,0.07418,0.10958
2003,46-65 y.,Bavaria,At least once per month,0.09340,106,1024,0.07556,0.11123
2003,46-65 y.,Bavaria,Seldom,0.27114,303,1024,0.24390,0.29839
2003,46-65 y.,Bavaria,Never,0.52622,499,1024,0.49562,0.55682
2003,46-65 y.,Berlin,Seldom,0.26615,88,241,0.21023,0.32206
2003,46-65 y.,Berlin,Never,0.55821,153,241,0.49538,0.62104
2003,46-65 y.,Brandenburg,Seldom,0.33374,120,296,0.27993,0.38755
2003,46-65 y.,Brandenburg,Never,0.52273,176,296,0.46573,0.57972
2003,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.31192,66,150,0.23753,0.38630
2003,46-65 y.,Mecklenburg-Western Pomerania,Never,0.50864,84,150,0.42837,0.58892
2003,46-65 y.,Saxony,At least once per week,0.07351,38,548,0.05164,0.09537
2003,46-65 y.,Saxony,At least once per month,0.08503,48,548,0.06165,0.10840
2003,46-65 y.,Saxony,Seldom,0.29523,164,548,0.25701,0.33346
2003,46-65 y.,Saxony,Never,0.54623,298,548,0.50451,0.58795
2003,46-65 y.,Saxony-Anhalt,Seldom,0.22647,101,308,0.17965,0.27329
2003,46-65 y.,Saxony-Anhalt,Never,0.64216,207,308,0.58854,0.69578
2003,46-65 y.,Thuringa,Seldom,0.26505,102,285,0.21372,0.31639
2003,46-65 y.,Thuringa,Never,0.58307,183,285,0.52572,0.64041
2003,66 and older,Schleswig-Holstein,Never,0.70010,86,86,0.60269,0.79751
2003,66 and older,Lower Saxony,Seldom,0.17866,62,290,0.13449,0.22282
2003,66 and older,Lower Saxony,Never,0.65788,228,290,0.60318,0.71258
2003,66 and older,North Rhine-Westphalia,At least once per week,0.09315,79,759,0.07246,0.11384
2003,66 and older,North Rhine-Westphalia,At least once per month,0.04899,32,759,0.03363,0.06436
2003,66 and older,North Rhine-Westphalia,Seldom,0.15073,119,759,0.12526,0.17620
2003,66 and older,North Rhine-Westphalia,Never,0.68782,529,759,0.65483,0.72081
2003,66 and older,Hesse,Never,0.76533,170,170,0.70144,0.82923
2003,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.13396,31,222,0.08906,0.17887
2003,66 and older,"Rhineland-Palatinate, Saarland",Never,0.71888,191,222,0.65961,0.77815
2003,66 and older,Baden-Wuerttemberg,At least once per week,0.08550,36,344,0.05591,0.11510
2003,66 and older,Baden-Wuerttemberg,Seldom,0.15642,59,344,0.11798,0.19486
2003,66 and older,Baden-Wuerttemberg,Never,0.67081,249,344,0.62108,0.72054
2003,66 and older,Bavaria,At least once per week,0.08880,47,477,0.06324,0.11435
2003,66 and older,Bavaria,Seldom,0.17109,94,477,0.13726,0.20492
2003,66 and older,Bavaria,Never,0.69188,336,477,0.65040,0.73336
2003,66 and older,Berlin,Never,0.56952,66,66,0.44914,0.68989
2003,66 and older,Brandenburg,Never,0.76298,137,137,0.69151,0.83445
2003,66 and older,Mecklenburg-Western Pomerania,Never,0.73327,55,55,0.61531,0.85123
2003,66 and older,Saxony,Seldom,0.17221,42,242,0.12454,0.21988
2003,66 and older,Saxony,Never,0.70494,200,242,0.64735,0.76252
2003,66 and older,Saxony-Anhalt,Never,0.81721,124,124,0.74891,0.88552
2003,66 and older,Thuringa,Never,0.82511,123,123,0.75770,0.89252
2005,17-29 y.,Schleswig-Holstein,Seldom,0.42607,43,83,0.31903,0.53310
2005,17-29 y.,Schleswig-Holstein,Never,0.33336,40,83,0.23133,0.43540
2005,17-29 y.,Lower Saxony,At least once per week,0.16856,62,324,0.12774,0.20939
2005,17-29 y.,Lower Saxony,At least once per month,0.08763,35,324,0.05680,0.11847
2005,17-29 y.,Lower Saxony,Seldom,0.23312,79,324,0.18701,0.27923
2005,17-29 y.,Lower Saxony,Never,0.50894,148,324,0.45442,0.56346
2005,17-29 y.,North Rhine-Westphalia,At least once per week,0.14305,109,724,0.11753,0.16858
2005,17-29 y.,North Rhine-Westphalia,At least once per month,0.09384,79,724,0.07259,0.11510
2005,17-29 y.,North Rhine-Westphalia,Seldom,0.22433,174,724,0.19392,0.25473
2005,17-29 y.,North Rhine-Westphalia,Never,0.52431,362,724,0.48791,0.56072
2005,17-29 y.,Hesse,At least once per week,0.16629,39,202,0.11481,0.21776
2005,17-29 y.,Hesse,Seldom,0.27290,56,202,0.21132,0.33448
2005,17-29 y.,Hesse,Never,0.46838,107,202,0.39939,0.53737
2005,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.10785,31,192,0.06385,0.15184
2005,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.24222,56,192,0.18146,0.30298
2005,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.60822,105,192,0.53899,0.67745
2005,17-29 y.,Baden-Wuerttemberg,At least once per week,0.14220,94,500,0.11156,0.17285
2005,17-29 y.,Baden-Wuerttemberg,At least once per month,0.08470,46,500,0.06027,0.10913
2005,17-29 y.,Baden-Wuerttemberg,Seldom,0.25702,125,500,0.21868,0.29536
2005,17-29 y.,Baden-Wuerttemberg,Never,0.50525,235,500,0.46138,0.54911
2005,17-29 y.,Bavaria,At least once per week,0.11336,66,527,0.08627,0.14046
2005,17-29 y.,Bavaria,At least once per month,0.10843,62,527,0.08186,0.13500
2005,17-29 y.,Bavaria,Seldom,0.37496,197,527,0.33359,0.41634
2005,17-29 y.,Bavaria,Never,0.39857,202,527,0.35673,0.44041
2005,17-29 y.,Berlin,At least once per week,0.26331,38,147,0.19187,0.33475
2005,17-29 y.,Berlin,Seldom,0.31334,58,147,0.23810,0.38858
2005,17-29 y.,Berlin,Never,0.32525,51,147,0.24926,0.40124
2005,17-29 y.,Brandenburg,Seldom,0.27140,43,127,0.19375,0.34904
2005,17-29 y.,Brandenburg,Never,0.55133,84,127,0.46449,0.63817
2005,17-29 y.,Mecklenburg-Western Pomerania,Never,0.29959,38,38,0.15199,0.44720
2005,17-29 y.,Saxony,At least once per week,0.12436,42,281,0.08571,0.16302
2005,17-29 y.,Saxony,Seldom,0.34959,111,281,0.29374,0.40544
2005,17-29 y.,Saxony,Never,0.44083,128,281,0.38268,0.49899
2005,17-29 y.,Saxony-Anhalt,At least once per week,0.14617,32,157,0.09073,0.20161
2005,17-29 y.,Saxony-Anhalt,Seldom,0.29749,51,157,0.22575,0.36923
2005,17-29 y.,Saxony-Anhalt,Never,0.43946,74,157,0.36157,0.51734
2005,17-29 y.,Thuringa,Seldom,0.26929,52,131,0.19303,0.34554
2005,17-29 y.,Thuringa,Never,0.48614,79,131,0.40022,0.57205
2005,30-45 y.,Schleswig-Holstein,Seldom,0.42004,57,125,0.33317,0.50692
2005,30-45 y.,Schleswig-Holstein,Never,0.43252,68,125,0.34532,0.51972
2005,30-45 y.,Hamburg,Never,0.42770,35,35,0.26139,0.59400
2005,30-45 y.,Lower Saxony,At least once per week,0.07327,39,538,0.05123,0.09531
2005,30-45 y.,Lower Saxony,At least once per month,0.05627,42,538,0.03678,0.07576
2005,30-45 y.,Lower Saxony,Seldom,0.30210,153,538,0.26327,0.34094
2005,30-45 y.,Lower Saxony,Never,0.56431,304,538,0.52237,0.60625
2005,30-45 y.,North Rhine-Westphalia,At least once per week,0.07160,88,1313,0.05765,0.08555
2005,30-45 y.,North Rhine-Westphalia,At least once per month,0.06496,82,1313,0.05163,0.07830
2005,30-45 y.,North Rhine-Westphalia,Seldom,0.28547,401,1313,0.26103,0.30990
2005,30-45 y.,North Rhine-Westphalia,Never,0.56528,742,1313,0.53845,0.59210
2005,30-45 y.,Hesse,At least once per week,0.11765,48,410,0.08642,0.14887
2005,30-45 y.,Hesse,Seldom,0.26675,124,410,0.22389,0.30962
2005,30-45 y.,Hesse,Never,0.53364,238,410,0.48529,0.58199
2005,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.06094,32,354,0.03598,0.08589
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.29688,105,354,0.24922,0.34455
2005,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.58527,217,354,0.53388,0.63667
2005,30-45 y.,Baden-Wuerttemberg,At least once per week,0.08332,74,807,0.06424,0.10240
2005,30-45 y.,Baden-Wuerttemberg,At least once per month,0.07750,70,807,0.05904,0.09596
2005,30-45 y.,Baden-Wuerttemberg,Seldom,0.31806,232,807,0.28591,0.35021
2005,30-45 y.,Baden-Wuerttemberg,Never,0.51347,431,807,0.47896,0.54798
2005,30-45 y.,Bavaria,At least once per week,0.08411,83,900,0.06597,0.10225
2005,30-45 y.,Bavaria,At least once per month,0.07674,74,900,0.05934,0.09414
2005,30-45 y.,Bavaria,Seldom,0.32426,319,900,0.29366,0.35486
2005,30-45 y.,Bavaria,Never,0.50981,424,900,0.47713,0.54249
2005,30-45 y.,Berlin,Seldom,0.34203,76,182,0.27292,0.41114
2005,30-45 y.,Berlin,Never,0.48367,106,182,0.41087,0.55648
2005,30-45 y.,Brandenburg,Seldom,0.37618,78,185,0.30619,0.44618
2005,30-45 y.,Brandenburg,Never,0.54655,107,185,0.47462,0.61849
