year,age_gr,migback,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,No migration background,At least once per month,0.12007,348,2803,0.10804,0.13211
2013,17-29 y.,No migration background,Seldom,0.24744,728,2803,0.23146,0.26342
2013,17-29 y.,No migration background,Never,0.30848,973,2803,0.29138,0.32558
2013,17-29 y.,Direct migration background,At least once per week,0.05257,51,284,0.02657,0.07857
2013,17-29 y.,Direct migration background,At least once per month,0.07650,54,284,0.04553,0.10747
2013,17-29 y.,Direct migration background,Seldom,0.09638,54,284,0.06199,0.13076
2013,17-29 y.,Direct migration background,Never,0.11636,125,284,0.07900,0.15372
2013,17-29 y.,Indirect migration background,At least once per week,0.11178,151,474,0.08339,0.14018
2013,17-29 y.,Indirect migration background,At least once per month,0.06615,58,474,0.04375,0.08854
2013,17-29 y.,Indirect migration background,Seldom,0.11363,115,474,0.08503,0.14223
2013,17-29 y.,Indirect migration background,Never,0.14479,150,474,0.11308,0.17650
2013,30-45 y.,No migration background,At least once per week,0.16594,1100,6262,0.15672,0.17515
2013,30-45 y.,No migration background,At least once per month,0.11820,694,6262,0.11020,0.12619
2013,30-45 y.,No migration background,Seldom,0.28358,1782,6262,0.27242,0.29475
2013,30-45 y.,No migration background,Never,0.40801,2686,6262,0.39584,0.42018
2013,30-45 y.,Direct migration background,At least once per week,0.05331,191,1223,0.04071,0.06590
2013,30-45 y.,Direct migration background,At least once per month,0.04748,117,1223,0.03555,0.05940
2013,30-45 y.,Direct migration background,Seldom,0.10851,317,1223,0.09107,0.12595
2013,30-45 y.,Direct migration background,Never,0.20667,598,1223,0.18396,0.22937
2013,30-45 y.,Indirect migration background,At least once per week,0.11431,106,508,0.08661,0.14201
2013,30-45 y.,Indirect migration background,At least once per month,0.06057,47,508,0.03981,0.08133
2013,30-45 y.,Indirect migration background,Seldom,0.17496,123,508,0.14189,0.20804
2013,30-45 y.,Indirect migration background,Never,0.27275,232,508,0.23398,0.31152
2013,46-65 y.,No migration background,At least once per week,0.14441,1333,7946,0.13669,0.15214
2013,46-65 y.,No migration background,At least once per month,0.09189,803,7946,0.08554,0.09825
2013,46-65 y.,No migration background,Seldom,0.28952,2253,7946,0.27955,0.29950
2013,46-65 y.,No migration background,Never,0.45931,3557,7946,0.44835,0.47027
2013,46-65 y.,Direct migration background,At least once per week,0.06500,100,870,0.04861,0.08139
2013,46-65 y.,Direct migration background,At least once per month,0.04190,68,870,0.02858,0.05522
2013,46-65 y.,Direct migration background,Seldom,0.16533,216,870,0.14063,0.19003
2013,46-65 y.,Direct migration background,Never,0.38846,486,870,0.35605,0.42087
2013,46-65 y.,Indirect migration background,At least once per week,0.21161,31,94,0.12859,0.29462
2013,46-65 y.,Indirect migration background,Never,0.44417,63,94,0.34318,0.54515
2013,66 and older,No migration background,At least once per week,0.12677,638,4515,0.11707,0.13648
2013,66 and older,No migration background,At least once per month,0.07163,350,4515,0.06411,0.07915
2013,66 and older,No migration background,Seldom,0.20023,916,4515,0.18856,0.21190
2013,66 and older,No migration background,Never,0.58431,2611,4515,0.56993,0.59869
2013,66 and older,Direct migration background,At least once per week,0.08397,38,360,0.05528,0.11266
2013,66 and older,Direct migration background,Seldom,0.17513,69,360,0.13582,0.21445
2013,66 and older,Direct migration background,Never,0.62725,253,360,0.57723,0.67727
2015,17-29 y.,No migration background,At least once per week,0.15839,481,2572,0.14428,0.17251
2015,17-29 y.,No migration background,At least once per month,0.10190,273,2572,0.09021,0.11360
2015,17-29 y.,No migration background,Seldom,0.22473,606,2572,0.20859,0.24086
2015,17-29 y.,No migration background,Never,0.43453,1212,2572,0.41537,0.45369
2015,17-29 y.,Direct migration background,At least once per week,0.10783,121,1074,0.08927,0.12639
2015,17-29 y.,Direct migration background,At least once per month,0.09285,96,1074,0.07548,0.11021
2015,17-29 y.,Direct migration background,Seldom,0.24687,220,1074,0.22107,0.27267
2015,17-29 y.,Direct migration background,Never,0.52472,637,1074,0.49484,0.55460
2015,17-29 y.,Indirect migration background,At least once per week,0.15306,138,805,0.12818,0.17795
2015,17-29 y.,Indirect migration background,At least once per month,0.09916,98,805,0.07850,0.11982
2015,17-29 y.,Indirect migration background,Seldom,0.20075,153,805,0.17306,0.22844
2015,17-29 y.,Indirect migration background,Never,0.48315,416,805,0.44861,0.51769
2015,30-45 y.,No migration background,At least once per week,0.12646,610,4820,0.11707,0.13584
2015,30-45 y.,No migration background,At least once per month,0.08258,385,4820,0.07481,0.09035
2015,30-45 y.,No migration background,Seldom,0.27663,1267,4820,0.26400,0.28926
2015,30-45 y.,No migration background,Never,0.51179,2558,4820,0.49768,0.52591
2015,30-45 y.,Direct migration background,At least once per week,0.08020,229,2812,0.07016,0.09025
2015,30-45 y.,Direct migration background,At least once per month,0.05565,167,2812,0.04718,0.06413
2015,30-45 y.,Direct migration background,Seldom,0.21058,564,2812,0.19551,0.22565
2015,30-45 y.,Direct migration background,Never,0.65226,1852,2812,0.63466,0.66987
2015,30-45 y.,Indirect migration background,At least once per week,0.09581,71,633,0.07286,0.11876
2015,30-45 y.,Indirect migration background,At least once per month,0.06213,53,633,0.04331,0.08095
2015,30-45 y.,Indirect migration background,Seldom,0.26087,154,633,0.22663,0.29510
2015,30-45 y.,Indirect migration background,Never,0.58119,355,633,0.54273,0.61966
2015,46-65 y.,No migration background,At least once per week,0.12889,979,7279,0.12119,0.13659
2015,46-65 y.,No migration background,At least once per month,0.06969,525,7279,0.06384,0.07554
2015,46-65 y.,No migration background,Seldom,0.24982,1913,7279,0.23987,0.25976
2015,46-65 y.,No migration background,Never,0.54603,3862,7279,0.53459,0.55747
2015,46-65 y.,Direct migration background,At least once per week,0.07174,110,1654,0.05930,0.08418
2015,46-65 y.,Direct migration background,At least once per month,0.04843,93,1654,0.03808,0.05877
2015,46-65 y.,Direct migration background,Seldom,0.18966,326,1654,0.17076,0.20856
2015,46-65 y.,Direct migration background,Never,0.68440,1125,1654,0.66199,0.70680
2015,46-65 y.,Indirect migration background,Seldom,0.22977,40,134,0.15828,0.30127
2015,46-65 y.,Indirect migration background,Never,0.53696,94,134,0.45222,0.62171
2015,66 and older,No migration background,At least once per week,0.11436,502,4420,0.10498,0.12374
2015,66 and older,No migration background,At least once per month,0.05699,272,4420,0.05015,0.06382
2015,66 and older,No migration background,Seldom,0.18789,905,4420,0.17637,0.19941
2015,66 and older,No migration background,Never,0.62959,2741,4420,0.61535,0.64383
2015,66 and older,Direct migration background,At least once per week,0.07792,34,418,0.05219,0.10365
2015,66 and older,Direct migration background,Seldom,0.12962,61,418,0.09738,0.16186
2015,66 and older,Direct migration background,Never,0.73359,323,418,0.69116,0.77602
2017,17-29 y.,No migration background,At least once per week,0.18036,604,2935,0.16645,0.19428
2017,17-29 y.,No migration background,At least once per month,0.09570,335,2935,0.08506,0.10635
2017,17-29 y.,No migration background,Seldom,0.22876,704,2935,0.21356,0.24396
2017,17-29 y.,No migration background,Never,0.42533,1292,2935,0.40744,0.44322
2017,17-29 y.,Direct migration background,At least once per week,0.10906,254,2067,0.09562,0.12250
2017,17-29 y.,Direct migration background,At least once per month,0.09385,159,2067,0.08128,0.10643
2017,17-29 y.,Direct migration background,Seldom,0.18401,384,2067,0.16730,0.20072
2017,17-29 y.,Direct migration background,Never,0.55861,1270,2067,0.53720,0.58003
2017,17-29 y.,Indirect migration background,At least once per week,0.13517,140,803,0.11150,0.15883
2017,17-29 y.,Indirect migration background,At least once per month,0.10377,89,803,0.08267,0.12488
2017,17-29 y.,Indirect migration background,Seldom,0.26207,203,803,0.23164,0.29251
2017,17-29 y.,Indirect migration background,Never,0.41649,371,803,0.38237,0.45061
2017,30-45 y.,No migration background,At least once per week,0.13542,614,4555,0.12548,0.14536
2017,30-45 y.,No migration background,At least once per month,0.09203,394,4555,0.08363,0.10043
2017,30-45 y.,No migration background,Seldom,0.28255,1242,4555,0.26948,0.29563
2017,30-45 y.,No migration background,Never,0.48673,2305,4555,0.47221,0.50124
2017,30-45 y.,Direct migration background,At least once per week,0.09642,334,3965,0.08723,0.10561
2017,30-45 y.,Direct migration background,At least once per month,0.08741,232,3965,0.07862,0.09621
2017,30-45 y.,Direct migration background,Seldom,0.21680,756,3965,0.20397,0.22963
2017,30-45 y.,Direct migration background,Never,0.59844,2643,3965,0.58318,0.61370
2017,30-45 y.,Indirect migration background,At least once per week,0.12963,71,592,0.10255,0.15671
2017,30-45 y.,Indirect migration background,At least once per month,0.11568,56,592,0.08990,0.14147
2017,30-45 y.,Indirect migration background,Seldom,0.23985,137,592,0.20543,0.27428
2017,30-45 y.,Indirect migration background,Never,0.51484,328,592,0.47454,0.55513
2017,46-65 y.,No migration background,At least once per week,0.12744,1153,8124,0.12019,0.13469
2017,46-65 y.,No migration background,At least once per month,0.08011,652,8124,0.07421,0.08602
2017,46-65 y.,No migration background,Seldom,0.27297,2211,8124,0.26328,0.28266
2017,46-65 y.,No migration background,Never,0.51535,4108,8124,0.50448,0.52622
2017,46-65 y.,Direct migration background,At least once per week,0.08826,164,2196,0.07639,0.10013
2017,46-65 y.,Direct migration background,At least once per month,0.05360,109,2196,0.04418,0.06302
2017,46-65 y.,Direct migration background,Seldom,0.22982,414,2196,0.21222,0.24742
2017,46-65 y.,Direct migration background,Never,0.62701,1509,2196,0.60678,0.64724
2017,46-65 y.,Indirect migration background,At least once per week,0.15643,36,210,0.10718,0.20568
2017,46-65 y.,Indirect migration background,Seldom,0.28106,60,210,0.22012,0.34201
2017,46-65 y.,Indirect migration background,Never,0.51246,114,210,0.44470,0.58023
2017,66 and older,No migration background,At least once per week,0.12771,575,4467,0.11792,0.13750
2017,66 and older,No migration background,At least once per month,0.06517,308,4467,0.05793,0.07241
2017,66 and older,No migration background,Seldom,0.19403,965,4467,0.18244,0.20563
2017,66 and older,No migration background,Never,0.60013,2619,4467,0.58576,0.61449
2017,66 and older,Direct migration background,At least once per week,0.11556,44,455,0.08615,0.14497
2017,66 and older,Direct migration background,Seldom,0.15968,74,455,0.12598,0.19338
2017,66 and older,Direct migration background,Never,0.67617,337,455,0.63312,0.71921
2018,17-29 y.,Direct migration background,At least once per week,0.02415,116,1038,0.01481,0.03350
2018,17-29 y.,Direct migration background,At least once per month,0.01389,80,1038,0.00677,0.02102
2018,17-29 y.,Direct migration background,Seldom,0.02812,190,1038,0.01806,0.03818
2018,17-29 y.,Direct migration background,Never,0.09495,652,1038,0.07711,0.11280
2018,30-45 y.,Direct migration background,At least once per week,0.00304,89,1567,0.00031,0.00577
2018,30-45 y.,Direct migration background,At least once per month,0.00239,97,1567,-0.00003,0.00482
2018,30-45 y.,Direct migration background,Seldom,0.00793,270,1567,0.00354,0.01233
2018,30-45 y.,Direct migration background,Never,0.03108,1111,1567,0.02248,0.03967
2018,46-65 y.,Direct migration background,At least once per month,0.00070,32,521,-0.00158,0.00298
2018,46-65 y.,Direct migration background,Seldom,0.00185,94,521,-0.00184,0.00555
2018,46-65 y.,Direct migration background,Never,0.01053,395,521,0.00176,0.01931
2019,17-29 y.,No migration background,At least once per week,0.24772,723,2704,0.23144,0.26399
2019,17-29 y.,No migration background,At least once per month,0.10003,339,2704,0.08872,0.11134
2019,17-29 y.,No migration background,Seldom,0.23490,627,2704,0.21892,0.25088
2019,17-29 y.,No migration background,Never,0.33775,1015,2704,0.31992,0.35558
2019,17-29 y.,Direct migration background,At least once per week,0.18938,184,1331,0.16833,0.21044
2019,17-29 y.,Direct migration background,At least once per month,0.08345,125,1331,0.06859,0.09831
2019,17-29 y.,Direct migration background,Seldom,0.16020,206,1331,0.14048,0.17991
2019,17-29 y.,Direct migration background,Never,0.50859,816,1331,0.48173,0.53546
2019,17-29 y.,Indirect migration background,At least once per week,0.21461,185,709,0.18437,0.24485
2019,17-29 y.,Indirect migration background,At least once per month,0.08895,71,709,0.06798,0.10992
2019,17-29 y.,Indirect migration background,Seldom,0.23170,153,709,0.20062,0.26278
2019,17-29 y.,Indirect migration background,Never,0.38836,300,709,0.35246,0.42426
2019,30-45 y.,No migration background,At least once per week,0.17138,727,4130,0.15988,0.18287
2019,30-45 y.,No migration background,At least once per month,0.11155,452,4130,0.10194,0.12115
2019,30-45 y.,No migration background,Seldom,0.26651,1090,4130,0.25302,0.27999
2019,30-45 y.,No migration background,Never,0.44853,1861,4130,0.43336,0.46370
2019,30-45 y.,Direct migration background,At least once per week,0.14040,316,3164,0.12829,0.15251
2019,30-45 y.,Direct migration background,At least once per month,0.09551,262,3164,0.08526,0.10575
2019,30-45 y.,Direct migration background,Seldom,0.21932,581,3164,0.20490,0.23374
2019,30-45 y.,Direct migration background,Never,0.53947,2005,3164,0.52210,0.55684
2019,30-45 y.,Indirect migration background,At least once per week,0.17104,91,551,0.13957,0.20251
2019,30-45 y.,Indirect migration background,At least once per month,0.09932,64,551,0.07433,0.12432
2019,30-45 y.,Indirect migration background,Seldom,0.22273,125,551,0.18795,0.25750
2019,30-45 y.,Indirect migration background,Never,0.50691,271,551,0.46513,0.54869
2019,46-65 y.,No migration background,At least once per week,0.15515,1527,8603,0.14750,0.16280
2019,46-65 y.,No migration background,At least once per month,0.08633,837,8603,0.08039,0.09226
2019,46-65 y.,No migration background,Seldom,0.26298,2224,8603,0.25368,0.27228
2019,46-65 y.,No migration background,Never,0.49355,4015,8603,0.48299,0.50412
2019,46-65 y.,Direct migration background,At least once per week,0.11489,204,2085,0.10120,0.12859
2019,46-65 y.,Direct migration background,At least once per month,0.08255,146,2085,0.07074,0.09437
2019,46-65 y.,Direct migration background,Seldom,0.18347,376,2085,0.16686,0.20009
2019,46-65 y.,Direct migration background,Never,0.61670,1359,2085,0.59583,0.63758
2019,46-65 y.,Indirect migration background,At least once per week,0.13610,54,259,0.09426,0.17794
2019,46-65 y.,Indirect migration background,Seldom,0.32926,75,259,0.27192,0.38661
2019,46-65 y.,Indirect migration background,Never,0.45719,130,259,0.39641,0.51798
2019,66 and older,No migration background,At least once per week,0.16304,774,4684,0.15246,0.17362
2019,66 and older,No migration background,At least once per month,0.06868,374,4684,0.06144,0.07593
2019,66 and older,No migration background,Seldom,0.20520,984,4684,0.19363,0.21677
2019,66 and older,No migration background,Never,0.55680,2552,4684,0.54257,0.57102
2019,66 and older,Direct migration background,At least once per week,0.10925,55,443,0.08017,0.13834
2019,66 and older,Direct migration background,Seldom,0.24124,97,443,0.20135,0.28112
2019,66 and older,Direct migration background,Never,0.58620,291,443,0.54029,0.63212
2021,17-29 y.,No migration background,At least once per week,0.28933,565,1781,0.26826,0.31039
2021,17-29 y.,No migration background,At least once per month,0.15111,299,1781,0.13447,0.16775
2021,17-29 y.,No migration background,Seldom,0.20947,382,1781,0.19057,0.22838
2021,17-29 y.,No migration background,Never,0.28365,535,1781,0.26271,0.30459
2021,17-29 y.,Direct migration background,At least once per week,0.15123,154,524,0.12052,0.18193
2021,17-29 y.,Direct migration background,At least once per month,0.09610,86,524,0.07084,0.12136
2021,17-29 y.,Direct migration background,Seldom,0.09441,99,524,0.06935,0.11947
2021,17-29 y.,Direct migration background,Never,0.37905,185,524,0.33747,0.42063
2021,17-29 y.,Indirect migration background,At least once per week,0.20428,116,402,0.16482,0.24374
2021,17-29 y.,Indirect migration background,At least once per month,0.11071,61,402,0.08000,0.14142
2021,17-29 y.,Indirect migration background,Seldom,0.29364,80,402,0.24906,0.33821
2021,17-29 y.,Indirect migration background,Never,0.33343,145,402,0.28728,0.37957
2021,30-45 y.,No migration background,At least once per week,0.19021,512,2612,0.17516,0.20527
2021,30-45 y.,No migration background,At least once per month,0.13417,378,2612,0.12110,0.14725
2021,30-45 y.,No migration background,Seldom,0.25038,640,2612,0.23377,0.26700
2021,30-45 y.,No migration background,Never,0.42458,1082,2612,0.40562,0.44354
2021,30-45 y.,Direct migration background,At least once per week,0.16535,234,1222,0.14451,0.18619
2021,30-45 y.,Direct migration background,At least once per month,0.14895,163,1222,0.12898,0.16892
2021,30-45 y.,Direct migration background,Seldom,0.21502,296,1222,0.19197,0.23806
2021,30-45 y.,Direct migration background,Never,0.38028,529,1222,0.35305,0.40751
2021,30-45 y.,Indirect migration background,At least once per week,0.14283,48,313,0.10401,0.18166
2021,30-45 y.,Indirect migration background,At least once per month,0.14762,48,313,0.10826,0.18698
2021,30-45 y.,Indirect migration background,Seldom,0.19200,64,313,0.14830,0.23571
2021,30-45 y.,Indirect migration background,Never,0.50111,153,313,0.44563,0.55659
2021,46-65 y.,No migration background,At least once per week,0.17415,1116,5589,0.16421,0.18410
2021,46-65 y.,No migration background,At least once per month,0.11754,720,5589,0.10910,0.12599
2021,46-65 y.,No migration background,Seldom,0.25606,1397,5589,0.24462,0.26751
2021,46-65 y.,No migration background,Never,0.45045,2356,5589,0.43740,0.46349
2021,46-65 y.,Direct migration background,At least once per week,0.13134,176,1004,0.11044,0.15225
2021,46-65 y.,Direct migration background,At least once per month,0.06295,92,1004,0.04792,0.07798
2021,46-65 y.,Direct migration background,Seldom,0.27644,244,1004,0.24876,0.30412
2021,46-65 y.,Direct migration background,Never,0.50448,492,1004,0.47354,0.53542
2021,46-65 y.,Indirect migration background,At least once per week,0.22289,46,175,0.16105,0.28472
2021,46-65 y.,Indirect migration background,Seldom,0.25037,41,175,0.18600,0.31474
2021,46-65 y.,Indirect migration background,Never,0.43478,88,175,0.36112,0.50844
2021,66 and older,No migration background,At least once per week,0.16154,566,3221,0.14883,0.17425
2021,66 and older,No migration background,At least once per month,0.08570,289,3221,0.07603,0.09537
2021,66 and older,No migration background,Seldom,0.22518,748,3221,0.21075,0.23960
2021,66 and older,No migration background,Never,0.52254,1618,3221,0.50528,0.53979
2021,66 and older,Direct migration background,At least once per week,0.13424,44,285,0.09459,0.17389
2021,66 and older,Direct migration background,Seldom,0.26452,72,285,0.21322,0.31582
2021,66 and older,Direct migration background,Never,0.57053,169,285,0.51296,0.62810
