year,pgisced97,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Primary Level,Seldom,0.14142,211,1525,0.12392,0.15891
2019,Primary Level,Never,0.71614,1137,1525,0.69351,0.73878
2019,Lower Secondary Level,At least once per week,0.12521,372,3029,0.11342,0.13700
2019,Lower Secondary Level,At least once per month,0.05175,201,3029,0.04386,0.05964
2019,Lower Secondary Level,Seldom,0.17690,518,3029,0.16331,0.19049
2019,Lower Secondary Level,Never,0.61242,1938,3029,0.59507,0.62977
2019,Upper Secondary Level,At least once per week,0.13634,1671,11609,0.13009,0.14258
2019,Upper Secondary Level,At least once per month,0.07430,928,11609,0.06953,0.07907
2019,Upper Secondary Level,Seldom,0.23727,2668,11609,0.22953,0.24501
2019,Upper Secondary Level,Never,0.54809,6342,11609,0.53903,0.55714
2019,Post-secondary Non-tertiary Level,At least once per week,0.19823,410,2254,0.18177,0.21469
2019,Post-secondary Non-tertiary Level,At least once per month,0.10689,255,2254,0.09413,0.11965
2019,Post-secondary Non-tertiary Level,Seldom,0.26560,566,2254,0.24736,0.28384
2019,Post-secondary Non-tertiary Level,Never,0.42842,1023,2254,0.40799,0.44886
2019,First Stage of Tertiary Education,At least once per week,0.16529,291,1657,0.14740,0.18318
2019,First Stage of Tertiary Education,At least once per month,0.09453,149,1657,0.08044,0.10862
2019,First Stage of Tertiary Education,Seldom,0.26182,423,1657,0.24065,0.28300
2019,First Stage of Tertiary Education,Never,0.47257,794,1657,0.44852,0.49662
2019,Second Stage of Tertiary Education,At least once per week,0.24477,1745,7550,0.23507,0.25447
2019,Second Stage of Tertiary Education,At least once per month,0.13168,1002,7550,0.12405,0.13931
2019,Second Stage of Tertiary Education,Seldom,0.26201,1922,7550,0.25209,0.27193
2019,Second Stage of Tertiary Education,Never,0.36050,2881,7550,0.34967,0.37133
2021,Pre-primary Level,At least once per week,0.17789,81,168,0.11989,0.23590
2021,Pre-primary Level,Seldom,0.08693,33,168,0.04420,0.12966
2021,Pre-primary Level,Never,0.19311,54,168,0.13324,0.25297
2021,Primary Level,Never,0.58274,135,135,0.49925,0.66623
2021,Lower Secondary Level,At least once per week,0.14902,260,1374,0.13018,0.16786
2021,Lower Secondary Level,At least once per month,0.06984,111,1374,0.05635,0.08332
2021,Lower Secondary Level,Seldom,0.19891,263,1374,0.17780,0.22003
2021,Lower Secondary Level,Never,0.53326,740,1374,0.50687,0.55965
2021,Upper Secondary Level,At least once per week,0.15516,1204,6955,0.14665,0.16367
2021,Upper Secondary Level,At least once per month,0.08977,712,6955,0.08305,0.09649
2021,Upper Secondary Level,Seldom,0.23374,1549,6955,0.22379,0.24368
2021,Upper Secondary Level,Never,0.51281,3490,6955,0.50106,0.52455
2021,Post-secondary Non-tertiary Level,At least once per week,0.19288,336,1533,0.17312,0.21264
2021,Post-secondary Non-tertiary Level,At least once per month,0.14202,236,1533,0.12454,0.15950
2021,Post-secondary Non-tertiary Level,Seldom,0.27238,393,1533,0.25009,0.29467
2021,Post-secondary Non-tertiary Level,Never,0.38876,568,1533,0.36435,0.41317
2021,First Stage of Tertiary Education,At least once per week,0.16167,182,999,0.13883,0.18451
2021,First Stage of Tertiary Education,At least once per month,0.12483,108,999,0.10432,0.14533
2021,First Stage of Tertiary Education,Seldom,0.28188,275,999,0.25396,0.30979
2021,First Stage of Tertiary Education,Never,0.42444,434,999,0.39378,0.45511
2021,Second Stage of Tertiary Education,At least once per week,0.25600,1361,5305,0.24426,0.26775
2021,Second Stage of Tertiary Education,At least once per month,0.16402,885,5305,0.15405,0.17399
2021,Second Stage of Tertiary Education,Seldom,0.26226,1378,5305,0.25042,0.27410
2021,Second Stage of Tertiary Education,Never,0.30921,1681,5305,0.29678,0.32165
