year,bula_h,pgisced97,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.32076,71,211,0.25763,0.38389
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.50244,104,211,0.43481,0.57006
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,Not concerned at all,0.17680,36,211,0.12520,0.22840
1992,Hesse,Lower Secondary Level,Very concerned,0.36368,100,218,0.29968,0.42769
1992,Hesse,Lower Secondary Level,Somewhat concerned,0.52861,118,218,0.46219,0.59502
1992,Hesse,Upper Secondary Level,Very concerned,0.42120,185,429,0.37442,0.46798
1992,Hesse,Upper Secondary Level,Somewhat concerned,0.44630,195,429,0.39920,0.49339
1992,Hesse,Upper Secondary Level,Not concerned at all,0.13250,49,429,0.10038,0.16462
1992,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.48953,53,53,0.35366,0.62540
1992,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.43869,96,188,0.36756,0.50981
1992,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.47975,92,188,0.40815,0.55136
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.33212,115,294,0.27819,0.38605
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.57797,179,294,0.52142,0.63452
1992,Baden-Wuerttemberg,Primary Level,Very concerned,0.42109,73,181,0.34896,0.49322
1992,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.39215,68,181,0.32082,0.46347
1992,Baden-Wuerttemberg,Primary Level,Not concerned at all,0.18676,40,181,0.12983,0.24369
1992,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.53491,245,482,0.49033,0.57948
1992,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.37170,176,482,0.32851,0.41489
1992,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.09339,61,482,0.06739,0.11940
1992,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.38914,319,777,0.35484,0.42344
1992,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.50329,362,777,0.46811,0.53847
1992,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.10757,96,777,0.08577,0.12937
1992,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.66409,31,31,0.49507,0.83310
1992,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.35977,36,84,0.25652,0.46303
1992,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.53488,48,84,0.42757,0.64219
1992,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.31113,35,87,0.21329,0.40898
1992,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.49900,52,87,0.39332,0.60468
1992,Bavaria,Primary Level,Very concerned,0.55511,36,36,0.39047,0.71975
1992,Bavaria,Lower Secondary Level,Very concerned,0.45640,177,387,0.40671,0.50609
1992,Bavaria,Lower Secondary Level,Somewhat concerned,0.45215,169,387,0.40249,0.50180
1992,Bavaria,Lower Secondary Level,Not concerned at all,0.09146,41,387,0.06270,0.12021
1992,Bavaria,Upper Secondary Level,Very concerned,0.35271,297,823,0.32005,0.38538
1992,Bavaria,Upper Secondary Level,Somewhat concerned,0.52549,427,823,0.49136,0.55963
1992,Bavaria,Upper Secondary Level,Not concerned at all,0.12180,99,823,0.09944,0.14415
1992,Bavaria,First Stage of Tertiary Education,Very concerned,0.37336,39,89,0.27229,0.47442
1992,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.48625,50,89,0.38182,0.59068
1992,Bavaria,Second Stage of Tertiary Education,Very concerned,0.35180,55,134,0.27064,0.43296
1992,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.51681,79,134,0.43188,0.60173
1992,Berlin,Lower Secondary Level,Very concerned,0.54468,52,52,0.40800,0.68136
1992,Berlin,Upper Secondary Level,Very concerned,0.49705,125,253,0.43531,0.55878
1992,Berlin,Upper Secondary Level,Somewhat concerned,0.38282,96,253,0.32280,0.44283
1992,Berlin,Upper Secondary Level,Not concerned at all,0.12013,32,253,0.07999,0.16028
1992,Berlin,Second Stage of Tertiary Education,Very concerned,0.49300,74,134,0.40803,0.57797
1992,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.42954,60,134,0.34541,0.51366
1992,Brandenburg,Lower Secondary Level,Very concerned,0.43571,34,66,0.31517,0.55626
1992,Brandenburg,Lower Secondary Level,Somewhat concerned,0.49097,32,66,0.36944,0.61251
1992,Brandenburg,Upper Secondary Level,Very concerned,0.54087,188,333,0.48726,0.59447
1992,Brandenburg,Upper Secondary Level,Somewhat concerned,0.41023,145,333,0.35732,0.46314
1992,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.46572,75,142,0.38338,0.54806
1992,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.42318,67,142,0.34163,0.50473
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.52967,117,214,0.46264,0.59670
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.39865,97,214,0.33290,0.46441
1992,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.47066,43,86,0.36455,0.57678
1992,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.46708,43,86,0.36101,0.57314
1992,Saxony,Lower Secondary Level,Very concerned,0.50539,64,120,0.41556,0.59522
1992,Saxony,Lower Secondary Level,Somewhat concerned,0.38522,56,120,0.29778,0.47265
1992,Saxony,Upper Secondary Level,Very concerned,0.52030,329,649,0.48183,0.55876
1992,Saxony,Upper Secondary Level,Somewhat concerned,0.39517,259,649,0.35753,0.43281
1992,Saxony,Upper Secondary Level,Not concerned at all,0.08454,61,649,0.06312,0.10596
1992,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.57581,34,34,0.40719,0.74444
1992,Saxony,Second Stage of Tertiary Education,Very concerned,0.40937,98,232,0.34596,0.47279
1992,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.51124,134,232,0.44678,0.57571
1992,Saxony-Anhalt,Lower Secondary Level,Very concerned,0.57881,53,91,0.47680,0.68082
1992,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.35629,38,91,0.25735,0.45523
1992,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.53691,223,416,0.48893,0.58488
1992,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.38430,160,416,0.33750,0.43110
1992,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.07879,33,416,0.05287,0.10471
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.51295,87,157,0.43452,0.59139
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.39539,70,157,0.31866,0.47212
1992,Thuringa,Lower Secondary Level,Somewhat concerned,0.45834,34,34,0.28834,0.62834
1992,Thuringa,Upper Secondary Level,Very concerned,0.52349,222,420,0.47567,0.57131
1992,Thuringa,Upper Secondary Level,Somewhat concerned,0.44094,198,420,0.39340,0.48848
1992,Thuringa,Second Stage of Tertiary Education,Very concerned,0.44054,52,115,0.34941,0.53167
1992,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.47488,63,115,0.38321,0.56655
1993,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.32805,51,140,0.25000,0.40610
1993,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.53023,89,140,0.44726,0.61320
1993,Hamburg,Upper Secondary Level,Somewhat concerned,0.55051,44,44,0.40183,0.69920
1993,Lower Saxony,Lower Secondary Level,Very concerned,0.46664,109,200,0.39733,0.53596
1993,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.41361,91,200,0.34518,0.48203
1993,Lower Saxony,Upper Secondary Level,Very concerned,0.38897,197,493,0.34589,0.43205
1993,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.44961,219,493,0.40565,0.49357
1993,Lower Saxony,Upper Secondary Level,Not concerned at all,0.16142,77,493,0.12891,0.19393
1993,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.52276,38,38,0.36182,0.68371
1993,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.57932,48,48,0.43818,0.72045
1993,Bremen,Upper Secondary Level,Very concerned,0.58885,31,31,0.41278,0.76493
1993,North Rhine-Westphalia,Primary Level,Very concerned,0.62676,101,151,0.54935,0.70416
1993,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.31678,50,151,0.24233,0.39123
1993,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.56066,321,564,0.51966,0.60165
1993,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.37440,201,564,0.33442,0.41437
1993,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.06495,42,564,0.04459,0.08530
1993,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.46283,571,1222,0.43486,0.49080
1993,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.44282,530,1222,0.41495,0.47068
1993,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.09436,121,1222,0.07796,0.11075
1993,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.44791,43,89,0.34401,0.55181
1993,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.44087,46,89,0.33713,0.54460
1993,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.49047,64,115,0.39870,0.58224
1993,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.38799,51,115,0.29854,0.47744
1993,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.38320,80,198,0.31531,0.45109
1993,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.51153,118,198,0.44172,0.58133
1993,Hesse,Primary Level,Very concerned,0.55186,33,33,0.37956,0.72417
1993,Hesse,Lower Secondary Level,Very concerned,0.41994,107,224,0.35517,0.48472
1993,Hesse,Lower Secondary Level,Somewhat concerned,0.48985,117,224,0.42424,0.55546
1993,Hesse,Upper Secondary Level,Very concerned,0.50719,217,399,0.45807,0.55631
1993,Hesse,Upper Secondary Level,Somewhat concerned,0.43323,182,399,0.38454,0.48191
1993,Hesse,Second Stage of Tertiary Education,Very concerned,0.39962,38,80,0.29160,0.50763
1993,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.44569,42,80,0.33608,0.55529
1993,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.42976,86,182,0.35764,0.50188
1993,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.47888,96,182,0.40610,0.55165
1993,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.40486,139,296,0.34884,0.46087
1993,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.53928,157,296,0.48240,0.59616
1993,Baden-Wuerttemberg,Primary Level,Very concerned,0.52134,98,162,0.44418,0.59850
1993,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.35064,64,162,0.27693,0.42434
1993,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.50256,238,472,0.45740,0.54771
1993,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.42565,193,472,0.38100,0.47031
1993,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.07179,41,472,0.04848,0.09510
1993,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.46522,375,794,0.43050,0.49993
1993,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.45953,355,794,0.42484,0.49421
1993,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.07526,64,794,0.05690,0.09362
1993,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very concerned,0.37282,31,31,0.19978,0.54586
1993,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.44788,36,85,0.34153,0.55422
1993,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.47401,49,85,0.36723,0.58079
1993,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.38538,46,92,0.28539,0.48538
1993,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.44951,46,92,0.34730,0.55172
1993,Bavaria,Primary Level,Very concerned,0.48488,32,32,0.30894,0.66081
1993,Bavaria,Lower Secondary Level,Very concerned,0.51628,191,332,0.46244,0.57012
1993,Bavaria,Lower Secondary Level,Somewhat concerned,0.39440,141,332,0.34175,0.44705
1993,Bavaria,Upper Secondary Level,Very concerned,0.46382,389,820,0.42966,0.49797
1993,Bavaria,Upper Secondary Level,Somewhat concerned,0.45502,366,820,0.42091,0.48912
1993,Bavaria,Upper Secondary Level,Not concerned at all,0.08116,65,820,0.06246,0.09987
1993,Bavaria,First Stage of Tertiary Education,Very concerned,0.40909,39,90,0.30694,0.51124
1993,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.48512,51,90,0.38128,0.58895
1993,Bavaria,Second Stage of Tertiary Education,Very concerned,0.42568,72,146,0.34520,0.50616
1993,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.43883,74,146,0.35806,0.51961
1993,Berlin,Lower Secondary Level,Very concerned,0.53304,48,79,0.42232,0.64376
1993,Berlin,Lower Secondary Level,Somewhat concerned,0.42803,31,79,0.31822,0.53783
1993,Berlin,Upper Secondary Level,Very concerned,0.52710,130,222,0.46128,0.59293
1993,Berlin,Upper Secondary Level,Somewhat concerned,0.37618,92,222,0.31231,0.44005
1993,Berlin,Second Stage of Tertiary Education,Very concerned,0.54263,84,136,0.45859,0.62667
1993,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.37929,52,136,0.29744,0.46114
1993,Brandenburg,Lower Secondary Level,Very concerned,0.55775,34,34,0.38829,0.72720
1993,Brandenburg,Upper Secondary Level,Very concerned,0.55970,183,323,0.50548,0.61392
1993,Brandenburg,Upper Secondary Level,Somewhat concerned,0.39599,140,323,0.34257,0.44941
1993,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.47818,76,145,0.39659,0.55977
1993,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.48737,69,145,0.40573,0.56901
1993,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.56386,114,208,0.49631,0.63142
1993,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.39392,94,208,0.32736,0.46049
1993,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.49654,42,79,0.38558,0.60750
1993,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.43970,37,79,0.32955,0.54985
1993,Saxony,Lower Secondary Level,Very concerned,0.64319,78,117,0.55601,0.73037
1993,Saxony,Lower Secondary Level,Somewhat concerned,0.26541,39,117,0.18506,0.34576
1993,Saxony,Upper Secondary Level,Very concerned,0.53733,341,639,0.49864,0.57602
1993,Saxony,Upper Secondary Level,Somewhat concerned,0.39046,243,639,0.35261,0.42832
1993,Saxony,Upper Secondary Level,Not concerned at all,0.07221,55,639,0.05212,0.09229
1993,Saxony,First Stage of Tertiary Education,Very concerned,0.55391,34,34,0.38431,0.72351
1993,Saxony,Second Stage of Tertiary Education,Very concerned,0.42746,103,223,0.36238,0.49254
1993,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.50948,120,223,0.44372,0.57524
1993,Saxony-Anhalt,Lower Secondary Level,Very concerned,0.57391,50,83,0.46687,0.68094
1993,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.32406,33,83,0.22276,0.42536
1993,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.55243,213,405,0.50394,0.60092
1993,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.36425,160,405,0.31732,0.41117
1993,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.08332,32,405,0.05637,0.11027
1993,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.51279,80,152,0.43307,0.59252
1993,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.41483,72,152,0.33625,0.49342
1993,Thuringa,Lower Secondary Level,Very concerned,0.61279,46,46,0.47046,0.75511
1993,Thuringa,Upper Secondary Level,Very concerned,0.54698,231,398,0.49801,0.59594
1993,Thuringa,Upper Secondary Level,Somewhat concerned,0.42266,167,398,0.37407,0.47125
1993,Thuringa,Second Stage of Tertiary Education,Very concerned,0.50554,62,113,0.41294,0.59813
1993,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.44561,51,113,0.35356,0.53767
1994,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.30441,51,134,0.22620,0.38261
1994,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.53422,83,134,0.44944,0.61900
1994,Hamburg,Upper Secondary Level,Somewhat concerned,0.52258,39,39,0.36376,0.68139
1994,Lower Saxony,Lower Secondary Level,Very concerned,0.45499,96,186,0.38323,0.52675
1994,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.41409,90,186,0.34312,0.48507
1994,Lower Saxony,Upper Secondary Level,Very concerned,0.43458,213,501,0.39113,0.47803
1994,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.43993,223,501,0.39643,0.48344
1994,Lower Saxony,Upper Secondary Level,Not concerned at all,0.12549,65,501,0.09645,0.15452
1994,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.47163,34,34,0.30131,0.64195
1994,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.68487,49,49,0.55344,0.81630
1994,North Rhine-Westphalia,No answer / don't know,Very concerned,0.71344,41,41,0.57332,0.85356
1994,North Rhine-Westphalia,Primary Level,Very concerned,0.57883,90,142,0.49733,0.66033
1994,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.36281,52,142,0.28345,0.44217
1994,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.55931,290,488,0.51522,0.60341
1994,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.39665,198,488,0.35320,0.44010
1994,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.45538,572,1220,0.42742,0.48334
1994,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.44071,521,1220,0.41284,0.46859
1994,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.10391,127,1220,0.08678,0.12104
1994,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.34246,35,88,0.24275,0.44218
1994,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.57709,53,88,0.47328,0.68090
1994,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.46827,55,111,0.37502,0.56152
1994,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.37435,56,111,0.28391,0.46479
1994,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.38078,81,204,0.31398,0.44758
1994,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.53978,123,204,0.47122,0.60835
1994,Hesse,Primary Level,Very concerned,0.68009,35,35,0.52330,0.83688
1994,Hesse,Lower Secondary Level,Very concerned,0.46347,103,211,0.39603,0.53092
1994,Hesse,Lower Secondary Level,Somewhat concerned,0.46710,108,211,0.39962,0.53458
1994,Hesse,Upper Secondary Level,Very concerned,0.42965,184,390,0.38045,0.47884
1994,Hesse,Upper Secondary Level,Somewhat concerned,0.50332,206,390,0.45363,0.55300
1994,Hesse,Second Stage of Tertiary Education,Very concerned,0.31263,32,82,0.21168,0.41358
1994,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.49677,50,82,0.38789,0.60566
1994,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.49375,86,172,0.41881,0.56869
1994,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.45152,86,172,0.37693,0.52610
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.39666,129,299,0.34112,0.45221
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.53866,170,299,0.48206,0.59526
1994,Baden-Wuerttemberg,Primary Level,Very concerned,0.46473,75,174,0.39041,0.53905
1994,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.36265,66,174,0.29101,0.43429
1994,Baden-Wuerttemberg,Primary Level,Not concerned at all,0.17262,33,174,0.11630,0.22894
1994,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.50751,206,428,0.46009,0.55493
1994,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.42620,180,428,0.37929,0.47311
1994,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.06629,42,428,0.04269,0.08988
1994,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.39068,318,784,0.35650,0.42485
1994,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.52534,399,784,0.49037,0.56032
1994,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.08398,67,784,0.06455,0.10341
1994,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.38895,34,83,0.28343,0.49447
1994,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.50228,49,83,0.39406,0.61051
1994,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.31615,34,88,0.21844,0.41385
1994,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.45698,54,88,0.35231,0.56166
1994,Bavaria,Lower Secondary Level,Very concerned,0.48345,165,318,0.42844,0.53847
1994,Bavaria,Lower Secondary Level,Somewhat concerned,0.44251,153,318,0.38783,0.49718
1994,Bavaria,Upper Secondary Level,Very concerned,0.43884,352,803,0.40449,0.47318
1994,Bavaria,Upper Secondary Level,Somewhat concerned,0.47559,377,803,0.44103,0.51015
1994,Bavaria,Upper Secondary Level,Not concerned at all,0.08557,74,803,0.06621,0.10493
1994,Bavaria,First Stage of Tertiary Education,Very concerned,0.46058,43,92,0.35817,0.56299
1994,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.46763,49,92,0.36512,0.57015
1994,Bavaria,Second Stage of Tertiary Education,Very concerned,0.34446,56,144,0.26657,0.42235
1994,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.49099,88,144,0.40905,0.57293
1994,Berlin,Lower Secondary Level,Very concerned,0.55764,39,70,0.44045,0.67484
1994,Berlin,Lower Secondary Level,Somewhat concerned,0.40605,31,70,0.29017,0.52192
1994,Berlin,Upper Secondary Level,Very concerned,0.45362,117,219,0.38753,0.51971
1994,Berlin,Upper Secondary Level,Somewhat concerned,0.44671,102,219,0.38071,0.51270
1994,Berlin,Second Stage of Tertiary Education,Very concerned,0.54067,78,131,0.45501,0.62634
1994,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.34718,53,131,0.26535,0.42902
1994,Brandenburg,Lower Secondary Level,Very concerned,0.54137,32,32,0.36596,0.71678
1994,Brandenburg,Upper Secondary Level,Very concerned,0.54645,171,302,0.49020,0.60269
1994,Brandenburg,Upper Secondary Level,Somewhat concerned,0.39926,131,302,0.34393,0.45459
1994,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.51342,72,139,0.43003,0.59682
1994,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.45405,67,139,0.37098,0.53712
1994,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.52458,110,214,0.45751,0.59164
1994,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.44937,104,214,0.38257,0.51617
1994,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.48316,41,86,0.37693,0.58940
1994,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.46545,45,86,0.35941,0.57149
1994,Saxony,Lower Secondary Level,Very concerned,0.57324,70,116,0.48284,0.66364
1994,Saxony,Lower Secondary Level,Somewhat concerned,0.36878,46,116,0.28060,0.45696
1994,Saxony,Upper Secondary Level,Very concerned,0.56262,338,634,0.52397,0.60126
1994,Saxony,Upper Secondary Level,Somewhat concerned,0.35988,241,634,0.32249,0.39727
1994,Saxony,Upper Secondary Level,Not concerned at all,0.07750,55,634,0.05667,0.09833
1994,Saxony,First Stage of Tertiary Education,Very concerned,0.62291,37,37,0.46459,0.78124
1994,Saxony,Second Stage of Tertiary Education,Very concerned,0.44310,109,224,0.37790,0.50830
1994,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.45723,115,224,0.39185,0.52262
1994,Saxony-Anhalt,Lower Secondary Level,Very concerned,0.66832,51,51,0.53781,0.79882
1994,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.58619,219,362,0.53539,0.63700
1994,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.34094,143,362,0.29204,0.38984
1994,Saxony-Anhalt,First Stage of Tertiary Education,Very concerned,0.69035,32,32,0.52760,0.85311
1994,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.49327,75,143,0.41104,0.57550
1994,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.44867,68,143,0.36687,0.53048
1994,Thuringa,Lower Secondary Level,Very concerned,0.62069,44,44,0.47566,0.76572
1994,Thuringa,Upper Secondary Level,Very concerned,0.60704,242,395,0.55882,0.65527
1994,Thuringa,Upper Secondary Level,Somewhat concerned,0.34410,153,395,0.29719,0.39101
1994,Thuringa,Second Stage of Tertiary Education,Very concerned,0.58153,65,109,0.48849,0.67456
1994,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.33929,44,109,0.24999,0.42858
1995,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.36388,55,133,0.28181,0.44596
1995,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.50377,78,133,0.41847,0.58906
1995,Hamburg,Upper Secondary Level,Somewhat concerned,0.56018,37,37,0.39804,0.72233
1995,Lower Saxony,Lower Secondary Level,Very concerned,0.50283,110,197,0.43283,0.57283
1995,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.38941,87,197,0.32114,0.45767
1995,Lower Saxony,Upper Secondary Level,Very concerned,0.39904,203,514,0.35666,0.44141
1995,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.45816,242,514,0.41504,0.50127
1995,Lower Saxony,Upper Secondary Level,Not concerned at all,0.14281,69,514,0.11253,0.17309
1995,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.46184,35,35,0.29426,0.62941
1995,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.63959,57,57,0.51384,0.76534
1995,North Rhine-Westphalia,No answer / don't know,Very concerned,0.59653,36,36,0.43399,0.75906
1995,North Rhine-Westphalia,Primary Level,Very concerned,0.57941,83,126,0.49287,0.66595
1995,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.33699,43,126,0.25413,0.41986
1995,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.54404,285,484,0.49962,0.58846
1995,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.41011,199,484,0.36625,0.45398
1995,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.44397,599,1274,0.41668,0.47126
1995,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.43884,528,1274,0.41158,0.46610
1995,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.11719,147,1274,0.09952,0.13486
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.41075,56,108,0.31753,0.50397
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.49573,52,108,0.40100,0.59047
