"plh0038","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","1999","35-65 J.","Ost","248","0.100579309926987","0.0877942660267283","0.113364353827246"
"Keine Sorgen","1999","66 und älter","West","172","0.130862857477138","0.112572219367471","0.149153495586806"
"Keine Sorgen","1999","66 und älter","Ost","40","0.0799041064060045","0.0557230304421854","0.104085182369824"
"Große Sorgen","2000","16-34 J.","West","1517","0.28499864707723","0.272909305797048","0.297087988357412"
"Große Sorgen","2000","16-34 J.","Ost","533","0.31839852967388","0.295968098453325","0.340828960894434"
"Große Sorgen","2000","35-65 J.","West","3030","0.306255095904663","0.297245638870433","0.315264552938894"
"Große Sorgen","2000","35-65 J.","Ost","1351","0.425173925409204","0.408239896580378","0.44210795423803"
"Große Sorgen","2000","66 und älter","West","893","0.331769152255081","0.313962743094149","0.349575561416013"
"Große Sorgen","2000","66 und älter","Ost","453","0.538919648961643","0.505757814647789","0.572081483275498"
"Einige Sorgen","2000","16-34 J.","West","2675","0.496283200826","0.48289303943272","0.509673362219279"
"Einige Sorgen","2000","16-34 J.","Ost","853","0.515768385906687","0.491705884846585","0.539830886966789"
"Einige Sorgen","2000","35-65 J.","West","5050","0.500099712646023","0.490326731762815","0.509872693529231"
"Einige Sorgen","2000","35-65 J.","Ost","1545","0.464066543584079","0.446983929966905","0.481149157201254"
"Einige Sorgen","2000","66 und älter","West","1210","0.446277803121478","0.427478415753759","0.465077190489198"
"Einige Sorgen","2000","66 und älter","Ost","346","0.391139931868458","0.358675107906214","0.423604755830703"
"Keine Sorgen","2000","16-34 J.","West","1164","0.21871815209677","0.207647477441713","0.229788826751828"
"Keine Sorgen","2000","16-34 J.","Ost","271","0.165833084419434","0.147925009336813","0.183741159502055"
"Keine Sorgen","2000","35-65 J.","West","1975","0.193645191449314","0.185921525143577","0.201368857755051"
"Keine Sorgen","2000","35-65 J.","Ost","378","0.110759531006717","0.100009519798138","0.121509542215296"
"Keine Sorgen","2000","66 und älter","West","583","0.22195304462344","0.206237532280923","0.237668556965958"
