syear,bula_h,regtyp,plh0038,proportion,n,lower_confidence,upper_confidence
1992,Nordrhein-Westfalen,Urban regions,3.0,0.026020602823349868,13316,0.02331662739913786,0.028724578247561874
1992,Bayern,Urban regions,1.0,0.02541014879816864,13316,0.022737242560364617,0.02808305503597266
1992,Bayern,Rural regions,1.0,0.023578786722624954,13316,0.02100158443453211,0.0261559890107178
1992,Hessen,Urban regions,1.0,0.023349866463181993,13316,0.020784904757317695,0.02591482816904629
1992,Sachsen-Anhalt,Rural regions,1.0,0.023349866463181993,13316,0.020784904757317695,0.02591482816904629
1992,Berlin,Urban regions,1.0,0.02243418542541015,13316,0.01991884173933805,0.024949529111482252
1992,Brandenburg,Rural regions,1.0,0.022281571919114843,13316,0.01977460275795241,0.024788541080277275
1992,Sachsen,Urban regions,1.0,0.02174742464708127,13316,0.019270010601785608,0.02422483869237693
1992,"Rheinland-Pfalz,Saarland",Urban regions,2.0,0.019839755818389926,13316,0.017471187689834217,0.022208323946945635
1992,Brandenburg,Rural regions,2.0,0.019000381533765737,13316,0.016681466915948285,0.02131929615158319
1992,Sachsen,Urban regions,2.0,0.01884776802747043,13316,0.01653800545265902,0.02115753060228184
1992,Sachsen,Rural regions,2.0,0.01861884776802747,13316,0.01632288714651912,0.020914808389535817
1992,Sachsen,Rural regions,1.0,0.018466234261732162,13316,0.01617952489535688,0.020752943628107444
1992,Thueringen,Rural regions,2.0,0.018313620755436855,13316,0.016036203174400895,0.020591038336472814
1992,"Rheinland-Pfalz,Saarland",Urban regions,1.0,0.0182373140022892,13316,0.01596455766801022,0.02051007033656818
1992,Sachsen-Anhalt,Rural regions,2.0,0.017703166730255626,13316,0.015463331713808537,0.019943001746702715
1992,Niedersachsen,Urban regions,2.0,0.017245326211369705,13316,0.015034129173024982,0.019456523249714426
1992,Niedersachsen,Rural regions,2.0,0.016863792445631437,13316,0.0146767679480119,0.019050816943250976
1992,Berlin,Urban regions,2.0,0.01625333842045021,13316,0.014105596455369932,0.018401080385530483
1992,Thueringen,Rural regions,1.0,0.016177031667302555,13316,0.014034254181291696,0.018319809153313413
1992,Baden-Wuerttemberg,Urban regions,3.0,0.015032430370087753,13316,0.01296564801915415,0.017099212721021356
1992,Niedersachsen,Urban regions,1.0,0.014803510110644793,13316,0.0127522867288942,0.016854733492395385
1992,Niedersachsen,Rural regions,1.0,0.01365890881342999,13316,0.011687436219818343,0.015630381407041635
1992,Mecklenburg-Vorpommern,Rural regions,2.0,0.012972148035101107,13316,0.011050208015159522,0.014894088055042692
1992,Mecklenburg-Vorpommern,Rural regions,1.0,0.012285387256772225,13316,0.01041436332284512,0.01415641119069933
1992,Baden-Wuerttemberg,Rural regions,1.0,0.009233117130866081,13316,0.0076085820601509485,0.010857652201581212
1992,Thueringen,Urban regions,1.0,0.008317436093094238,13316,0.006774847011407318,0.009860025174781158
1992,Hessen,Urban regions,3.0,0.00747806180847005,13316,0.006014760500468746,0.008941363116471354
1992,Bayern,Urban regions,3.0,0.00747806180847005,13316,0.006014760500468746,0.008941363116471354
1992,Bayern,Rural regions,3.0,0.007096528042731782,13316,0.005670770576860277,0.008522285508603287
1992,Sachsen-Anhalt,Urban regions,1.0,0.006867607783288821,13316,0.005464873234003849,0.008270342332573793
1992,Niedersachsen,Rural regions,3.0,0.006867607783288821,13316,0.005464873234003849,0.008270342332573793
1992,Baden-Wuerttemberg,Rural regions,2.0,0.006180847004959939,13316,0.00484963613234996,0.007512057877569919
1992,Hessen,Rural regions,1.0,0.006028233498664632,13316,0.004713459110589855,0.00734300788673941
1992,"Rheinland-Pfalz,Saarland",Rural regions,2.0,0.005646699732926364,13316,0.004373967963038285,0.006919431502814444
1992,Hamburg,Urban regions,2.0,0.005570392979778711,13316,0.004306241496595112,0.00683454446296231
1992,Schleswig-Holstein,Urban regions,2.0,0.005494086226631057,13316,0.00423857500520128,0.0067495974480608345
1992,Berlin,Urban regions,3.0,0.00534147272033575,13316,0.004103426979023447,0.0065795184616480535
1992,Schleswig-Holstein,Rural regions,2.0,0.004883632201449828,13316,0.0036995616303821264,0.0060677027725175295
1992,Sachsen-Anhalt,Urban regions,2.0,0.004807325448302174,13316,0.003632496807563058,0.005982154089041291
1992,Thueringen,Urban regions,2.0,0.00450209843571156,13316,0.003365003184683879,0.005639193686739241
1992,Sachsen,Rural regions,3.0,0.00450209843571156,13316,0.003365003184683879,0.005639193686739241
1992,Sachsen,Urban regions,3.0,0.0038153376573826785,13316,0.0027681956237576265,0.0048624796910077305
1992,Bremen,Urban regions,1.0,0.003739030904235025,13316,0.002702373477074054,0.004775688331395996
1992,"Rheinland-Pfalz,Saarland",Urban regions,3.0,0.003739030904235025,13316,0.002702373477074054,0.004775688331395996
1992,Niedersachsen,Urban regions,3.0,0.0035101106447920642,13316,0.00250557343219789,0.0045146478573862385
1992,Schleswig-Holstein,Rural regions,1.0,0.003357497138496757,13316,0.002374965133916148,0.004340029143077366
1992,Hessen,Rural regions,2.0,0.0032811903853491036,13316,0.0023098505041455825,0.004252530266552625
1992,Hamburg,Urban regions,3.0,0.0031285768790537964,13316,0.0021800226447356557,0.004077131113371937
1992,Sachsen-Anhalt,Rural regions,3.0,0.0029759633727584893,13316,0.0020507630336637247,0.003901163711853254
1992,Schleswig-Holstein,Urban regions,1.0,0.0029759633727584893,13316,0.0020507630336637247,0.003901163711853254
1992,Brandenburg,Rural regions,3.0,0.0028996566196108358,13316,0.001986359902222622,0.0038129533369990493
1992,Hamburg,Urban regions,1.0,0.002823349866463182,13316,0.0019221158453171469,0.0037245838876092175
1992,Baden-Wuerttemberg,Rural regions,3.0,0.0027470431133155286,13316,0.001858037338251066,0.0036360488883799913
1992,Brandenburg,Urban regions,1.0,0.002441816100724914,13316,0.0016035251604869212,0.0032801070409629067
1992,Mecklenburg-Vorpommern,Urban regions,1.0,0.002289202594429607,13316,0.0014774687964598846,0.003100936392399329
1992,Schleswig-Holstein,Urban regions,3.0,0.0021365890881342997,13316,0.0013523197603907038,0.0029208584158778956
1992,Bremen,Urban regions,2.0,0.0021365890881342997,13316,0.0013523197603907038,0.0029208584158778956
1992,"Rheinland-Pfalz,Saarland",Rural regions,1.0,0.002060282334986646,13316,0.0012901156979542214,0.002830448972019071
1992,Brandenburg,Urban regions,2.0,0.002060282334986646,13316,0.0012901156979542214,0.002830448972019071
1992,Mecklenburg-Vorpommern,Rural regions,3.0,0.0018313620755436857,13316,0.0011051587280157026,0.0025575654230716688
1992,Nordrhein-Westfalen,Rural regions,1.0,0.0016787485692483786,13316,0.000983408648195903,0.002374088490300854
1992,Thueringen,Rural regions,3.0,0.0016787485692483786,13316,0.000983408648195903,0.002374088490300854
1992,Schleswig-Holstein,Rural regions,3.0,0.0016787485692483786,13316,0.000983408648195903,0.002374088490300854
1992,Nordrhein-Westfalen,Rural regions,3.0,0.001602441816100725,13316,0.0009230628951329109,0.002281820737068539
1992,Nordrhein-Westfalen,Rural regions,2.0,0.001602441816100725,13316,0.0009230628951329109,0.002281820737068539
1992,Sachsen-Anhalt,Urban regions,3.0,0.0015261350629530714,13316,0.0008631037883894445,0.0021891663375166984
1992,Mecklenburg-Vorpommern,Urban regions,2.0,0.0010682945440671499,13316,0.0005134356114357776,0.0016231534766985222
1992,Bremen,Urban regions,3.0,0.0010682945440671499,13316,0.0005134356114357776,0.0016231534766985222
1992,Hessen,Rural regions,3.0,0.0009919877909194963,13316,0.0004572919237664616,0.001526683658072531
1992,Thueringen,Urban regions,3.0,0.0007630675314765357,13316,0.0002940545059352922,0.001232080557017779
1992,"Rheinland-Pfalz,Saarland",Rural regions,3.0,0.0006104540251812285,13316,0.000190923988451676,0.001029984061910781
1992,Mecklenburg-Vorpommern,Urban regions,3.0,0.0004578405188859214,13316,9.448910950233473e-05,0.0008211919282695081
1992,Brandenburg,Urban regions,3.0,0.00030522701259061424,13316,8.529181328623733e-06,0.0006019248438526048
1993,Nordrhein-Westfalen,Urban regions,1.0,0.09212447176334998,13101,0.0871721995545499,0.09707674397215006
1993,Nordrhein-Westfalen,Urban regions,2.0,0.0774490971955436,13101,0.07287182017623403,0.08202637421485318
1993,Baden-Wuerttemberg,Urban regions,1.0,0.05631963119477526,13101,0.0523719123986847,0.06026734999086582
1993,Baden-Wuerttemberg,Urban regions,2.0,0.050787552823665004,13101,0.04702775749605917,0.05454734815127084
1993,Bayern,Rural regions,1.0,0.029504417979254707,13101,0.026606779799492768,0.032402056159016646
1993,Bayern,Urban regions,1.0,0.028966577026507876,13101,0.02609467562079437,0.03183847843222139
1993,Hessen,Urban regions,2.0,0.02865923933922397,13101,0.0258021620797326,0.031516316598715344
1993,Bayern,Urban regions,2.0,0.027506723011909335,13101,0.02470602309206741,0.03030742293175126
1993,Hessen,Urban regions,1.0,0.027506723011909335,13101,0.02470602309206741,0.03030742293175126
1993,Bayern,Rural regions,2.0,0.026815213215520554,13101,0.02404895873149388,0.029581467699547226
1993,Berlin,Urban regions,1.0,0.024356511717249327,13101,0.021716797156134532,0.02699622627836412
1993,Sachsen,Urban regions,1.0,0.023665001920860546,13101,0.021062107522309484,0.026267896319411607
1993,Sachsen-Anhalt,Rural regions,1.0,0.02212831348444103,13101,0.01960936699646933,0.024647259972412728
1993,Brandenburg,Rural regions,1.0,0.02197464464079908,13101,0.019464262507082664,0.024485026774515493
1993,Sachsen,Rural regions,1.0,0.020822128313484442,13101,0.018377025066223483,0.0232672315607454
1993,Thueringen,Rural regions,1.0,0.0193622742988859,13101,0.017002685474351333,0.02172186312342047
1993,Brandenburg,Rural regions,2.0,0.01920860545524395,13101,0.01685821459581308,0.02155899631467482
1993,"Rheinland-Pfalz,Saarland",Urban regions,1.0,0.01897810218978102,13101,0.01664158172494328,0.02131462265461876
1993,"Rheinland-Pfalz,Saarland",Urban regions,2.0,0.018901267767960046,13101,0.016569390586713126,0.021233144949206965
1993,Sachsen-Anhalt,Rural regions,2.0,0.018209757971571264,13101,0.015920128057642587,0.02049938788549994
1993,Sachsen,Urban regions,2.0,0.01790242028428736,13101,0.01563183905785132,0.0201730015107234
1993,Nordrhein-Westfalen,Urban regions,3.0,0.016749903956972723,13101,0.014552337551353574,0.01894747036259187
1993,Niedersachsen,Urban regions,2.0,0.016596235113330773,13101,0.014408601585919403,0.018783868640742142
1993,Niedersachsen,Rural regions,2.0,0.016519400691509797,13101,0.014336751743886274,0.01870204963913332
1993,Niedersachsen,Rural regions,1.0,0.016519400691509797,13101,0.014336751743886274,0.01870204963913332
1993,Sachsen,Rural regions,2.0,0.016058394160583942,13101,0.013905911967236388,0.018210876353931496
1993,Berlin,Urban regions,2.0,0.015981559738762967,13101,0.013834149359784928,0.018128970117741006
1993,Thueringen,Rural regions,2.0,0.01590472531694199,13101,0.013762399567521684,0.0180470510663623
1993,Niedersachsen,Urban regions,1.0,0.013983864771417595,13101,0.011973108338861924,0.015994621203973266
1993,Mecklenburg-Vorpommern,Rural regions,1.0,0.01298501728774491,13101,0.01104642274099365,0.014923611834496168
1993,Mecklenburg-Vorpommern,Rural regions,2.0,0.012370341913177103,13101,0.010477598422000738,0.014263085404353469
1993,Baden-Wuerttemberg,Urban regions,3.0,0.010295812524010756,13101,0.00856724294787024,0.012024382100151273
1993,Baden-Wuerttemberg,Rural regions,1.0,0.009066461774875145,13101,0.0074433627039288755,0.010689560845821414
1993,Thueringen,Urban regions,1.0,0.008451786400307337,13101,0.006884187238427137,0.010019385562187537
1993,Sachsen-Anhalt,Urban regions,1.0,0.007376104494813677,13101,0.005910861204824635,0.008841347784802719
1993,Baden-Wuerttemberg,Rural regions,2.0,0.006915097963887821,13101,0.005496052838410379,0.008334143089365264
1993,Hessen,Rural regions,1.0,0.006377257011140991,13101,0.005014144921146402,0.0077403691011355795
1993,Niedersachsen,Rural regions,3.0,0.005762581636573185,13101,0.004466425126589954,0.007058738146556416
1993,Hamburg,Urban regions,2.0,0.0056089127929312334,13101,0.004330056327679499,0.006887769258182968
1993,Schleswig-Holstein,Rural regions,2.0,0.005532078371110257,13101,0.004261962334827811,0.006802194407392704
1993,"Rheinland-Pfalz,Saarland",Rural regions,2.0,0.005378409527468306,13101,0.004125961471499412,0.0066308575834372
1993,Bayern,Rural regions,3.0,0.00530157510564733,13101,0.004058057259666411,0.006545092951628248
1993,Niedersachsen,Urban regions,3.0,0.00530157510564733,13101,0.004058057259666411,0.006545092951628248
1993,Bayern,Urban regions,3.0,0.005224740683826354,13101,0.003990219047131337,0.006459262320521372
1993,Hessen,Urban regions,3.0,0.005071071840184403,13101,0.0038547464884279414,0.006287397191940864
1993,Thueringen,Urban regions,2.0,0.005071071840184403,13101,0.0038547464884279414,0.006287397191940864
1993,Schleswig-Holstein,Urban regions,2.0,0.004840568574721475,13101,0.003652070812931743,0.006029066336511207
1993,Sachsen,Rural regions,3.0,0.004763734152900499,13101,0.0035846611293313463,0.005942807176469652
1993,Schleswig-Holstein,Urban regions,1.0,0.004379562043795621,13101,0.0032488133591222976,0.005510310728468944
1993,Sachsen-Anhalt,Urban regions,2.0,0.004379562043795621,13101,0.0032488133591222976,0.005510310728468944
1993,Bremen,Urban regions,1.0,0.003764886669227814,13101,0.0027161638348123336,0.0048136095036432945
1993,Hamburg,Urban regions,1.0,0.003764886669227814,13101,0.0027161638348123336,0.0048136095036432945
1993,Schleswig-Holstein,Rural regions,1.0,0.0034575489819439107,13101,0.0024523873089140717,0.00446271065497375
1993,Berlin,Urban regions,3.0,0.0034575489819439107,13101,0.0024523873089140717,0.00446271065497375
1993,Hessen,Rural regions,2.0,0.0032270457164809835,13101,0.0022558549833133243,0.004198236449648642
1993,Sachsen-Anhalt,Rural regions,3.0,0.0031502112946600077,13101,0.0021906150256022034,0.004109807563717812
1993,"Rheinland-Pfalz,Saarland",Urban regions,3.0,0.0027660391855551286,13101,0.0018666833805926456,0.0036653949905176117
1993,Brandenburg,Urban regions,1.0,0.002612370341913177,13101,0.0017382862644879675,0.003486454419338387
1993,Nordrhein-Westfalen,Rural regions,2.0,0.002612370341913177,13101,0.0017382862644879675,0.003486454419338387
1993,"Rheinland-Pfalz,Saarland",Rural regions,1.0,0.0024587014982712257,13101,0.0016106500634005005,0.003306752933141951
1993,Bremen,Urban regions,2.0,0.002305032654629274,13101,0.0014838471401115352,0.0031262181691470124
1993,Mecklenburg-Vorpommern,Urban regions,1.0,0.002305032654629274,13101,0.0014838471401115352,0.0031262181691470124
1993,Sachsen,Urban regions,3.0,0.002228198232808298,13101,0.0014207840500488908,0.0030356124155677053
1993,Baden-Wuerttemberg,Rural regions,3.0,0.0021513638109873223,13101,0.0013579621386859068,0.002944765483288738
1993,Brandenburg,Urban regions,2.0,0.001997694967345371,13101,0.0012330951182366661,0.0027622948164540756
1993,Nordrhein-Westfalen,Rural regions,1.0,0.001997694967345371,13101,0.0012330951182366661,0.0027622948164540756
1993,Brandenburg,Rural regions,3.0,0.001997694967345371,13101,0.0012330951182366661,0.0027622948164540756
1993,Schleswig-Holstein,Urban regions,3.0,0.001920860545524395,13101,0.0011710798483777,0.00267064124267109
1993,Mecklenburg-Vorpommern,Rural regions,3.0,0.0017671917018824434,13101,0.0010479719604999274,0.0024864114432649595
1993,Thueringen,Rural regions,3.0,0.001536688436419516,13101,0.0008659351405402642,0.0022074417322987677
1993,Schleswig-Holstein,Rural regions,3.0,0.001536688436419516,13101,0.0008659351405402642,0.0022074417322987677
1993,Mecklenburg-Vorpommern,Urban regions,2.0,0.00145985401459854,13101,0.0008060594173252168,0.002113648611871863
1993,Hamburg,Urban regions,3.0,0.0013830195927775643,13101,0.0007466381782649641,0.0020194010072901647
1993,Sachsen-Anhalt,Urban regions,3.0,0.0012293507491356128,13101,0.0006293184359801558,0.0018293830622910698
1993,Bremen,Urban regions,3.0,0.0009988474836726854,13101,0.0004579232573351543,0.0015397717100102165
1993,Hessen,Rural regions,3.0,0.0005378409527468306,13101,0.00014081951320106393,0.0009348623922925972
1993,"Rheinland-Pfalz,Saarland",Rural regions,3.0,0.0004610065309258548,13101,9.342197379563576e-05,0.0008285910880560738
1993,Thueringen,Urban regions,3.0,0.000384172109104879,13101,4.860195601523275e-05,0.0007197422621945252
1993,Brandenburg,Urban regions,3.0,0.0003073376872839032,13101,7.18308300310755e-06,0.0006074922915646989
1993,Nordrhein-Westfalen,Rural regions,3.0,0.0002305032654629274,13101,-2.9448236013167756e-05,0.0004904547669390226
1993,Mecklenburg-Vorpommern,Urban regions,3.0,7.68344218209758e-05,13101,-7.326018129384577e-05,0.00022692902493579736
1994,Nordrhein-Westfalen,Urban regions,1.0,0.09091619151761306,12873,0.08594982502084171,0.0958825580143844
1994,Nordrhein-Westfalen,Urban regions,2.0,0.07873154729360306,12873,0.07407907623833998,0.08338401834886613
1994,Baden-Wuerttemberg,Urban regions,2.0,0.056861673045379986,12873,0.05286117833404047,0.0608621677567195
1994,Baden-Wuerttemberg,Urban regions,1.0,0.04811372334609076,12873,0.04441677653011217,0.05181067016206935
1994,Hessen,Urban regions,2.0,0.03077403733499961,12873,0.027790572355102624,0.0337575023148966
1994,Bayern,Rural regions,2.0,0.03038350386628134,12873,0.0274184327623719,0.03334857497019078
1994,Bayern,Urban regions,2.0,0.027571662891509804,12873,0.024743030764774836,0.03040029501824477
1994,Bayern,Urban regions,1.0,0.027259236116535187,12873,0.024446224112712092,0.03007224812035828
1994,Bayern,Rural regions,1.0,0.026556275872842303,12873,0.02377876864817986,0.029333783097504746
1994,Sachsen,Urban regions,1.0,0.026009529016636727,12873,0.02325999064624388,0.028759067387029574
1994,Hessen,Urban regions,1.0,0.025775208935405764,12873,0.023037754668796304,0.028512663202015225
1994,Sachsen-Anhalt,Rural regions,1.0,0.024681715222994612,12873,0.022001454523293617,0.027361975922695608
1994,Brandenburg,Rural regions,1.0,0.022338514410684997,12873,0.019785592187249908,0.024891436634120086
1994,Berlin,Urban regions,1.0,0.021947980941966726,12873,0.019416967504332996,0.024478994379600456
1994,Thueringen,Rural regions,1.0,0.02140123408576115,12873,0.01890124606725438,0.02390122210426792
1994,"Rheinland-Pfalz,Saarland",Urban regions,2.0,0.019839100210888073,12873,0.017430160897940118,0.022248039523836027
1994,Sachsen,Rural regions,1.0,0.019839100210888073,12873,0.017430160897940118,0.022248039523836027
1994,"Rheinland-Pfalz,Saarland",Urban regions,1.0,0.018589393110989613,12873,0.01625607384904664,0.020922712372932584
1994,Brandenburg,Rural regions,2.0,0.01819885964227134,12873,0.015889720832214956,0.020507998452327727
1994,Niedersachsen,Urban regions,2.0,0.018120752948527687,12873,0.015816483048138028,0.020425022848917347
1994,Sachsen,Rural regions,2.0,0.018042646254784037,12873,0.01574325636561292,0.020342036143955154
1994,Berlin,Urban regions,2.0,0.016871045848629227,12873,0.014646238384415412,0.019095853312843043
1994,Niedersachsen,Rural regions,2.0,0.016558619073654614,12873,0.014354157750232669,0.018763080397076557
1994,Sachsen,Urban regions,2.0,0.016558619073654614,12873,0.014354157750232669,0.018763080397076557
1994,Nordrhein-Westfalen,Urban regions,3.0,0.01593376552370538,12873,0.013770610906387691,0.01809692014102307
1994,Niedersachsen,Rural regions,1.0,0.015855658829961726,12873,0.013697726941617893,0.018013590718305557
1994,Sachsen-Anhalt,Rural regions,2.0,0.015621338748730767,12873,0.013479156544355816,0.017763520953105717
1994,Niedersachsen,Urban regions,1.0,0.014762165117550574,12873,0.01267881742164693,0.01684551281345422
1994,Mecklenburg-Vorpommern,Rural regions,2.0,0.013278137936421151,12873,0.011300794302575749,0.015255481570266554
1994,Thueringen,Rural regions,2.0,0.013200031242677497,12873,0.011228433874189305,0.015171628611165689
1994,Baden-Wuerttemberg,Urban regions,3.0,0.012809497773959228,12873,0.01086690073603707,0.014752094811881385
1994,Mecklenburg-Vorpommern,Rural regions,1.0,0.012731391080215574,12873,0.01079464903700252,0.014668133123428627
1994,Baden-Wuerttemberg,Rural regions,1.0,0.008826056393032883,12873,0.007210305241813691,0.010441807544252075
1994,Thueringen,Urban regions,1.0,0.007654455986878075,12873,0.006148872600612654,0.009160039373143497
1994,Thueringen,Urban regions,2.0,0.006639068968210576,12873,0.005236179953765669,0.008041957982655482
1994,Bayern,Urban regions,3.0,0.006482855580723268,12873,0.005096460390310293,0.007869250771136243
1994,Sachsen-Anhalt,Urban regions,1.0,0.006248535499492306,12873,0.004887265735235081,0.007609805263749532
1994,Baden-Wuerttemberg,Rural regions,2.0,0.006014215418261345,12873,0.004678555900349541,0.007349874936173149
1994,Niedersachsen,Rural regions,3.0,0.005623681949543075,12873,0.004331862114614107,0.006915501784472044
1994,Schleswig-Holstein,Rural regions,2.0,0.005545575255799422,12873,0.004262707378703862,0.006828443132894982
1994,Hessen,Rural regions,1.0,0.005467468562055768,12873,0.004193616980002798,0.006741320144108737
1994,Hessen,Urban regions,3.0,0.00531125517456846,12873,0.004055634747977894,0.006566875601159027
1994,Schleswig-Holstein,Urban regions,2.0,0.00531125517456846,12873,0.004055634747977894,0.006566875601159027
1994,Hamburg,Urban regions,2.0,0.00531125517456846,12873,0.004055634747977894,0.006566875601159027
1994,Sachsen-Anhalt,Urban regions,2.0,0.004998828399593845,12873,0.003780506370331563,0.006217150428856127
1994,Bayern,Rural regions,3.0,0.004842615012106538,12873,0.0036433862283761654,0.00604184379583691
1994,"Rheinland-Pfalz,Saarland",Rural regions,2.0,0.004608294930875576,12873,0.0034383017555982276,0.0057782881061529245
1994,Sachsen,Rural regions,3.0,0.004530188237131922,12873,0.0033701071195458314,0.005690269354718012
1994,Niedersachsen,Urban regions,3.0,0.004061548074669999,12873,0.0029628503226558542,0.005160245826684144
1994,Berlin,Urban regions,3.0,0.003983441380926345,12873,0.0028953166493826234,0.005071566112470067
1994,Schleswig-Holstein,Rural regions,1.0,0.00367101460595173,12873,0.0026262688261871336,0.004715760385716326
1994,Schleswig-Holstein,Urban regions,1.0,0.0035929079122080762,12873,0.002559295693003411,0.004626520131412742
1994,Hessen,Rural regions,2.0,0.003358587830977115,12873,0.002359131079119642,0.004358044582834588
1994,Bremen,Urban regions,1.0,0.0032804811372334607,12873,0.0022926756353372473,0.004268286639129674
1994,Hamburg,Urban regions,1.0,0.0030461610560024994,12873,0.0020941759747697287,0.00399814613723527
1994,Sachsen,Urban regions,3.0,0.0029680543622588457,12873,0.0020283166642694637,0.003907792060248228
1994,Mecklenburg-Vorpommern,Urban regions,1.0,0.002733734281027884,12873,0.0018317480657758117,0.003635720496279956
1994,Bremen,Urban regions,2.0,0.002733734281027884,12873,0.0018317480657758117,0.003635720496279956
1994,Nordrhein-Westfalen,Rural regions,2.0,0.00265562758728423,12873,0.0017665854544091594,0.003544669720159301
1994,"Rheinland-Pfalz,Saarland",Rural regions,1.0,0.0025775208935405764,12873,0.0017016161873100568,0.003453425599771096
1994,Hamburg,Urban regions,3.0,0.002343200812309615,12873,0.0015079603507714753,0.003178441273847755
1994,Thueringen,Rural regions,3.0,0.002265094118565961,12873,0.001443860166302757,0.0030863280708291647
1994,"Rheinland-Pfalz,Saarland",Urban regions,3.0,0.002265094118565961,12873,0.001443860166302757,0.0030863280708291647
1994,Brandenburg,Urban regions,2.0,0.002265094118565961,12873,0.001443860166302757,0.0030863280708291647
1994,Sachsen-Anhalt,Rural regions,3.0,0.002265094118565961,12873,0.001443860166302757,0.0030863280708291647
1994,Schleswig-Holstein,Urban regions,3.0,0.0021088807310786534,12873,0.0013164090076645649,0.002901352454492742
1994,Baden-Wuerttemberg,Rural regions,3.0,0.0021088807310786534,12873,0.0013164090076645649,0.002901352454492742
1994,Brandenburg,Rural regions,3.0,0.0020307740373349996,12873,0.0012530857419926096,0.0028084623326773894
1994,Schleswig-Holstein,Rural regions,3.0,0.0019526673435913459,12873,0.001190051387908783,0.002715283299273909
1994,Brandenburg,Urban regions,1.0,0.0019526673435913459,12873,0.001190051387908783,0.002715283299273909
1994,Nordrhein-Westfalen,Rural regions,1.0,0.0017183472623603843,12873,0.001002866107896217,0.0024338284168245517
1994,Mecklenburg-Vorpommern,Urban regions,2.0,0.0016402405686167304,12873,0.0009411821097364063,0.0023392990274970545
1994,Mecklenburg-Vorpommern,Rural regions,3.0,0.0015621338748730766,12873,0.0008798959879756178,0.0022443717617705353
1994,"Rheinland-Pfalz,Saarland",Rural regions,3.0,0.0014840271811294228,12873,0.0008190379341848534,0.002149016428073992
1994,Sachsen-Anhalt,Urban regions,3.0,0.0009372803249238459,12873,0.00040865579284570614,0.0014659048570019857
1994,Hessen,Rural regions,3.0,0.0007029602436928844,12873,0.00024510428654483555,0.0011608162008409334
1994,Bremen,Urban regions,3.0,0.0007029602436928844,12873,0.00024510428654483555,0.0011608162008409334
1994,Thueringen,Urban regions,3.0,0.0005467468562055768,12873,0.0001429242968384651,0.0009505694155726885
1994,Nordrhein-Westfalen,Rural regions,3.0,0.00046864016246192297,12873,9.47585117970923e-05,0.0008425218131267536
1994,Brandenburg,Urban regions,3.0,0.00031242677497461533,12873,7.129831416010073e-06,0.0006177237185332206
1994,Mecklenburg-Vorpommern,Urban regions,3.0,0.00015621338748730767,12873,-5.9681017670105735e-05,0.00037210779264472107
1995,Nordrhein-Westfalen,Urban regions,1.0,0.09294725642194862,13284,0.08800953941241009,0.09788497343148715
1995,Nordrhein-Westfalen,Urban regions,2.0,0.07767137862897097,13284,0.07311976920839822,0.08222298804954373
1995,Baden-Wuerttemberg,Urban regions,1.0,0.05502355981152151,13284,0.05114583959867303,0.058901280024369985
1995,Baden-Wuerttemberg,Urban regions,2.0,0.0506155950752394,13284,0.04688777572609393,0.05434341442438487
1995,Bayern,Rural regions,1.0,0.030779753761969904,13284,0.027842540724292607,0.0337169667996472
1995,Hessen,Urban regions,1.0,0.02933576531387749,13284,0.026466142191281815,0.032205388436473165
1995,Bayern,Rural regions,2.0,0.027891776865785072,13284,0.02509158985040671,0.030691963881163433
1995,Bayern,Urban regions,2.0,0.027359781121751026,13284,0.02458566868644397,0.030133893557058082
1995,Hessen,Urban regions,2.0,0.02705578355373157,13284,0.024296694830115283,0.02981487227734786
1995,Bayern,Urban regions,1.0,0.02682778537771698,13284,0.024080024727013722,0.029575546028420236
1995,Sachsen-Anhalt,Rural regions,1.0,0.02287581699346405,13284,0.020333352915414056,0.025418281071514046
1995,Brandenburg,Rural regions,1.0,0.022723818209454325,13284,0.020189617850160005,0.025258018568748646
1995,Sachsen,Urban regions,1.0,0.02226782185742514,13284,0.01975859191507253,0.024777051799777752
1995,Berlin,Urban regions,1.0,0.021279829761361908,13284,0.018825657846075303,0.023734001676648513
1995,"Rheinland-Pfalz,Saarland",Urban regions,1.0,0.020215838273293815,13284,0.017822507513278775,0.022609169033308854
1995,"Rheinland-Pfalz,Saarland",Urban regions,2.0,0.01975984192126463,13284,0.01739310701493656,0.0221265768275927
1995,Niedersachsen,Urban regions,2.0,0.01937984496124031,13284,0.017035523330842125,0.021724166591638495
1995,Nordrhein-Westfalen,Urban regions,3.0,0.018543851649186805,13284,0.016249673917260544,0.020838029381113066
1995,Thueringen,Rural regions,1.0,0.01839185286517708,13284,0.01610691993350922,0.02067678579684494
1995,Sachsen,Urban regions,2.0,0.01839185286517708,13284,0.01610691993350922,0.02067678579684494
1995,Brandenburg,Rural regions,2.0,0.017783857729138167,13284,0.01553631395388981,0.020031401504386523
1995,Sachsen,Rural regions,1.0,0.017403860769113846,13284,0.015180028823001823,0.01962769271522587
1995,Sachsen,Rural regions,2.0,0.01725186198510412,13284,0.015037591147781268,0.01946613282242697
1995,Niedersachsen,Rural regions,2.0,0.01725186198510412,13284,0.015037591147781268,0.01946613282242697
1995,Berlin,Urban regions,2.0,0.017023863809089528,13284,0.01482401824389579,0.019223709374283266
1995,Sachsen-Anhalt,Rural regions,2.0,0.016567867457060344,13284,0.014397180779532875,0.018738554134587814
