year,age_gr,bula_h,pld0044,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,30-45 y.,Bavaria,Often,0.01604,37,1259,0.00910,0.02298
2013,30-45 y.,Bavaria,Sometimes,0.11533,149,1259,0.09768,0.13298
2013,30-45 y.,Bavaria,Seldom,0.33759,459,1259,0.31146,0.36372
2013,30-45 y.,Bavaria,Never,0.33932,614,1259,0.31316,0.36549
2013,30-45 y.,Berlin,Sometimes,0.21201,67,279,0.16397,0.26006
2013,30-45 y.,Berlin,Seldom,0.30427,110,279,0.25019,0.35836
2013,30-45 y.,Berlin,Never,0.27840,102,279,0.22571,0.33109
2013,30-45 y.,Brandenburg,Sometimes,0.11743,35,265,0.07860,0.15627
2013,30-45 y.,Brandenburg,Seldom,0.33012,91,265,0.27339,0.38685
2013,30-45 y.,Brandenburg,Never,0.43640,139,265,0.37658,0.49622
2013,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.21933,50,146,0.15197,0.28668
2013,30-45 y.,Mecklenburg-Western Pomerania,Never,0.61000,96,146,0.53061,0.68939
2013,30-45 y.,Saxony,Sometimes,0.11996,63,530,0.09227,0.14764
2013,30-45 y.,Saxony,Seldom,0.37111,181,530,0.32994,0.41228
2013,30-45 y.,Saxony,Never,0.46329,286,530,0.42079,0.50578
2013,30-45 y.,Saxony-Anhalt,Seldom,0.33477,101,268,0.27816,0.39137
2013,30-45 y.,Saxony-Anhalt,Never,0.47863,167,268,0.41871,0.53855
2013,30-45 y.,Thuringa,Seldom,0.32024,91,254,0.26275,0.37774
2013,30-45 y.,Thuringa,Never,0.48793,163,254,0.42633,0.54952
2013,46-65 y.,Schleswig-Holstein,Seldom,0.34571,92,244,0.28591,0.40551
2013,46-65 y.,Schleswig-Holstein,Never,0.51879,152,244,0.45597,0.58161
2013,46-65 y.,Hamburg,Seldom,0.35313,39,84,0.25031,0.45596
2013,46-65 y.,Hamburg,Never,0.28527,45,84,0.18813,0.38241
2013,46-65 y.,Lower Saxony,Sometimes,0.08647,91,833,0.06737,0.10556
2013,46-65 y.,Lower Saxony,Seldom,0.32909,268,833,0.29717,0.36102
2013,46-65 y.,Lower Saxony,Never,0.51607,474,833,0.48212,0.55003
2013,46-65 y.,Bremen,Never,0.57913,31,31,0.40246,0.75580
2013,46-65 y.,North Rhine-Westphalia,Often,0.02486,42,1771,0.01760,0.03211
2013,46-65 y.,North Rhine-Westphalia,Sometimes,0.09988,183,1771,0.08592,0.11385
2013,46-65 y.,North Rhine-Westphalia,Seldom,0.29018,529,1771,0.26904,0.31132
2013,46-65 y.,North Rhine-Westphalia,Never,0.51545,1017,1771,0.49216,0.53873
2013,46-65 y.,Hesse,Sometimes,0.09789,81,662,0.07523,0.12054
2013,46-65 y.,Hesse,Seldom,0.34682,253,662,0.31054,0.38311
2013,46-65 y.,Hesse,Never,0.46332,328,662,0.42531,0.50133
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.09192,55,501,0.06659,0.11724
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.27506,149,501,0.23592,0.31420
2013,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.53635,297,501,0.49264,0.58006
2013,46-65 y.,Baden-Wuerttemberg,Sometimes,0.09917,112,992,0.08056,0.11778
2013,46-65 y.,Baden-Wuerttemberg,Seldom,0.33164,333,992,0.30233,0.36095
2013,46-65 y.,Baden-Wuerttemberg,Never,0.47334,547,992,0.44225,0.50443
2013,46-65 y.,Bavaria,Sometimes,0.11584,167,1381,0.09896,0.13273
2013,46-65 y.,Bavaria,Seldom,0.29433,474,1381,0.27029,0.31838
2013,46-65 y.,Bavaria,Never,0.51428,740,1381,0.48791,0.54065
2013,46-65 y.,Berlin,Sometimes,0.11505,49,339,0.08104,0.14907
2013,46-65 y.,Berlin,Seldom,0.38924,132,339,0.33726,0.44122
2013,46-65 y.,Berlin,Never,0.43271,158,339,0.37989,0.48553
2013,46-65 y.,Brandenburg,Seldom,0.31651,123,364,0.26866,0.36436
2013,46-65 y.,Brandenburg,Never,0.58626,241,364,0.53559,0.63692
2013,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.23376,54,210,0.17638,0.29113
2013,46-65 y.,Mecklenburg-Western Pomerania,Never,0.70710,156,210,0.64540,0.76880
2013,46-65 y.,Saxony,Sometimes,0.07254,34,586,0.05152,0.09355
2013,46-65 y.,Saxony,Seldom,0.27343,153,586,0.23731,0.30955
2013,46-65 y.,Saxony,Never,0.63121,399,586,0.59211,0.67031
2013,46-65 y.,Saxony-Anhalt,Seldom,0.22037,82,314,0.17445,0.26629
2013,46-65 y.,Saxony-Anhalt,Never,0.68723,232,314,0.63587,0.73860
2013,46-65 y.,Thuringa,Seldom,0.30107,105,353,0.25315,0.34899
2013,46-65 y.,Thuringa,Never,0.62195,248,353,0.57129,0.67260
2013,66 and older,Schleswig-Holstein,Seldom,0.22323,31,160,0.15850,0.28795
2013,66 and older,Schleswig-Holstein,Never,0.66671,129,160,0.59344,0.73998
2013,66 and older,Hamburg,Never,0.76434,75,75,0.66764,0.86104
2013,66 and older,Lower Saxony,Seldom,0.16604,82,460,0.13200,0.20009
2013,66 and older,Lower Saxony,Never,0.76260,378,460,0.72368,0.80153
2013,66 and older,North Rhine-Westphalia,Sometimes,0.05498,44,927,0.04030,0.06966
2013,66 and older,North Rhine-Westphalia,Seldom,0.17913,178,927,0.15443,0.20383
2013,66 and older,North Rhine-Westphalia,Never,0.74556,705,927,0.71751,0.77361
2013,66 and older,Hesse,Seldom,0.16802,49,258,0.12231,0.21373
2013,66 and older,Hesse,Never,0.72002,209,258,0.66513,0.77492
2013,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.14754,44,250,0.10349,0.19159
2013,66 and older,"Rhineland-Palatinate, Saarland",Never,0.71757,206,250,0.66166,0.77349
2013,66 and older,Baden-Wuerttemberg,Sometimes,0.07270,47,532,0.05062,0.09479
2013,66 and older,Baden-Wuerttemberg,Seldom,0.26068,136,532,0.22334,0.29802
2013,66 and older,Baden-Wuerttemberg,Never,0.62913,349,532,0.58805,0.67022
2013,66 and older,Bavaria,Sometimes,0.06489,43,756,0.04732,0.08246
2013,66 and older,Bavaria,Seldom,0.20709,172,756,0.17818,0.23599
2013,66 and older,Bavaria,Never,0.70754,541,756,0.67510,0.73999
2013,66 and older,Berlin,Seldom,0.28655,63,192,0.22243,0.35068
2013,66 and older,Berlin,Never,0.62703,129,192,0.55845,0.69561
2013,66 and older,Brandenburg,Seldom,0.23627,52,228,0.18101,0.29153
2013,66 and older,Brandenburg,Never,0.66764,176,228,0.60636,0.72892
2013,66 and older,Mecklenburg-Western Pomerania,Never,0.77346,91,91,0.68698,0.85994
2013,66 and older,Saxony,Seldom,0.20799,72,333,0.16433,0.25165
2013,66 and older,Saxony,Never,0.75555,261,333,0.70932,0.80178
2013,66 and older,Saxony-Anhalt,Seldom,0.17477,39,190,0.12062,0.22891
2013,66 and older,Saxony-Anhalt,Never,0.77334,151,190,0.71365,0.83303
2013,66 and older,Thuringa,Seldom,0.19000,40,205,0.13617,0.24384
2013,66 and older,Thuringa,Never,0.75293,165,205,0.69375,0.81212
2018,17-29 y.,Schleswig-Holstein,Sometimes,0.16630,38,140,0.10440,0.22820
2018,17-29 y.,Schleswig-Holstein,Seldom,0.46910,71,140,0.38614,0.55206
2018,17-29 y.,Schleswig-Holstein,Never,0.10738,31,140,0.05591,0.15885
2018,17-29 y.,Hamburg,Sometimes,0.38843,32,32,0.21686,0.56001
2018,17-29 y.,Lower Saxony,Often,0.10301,57,480,0.07579,0.13023
2018,17-29 y.,Lower Saxony,Sometimes,0.28710,166,480,0.24659,0.32762
2018,17-29 y.,Lower Saxony,Seldom,0.28707,156,480,0.24656,0.32759
2018,17-29 y.,Lower Saxony,Never,0.21290,101,480,0.17624,0.24956
2018,17-29 y.,North Rhine-Westphalia,Often,0.13905,128,1005,0.11765,0.16045
2018,17-29 y.,North Rhine-Westphalia,Sometimes,0.28105,346,1005,0.25324,0.30885
2018,17-29 y.,North Rhine-Westphalia,Seldom,0.28731,318,1005,0.25931,0.31530
2018,17-29 y.,North Rhine-Westphalia,Never,0.19290,213,1005,0.16849,0.21731
2018,17-29 y.,Hesse,Often,0.13751,52,313,0.09929,0.17572
2018,17-29 y.,Hesse,Sometimes,0.32304,103,313,0.27115,0.37493
2018,17-29 y.,Hesse,Seldom,0.30105,105,313,0.25015,0.35195
2018,17-29 y.,Hesse,Never,0.15786,53,313,0.11740,0.19831
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.27153,76,213,0.21166,0.33140
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Seldom,0.30507,76,213,0.24309,0.36705
2018,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.18611,61,213,0.13372,0.23850
2018,17-29 y.,Baden-Wuerttemberg,Often,0.15187,62,433,0.11803,0.18572
2018,17-29 y.,Baden-Wuerttemberg,Sometimes,0.28378,155,433,0.24127,0.32629
2018,17-29 y.,Baden-Wuerttemberg,Seldom,0.21099,112,433,0.17251,0.24947
2018,17-29 y.,Baden-Wuerttemberg,Never,0.24978,104,433,0.20896,0.29060
2018,17-29 y.,Bavaria,Often,0.11465,76,605,0.08925,0.14006
2018,17-29 y.,Bavaria,Sometimes,0.34493,217,605,0.30702,0.38284
2018,17-29 y.,Bavaria,Seldom,0.25464,201,605,0.21989,0.28938
2018,17-29 y.,Bavaria,Never,0.20635,111,605,0.17407,0.23862
2018,17-29 y.,Berlin,Sometimes,0.34844,58,107,0.25773,0.43915
2018,17-29 y.,Berlin,Seldom,0.29725,49,107,0.21024,0.38425
2018,17-29 y.,Brandenburg,Seldom,0.27213,42,82,0.17521,0.36905
2018,17-29 y.,Brandenburg,Never,0.27661,40,82,0.17919,0.37403
2018,17-29 y.,Mecklenburg-Western Pomerania,Never,0.33369,35,35,0.17519,0.49218
2018,17-29 y.,Saxony,Sometimes,0.18325,62,207,0.13042,0.23608
2018,17-29 y.,Saxony,Seldom,0.33922,80,207,0.27457,0.40387
2018,17-29 y.,Saxony,Never,0.30421,65,207,0.24138,0.36704
2018,17-29 y.,Saxony-Anhalt,Seldom,0.24762,52,94,0.15989,0.33534
2018,17-29 y.,Saxony-Anhalt,Never,0.29249,42,94,0.20003,0.38494
2018,17-29 y.,Thuringa,Sometimes,0.24115,31,114,0.16227,0.32002
2018,17-29 y.,Thuringa,Seldom,0.35221,48,114,0.26413,0.44028
2018,17-29 y.,Thuringa,Never,0.23869,35,114,0.16010,0.31729
2018,30-45 y.,Schleswig-Holstein,Sometimes,0.23334,50,265,0.18232,0.28436
2018,30-45 y.,Schleswig-Holstein,Seldom,0.40488,107,265,0.34567,0.46410
2018,30-45 y.,Schleswig-Holstein,Never,0.30479,108,265,0.24926,0.36032
2018,30-45 y.,Hamburg,Sometimes,0.19935,37,139,0.13269,0.26601
2018,30-45 y.,Hamburg,Seldom,0.45447,48,139,0.37139,0.53754
2018,30-45 y.,Hamburg,Never,0.25892,54,139,0.18584,0.33201
2018,30-45 y.,Lower Saxony,Sometimes,0.21976,124,553,0.18522,0.25431
2018,30-45 y.,Lower Saxony,Seldom,0.37059,217,553,0.33030,0.41088
2018,30-45 y.,Lower Saxony,Never,0.34262,212,553,0.30303,0.38221
2018,30-45 y.,North Rhine-Westphalia,Often,0.03969,59,1417,0.02952,0.04986
2018,30-45 y.,North Rhine-Westphalia,Sometimes,0.23064,294,1417,0.20870,0.25258
2018,30-45 y.,North Rhine-Westphalia,Seldom,0.36961,519,1417,0.34447,0.39475
2018,30-45 y.,North Rhine-Westphalia,Never,0.33750,545,1417,0.31287,0.36213
2018,30-45 y.,Hesse,Sometimes,0.23369,89,404,0.19238,0.27501
2018,30-45 y.,Hesse,Seldom,0.42302,185,404,0.37479,0.47126
2018,30-45 y.,Hesse,Never,0.28180,130,404,0.23787,0.32572
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.23824,78,341,0.19296,0.28352
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.38757,124,341,0.33578,0.43936
2018,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.32908,139,341,0.27914,0.37903
2018,30-45 y.,Baden-Wuerttemberg,Often,0.07144,43,790,0.05346,0.08941
2018,30-45 y.,Baden-Wuerttemberg,Sometimes,0.22799,144,790,0.19872,0.25727
2018,30-45 y.,Baden-Wuerttemberg,Seldom,0.33986,281,790,0.30680,0.37291
2018,30-45 y.,Baden-Wuerttemberg,Never,0.34884,322,790,0.31558,0.38209
2018,30-45 y.,Bavaria,Often,0.04033,39,1055,0.02845,0.05221
2018,30-45 y.,Bavaria,Sometimes,0.23448,208,1055,0.20890,0.26006
2018,30-45 y.,Bavaria,Seldom,0.36120,418,1055,0.33220,0.39020
2018,30-45 y.,Bavaria,Never,0.34260,390,1055,0.31395,0.37125
2018,30-45 y.,Berlin,Often,0.10972,32,325,0.07569,0.14376
2018,30-45 y.,Berlin,Sometimes,0.24157,85,325,0.19496,0.28817
2018,30-45 y.,Berlin,Seldom,0.41313,132,325,0.35952,0.46675
2018,30-45 y.,Berlin,Never,0.22425,76,325,0.17883,0.26966
2018,30-45 y.,Brandenburg,Sometimes,0.13742,31,230,0.09283,0.18201
2018,30-45 y.,Brandenburg,Seldom,0.50521,94,230,0.44045,0.56997
2018,30-45 y.,Brandenburg,Never,0.33754,105,230,0.27630,0.39879
2018,30-45 y.,Mecklenburg-Western Pomerania,Seldom,0.31375,48,125,0.23208,0.39543
2018,30-45 y.,Mecklenburg-Western Pomerania,Never,0.49216,77,125,0.40417,0.58016
2018,30-45 y.,Saxony,Sometimes,0.19572,63,417,0.15759,0.23385
2018,30-45 y.,Saxony,Seldom,0.40355,171,417,0.35641,0.45070
2018,30-45 y.,Saxony,Never,0.36900,183,417,0.32263,0.41537
2018,30-45 y.,Saxony-Anhalt,Seldom,0.38785,72,179,0.31627,0.45944
2018,30-45 y.,Saxony-Anhalt,Never,0.39462,107,179,0.32282,0.46642
2018,30-45 y.,Thuringa,Sometimes,0.18952,42,221,0.13773,0.24130
2018,30-45 y.,Thuringa,Seldom,0.30789,72,221,0.24689,0.36889
2018,30-45 y.,Thuringa,Never,0.44529,107,221,0.37961,0.51096
2018,46-65 y.,Schleswig-Holstein,Sometimes,0.13099,41,292,0.09223,0.16976
2018,46-65 y.,Schleswig-Holstein,Seldom,0.46169,118,292,0.40441,0.51897
2018,46-65 y.,Schleswig-Holstein,Never,0.38161,133,292,0.32579,0.43742
2018,46-65 y.,Hamburg,Seldom,0.35110,60,126,0.26743,0.43478
2018,46-65 y.,Hamburg,Never,0.37580,66,126,0.29090,0.46071
2018,46-65 y.,Lower Saxony,Sometimes,0.10193,118,953,0.08271,0.12114
2018,46-65 y.,Lower Saxony,Seldom,0.36823,368,953,0.33759,0.39886
2018,46-65 y.,Lower Saxony,Never,0.49719,467,953,0.46543,0.52895
2018,46-65 y.,Bremen,Seldom,0.46918,33,66,0.34785,0.59050
2018,46-65 y.,Bremen,Never,0.43253,33,66,0.31209,0.55298
2018,46-65 y.,North Rhine-Westphalia,Often,0.02799,52,1983,0.02073,0.03526
2018,46-65 y.,North Rhine-Westphalia,Sometimes,0.17122,312,1983,0.15464,0.18781
2018,46-65 y.,North Rhine-Westphalia,Seldom,0.33599,690,1983,0.31520,0.35679
2018,46-65 y.,North Rhine-Westphalia,Never,0.44685,929,1983,0.42496,0.46874
2018,46-65 y.,Hesse,Sometimes,0.16107,115,653,0.13285,0.18928
2018,46-65 y.,Hesse,Seldom,0.36794,253,653,0.33092,0.40496
2018,46-65 y.,Hesse,Never,0.44377,285,653,0.40563,0.48190
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Sometimes,0.15658,76,554,0.12630,0.18687
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.31426,192,554,0.27557,0.35296
2018,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.47043,286,554,0.42883,0.51203
2018,46-65 y.,Baden-Wuerttemberg,Sometimes,0.12752,138,994,0.10677,0.14827
2018,46-65 y.,Baden-Wuerttemberg,Seldom,0.41185,397,994,0.38124,0.44246
2018,46-65 y.,Baden-Wuerttemberg,Never,0.44170,459,994,0.41082,0.47259
2018,46-65 y.,Bavaria,Often,0.03827,41,1490,0.02852,0.04801
2018,46-65 y.,Bavaria,Sometimes,0.15730,212,1490,0.13881,0.17579
2018,46-65 y.,Bavaria,Seldom,0.33689,511,1490,0.31288,0.36090
2018,46-65 y.,Bavaria,Never,0.46045,726,1490,0.43513,0.48577
2018,46-65 y.,Berlin,Sometimes,0.18873,57,304,0.14467,0.23279
2018,46-65 y.,Berlin,Seldom,0.32365,117,304,0.27097,0.37633
2018,46-65 y.,Berlin,Never,0.45018,130,304,0.39416,0.50620
2018,46-65 y.,Brandenburg,Sometimes,0.11608,44,420,0.08541,0.14676
2018,46-65 y.,Brandenburg,Seldom,0.25049,107,420,0.20900,0.29198
2018,46-65 y.,Brandenburg,Never,0.62325,269,420,0.57685,0.66965
2018,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.27390,61,195,0.21115,0.33666
2018,46-65 y.,Mecklenburg-Western Pomerania,Never,0.64266,134,195,0.57523,0.71010
2018,46-65 y.,Saxony,Sometimes,0.07675,50,589,0.05523,0.09826
2018,46-65 y.,Saxony,Seldom,0.34996,172,589,0.31141,0.38851
2018,46-65 y.,Saxony,Never,0.56175,367,589,0.52164,0.60185
2018,46-65 y.,Saxony-Anhalt,Sometimes,0.11882,36,360,0.08535,0.15230
2018,46-65 y.,Saxony-Anhalt,Seldom,0.27975,102,360,0.23331,0.32618
2018,46-65 y.,Saxony-Anhalt,Never,0.58088,222,360,0.52984,0.63193
2018,46-65 y.,Thuringa,Sometimes,0.10143,39,373,0.07075,0.13210
2018,46-65 y.,Thuringa,Seldom,0.27157,104,373,0.22637,0.31676
2018,46-65 y.,Thuringa,Never,0.61097,230,373,0.56143,0.66051
2018,66 and older,Schleswig-Holstein,Seldom,0.25195,55,166,0.18571,0.31819
2018,66 and older,Schleswig-Holstein,Never,0.65086,111,166,0.57812,0.72359
2018,66 and older,Hamburg,Never,0.56447,59,59,0.43686,0.69207
2018,66 and older,Lower Saxony,Sometimes,0.05156,32,459,0.03131,0.07181
2018,66 and older,Lower Saxony,Seldom,0.24258,113,459,0.20332,0.28184
2018,66 and older,Lower Saxony,Never,0.68425,314,459,0.64168,0.72682
2018,66 and older,North Rhine-Westphalia,Sometimes,0.08039,79,910,0.06272,0.09807
2018,66 and older,North Rhine-Westphalia,Seldom,0.21098,205,910,0.18446,0.23750
2018,66 and older,North Rhine-Westphalia,Never,0.68094,626,910,0.65064,0.71125
2018,66 and older,Hesse,Seldom,0.25680,71,236,0.20094,0.31265
2018,66 and older,Hesse,Never,0.59418,165,236,0.53140,0.65697
2018,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.22781,70,271,0.17778,0.27784
2018,66 and older,"Rhineland-Palatinate, Saarland",Never,0.66937,201,271,0.61326,0.72549
2018,66 and older,Baden-Wuerttemberg,Sometimes,0.07605,38,520,0.05325,0.09886
2018,66 and older,Baden-Wuerttemberg,Seldom,0.25630,137,520,0.21874,0.29386
2018,66 and older,Baden-Wuerttemberg,Never,0.65032,345,520,0.60929,0.69135
2018,66 and older,Bavaria,Sometimes,0.06371,55,786,0.04662,0.08079
2018,66 and older,Bavaria,Seldom,0.23840,205,786,0.20859,0.26821
2018,66 and older,Bavaria,Never,0.68385,526,786,0.65133,0.71638
2018,66 and older,Berlin,Seldom,0.29410,63,178,0.22698,0.36123
2018,66 and older,Berlin,Never,0.56554,115,178,0.49251,0.63857
2018,66 and older,Brandenburg,Seldom,0.22213,46,230,0.16829,0.27596
2018,66 and older,Brandenburg,Never,0.71389,184,230,0.65536,0.77243
2018,66 and older,Mecklenburg-Western Pomerania,Seldom,0.20322,36,145,0.13750,0.26894
2018,66 and older,Mecklenburg-Western Pomerania,Never,0.77541,109,145,0.70725,0.84357
2018,66 and older,Saxony,Seldom,0.21188,76,344,0.16863,0.25513
2018,66 and older,Saxony,Never,0.70874,268,344,0.66066,0.75682
2018,66 and older,Saxony-Anhalt,Seldom,0.16823,46,177,0.11297,0.22350
2018,66 and older,Saxony-Anhalt,Never,0.73332,131,177,0.66798,0.79865
2018,66 and older,Thuringa,Seldom,0.12538,31,192,0.07841,0.17234
2018,66 and older,Thuringa,Never,0.84651,161,192,0.79539,0.89763
