year,bula_h,pgisced97,plh0187,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,Hesse,First Stage of Tertiary Education,Seldom,1.0,32,17481,1.0,1.0
2011,Hesse,Second Stage of Tertiary Education,Very seldom,0.23301615068184595,78,17481,0.23217407138456095,0.23385822997913094
2011,Hesse,Second Stage of Tertiary Education,Seldom,0.35128835284345905,130,17481,0.3503374752975187,0.3522392303893994
2011,Hesse,Second Stage of Tertiary Education,Sometimes,0.41569549647469506,134,17481,0.4147138069754327,0.4166771859739574
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very seldom,0.200295806820787,35,17481,0.19912602310395638,0.2014655905376176
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.3643371206827027,51,17481,0.36293052236802087,0.3657437189973845
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.43536707249651035,70,17481,0.43391791413572567,0.43681623085729504
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.2035692061919703,134,17481,0.20299910447692626,0.20413930790701434
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.291888191749889,179,17481,0.29124449477890463,0.2925318887208734
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.3104038506177352,188,17481,0.3097487873488304,0.31105891388664
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.1385774400551207,75,17481,0.138088251067323,0.13906662904291842
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very often,0.05556131138528481,32,17481,0.055236975193799,0.05588564757677063
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Sometimes,1.0,32,17481,1.0,1.0
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.18026207373344863,34,17481,0.17908246110452244,0.18144168636237482
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.447153833622311,69,17481,0.44562809426912653,0.44867957297549543
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.3725840926442404,62,17481,0.37110041471999283,0.374067770568488
2011,Baden-Wuerttemberg,Lower Secondary Level,Very seldom,0.18014161871112525,56,17481,0.17942248749676662,0.18086074992548387
2011,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.2646766616373157,88,17481,0.26385113956737066,0.2655021837072607
2011,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.34355188909473544,119,17481,0.34266324458698877,0.3444405336024821
2011,Baden-Wuerttemberg,Lower Secondary Level,Often,0.21162983055682366,58,17481,0.21086549295956572,0.2123941681540816
2011,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.16705749495601493,191,17481,0.16667293090112065,0.16744205901090922
2011,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.3345601115381417,408,17481,0.33407368228051537,0.335046540795768
2011,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.36966215918172607,441,17481,0.3691645167753729,0.37015980158807926
2011,Baden-Wuerttemberg,Upper Secondary Level,Often,0.09884398351442043,104,17481,0.09853630065234764,0.09915166637649322
2011,Baden-Wuerttemberg,Upper Secondary Level,Very often,0.029876250809696855,34,17481,0.029700739619943253,0.030051761999450456
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.42491919520298976,55,17481,0.423328167042191,0.4265102233637885
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.5750808047970103,58,17481,0.5734897766362115,0.5766718329578091
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Very seldom,0.2105847987928217,36,17481,0.20951448572363046,0.2116551118620129
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.44528559295480913,79,17481,0.44398092912702036,0.4465902567825979
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.34412960825236916,49,17481,0.3428824699722611,0.34537674653247724
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.267099379479316,117,17481,0.2663669913473356,0.2678317676112964
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.4404578667169511,234,17481,0.4396360955552459,0.44127963787865626
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.292442753803733,144,17481,0.29168977363589005,0.293195733971576
2011,Bavaria,Lower Secondary Level,Very seldom,0.16918876239424505,67,17481,0.16846850629861382,0.16990901848987627
2011,Bavaria,Lower Secondary Level,Seldom,0.3280721036986678,98,17481,0.3271701256001701,0.3289740817971655
2011,Bavaria,Lower Secondary Level,Sometimes,0.39546612350728694,119,17481,0.39452680047961114,0.39640544653496274
2011,Bavaria,Lower Secondary Level,Often,0.10727301039980028,44,17481,0.10667850668701924,0.10786751411258132
2011,Bavaria,Upper Secondary Level,Very seldom,0.18224288551205448,312,17481,0.18190098634168028,0.18258478468242867
2011,Bavaria,Upper Secondary Level,Seldom,0.32477734976524464,553,17481,0.3243626087774377,0.32519209075305155
2011,Bavaria,Upper Secondary Level,Sometimes,0.3286062618122612,548,17481,0.32819026773198795,0.3290222558925345
2011,Bavaria,Upper Secondary Level,Often,0.1366759162859243,220,17481,0.13637169225591408,0.1369801403159345
2011,Bavaria,Upper Secondary Level,Very often,0.02769758662451528,47,17481,0.027552247601550405,0.027842925647480154
2011,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.1947197278475237,31,17481,0.19349835072574356,0.19594110496930384
2011,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.43205136761597024,58,17481,0.43052347266747665,0.43357926256446383
2011,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.3732289045365061,54,17481,0.37173709496598106,0.3747207141070311
2011,Bavaria,First Stage of Tertiary Education,Very seldom,0.2855387996054792,52,17481,0.2843678045754753,0.2867097946354831
2011,Bavaria,First Stage of Tertiary Education,Seldom,0.3946885122943419,83,17481,0.3934212985818726,0.39595572600681117
2011,Bavaria,First Stage of Tertiary Education,Sometimes,0.3197726881001789,62,17481,0.31856353615406463,0.32098184004629315
2011,Bavaria,Second Stage of Tertiary Education,Very seldom,0.24420405802180145,165,17481,0.2435494499066255,0.2448586661369774
2011,Bavaria,Second Stage of Tertiary Education,Seldom,0.36703349051195355,232,17481,0.3662990681672637,0.3677679128566434
2011,Bavaria,Second Stage of Tertiary Education,Sometimes,0.2914386459822996,180,17481,0.2907462333701275,0.29213105859447175
2011,Bavaria,Second Stage of Tertiary Education,Often,0.09732380548394534,55,17481,0.09687218024482193,0.09777543072306875
2011,Berlin,Upper Secondary Level,Very seldom,0.26343173465638703,73,17481,0.2625817618568783,0.26428170745589574
2011,Berlin,Upper Secondary Level,Seldom,0.36638917671124366,107,17481,0.3654594675899673,0.36731888583252004
2011,Berlin,Upper Secondary Level,Sometimes,0.24238090386518837,89,17481,0.2415540302448344,0.24320777748554234
2011,Berlin,Upper Secondary Level,Often,0.12779818476718105,31,17481,0.12715396311706326,0.12844240641729884
2011,Berlin,Second Stage of Tertiary Education,Very seldom,0.23449103518131847,59,17481,0.23351384541744313,0.23546822494519382
2011,Berlin,Second Stage of Tertiary Education,Seldom,0.3754213339945758,102,17481,0.3743044869642576,0.37653818102489395
2011,Berlin,Second Stage of Tertiary Education,Sometimes,0.3900876308241058,100,17481,0.3889626232225716,0.39121263842564
2011,Brandenburg,Upper Secondary Level,Very seldom,0.17179604757418102,88,17481,0.17101791683584272,0.1725741783125193
2011,Brandenburg,Upper Secondary Level,Seldom,0.3169145917133616,132,17481,0.31595478018891837,0.31787440323780486
2011,Brandenburg,Upper Secondary Level,Sometimes,0.40325041015901614,144,17481,0.4022384560653248,0.40426236425270745
2011,Brandenburg,Upper Secondary Level,Often,0.10803895055344119,56,17481,0.10739856656968005,0.10867933453720233
2011,Brandenburg,Second Stage of Tertiary Education,Very seldom,0.20856230504883433,54,17481,0.20730353178555097,0.2098210783121177
2011,Brandenburg,Second Stage of Tertiary Education,Seldom,0.4351032527616601,95,17481,0.43356721484172744,0.4366392906815928
2011,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.35633444218950566,70,17481,0.3548506254316241,0.3578182589473872
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Very seldom,0.20973394287758326,48,17481,0.20868932140765412,0.2107785643475124
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.4446554339979613,102,17481,0.4433803729230148,0.44593049507290783
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.34561062312445545,75,17481,0.34439037096688585,0.34683087528202505
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very seldom,0.23594133998394484,33,17481,0.23442635320319813,0.23745632676469156
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.3629551208999324,55,17481,0.3612393671770398,0.36467087462282505
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Sometimes,0.4011035391161228,45,17481,0.39935470912842486,0.4028523691038207
2011,Saxony,Upper Secondary Level,Very seldom,0.17598745883726488,141,17481,0.17544907795969034,0.17652583971483943
2011,Saxony,Upper Secondary Level,Seldom,0.32748687577390645,260,17481,0.3268233937096601,0.3281503578381528
2011,Saxony,Upper Secondary Level,Sometimes,0.3738115557810547,277,17481,0.3731275484744833,0.37449556308762605
2011,Saxony,Upper Secondary Level,Often,0.12271410960777393,78,17481,0.1222502359853247,0.12317798323022316
2011,Saxony,First Stage of Tertiary Education,Seldom,0.4716227594247479,44,17481,0.46962327103595075,0.47362224781354506
2011,Saxony,First Stage of Tertiary Education,Sometimes,0.528377240575252,48,17481,0.5263777521864549,0.5303767289640492
2011,Saxony,Second Stage of Tertiary Education,Very seldom,0.20588642085121747,80,17481,0.20495743756577314,0.2068154041366618
2011,Saxony,Second Stage of Tertiary Education,Seldom,0.29911656778159024,105,17481,0.29806461591534816,0.3001685196478323
2011,Saxony,Second Stage of Tertiary Education,Sometimes,0.3748093442982764,122,17481,0.37369719221182485,0.37592149638472794
2011,Saxony,Second Stage of Tertiary Education,Often,0.12018766706891586,39,17481,0.11944056883056416,0.12093476530726756
2011,Saxony-Anhalt,Upper Secondary Level,Very seldom,0.2310947837602838,100,17481,0.2302710862584919,0.2319184812620757
2011,Saxony-Anhalt,Upper Secondary Level,Seldom,0.37283519750194916,149,17481,0.3718902981199034,0.37378009688399494
2011,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.2870699169582557,148,17481,0.28618591426929374,0.2879539196472176
2011,Saxony-Anhalt,Upper Secondary Level,Often,0.10900010177951139,42,17481,0.10839114207931487,0.1096090614797079
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Very seldom,0.24282021825632719,40,17481,0.2413293538429795,0.24431108266967488
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.4187057143391214,91,17481,0.4169903803539572,0.4204210483242856
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.3384740674045515,71,17481,0.33682881566622586,0.34011931914287713
2011,Thuringa,Upper Secondary Level,Very seldom,0.250513495045435,136,17481,0.24967011423966906,0.251356875851201
2011,Thuringa,Upper Secondary Level,Seldom,0.29459404336674766,156,17481,0.29370676931051576,0.29548131742297956
2011,Thuringa,Upper Secondary Level,Sometimes,0.3489701323409201,177,17481,0.34804240399385183,0.3498978606879884
2011,Thuringa,Upper Secondary Level,Often,0.1059223292468972,50,17481,0.1053233557220925,0.10652130277170191
2011,Thuringa,Second Stage of Tertiary Education,Very seldom,0.2711250483510243,45,17481,0.26933026066995214,0.27291983603209646
2011,Thuringa,Second Stage of Tertiary Education,Seldom,0.4324214345712836,70,17481,0.4304212579556976,0.43442161118686967
2011,Thuringa,Second Stage of Tertiary Education,Sometimes,0.2964535170776921,55,17481,0.29460966342636147,0.2982973707290227
2012,Schleswig-Holstein,Upper Secondary Level,Very seldom,0.2708271663248108,93,17208,0.27000454897909715,0.27164978367052445
2012,Schleswig-Holstein,Upper Secondary Level,Seldom,0.4026800964956763,134,17208,0.40177223398004824,0.4035879590113044
2012,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.3264927371795129,103,17208,0.32562468783392046,0.3273607865251053
2012,Schleswig-Holstein,Second Stage of Tertiary Education,Very seldom,0.3869929407271551,31,17208,0.38476435971286466,0.3892215217414456
2012,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.6130070592728448,35,17208,0.6107784782585544,0.6152356402871353
2012,Hamburg,Upper Secondary Level,Very seldom,0.21043696585786462,36,17208,0.20932505914257474,0.2115488725731545
2012,Hamburg,Upper Secondary Level,Seldom,0.4201787840282724,50,17208,0.41883237180730315,0.4215251962492417
2012,Hamburg,Upper Secondary Level,Sometimes,0.3693842501138629,43,17208,0.3680677056615052,0.37070079456622057
2012,Hamburg,Second Stage of Tertiary Education,Seldom,1.0,41,17208,1.0,1.0
2012,Lower Saxony,Lower Secondary Level,Very seldom,0.217213601140836,43,17208,0.21621597886427885,0.21821122341739313
2012,Lower Saxony,Lower Secondary Level,Seldom,0.3949232446271605,82,17208,0.3937405773578294,0.3961059118964916
2012,Lower Saxony,Lower Secondary Level,Sometimes,0.3878631542320036,71,17208,0.38668428802648774,0.3890420204375195
2012,Lower Saxony,Upper Secondary Level,Very seldom,0.22281941674004152,209,17208,0.22236619133270155,0.2232726421473815
2012,Lower Saxony,Upper Secondary Level,Seldom,0.36022581689426575,368,17208,0.35970296638732285,0.36074866740120864
2012,Lower Saxony,Upper Secondary Level,Sometimes,0.3270102127802819,320,17208,0.32649928248401033,0.3275211430765535
2012,Lower Saxony,Upper Secondary Level,Often,0.08994455358541081,89,17208,0.08963295310226044,0.09025615406856119
2012,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.49503073037539347,41,17208,0.49302463915374006,0.4970368215970469
2012,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.5049692696246065,32,17208,0.5029631784029531,0.5069753608462599
2012,Lower Saxony,First Stage of Tertiary Education,Seldom,0.5461588437785125,45,17208,0.5442069565567892,0.5481107310002359
2012,Lower Saxony,First Stage of Tertiary Education,Sometimes,0.4538411562214875,33,17208,0.4518892689997642,0.4557930434432108
2012,Lower Saxony,Second Stage of Tertiary Education,Very seldom,0.22215396137118992,94,17208,0.22129732345572886,0.22301059928665098
2012,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.4184787352470338,138,17208,0.41746215202651404,0.4194953184675535
2012,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.35936730338177636,94,17208,0.3583785288531266,0.3603560779104261
2012,North Rhine-Westphalia,Pre-primary Level,Seldom,1.0,36,17208,1.0,1.0
2012,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.19663399194872264,103,17208,0.19602188116366542,0.19724610273377985
2012,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.32024038783276015,155,17208,0.31952183329255635,0.32095894237296396
2012,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.3487740129028605,144,17208,0.34804003678671097,0.34950798901901
2012,North Rhine-Westphalia,Lower Secondary Level,Often,0.13435160731565673,57,17208,0.13382639342418223,0.13487682120713124
2012,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.23234076202956078,473,17208,0.23201699339100068,0.23266453066812087
2012,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.35646353762574207,665,17208,0.3560963551296042,0.35683072012187994
2012,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.2897841920517785,528,17208,0.2894363994442116,0.2901319846593454
2012,North Rhine-Westphalia,Upper Secondary Level,Often,0.09603748439066163,164,17208,0.09581160145003063,0.09626336733129263
2012,North Rhine-Westphalia,Upper Secondary Level,Very often,0.025374023902256942,52,17208,0.0252534643857854,0.025494583418728484
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very seldom,0.27444851832559336,72,17208,0.2735540323053423,0.2753430043458444
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.4310517504699556,120,17208,0.43005906861202337,0.4320444323278878
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.2944997312044511,86,17208,0.29358603874937367,0.29541342365952855
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Very seldom,0.22665351726492247,58,17208,0.22565768990904456,0.2276493446208004
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.4361331628024897,95,17208,0.4349536202968523,0.4373127053081271
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.33721331993258785,75,17208,0.3360888314541226,0.3383378084110531
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Very seldom,0.30512129770462554,257,17208,0.30455980824331536,0.3056827871659357
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.35081181495208114,327,17208,0.35022988158875273,0.35139374831540954
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.2750476358383485,219,17208,0.27450312122338716,0.27559215045330987
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.06901925150494474,61,17208,0.06871014629847419,0.0693283567114153
2012,Hesse,Lower Secondary Level,Seldom,0.3078775495519204,31,17208,0.30622157898799507,0.3095335201158458
2012,Hesse,Lower Secondary Level,Sometimes,0.6921224504480796,60,17208,0.6904664798841543,0.6937784210120049
2012,Hesse,Upper Secondary Level,Very seldom,0.2261311500123525,127,17208,0.22554025535571193,0.2267220446689931
2012,Hesse,Upper Secondary Level,Seldom,0.345834423737458,213,17208,0.3451625709279434,0.3465062765469726
2012,Hesse,Upper Secondary Level,Sometimes,0.31758529138163055,188,17208,0.3169277084017928,0.3182428743614683
2012,Hesse,Upper Secondary Level,Often,0.11044913486855898,65,17208,0.11000638062062701,0.11089188911649095
2012,Hesse,Post-secondary Non-tertiary Level,Seldom,1.0,44,17208,1.0,1.0
2012,Hesse,First Stage of Tertiary Education,Seldom,1.0,32,17208,1.0,1.0
2012,Hesse,Second Stage of Tertiary Education,Very seldom,0.2849758436305565,84,17208,0.28407242077303346,0.28587926648807954
2012,Hesse,Second Stage of Tertiary Education,Seldom,0.41885534336314645,152,17208,0.41786792579958165,0.41984276092671124
2012,Hesse,Second Stage of Tertiary Education,Sometimes,0.29616881300629705,105,17208,0.2952550562333613,0.2970825697792328
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.4916586714925834,62,17208,0.4901428733968198,0.49317446958834704
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.5083413285074165,57,17208,0.5068255304116529,0.5098571266031802
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.195131086756285,128,17208,0.19456349067570505,0.19569868283686492
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.3574292183182779,200,17208,0.3567428312512097,0.3581156053853461
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.3187970477970486,184,17208,0.3181296127841418,0.3194644828099554
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.12864264712838852,70,17208,0.12816312990204273,0.1291221643547343
2012,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Seldom,1.0,39,17208,1.0,1.0
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.3054185970116584,44,17208,0.3041096915014975,0.3067275025218193
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.4714006426431661,93,17208,0.4699820510493177,0.47281923423701455
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.22318076034517548,46,17208,0.22199748083423818,0.22436403985611278
2012,Baden-Wuerttemberg,Lower Secondary Level,Very seldom,0.19973649777535926,51,17208,0.19897574509457425,0.20049725045614428
2012,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.2806810662007869,81,17208,0.27982606726204473,0.2815360651395291
2012,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.38740138046867895,127,17208,0.38647440794848387,0.388328352988874
2012,Baden-Wuerttemberg,Lower Secondary Level,Often,0.1321810555551749,41,17208,0.1315365933662781,0.1328255177440717
2012,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.22003743387472252,237,17208,0.21961516938628053,0.2204596983631645
2012,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.3366701978123571,400,17208,0.33618850908135606,0.3371518865433581
2012,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.32386913320948335,355,17208,0.32339215388395265,0.32434611253501405
2012,Baden-Wuerttemberg,Upper Secondary Level,Often,0.11942323510343703,120,17208,0.1190926925169842,0.11975377768988985
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.44451332965603546,43,17208,0.4428431482851787,0.44618351102689224
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.5554866703439646,60,17208,0.5538164889731078,0.5571568517148214
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,Very seldom,0.287367791142314,45,17208,0.2861247456298388,0.28861083665478915
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.4177336577254314,71,17208,0.4163789492771254,0.41908836617373746
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.29489855113225466,41,17208,0.29364599446079187,0.29615110780371745
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.23210722082954538,121,17208,0.23142739143035612,0.23278705022873464
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.4623734082385248,217,17208,0.46157054398977587,0.4631762724872737
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.3055193709319298,149,17208,0.3047776256920362,0.30626111617182344
2012,Bavaria,Lower Secondary Level,Very seldom,0.20184210230594654,74,17208,0.2010964940908163,0.20258771052107677
2012,Bavaria,Lower Secondary Level,Seldom,0.2807214768502355,97,17208,0.27988674542686387,0.28155620827360717
2012,Bavaria,Lower Secondary Level,Sometimes,0.374085271121393,118,17208,0.3731863878739634,0.3749841543688226
2012,Bavaria,Lower Secondary Level,Often,0.1433511497224249,36,17208,0.1427001775787048,0.14400212186614503
2012,Bavaria,Upper Secondary Level,Very seldom,0.22478184725555767,379,17208,0.2244159743865607,0.22514772012455464
2012,Bavaria,Upper Secondary Level,Seldom,0.3464325634493308,605,17208,0.3460155095580748,0.34684961734058684
2012,Bavaria,Upper Secondary Level,Sometimes,0.3033710089095615,485,17208,0.30296808278087084,0.3037739350382521
2012,Bavaria,Upper Secondary Level,Often,0.09944323716708736,163,17208,0.09918094773438553,0.0997055265997892
2012,Bavaria,Upper Secondary Level,Very often,0.025971343218462565,45,17208,0.025831940676167897,0.026110745760757233
2012,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.3229337651536298,46,17208,0.32149185915748746,0.32437567114977217
2012,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.3849616458002781,49,17208,0.3834611856263218,0.38646210597423436
2012,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.29210458904609216,50,17208,0.2907023618688699,0.2935068162233144
2012,Bavaria,First Stage of Tertiary Education,Very seldom,0.3136032817784289,64,17208,0.3124072743658077,0.3147992891910501
2012,Bavaria,First Stage of Tertiary Education,Seldom,0.3560492195495937,78,17208,0.3548148723708784,0.35728356672830897
2012,Bavaria,First Stage of Tertiary Education,Sometimes,0.3303474986719773,68,17208,0.3291350419886432,0.33155995535531146
2012,Bavaria,Second Stage of Tertiary Education,Very seldom,0.29391560846222936,195,17208,0.2932340169660207,0.294597199958438
2012,Bavaria,Second Stage of Tertiary Education,Seldom,0.3911273055390556,241,17208,0.39039716434810123,0.39185744673001
2012,Bavaria,Second Stage of Tertiary Education,Sometimes,0.22654463319987428,165,17208,0.22591833804704162,0.22717092835270694
2012,Bavaria,Second Stage of Tertiary Education,Often,0.08841245279884076,45,17208,0.08798769589712192,0.0888372097005596
2012,Berlin,Upper Secondary Level,Very seldom,0.21609628401279216,74,17208,0.2153284899521925,0.2168640780733918
2012,Berlin,Upper Secondary Level,Seldom,0.3316194366509671,114,17208,0.3307411796268991,0.3324976936750351
2012,Berlin,Upper Secondary Level,Sometimes,0.3123841648828064,102,17208,0.3115195809162251,0.3132487488493877
2012,Berlin,Upper Secondary Level,Often,0.13990011445343437,45,17208,0.13925301174572025,0.14054721716114849
2012,Berlin,Second Stage of Tertiary Education,Very seldom,0.29890778566253284,72,17208,0.2978795695396116,0.2999360017854541
2012,Berlin,Second Stage of Tertiary Education,Seldom,0.39709124821261393,112,17208,0.3959922444595625,0.3981902519656654
2012,Berlin,Second Stage of Tertiary Education,Sometimes,0.3040009661248534,91,17208,0.30296780031919074,0.30503413193051604
2012,Brandenburg,Upper Secondary Level,Very seldom,0.26071824928494425,102,17208,0.2598106750233018,0.2616258235465867
2012,Brandenburg,Upper Secondary Level,Seldom,0.29486862103739153,131,17208,0.2939259921110778,0.2958112499637053
2012,Brandenburg,Upper Secondary Level,Sometimes,0.29188946872935195,132,17208,0.29094963462106377,0.29282930283764014
2012,Brandenburg,Upper Secondary Level,Often,0.15252366094831213,57,17208,0.15178042986576598,0.15326689203085828
2012,Brandenburg,Second Stage of Tertiary Education,Very seldom,0.23673190999077343,55,17208,0.23540313621242603,0.23806068376912082
2012,Brandenburg,Second Stage of Tertiary Education,Seldom,0.4653128198073837,98,17208,0.46375360306360625,0.46687203655116116
2012,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.2979552702018428,57,17208,0.296525579730505,0.29938496067318066
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,Very seldom,0.1738619228275166,48,17208,0.1729191907608716,0.17480465489416164
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.45874621048979597,107,17208,0.45750671074805127,0.45998571023154067
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.3673918666826875,80,17208,0.36619266597759453,0.3685910673877804
2012,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.4819905782620949,51,17208,0.4797842189282765,0.4841969375959133
2012,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Sometimes,0.5180094217379051,42,17208,0.5158030624040867,0.5202157810717235
2012,Saxony,Upper Secondary Level,Very seldom,0.18093137279518928,162,17208,0.18038249911859144,0.18148024647178712
2012,Saxony,Upper Secondary Level,Seldom,0.35235749475293554,270,17208,0.35167638868899515,0.35303860081687594
2012,Saxony,Upper Secondary Level,Sometimes,0.33578165383499986,261,17208,0.33510830636379335,0.33645500130620637
2012,Saxony,Upper Secondary Level,Often,0.13092947861687526,75,17208,0.13044852682534902,0.1314104304084015
2012,Saxony,First Stage of Tertiary Education,Seldom,0.48159468411944717,46,17208,0.4794041878786196,0.48378518036027474
2012,Saxony,First Stage of Tertiary Education,Sometimes,0.5184053158805527,36,17208,0.5162148196397252,0.5205958121213803
2012,Saxony,Second Stage of Tertiary Education,Very seldom,0.20858991985986147,74,17208,0.2076270548932669,0.20955278482645603
2012,Saxony,Second Stage of Tertiary Education,Seldom,0.4231226485740955,148,17208,0.4219518213326002,0.4242934758155908
2012,Saxony,Second Stage of Tertiary Education,Sometimes,0.36828743156604304,115,17208,0.36714436599034733,0.36943049714173876
2012,Saxony-Anhalt,Upper Secondary Level,Very seldom,0.22863291609265513,93,17208,0.2277994426238134,0.22946638956149684
2012,Saxony-Anhalt,Upper Secondary Level,Seldom,0.36570615663309874,168,17208,0.3647502769416342,0.3666620363245633
2012,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.2848334438539541,119,17208,0.28393768535015323,0.28572920235775495
2012,Saxony-Anhalt,Upper Secondary Level,Often,0.12082748342029195,38,17208,0.12018062122905272,0.12147434561153118
2012,Saxony-Anhalt,Second Stage of Tertiary Education,Very seldom,0.22972448946266041,42,17208,0.22823150118682797,0.23121747773849285
