,Unnamed: 0,year,bula_h,sex,plh0187,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
642,642,2012,Thuringa,male,Seldom,0.45045,154,19900,0.3874,0.53372
643,643,2012,Thuringa,male,Sometimes,0.25563,105,19900,0.21339,0.29455
644,644,2012,Thuringa,female,Very seldom,0.23538,101,19900,0.19938,0.26801
645,645,2012,Thuringa,female,Seldom,0.29538,134,19900,0.25429,0.34758
646,646,2012,Thuringa,female,Sometimes,0.34284,147,19900,0.2871,0.40182
647,647,2012,Thuringa,female,Often,0.1264,65,19900,0.10194,0.16023
648,648,2013,Schleswig-Holstein,male,Very seldom,0.35785,133,25099,0.29579,0.42668
649,649,2013,Schleswig-Holstein,male,Seldom,0.41284,162,25099,0.34042,0.48826
650,650,2013,Schleswig-Holstein,male,Sometimes,0.22931,84,25099,0.17888,0.29759
651,651,2013,Schleswig-Holstein,female,Very seldom,0.19523,98,25099,0.16058,0.22304
652,652,2013,Schleswig-Holstein,female,Seldom,0.38395,165,25099,0.3235,0.44926
653,653,2013,Schleswig-Holstein,female,Sometimes,0.30159,169,25099,0.26377,0.3575
654,654,2013,Schleswig-Holstein,female,Often,0.11923,63,25099,0.08759,0.15837
655,655,2013,Hamburg,male,Very seldom,0.32698,59,25099,0.2395,0.4274
656,656,2013,Hamburg,male,Seldom,0.39947,78,25099,0.31855,0.50337
657,657,2013,Hamburg,male,Sometimes,0.27355,35,25099,0.19275,0.37147
658,658,2013,Hamburg,female,Very seldom,0.17649,43,25099,0.12057,0.25099
659,659,2013,Hamburg,female,Seldom,0.37204,89,25099,0.28611,0.46837
660,660,2013,Hamburg,female,Sometimes,0.45147,77,25099,0.37191,0.55461
661,661,2013,Lower Saxony,male,Very seldom,0.26464,295,25099,0.22886,0.29417
662,662,2013,Lower Saxony,male,Seldom,0.39158,457,25099,0.3496,0.43434
663,663,2013,Lower Saxony,male,Sometimes,0.25912,265,25099,0.22292,0.29002
664,664,2013,Lower Saxony,male,Often,0.08466,77,25099,0.06294,0.10307
665,665,2013,Lower Saxony,female,Very seldom,0.14737,211,25099,0.1244,0.16906
666,666,2013,Lower Saxony,female,Seldom,0.31169,451,25099,0.28144,0.3511
667,667,2013,Lower Saxony,female,Sometimes,0.35784,450,25099,0.32735,0.39209
668,668,2013,Lower Saxony,female,Often,0.14097,186,25099,0.11959,0.15923
669,669,2013,Lower Saxony,female,Very often,0.04213,53,25099,0.03201,0.05424
670,670,2013,Bremen,female,Sometimes,1.0,44,25099,0.60756,1.33676
671,671,2013,North Rhine-Westphalia,male,Very seldom,0.28026,657,25099,0.25708,0.30656
672,672,2013,North Rhine-Westphalia,male,Seldom,0.38099,903,25099,0.35357,0.40989
673,673,2013,North Rhine-Westphalia,male,Sometimes,0.23783,568,25099,0.21674,0.25819
674,674,2013,North Rhine-Westphalia,male,Often,0.08468,166,25099,0.06863,0.09781
675,675,2013,North Rhine-Westphalia,male,Very often,0.01624,33,25099,0.01162,0.02176
676,676,2013,North Rhine-Westphalia,female,Very seldom,0.18695,479,25099,0.16891,0.20626
677,677,2013,North Rhine-Westphalia,female,Seldom,0.32556,974,25099,0.29985,0.3429
678,678,2013,North Rhine-Westphalia,female,Sometimes,0.33352,896,25099,0.3069,0.35843
679,679,2013,North Rhine-Westphalia,female,Often,0.12274,358,25099,0.10951,0.13781
680,680,2013,North Rhine-Westphalia,female,Very often,0.03123,96,25099,0.02441,0.03855
681,681,2013,Hesse,male,Very seldom,0.2709,203,25099,0.23017,0.31616
682,682,2013,Hesse,male,Seldom,0.37524,333,25099,0.33099,0.4283
683,683,2013,Hesse,male,Sometimes,0.26525,199,25099,0.22871,0.30254
684,684,2013,Hesse,male,Often,0.08861,61,25099,0.06945,0.11564
685,685,2013,Hesse,female,Very seldom,0.1568,148,25099,0.12935,0.1898
686,686,2013,Hesse,female,Seldom,0.30092,307,25099,0.26257,0.33268
687,687,2013,Hesse,female,Sometimes,0.36399,339,25099,0.32215,0.40295
688,688,2013,Hesse,female,Often,0.11745,112,25099,0.09647,0.14139
689,689,2013,Hesse,female,Very often,0.06083,53,25099,0.04645,0.07454
690,690,2013,"Rhineland-Palatinate, Saarland",male,Very seldom,0.25921,171,25099,0.22078,0.29392
691,691,2013,"Rhineland-Palatinate, Saarland",male,Seldom,0.4062,229,25099,0.36026,0.45592
692,692,2013,"Rhineland-Palatinate, Saarland",male,Sometimes,0.26221,170,25099,0.22607,0.29537
693,693,2013,"Rhineland-Palatinate, Saarland",male,Often,0.07238,38,25099,0.05269,0.09655
694,694,2013,"Rhineland-Palatinate, Saarland",female,Very seldom,0.19572,145,25099,0.16679,0.22664
695,695,2013,"Rhineland-Palatinate, Saarland",female,Seldom,0.30698,260,25099,0.26603,0.34603
696,696,2013,"Rhineland-Palatinate, Saarland",female,Sometimes,0.3349,249,25099,0.29181,0.38057
697,697,2013,"Rhineland-Palatinate, Saarland",female,Often,0.1624,115,25099,0.13226,0.1888
698,698,2013,Baden-Wuerttemberg,male,Very seldom,0.27447,398,25099,0.24423,0.30461
699,699,2013,Baden-Wuerttemberg,male,Seldom,0.38293,572,25099,0.34694,0.41508
700,700,2013,Baden-Wuerttemberg,male,Sometimes,0.28429,317,25099,0.25267,0.31553
701,701,2013,Baden-Wuerttemberg,male,Often,0.05831,77,25099,0.04595,0.07237
702,702,2013,Baden-Wuerttemberg,female,Very seldom,0.13223,242,25099,0.11371,0.15175
703,703,2013,Baden-Wuerttemberg,female,Seldom,0.31486,566,25099,0.28495,0.34371
704,704,2013,Baden-Wuerttemberg,female,Sometimes,0.38448,581,25099,0.34542,0.4203
705,705,2013,Baden-Wuerttemberg,female,Often,0.13109,200,25099,0.1113,0.14894
706,706,2013,Baden-Wuerttemberg,female,Very often,0.03735,56,25099,0.0273,0.04787
707,707,2013,Bavaria,male,Very seldom,0.30446,565,25099,0.27684,0.34392
708,708,2013,Bavaria,male,Seldom,0.37978,684,25099,0.35241,0.40453
709,709,2013,Bavaria,male,Sometimes,0.24704,448,25099,0.22255,0.27415
710,710,2013,Bavaria,male,Often,0.06872,97,25099,0.05587,0.08535
711,711,2013,Bavaria,female,Very seldom,0.17846,392,25099,0.16084,0.20097
712,712,2013,Bavaria,female,Seldom,0.31221,736,25099,0.2864,0.34305
713,713,2013,Bavaria,female,Sometimes,0.32721,750,25099,0.3051,0.3531
714,714,2013,Bavaria,female,Often,0.14154,264,25099,0.12217,0.1612
715,715,2013,Bavaria,female,Very often,0.04057,85,25099,0.03318,0.04959
716,716,2013,Berlin,male,Very seldom,0.28821,120,25099,0.24942,0.34149
717,717,2013,Berlin,male,Seldom,0.37912,168,25099,0.32406,0.43729
718,718,2013,Berlin,male,Sometimes,0.25201,106,25099,0.19682,0.30836
719,719,2013,Berlin,male,Often,0.08066,34,25099,0.06058,0.10136
720,720,2013,Berlin,female,Very seldom,0.19011,90,25099,0.16094,0.22424
721,721,2013,Berlin,female,Seldom,0.3455,183,25099,0.30148,0.3954
722,722,2013,Berlin,female,Sometimes,0.35878,190,25099,0.3004,0.41158
723,723,2013,Berlin,female,Often,0.10561,63,25099,0.07686,0.14279
724,724,2013,Brandenburg,male,Very seldom,0.24669,115,25099,0.20294,0.2872
725,725,2013,Brandenburg,male,Seldom,0.42459,185,25099,0.36208,0.49292
726,726,2013,Brandenburg,male,Sometimes,0.26708,121,25099,0.22028,0.32122
727,727,2013,Brandenburg,male,Often,0.06163,32,25099,0.04791,0.08486
728,728,2013,Brandenburg,female,Very seldom,0.14319,77,25099,0.10499,0.18109
729,729,2013,Brandenburg,female,Seldom,0.35044,201,25099,0.29951,0.40944
730,730,2013,Brandenburg,female,Sometimes,0.39873,187,25099,0.35008,0.45178
731,731,2013,Brandenburg,female,Often,0.10764,69,25099,0.08838,0.12603
732,732,2013,Mecklenburg-Western Pomerania,male,Very seldom,0.38308,82,25099,0.29646,0.47791
733,733,2013,Mecklenburg-Western Pomerania,male,Seldom,0.35925,95,25099,0.28437,0.44873
734,734,2013,Mecklenburg-Western Pomerania,male,Sometimes,0.25767,68,25099,0.20419,0.3103
735,735,2013,Mecklenburg-Western Pomerania,female,Very seldom,0.10718,36,25099,0.0731,0.14592
736,736,2013,Mecklenburg-Western Pomerania,female,Seldom,0.41867,126,25099,0.3594,0.49623
737,737,2013,Mecklenburg-Western Pomerania,female,Sometimes,0.33455,100,25099,0.25789,0.403
738,738,2013,Mecklenburg-Western Pomerania,female,Often,0.13959,48,25099,0.09859,0.19005
739,739,2013,Saxony,male,Very seldom,0.28054,224,25099,0.23634,0.33321
740,740,2013,Saxony,male,Seldom,0.34493,323,25099,0.2983,0.39092
741,741,2013,Saxony,male,Sometimes,0.28348,203,25099,0.24662,0.32539
742,742,2013,Saxony,male,Often,0.09105,60,25099,0.07097,0.11695
743,743,2013,Saxony,female,Very seldom,0.1231,125,25099,0.10391,0.14323
744,744,2013,Saxony,female,Seldom,0.35466,313,25099,0.31453,0.39635
745,745,2013,Saxony,female,Sometimes,0.36292,316,25099,0.32438,0.41595
746,746,2013,Saxony,female,Often,0.11108,93,25099,0.08194,0.14559
747,747,2013,Saxony,female,Very often,0.04825,47,25099,0.03633,0.05938
748,748,2013,Saxony-Anhalt,male,Very seldom,0.31936,131,25099,0.27202,0.37097
749,749,2013,Saxony-Anhalt,male,Seldom,0.39801,163,25099,0.33012,0.48488
750,750,2013,Saxony-Anhalt,male,Sometimes,0.28263,108,25099,0.2297,0.35198
751,751,2013,Saxony-Anhalt,female,Very seldom,0.14118,90,25099,0.11871,0.17125
752,752,2013,Saxony-Anhalt,female,Seldom,0.38067,190,25099,0.32925,0.43083
753,753,2013,Saxony-Anhalt,female,Sometimes,0.3384,164,25099,0.30226,0.38638
754,754,2013,Saxony-Anhalt,female,Often,0.13975,64,25099,0.10831,0.1753
755,755,2013,Thuringa,male,Very seldom,0.31648,145,25099,0.26361,0.37275
756,756,2013,Thuringa,male,Seldom,0.40231,179,25099,0.33619,0.46956
757,757,2013,Thuringa,male,Sometimes,0.28121,104,25099,0.23453,0.34104
758,758,2013,Thuringa,female,Very seldom,0.19132,103,25099,0.15863,0.22004
759,759,2013,Thuringa,female,Seldom,0.31273,167,25099,0.26933,0.36326
760,760,2013,Thuringa,female,Sometimes,0.3915,195,25099,0.33353,0.44398
761,761,2013,Thuringa,female,Often,0.10446,60,25099,0.0801,0.1254
762,762,2014,Schleswig-Holstein,male,Very seldom,0.35138,129,26489,0.3066,0.40126
763,763,2014,Schleswig-Holstein,male,Seldom,0.43383,171,26489,0.3689,0.50785
764,764,2014,Schleswig-Holstein,male,Sometimes,0.21479,87,26489,0.17302,0.26982
765,765,2014,Schleswig-Holstein,female,Very seldom,0.16898,80,26489,0.13433,0.2094
766,766,2014,Schleswig-Holstein,female,Seldom,0.31853,161,26489,0.27518,0.36559
767,767,2014,Schleswig-Holstein,female,Sometimes,0.40515,195,26489,0.33959,0.4674
768,768,2014,Schleswig-Holstein,female,Often,0.10734,57,26489,0.07646,0.14537
769,769,2014,Hamburg,male,Very seldom,0.34866,67,26489,0.2551,0.45243
770,770,2014,Hamburg,male,Seldom,0.40674,89,26489,0.32857,0.51725
771,771,2014,Hamburg,male,Sometimes,0.2446,34,26489,0.16227,0.32901
772,772,2014,Hamburg,female,Very seldom,0.29336,49,26489,0.22314,0.38608
773,773,2014,Hamburg,female,Seldom,0.36303,89,26489,0.29286,0.43457
774,774,2014,Hamburg,female,Sometimes,0.34361,72,26489,0.26808,0.43454
775,775,2014,Lower Saxony,male,Very seldom,0.32469,368,26489,0.28712,0.358
776,776,2014,Lower Saxony,male,Seldom,0.37908,466,26489,0.33778,0.4159
777,777,2014,Lower Saxony,male,Sometimes,0.22625,281,26489,0.20024,0.25456
778,778,2014,Lower Saxony,male,Often,0.06998,85,26489,0.05501,0.08593
779,779,2014,Lower Saxony,female,Very seldom,0.15641,202,26489,0.13159,0.18535
780,780,2014,Lower Saxony,female,Seldom,0.34805,484,26489,0.31172,0.3828
781,781,2014,Lower Saxony,female,Sometimes,0.33171,473,26489,0.30057,0.36791
782,782,2014,Lower Saxony,female,Often,0.11367,169,26489,0.09501,0.1398
783,783,2014,Lower Saxony,female,Very often,0.05015,59,26489,0.03727,0.06443
784,784,2014,Bremen,male,Seldom,1.0,33,26489,0.62114,1.40782
785,785,2014,Bremen,female,Sometimes,1.0,51,26489,0.58871,1.39377
786,786,2014,North Rhine-Westphalia,male,Very seldom,0.27763,790,26489,0.25621,0.29847
787,787,2014,North Rhine-Westphalia,male,Seldom,0.3878,946,26489,0.36057,0.41599
788,788,2014,North Rhine-Westphalia,male,Sometimes,0.24868,635,26489,0.22785,0.27133
789,789,2014,North Rhine-Westphalia,male,Often,0.07046,168,26489,0.05908,0.08538
790,790,2014,North Rhine-Westphalia,male,Very often,0.01543,38,26489,0.01012,0.0209
791,791,2014,North Rhine-Westphalia,female,Very seldom,0.17803,542,26489,0.16157,0.19528
792,792,2014,North Rhine-Westphalia,female,Seldom,0.33073,989,26489,0.31022,0.35258
793,793,2014,North Rhine-Westphalia,female,Sometimes,0.32645,1025,26489,0.30602,0.35234
794,794,2014,North Rhine-Westphalia,female,Often,0.13156,370,26489,0.11543,0.147
795,795,2014,North Rhine-Westphalia,female,Very often,0.03323,127,26489,0.02663,0.04229
796,796,2014,Hesse,male,Very seldom,0.29991,255,26489,0.26118,0.35245
797,797,2014,Hesse,male,Seldom,0.37237,315,26489,0.33322,0.41885
798,798,2014,Hesse,male,Sometimes,0.26031,225,26489,0.22851,0.30321
799,799,2014,Hesse,male,Often,0.06741,70,26489,0.04962,0.08328
800,800,2014,Hesse,female,Very seldom,0.17884,165,26489,0.149,0.20796
801,801,2014,Hesse,female,Seldom,0.33588,334,26489,0.29486,0.37606
802,802,2014,Hesse,female,Sometimes,0.31572,325,26489,0.28167,0.3575
803,803,2014,Hesse,female,Often,0.12563,131,26489,0.10302,0.14764
804,804,2014,Hesse,female,Very often,0.04393,43,26489,0.03157,0.05894
805,805,2014,"Rhineland-Palatinate, Saarland",male,Very seldom,0.34421,248,26489,0.29563,0.38592
806,806,2014,"Rhineland-Palatinate, Saarland",male,Seldom,0.36103,260,26489,0.31437,0.41607
807,807,2014,"Rhineland-Palatinate, Saarland",male,Sometimes,0.21931,154,26489,0.18376,0.25091
808,808,2014,"Rhineland-Palatinate, Saarland",male,Often,0.07545,45,26489,0.06209,0.09174
809,809,2014,"Rhineland-Palatinate, Saarland",female,Very seldom,0.18879,161,26489,0.15955,0.21999
810,810,2014,"Rhineland-Palatinate, Saarland",female,Seldom,0.35494,285,26489,0.30788,0.40134
811,811,2014,"Rhineland-Palatinate, Saarland",female,Sometimes,0.30831,264,26489,0.27351,0.34806
812,812,2014,"Rhineland-Palatinate, Saarland",female,Often,0.14796,113,26489,0.11999,0.18365
813,813,2014,Baden-Wuerttemberg,male,Very seldom,0.28339,429,26489,0.25572,0.31914
814,814,2014,Baden-Wuerttemberg,male,Seldom,0.35408,564,26489,0.32115,0.38871
815,815,2014,Baden-Wuerttemberg,male,Sometimes,0.31129,392,26489,0.27653,0.34771
816,816,2014,Baden-Wuerttemberg,male,Often,0.05123,87,26489,0.04147,0.06398
817,817,2014,Baden-Wuerttemberg,female,Very seldom,0.17539,305,26489,0.15248,0.20044
818,818,2014,Baden-Wuerttemberg,female,Seldom,0.29275,564,26489,0.27028,0.32306
819,819,2014,Baden-Wuerttemberg,female,Sometimes,0.34671,575,26489,0.309,0.37715
820,820,2014,Baden-Wuerttemberg,female,Often,0.1394,203,26489,0.12165,0.15718
821,821,2014,Baden-Wuerttemberg,female,Very often,0.04575,80,26489,0.03672,0.05414
822,822,2014,Bavaria,male,Very seldom,0.31451,623,26489,0.28656,0.34385
823,823,2014,Bavaria,male,Seldom,0.3498,732,26489,0.32079,0.37606
824,824,2014,Bavaria,male,Sometimes,0.26195,503,26489,0.23713,0.29066
825,825,2014,Bavaria,male,Often,0.06145,123,26489,0.04833,0.07897
826,826,2014,Bavaria,male,Very often,0.01229,31,26489,0.00715,0.02001
827,827,2014,Bavaria,female,Very seldom,0.16688,430,26489,0.15071,0.18589
828,828,2014,Bavaria,female,Seldom,0.30465,766,26489,0.27857,0.33389
829,829,2014,Bavaria,female,Sometimes,0.35187,807,26489,0.32544,0.37745
830,830,2014,Bavaria,female,Often,0.12735,280,26489,0.11179,0.14556
831,831,2014,Bavaria,female,Very often,0.04925,98,26489,0.03838,0.06113
832,832,2014,Berlin,male,Very seldom,0.28095,132,26489,0.23759,0.33099
833,833,2014,Berlin,male,Seldom,0.37574,168,26489,0.32497,0.42799
834,834,2014,Berlin,male,Sometimes,0.25751,104,26489,0.21317,0.30688
835,835,2014,Berlin,male,Often,0.08579,31,26489,0.06865,0.10447
836,836,2014,Berlin,female,Very seldom,0.17968,81,26489,0.14551,0.22325
837,837,2014,Berlin,female,Seldom,0.38866,185,26489,0.32753,0.44465
838,838,2014,Berlin,female,Sometimes,0.26029,166,26489,0.21742,0.29764
839,839,2014,Berlin,female,Often,0.17137,82,26489,0.14292,0.21269
840,840,2014,Brandenburg,male,Very seldom,0.2585,122,26489,0.21306,0.30309
841,841,2014,Brandenburg,male,Seldom,0.41534,194,26489,0.3512,0.49551
842,842,2014,Brandenburg,male,Sometimes,0.2452,113,26489,0.1947,0.30395
843,843,2014,Brandenburg,male,Often,0.08096,35,26489,0.05448,0.11505
844,844,2014,Brandenburg,female,Very seldom,0.13498,88,26489,0.10598,0.16392
845,845,2014,Brandenburg,female,Seldom,0.36878,194,26489,0.32007,0.42617
846,846,2014,Brandenburg,female,Sometimes,0.38093,179,26489,0.32686,0.44985
847,847,2014,Brandenburg,female,Often,0.11531,72,26489,0.09298,0.14058
848,848,2014,Mecklenburg-Western Pomerania,male,Very seldom,0.30697,67,26489,0.24077,0.38859
849,849,2014,Mecklenburg-Western Pomerania,male,Seldom,0.47268,107,26489,0.3906,0.57567
850,850,2014,Mecklenburg-Western Pomerania,male,Sometimes,0.22035,57,26489,0.17766,0.27925
851,851,2014,Mecklenburg-Western Pomerania,female,Very seldom,0.11517,40,26489,0.07879,0.16479
852,852,2014,Mecklenburg-Western Pomerania,female,Seldom,0.35253,114,26489,0.29778,0.41894
853,853,2014,Mecklenburg-Western Pomerania,female,Sometimes,0.41895,102,26489,0.33994,0.50604
854,854,2014,Mecklenburg-Western Pomerania,female,Often,0.11335,41,26489,0.07998,0.14567
855,855,2014,Saxony,male,Very seldom,0.22626,209,26489,0.19844,0.25207
856,856,2014,Saxony,male,Seldom,0.4392,326,26489,0.37791,0.49951
857,857,2014,Saxony,male,Sometimes,0.26982,179,26489,0.22761,0.31191
858,858,2014,Saxony,male,Often,0.06473,39,26489,0.04171,0.09414
859,859,2014,Saxony,female,Very seldom,0.13252,131,26489,0.11202,0.15639
860,860,2014,Saxony,female,Seldom,0.33854,303,26489,0.30467,0.38789
861,861,2014,Saxony,female,Sometimes,0.35597,294,26489,0.31397,0.40048
862,862,2014,Saxony,female,Often,0.12385,83,26489,0.09701,0.15575
863,863,2014,Saxony,female,Very often,0.04912,41,26489,0.03427,0.06533
864,864,2014,Saxony-Anhalt,male,Very seldom,0.30923,123,26489,0.25094,0.36734
865,865,2014,Saxony-Anhalt,male,Seldom,0.44636,181,26489,0.38667,0.52667
866,866,2014,Saxony-Anhalt,male,Sometimes,0.24442,97,26489,0.1876,0.3058
867,867,2014,Saxony-Anhalt,female,Very seldom,0.18172,104,26489,0.15156,0.20873
868,868,2014,Saxony-Anhalt,female,Seldom,0.29273,177,26489,0.25635,0.33835
869,869,2014,Saxony-Anhalt,female,Sometimes,0.39582,163,26489,0.33707,0.45872
870,870,2014,Saxony-Anhalt,female,Often,0.12974,58,26489,0.09988,0.16972
871,871,2014,Thuringa,male,Very seldom,0.40572,153,26489,0.33837,0.46111
872,872,2014,Thuringa,male,Seldom,0.34203,159,26489,0.27638,0.41767
873,873,2014,Thuringa,male,Sometimes,0.25225,100,26489,0.20511,0.31584
874,874,2014,Thuringa,female,Very seldom,0.20208,100,26489,0.17048,0.23586
875,875,2014,Thuringa,female,Seldom,0.35637,194,26489,0.30406,0.4157
876,876,2014,Thuringa,female,Sometimes,0.31582,168,26489,0.2682,0.35878
877,877,2014,Thuringa,female,Often,0.12573,67,26489,0.09701,0.16431
878,878,2015,Schleswig-Holstein,male,Very seldom,0.30913,106,24366,0.25221,0.36759
879,879,2015,Schleswig-Holstein,male,Seldom,0.40692,161,24366,0.34282,0.48709
880,880,2015,Schleswig-Holstein,male,Sometimes,0.28394,99,24366,0.23013,0.35132
881,881,2015,Schleswig-Holstein,female,Very seldom,0.19964,80,24366,0.14713,0.2526
882,882,2015,Schleswig-Holstein,female,Seldom,0.30023,147,24366,0.25095,0.35364
883,883,2015,Schleswig-Holstein,female,Sometimes,0.34931,165,24366,0.29586,0.41305
884,884,2015,Schleswig-Holstein,female,Often,0.15082,66,24366,0.12087,0.19389
885,885,2015,Hamburg,male,Very seldom,0.32678,65,24366,0.24458,0.42264
886,886,2015,Hamburg,male,Seldom,0.42014,75,24366,0.2954,0.56437
887,887,2015,Hamburg,male,Sometimes,0.25307,41,24366,0.16505,0.3661
888,888,2015,Hamburg,female,Very seldom,0.21322,47,24366,0.16186,0.27362
889,889,2015,Hamburg,female,Seldom,0.35971,77,24366,0.29082,0.45495
890,890,2015,Hamburg,female,Sometimes,0.42707,83,24366,0.31971,0.54849
891,891,2015,Lower Saxony,male,Very seldom,0.30121,314,24366,0.25952,0.34613
892,892,2015,Lower Saxony,male,Seldom,0.39456,460,24366,0.35668,0.43793
893,893,2015,Lower Saxony,male,Sometimes,0.25023,254,24366,0.2196,0.27877
894,894,2015,Lower Saxony,male,Often,0.054,60,24366,0.04062,0.07408
895,895,2015,Lower Saxony,female,Very seldom,0.17397,219,24366,0.14358,0.20402
896,896,2015,Lower Saxony,female,Seldom,0.35709,455,24366,0.31679,0.39506
897,897,2015,Lower Saxony,female,Sometimes,0.30515,409,24366,0.2695,0.3397
898,898,2015,Lower Saxony,female,Often,0.12068,177,24366,0.10309,0.14728
899,899,2015,Lower Saxony,female,Very often,0.04311,42,24366,0.03107,0.05639
900,900,2015,Bremen,female,Sometimes,1.0,40,24366,0.6552,1.40005
901,901,2015,North Rhine-Westphalia,male,Very seldom,0.27136,732,24366,0.24963,0.29235
902,902,2015,North Rhine-Westphalia,male,Seldom,0.37017,873,24366,0.34115,0.39912
903,903,2015,North Rhine-Westphalia,male,Sometimes,0.26365,551,24366,0.23668,0.29052
904,904,2015,North Rhine-Westphalia,male,Often,0.07589,155,24366,0.0622,0.09022
905,905,2015,North Rhine-Westphalia,male,Very often,0.01893,38,24366,0.01361,0.02676
906,906,2015,North Rhine-Westphalia,female,Very seldom,0.17777,510,24366,0.16128,0.1938
907,907,2015,North Rhine-Westphalia,female,Seldom,0.3113,880,24366,0.28608,0.33322
908,908,2015,North Rhine-Westphalia,female,Sometimes,0.33785,934,24366,0.31273,0.36498
909,909,2015,North Rhine-Westphalia,female,Often,0.12943,352,24366,0.11431,0.1474
910,910,2015,North Rhine-Westphalia,female,Very often,0.04365,128,24366,0.03616,0.05177
911,911,2015,Hesse,male,Very seldom,0.25313,216,24366,0.2083,0.30237
912,912,2015,Hesse,male,Seldom,0.42722,332,24366,0.38167,0.48053
913,913,2015,Hesse,male,Sometimes,0.25989,184,24366,0.22859,0.29518
914,914,2015,Hesse,male,Often,0.05976,41,24366,0.04412,0.07622
915,915,2015,Hesse,female,Very seldom,0.17754,159,24366,0.14768,0.20954
916,916,2015,Hesse,female,Seldom,0.38962,327,24366,0.34324,0.45596
917,917,2015,Hesse,female,Sometimes,0.33486,303,24366,0.2922,0.38492
918,918,2015,Hesse,female,Often,0.09798,102,24366,0.07644,0.11627
919,919,2015,"Rhineland-Palatinate, Saarland",male,Very seldom,0.31951,203,24366,0.27738,0.37135
920,920,2015,"Rhineland-Palatinate, Saarland",male,Seldom,0.37796,270,24366,0.32769,0.43724
921,921,2015,"Rhineland-Palatinate, Saarland",male,Sometimes,0.21362,146,24366,0.17888,0.25457
922,922,2015,"Rhineland-Palatinate, Saarland",male,Often,0.08891,53,24366,0.07035,0.1103
923,923,2015,"Rhineland-Palatinate, Saarland",female,Very seldom,0.16353,146,24366,0.13788,0.19271
924,924,2015,"Rhineland-Palatinate, Saarland",female,Seldom,0.36293,273,24366,0.318,0.41852
925,925,2015,"Rhineland-Palatinate, Saarland",female,Sometimes,0.35756,281,24366,0.31892,0.40385
926,926,2015,"Rhineland-Palatinate, Saarland",female,Often,0.11597,81,24366,0.08642,0.14798
927,927,2015,Baden-Wuerttemberg,male,Very seldom,0.2874,409,24366,0.25568,0.32285
928,928,2015,Baden-Wuerttemberg,male,Seldom,0.42694,567,24366,0.39354,0.47523
929,929,2015,Baden-Wuerttemberg,male,Sometimes,0.2305,315,24366,0.20137,0.26175
930,930,2015,Baden-Wuerttemberg,male,Often,0.05516,65,24366,0.04034,0.07044
931,931,2015,Baden-Wuerttemberg,female,Very seldom,0.17678,296,24366,0.15617,0.20257
932,932,2015,Baden-Wuerttemberg,female,Seldom,0.32241,535,24366,0.2937,0.35343
933,933,2015,Baden-Wuerttemberg,female,Sometimes,0.34876,528,24366,0.31725,0.37772
934,934,2015,Baden-Wuerttemberg,female,Often,0.12082,189,24366,0.10537,0.13791
935,935,2015,Baden-Wuerttemberg,female,Very often,0.03124,48,24366,0.02315,0.03918
936,936,2015,Bavaria,male,Very seldom,0.3037,558,24366,0.27077,0.33925
937,937,2015,Bavaria,male,Seldom,0.34848,675,24366,0.31742,0.3703
938,938,2015,Bavaria,male,Sometimes,0.2586,451,24366,0.22994,0.28877
939,939,2015,Bavaria,male,Often,0.08922,125,24366,0.07124,0.10771
940,940,2015,Bavaria,female,Very seldom,0.18217,405,24366,0.16299,0.2032
941,941,2015,Bavaria,female,Seldom,0.30774,722,24366,0.27859,0.34355
942,942,2015,Bavaria,female,Sometimes,0.34153,724,24366,0.31347,0.36768
943,943,2015,Bavaria,female,Often,0.11726,243,24366,0.10182,0.13218
944,944,2015,Bavaria,female,Very often,0.0513,96,24366,0.04138,0.06137
945,945,2015,Berlin,male,Very seldom,0.2497,109,24366,0.21342,0.28693
946,946,2015,Berlin,male,Seldom,0.456,165,24366,0.38093,0.52591
947,947,2015,Berlin,male,Sometimes,0.29431,110,24366,0.24519,0.34752
948,948,2015,Berlin,female,Very seldom,0.19261,96,24366,0.16129,0.23036
949,949,2015,Berlin,female,Seldom,0.33073,155,24366,0.27516,0.39158
950,950,2015,Berlin,female,Sometimes,0.33097,165,24366,0.27831,0.37645
951,951,2015,Berlin,female,Often,0.14569,60,24366,0.11662,0.18049
952,952,2015,Brandenburg,male,Very seldom,0.18435,98,24366,0.14979,0.22942
953,953,2015,Brandenburg,male,Seldom,0.44038,185,24366,0.37248,0.5069
954,954,2015,Brandenburg,male,Sometimes,0.2739,117,24366,0.22275,0.34137
955,955,2015,Brandenburg,male,Often,0.10137,35,24366,0.05713,0.14826
956,956,2015,Brandenburg,female,Very seldom,0.14738,90,24366,0.11809,0.1732
957,957,2015,Brandenburg,female,Seldom,0.38525,177,24366,0.32667,0.45359
958,958,2015,Brandenburg,female,Sometimes,0.3452,179,24366,0.28539,0.41316
959,959,2015,Brandenburg,female,Often,0.12217,73,24366,0.0997,0.14604
960,960,2015,Mecklenburg-Western Pomerania,male,Very seldom,0.42251,85,24366,0.32787,0.52786
961,961,2015,Mecklenburg-Western Pomerania,male,Seldom,0.2963,94,24366,0.23895,0.36976
962,962,2015,Mecklenburg-Western Pomerania,male,Sometimes,0.28118,52,24366,0.2109,0.40225
963,963,2015,Mecklenburg-Western Pomerania,female,Very seldom,0.10111,37,24366,0.07302,0.13081
