"plh0187","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Sehr oft","2013","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2013","AkademikerIn","Baden-Wuerttemberg","","","",""
"Sehr oft","2013","AkademikerIn","Bayern","","","",""
"Sehr oft","2013","AkademikerIn","Berlin","","","",""
"Sehr oft","2013","AkademikerIn","Brandenburg","","","",""
"Sehr oft","2013","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2013","AkademikerIn","Sachsen","","","",""
"Sehr oft","2013","AkademikerIn","Sachsen-Anhalt","","","",""
"Sehr oft","2013","AkademikerIn","Thueringen","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Hamburg","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Bremen","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Nordrhein-Westfalen","57","0.204734342680275","0.156514763664618","0.252953921695932"
"Sehr selten","2014","(noch) kein Abschluss","Hessen","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Bayern","32","0.191468750533698","0.127864406176047","0.255073094891349"
"Sehr selten","2014","(noch) kein Abschluss","Berlin","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Sachsen","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr selten","2014","(noch) kein Abschluss","Thueringen","","","",""
"Sehr selten","2014","Hauptschule","Schleswig-Holstein","71","0.291757330840371","0.240658233108897","0.342856428571846"
"Sehr selten","2014","Hauptschule","Hamburg","","","",""
"Sehr selten","2014","Hauptschule","Niedersachsen","176","0.206902510987528","0.179057397880841","0.234747624094215"
"Sehr selten","2014","Hauptschule","Bremen","","","",""
"Sehr selten","2014","Hauptschule","Nordrhein-Westfalen","406","0.223945931158508","0.20468177067394","0.243210091643076"
"Sehr selten","2014","Hauptschule","Hessen","107","0.216082930603038","0.179454145617205","0.25271171558887"
"Sehr selten","2014","Hauptschule","Rheinland-Pfalz,Saarland","147","0.189358212871595","0.159422354821062","0.219294070922127"
"Sehr selten","2014","Hauptschule","Baden-Wuerttemberg","219","0.22152994216046","0.196007349563442","0.247052534757478"
"Sehr selten","2014","Hauptschule","Bayern","380","0.23059345508262","0.209935037142189","0.251251873023051"
"Sehr selten","2014","Hauptschule","Berlin","35","0.280675347066697","0.210165398410436","0.351185295722958"
"Sehr selten","2014","Hauptschule","Brandenburg","56","0.221048749848009","0.169195054911015","0.272902444785003"
"Sehr selten","2014","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2014","Hauptschule","Sachsen","75","0.223836603499932","0.178168262591813","0.269504944408051"
"Sehr selten","2014","Hauptschule","Sachsen-Anhalt","58","0.16613629118285","0.12018183695077","0.21209074541493"
"Sehr selten","2014","Hauptschule","Thueringen","73","0.324003763605766","0.267007632672507","0.380999894539026"
"Sehr selten","2014","Realschule","Schleswig-Holstein","57","0.267713375049339","0.212607508494539","0.322819241604139"
"Sehr selten","2014","Realschule","Hamburg","","","",""
"Sehr selten","2014","Realschule","Niedersachsen","161","0.260257346056156","0.228296325616403","0.292218366495909"
"Sehr selten","2014","Realschule","Bremen","","","",""
"Sehr selten","2014","Realschule","Nordrhein-Westfalen","246","0.219398695044245","0.1949316849386","0.24386570514989"
"Sehr selten","2014","Realschule","Hessen","85","0.257244477919987","0.214083034987387","0.300405920852587"
"Sehr selten","2014","Realschule","Rheinland-Pfalz,Saarland","89","0.307850124825241","0.256381970941982","0.359318278708499"
"Sehr selten","2014","Realschule","Baden-Wuerttemberg","164","0.243644055667916","0.212859789003904","0.274428322331928"
"Sehr selten","2014","Realschule","Bayern","204","0.195743043817195","0.171002445379707","0.220483642254684"
"Sehr selten","2014","Realschule","Berlin","49","0.2143303230909","0.162946447909509","0.265714198272291"
"Sehr selten","2014","Realschule","Brandenburg","75","0.226274286533083","0.182186209302122","0.270362363764045"
"Sehr selten","2014","Realschule","Mecklenburg-Vorpommern","44","0.184631284529915","0.133592388564498","0.235670180495332"
"Sehr selten","2014","Realschule","Sachsen","136","0.159101650578008","0.131301550395609","0.186901750760408"
"Sehr selten","2014","Realschule","Sachsen-Anhalt","87","0.263653573057384","0.218201634322917","0.309105511791852"
"Sehr selten","2014","Realschule","Thueringen","94","0.246397793363067","0.203740377258631","0.289055209467503"
"Sehr selten","2014","(Fach-)Abitur","Schleswig-Holstein","36","0.178215119987204","0.114132663054003","0.242297576920405"
"Sehr selten","2014","(Fach-)Abitur","Hamburg","","","",""
"Sehr selten","2014","(Fach-)Abitur","Niedersachsen","61","0.192013892868806","0.150511005229945","0.233516780507668"
"Sehr selten","2014","(Fach-)Abitur","Bremen","","","",""
"Sehr selten","2014","(Fach-)Abitur","Nordrhein-Westfalen","263","0.223416568722322","0.198901446265969","0.247931691178676"
"Sehr selten","2014","(Fach-)Abitur","Hessen","63","0.194904798562516","0.151771718571666","0.238037878553365"
"Sehr selten","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","63","0.355065424794975","0.293752478707464","0.416378370882485"
"Sehr selten","2014","(Fach-)Abitur","Baden-Wuerttemberg","107","0.187826976867241","0.152095989902871","0.223557963831612"
"Sehr selten","2014","(Fach-)Abitur","Bayern","143","0.24593766438568","0.211100308350155","0.280775020421205"
"Sehr selten","2014","(Fach-)Abitur","Berlin","32","0.175608790825757","0.114719311019084","0.236498270632429"
"Sehr selten","2014","(Fach-)Abitur","Brandenburg","","","",""
"Sehr selten","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2014","(Fach-)Abitur","Sachsen","","","",""
"Sehr selten","2014","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sehr selten","2014","(Fach-)Abitur","Thueringen","","","",""
"Sehr selten","2014","AkademikerIn","Schleswig-Holstein","","","",""
"Sehr selten","2014","AkademikerIn","Hamburg","40","0.23499265789062","0.167809204485721","0.302176111295519"
"Sehr selten","2014","AkademikerIn","Niedersachsen","133","0.290157002650101","0.250496174552248","0.329817830747954"
"Sehr selten","2014","AkademikerIn","Bremen","","","",""
"Sehr selten","2014","AkademikerIn","Nordrhein-Westfalen","316","0.262899705478027","0.237556314990202","0.288243095965851"
"Sehr selten","2014","AkademikerIn","Hessen","137","0.285043502606703","0.246537670632287","0.323549334581118"
"Sehr selten","2014","AkademikerIn","Rheinland-Pfalz,Saarland","81","0.305978470732765","0.251011966786323","0.360944974679207"
"Sehr selten","2014","AkademikerIn","Baden-Wuerttemberg","198","0.246034553422909","0.216133072089852","0.275936034755966"
"Sehr selten","2014","AkademikerIn","Bayern","271","0.29892554416652","0.269845624472164","0.328005463860876"
"Sehr selten","2014","AkademikerIn","Berlin","89","0.232031375638633","0.189588833482322","0.274473917794944"
"Sehr selten","2014","AkademikerIn","Brandenburg","53","0.148094957417453","0.104920474282941","0.191269440551966"
"Sehr selten","2014","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2014","AkademikerIn","Sachsen","94","0.187343707710008","0.150802403614779","0.223885011805237"
"Sehr selten","2014","AkademikerIn","Sachsen-Anhalt","51","0.237763949116394","0.181252350921776","0.294275547311013"
"Sehr selten","2014","AkademikerIn","Thueringen","51","0.284505834494754","0.224613880667957","0.34439778832155"
"Selten","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Selten","2014","(noch) kein Abschluss","Hamburg","","","",""
"Selten","2014","(noch) kein Abschluss","Niedersachsen","43","0.381871124976393","0.296700269271801","0.467041980680986"
"Selten","2014","(noch) kein Abschluss","Bremen","","","",""
"Selten","2014","(noch) kein Abschluss","Nordrhein-Westfalen","75","0.323686854489152","0.267774420737396","0.379599288240908"
"Selten","2014","(noch) kein Abschluss","Hessen","","","",""
"Selten","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Selten","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Selten","2014","(noch) kein Abschluss","Bayern","48","0.208128998407201","0.14250193968704","0.273756057127362"
"Selten","2014","(noch) kein Abschluss","Berlin","","","",""
"Selten","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Selten","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Selten","2014","(noch) kein Abschluss","Sachsen","","","",""
"Selten","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Selten","2014","(noch) kein Abschluss","Thueringen","","","",""
"Selten","2014","Hauptschule","Schleswig-Holstein","94","0.316661911695552","0.264370901967956","0.368952921423148"
"Selten","2014","Hauptschule","Hamburg","35","0.340683647387294","0.244874553683382","0.436492741091207"
"Selten","2014","Hauptschule","Niedersachsen","296","0.360413207877819","0.327410246545717","0.393416169209921"
"Selten","2014","Hauptschule","Bremen","","","",""
"Selten","2014","Hauptschule","Nordrhein-Westfalen","607","0.344953741870255","0.322987845793994","0.366919637946517"
"Selten","2014","Hauptschule","Hessen","158","0.333376288661568","0.291421169972839","0.375331407350297"
"Selten","2014","Hauptschule","Rheinland-Pfalz,Saarland","222","0.348408820585679","0.312003294337535","0.384814346833824"
"Selten","2014","Hauptschule","Baden-Wuerttemberg","292","0.270883541223713","0.243570039984972","0.298197042462455"
"Selten","2014","Hauptschule","Bayern","476","0.285319395742095","0.263172274726916","0.307466516757274"
"Selten","2014","Hauptschule","Berlin","44","0.312643731787072","0.239898990521878","0.385388473052266"
"Selten","2014","Hauptschule","Brandenburg","78","0.29840788942753","0.241230011077106","0.355585767777954"
"Selten","2014","Hauptschule","Mecklenburg-Vorpommern","37","0.344955198232071","0.258451246906616","0.431459149557526"
"Selten","2014","Hauptschule","Sachsen","120","0.372820213417464","0.319839371702424","0.425801055132504"
"Selten","2014","Hauptschule","Sachsen-Anhalt","87","0.353480774611472","0.294457752633748","0.412503796589196"
"Selten","2014","Hauptschule","Thueringen","71","0.252284176660907","0.199389556739695","0.305178796582119"
"Selten","2014","Realschule","Schleswig-Holstein","98","0.421192646500201","0.35974154657976","0.482643746420643"
"Selten","2014","Realschule","Hamburg","43","0.433079498026171","0.323814908333585","0.542344087718756"
"Selten","2014","Realschule","Niedersachsen","254","0.325532914517069","0.291401314978468","0.359664514055669"
"Selten","2014","Realschule","Bremen","","","",""
"Selten","2014","Realschule","Nordrhein-Westfalen","391","0.353477073882193","0.325213841108954","0.381740306655432"
"Selten","2014","Realschule","Hessen","138","0.318510815658186","0.27250724346799","0.364514387848381"
"Selten","2014","Realschule","Rheinland-Pfalz,Saarland","111","0.351630800985695","0.298392584982429","0.404869016988962"
"Selten","2014","Realschule","Baden-Wuerttemberg","280","0.339146748852964","0.30519719005487","0.373096307651058"
"Selten","2014","Realschule","Bayern","373","0.363545628332314","0.333551743541793","0.393539513122836"
"Selten","2014","Realschule","Berlin","87","0.321873796779926","0.263372819208383","0.380374774351468"
"Selten","2014","Realschule","Brandenburg","134","0.395260050603188","0.343744798179567","0.446775303026808"
"Selten","2014","Realschule","Mecklenburg-Vorpommern","85","0.403347011703037","0.338815485620411","0.467878537785664"
"Selten","2014","Realschule","Sachsen","254","0.399222425371177","0.362000263847448","0.436444586894907"
"Selten","2014","Realschule","Sachsen-Anhalt","132","0.325953075723121","0.277600780152513","0.374305371293729"
"Selten","2014","Realschule","Thueringen","155","0.380147728596464","0.332094192000487","0.428201265192442"
"Selten","2014","(Fach-)Abitur","Schleswig-Holstein","48","0.32145341297766","0.243248027102361","0.399658798852959"
"Selten","2014","(Fach-)Abitur","Hamburg","33","0.254894706896382","0.16331954449413","0.346469869298634"
"Selten","2014","(Fach-)Abitur","Niedersachsen","135","0.379851798483053","0.328711309128934","0.430992287837171"
"Selten","2014","(Fach-)Abitur","Bremen","","","",""
"Selten","2014","(Fach-)Abitur","Nordrhein-Westfalen","388","0.392241740661227","0.363505850399534","0.420977630922921"
"Selten","2014","(Fach-)Abitur","Hessen","122","0.447996929608785","0.393848751173431","0.502145108044139"
"Selten","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","86","0.363940951537682","0.302295030874107","0.425586872201256"
"Selten","2014","(Fach-)Abitur","Baden-Wuerttemberg","152","0.283815597033375","0.242570502172114","0.325060691894637"
"Selten","2014","(Fach-)Abitur","Bayern","201","0.368141307200571","0.329124987809177","0.407157626591964"
"Selten","2014","(Fach-)Abitur","Berlin","62","0.495581718006759","0.415569647449582","0.575593788563937"
"Selten","2014","(Fach-)Abitur","Brandenburg","47","0.398981105146657","0.312087382588374","0.485874827704939"
"Selten","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Selten","2014","(Fach-)Abitur","Sachsen","60","0.380294177119235","0.298705242318339","0.461883111920131"
"Selten","2014","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Selten","2014","(Fach-)Abitur","Thueringen","32","0.38850711884755","0.285493638871502","0.491520598823597"
"Selten","2014","AkademikerIn","Schleswig-Holstein","69","0.401971716676453","0.324535105132585","0.479408328220321"
"Selten","2014","AkademikerIn","Hamburg","55","0.401664557230764","0.323985043909114","0.479344070552414"
"Selten","2014","AkademikerIn","Niedersachsen","198","0.395409321273959","0.352680759627373","0.438137882920545"
"Selten","2014","AkademikerIn","Bremen","","","",""
"Selten","2014","AkademikerIn","Nordrhein-Westfalen","409","0.353551305092238","0.326028060671637","0.381074549512839"
"Selten","2014","AkademikerIn","Hessen","190","0.354027113098785","0.313236847180797","0.394817379016774"
"Selten","2014","AkademikerIn","Rheinland-Pfalz,Saarland","95","0.357966657045877","0.300783742317784","0.41514957177397"
"Selten","2014","AkademikerIn","Baden-Wuerttemberg","341","0.428482656561766","0.394126841095455","0.462838472028077"
"Selten","2014","AkademikerIn","Bayern","353","0.34656735431909","0.316338349043512","0.376796359594669"
"Selten","2014","AkademikerIn","Berlin","148","0.418727711923641","0.369124253859604","0.468331169987677"
"Selten","2014","AkademikerIn","Brandenburg","110","0.457468628313066","0.396913001540611","0.518024255085521"
"Selten","2014","AkademikerIn","Mecklenburg-Vorpommern","61","0.356168867789467","0.27539048184935","0.436947253729584"
"Selten","2014","AkademikerIn","Sachsen","177","0.38767591720899","0.34204742501628","0.4333044094017"
"Selten","2014","AkademikerIn","Sachsen-Anhalt","92","0.396859301094955","0.331914043562652","0.461804558627258"
"Selten","2014","AkademikerIn","Thueringen","86","0.355289912720027","0.291757768141634","0.41882205729842"
"Manchmal","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Manchmal","2014","(noch) kein Abschluss","Hamburg","","","",""
"Manchmal","2014","(noch) kein Abschluss","Niedersachsen","36","0.196588651071202","0.126919376739588","0.266257925402817"
"Manchmal","2014","(noch) kein Abschluss","Bremen","","","",""
"Manchmal","2014","(noch) kein Abschluss","Nordrhein-Westfalen","91","0.328296337942932","0.272179417734442","0.384413258151422"
"Manchmal","2014","(noch) kein Abschluss","Hessen","34","0.309629235445198","0.216658029461119","0.402600441429277"
"Manchmal","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2014","(noch) kein Abschluss","Baden-Wuerttemberg","33","0.414957948828897","0.318866887594316","0.511049010063479"
"Manchmal","2014","(noch) kein Abschluss","Bayern","39","0.382549627402787","0.303983681461997","0.461115573343577"
"Manchmal","2014","(noch) kein Abschluss","Berlin","","","",""
"Manchmal","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Manchmal","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Manchmal","2014","(noch) kein Abschluss","Sachsen","","","",""
"Manchmal","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Manchmal","2014","(noch) kein Abschluss","Thueringen","","","",""
"Manchmal","2014","Hauptschule","Schleswig-Holstein","99","0.28756027187707","0.236679955091054","0.338440588663085"
"Manchmal","2014","Hauptschule","Hamburg","","","",""
"Manchmal","2014","Hauptschule","Niedersachsen","225","0.273562318726281","0.242919399382094","0.304205238070467"
"Manchmal","2014","Hauptschule","Bremen","","","",""
"Manchmal","2014","Hauptschule","Nordrhein-Westfalen","542","0.288345722791988","0.267413092739391","0.309278352844586"
"Manchmal","2014","Hauptschule","Hessen","143","0.304069809457461","0.26312991569559","0.345009703219332"
"Manchmal","2014","Hauptschule","Rheinland-Pfalz,Saarland","193","0.311886090132894","0.276489346068302","0.347282834197487"
"Manchmal","2014","Hauptschule","Baden-Wuerttemberg","355","0.365379342339722","0.335784453584325","0.39497423109512"
"Manchmal","2014","Hauptschule","Bayern","520","0.33079751092533","0.307721776967358","0.353873244883302"
"Manchmal","2014","Hauptschule","Berlin","47","0.234933418481872","0.168404906940412","0.301461930023332"
"Manchmal","2014","Hauptschule","Brandenburg","73","0.337338428419259","0.278255863722906","0.396420993115612"
"Manchmal","2014","Hauptschule","Mecklenburg-Vorpommern","35","0.311405317656337","0.227137074274635","0.395673561038039"
"Manchmal","2014","Hauptschule","Sachsen","77","0.251214501289729","0.203694749112902","0.298734253466557"
"Manchmal","2014","Hauptschule","Sachsen-Anhalt","74","0.312382016008607","0.255159829878683","0.36960420213853"
"Manchmal","2014","Hauptschule","Thueringen","71","0.262176724265546","0.208612915452962","0.31574053307813"
"Manchmal","2014","Realschule","Schleswig-Holstein","69","0.241147262351085","0.18790675674266","0.29438776795951"
"Manchmal","2014","Realschule","Hamburg","","","",""
"Manchmal","2014","Realschule","Niedersachsen","223","0.293519556039523","0.260349408657367","0.326689703421679"
"Manchmal","2014","Realschule","Bremen","","","",""
"Manchmal","2014","Realschule","Nordrhein-Westfalen","332","0.296286562015578","0.269290330477908","0.323282793553249"
"Manchmal","2014","Realschule","Hessen","106","0.282121401950114","0.237684527977286","0.326558275922942"
"Manchmal","2014","Realschule","Rheinland-Pfalz,Saarland","72","0.206349932249428","0.161228222718273","0.251471641780582"
"Manchmal","2014","Realschule","Baden-Wuerttemberg","210","0.285187684876286","0.25280974688396","0.317565622868613"
"Manchmal","2014","Realschule","Bayern","302","0.33210909981668","0.302741884350288","0.361476315283072"
"Manchmal","2014","Realschule","Berlin","66","0.267447461665166","0.212022719967435","0.322872203362897"
"Manchmal","2014","Realschule","Brandenburg","94","0.264629677809245","0.218147939099358","0.311111416519132"
"Manchmal","2014","Realschule","Mecklenburg-Vorpommern","66","0.335989968649824","0.273857003524837","0.398122933774812"
"Manchmal","2014","Realschule","Sachsen","210","0.319647532800252","0.284203761246865","0.355091304353638"
"Manchmal","2014","Realschule","Sachsen-Anhalt","93","0.277389838399621","0.231205811644662","0.32357386515458"
"Manchmal","2014","Realschule","Thueringen","102","0.241756608061625","0.199372938852385","0.284140277270865"
"Manchmal","2014","(Fach-)Abitur","Schleswig-Holstein","39","0.393681202646974","0.311870398196313","0.475492007097636"
"Manchmal","2014","(Fach-)Abitur","Hamburg","","","",""
"Manchmal","2014","(Fach-)Abitur","Niedersachsen","107","0.32780774617799","0.278346346814282","0.377269145541699"
"Manchmal","2014","(Fach-)Abitur","Bremen","","","",""
"Manchmal","2014","(Fach-)Abitur","Nordrhein-Westfalen","316","0.281443568118967","0.254976342313951","0.307910793923983"
"Manchmal","2014","(Fach-)Abitur","Hessen","105","0.281561329269047","0.232588303251192","0.330534355286902"
"Manchmal","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","63","0.19524743487959","0.144459095193918","0.246035774565262"
"Manchmal","2014","(Fach-)Abitur","Baden-Wuerttemberg","144","0.365079548734484","0.321034696339681","0.409124401129287"
"Manchmal","2014","(Fach-)Abitur","Bayern","168","0.259390250413883","0.223933365554602","0.294847135273164"
"Manchmal","2014","(Fach-)Abitur","Berlin","36","0.19393006982475","0.130658093705059","0.257202045944441"
"Manchmal","2014","(Fach-)Abitur","Brandenburg","38","0.327647370040071","0.244361740500539","0.410932999579604"
"Manchmal","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Manchmal","2014","(Fach-)Abitur","Sachsen","45","0.423763188850387","0.340712975958198","0.506813401742575"
"Manchmal","2014","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Manchmal","2014","(Fach-)Abitur","Thueringen","","","",""
"Manchmal","2014","AkademikerIn","Schleswig-Holstein","45","0.376194010478756","0.299683968696457","0.452704052261054"
"Manchmal","2014","AkademikerIn","Hamburg","43","0.281005584299914","0.209782199431738","0.352228969168091"
"Manchmal","2014","AkademikerIn","Niedersachsen","128","0.24127507707409","0.203884470974357","0.278665683173824"
"Manchmal","2014","AkademikerIn","Bremen","","","",""
"Manchmal","2014","AkademikerIn","Nordrhein-Westfalen","318","0.283261693004137","0.257321057908727","0.309202328099546"
"Manchmal","2014","AkademikerIn","Hessen","151","0.267000651862267","0.229266109718888","0.304735194005646"
"Manchmal","2014","AkademikerIn","Rheinland-Pfalz,Saarland","63","0.237358156730821","0.186609026420591","0.288107287041052"
"Manchmal","2014","AkademikerIn","Baden-Wuerttemberg","199","0.248177695175855","0.218188976725915","0.278166413625796"
"Manchmal","2014","AkademikerIn","Bayern","244","0.26097147690665","0.233074525961969","0.288868427851331"
"Manchmal","2014","AkademikerIn","Berlin","98","0.241278966196866","0.198260285581419","0.284297646812313"
"Manchmal","2014","AkademikerIn","Brandenburg","68","0.311362033481557","0.255077415087355","0.36764665187576"
"Manchmal","2014","AkademikerIn","Mecklenburg-Vorpommern","38","0.293245879944222","0.216451163569138","0.370040596319306"
"Manchmal","2014","AkademikerIn","Sachsen","127","0.298670375170304","0.255808792670807","0.341531957669801"
"Manchmal","2014","AkademikerIn","Sachsen-Anhalt","57","0.297666576832513","0.236971069066722","0.358362084598305"
"Manchmal","2014","AkademikerIn","Thueringen","61","0.280865767214336","0.221207006125282","0.34052452830339"
"Oft","2014","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Oft","2014","(noch) kein Abschluss","Hamburg","","","",""
"Oft","2014","(noch) kein Abschluss","Niedersachsen","","","",""
"Oft","2014","(noch) kein Abschluss","Bremen","","","",""
"Oft","2014","(noch) kein Abschluss","Nordrhein-Westfalen","37","0.123907443348761","0.0845347028635496","0.163280183833973"
"Oft","2014","(noch) kein Abschluss","Hessen","","","",""
"Oft","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Oft","2014","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Oft","2014","(noch) kein Abschluss","Bayern","","","",""
"Oft","2014","(noch) kein Abschluss","Berlin","","","",""
"Oft","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Oft","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Oft","2014","(noch) kein Abschluss","Sachsen","","","",""
"Oft","2014","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Oft","2014","(noch) kein Abschluss","Thueringen","","","",""
"Oft","2014","Hauptschule","Schleswig-Holstein","","","",""
"Oft","2014","Hauptschule","Hamburg","","","",""
"Oft","2014","Hauptschule","Niedersachsen","86","0.114913794121237","0.092991717750303","0.136835870492171"
"Oft","2014","Hauptschule","Bremen","","","",""
"Oft","2014","Hauptschule","Nordrhein-Westfalen","191","0.116321857816735","0.101506565301133","0.131137150332337"
"Oft","2014","Hauptschule","Hessen","56","0.0998159570701145","0.0731385961488355","0.126493317991394"
"Oft","2014","Hauptschule","Rheinland-Pfalz,Saarland","69","0.110819687556131","0.0868347537595362","0.134804621352725"
"Oft","2014","Hauptschule","Baden-Wuerttemberg","108","0.0991740850756738","0.0808041698719458","0.117544000279402"
"Oft","2014","Hauptschule","Bayern","172","0.116783895262132","0.101032443008446","0.132535347515818"
"Oft","2014","Hauptschule","Berlin","","","",""
"Oft","2014","Hauptschule","Brandenburg","33","0.124789222478219","0.0834915661946634","0.166086878761774"
"Oft","2014","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Oft","2014","Hauptschule","Sachsen","31","0.103526085118198","0.0701475843388994","0.136904585897497"
"Oft","2014","Hauptschule","Sachsen-Anhalt","","","",""
"Oft","2014","Hauptschule","Thueringen","33","0.123016664584328","0.0830152036225236","0.163018125546132"
"Oft","2014","Realschule","Schleswig-Holstein","","","",""
"Oft","2014","Realschule","Hamburg","","","",""
"Oft","2014","Realschule","Niedersachsen","68","0.0896849339565746","0.0688719466425405","0.110497921270609"
"Oft","2014","Realschule","Bremen","","","",""
"Oft","2014","Realschule","Nordrhein-Westfalen","99","0.109317292539031","0.0908690419739069","0.127765543104156"
"Oft","2014","Realschule","Hessen","52","0.11137125567603","0.080308018201936","0.142434493150123"
"Oft","2014","Realschule","Rheinland-Pfalz,Saarland","33","0.122063665619636","0.0855636065904654","0.158563724648806"
"Oft","2014","Realschule","Baden-Wuerttemberg","72","0.114439547536997","0.0916106487370372","0.137268446336956"
"Oft","2014","Realschule","Bayern","85","0.0859588459330491","0.0684806025821215","0.103437089283977"
"Oft","2014","Realschule","Berlin","33","0.163350063109058","0.117059059833114","0.209641066385002"
"Oft","2014","Realschule","Brandenburg","33","0.075231378515805","0.0474389758022157","0.103023781229394"
"Oft","2014","Realschule","Mecklenburg-Vorpommern","","","",""
"Oft","2014","Realschule","Sachsen","47","0.0927447526494685","0.0706978955891227","0.114791609709814"
"Oft","2014","Realschule","Sachsen-Anhalt","39","0.108145924696504","0.0761093209300461","0.140182528462961"
"Oft","2014","Realschule","Thueringen","31","0.101878619673773","0.071934324084278","0.131822915263267"
"Oft","2014","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Oft","2014","(Fach-)Abitur","Hamburg","","","",""
"Oft","2014","(Fach-)Abitur","Niedersachsen","35","0.0638477994618848","0.0380871837065485","0.0896084152172211"
"Oft","2014","(Fach-)Abitur","Bremen","","","",""
"Oft","2014","(Fach-)Abitur","Nordrhein-Westfalen","100","0.0730713351507191","0.0577541488127617","0.0883885214886764"
"Oft","2014","(Fach-)Abitur","Hessen","","","",""
"Oft","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Oft","2014","(Fach-)Abitur","Baden-Wuerttemberg","47","0.14168790027488","0.109784957279706","0.173590843270053"
"Oft","2014","(Fach-)Abitur","Bayern","53","0.0877268693772133","0.0648415067733534","0.110612231981073"
"Oft","2014","(Fach-)Abitur","Berlin","","","",""
"Oft","2014","(Fach-)Abitur","Brandenburg","","","",""
"Oft","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Oft","2014","(Fach-)Abitur","Sachsen","","","",""
"Oft","2014","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Oft","2014","(Fach-)Abitur","Thueringen","","","",""
"Oft","2014","AkademikerIn","Schleswig-Holstein","","","",""
"Oft","2014","AkademikerIn","Hamburg","","","",""
"Oft","2014","AkademikerIn","Niedersachsen","35","0.0533758787192403","0.0337320833798807","0.0730196740585999"
"Oft","2014","AkademikerIn","Bremen","","","",""
"Oft","2014","AkademikerIn","Nordrhein-Westfalen","94","0.0877926644984165","0.0715003693836171","0.104084959613216"
"Oft","2014","AkademikerIn","Hessen","42","0.0839377423791341","0.0602855029351543","0.107589981823114"
"Oft","2014","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Oft","2014","AkademikerIn","Baden-Wuerttemberg","45","0.052818498956211","0.0372900327418571","0.068346965170565"
"Oft","2014","AkademikerIn","Bayern","65","0.0709305369295975","0.0546236772763511","0.0872373965828438"
"Oft","2014","AkademikerIn","Berlin","33","0.086789709954249","0.0584838854683219","0.115095534440176"
"Oft","2014","AkademikerIn","Brandenburg","","","",""
