year,pgisced97,quintil_oecd,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Upper Secondary Level,4th Quintile,Very seldom,0.23890,512,2332,0.22159,0.25621
2013,Upper Secondary Level,4th Quintile,Seldom,0.37689,901,2332,0.35722,0.39657
2013,Upper Secondary Level,4th Quintile,Sometimes,0.27948,671,2332,0.26126,0.29770
2013,Upper Secondary Level,4th Quintile,Often,0.08243,191,2332,0.07126,0.09359
2013,Upper Secondary Level,4th Quintile,Very often,0.02230,57,2332,0.01631,0.02830
2013,Upper Secondary Level,5th Quintile,Very seldom,0.23640,426,1736,0.21641,0.25639
2013,Upper Secondary Level,5th Quintile,Seldom,0.36129,671,1736,0.33869,0.38389
2013,Upper Secondary Level,5th Quintile,Sometimes,0.29821,495,1736,0.27669,0.31974
2013,Upper Secondary Level,5th Quintile,Often,0.08471,144,1736,0.07161,0.09782
2013,Post-secondary Non-tertiary Level,1st Quintile,Very seldom,0.18063,51,291,0.13635,0.22490
2013,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.28197,95,291,0.23018,0.33376
2013,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.29452,96,291,0.24206,0.34698
2013,Post-secondary Non-tertiary Level,1st Quintile,Often,0.18696,49,291,0.14209,0.23184
2013,Post-secondary Non-tertiary Level,2nd Quintile,Very seldom,0.27120,80,321,0.22249,0.31991
2013,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.31968,139,321,0.26858,0.37078
2013,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.30176,102,321,0.25146,0.35205
2013,Post-secondary Non-tertiary Level,3rd Quintile,Very seldom,0.19924,72,352,0.15745,0.24102
2013,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.35202,139,352,0.30205,0.40198
2013,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.33101,104,352,0.28178,0.38024
2013,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.09537,37,352,0.06464,0.12610
2013,Post-secondary Non-tertiary Level,4th Quintile,Very seldom,0.25538,85,354,0.20989,0.30088
2013,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.34623,129,354,0.29660,0.39586
2013,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.22729,95,354,0.18357,0.27101
2013,Post-secondary Non-tertiary Level,4th Quintile,Often,0.15481,45,354,0.11707,0.19254
2013,Post-secondary Non-tertiary Level,5th Quintile,Very seldom,0.26074,104,371,0.21601,0.30548
2013,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.32000,147,371,0.27247,0.36753
2013,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.34999,120,371,0.30139,0.39859
2013,First Stage of Tertiary Education,1st Quintile,Seldom,0.19543,43,94,0.11484,0.27602
2013,First Stage of Tertiary Education,1st Quintile,Sometimes,0.35951,51,94,0.26198,0.45704
2013,First Stage of Tertiary Education,2nd Quintile,Very seldom,0.16677,63,282,0.12319,0.21036
2013,First Stage of Tertiary Education,2nd Quintile,Seldom,0.31265,101,282,0.25845,0.36685
2013,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.36394,85,282,0.30769,0.42020
2013,First Stage of Tertiary Education,2nd Quintile,Often,0.11699,33,282,0.07941,0.15457
2013,First Stage of Tertiary Education,3rd Quintile,Very seldom,0.17088,77,385,0.13323,0.20853
2013,First Stage of Tertiary Education,3rd Quintile,Seldom,0.39517,165,385,0.34627,0.44407
2013,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.28587,103,385,0.24067,0.33106
2013,First Stage of Tertiary Education,3rd Quintile,Often,0.13616,40,385,0.10186,0.17046
2013,First Stage of Tertiary Education,4th Quintile,Very seldom,0.25678,107,386,0.21314,0.30042
2013,First Stage of Tertiary Education,4th Quintile,Seldom,0.40048,163,386,0.35153,0.44942
2013,First Stage of Tertiary Education,4th Quintile,Sometimes,0.27457,116,386,0.22999,0.31915
2013,First Stage of Tertiary Education,5th Quintile,Very seldom,0.28221,113,419,0.23906,0.32536
2013,First Stage of Tertiary Education,5th Quintile,Seldom,0.37866,160,419,0.33216,0.42516
2013,First Stage of Tertiary Education,5th Quintile,Sometimes,0.29014,112,419,0.24663,0.33365
2013,First Stage of Tertiary Education,5th Quintile,Often,0.04601,34,419,0.02593,0.06610
2013,Second Stage of Tertiary Education,1st Quintile,Very seldom,0.14840,66,388,0.11298,0.18382
2013,Second Stage of Tertiary Education,1st Quintile,Seldom,0.26026,124,388,0.21654,0.30397
2013,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.42978,151,388,0.38046,0.47911
2013,Second Stage of Tertiary Education,1st Quintile,Often,0.12434,47,388,0.09146,0.15721
2013,Second Stage of Tertiary Education,2nd Quintile,Very seldom,0.21742,124,607,0.18458,0.25026
2013,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.42090,249,607,0.38160,0.46021
2013,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.27522,180,607,0.23966,0.31078
2013,Second Stage of Tertiary Education,2nd Quintile,Often,0.06925,54,607,0.04904,0.08947
2013,Second Stage of Tertiary Education,3rd Quintile,Very seldom,0.22912,202,859,0.20100,0.25725
2013,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.37884,349,859,0.34638,0.41130
2013,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.30261,244,859,0.27187,0.33335
2013,Second Stage of Tertiary Education,3rd Quintile,Often,0.07609,64,859,0.05835,0.09383
2013,Second Stage of Tertiary Education,4th Quintile,Very seldom,0.29885,347,1300,0.27396,0.32375
2013,Second Stage of Tertiary Education,4th Quintile,Seldom,0.33547,499,1300,0.30980,0.36115
2013,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.28537,382,1300,0.26081,0.30993
2013,Second Stage of Tertiary Education,4th Quintile,Often,0.06342,72,1300,0.05017,0.07667
2013,Second Stage of Tertiary Education,5th Quintile,Very seldom,0.26405,720,2599,0.24710,0.28100
2013,Second Stage of Tertiary Education,5th Quintile,Seldom,0.39339,1045,2599,0.37460,0.41217
2013,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.27323,670,2599,0.25609,0.29036
2013,Second Stage of Tertiary Education,5th Quintile,Often,0.05457,164,2599,0.04584,0.06330
2014,No answer / don't know,1st Quintile,Very seldom,0.19946,56,226,0.14725,0.25168
2014,No answer / don't know,1st Quintile,Seldom,0.37516,82,226,0.31190,0.43843
2014,No answer / don't know,1st Quintile,Sometimes,0.25789,88,226,0.20072,0.31505
2014,No answer / don't know,2nd Quintile,Seldom,0.28925,34,77,0.18731,0.39119
2014,No answer / don't know,2nd Quintile,Sometimes,0.38925,43,77,0.27963,0.49888
2014,No answer / don't know,3rd Quintile,Seldom,0.39167,35,35,0.22759,0.55574
2014,No answer / don't know,4th Quintile,Seldom,0.42556,33,33,0.25425,0.59687
2014,Pre-primary Level,1st Quintile,Seldom,0.39144,51,104,0.29718,0.48570
2014,Pre-primary Level,1st Quintile,Sometimes,0.29074,53,104,0.20304,0.37843
2014,Pre-primary Level,2nd Quintile,Seldom,0.44009,36,36,0.27564,0.60455
2014,Primary Level,1st Quintile,Very seldom,0.13140,51,310,0.09373,0.16907
2014,Primary Level,1st Quintile,Seldom,0.16096,75,310,0.11999,0.20194
2014,Primary Level,1st Quintile,Sometimes,0.43431,124,310,0.37904,0.48958
2014,Primary Level,1st Quintile,Often,0.20415,60,310,0.15921,0.24909
2014,Lower Secondary Level,1st Quintile,Very seldom,0.18863,244,1266,0.16708,0.21019
2014,Lower Secondary Level,1st Quintile,Seldom,0.27287,369,1266,0.24832,0.29741
2014,Lower Secondary Level,1st Quintile,Sometimes,0.33157,402,1266,0.30562,0.35751
2014,Lower Secondary Level,1st Quintile,Often,0.14354,179,1266,0.12422,0.16286
2014,Lower Secondary Level,1st Quintile,Very often,0.06339,72,1266,0.04997,0.07682
2014,Lower Secondary Level,2nd Quintile,Very seldom,0.21779,164,827,0.18964,0.24594
2014,Lower Secondary Level,2nd Quintile,Seldom,0.31681,274,827,0.28508,0.34854
2014,Lower Secondary Level,2nd Quintile,Sometimes,0.29150,247,827,0.26051,0.32250
2014,Lower Secondary Level,2nd Quintile,Often,0.12747,104,827,0.10473,0.15021
2014,Lower Secondary Level,2nd Quintile,Very often,0.04643,38,827,0.03208,0.06077
2014,Lower Secondary Level,3rd Quintile,Very seldom,0.16192,102,525,0.13038,0.19346
2014,Lower Secondary Level,3rd Quintile,Seldom,0.36954,190,525,0.32821,0.41087
2014,Lower Secondary Level,3rd Quintile,Sometimes,0.31750,172,525,0.27764,0.35736
2014,Lower Secondary Level,3rd Quintile,Often,0.09962,61,525,0.07398,0.12527
2014,Lower Secondary Level,4th Quintile,Very seldom,0.27122,83,326,0.22289,0.31956
2014,Lower Secondary Level,4th Quintile,Seldom,0.29591,105,326,0.24628,0.34553
2014,Lower Secondary Level,4th Quintile,Sometimes,0.26016,98,326,0.21246,0.30786
2014,Lower Secondary Level,4th Quintile,Often,0.14182,40,326,0.10389,0.17975
2014,Lower Secondary Level,5th Quintile,Very seldom,0.24711,34,113,0.16722,0.32699
2014,Lower Secondary Level,5th Quintile,Seldom,0.30179,42,113,0.21677,0.38680
2014,Lower Secondary Level,5th Quintile,Sometimes,0.33570,37,113,0.24824,0.42316
2014,Upper Secondary Level,1st Quintile,Very seldom,0.19785,549,2753,0.18296,0.21273
2014,Upper Secondary Level,1st Quintile,Seldom,0.30406,864,2753,0.28687,0.32124
2014,Upper Secondary Level,1st Quintile,Sometimes,0.32023,859,2753,0.30280,0.33766
2014,Upper Secondary Level,1st Quintile,Often,0.13349,353,2753,0.12078,0.14620
2014,Upper Secondary Level,1st Quintile,Very often,0.04438,128,2753,0.03669,0.05207
2014,Upper Secondary Level,2nd Quintile,Very seldom,0.21062,701,3013,0.19606,0.22518
2014,Upper Secondary Level,2nd Quintile,Seldom,0.35197,1069,3013,0.33491,0.36902
2014,Upper Secondary Level,2nd Quintile,Sometimes,0.29103,861,3013,0.27481,0.30726
2014,Upper Secondary Level,2nd Quintile,Often,0.11511,289,3013,0.10371,0.12651
2014,Upper Secondary Level,2nd Quintile,Very often,0.03127,93,3013,0.02506,0.03749
2014,Upper Secondary Level,3rd Quintile,Very seldom,0.23055,612,2644,0.21449,0.24661
2014,Upper Secondary Level,3rd Quintile,Seldom,0.35457,966,2644,0.33633,0.37281
2014,Upper Secondary Level,3rd Quintile,Sometimes,0.29994,793,2644,0.28247,0.31741
2014,Upper Secondary Level,3rd Quintile,Often,0.08952,216,2644,0.07864,0.10041
2014,Upper Secondary Level,3rd Quintile,Very often,0.02542,57,2644,0.01942,0.03142
2014,Upper Secondary Level,4th Quintile,Very seldom,0.24875,594,2418,0.23151,0.26598
2014,Upper Secondary Level,4th Quintile,Seldom,0.35398,876,2418,0.33492,0.37305
2014,Upper Secondary Level,4th Quintile,Sometimes,0.29658,697,2418,0.27837,0.31479
2014,Upper Secondary Level,4th Quintile,Often,0.08674,204,2418,0.07552,0.09796
2014,Upper Secondary Level,4th Quintile,Very often,0.01395,47,2418,0.00927,0.01862
2014,Upper Secondary Level,5th Quintile,Very seldom,0.27618,421,1634,0.25450,0.29787
2014,Upper Secondary Level,5th Quintile,Seldom,0.35036,612,1634,0.32722,0.37350
2014,Upper Secondary Level,5th Quintile,Sometimes,0.28042,480,1634,0.25863,0.30221
2014,Upper Secondary Level,5th Quintile,Often,0.07897,121,1634,0.06589,0.09205
2014,Post-secondary Non-tertiary Level,1st Quintile,Very seldom,0.23409,73,344,0.18928,0.27890
2014,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.30729,111,344,0.25846,0.35611
2014,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.27397,116,344,0.22677,0.32117
2014,Post-secondary Non-tertiary Level,1st Quintile,Often,0.13942,44,344,0.10276,0.17608
2014,Post-secondary Non-tertiary Level,2nd Quintile,Very seldom,0.29049,115,392,0.24549,0.33549
2014,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.29651,140,392,0.25123,0.34178
2014,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.23105,93,392,0.18927,0.27283
2014,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.07949,44,392,0.05268,0.10630
2014,Post-secondary Non-tertiary Level,3rd Quintile,Very seldom,0.20048,87,411,0.16173,0.23924
2014,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.37566,161,411,0.32878,0.42254
2014,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.31540,123,411,0.27042,0.36038
2014,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.09521,40,411,0.06680,0.12362
2014,Post-secondary Non-tertiary Level,4th Quintile,Very seldom,0.24977,97,448,0.20964,0.28990
2014,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.38775,178,448,0.34258,0.43292
2014,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.25572,125,448,0.21527,0.29616
2014,Post-secondary Non-tertiary Level,4th Quintile,Often,0.09602,48,448,0.06871,0.12334
2014,Post-secondary Non-tertiary Level,5th Quintile,Very seldom,0.27612,102,352,0.22935,0.32289
2014,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.34784,137,352,0.29801,0.39767
2014,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.32027,113,352,0.27146,0.36909
2014,First Stage of Tertiary Education,1st Quintile,Seldom,0.30931,45,84,0.20987,0.40875
2014,First Stage of Tertiary Education,1st Quintile,Sometimes,0.26697,39,84,0.17180,0.36215
2014,First Stage of Tertiary Education,2nd Quintile,Very seldom,0.20148,58,252,0.15186,0.25111
2014,First Stage of Tertiary Education,2nd Quintile,Seldom,0.41806,111,252,0.35704,0.47908
2014,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.29836,83,252,0.24176,0.35497
2014,First Stage of Tertiary Education,3rd Quintile,Very seldom,0.20495,84,337,0.16179,0.24811
2014,First Stage of Tertiary Education,3rd Quintile,Seldom,0.40582,124,337,0.35331,0.45832
2014,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.29340,95,337,0.24472,0.34209
2014,First Stage of Tertiary Education,3rd Quintile,Often,0.08644,34,337,0.05639,0.11649
2014,First Stage of Tertiary Education,4th Quintile,Very seldom,0.26630,117,399,0.22287,0.30973
2014,First Stage of Tertiary Education,4th Quintile,Seldom,0.37944,165,399,0.33176,0.42711
2014,First Stage of Tertiary Education,4th Quintile,Sometimes,0.28022,117,399,0.23609,0.32434
2014,First Stage of Tertiary Education,5th Quintile,Very seldom,0.19646,87,403,0.15762,0.23530
2014,First Stage of Tertiary Education,5th Quintile,Seldom,0.39235,155,403,0.34462,0.44008
2014,First Stage of Tertiary Education,5th Quintile,Sometimes,0.32439,127,403,0.27862,0.37015
2014,First Stage of Tertiary Education,5th Quintile,Often,0.06893,34,403,0.04416,0.09369
2014,Second Stage of Tertiary Education,1st Quintile,Very seldom,0.18788,94,518,0.15421,0.22155
2014,Second Stage of Tertiary Education,1st Quintile,Seldom,0.29178,175,518,0.25259,0.33096
2014,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.37259,184,518,0.33091,0.41426
2014,Second Stage of Tertiary Education,1st Quintile,Often,0.11539,65,518,0.08785,0.14293
2014,Second Stage of Tertiary Education,2nd Quintile,Very seldom,0.21931,148,641,0.18725,0.25136
2014,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.37524,237,641,0.33773,0.41275
2014,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.28939,194,641,0.25425,0.32452
2014,Second Stage of Tertiary Education,2nd Quintile,Often,0.07784,62,641,0.05708,0.09859
2014,Second Stage of Tertiary Education,3rd Quintile,Very seldom,0.23813,236,989,0.21157,0.26469
2014,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.32051,361,989,0.29141,0.34961
2014,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.30251,274,989,0.27386,0.33115
2014,Second Stage of Tertiary Education,3rd Quintile,Often,0.09906,84,989,0.08043,0.11769
2014,Second Stage of Tertiary Education,3rd Quintile,Very often,0.03980,34,989,0.02761,0.05199
2014,Second Stage of Tertiary Education,4th Quintile,Very seldom,0.23817,340,1335,0.21531,0.26103
2014,Second Stage of Tertiary Education,4th Quintile,Seldom,0.40325,531,1335,0.37693,0.42958
2014,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.26208,360,1335,0.23848,0.28567
2014,Second Stage of Tertiary Education,4th Quintile,Often,0.08010,104,1335,0.06553,0.09466
2014,Second Stage of Tertiary Education,5th Quintile,Very seldom,0.28294,754,2635,0.26574,0.30014
2014,Second Stage of Tertiary Education,5th Quintile,Seldom,0.40756,1095,2635,0.38880,0.42633
2014,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.24423,645,2635,0.22782,0.26064
2014,Second Stage of Tertiary Education,5th Quintile,Often,0.05544,141,2635,0.04670,0.06418
2015,No answer / don't know,1st Quintile,Very seldom,0.26498,56,227,0.20744,0.32252
2015,No answer / don't know,1st Quintile,Seldom,0.33468,79,227,0.27316,0.39620
2015,No answer / don't know,1st Quintile,Sometimes,0.22829,57,227,0.17356,0.28301
2015,No answer / don't know,1st Quintile,Often,0.15296,35,227,0.10603,0.19989
2015,No answer / don't know,2nd Quintile,Seldom,0.41234,52,91,0.31064,0.51404
2015,No answer / don't know,2nd Quintile,Sometimes,0.33178,39,91,0.23450,0.42905
2015,No answer / don't know,3rd Quintile,Seldom,0.33064,39,70,0.21963,0.44164
2015,No answer / don't know,3rd Quintile,Sometimes,0.31189,31,70,0.20258,0.42120
2015,Pre-primary Level,1st Quintile,Seldom,0.37139,44,79,0.26416,0.47862
2015,Pre-primary Level,1st Quintile,Sometimes,0.36094,35,79,0.25436,0.46753
2015,Primary Level,1st Quintile,Very seldom,0.13752,40,262,0.09574,0.17930
2015,Primary Level,1st Quintile,Seldom,0.23702,69,262,0.18543,0.28861
2015,Primary Level,1st Quintile,Sometimes,0.29706,75,262,0.24162,0.35249
2015,Primary Level,1st Quintile,Often,0.20929,47,262,0.15993,0.25864
2015,Primary Level,1st Quintile,Very often,0.11912,31,262,0.07982,0.15842
2015,Primary Level,2nd Quintile,Sometimes,0.50773,35,35,0.33968,0.67578
2015,Lower Secondary Level,1st Quintile,Very seldom,0.20054,218,1090,0.17675,0.22432
2015,Lower Secondary Level,1st Quintile,Seldom,0.25643,322,1090,0.23050,0.28237
2015,Lower Secondary Level,1st Quintile,Sometimes,0.31907,335,1090,0.29139,0.34676
2015,Lower Secondary Level,1st Quintile,Often,0.17517,147,1090,0.15260,0.19775
2015,Lower Secondary Level,1st Quintile,Very often,0.04879,68,1090,0.03599,0.06158
2015,Lower Secondary Level,2nd Quintile,Very seldom,0.21531,143,712,0.18509,0.24552
2015,Lower Secondary Level,2nd Quintile,Seldom,0.25993,207,712,0.22770,0.29217
2015,Lower Secondary Level,2nd Quintile,Sometimes,0.33649,232,712,0.30176,0.37122
2015,Lower Secondary Level,2nd Quintile,Often,0.14047,98,712,0.11493,0.16602
2015,Lower Secondary Level,2nd Quintile,Very often,0.04779,32,712,0.03211,0.06347
2015,Lower Secondary Level,3rd Quintile,Very seldom,0.20010,108,453,0.16322,0.23699
2015,Lower Secondary Level,3rd Quintile,Seldom,0.35394,158,453,0.30986,0.39803
2015,Lower Secondary Level,3rd Quintile,Sometimes,0.30233,134,453,0.25999,0.34467
2015,Lower Secondary Level,3rd Quintile,Often,0.10522,53,453,0.07693,0.13350
2015,Lower Secondary Level,4th Quintile,Very seldom,0.24755,67,232,0.19190,0.30321
2015,Lower Secondary Level,4th Quintile,Seldom,0.29646,80,232,0.23757,0.35536
2015,Lower Secondary Level,4th Quintile,Sometimes,0.33706,85,232,0.27610,0.39802
2015,Lower Secondary Level,5th Quintile,Very seldom,0.31194,34,109,0.22456,0.39931
2015,Lower Secondary Level,5th Quintile,Seldom,0.24388,39,109,0.16289,0.32487
2015,Lower Secondary Level,5th Quintile,Sometimes,0.29529,36,109,0.20925,0.38132
2015,Upper Secondary Level,1st Quintile,Very seldom,0.15921,437,2419,0.14463,0.17380
2015,Upper Secondary Level,1st Quintile,Seldom,0.33483,806,2419,0.31602,0.35364
2015,Upper Secondary Level,1st Quintile,Sometimes,0.31885,760,2419,0.30028,0.33743
2015,Upper Secondary Level,1st Quintile,Often,0.13604,297,2419,0.12238,0.14971
2015,Upper Secondary Level,1st Quintile,Very often,0.05106,119,2419,0.04229,0.05984
2015,Upper Secondary Level,2nd Quintile,Very seldom,0.19985,644,2882,0.18525,0.21445
2015,Upper Secondary Level,2nd Quintile,Seldom,0.34912,1028,2882,0.33171,0.36653
2015,Upper Secondary Level,2nd Quintile,Sometimes,0.31756,839,2882,0.30056,0.33456
2015,Upper Secondary Level,2nd Quintile,Often,0.10265,298,2882,0.09157,0.11374
2015,Upper Secondary Level,2nd Quintile,Very often,0.03081,73,2882,0.02450,0.03712
2015,Upper Secondary Level,3rd Quintile,Very seldom,0.21065,569,2508,0.19468,0.22661
2015,Upper Secondary Level,3rd Quintile,Seldom,0.34117,927,2508,0.32261,0.35973
2015,Upper Secondary Level,3rd Quintile,Sometimes,0.31501,737,2508,0.29682,0.33319
2015,Upper Secondary Level,3rd Quintile,Often,0.10211,216,2508,0.09026,0.11397
2015,Upper Secondary Level,3rd Quintile,Very often,0.03107,59,2508,0.02427,0.03786
2015,Upper Secondary Level,4th Quintile,Very seldom,0.22690,512,2237,0.20954,0.24426
2015,Upper Secondary Level,4th Quintile,Seldom,0.40054,875,2237,0.38023,0.42086
2015,Upper Secondary Level,4th Quintile,Sometimes,0.29430,652,2237,0.27541,0.31319
2015,Upper Secondary Level,4th Quintile,Often,0.05993,152,2237,0.05009,0.06977
2015,Upper Secondary Level,4th Quintile,Very often,0.01832,46,2237,0.01276,0.02388
2015,Upper Secondary Level,5th Quintile,Very seldom,0.26297,404,1539,0.24096,0.28497
2015,Upper Secondary Level,5th Quintile,Seldom,0.36534,579,1539,0.34128,0.38941
2015,Upper Secondary Level,5th Quintile,Sometimes,0.27186,426,1539,0.24962,0.29409
2015,Upper Secondary Level,5th Quintile,Often,0.08463,130,1539,0.07072,0.09854
2015,Post-secondary Non-tertiary Level,1st Quintile,Very seldom,0.16185,64,320,0.12143,0.20226
2015,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.33520,93,320,0.28340,0.38701
2015,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.27648,113,320,0.22740,0.32556
2015,Post-secondary Non-tertiary Level,1st Quintile,Often,0.15658,50,320,0.11670,0.19646
2015,Post-secondary Non-tertiary Level,2nd Quintile,Very seldom,0.22463,89,409,0.18414,0.26513
2015,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.36722,145,409,0.32045,0.41400
2015,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.30129,134,409,0.25677,0.34582
2015,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.08030,41,409,0.05393,0.10667
2015,Post-secondary Non-tertiary Level,3rd Quintile,Very seldom,0.21240,110,420,0.17324,0.25156
2015,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.39349,154,420,0.34671,0.44027
2015,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.28742,124,420,0.24408,0.33075
2015,Post-secondary Non-tertiary Level,3rd Quintile,Often,0.06509,32,420,0.04147,0.08871
2015,Post-secondary Non-tertiary Level,4th Quintile,Very seldom,0.27421,112,370,0.22869,0.31973
2015,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.40291,151,370,0.35286,0.45296
2015,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.24952,107,370,0.20537,0.29367
2015,Post-secondary Non-tertiary Level,5th Quintile,Very seldom,0.24710,93,327,0.20028,0.29393
2015,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.37748,139,327,0.32486,0.43011
2015,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.29673,95,327,0.24714,0.34632
2015,First Stage of Tertiary Education,1st Quintile,Seldom,0.20958,38,84,0.12202,0.29714
2015,First Stage of Tertiary Education,1st Quintile,Sometimes,0.39875,46,84,0.29341,0.50409
2015,First Stage of Tertiary Education,2nd Quintile,Very seldom,0.21559,63,245,0.16399,0.26719
2015,First Stage of Tertiary Education,2nd Quintile,Seldom,0.35447,102,245,0.29445,0.41449
2015,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.30940,80,245,0.25140,0.36740
2015,First Stage of Tertiary Education,3rd Quintile,Very seldom,0.17110,70,286,0.12738,0.21482
2015,First Stage of Tertiary Education,3rd Quintile,Seldom,0.44139,133,286,0.38374,0.49904
2015,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.26565,83,286,0.21437,0.31692
2015,First Stage of Tertiary Education,4th Quintile,Very seldom,0.23303,98,366,0.18966,0.27640
2015,First Stage of Tertiary Education,4th Quintile,Seldom,0.41872,146,366,0.36811,0.46933
2015,First Stage of Tertiary Education,4th Quintile,Sometimes,0.27650,122,366,0.23062,0.32239
2015,First Stage of Tertiary Education,5th Quintile,Very seldom,0.22558,101,369,0.18287,0.26828
2015,First Stage of Tertiary Education,5th Quintile,Seldom,0.39564,152,369,0.34568,0.44560
2015,First Stage of Tertiary Education,5th Quintile,Sometimes,0.30383,116,369,0.25684,0.35082
2015,Second Stage of Tertiary Education,1st Quintile,Very seldom,0.16905,91,470,0.13513,0.20298
2015,Second Stage of Tertiary Education,1st Quintile,Seldom,0.35023,174,470,0.30705,0.39340
2015,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.32068,152,470,0.27844,0.36292
2015,Second Stage of Tertiary Education,1st Quintile,Often,0.11864,53,470,0.08938,0.14791
2015,Second Stage of Tertiary Education,2nd Quintile,Very seldom,0.17309,145,629,0.14350,0.20268
2015,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.37110,236,629,0.33332,0.40888
2015,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.29491,184,629,0.25925,0.33058
2015,Second Stage of Tertiary Education,2nd Quintile,Often,0.11181,64,629,0.08716,0.13645
2015,Second Stage of Tertiary Education,3rd Quintile,Very seldom,0.25212,211,884,0.22348,0.28076
2015,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.31576,323,884,0.28510,0.34642
2015,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.31556,280,884,0.28491,0.34622
2015,Second Stage of Tertiary Education,3rd Quintile,Often,0.09835,70,884,0.07871,0.11799
2015,Second Stage of Tertiary Education,4th Quintile,Very seldom,0.26880,345,1284,0.24454,0.29306
2015,Second Stage of Tertiary Education,4th Quintile,Seldom,0.36769,518,1284,0.34130,0.39407
2015,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.27725,341,1284,0.25276,0.30175
2015,Second Stage of Tertiary Education,4th Quintile,Often,0.07129,80,1284,0.05721,0.08537
2015,Second Stage of Tertiary Education,5th Quintile,Very seldom,0.29221,704,2503,0.27439,0.31003
2015,Second Stage of Tertiary Education,5th Quintile,Seldom,0.41180,1047,2503,0.39251,0.43108
2015,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.23154,609,2503,0.21501,0.24807
2015,Second Stage of Tertiary Education,5th Quintile,Often,0.05829,143,2503,0.04911,0.06747
2016,No answer / don't know,1st Quintile,Very seldom,0.20890,55,212,0.15404,0.26375
2016,No answer / don't know,1st Quintile,Seldom,0.38713,82,212,0.32141,0.45286
2016,No answer / don't know,1st Quintile,Sometimes,0.29599,75,212,0.23440,0.35759
2016,No answer / don't know,2nd Quintile,Seldom,0.35041,52,85,0.24838,0.45244
2016,No answer / don't know,2nd Quintile,Sometimes,0.29034,33,85,0.19327,0.38742
2016,Pre-primary Level,1st Quintile,Seldom,0.37854,36,36,0.21785,0.53923
