year,quintil_oecd,sex,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,5th Quintile,female,Seldom,0.36281,1000,2676,0.34459,0.38103
2014,5th Quintile,female,Sometimes,0.30497,837,2676,0.28752,0.32242
2014,5th Quintile,female,Often,0.09841,232,2676,0.08713,0.10970
2014,5th Quintile,female,Very often,0.02176,55,2676,0.01623,0.02729
2015,1st Quintile,male,Very seldom,0.22223,517,2097,0.20444,0.24003
2015,1st Quintile,male,Seldom,0.35170,781,2097,0.33125,0.37214
2015,1st Quintile,male,Sometimes,0.27185,563,2097,0.25280,0.29090
2015,1st Quintile,male,Often,0.12575,178,2097,0.11155,0.13994
2015,1st Quintile,male,Very often,0.02847,58,2097,0.02135,0.03559
2015,1st Quintile,female,Very seldom,0.12572,420,2960,0.11377,0.13767
2015,1st Quintile,female,Seldom,0.27615,844,2960,0.26005,0.29226
2015,1st Quintile,female,Sometimes,0.35287,1010,2960,0.33565,0.37009
2015,1st Quintile,female,Often,0.17584,484,2960,0.16212,0.18955
2015,1st Quintile,female,Very often,0.06942,202,2960,0.06026,0.07858
2015,2nd Quintile,male,Very seldom,0.25379,639,2270,0.23588,0.27169
2015,2nd Quintile,male,Seldom,0.36592,861,2270,0.34610,0.38574
2015,2nd Quintile,male,Sometimes,0.27795,553,2270,0.25952,0.29638
2015,2nd Quintile,male,Often,0.08285,179,2270,0.07151,0.09419
2015,2nd Quintile,male,Very often,0.01949,38,2270,0.01381,0.02518
2015,2nd Quintile,female,Very seldom,0.15196,496,2962,0.13903,0.16489
2015,2nd Quintile,female,Seldom,0.31391,953,2962,0.29719,0.33062
2015,2nd Quintile,female,Sometimes,0.35584,1015,2962,0.33860,0.37309
2015,2nd Quintile,female,Often,0.12847,379,2962,0.11642,0.14052
2015,2nd Quintile,female,Very often,0.04982,119,2962,0.04199,0.05766
2015,3rd Quintile,male,Very seldom,0.26035,641,2214,0.24206,0.27863
2015,3rd Quintile,male,Seldom,0.38753,886,2214,0.36723,0.40783
2015,3rd Quintile,male,Sometimes,0.26094,548,2214,0.24264,0.27923
2015,3rd Quintile,male,Often,0.07753,139,2214,0.06639,0.08867
2015,3rd Quintile,female,Very seldom,0.17219,469,2589,0.15765,0.18674
2015,3rd Quintile,female,Seldom,0.31258,877,2589,0.29472,0.33044
2015,3rd Quintile,female,Sometimes,0.35029,873,2589,0.33191,0.36867
2015,3rd Quintile,female,Often,0.11973,283,2589,0.10722,0.13224
2015,3rd Quintile,female,Very often,0.04521,87,2589,0.03720,0.05321
2015,4th Quintile,male,Very seldom,0.29613,698,2247,0.27725,0.31501
2015,4th Quintile,male,Seldom,0.41988,938,2247,0.39947,0.44029
2015,4th Quintile,male,Sometimes,0.23734,526,2247,0.21974,0.25494
2015,4th Quintile,male,Often,0.03598,85,2247,0.02827,0.04368
2015,4th Quintile,female,Very seldom,0.18614,458,2475,0.17080,0.20147
2015,4th Quintile,female,Seldom,0.35305,883,2475,0.33422,0.37188
2015,4th Quintile,female,Sometimes,0.34190,826,2475,0.32321,0.36059
2015,4th Quintile,female,Often,0.09227,238,2475,0.08087,0.10368
2015,4th Quintile,female,Very often,0.02664,70,2475,0.02030,0.03299
2015,5th Quintile,male,Very seldom,0.32621,825,2524,0.30791,0.34450
2015,5th Quintile,male,Seldom,0.40080,1057,2524,0.38168,0.41992
2015,5th Quintile,male,Sometimes,0.21554,523,2524,0.19950,0.23159
2015,5th Quintile,male,Often,0.05220,119,2524,0.04352,0.06088
2015,5th Quintile,female,Very seldom,0.20913,531,2550,0.19334,0.22492
2015,5th Quintile,female,Seldom,0.36855,949,2550,0.34982,0.38728
2015,5th Quintile,female,Sometimes,0.31528,804,2550,0.29724,0.33331
2015,5th Quintile,female,Often,0.08783,225,2550,0.07684,0.09882
2015,5th Quintile,female,Very often,0.01921,41,2550,0.01388,0.02454
2016,1st Quintile,male,Very seldom,0.24159,560,2087,0.22322,0.25996
2016,1st Quintile,male,Seldom,0.36479,740,2087,0.34414,0.38545
2016,1st Quintile,male,Sometimes,0.25158,570,2087,0.23296,0.27020
2016,1st Quintile,male,Often,0.10738,172,2087,0.09410,0.12067
2016,1st Quintile,male,Very often,0.03465,45,2087,0.02681,0.04250
2016,1st Quintile,female,Very seldom,0.13327,443,2899,0.12090,0.14564
2016,1st Quintile,female,Seldom,0.28052,834,2899,0.26416,0.29688
2016,1st Quintile,female,Sometimes,0.37098,1015,2899,0.35339,0.38857
2016,1st Quintile,female,Often,0.15890,441,2899,0.14559,0.17221
2016,1st Quintile,female,Very often,0.05633,166,2899,0.04793,0.06472
2016,2nd Quintile,male,Very seldom,0.28968,643,2211,0.27077,0.30860
2016,2nd Quintile,male,Seldom,0.34485,828,2211,0.32504,0.36467
2016,2nd Quintile,male,Sometimes,0.27570,552,2211,0.25706,0.29433
2016,2nd Quintile,male,Often,0.07369,156,2211,0.06280,0.08459
2016,2nd Quintile,male,Very often,0.01607,32,2211,0.01083,0.02132
2016,2nd Quintile,female,Very seldom,0.16548,481,2837,0.15181,0.17916
2016,2nd Quintile,female,Seldom,0.31722,931,2837,0.30010,0.33435
2016,2nd Quintile,female,Sometimes,0.32765,953,2837,0.31037,0.34492
2016,2nd Quintile,female,Often,0.14100,340,2837,0.12819,0.15381
2016,2nd Quintile,female,Very often,0.04864,132,2837,0.04073,0.05656
2016,3rd Quintile,male,Very seldom,0.26966,612,2099,0.25067,0.28865
2016,3rd Quintile,male,Seldom,0.40653,835,2099,0.38551,0.42755
2016,3rd Quintile,male,Sometimes,0.24714,498,2099,0.22868,0.26560
2016,3rd Quintile,male,Often,0.06169,120,2099,0.05140,0.07199
2016,3rd Quintile,male,Very often,0.01498,34,2099,0.00978,0.02018
2016,3rd Quintile,female,Very seldom,0.15333,410,2500,0.13920,0.16746
2016,3rd Quintile,female,Seldom,0.35098,905,2500,0.33227,0.36970
2016,3rd Quintile,female,Sometimes,0.34906,826,2500,0.33037,0.36775
2016,3rd Quintile,female,Often,0.10972,268,2500,0.09747,0.12198
2016,3rd Quintile,female,Very often,0.03691,91,2500,0.02952,0.04430
2016,4th Quintile,male,Very seldom,0.28219,669,2194,0.26335,0.30102
2016,4th Quintile,male,Seldom,0.39819,874,2194,0.37770,0.41868
2016,4th Quintile,male,Sometimes,0.23985,538,2194,0.22198,0.25772
2016,4th Quintile,male,Often,0.06643,113,2194,0.05601,0.07686
2016,4th Quintile,female,Very seldom,0.19680,469,2400,0.18089,0.21271
2016,4th Quintile,female,Seldom,0.32530,842,2400,0.30655,0.34404
2016,4th Quintile,female,Sometimes,0.33191,793,2400,0.31306,0.35075
2016,4th Quintile,female,Often,0.11802,236,2400,0.10511,0.13093
2016,4th Quintile,female,Very often,0.02798,60,2400,0.02138,0.03457
2016,5th Quintile,male,Very seldom,0.34357,805,2395,0.32455,0.36260
2016,5th Quintile,male,Seldom,0.38374,964,2395,0.36426,0.40322
2016,5th Quintile,male,Sometimes,0.22251,514,2395,0.20585,0.23917
2016,5th Quintile,male,Often,0.04484,112,2395,0.03655,0.05313
2016,5th Quintile,female,Very seldom,0.21996,508,2437,0.20351,0.23640
2016,5th Quintile,female,Seldom,0.33635,893,2437,0.31759,0.35512
2016,5th Quintile,female,Sometimes,0.33044,811,2437,0.31177,0.34912
2016,5th Quintile,female,Often,0.08408,170,2437,0.07306,0.09510
2016,5th Quintile,female,Very often,0.02916,55,2437,0.02248,0.03585
2017,1st Quintile,male,Very seldom,0.23063,503,1930,0.21183,0.24943
2017,1st Quintile,male,Seldom,0.33781,674,1930,0.31671,0.35892
2017,1st Quintile,male,Sometimes,0.27651,524,1930,0.25655,0.29647
2017,1st Quintile,male,Often,0.12630,185,1930,0.11148,0.14113
2017,1st Quintile,male,Very often,0.02874,44,1930,0.02129,0.03620
2017,1st Quintile,female,Very seldom,0.12122,356,2720,0.10895,0.13348
2017,1st Quintile,female,Seldom,0.27208,785,2720,0.25535,0.28881
2017,1st Quintile,female,Sometimes,0.36449,960,2720,0.34640,0.38258
2017,1st Quintile,female,Often,0.16776,428,2720,0.15372,0.18181
2017,1st Quintile,female,Very often,0.07445,191,2720,0.06458,0.08432
2017,2nd Quintile,male,Very seldom,0.26904,626,2098,0.25006,0.28802
2017,2nd Quintile,male,Seldom,0.40644,822,2098,0.38542,0.42746
2017,2nd Quintile,male,Sometimes,0.24362,490,2098,0.22525,0.26200
2017,2nd Quintile,male,Often,0.06696,127,2098,0.05627,0.07766
2017,2nd Quintile,male,Very often,0.01393,33,2098,0.00891,0.01894
2017,2nd Quintile,female,Very seldom,0.15620,449,2659,0.14240,0.17001
2017,2nd Quintile,female,Seldom,0.33899,896,2659,0.32099,0.35698
2017,2nd Quintile,female,Sometimes,0.33392,900,2659,0.31599,0.35184
2017,2nd Quintile,female,Often,0.13462,323,2659,0.12164,0.14759
2017,2nd Quintile,female,Very often,0.03628,91,2659,0.02917,0.04339
2017,3rd Quintile,male,Very seldom,0.27436,585,2002,0.25481,0.29391
2017,3rd Quintile,male,Seldom,0.41661,796,2002,0.39501,0.43821
2017,3rd Quintile,male,Sometimes,0.23622,466,2002,0.21761,0.25483
2017,3rd Quintile,male,Often,0.05656,115,2002,0.04644,0.06668
2017,3rd Quintile,male,Very often,0.01625,40,2002,0.01071,0.02179
2017,3rd Quintile,female,Very seldom,0.14987,403,2383,0.13553,0.16420
2017,3rd Quintile,female,Seldom,0.34721,832,2383,0.32809,0.36633
2017,3rd Quintile,female,Sometimes,0.32022,770,2383,0.30149,0.33896
2017,3rd Quintile,female,Often,0.15165,314,2383,0.13725,0.16605
2017,3rd Quintile,female,Very often,0.03104,64,2383,0.02408,0.03801
2017,4th Quintile,male,Very seldom,0.30166,658,2041,0.28174,0.32158
2017,4th Quintile,male,Seldom,0.40799,817,2041,0.38666,0.42932
2017,4th Quintile,male,Sometimes,0.22814,477,2041,0.20993,0.24635
2017,4th Quintile,male,Often,0.05135,89,2041,0.04178,0.06093
2017,4th Quintile,female,Very seldom,0.19270,455,2277,0.17650,0.20891
2017,4th Quintile,female,Seldom,0.35792,820,2277,0.33822,0.37761
2017,4th Quintile,female,Sometimes,0.31580,722,2277,0.29670,0.33490
2017,4th Quintile,female,Often,0.11125,228,2277,0.09833,0.12417
2017,4th Quintile,female,Very often,0.02233,52,2277,0.01626,0.02840
2017,5th Quintile,male,Very seldom,0.31241,698,2245,0.29323,0.33159
2017,5th Quintile,male,Seldom,0.42423,955,2245,0.40378,0.44468
2017,5th Quintile,male,Sometimes,0.21691,497,2245,0.19986,0.23396
2017,5th Quintile,male,Often,0.03595,95,2245,0.02825,0.04365
2017,5th Quintile,female,Very seldom,0.19783,466,2270,0.18144,0.21422
2017,5th Quintile,female,Seldom,0.35795,845,2270,0.33822,0.37767
2017,5th Quintile,female,Sometimes,0.31394,724,2270,0.29484,0.33303
2017,5th Quintile,female,Often,0.09742,179,2270,0.08522,0.10962
2017,5th Quintile,female,Very often,0.03286,56,2270,0.02553,0.04020
2018,1st Quintile,male,Very seldom,0.23811,532,1961,0.21926,0.25697
2018,1st Quintile,male,Seldom,0.35361,701,1961,0.33245,0.37478
2018,1st Quintile,male,Sometimes,0.28443,526,1961,0.26446,0.30440
2018,1st Quintile,male,Often,0.09446,153,1961,0.08151,0.10741
2018,1st Quintile,male,Very often,0.02939,49,1961,0.02191,0.03686
2018,1st Quintile,female,Very seldom,0.13191,426,2741,0.11924,0.14459
2018,1st Quintile,female,Seldom,0.26963,799,2741,0.25302,0.28625
2018,1st Quintile,female,Sometimes,0.36090,928,2741,0.34291,0.37888
2018,1st Quintile,female,Often,0.16102,411,2741,0.14726,0.17479
2018,1st Quintile,female,Very often,0.07653,177,2741,0.06658,0.08649
2018,2nd Quintile,male,Very seldom,0.29055,664,2242,0.27175,0.30935
2018,2nd Quintile,male,Seldom,0.39019,855,2242,0.36999,0.41038
2018,2nd Quintile,male,Sometimes,0.22857,519,2242,0.21118,0.24595
2018,2nd Quintile,male,Often,0.07667,167,2242,0.06566,0.08769
2018,2nd Quintile,male,Very often,0.01402,37,2242,0.00915,0.01889
2018,2nd Quintile,female,Very seldom,0.17113,507,2861,0.15733,0.18494
2018,2nd Quintile,female,Seldom,0.31377,963,2861,0.29676,0.33077
2018,2nd Quintile,female,Sometimes,0.35217,941,2861,0.33466,0.36968
2018,2nd Quintile,female,Often,0.11913,340,2861,0.10726,0.13101
2018,2nd Quintile,female,Very often,0.04380,110,2861,0.03630,0.05130
2018,3rd Quintile,male,Very seldom,0.27635,656,2142,0.25741,0.29529
2018,3rd Quintile,male,Seldom,0.41100,889,2142,0.39016,0.43184
2018,3rd Quintile,male,Sometimes,0.24037,486,2142,0.22227,0.25847
2018,3rd Quintile,male,Often,0.05799,111,2142,0.04809,0.06789
2018,3rd Quintile,female,Very seldom,0.16806,449,2570,0.15361,0.18252
2018,3rd Quintile,female,Seldom,0.34652,948,2570,0.32811,0.36492
2018,3rd Quintile,female,Sometimes,0.32843,828,2570,0.31027,0.34659
2018,3rd Quintile,female,Often,0.12220,276,2570,0.10953,0.13486
2018,3rd Quintile,female,Very often,0.03479,69,2570,0.02770,0.04188
2018,4th Quintile,male,Very seldom,0.31050,733,2231,0.29130,0.32971
2018,4th Quintile,male,Seldom,0.40951,913,2231,0.38910,0.42992
2018,4th Quintile,male,Sometimes,0.22190,486,2231,0.20465,0.23914
2018,4th Quintile,male,Often,0.04910,99,2231,0.04013,0.05806
2018,4th Quintile,female,Very seldom,0.18331,459,2442,0.16796,0.19866
2018,4th Quintile,female,Seldom,0.37822,927,2442,0.35898,0.39746
2018,4th Quintile,female,Sometimes,0.31115,747,2442,0.29278,0.32951
2018,4th Quintile,female,Often,0.09270,246,2442,0.08120,0.10421
2018,4th Quintile,female,Very often,0.03463,63,2442,0.02737,0.04188
2018,5th Quintile,male,Very seldom,0.29927,828,2534,0.28143,0.31710
2018,5th Quintile,male,Seldom,0.41521,1041,2534,0.39602,0.43440
2018,5th Quintile,male,Sometimes,0.22780,548,2534,0.21146,0.24413
2018,5th Quintile,male,Often,0.05223,117,2534,0.04357,0.06090
2018,5th Quintile,female,Very seldom,0.21409,549,2509,0.19804,0.23015
2018,5th Quintile,female,Seldom,0.37706,979,2509,0.35809,0.39603
2018,5th Quintile,female,Sometimes,0.29426,744,2509,0.27643,0.31210
2018,5th Quintile,female,Often,0.09617,205,2509,0.08463,0.10771
2018,5th Quintile,female,Very often,0.01842,32,2509,0.01316,0.02368
2019,1st Quintile,male,Very seldom,0.23525,495,1873,0.21603,0.25446
2019,1st Quintile,male,Seldom,0.35747,647,1873,0.33576,0.37918
2019,1st Quintile,male,Sometimes,0.28370,517,1873,0.26328,0.30412
2019,1st Quintile,male,Often,0.09264,162,1873,0.07951,0.10578
2019,1st Quintile,male,Very often,0.03094,52,1873,0.02310,0.03879
2019,1st Quintile,female,Very seldom,0.13459,367,2566,0.12138,0.14780
2019,1st Quintile,female,Seldom,0.28130,774,2566,0.26390,0.29870
2019,1st Quintile,female,Sometimes,0.34262,869,2566,0.32425,0.36098
2019,1st Quintile,female,Often,0.17675,420,2566,0.16199,0.19152
2019,1st Quintile,female,Very often,0.06473,136,2566,0.05521,0.07426
2019,2nd Quintile,male,Very seldom,0.26242,630,2077,0.24349,0.28134
2019,2nd Quintile,male,Seldom,0.39106,797,2077,0.37006,0.41205
2019,2nd Quintile,male,Sometimes,0.24348,506,2077,0.22502,0.26195
2019,2nd Quintile,male,Often,0.08912,144,2077,0.07686,0.10138
2019,2nd Quintile,female,Very seldom,0.14961,450,2651,0.13603,0.16319
2019,2nd Quintile,female,Seldom,0.29337,851,2651,0.27604,0.31071
2019,2nd Quintile,female,Sometimes,0.37069,889,2651,0.35230,0.38908
2019,2nd Quintile,female,Often,0.15127,367,2651,0.13762,0.16491
2019,2nd Quintile,female,Very often,0.03506,94,2651,0.02805,0.04206
2019,3rd Quintile,male,Very seldom,0.29202,615,1991,0.27204,0.31200
2019,3rd Quintile,male,Seldom,0.39607,796,1991,0.37458,0.41756
2019,3rd Quintile,male,Sometimes,0.24125,472,1991,0.22245,0.26004
2019,3rd Quintile,male,Often,0.05785,108,1991,0.04759,0.06811
2019,3rd Quintile,female,Very seldom,0.17134,422,2401,0.15626,0.18641
2019,3rd Quintile,female,Seldom,0.34373,849,2401,0.32473,0.36273
2019,3rd Quintile,female,Sometimes,0.34257,816,2401,0.32358,0.36155
2019,3rd Quintile,female,Often,0.11154,247,2401,0.09894,0.12413
2019,3rd Quintile,female,Very often,0.03083,67,2401,0.02391,0.03774
2019,4th Quintile,male,Very seldom,0.31846,638,2002,0.29805,0.33888
2019,4th Quintile,male,Seldom,0.39283,800,2002,0.37143,0.41422
2019,4th Quintile,male,Sometimes,0.22783,461,2002,0.20946,0.24621
2019,4th Quintile,male,Often,0.04987,103,2002,0.04033,0.05941
2019,4th Quintile,female,Very seldom,0.21371,481,2248,0.19676,0.23066
2019,4th Quintile,female,Seldom,0.35507,831,2248,0.33529,0.37486
2019,4th Quintile,female,Sometimes,0.31034,683,2248,0.29121,0.32947
2019,4th Quintile,female,Often,0.09520,204,2248,0.08307,0.10734
2019,4th Quintile,female,Very often,0.02567,49,2248,0.01913,0.03221
2019,5th Quintile,male,Very seldom,0.33018,797,2404,0.31137,0.34898
2019,5th Quintile,male,Seldom,0.39863,994,2404,0.37905,0.41820
2019,5th Quintile,male,Sometimes,0.22448,520,2404,0.20780,0.24116
2019,5th Quintile,male,Often,0.03779,93,2404,0.03017,0.04542
2019,5th Quintile,female,Very seldom,0.21087,532,2394,0.19453,0.22722
2019,5th Quintile,female,Seldom,0.37757,910,2394,0.35814,0.39699
2019,5th Quintile,female,Sometimes,0.30660,712,2394,0.28813,0.32508
2019,5th Quintile,female,Often,0.08136,187,2394,0.07041,0.09231
2019,5th Quintile,female,Very often,0.02360,53,2394,0.01752,0.02968
2020,1st Quintile,male,Very seldom,0.24950,436,1742,0.22918,0.26983
2020,1st Quintile,male,Seldom,0.34985,624,1742,0.32745,0.37226
2020,1st Quintile,male,Sometimes,0.25441,463,1742,0.23395,0.27487
2020,1st Quintile,male,Often,0.11373,174,1742,0.09882,0.12865
2020,1st Quintile,male,Very often,0.03250,45,1742,0.02417,0.04083
2020,1st Quintile,female,Very seldom,0.13589,341,2472,0.12237,0.14940
2020,1st Quintile,female,Seldom,0.29081,749,2472,0.27290,0.30872
2020,1st Quintile,female,Sometimes,0.33388,821,2472,0.31528,0.35247
2020,1st Quintile,female,Often,0.16875,410,2472,0.15398,0.18351
2020,1st Quintile,female,Very often,0.07068,151,2472,0.06057,0.08079
2020,2nd Quintile,male,Very seldom,0.26309,571,2033,0.24394,0.28223
2020,2nd Quintile,male,Seldom,0.38528,813,2033,0.36412,0.40645
2020,2nd Quintile,male,Sometimes,0.26179,497,2033,0.24268,0.28091
2020,2nd Quintile,male,Often,0.07664,152,2033,0.06507,0.08821
2020,2nd Quintile,female,Very seldom,0.15101,396,2585,0.13720,0.16481
2020,2nd Quintile,female,Seldom,0.29934,845,2585,0.28168,0.31700
2020,2nd Quintile,female,Sometimes,0.36542,879,2585,0.34685,0.38398
2020,2nd Quintile,female,Often,0.14120,360,2585,0.12777,0.15463
2020,2nd Quintile,female,Very often,0.04303,105,2585,0.03521,0.05086
2020,3rd Quintile,male,Very seldom,0.25717,582,1952,0.23777,0.27656
2020,3rd Quintile,male,Seldom,0.42452,785,1952,0.40259,0.44646
2020,3rd Quintile,male,Sometimes,0.23748,458,1952,0.21860,0.25636
2020,3rd Quintile,male,Often,0.06452,127,1952,0.05362,0.07543
2020,3rd Quintile,female,Very seldom,0.15267,380,2273,0.13788,0.16746
2020,3rd Quintile,female,Seldom,0.34661,816,2273,0.32704,0.36618
2020,3rd Quintile,female,Sometimes,0.33604,742,2273,0.31662,0.35546
2020,3rd Quintile,female,Often,0.13631,276,2273,0.12220,0.15042
2020,3rd Quintile,female,Very often,0.02837,59,2273,0.02155,0.03520
2020,4th Quintile,male,Very seldom,0.28815,628,2154,0.26902,0.30728
2020,4th Quintile,male,Seldom,0.41518,886,2154,0.39437,0.43600
2020,4th Quintile,male,Sometimes,0.23193,525,2154,0.21410,0.24976
2020,4th Quintile,male,Often,0.05710,115,2154,0.04730,0.06690
2020,4th Quintile,female,Very seldom,0.18287,438,2337,0.16719,0.19855
2020,4th Quintile,female,Seldom,0.34498,854,2337,0.32571,0.36426
2020,4th Quintile,female,Sometimes,0.32022,732,2337,0.30130,0.33914
2020,4th Quintile,female,Often,0.11663,251,2337,0.10362,0.12965
2020,4th Quintile,female,Very often,0.03529,62,2337,0.02781,0.04278
2020,5th Quintile,male,Very seldom,0.28997,970,3114,0.27403,0.30591
2020,5th Quintile,male,Seldom,0.42082,1275,3114,0.40348,0.43816
2020,5th Quintile,male,Sometimes,0.23342,700,3114,0.21856,0.24828
2020,5th Quintile,male,Often,0.04412,137,3114,0.03690,0.05133
2020,5th Quintile,male,Very often,0.01167,32,3114,0.00790,0.01545
2020,5th Quintile,female,Very seldom,0.20029,563,2830,0.18554,0.21504
2020,5th Quintile,female,Seldom,0.36402,1044,2830,0.34629,0.38175
2020,5th Quintile,female,Sometimes,0.30438,872,2830,0.28742,0.32134
2020,5th Quintile,female,Often,0.10406,286,2830,0.09280,0.11531
2020,5th Quintile,female,Very often,0.02726,65,2830,0.02126,0.03326
2021,1st Quintile,male,Very seldom,0.25103,371,1373,0.22808,0.27397
2021,1st Quintile,male,Seldom,0.37093,496,1373,0.34537,0.39649
2021,1st Quintile,male,Sometimes,0.24013,340,1373,0.21753,0.26274
2021,1st Quintile,male,Often,0.10899,133,1373,0.09250,0.12548
2021,1st Quintile,male,Very often,0.02892,33,1373,0.02005,0.03779
2021,1st Quintile,female,Very seldom,0.15309,295,1858,0.13671,0.16946
2021,1st Quintile,female,Seldom,0.31393,584,1858,0.29282,0.33504
2021,1st Quintile,female,Sometimes,0.30602,563,1858,0.28506,0.32698
2021,1st Quintile,female,Often,0.18474,328,1858,0.16709,0.20239
2021,1st Quintile,female,Very often,0.04222,88,1858,0.03307,0.05137
2021,2nd Quintile,male,Very seldom,0.28219,418,1449,0.25901,0.30537
2021,2nd Quintile,male,Seldom,0.41059,629,1449,0.38525,0.43593
2021,2nd Quintile,male,Sometimes,0.21913,312,1449,0.19782,0.24043
2021,2nd Quintile,male,Often,0.07494,90,1449,0.06138,0.08851
2021,2nd Quintile,female,Very seldom,0.16278,317,1856,0.14598,0.17958
2021,2nd Quintile,female,Seldom,0.35042,653,1856,0.32871,0.37214
2021,2nd Quintile,female,Sometimes,0.32275,585,1856,0.30147,0.34402
2021,2nd Quintile,female,Often,0.12864,232,1856,0.11341,0.14388
2021,2nd Quintile,female,Very often,0.03541,69,1856,0.02700,0.04382
2021,3rd Quintile,male,Very seldom,0.25994,395,1401,0.23697,0.28292
2021,3rd Quintile,male,Seldom,0.45109,626,1401,0.42502,0.47715
2021,3rd Quintile,male,Sometimes,0.20393,285,1401,0.18282,0.22504
2021,3rd Quintile,male,Often,0.07524,95,1401,0.06143,0.08906
2021,3rd Quintile,female,Very seldom,0.16645,283,1674,0.14860,0.18430
2021,3rd Quintile,female,Seldom,0.36077,630,1674,0.33776,0.38379
2021,3rd Quintile,female,Sometimes,0.30773,505,1674,0.28561,0.32984
2021,3rd Quintile,female,Often,0.14004,208,1674,0.12341,0.15667
2021,3rd Quintile,female,Very often,0.02501,48,1674,0.01753,0.03249
2021,4th Quintile,male,Very seldom,0.27063,467,1499,0.24813,0.29313
2021,4th Quintile,male,Seldom,0.44029,645,1499,0.41515,0.46543
2021,4th Quintile,male,Sometimes,0.20988,303,1499,0.18926,0.23051
2021,4th Quintile,male,Often,0.07188,84,1499,0.05880,0.08496
2021,4th Quintile,female,Very seldom,0.17946,341,1673,0.16107,0.19786
2021,4th Quintile,female,Seldom,0.40212,632,1673,0.37862,0.42562
2021,4th Quintile,female,Sometimes,0.28304,495,1673,0.26144,0.30463
2021,4th Quintile,female,Often,0.11168,168,1673,0.09658,0.12677
2021,4th Quintile,female,Very often,0.02370,37,1673,0.01641,0.03099
2021,5th Quintile,male,Very seldom,0.33143,768,2242,0.31194,0.35092
2021,5th Quintile,male,Seldom,0.41105,942,2242,0.39068,0.43142
2021,5th Quintile,male,Sometimes,0.21165,438,2242,0.19473,0.22856
2021,5th Quintile,male,Often,0.04046,94,2242,0.03230,0.04862
2021,5th Quintile,female,Very seldom,0.18583,417,2017,0.16885,0.20281
2021,5th Quintile,female,Seldom,0.40776,795,2017,0.38631,0.42922
2021,5th Quintile,female,Sometimes,0.27220,572,2017,0.25277,0.29163
2021,5th Quintile,female,Often,0.10149,189,2017,0.08831,0.11467
2021,5th Quintile,female,Very often,0.03271,44,2017,0.02495,0.04048
2022,1st Quintile,male,Very seldom,0.22752,299,1188,0.20367,0.25137
2022,1st Quintile,male,Seldom,0.34588,435,1188,0.31882,0.37294
2022,1st Quintile,male,Sometimes,0.27495,327,1188,0.24955,0.30036
2022,1st Quintile,male,Often,0.12511,127,1188,0.10629,0.14393
2022,1st Quintile,female,Very seldom,0.11367,214,1658,0.09838,0.12895
2022,1st Quintile,female,Seldom,0.30561,491,1658,0.28343,0.32779
2022,1st Quintile,female,Sometimes,0.32133,537,1658,0.29884,0.34381
2022,1st Quintile,female,Often,0.19378,309,1658,0.17475,0.21281
2022,1st Quintile,female,Very often,0.06562,107,1658,0.05369,0.07754
2022,2nd Quintile,male,Very seldom,0.24917,367,1274,0.22541,0.27293
2022,2nd Quintile,male,Seldom,0.42319,501,1274,0.39605,0.45033
2022,2nd Quintile,male,Sometimes,0.21378,300,1274,0.19126,0.23631
2022,2nd Quintile,male,Often,0.09994,106,1274,0.08346,0.11642
2022,2nd Quintile,female,Very seldom,0.14576,270,1657,0.12876,0.16275
2022,2nd Quintile,female,Seldom,0.33328,552,1657,0.31058,0.35599
2022,2nd Quintile,female,Sometimes,0.35660,551,1657,0.33353,0.37967
2022,2nd Quintile,female,Often,0.12845,214,1657,0.11234,0.14457
2022,2nd Quintile,female,Very often,0.03591,70,1657,0.02695,0.04487
2022,3rd Quintile,male,Very seldom,0.29219,388,1321,0.26766,0.31672
2022,3rd Quintile,male,Seldom,0.41592,540,1321,0.38933,0.44251
2022,3rd Quintile,male,Sometimes,0.21501,298,1321,0.19285,0.23717
2022,3rd Quintile,male,Often,0.06876,95,1321,0.05511,0.08242
2022,3rd Quintile,female,Very seldom,0.15453,263,1539,0.13647,0.17260
2022,3rd Quintile,female,Seldom,0.36136,558,1539,0.33735,0.38537
2022,3rd Quintile,female,Sometimes,0.30249,460,1539,0.27954,0.32545
2022,3rd Quintile,female,Often,0.13616,193,1539,0.11902,0.15330
2022,3rd Quintile,female,Very often,0.04546,65,1539,0.03505,0.05587
2022,4th Quintile,male,Very seldom,0.27201,437,1466,0.24922,0.29479
2022,4th Quintile,male,Seldom,0.43648,636,1466,0.41109,0.46188
2022,4th Quintile,male,Sometimes,0.22070,310,1466,0.19946,0.24194
2022,4th Quintile,male,Often,0.05823,83,1466,0.04624,0.07023
2022,4th Quintile,female,Very seldom,0.16595,282,1602,0.14773,0.18418
2022,4th Quintile,female,Seldom,0.36891,603,1602,0.34528,0.39255
2022,4th Quintile,female,Sometimes,0.32416,501,1602,0.30123,0.34709
2022,4th Quintile,female,Often,0.11889,181,1602,0.10304,0.13474
2022,4th Quintile,female,Very often,0.02209,35,1602,0.01489,0.02929
2022,5th Quintile,male,Very seldom,0.27777,651,2080,0.25852,0.29702
2022,5th Quintile,male,Seldom,0.44798,894,2080,0.42660,0.46935
2022,5th Quintile,male,Sometimes,0.21113,433,2080,0.19358,0.22867
2022,5th Quintile,male,Often,0.05996,102,2080,0.04975,0.07016
2022,5th Quintile,female,Very seldom,0.20169,392,1911,0.18370,0.21969
