year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2014,Direct migration background,Rural regions,830,1366.34012,1298.71061,1433.96963,597.73911,1273.83650,1900.00000,0.00000,3853.39133,1274.00000,1140.00000,1450.50000
2014,Indirect migration background,Urban regions,909,1571.44007,1482.34124,1660.53891,626.75633,1400.00000,2001.40278,0.00000,4063.37246,1400.00000,1251.95000,1500.00000
2014,Indirect migration background,Rural regions,217,1401.02591,1281.26585,1520.78597,850.00000,1300.00000,1800.00000,30.00000,3225.00000,1300.00000,1200.00000,1400.00000
2015,No migration background,Urban regions,7142,1890.65461,1856.89573,1924.41348,971.00000,1700.00000,2400.00000,0.00000,4543.50000,1700.00000,1650.00000,1750.00000
2015,No migration background,Rural regions,4528,1590.20583,1555.89792,1624.51373,840.00000,1450.00000,2026.80163,0.00000,3807.00408,1450.00000,1400.00000,1500.00000
2015,Direct migration background,Urban regions,2881,1569.76040,1525.42894,1614.09186,750.00000,1400.00000,2000.00000,0.00000,3875.00000,1400.00000,1300.00000,1500.00000
2015,Direct migration background,Rural regions,978,1437.16567,1372.84245,1501.48889,700.00000,1300.00000,1900.00000,0.00000,3700.00000,1300.00000,1162.00000,1400.00000
2015,Indirect migration background,Urban regions,842,1624.07783,1529.05255,1719.10310,674.01707,1500.00000,2100.00000,0.00000,4238.97439,1500.00000,1353.90000,1618.32500
2015,Indirect migration background,Rural regions,205,1526.93149,1381.79515,1672.06783,620.28267,1500.00000,1857.99048,0.00000,3714.55221,1500.00000,1300.00000,1600.00000
2016,No migration background,Urban regions,6698,1900.88288,1866.57469,1935.19106,1000.00000,1700.00000,2431.57664,0.00000,4578.94161,1700.00000,1679.00000,1770.00000
2016,No migration background,Rural regions,4274,1630.92059,1593.89631,1667.94487,849.30140,1500.00000,2100.00000,0.00000,3976.04789,1500.00000,1400.00000,1538.30000
2016,Direct migration background,Urban regions,2682,1599.18950,1544.94816,1653.43083,700.00000,1450.00000,2000.00000,0.00000,3950.00000,1450.00000,1367.80000,1500.00000
2016,Direct migration background,Rural regions,936,1466.42806,1398.44784,1534.40828,690.00000,1300.00000,1917.50063,0.00000,3758.75158,1300.00000,1200.00000,1500.00000
2016,Indirect migration background,Urban regions,818,1680.40699,1581.24906,1779.56493,689.33766,1500.00000,2200.00000,0.00000,4465.99351,1500.00000,1369.15000,1700.00000
2016,Indirect migration background,Rural regions,211,1555.05293,1279.42513,1830.68073,662.76826,1374.27164,1900.00000,0.00000,3755.84761,1380.00000,1200.00000,1500.00000
2017,No migration background,Urban regions,7860,1940.18867,1906.60195,1973.77539,1000.00000,1750.00000,2500.00000,0.00000,4750.00000,1750.00000,1700.00000,1800.00000
2017,No migration background,Rural regions,4997,1676.16446,1639.75049,1712.57843,900.00000,1500.00000,2112.93594,0.00000,3932.33984,1500.00000,1499.70000,1600.00000
2017,Direct migration background,Urban regions,2771,1652.98677,1606.77159,1699.20196,750.00000,1500.00000,2100.00000,0.00000,4125.00000,1500.00000,1433.77500,1600.00000
2017,Direct migration background,Rural regions,1021,1444.17191,1371.68862,1516.65521,650.00000,1200.00000,2000.00000,0.00000,4025.00000,1200.00000,1100.00000,1400.00000
2017,Indirect migration background,Urban regions,908,1624.29271,1533.04982,1715.53559,700.00000,1450.00000,2100.00000,0.00000,4200.00000,1450.00000,1300.00000,1600.00000
2017,Indirect migration background,Rural regions,214,1622.57113,1465.16047,1779.98179,784.59083,1549.62492,2057.61709,30.00000,3967.15648,1548.00000,1250.00000,1650.00000
2018,No migration background,Urban regions,7573,2005.87170,1963.20412,2048.53928,1050.00000,1800.00000,2600.00000,0.00000,4925.00000,1800.00000,1750.00000,1835.35000
2018,No migration background,Rural regions,4704,1740.72863,1706.35729,1775.09998,962.34577,1600.00000,2230.69013,0.00000,4133.20667,1600.00000,1580.00000,1661.17500
2018,Direct migration background,Urban regions,2917,1672.02235,1629.39649,1714.64822,850.00000,1500.00000,2200.00000,0.00000,4225.00000,1500.00000,1400.00000,1600.00000
2018,Direct migration background,Rural regions,1041,1624.33702,1546.52251,1702.15154,800.00000,1400.00000,2100.00000,0.00000,4050.00000,1400.00000,1297.67500,1540.00000
2018,Indirect migration background,Urban regions,913,1663.28020,1566.98380,1759.57659,695.64063,1450.00000,2244.31600,0.00000,4567.32904,1450.00000,1293.92500,1600.00000
2018,Indirect migration background,Rural regions,224,1757.60318,1613.96853,1901.23784,1000.00000,1600.00000,2428.48928,0.00000,4571.22319,1600.00000,1300.00000,1755.00000
2019,No migration background,Urban regions,8098,2173.58811,1910.56175,2436.61448,1100.00000,1880.00000,2661.51986,0.00000,5003.79965,1880.00000,1800.00000,1920.07500
2019,No migration background,Rural regions,4851,1808.09315,1771.67150,1844.51481,1000.00000,1700.00000,2300.00000,0.00000,4250.00000,1700.00000,1600.00000,1750.00000
2019,Direct migration background,Urban regions,2782,1793.18274,1743.18395,1843.18154,960.00000,1600.00000,2200.00000,0.00000,4060.00000,1600.00000,1510.00000,1700.00000
2019,Direct migration background,Rural regions,998,1616.08896,1540.06708,1692.11085,750.00000,1450.00000,2038.89131,0.00000,3972.22828,1450.00000,1300.00000,1600.00000
2019,Indirect migration background,Urban regions,892,1929.90834,1785.50011,2074.31658,850.00000,1700.00000,2400.00000,0.00000,4725.00000,1700.00000,1600.00000,1856.10000
2019,Indirect migration background,Rural regions,225,1797.40308,1600.14516,1994.66101,884.98346,1700.00000,2400.00000,0.00000,4672.52480,1700.00000,1444.17500,1876.05000
2020,No migration background,Urban regions,7540,2151.71082,2114.23900,2189.18264,1134.44477,1923.01175,2800.00000,0.00000,5298.33285,1923.00000,1899.45000,2000.00000
2020,No migration background,Rural regions,4472,1861.51168,1824.06210,1898.96126,1050.00000,1744.08696,2400.00000,0.00000,4425.00000,1744.00000,1700.00000,1800.00000
2020,Direct migration background,Urban regions,4134,1873.94671,1832.34459,1915.54883,1000.00000,1700.00000,2311.27812,0.00000,4278.19530,1700.00000,1600.00000,1800.00000
2020,Direct migration background,Rural regions,1284,1694.96908,1621.20677,1768.73140,946.35084,1600.00000,2100.00000,0.00000,3830.47374,1600.00000,1400.00000,1800.00000
2020,Indirect migration background,Urban regions,904,1939.18896,1800.47516,2077.90276,851.72570,1700.00000,2500.00000,0.00000,4972.41146,1700.00000,1509.75000,1900.00000
2020,Indirect migration background,Rural regions,212,1683.54668,1517.51389,1849.57947,773.49034,1597.20013,2307.52941,0.00000,4608.58803,1596.00000,1348.75000,1950.00000
2021,No migration background,Urban regions,5395,2277.69476,2229.40312,2325.98640,1200.00000,2049.22670,2970.65416,0.00000,5626.63541,2049.00000,2000.00000,2100.00000
2021,No migration background,Rural regions,3088,1996.73504,1946.82836,2046.64173,1186.09223,1846.33533,2543.87153,0.00000,4580.54049,1848.00000,1769.70000,1901.30000
2021,Direct migration background,Urban regions,2452,1915.36902,1857.32121,1973.41684,1000.00000,1753.77701,2480.83073,0.00000,4702.07682,1755.00000,1600.00000,1900.00000
2021,Direct migration background,Rural regions,707,1706.52754,1622.26118,1790.79391,900.00000,1700.00000,2222.64896,0.00000,4206.62241,1700.00000,1400.00000,1900.75000
2021,Indirect migration background,Urban regions,542,2158.19229,1970.35734,2346.02724,1000.00000,1829.06737,2817.20908,0.00000,5543.02271,1800.00000,1700.00000,1993.17500
2021,Indirect migration background,Rural regions,141,1894.02075,1706.55188,2081.48962,1049.38499,1987.14854,2399.60759,83.00000,4424.94149,1950.00000,1439.00000,2100.00000
2022,No migration background,Urban regions,7948,2400.75608,2356.91749,2444.59468,1271.93624,2100.00000,3082.74963,0.00000,5798.96972,2100.00000,2100.00000,2200.00000
2022,No migration background,Rural regions,4816,2116.52482,2068.14029,2164.90934,1200.00000,1950.00000,2700.00000,0.00000,4950.00000,1950.00000,1900.00000,2000.00000
2022,Direct migration background,Urban regions,4985,2131.48759,2087.43726,2175.53792,1200.00000,2000.00000,2740.00000,0.00000,5050.00000,2000.00000,1900.00000,2050.00000
2022,Direct migration background,Rural regions,942,1903.30951,1807.14593,1999.47309,1000.00000,1800.00000,2363.05400,0.00000,4407.63501,1800.00000,1700.00000,1951.25000
2022,Indirect migration background,Urban regions,833,2208.03012,2094.54946,2321.51077,1201.94554,2000.00000,2800.00000,0.00000,5197.08168,2000.00000,1849.47500,2200.00000
2022,Indirect migration background,Rural regions,260,2015.08633,1871.61205,2158.56060,1135.96757,2000.00000,2537.90142,0.00000,4640.80220,2000.00000,1737.00000,2020.00000
