"hlf0632","year","hhtyp","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"1","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","181","0.108113728687224","0.092893575570491","0.123333881803958"
"1","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","86","0.074178737450024","0.058088431839389","0.090269043060659"
"1","2020","Alleinerziehende","Städtischer Raum","16","","",""
"1","2020","Alleinerziehende","Ländlicher Raum","13","","",""
"1","2020","Paar mit Kind(ern)","Städtischer Raum","130","0.0576534504406455","0.0463379891521441","0.068968911729147"
"1","2020","Paar mit Kind(ern)","Ländlicher Raum","107","0.0906774582743954","0.0732172682910411","0.10813764825775"
"1","2020","Sonstige","Städtischer Raum","11","","",""
"1","2020","Sonstige","Ländlicher Raum","5","","",""
"2","2020","1-Pers.- Haushalt","Städtischer Raum","77","0.116692965245572","0.0929938728045291","0.140392057686615"
"2","2020","1-Pers.- Haushalt","Ländlicher Raum","45","0.135316664441672","0.101368212584283","0.169265116299061"
"2","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","203","0.114357486681567","0.0987588950668055","0.129956078296329"
"2","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","145","0.143737195826512","0.122197026032037","0.165277365620987"
"2","2020","Alleinerziehende","Städtischer Raum","20","","",""
"2","2020","Alleinerziehende","Ländlicher Raum","18","","",""
"2","2020","Paar mit Kind(ern)","Städtischer Raum","211","0.132379519115222","0.115927106755005","0.148831931475439"
"2","2020","Paar mit Kind(ern)","Ländlicher Raum","122","0.119241563022892","0.0995362856070197","0.138946840438765"
"2","2020","Sonstige","Städtischer Raum","8","","",""
"2","2020","Sonstige","Ländlicher Raum","8","","",""
"3","2020","1-Pers.- Haushalt","Städtischer Raum","50","0.0643889770231857","0.0462711144933935","0.082506839552978"
"3","2020","1-Pers.- Haushalt","Ländlicher Raum","36","0.0998885658209349","0.0701293272074674","0.129647804434402"
"3","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","159","0.108762663554897","0.0935024552264516","0.124022871883343"
"3","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","104","0.102985771273375","0.0843241540173092","0.12164738852944"
"3","2020","Alleinerziehende","Städtischer Raum","17","","",""
"3","2020","Alleinerziehende","Ländlicher Raum","16","","",""
"3","2020","Paar mit Kind(ern)","Städtischer Raum","196","0.109987806530445","0.0947989689633993","0.12517664409749"
"3","2020","Paar mit Kind(ern)","Ländlicher Raum","126","0.12434033381533","0.104276496175183","0.144404171455478"
"3","2020","Sonstige","Städtischer Raum","7","","",""
"3","2020","Sonstige","Ländlicher Raum","9","","",""
"4","2020","1-Pers.- Haushalt","Städtischer Raum","48","0.0659937611133928","0.0476672471836669","0.0843202750431186"
"4","2020","1-Pers.- Haushalt","Ländlicher Raum","28","","",""
"4","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","79","0.0454283889337092","0.0352215377222238","0.0556352401451946"
"4","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","89","0.0870298996694897","0.0697228309624184","0.104336968376561"
"4","2020","Alleinerziehende","Städtischer Raum","19","","",""
"4","2020","Alleinerziehende","Ländlicher Raum","12","","",""
"4","2020","Paar mit Kind(ern)","Städtischer Raum","124","0.0818187294681784","0.0685128106556775","0.0951246482806794"
"4","2020","Paar mit Kind(ern)","Ländlicher Raum","91","0.0953925891303341","0.0775306869704436","0.113254491290225"
"4","2020","Sonstige","Städtischer Raum","5","","",""
"4","2020","Sonstige","Ländlicher Raum","6","","",""
"5","2020","1-Pers.- Haushalt","Städtischer Raum","78","0.108525086732516","0.085565018916196","0.131485154548837"
"5","2020","1-Pers.- Haushalt","Ländlicher Raum","52","0.143999238134087","0.109154840568068","0.178843635700105"
"5","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","193","0.137711871365158","0.120821634010054","0.154602108720263"
"5","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","122","0.125545004715883","0.105201327841299","0.145888681590466"
"5","2020","Alleinerziehende","Städtischer Raum","45","0.214228328392476","0.157788367333486","0.270668289451465"
"5","2020","Alleinerziehende","Ländlicher Raum","24","","",""
"5","2020","Paar mit Kind(ern)","Städtischer Raum","260","0.181936017234502","0.163207333039526","0.200664701429477"
"5","2020","Paar mit Kind(ern)","Ländlicher Raum","171","0.188118488028103","0.164355427024287","0.211881549031918"
"5","2020","Sonstige","Städtischer Raum","16","","",""
"5","2020","Sonstige","Ländlicher Raum","10","","",""
"6","2020","1-Pers.- Haushalt","Städtischer Raum","41","0.0656833547549528","0.0473969537763547","0.0839697557335509"
"6","2020","1-Pers.- Haushalt","Ländlicher Raum","19","","",""
"6","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","64","0.0655331659330041","0.0534038480004408","0.0776624838655673"
"6","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","50","0.0662226679060079","0.050954532632017","0.0814908031799988"
"6","2020","Alleinerziehende","Städtischer Raum","10","","",""
"6","2020","Alleinerziehende","Ländlicher Raum","16","","",""
"6","2020","Paar mit Kind(ern)","Städtischer Raum","106","0.0740778540888412","0.0613637512149664","0.086791956962716"
"6","2020","Paar mit Kind(ern)","Ländlicher Raum","86","0.0879434970191597","0.0707227076475745","0.105164286390745"
"6","2020","Sonstige","Städtischer Raum","5","","",""
"6","2020","Sonstige","Ländlicher Raum","3","","",""
"7","2020","1-Pers.- Haushalt","Städtischer Raum","26","","",""
"7","2020","1-Pers.- Haushalt","Ländlicher Raum","29","","",""
"7","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","50","0.0355137059729368","0.0264423985193601","0.0445850134265135"
"7","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","44","0.0404863087261894","0.0283847676774172","0.0525878497749616"
"7","2020","Alleinerziehende","Städtischer Raum","19","","",""
"7","2020","Alleinerziehende","Ländlicher Raum","12","","",""
"7","2020","Paar mit Kind(ern)","Städtischer Raum","113","0.0843790292853504","0.0708853800463699","0.0978726785243309"
"7","2020","Paar mit Kind(ern)","Ländlicher Raum","75","0.0680234153657247","0.0527135266281157","0.0833333041033336"
"7","2020","Sonstige","Städtischer Raum","6","","",""
"7","2020","Sonstige","Ländlicher Raum","5","","",""
"8","2020","1-Pers.- Haushalt","Städtischer Raum","21","","",""
"8","2020","1-Pers.- Haushalt","Ländlicher Raum","15","","",""
"8","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","29","","",""
"8","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","34","0.033925734431437","0.02281018626771","0.0450412825951639"
"8","2020","Alleinerziehende","Städtischer Raum","13","","",""
"8","2020","Alleinerziehende","Ländlicher Raum","9","","",""
"8","2020","Paar mit Kind(ern)","Städtischer Raum","58","0.0346327368127802","0.025756191411584","0.0435092822139765"
"8","2020","Paar mit Kind(ern)","Ländlicher Raum","46","0.0451702482624822","0.0325423949789366","0.0577981015460278"
"8","2020","Sonstige","Städtischer Raum","2","","",""
"8","2020","Sonstige","Ländlicher Raum","2","","",""
"9","2020","1-Pers.- Haushalt","Städtischer Raum","5","","",""
"9","2020","1-Pers.- Haushalt","Ländlicher Raum","5","","",""
"9","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","5","","",""
"9","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","12","","",""
"9","2020","Alleinerziehende","Städtischer Raum","2","","",""
"9","2020","Alleinerziehende","Ländlicher Raum","2","","",""
"9","2020","Paar mit Kind(ern)","Städtischer Raum","21","","",""
"9","2020","Paar mit Kind(ern)","Ländlicher Raum","12","","",""
"9","2020","Sonstige","Städtischer Raum","3","","",""
"9","2020","Sonstige","Ländlicher Raum","","","",""
"10","2020","1-Pers.- Haushalt","Städtischer Raum","12","","",""
"10","2020","1-Pers.- Haushalt","Ländlicher Raum","7","","",""
"10","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","5","","",""
"10","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","6","","",""
"10","2020","Alleinerziehende","Städtischer Raum","4","","",""
"10","2020","Alleinerziehende","Ländlicher Raum","2","","",""
"10","2020","Paar mit Kind(ern)","Städtischer Raum","12","","",""
"10","2020","Paar mit Kind(ern)","Ländlicher Raum","7","","",""
"10","2020","Sonstige","Städtischer Raum","","","",""
"10","2020","Sonstige","Ländlicher Raum","","","",""
