year,migback,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,No migration background,Disagree completely,0.38537,4606,9929,0.37580,0.39495
1995,Direct migration background,Agree completely,0.06550,178,2747,0.05624,0.07475
1995,Direct migration background,Agree,0.16393,504,2747,0.15008,0.17778
1995,Direct migration background,Disagree,0.29182,909,2747,0.27482,0.30883
1995,Direct migration background,Disagree completely,0.40385,1156,2747,0.38550,0.42220
1995,Indirect migration background,Agree,0.03168,49,479,0.01598,0.04738
1995,Indirect migration background,Disagree,0.10782,169,479,0.08001,0.13562
1995,Indirect migration background,Disagree completely,0.15857,261,479,0.12583,0.19132
1996,No migration background,Agree completely,0.03638,421,9859,0.03268,0.04007
1996,No migration background,Agree,0.10899,1283,9859,0.10284,0.11515
1996,No migration background,Disagree,0.31700,3902,9859,0.30782,0.32619
1996,No migration background,Disagree completely,0.36374,4253,9859,0.35424,0.37324
1996,Direct migration background,Agree completely,0.06430,149,2571,0.05481,0.07378
1996,Direct migration background,Agree,0.17152,465,2571,0.15694,0.18609
1996,Direct migration background,Disagree,0.33623,954,2571,0.31796,0.35449
1996,Direct migration background,Disagree completely,0.35895,1003,2571,0.34040,0.37749
1996,Indirect migration background,Agree,0.03205,54,519,0.01688,0.04722
1996,Indirect migration background,Disagree,0.13193,204,519,0.10278,0.16107
1996,Indirect migration background,Disagree completely,0.15088,261,519,0.12006,0.18170
1997,No migration background,Agree completely,0.04752,479,9726,0.04329,0.05175
1997,No migration background,Agree,0.11054,1287,9726,0.10431,0.11677
1997,No migration background,Disagree,0.29563,3657,9726,0.28656,0.30470
1997,No migration background,Disagree completely,0.37105,4303,9726,0.36145,0.38065
1997,Direct migration background,Agree completely,0.06203,132,2451,0.05248,0.07159
1997,Direct migration background,Agree,0.18591,484,2451,0.17051,0.20132
1997,Direct migration background,Disagree,0.34451,942,2451,0.32569,0.36333
1997,Direct migration background,Disagree completely,0.34484,893,2451,0.32602,0.36367
1997,Indirect migration background,Agree,0.04162,81,542,0.02479,0.05845
1997,Indirect migration background,Disagree,0.13493,210,542,0.10614,0.16372
1997,Indirect migration background,Disagree completely,0.16695,251,542,0.13553,0.19838
2008,No migration background,Agree completely,0.03889,699,16540,0.03595,0.04184
2008,No migration background,Agree,0.11758,2154,16540,0.11267,0.12249
2008,No migration background,Disagree,0.32002,6228,16540,0.31291,0.32713
2008,No migration background,Disagree completely,0.37044,7459,16540,0.36308,0.37780
2008,Direct migration background,Agree completely,0.05808,119,1885,0.04752,0.06864
2008,Direct migration background,Agree,0.19881,374,1885,0.18079,0.21683
2008,Direct migration background,Disagree,0.36529,681,1885,0.34355,0.38703
2008,Direct migration background,Disagree completely,0.34572,711,1885,0.32425,0.36720
2008,Indirect migration background,Agree,0.07060,89,729,0.05199,0.08921
2008,Indirect migration background,Disagree,0.16974,262,729,0.14247,0.19701
2008,Indirect migration background,Disagree completely,0.22080,378,729,0.19067,0.25094
2013,No migration background,Agree completely,0.03669,690,16336,0.03380,0.03957
2013,No migration background,Agree,0.07531,1485,16336,0.07127,0.07936
2013,No migration background,Disagree,0.25965,5325,16336,0.25293,0.26638
2013,No migration background,Disagree completely,0.41282,8836,16336,0.40527,0.42037
2013,Direct migration background,Agree completely,0.03639,104,1704,0.02750,0.04528
2013,Direct migration background,Agree,0.07270,236,1704,0.06037,0.08504
2013,Direct migration background,Disagree,0.15815,547,1704,0.14082,0.17548
2013,Direct migration background,Disagree completely,0.22811,817,1704,0.20818,0.24803
2013,Indirect migration background,Agree,0.01536,44,675,0.00608,0.02465
2013,Indirect migration background,Disagree,0.07147,218,675,0.05202,0.09092
2013,Indirect migration background,Disagree completely,0.14704,413,675,0.12030,0.17378
2018,No migration background,Agree completely,0.03786,821,19354,0.03517,0.04054
2018,No migration background,Agree,0.09173,1918,19354,0.08766,0.09579
2018,No migration background,Disagree,0.30983,6870,19354,0.30331,0.31634
2018,No migration background,Disagree completely,0.41933,9745,19354,0.41238,0.42628
2018,Direct migration background,Agree completely,0.04696,238,4437,0.04073,0.05318
2018,Direct migration background,Agree,0.14584,651,4437,0.13545,0.15623
2018,Direct migration background,Disagree,0.29466,1558,4437,0.28125,0.30808
2018,Direct migration background,Disagree completely,0.39326,1990,4437,0.37888,0.40763
2018,Indirect migration background,Agree completely,0.02085,55,1609,0.01387,0.02784
2018,Indirect migration background,Agree,0.04987,180,1609,0.03923,0.06051
2018,Indirect migration background,Disagree,0.17199,528,1609,0.15355,0.19044
2018,Indirect migration background,Disagree completely,0.27059,846,1609,0.24888,0.29231
