year,bula_h,sampreg,pli0079,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2003,Thuringa,East,Never,0.11610878661087866,27727,0.11233795983950093,0.11987961338225639
2003,Thuringa,East,Daily,0.009414225941422594,27727,0.008277533473870717,0.010550918408974472
2008,Schleswig-Holstein,West,Seldom,0.42883211678832117,23673,0.4225275541534772,0.43513667942316514
2008,Schleswig-Holstein,West,At least once per month,0.31386861313868614,23673,0.30795698633291635,0.3197802399444559
2008,Schleswig-Holstein,West,At least once per week,0.14416058394160583,23673,0.1396860394492035,0.14863512843400817
2008,Schleswig-Holstein,West,Never,0.09306569343065693,23673,0.08936475256221466,0.09676663429909921
2008,Schleswig-Holstein,West,Daily,0.020072992700729927,23673,0.01828637205099848,0.021859613350461375
2008,Hamburg,West,At least once per month,0.35251798561151076,23673,0.34643195802211935,0.3586040132009022
2008,Hamburg,West,At least once per week,0.30935251798561153,23673,0.3034642920430932,0.31524074392812984
2008,Hamburg,West,Seldom,0.29856115107913667,23673,0.2927315212563099,0.3043907809019634
2008,Hamburg,West,Never,0.03237410071942446,23673,0.030119435730138627,0.0346287657087103
2008,Hamburg,West,Daily,0.007194244604316547,23673,0.006117645125462758,0.008270844083170336
2008,Lower Saxony,West,Seldom,0.40610599078341014,23673,0.39984989207182675,0.41236208949499353
2008,Lower Saxony,West,At least once per month,0.3283410138248848,23673,0.3223587383948727,0.33432328925489685
2008,Lower Saxony,West,At least once per week,0.18087557603686635,23673,0.1759722098971804,0.1857789421765523
2008,Lower Saxony,West,Never,0.07085253456221198,23673,0.06758402740063346,0.0741210417237905
2008,Lower Saxony,West,Daily,0.013824884792626729,23673,0.012337452511758624,0.015312317073494834
2008,Bremen,West,Seldom,0.35766423357664234,23673,0.3515583540481552,0.36377011310512947
2008,Bremen,West,At least once per month,0.32116788321167883,23673,0.3152198050381493,0.3271159613852084
2008,Bremen,West,At least once per week,0.24087591240875914,23673,0.2354285973467786,0.24632322747073968
2008,Bremen,West,Never,0.058394160583941604,23673,0.05540706786127719,0.061381253306606015
2008,Bremen,West,Daily,0.021897810218978103,23673,0.020033484110034232,0.023762136327921974
2008,North Rhine-Westphalia,West,Seldom,0.35390107088220296,23673,0.34780963227790707,0.35999250948649886
2008,North Rhine-Westphalia,West,At least once per month,0.3156552779194289,23673,0.3097345730798895,0.32157598275896826
2008,North Rhine-Westphalia,West,At least once per week,0.22768995410504844,23673,0.22234803632774355,0.23303187188235333
2008,North Rhine-Westphalia,West,Never,0.08796532381438042,23673,0.08435712175055321,0.09157352587820763
2008,North Rhine-Westphalia,West,Daily,0.014788373278939317,23673,0.01325073426864185,0.01632601228923678
2008,Hesse,West,Seldom,0.32901751713632904,23673,0.32303209860616255,0.3350029356664955
2008,Hesse,West,At least once per month,0.32216298552932215,23673,0.3162100677632451,0.3281159032953992
2008,Hesse,West,At least once per week,0.25437928408225435,23673,0.24883137576425948,0.25992719240024925
2008,Hesse,West,Never,0.08225437928408226,23673,0.07875436273829606,0.08575439582986846
2008,Hesse,West,Daily,0.012185833968012186,23673,0.01078819604674174,0.013583471889282632
2008,"Rhineland-Palatinate, Saarland",West,Seldom,0.3946886446886447,23673,0.38846211377322465,0.4009151756040647
2008,"Rhineland-Palatinate, Saarland",West,At least once per month,0.29853479853479853,23673,0.292705316492618,0.30436428057697906
2008,"Rhineland-Palatinate, Saarland",West,At least once per week,0.1813186813186813,23673,0.17641064081077543,0.1862267218265872
2008,"Rhineland-Palatinate, Saarland",West,Never,0.11263736263736264,23673,0.10860999544243763,0.11666472983228765
2008,"Rhineland-Palatinate, Saarland",West,Daily,0.01282051282051282,23673,0.01138740065661601,0.01425362498440963
2008,Baden-Wuerttemberg,West,Seldom,0.339430029774564,23673,0.3333979931922821,0.3454620663568459
2008,Baden-Wuerttemberg,West,At least once per month,0.3130582730752871,23673,0.3071507971057442,0.31896574904483
2008,Baden-Wuerttemberg,West,At least once per week,0.264568268821778,23673,0.2589491336148119,0.270187404028744
2008,Baden-Wuerttemberg,West,Never,0.07018290089323692,23673,0.06692870386534402,0.07343709792112982
2008,Baden-Wuerttemberg,West,Daily,0.012760527435133985,23673,0.011330728429262709,0.014190326441005261
2008,Bavaria,West,Seldom,0.3231441048034934,23673,0.3171864457054576,0.32910176390152923
2008,Bavaria,West,At least once per month,0.29475982532751094,23673,0.2889517520136873,0.3005678986413346
2008,Bavaria,West,At least once per week,0.2842066957787482,23673,0.27846102958955804,0.28995236196793833
2008,Bavaria,West,Never,0.07423580786026202,23673,0.07089627030985696,0.07757534541066707
2008,Bavaria,West,Daily,0.023653566229985445,23673,0.021717680544324394,0.025589451915646495
2008,Berlin,West,At least once per month,0.3669250645994832,23673,0.36078538551345957,0.37306474368550685
2008,Berlin,West,At least once per week,0.2868217054263566,23673,0.2810602197342001,0.2925831911185131
2008,Berlin,West,Seldom,0.28165374677002586,23673,0.27592375360113613,0.2873837399389156
2008,Berlin,West,Never,0.04909560723514212,23673,0.04634315895508578,0.051848055515198464
2008,Berlin,West,Daily,0.015503875968992248,23673,0.013930050495796214,0.01707770144218828
2008,Berlin,East,Seldom,0.4041916167664671,23673,0.3979402298720715,0.41044300366086267
2008,Berlin,East,At least once per month,0.281437125748503,23673,0.27570847292665285,0.28716577857035314
2008,Berlin,East,At least once per week,0.218562874251497,23673,0.2132982832244824,0.2238274652785116
2008,Berlin,East,Never,0.08383233532934131,23673,0.08030194532832415,0.08736272533035848
2008,Berlin,East,Daily,0.011976047904191617,23673,0.010590345657525334,0.013361750150857901
2008,Brandenburg,East,Seldom,0.49878345498783455,23673,0.4924140605962624,0.5051528493794067
2008,Brandenburg,East,At least once per month,0.25790754257907544,23673,0.2523345244896114,0.2634805606685395
2008,Brandenburg,East,Never,0.15085158150851583,23673,0.14629230261899787,0.15541086039803378
2008,Brandenburg,East,At least once per week,0.08394160583941605,23673,0.0804091264366717,0.08747408524216041
2008,Brandenburg,East,Daily,0.00851581508515815,23673,0.007345277322143625,0.009686352848172677
2008,Mecklenburg-Western Pomerania,East,Seldom,0.5051124744376279,23673,0.49874339416123825,0.5114815547140175
2008,Mecklenburg-Western Pomerania,East,At least once per month,0.2556237218813906,23673,0.2500669027458669,0.2611805410169143
2008,Mecklenburg-Western Pomerania,East,Never,0.12474437627811862,23673,0.12053510064590993,0.12895365191032732
2008,Mecklenburg-Western Pomerania,East,At least once per week,0.10020449897750511,23673,0.09637938005874713,0.10402961789626308
2008,Mecklenburg-Western Pomerania,East,Daily,0.014314928425357873,23673,0.012801739680601514,0.015828117170114234
2008,Saxony,East,Seldom,0.4986013986013986,23673,0.4922320102748549,0.5049707869279424
2008,Saxony,East,At least once per month,0.2692307692307692,23673,0.2635803340817432,0.27488120437979524
2008,Saxony,East,At least once per week,0.11538461538461539,23673,0.11131474461136158,0.1194544861578692
2008,Saxony,East,Never,0.11328671328671329,23673,0.10924923203301629,0.11732419454041029
2008,Saxony,East,Daily,0.0034965034965034965,23673,0.002744558940940932,0.004248448052066061
2008,Saxony-Anhalt,East,Seldom,0.5190184049079755,23673,0.5126536009609709,0.52538320885498
2008,Saxony-Anhalt,East,At least once per month,0.23680981595092024,23673,0.23139422741263374,0.24222540448920674
2008,Saxony-Anhalt,East,Never,0.1325153374233129,23673,0.12819623604257743,0.13683443880404836
2008,Saxony-Anhalt,East,At least once per week,0.10306748466257669,23673,0.09919428268364042,0.10694068664151296
2008,Saxony-Anhalt,East,Daily,0.008588957055214725,23673,0.00741344655186448,0.00976446755856497
2008,Thuringa,East,Seldom,0.5,23673,0.493630586755169,0.506369413244831
2008,Thuringa,East,At least once per month,0.2345537757437071,23673,0.22915608523989564,0.23995146624751854
2008,Thuringa,East,Never,0.13501144164759726,23673,0.1306581286742475,0.13936475462094702
2008,Thuringa,East,At least once per week,0.12700228832951946,23673,0.12276057076040797,0.13124400589863094
2008,Thuringa,East,Daily,0.003432494279176201,23673,0.002687440375479905,0.004177548182872497
2013,Schleswig-Holstein,West,Seldom,0.4276243093922652,44486,0.42302686827337593,0.43222175051115447
2013,Schleswig-Holstein,West,At least once per month,0.3160220994475138,44486,0.311701697487098,0.32034250140792964
2013,Schleswig-Holstein,West,At least once per week,0.16464088397790055,44486,0.1611946096463439,0.1680871583094572
2013,Schleswig-Holstein,West,Never,0.08176795580110498,44486,0.07922164046848572,0.08431427113372424
2013,Schleswig-Holstein,West,Daily,0.009944751381215469,44486,0.00902266613547161,0.010866836626959328
2013,Hamburg,West,At least once per month,0.4084158415841584,44486,0.4038480745057067,0.4129836086626101
2013,Hamburg,West,Seldom,0.2747524752475248,44486,0.27060428823859395,0.2789006622564556
2013,Hamburg,West,At least once per week,0.24752475247524752,44486,0.24351424048311715,0.2515352644673779
2013,Hamburg,West,Never,0.05198019801980198,44486,0.04991732706122385,0.054043068978380106
2013,Hamburg,West,Daily,0.017326732673267328,44486,0.016114161328458564,0.018539304018076092
2013,Lower Saxony,West,Seldom,0.3798037612428455,44486,0.3752936361536125,0.38431388633207847
2013,Lower Saxony,West,At least once per month,0.3376941946034342,44486,0.3332994314886173,0.3420889577182511
2013,Lower Saxony,West,At least once per week,0.1937857726901063,44486,0.19011269117941135,0.19745885420080125
2013,Lower Saxony,West,Never,0.07481602616516762,44486,0.07237115622022863,0.07726089611010661
2013,Lower Saxony,West,Daily,0.013900245298446443,44486,0.01281227747794405,0.014988213118948837
2013,Bremen,West,Seldom,0.3626373626373626,44486,0.35816976588051386,0.3671049593942114
2013,Bremen,West,At least once per month,0.2967032967032967,44486,0.2924583243183346,0.30094826908825884
2013,Bremen,West,At least once per week,0.29120879120879123,44486,0.2869869120883177,0.29543067032926473
2013,Bremen,West,Never,0.03296703296703297,44486,0.031307809185829504,0.03462625674823643
2013,Bremen,West,Daily,0.016483516483516484,44486,0.015300311071510735,0.017666721895522233
2013,North Rhine-Westphalia,West,Seldom,0.35289499509322864,44486,0.3484542635286767,0.3573357266577806
2013,North Rhine-Westphalia,West,At least once per month,0.3350343473994112,44486,0.3306481450251481,0.33942054977367425
2013,North Rhine-Westphalia,West,At least once per week,0.22590775269872423,44486,0.22202172117583904,0.22979378422160943
2013,North Rhine-Westphalia,West,Never,0.0704612365063788,44486,0.06808300967034363,0.07283946334241397
2013,North Rhine-Westphalia,West,Daily,0.015701668302257114,44486,0.014546405828519276,0.01685693077599495
2013,Hesse,West,At least once per month,0.35314285714285715,44486,0.3487014171904966,0.3575842970952177
2013,Hesse,West,Seldom,0.3,44486,0.2957415256082578,0.3042584743917422
2013,Hesse,West,At least once per week,0.256,44486,0.25194443988725596,0.26005556011274406
2013,Hesse,West,Never,0.07771428571428571,44486,0.07522641640112386,0.08020215502744756
2013,Hesse,West,Daily,0.013142857142857144,44486,0.012084538538551608,0.014201175747162679
2013,"Rhineland-Palatinate, Saarland",West,At least once per month,0.3514467184191955,44486,0.34701015218630815,0.35588328465208285
2013,"Rhineland-Palatinate, Saarland",West,Seldom,0.34086097388849684,44486,0.33645622103232764,0.34526572674466605
2013,"Rhineland-Palatinate, Saarland",West,At least once per week,0.2025405786873677,44486,0.19880588736591776,0.20627527000881762
2013,"Rhineland-Palatinate, Saarland",West,Never,0.09527170077628794,44486,0.09254344276470046,0.09799995878787542
2013,"Rhineland-Palatinate, Saarland",West,Daily,0.009880028228652082,44486,0.008960918430944249,0.010799138026359916
2013,Baden-Wuerttemberg,West,At least once per month,0.3478695073235686,44486,0.34344342153390417,0.352295593113233
2013,Baden-Wuerttemberg,West,Seldom,0.3059254327563249,44486,0.30164334809387994,0.31020751741876984
2013,Baden-Wuerttemberg,West,At least once per week,0.262982689747004,44486,0.25889152641547264,0.2670738530785354
2013,Baden-Wuerttemberg,West,Never,0.0689081225033289,44486,0.06655428829493787,0.07126195671171992
2013,Baden-Wuerttemberg,West,Daily,0.014314247669773635,44486,0.013210428592348581,0.015418066747198688
2013,Bavaria,West,At least once per month,0.3505231689088191,44486,0.3460892822349071,0.35495705558273116
2013,Bavaria,West,Seldom,0.30792227204783257,44486,0.30363241934400903,0.3122121247516561
2013,Bavaria,West,At least once per week,0.25834578973592426,44486,0.2542781187288414,0.26241346074300714
2013,Bavaria,West,Never,0.06103637269556552,44486,0.05881171531206577,0.06326103007906528
2013,Bavaria,West,Daily,0.022172396611858495,44486,0.02080409493776686,0.02354069828595013
2013,Berlin,West,At least once per month,0.34501845018450183,44486,0.3406009143019694,0.34943598606703424
2013,Berlin,West,At least once per week,0.3062730627306273,44486,0.30198961893714904,0.3105565065241056
2013,Berlin,West,Seldom,0.24907749077490776,44486,0.24505857231435976,0.2530964092354558
2013,Berlin,West,Never,0.06826568265682657,44486,0.065922038580094,0.07060932673355914
2013,Berlin,West,Daily,0.03136531365313653,44486,0.029745559066315395,0.032985068239957664
2013,Berlin,East,Seldom,0.4276018099547511,44486,0.4230043994277255,0.4321992204817767
2013,Berlin,East,At least once per month,0.28054298642533937,44486,0.27636808211490954,0.2847178907357692
2013,Berlin,East,At least once per week,0.19457013574660634,44486,0.19089141901274012,0.19824885248047255
2013,Berlin,East,Never,0.083710407239819,44486,0.0811367512450788,0.0862840632345592
2013,Berlin,East,Daily,0.013574660633484163,44486,0.012499332537609655,0.014649988729358672
2013,Brandenburg,East,Seldom,0.5014749262536873,44486,0.4968285699823054,0.5061212825250692
2013,Brandenburg,East,At least once per month,0.25663716814159293,44486,0.25257830328734626,0.2606960329958396
2013,Brandenburg,East,Never,0.13962635201573254,44486,0.13640549356961462,0.14284721046185045
2013,Brandenburg,East,At least once per week,0.09636184857423795,44486,0.093619679471002,0.0991040176774739
2013,Brandenburg,East,Daily,0.0058997050147492625,44486,0.0051880415958863255,0.006611368433612199
2013,Mecklenburg-Western Pomerania,East,Seldom,0.46075085324232085,44486,0.45611881432079227,0.4653828921638494
2013,Mecklenburg-Western Pomerania,East,At least once per month,0.32764505119453924,44486,0.32328345453188817,0.3320066478571903
2013,Mecklenburg-Western Pomerania,East,Never,0.1075085324232082,44486,0.10463002140778588,0.11038704343863051
2013,Mecklenburg-Western Pomerania,East,At least once per week,0.09897610921501707,44486,0.09620101498380042,0.10175120344623372
2013,Mecklenburg-Western Pomerania,East,Daily,0.005119453924914676,44486,0.004456258256020275,0.0057826495938090765
2013,Saxony,East,Seldom,0.46248534583821804,44486,0.4578520659579589,0.4671186257184772
2013,Saxony,East,At least once per month,0.2995310668229777,44486,0.29527449693425456,0.30378763671170084
2013,Saxony,East,Never,0.11781946072684643,44486,0.11482353084686012,0.12081539060683275
2013,Saxony,East,At least once per week,0.111957796014068,44486,0.10902765604995134,0.11488793597818465
2013,Saxony,East,Daily,0.008206330597889801,44486,0.007367972501313605,0.009044688694465997
2013,Saxony-Anhalt,East,Seldom,0.4792099792099792,44486,0.47456762102041283,0.4838523373995456
2013,Saxony-Anhalt,East,At least once per month,0.2515592515592516,44486,0.24752704054337926,0.2555914625751239
2013,Saxony-Anhalt,East,Never,0.16735966735966737,44486,0.1638907135538098,0.17082862116552494
2013,Saxony-Anhalt,East,At least once per week,0.0945945945945946,44486,0.09187503178047406,0.09731415740871514
2013,Saxony-Anhalt,East,Daily,0.007276507276507277,44486,0.006486702008129099,0.008066312544885455
2013,Thuringa,East,Seldom,0.4409687184661958,44486,0.4363548379990489,0.4455825989333427
2013,Thuringa,East,At least once per month,0.30171543895055497,44486,0.2974500427328517,0.30598083516825825
2013,Thuringa,East,At least once per week,0.13319878910191726,44486,0.1300412096614369,0.13635636854239763
2013,Thuringa,East,Never,0.11301715438950555,44486,0.11007494086831811,0.11595936791069299
2013,Thuringa,East,Daily,0.011099899091826439,44486,0.010126300093194894,0.012073498090457983
2017,Schleswig-Holstein,West,At least once per week,0.29707112970711297,45410,0.2928680634654349,0.301274195948791
2017,Schleswig-Holstein,West,Seldom,0.24686192468619247,45410,0.24289599803451317,0.2508278513378718
2017,Schleswig-Holstein,West,Never,0.20502092050209206,45410,0.2013076442513451,0.20873419675283902
2017,Schleswig-Holstein,West,At least once per month,0.18410041841004185,45410,0.1805356931517879,0.1876651436682958
2017,Schleswig-Holstein,West,Daily,0.06694560669456066,45410,0.0646468402856554,0.06924437310346593
2017,Hamburg,West,Seldom,0.38235294117647056,45410,0.3778831963859384,0.3868226859670027
2017,Hamburg,West,Never,0.3088235294117647,45410,0.3045741062175422,0.3130729526059872
2017,Hamburg,West,At least once per month,0.17647058823529413,45410,0.17296423194180133,0.17997694452878693
2017,Hamburg,West,At least once per week,0.1323529411764706,45410,0.12923607132459264,0.13546981102834854
2017,Lower Saxony,West,Never,0.2495164410058027,45410,0.24553628133150207,0.2534966006801033
2017,Lower Saxony,West,At least once per week,0.2379110251450677,45410,0.23399459446579865,0.24182745582433676
2017,Lower Saxony,West,At least once per month,0.20309477756286268,45410,0.19939451079888462,0.20679504432684073
2017,Lower Saxony,West,Seldom,0.195357833655706,45410,0.1917111580696622,0.19900450924174978
2017,Lower Saxony,West,Daily,0.11411992263056092,45410,0.11119544352960914,0.1170444017315127
2017,Bremen,West,At least once per month,0.4,45410,0.3954940544305812,0.4045059455694188
2017,Bremen,West,At least once per week,0.2153846153846154,45410,0.2116035336137686,0.2191656971554622
2017,Bremen,West,Seldom,0.2,45410,0.1963209108487231,0.20367908915127692
2017,Bremen,West,Never,0.15384615384615385,45410,0.1505276042813568,0.1571647034109509
2017,Bremen,West,Daily,0.03076923076923077,45410,0.02918085871929134,0.0323576028191702
2017,North Rhine-Westphalia,West,Never,0.3534932221063608,45410,0.3490962125745064,0.3578902316382152
2017,North Rhine-Westphalia,West,At least once per month,0.23149113660062565,45410,0.2276116706509483,0.23537060255030298
2017,North Rhine-Westphalia,West,Seldom,0.205422314911366,45410,0.20170634394601103,0.20913828587672098
2017,North Rhine-Westphalia,West,At least once per week,0.1991657977059437,45410,0.1954924756466569,0.2028391197652305
2017,North Rhine-Westphalia,West,Daily,0.010427528675703858,45410,0.009493210452677023,0.011361846898730692
2017,Hesse,West,Never,0.3305785123966942,45410,0.32625170607869186,0.3349053187146966
2017,Hesse,West,Seldom,0.24242424242424243,45410,0.23848256229173068,0.24636592255675419
2017,Hesse,West,At least once per month,0.23140495867768596,45410,0.2275259974372818,0.2352839199180901
2017,Hesse,West,At least once per week,0.19008264462809918,45410,0.18647376907791172,0.19369152017828664
2017,Hesse,West,Daily,0.005509641873278237,45410,0.004828806214026207,0.006190477532530267
2017,"Rhineland-Palatinate, Saarland",West,Never,0.4069767441860465,45410,0.4024581745523883,0.4114953138197047
2017,"Rhineland-Palatinate, Saarland",West,Seldom,0.27906976744186046,45410,0.27494420338447995,0.283195331499241
2017,"Rhineland-Palatinate, Saarland",West,At least once per month,0.19767441860465115,45410,0.1940114695769374,0.2013373676323649
2017,"Rhineland-Palatinate, Saarland",West,At least once per week,0.10852713178294573,45410,0.10566622604923082,0.11138803751666065
2017,"Rhineland-Palatinate, Saarland",West,Daily,0.007751937984496124,45410,0.006945268562028603,0.008558607406963644
2017,Baden-Wuerttemberg,West,Never,0.4113785557986871,45410,0.40685250749112367,0.4159046041062505
2017,Baden-Wuerttemberg,West,At least once per month,0.24288840262582057,45410,0.2389441596650622,0.24683264558657894
2017,Baden-Wuerttemberg,West,At least once per week,0.16192560175054704,45410,0.15853732116615768,0.1653138823349364
2017,Baden-Wuerttemberg,West,Seldom,0.15973741794310722,45410,0.15636771852767517,0.16310711735853928
2017,Baden-Wuerttemberg,West,Daily,0.024070021881838075,45410,0.022660318010939172,0.02547972575273698
2017,Bavaria,West,Never,0.40487804878048783,45410,0.40036317700269797,0.4093929205582777
2017,Bavaria,West,Seldom,0.22926829268292684,45410,0.22540191805856832,0.23313466730728535
2017,Bavaria,West,At least once per month,0.22439024390243903,45410,0.22055313666012855,0.2282273511447495
2017,Bavaria,West,At least once per week,0.13170731707317074,45410,0.12859690203775823,0.13481773210858325
2017,Bavaria,West,Daily,0.00975609756097561,45410,0.008852053752588546,0.010660141369362674
2017,Berlin,West,At least once per month,0.3269230769230769,45410,0.32260852738627616,0.3312376264598777
2017,Berlin,West,Seldom,0.28846153846153844,45410,0.28429453876977123,0.29262853815330564
2017,Berlin,West,At least once per week,0.21153846153846154,45410,0.2077821184873071,0.21529480458961597
2017,Berlin,West,Never,0.17307692307692307,45410,0.16959729794207817,0.17655654821176797
2017,Berlin,East,At least once per week,0.3673469387755102,45410,0.362912881079641,0.37178099647137947
2017,Berlin,East,At least once per month,0.2857142857142857,45410,0.28155917805969616,0.28986939336887524
2017,Berlin,East,Never,0.16326530612244897,45410,0.15986575824261678,0.16666485400228115
2017,Berlin,East,Seldom,0.14285714285714285,45410,0.13963861030755798,0.14607567540672772
2017,Berlin,East,Daily,0.04081632653061224,45410,0.03899642383956286,0.042636229221661624
2017,Brandenburg,East,Never,0.4230769230769231,45410,0.41853281193982733,0.4276210342140188
2017,Brandenburg,East,At least once per week,0.19230769230769232,45410,0.1886827456349317,0.19593263898045293
2017,Brandenburg,East,At least once per month,0.19230769230769232,45410,0.1886827456349317,0.19593263898045293
2017,Brandenburg,East,Seldom,0.16153846153846155,45410,0.15815345225225974,0.16492347082466335
2017,Brandenburg,East,Daily,0.03076923076923077,45410,0.02918085871929134,0.0323576028191702
2017,Mecklenburg-Western Pomerania,East,Never,0.37777777777777777,45410,0.37331843062273784,0.3822371249328177
2017,Mecklenburg-Western Pomerania,East,At least once per week,0.3111111111111111,45410,0.30685304233965244,0.3153691798825698
2017,Mecklenburg-Western Pomerania,East,Seldom,0.15555555555555556,45410,0.15222199287942234,0.15888911823168878
2017,Mecklenburg-Western Pomerania,East,At least once per month,0.13333333333333333,45410,0.1302067087708986,0.13645995789576806
2017,Mecklenburg-Western Pomerania,East,Daily,0.022222222222222223,45410,0.02086642685721638,0.023578017587228065
2017,Saxony,East,Never,0.32666666666666666,45410,0.32235298802357604,0.3309803453097573
2017,Saxony,East,At least once per month,0.2866666666666667,45410,0.2825074152042644,0.29082591812906894
2017,Saxony,East,At least once per week,0.18666666666666668,45410,0.18308283178339196,0.1902505015499414
2017,Saxony,East,Seldom,0.18666666666666668,45410,0.18308283178339196,0.1902505015499414
2017,Saxony,East,Daily,0.013333333333333334,45410,0.012278375947808944,0.014388290718857725
2017,Saxony-Anhalt,East,Never,0.5370370370370371,45410,0.5324508098565356,0.5416232642175386
2017,Saxony-Anhalt,East,At least once per month,0.18518518518518517,45410,0.18161235068975368,0.18875801968061667
2017,Saxony-Anhalt,East,Seldom,0.14814814814814814,45410,0.14488068671689414,0.15141560957940214
2017,Saxony-Anhalt,East,At least once per week,0.12962962962962962,45410,0.12654015587952258,0.13271910337973666
2017,Thuringa,East,Never,0.35051546391752575,45410,0.3461269415179985,0.354903986317053
2017,Thuringa,East,At least once per month,0.27835051546391754,45410,0.27422821647108464,0.28247281445675043
2017,Thuringa,East,Seldom,0.1958762886597938,45410,0.192225953950366,0.1995266233692216
2017,Thuringa,East,At least once per week,0.15463917525773196,45410,0.15131364317609272,0.1579647073393712
2017,Thuringa,East,Daily,0.020618556701030927,45410,0.019311527210709098,0.021925586191352757
2018,Schleswig-Holstein,West,At least once per month,0.35664335664335667,43121,0.35212214722427393,0.3611645660624394
2018,Schleswig-Holstein,West,At least once per week,0.34265734265734266,43121,0.3381777596474286,0.34713692566725673
2018,Schleswig-Holstein,West,Seldom,0.15384615384615385,43121,0.15044066354657515,0.15725164414573256
2018,Schleswig-Holstein,West,Never,0.13286713286713286,43121,0.12966334859499426,0.13607091713927147
2018,Schleswig-Holstein,West,Daily,0.013986013986013986,43121,0.01287760464745777,0.015094423324570201
2018,Hamburg,West,At least once per month,0.37777777777777777,43121,0.37320160280060183,0.3823539527549537
2018,Hamburg,West,At least once per week,0.28888888888888886,43121,0.2846108393334461,0.2931669384443316
2018,Hamburg,West,Seldom,0.2222222222222222,43121,0.21829818455247108,0.22614625989197334
2018,Hamburg,West,Never,0.06666666666666667,43121,0.06431224406481599,0.06902108926851734
2018,Hamburg,West,Daily,0.044444444444444446,43121,0.042499315612507145,0.04638957327638175
2018,Lower Saxony,West,At least once per week,0.42493638676844786,43121,0.42027052826556927,0.42960224527132646
2018,Lower Saxony,West,At least once per month,0.26208651399491095,43121,0.25793566704491716,0.26623736094490474
2018,Lower Saxony,West,Seldom,0.15521628498727735,43121,0.15179843443946928,0.15863413553508543
2018,Lower Saxony,West,Never,0.10687022900763359,43121,0.10395416325436048,0.10978629476090669
2018,Lower Saxony,West,Daily,0.05089058524173028,43121,0.048816204256614974,0.05296496622684558
2018,Bremen,West,At least once per month,0.4032258064516129,43121,0.3985957014900212,0.40785591141320454
2018,Bremen,West,Never,0.22580645161290322,43121,0.22186001977203818,0.22975288345376826
2018,Bremen,West,At least once per week,0.1774193548387097,43121,0.1738135567800338,0.18102515289738558
2018,Bremen,West,Seldom,0.16129032258064516,43121,0.1578187868325103,0.16476185832878001
2018,Bremen,West,Daily,0.03225806451612903,43121,0.03059039268547744,0.03392573634678062
2018,North Rhine-Westphalia,West,At least once per month,0.38159675236806495,43121,0.377011641142503,0.3861818635936269
2018,North Rhine-Westphalia,West,Seldom,0.2422192151556157,43121,0.2381754330133773,0.2462629972978541
2018,North Rhine-Westphalia,West,At least once per week,0.20568335588633288,43121,0.20186823709044646,0.2094984746822193
2018,North Rhine-Westphalia,West,Never,0.15967523680649526,43121,0.15621780180095524,0.16313267181203528
2018,North Rhine-Westphalia,West,Daily,0.010825439783491205,43121,0.009848717934159592,0.011802161632822819
2018,Hesse,West,At least once per month,0.29261363636363635,43121,0.28831938678346647,0.29690788594380624
2018,Hesse,West,At least once per week,0.2528409090909091,43121,0.2487384725339605,0.2569433456478577
2018,Hesse,West,Seldom,0.23011363636363635,43121,0.22614084140739485,0.23408643131987786
2018,Hesse,West,Never,0.20454545454545456,43121,0.20073817943364483,0.20835272965726429
2018,Hesse,West,Daily,0.019886363636363636,43121,0.018568630207344772,0.0212040970653825
2018,"Rhineland-Palatinate, Saarland",West,Never,0.3073170731707317,43121,0.30296223274992906,0.31167191359153434
2018,"Rhineland-Palatinate, Saarland",West,At least once per month,0.25365853658536586,43121,0.24955172115023247,0.25776535202049927
2018,"Rhineland-Palatinate, Saarland",West,Seldom,0.21951219512195122,43121,0.21560536932607535,0.2234190209178271
2018,"Rhineland-Palatinate, Saarland",West,At least once per week,0.2048780487804878,43121,0.20106847625645646,0.20868762130451912
2018,"Rhineland-Palatinate, Saarland",West,Daily,0.014634146341463415,43121,0.013500717889181198,0.01576757479374563
2018,Baden-Wuerttemberg,West,At least once per month,0.3475783475783476,43121,0.3430836321622869,0.3520730629944083
2018,Baden-Wuerttemberg,West,At least once per week,0.25071225071225073,43121,0.24662130465199553,0.25480319677250596
2018,Baden-Wuerttemberg,West,Seldom,0.20797720797720798,43121,0.20414641774838418,0.21180799820603177
2018,Baden-Wuerttemberg,West,Never,0.17663817663817663,43121,0.17303861753316008,0.18023773574319318
2018,Baden-Wuerttemberg,West,Daily,0.017094017094017096,43121,0.015870557261127606,0.018317476926906585
2018,Bavaria,West,At least once per month,0.32608695652173914,43121,0.3216622924467351,0.33051162059674316
2018,Bavaria,West,Never,0.2981366459627329,43121,0.29381901396261995,0.3024542779628459
2018,Bavaria,West,Seldom,0.19254658385093168,43121,0.1888249100390967,0.19626825766276665
2018,Bavaria,West,At least once per week,0.16770186335403728,43121,0.16417555679719065,0.1712281699108839
2018,Bavaria,West,Daily,0.015527950310559006,43121,0.014360951479510657,0.016694949141607355
2018,Berlin,West,At least once per month,0.32926829268292684,43121,0.32483260424382154,0.33370398112203215
2018,Berlin,West,At least once per week,0.3048780487804878,43121,0.3005328941201106,0.309223203440865
2018,Berlin,West,Seldom,0.2073170731707317,43121,0.20349077380239686,0.21114337253906654
2018,Berlin,West,Never,0.15853658536585366,43121,0.15508916670141662,0.1619840040302907
