year,pgisced97,quintil_oecd,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Second Stage of Tertiary Education,5th Quintile,Daily,0.02545,60,2476,0.01924,0.03165
2003,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.34750,839,2476,0.32874,0.36626
2003,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.37897,959,2476,0.35986,0.39808
2003,Second Stage of Tertiary Education,5th Quintile,Seldom,0.22684,582,2476,0.21035,0.24334
2003,Second Stage of Tertiary Education,5th Quintile,Never,0.02124,36,2476,0.01556,0.02692
2008,No answer / don't know,1st Quintile,Seldom,0.24380,33,33,0.09503,0.39257
2008,Pre-primary Level,5th Quintile,At least once per week,0.38891,41,78,0.28002,0.49780
2008,Pre-primary Level,5th Quintile,At least once per month,0.51055,37,78,0.39890,0.62221
2008,Primary Level,1st Quintile,Seldom,0.35954,39,82,0.25504,0.46405
2008,Primary Level,1st Quintile,Never,0.40825,43,82,0.30121,0.51529
2008,Lower Secondary Level,1st Quintile,At least once per week,0.13401,77,623,0.10724,0.16078
2008,Lower Secondary Level,1st Quintile,At least once per month,0.13912,96,623,0.11192,0.16632
2008,Lower Secondary Level,1st Quintile,Seldom,0.38996,264,623,0.35163,0.42829
2008,Lower Secondary Level,1st Quintile,Never,0.32316,186,623,0.28641,0.35992
2008,Lower Secondary Level,2nd Quintile,At least once per week,0.11700,69,523,0.08942,0.14457
2008,Lower Secondary Level,2nd Quintile,At least once per month,0.22821,115,523,0.19221,0.26421
2008,Lower Secondary Level,2nd Quintile,Seldom,0.43164,232,523,0.38915,0.47413
2008,Lower Secondary Level,2nd Quintile,Never,0.21728,107,523,0.18191,0.25266
2008,Lower Secondary Level,3rd Quintile,At least once per week,0.21668,83,413,0.17690,0.25647
2008,Lower Secondary Level,3rd Quintile,At least once per month,0.25095,109,413,0.20908,0.29281
2008,Lower Secondary Level,3rd Quintile,Seldom,0.38797,169,413,0.34092,0.43503
2008,Lower Secondary Level,3rd Quintile,Never,0.12405,52,413,0.09222,0.15588
2008,Lower Secondary Level,4th Quintile,At least once per week,0.24908,62,243,0.19459,0.30357
2008,Lower Secondary Level,4th Quintile,At least once per month,0.28847,79,243,0.23139,0.34555
2008,Lower Secondary Level,4th Quintile,Seldom,0.34651,102,243,0.28656,0.40647
2008,Lower Secondary Level,5th Quintile,At least once per week,0.32414,42,137,0.24547,0.40280
2008,Lower Secondary Level,5th Quintile,At least once per month,0.30751,53,137,0.22996,0.38507
2008,Lower Secondary Level,5th Quintile,Seldom,0.26021,42,137,0.18647,0.33395
2008,Upper Secondary Level,1st Quintile,At least once per week,0.12818,187,1578,0.11168,0.14468
2008,Upper Secondary Level,1st Quintile,At least once per month,0.17974,282,1578,0.16079,0.19869
2008,Upper Secondary Level,1st Quintile,Seldom,0.45304,731,1578,0.42848,0.47761
2008,Upper Secondary Level,1st Quintile,Never,0.22866,378,1578,0.20793,0.24938
2008,Upper Secondary Level,2nd Quintile,At least once per week,0.13918,243,1962,0.12386,0.15450
2008,Upper Secondary Level,2nd Quintile,At least once per month,0.25086,491,1962,0.23167,0.27005
2008,Upper Secondary Level,2nd Quintile,Seldom,0.46145,987,1962,0.43939,0.48352
2008,Upper Secondary Level,2nd Quintile,Never,0.13607,241,1962,0.12089,0.15124
2008,Upper Secondary Level,3rd Quintile,At least once per week,0.18164,358,2103,0.16515,0.19812
2008,Upper Secondary Level,3rd Quintile,At least once per month,0.29666,601,2103,0.27713,0.31619
2008,Upper Secondary Level,3rd Quintile,Seldom,0.43229,989,2103,0.41111,0.45346
2008,Upper Secondary Level,3rd Quintile,Never,0.07678,155,2103,0.06540,0.08816
2008,Upper Secondary Level,4th Quintile,At least once per week,0.20708,427,2054,0.18955,0.22461
2008,Upper Secondary Level,4th Quintile,At least once per month,0.31741,666,2054,0.29727,0.33754
2008,Upper Secondary Level,4th Quintile,Seldom,0.40389,845,2054,0.38267,0.42512
2008,Upper Secondary Level,4th Quintile,Never,0.05511,116,2054,0.04524,0.06498
2008,Upper Secondary Level,5th Quintile,Daily,0.01745,41,1929,0.01161,0.02330
2008,Upper Secondary Level,5th Quintile,At least once per week,0.32887,618,1929,0.30790,0.34984
2008,Upper Secondary Level,5th Quintile,At least once per month,0.34170,664,1929,0.32053,0.36287
2008,Upper Secondary Level,5th Quintile,Seldom,0.28201,545,1929,0.26192,0.30209
2008,Upper Secondary Level,5th Quintile,Never,0.02997,61,1929,0.02236,0.03758
2008,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.25548,36,92,0.16587,0.34509
2008,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.42963,56,92,0.32792,0.53134
2008,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.33729,52,130,0.25571,0.41888
2008,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.42745,78,130,0.34208,0.51282
2008,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.19826,36,178,0.13953,0.25700
2008,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.32456,58,178,0.25558,0.39354
2008,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.41467,84,178,0.34209,0.48726
2008,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.21007,42,240,0.15843,0.26172
2008,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.39326,105,240,0.33134,0.45519
2008,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.32145,93,240,0.26224,0.38067
2008,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.32518,111,319,0.27370,0.37667
2008,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.32022,123,319,0.26894,0.37150
2008,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.29162,85,319,0.24166,0.34157
2008,First Stage of Tertiary Education,1st Quintile,Seldom,0.40585,52,52,0.27108,0.54062
2008,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.29612,51,160,0.22516,0.36709
2008,First Stage of Tertiary Education,2nd Quintile,Seldom,0.47224,109,160,0.39464,0.54984
2008,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.31244,104,269,0.25695,0.36793
2008,First Stage of Tertiary Education,3rd Quintile,Seldom,0.47806,165,269,0.41826,0.53787
2008,First Stage of Tertiary Education,4th Quintile,At least once per week,0.18254,59,328,0.14067,0.22441
2008,First Stage of Tertiary Education,4th Quintile,At least once per month,0.41493,128,328,0.36153,0.46833
2008,First Stage of Tertiary Education,4th Quintile,Seldom,0.35656,141,328,0.30464,0.40847
2008,First Stage of Tertiary Education,5th Quintile,At least once per week,0.28919,128,402,0.24481,0.33356
2008,First Stage of Tertiary Education,5th Quintile,At least once per month,0.34115,141,402,0.29474,0.38755
2008,First Stage of Tertiary Education,5th Quintile,Seldom,0.32081,133,402,0.27512,0.36649
2008,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.24334,60,149,0.17421,0.31248
2008,Second Stage of Tertiary Education,1st Quintile,Seldom,0.47813,89,149,0.39765,0.55861
2008,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.17150,59,335,0.13107,0.21192
2008,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.27904,83,335,0.23094,0.32714
2008,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.44941,160,335,0.39606,0.50276
2008,Second Stage of Tertiary Education,2nd Quintile,Never,0.08270,33,335,0.05316,0.11224
2008,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.17554,79,588,0.14477,0.20632
2008,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.32026,191,588,0.28252,0.35801
2008,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.43188,283,588,0.39180,0.47195
2008,Second Stage of Tertiary Education,3rd Quintile,Never,0.06106,35,588,0.04169,0.08042
2008,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.23843,176,754,0.20799,0.26886
2008,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.40232,315,754,0.36729,0.43734
2008,Second Stage of Tertiary Education,4th Quintile,Seldom,0.32231,263,754,0.28893,0.35570
2008,Second Stage of Tertiary Education,5th Quintile,Daily,0.03439,49,2274,0.02690,0.04188
2008,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.34027,758,2274,0.32079,0.35975
2008,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.37235,889,2274,0.35248,0.39222
2008,Second Stage of Tertiary Education,5th Quintile,Seldom,0.23258,540,2274,0.21521,0.24995
2008,Second Stage of Tertiary Education,5th Quintile,Never,0.02040,38,2274,0.01459,0.02622
2013,No answer / don't know,1st Quintile,At least once per week,0.24521,45,154,0.17704,0.31338
2013,No answer / don't know,1st Quintile,At least once per month,0.20146,48,154,0.13790,0.26501
2013,No answer / don't know,1st Quintile,Seldom,0.31220,61,154,0.23877,0.38563
2013,No answer / don't know,5th Quintile,At least once per week,0.60053,31,31,0.42526,0.77580
2013,Pre-primary Level,1st Quintile,At least once per week,0.24035,31,102,0.15702,0.32369
2013,Pre-primary Level,1st Quintile,At least once per month,0.30388,39,102,0.21418,0.39358
2013,Pre-primary Level,1st Quintile,Seldom,0.42890,32,102,0.33238,0.52543
2013,Pre-primary Level,2nd Quintile,At least once per week,0.42329,39,79,0.31364,0.53294
2013,Pre-primary Level,2nd Quintile,At least once per month,0.41819,40,79,0.30872,0.52766
2013,Pre-primary Level,3rd Quintile,At least once per week,0.47277,41,41,0.31805,0.62749
2013,Pre-primary Level,4th Quintile,At least once per week,0.49714,32,32,0.32113,0.67315
2013,Pre-primary Level,5th Quintile,At least once per week,0.39196,31,31,0.21726,0.56665
2013,Primary Level,1st Quintile,At least once per week,0.15135,34,216,0.10344,0.19925
2013,Primary Level,1st Quintile,At least once per month,0.14117,38,216,0.09463,0.18772
2013,Primary Level,1st Quintile,Seldom,0.29588,75,216,0.23487,0.35690
2013,Primary Level,1st Quintile,Never,0.40629,69,216,0.34063,0.47194
2013,Lower Secondary Level,1st Quintile,At least once per week,0.11999,117,1019,0.10003,0.13995
2013,Lower Secondary Level,1st Quintile,At least once per month,0.18953,206,1019,0.16546,0.21361
2013,Lower Secondary Level,1st Quintile,Seldom,0.40976,441,1019,0.37954,0.43997
2013,Lower Secondary Level,1st Quintile,Never,0.27184,255,1019,0.24450,0.29917
2013,Lower Secondary Level,2nd Quintile,At least once per week,0.16217,115,702,0.13489,0.18946
2013,Lower Secondary Level,2nd Quintile,At least once per month,0.24716,173,702,0.21522,0.27909
2013,Lower Secondary Level,2nd Quintile,Seldom,0.41353,310,702,0.37707,0.44999
2013,Lower Secondary Level,2nd Quintile,Never,0.16927,104,702,0.14151,0.19703
2013,Lower Secondary Level,3rd Quintile,At least once per week,0.17051,76,418,0.13441,0.20661
2013,Lower Secondary Level,3rd Quintile,At least once per month,0.30099,132,418,0.25696,0.34501
2013,Lower Secondary Level,3rd Quintile,Seldom,0.39783,163,418,0.35086,0.44481
2013,Lower Secondary Level,3rd Quintile,Never,0.11187,47,418,0.08162,0.14213
2013,Lower Secondary Level,4th Quintile,At least once per week,0.21144,68,242,0.15989,0.26300
2013,Lower Secondary Level,4th Quintile,At least once per month,0.34666,93,242,0.28658,0.40675
2013,Lower Secondary Level,4th Quintile,Seldom,0.26484,81,242,0.20913,0.32055
2013,Lower Secondary Level,5th Quintile,At least once per week,0.34005,49,127,0.25733,0.42276
2013,Lower Secondary Level,5th Quintile,At least once per month,0.23839,36,127,0.16399,0.31279
2013,Lower Secondary Level,5th Quintile,Seldom,0.30925,42,127,0.22855,0.38996
2013,Upper Secondary Level,1st Quintile,Daily,0.01176,36,2718,0.00771,0.01581
2013,Upper Secondary Level,1st Quintile,At least once per week,0.14125,303,2718,0.12815,0.15435
2013,Upper Secondary Level,1st Quintile,At least once per month,0.21792,618,2718,0.20240,0.23344
2013,Upper Secondary Level,1st Quintile,Seldom,0.41394,1198,2718,0.39542,0.43246
2013,Upper Secondary Level,1st Quintile,Never,0.21514,563,2718,0.19968,0.23059
2013,Upper Secondary Level,2nd Quintile,At least once per week,0.15267,380,2938,0.13966,0.16568
2013,Upper Secondary Level,2nd Quintile,At least once per month,0.30616,877,2938,0.28949,0.32283
2013,Upper Secondary Level,2nd Quintile,Seldom,0.41141,1382,2938,0.39361,0.42921
2013,Upper Secondary Level,2nd Quintile,Never,0.11906,299,2938,0.10735,0.13077
2013,Upper Secondary Level,3rd Quintile,At least once per week,0.18362,439,2607,0.16875,0.19848
2013,Upper Secondary Level,3rd Quintile,At least once per month,0.33099,907,2607,0.31293,0.34906
2013,Upper Secondary Level,3rd Quintile,Seldom,0.41039,1099,2607,0.39150,0.42928
2013,Upper Secondary Level,3rd Quintile,Never,0.06516,162,2607,0.05569,0.07464
2013,Upper Secondary Level,4th Quintile,Daily,0.01623,31,2319,0.01109,0.02138
2013,Upper Secondary Level,4th Quintile,At least once per week,0.23764,518,2319,0.22032,0.25497
2013,Upper Secondary Level,4th Quintile,At least once per month,0.35713,853,2319,0.33763,0.37664
2013,Upper Secondary Level,4th Quintile,Seldom,0.33141,809,2319,0.31225,0.35058
2013,Upper Secondary Level,4th Quintile,Never,0.05758,108,2319,0.04809,0.06706
2013,Upper Secondary Level,5th Quintile,Daily,0.02562,49,1723,0.01816,0.03309
2013,Upper Secondary Level,5th Quintile,At least once per week,0.31555,556,1723,0.29360,0.33750
2013,Upper Secondary Level,5th Quintile,At least once per month,0.37740,688,1723,0.35451,0.40030
2013,Upper Secondary Level,5th Quintile,Seldom,0.26819,430,1723,0.24727,0.28912
2013,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.17935,36,296,0.13557,0.22313
2013,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.23495,74,296,0.18657,0.28334
2013,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.40359,139,296,0.34760,0.45957
2013,Post-secondary Non-tertiary Level,1st Quintile,Never,0.18211,47,296,0.13807,0.22615
2013,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.25875,59,343,0.21234,0.30517
2013,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.43722,130,343,0.38465,0.48979
2013,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.25589,154,343,0.20965,0.30214
2013,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.22189,68,339,0.17759,0.26619
2013,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.39643,147,339,0.34428,0.44857
2013,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.32680,124,339,0.27679,0.37680
2013,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.29876,76,340,0.25003,0.34748
2013,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.35388,150,340,0.30298,0.40479
2013,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.29997,114,340,0.25119,0.34875
2013,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.31953,115,373,0.27215,0.36692
2013,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.35693,155,373,0.30825,0.40562
2013,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.26460,103,373,0.21977,0.30942
2013,First Stage of Tertiary Education,1st Quintile,At least once per month,0.21154,37,112,0.13556,0.28752
2013,First Stage of Tertiary Education,1st Quintile,Seldom,0.50470,75,112,0.41169,0.59771
2013,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.08937,36,268,0.05515,0.12359
2013,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.38491,94,268,0.32654,0.44327
2013,First Stage of Tertiary Education,2nd Quintile,Seldom,0.42379,138,268,0.36451,0.48306
2013,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.17134,68,365,0.13263,0.21005
2013,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.36498,138,365,0.31552,0.41444
2013,First Stage of Tertiary Education,3rd Quintile,Seldom,0.39475,159,365,0.34453,0.44496
2013,First Stage of Tertiary Education,4th Quintile,At least once per week,0.22748,87,396,0.18613,0.26882
2013,First Stage of Tertiary Education,4th Quintile,At least once per month,0.33901,141,396,0.29232,0.38569
2013,First Stage of Tertiary Education,4th Quintile,Seldom,0.38344,168,396,0.33549,0.43139
2013,First Stage of Tertiary Education,5th Quintile,At least once per week,0.30806,124,407,0.26315,0.35297
2013,First Stage of Tertiary Education,5th Quintile,At least once per month,0.42257,178,407,0.37452,0.47062
2013,First Stage of Tertiary Education,5th Quintile,Seldom,0.24524,105,407,0.20339,0.28709
2013,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.23580,79,394,0.19383,0.27777
2013,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.29577,113,394,0.25065,0.34089
2013,Second Stage of Tertiary Education,1st Quintile,Seldom,0.34563,158,394,0.29861,0.39265
2013,Second Stage of Tertiary Education,1st Quintile,Never,0.11252,44,394,0.08128,0.14377
2013,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.20335,113,609,0.17136,0.23534
2013,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.32557,210,609,0.28833,0.36282
2013,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.39829,244,609,0.35938,0.43721
2013,Second Stage of Tertiary Education,2nd Quintile,Never,0.05968,42,609,0.04085,0.07851
2013,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.27933,190,861,0.24934,0.30931
2013,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.32429,325,861,0.29300,0.35558
2013,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.32837,307,861,0.29698,0.35975
2013,Second Stage of Tertiary Education,3rd Quintile,Never,0.05063,39,861,0.03598,0.06528
2013,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.31397,333,1271,0.28845,0.33950
2013,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.36024,529,1271,0.33384,0.38665
2013,Second Stage of Tertiary Education,4th Quintile,Seldom,0.28731,409,1271,0.26243,0.31220
2013,Second Stage of Tertiary Education,5th Quintile,Daily,0.02848,57,2595,0.02208,0.03488
2013,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.36045,920,2595,0.34198,0.37893
2013,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.39339,1049,2595,0.37459,0.41219
2013,Second Stage of Tertiary Education,5th Quintile,Seldom,0.20702,569,2595,0.19142,0.22261
2019,No answer / don't know,1st Quintile,At least once per week,0.25383,91,391,0.21063,0.29702
2019,No answer / don't know,1st Quintile,At least once per month,0.19610,116,391,0.15670,0.23551
2019,No answer / don't know,1st Quintile,Seldom,0.29330,102,391,0.24812,0.33849
2019,No answer / don't know,1st Quintile,Never,0.23679,82,391,0.19460,0.27898
2019,No answer / don't know,2nd Quintile,At least once per week,0.35247,37,77,0.24506,0.45988
2019,No answer / don't know,2nd Quintile,At least once per month,0.42272,40,77,0.31165,0.53378
2019,No answer / don't know,3rd Quintile,At least once per week,0.51964,34,34,0.34917,0.69010
2019,Pre-primary Level,1st Quintile,At least once per week,0.46754,31,31,0.28900,0.64609
2019,Primary Level,1st Quintile,At least once per week,0.20393,291,1205,0.18117,0.22669
2019,Primary Level,1st Quintile,At least once per month,0.26554,365,1205,0.24060,0.29049
2019,Primary Level,1st Quintile,Seldom,0.29258,308,1205,0.26688,0.31828
2019,Primary Level,1st Quintile,Never,0.20847,241,1205,0.18552,0.23142
2019,Primary Level,2nd Quintile,At least once per month,0.30282,40,74,0.19742,0.40823
2019,Primary Level,2nd Quintile,Seldom,0.28556,34,74,0.18194,0.38917
2019,Lower Secondary Level,1st Quintile,At least once per week,0.17905,276,1425,0.15914,0.19897
2019,Lower Secondary Level,1st Quintile,At least once per month,0.23865,407,1425,0.21651,0.26079
2019,Lower Secondary Level,1st Quintile,Seldom,0.35144,453,1425,0.32664,0.37624
2019,Lower Secondary Level,1st Quintile,Never,0.21864,289,1425,0.19717,0.24010
2019,Lower Secondary Level,2nd Quintile,At least once per week,0.18997,123,658,0.15997,0.21996
2019,Lower Secondary Level,2nd Quintile,At least once per month,0.29845,204,658,0.26346,0.33344
2019,Lower Secondary Level,2nd Quintile,Seldom,0.37153,240,658,0.33458,0.40848
2019,Lower Secondary Level,2nd Quintile,Never,0.13519,91,658,0.10904,0.16133
2019,Lower Secondary Level,3rd Quintile,At least once per week,0.22211,92,344,0.17812,0.26610
2019,Lower Secondary Level,3rd Quintile,At least once per month,0.41024,138,344,0.35818,0.46230
2019,Lower Secondary Level,3rd Quintile,Seldom,0.28661,114,344,0.23875,0.33446
2019,Lower Secondary Level,4th Quintile,At least once per week,0.24510,68,229,0.18926,0.30093
2019,Lower Secondary Level,4th Quintile,At least once per month,0.33233,89,229,0.27119,0.39348
2019,Lower Secondary Level,4th Quintile,Seldom,0.31365,72,229,0.25342,0.37387
2019,Lower Secondary Level,5th Quintile,At least once per week,0.31953,43,114,0.23356,0.40551
2019,Lower Secondary Level,5th Quintile,At least once per month,0.40607,36,114,0.31552,0.49662
2019,Lower Secondary Level,5th Quintile,Seldom,0.25180,35,114,0.17177,0.33183
2019,Upper Secondary Level,1st Quintile,Daily,0.02302,37,2496,0.01713,0.02890
2019,Upper Secondary Level,1st Quintile,At least once per week,0.17514,471,2496,0.16023,0.19006
2019,Upper Secondary Level,1st Quintile,At least once per month,0.27828,667,2496,0.26069,0.29586
2019,Upper Secondary Level,1st Quintile,Seldom,0.36576,876,2496,0.34686,0.38466
2019,Upper Secondary Level,1st Quintile,Never,0.15781,445,2496,0.14350,0.17211
2019,Upper Secondary Level,2nd Quintile,At least once per week,0.19810,461,2574,0.18270,0.21350
2019,Upper Secondary Level,2nd Quintile,At least once per month,0.32632,893,2574,0.30820,0.34444
2019,Upper Secondary Level,2nd Quintile,Seldom,0.37822,991,2574,0.35948,0.39696
2019,Upper Secondary Level,2nd Quintile,Never,0.08564,229,2574,0.07483,0.09646
2019,Upper Secondary Level,3rd Quintile,At least once per week,0.21199,471,2194,0.19488,0.22909
2019,Upper Secondary Level,3rd Quintile,At least once per month,0.38307,857,2194,0.36273,0.40342
2019,Upper Secondary Level,3rd Quintile,Seldom,0.33238,767,2194,0.31266,0.35209
2019,Upper Secondary Level,3rd Quintile,Never,0.06197,99,2194,0.05188,0.07206
2019,Upper Secondary Level,4th Quintile,At least once per week,0.26050,508,1920,0.24086,0.28014
2019,Upper Secondary Level,4th Quintile,At least once per month,0.39397,802,1920,0.37211,0.41584
2019,Upper Secondary Level,4th Quintile,Seldom,0.30320,556,1920,0.28264,0.32377
2019,Upper Secondary Level,4th Quintile,Never,0.03563,54,1920,0.02734,0.04392
2019,Upper Secondary Level,5th Quintile,At least once per week,0.34958,472,1427,0.32483,0.37433
2019,Upper Secondary Level,5th Quintile,At least once per month,0.41604,613,1427,0.39046,0.44162
2019,Upper Secondary Level,5th Quintile,Seldom,0.20315,310,1427,0.18226,0.22403
2019,Upper Secondary Level,5th Quintile,Never,0.01851,32,1427,0.01151,0.02550
2019,Post-secondary Non-tertiary Level,1st Quintile,At least once per week,0.24983,63,369,0.20560,0.29406
2019,Post-secondary Non-tertiary Level,1st Quintile,At least once per month,0.33479,122,369,0.28658,0.38301
2019,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.27686,127,369,0.23115,0.32258
2019,Post-secondary Non-tertiary Level,1st Quintile,Never,0.13306,57,369,0.09836,0.16776
2019,Post-secondary Non-tertiary Level,2nd Quintile,At least once per week,0.21811,75,403,0.17774,0.25848
2019,Post-secondary Non-tertiary Level,2nd Quintile,At least once per month,0.39917,174,403,0.35130,0.44704
2019,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.29888,154,403,0.25413,0.34363
2019,Post-secondary Non-tertiary Level,3rd Quintile,At least once per week,0.22252,96,419,0.18265,0.26240
2019,Post-secondary Non-tertiary Level,3rd Quintile,At least once per month,0.51066,195,419,0.46274,0.55859
2019,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.23438,128,419,0.19377,0.27499
2019,Post-secondary Non-tertiary Level,4th Quintile,At least once per week,0.26285,81,345,0.21634,0.30937
2019,Post-secondary Non-tertiary Level,4th Quintile,At least once per month,0.46115,173,345,0.40847,0.51383
2019,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.23613,91,345,0.19125,0.28101
2019,Post-secondary Non-tertiary Level,5th Quintile,At least once per week,0.36773,121,357,0.31764,0.41782
2019,Post-secondary Non-tertiary Level,5th Quintile,At least once per month,0.42173,173,357,0.37043,0.47303
2019,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.19547,63,357,0.15427,0.23666
2019,First Stage of Tertiary Education,1st Quintile,Seldom,0.47099,41,41,0.31630,0.62568
2019,First Stage of Tertiary Education,2nd Quintile,At least once per week,0.19998,39,215,0.14639,0.25357
2019,First Stage of Tertiary Education,2nd Quintile,At least once per month,0.38606,87,215,0.32083,0.45129
2019,First Stage of Tertiary Education,2nd Quintile,Seldom,0.33950,89,215,0.27606,0.40295
2019,First Stage of Tertiary Education,3rd Quintile,At least once per week,0.25413,65,281,0.20314,0.30513
2019,First Stage of Tertiary Education,3rd Quintile,At least once per month,0.39502,113,281,0.33776,0.45228
2019,First Stage of Tertiary Education,3rd Quintile,Seldom,0.31778,103,281,0.26324,0.37232
2019,First Stage of Tertiary Education,4th Quintile,At least once per week,0.26390,72,308,0.21460,0.31320
2019,First Stage of Tertiary Education,4th Quintile,At least once per month,0.39595,136,308,0.34125,0.45066
2019,First Stage of Tertiary Education,4th Quintile,Seldom,0.30220,100,308,0.25083,0.35357
2019,First Stage of Tertiary Education,5th Quintile,At least once per week,0.33335,124,372,0.28538,0.38132
2019,First Stage of Tertiary Education,5th Quintile,At least once per month,0.41852,165,372,0.36833,0.46872
2019,First Stage of Tertiary Education,5th Quintile,Seldom,0.23224,83,372,0.18927,0.27520
2019,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.31281,226,931,0.28302,0.34261
2019,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.32835,334,931,0.29817,0.35854
2019,Second Stage of Tertiary Education,1st Quintile,Seldom,0.25793,252,931,0.22981,0.28605
2019,Second Stage of Tertiary Education,1st Quintile,Never,0.08192,119,931,0.06430,0.09955
2019,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.21888,138,654,0.18717,0.25060
2019,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.37476,249,654,0.33763,0.41189
2019,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.34333,236,654,0.30691,0.37975
2019,Second Stage of Tertiary Education,2nd Quintile,Never,0.04563,31,654,0.02962,0.06163
2019,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.31424,228,930,0.28439,0.34409
2019,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.41411,408,930,0.38244,0.44579
2019,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.21885,263,930,0.19226,0.24544
2019,Second Stage of Tertiary Education,3rd Quintile,Never,0.03814,31,930,0.02582,0.05046
2019,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.26647,344,1236,0.24181,0.29113
2019,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.46529,584,1236,0.43747,0.49311
2019,Second Stage of Tertiary Education,4th Quintile,Seldom,0.23390,308,1236,0.21029,0.25751
2019,Second Stage of Tertiary Education,5th Quintile,Daily,0.03151,62,2401,0.02452,0.03849
2019,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.38753,896,2401,0.36803,0.40702
2019,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.39870,1009,2401,0.37911,0.41829
2019,Second Stage of Tertiary Education,5th Quintile,Seldom,0.16989,434,2401,0.15487,0.18492
