year,bula_h,pgisced97,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Bavaria,Upper Secondary Level,Not concerned at all,0.20758,169,808,0.17960,0.23557
1991,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.71926,37,37,0.57247,0.86605
1991,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.47616,51,51,0.33772,0.61459
1991,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.50833,78,119,0.41812,0.59853
1991,Bavaria,Second Stage of Tertiary Education,Not concerned at all,0.33601,41,119,0.25078,0.42124
1991,Berlin,Lower Secondary Level,Somewhat concerned,0.61326,51,51,0.47827,0.74825
1991,Berlin,Upper Secondary Level,Very concerned,0.41884,110,232,0.35521,0.48246
1991,Berlin,Upper Secondary Level,Somewhat concerned,0.48959,122,232,0.42512,0.55405
1991,Berlin,Second Stage of Tertiary Education,Very concerned,0.44403,71,135,0.35990,0.52816
1991,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.49556,64,135,0.41091,0.58022
1991,Brandenburg,Lower Secondary Level,Very concerned,0.36825,34,70,0.25444,0.48206
1991,Brandenburg,Lower Secondary Level,Somewhat concerned,0.50139,36,70,0.38341,0.61937
1991,Brandenburg,Upper Secondary Level,Very concerned,0.51888,191,348,0.46631,0.57145
1991,Brandenburg,Upper Secondary Level,Somewhat concerned,0.41664,157,348,0.36477,0.46851
1991,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.52939,89,155,0.45055,0.60822
1991,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.42912,66,155,0.35095,0.50729
1991,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.45924,115,254,0.39783,0.52064
1991,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.47927,139,254,0.41771,0.54083
1991,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.51979,50,98,0.42036,0.61921
1991,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.41614,48,98,0.31805,0.51424
1991,Saxony,Lower Secondary Level,Very concerned,0.40503,62,133,0.32129,0.48878
1991,Saxony,Lower Secondary Level,Somewhat concerned,0.55478,71,133,0.47000,0.63957
1991,Saxony,Upper Secondary Level,Very concerned,0.46381,321,695,0.42671,0.50091
1991,Saxony,Upper Secondary Level,Somewhat concerned,0.47057,336,695,0.43343,0.50770
1991,Saxony,Upper Secondary Level,Not concerned at all,0.06562,38,695,0.04720,0.08404
1991,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.54245,33,33,0.36983,0.71506
1991,Saxony,Second Stage of Tertiary Education,Very concerned,0.52364,147,264,0.46328,0.58400
1991,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.41870,117,264,0.35907,0.47832
1991,Saxony-Anhalt,Lower Secondary Level,Very concerned,0.37300,40,91,0.27309,0.47291
1991,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.44188,51,91,0.33928,0.54448
1991,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.42064,193,408,0.37268,0.46860
1991,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.51360,215,408,0.46504,0.56216
1991,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.45507,84,164,0.37862,0.53152
1991,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.48438,80,164,0.40765,0.56110
1991,Thuringa,Lower Secondary Level,Somewhat concerned,0.44318,32,32,0.26830,0.61805
1991,Thuringa,Upper Secondary Level,Very concerned,0.49252,228,430,0.44521,0.53983
1991,Thuringa,Upper Secondary Level,Somewhat concerned,0.44596,202,430,0.39893,0.49300
1991,Thuringa,Second Stage of Tertiary Education,Very concerned,0.50134,66,123,0.41261,0.59006
1991,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.47804,57,123,0.38940,0.56668
1992,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.59488,90,124,0.50812,0.68164
1992,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.20620,34,124,0.13470,0.27770
1992,Hamburg,Upper Secondary Level,Somewhat concerned,0.58709,51,51,0.45062,0.72357
1992,Lower Saxony,Lower Secondary Level,Very concerned,0.26113,59,227,0.20386,0.31840
1992,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.58572,132,227,0.52150,0.64995
1992,Lower Saxony,Lower Secondary Level,Not concerned at all,0.15315,36,227,0.10619,0.20010
1992,Lower Saxony,Upper Secondary Level,Very concerned,0.25410,123,490,0.21551,0.29269
1992,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.62050,308,490,0.57749,0.66351
1992,Lower Saxony,Upper Secondary Level,Not concerned at all,0.12540,59,490,0.09605,0.15475
1992,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.68801,47,47,0.55412,0.82190
1992,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.62271,46,46,0.48109,0.76433
1992,North Rhine-Westphalia,No answer / don't know,Somewhat concerned,0.71026,36,36,0.55996,0.86055
1992,North Rhine-Westphalia,Primary Level,Very concerned,0.25206,39,171,0.18679,0.31733
1992,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.53369,94,171,0.45870,0.60868
1992,North Rhine-Westphalia,Primary Level,Not concerned at all,0.21425,38,171,0.15257,0.27593
1992,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.26885,137,581,0.23277,0.30493
1992,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.57407,332,581,0.53382,0.61431
1992,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.15709,112,581,0.12747,0.18670
1992,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.26360,300,1215,0.23881,0.28838
1992,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.58757,718,1215,0.55988,0.61526
1992,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.14883,197,1215,0.12881,0.16885
1992,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.59869,59,59,0.47255,0.72484
1992,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.68449,92,92,0.58901,0.77998
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.14993,33,180,0.09763,0.20223
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.69357,147,180,0.62604,0.76111
1992,Hesse,Lower Secondary Level,Very concerned,0.21222,59,244,0.16081,0.26363
1992,Hesse,Lower Secondary Level,Somewhat concerned,0.51047,125,244,0.44761,0.57332
1992,Hesse,Lower Secondary Level,Not concerned at all,0.27731,60,244,0.22102,0.33360
1992,Hesse,Upper Secondary Level,Very concerned,0.17519,71,425,0.13901,0.21138
1992,Hesse,Upper Secondary Level,Somewhat concerned,0.65759,287,425,0.61243,0.70276
1992,Hesse,Upper Secondary Level,Not concerned at all,0.16721,67,425,0.13169,0.20273
1992,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.65119,64,64,0.53350,0.76887
1992,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.28485,60,203,0.22261,0.34709
1992,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.53536,110,203,0.46658,0.60414
1992,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not concerned at all,0.17978,33,203,0.12683,0.23274
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.25778,92,321,0.20986,0.30571
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.57717,181,321,0.52304,0.63129
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not concerned at all,0.16505,48,321,0.12438,0.20573
1992,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Somewhat concerned,0.79417,33,33,0.65408,0.93425
1992,Baden-Wuerttemberg,Primary Level,Very concerned,0.14299,32,181,0.09185,0.19414
1992,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.52538,87,181,0.45243,0.59833
1992,Baden-Wuerttemberg,Primary Level,Not concerned at all,0.33162,62,181,0.26284,0.40040
1992,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.21768,103,481,0.18076,0.25459
1992,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.61850,279,481,0.57505,0.66196
1992,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.16382,99,481,0.13071,0.19693
1992,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.22240,164,774,0.19308,0.25172
1992,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.63602,491,774,0.60210,0.66993
1992,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.14158,119,774,0.11701,0.16616
1992,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.66697,39,39,0.51712,0.81682
1992,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.65576,61,61,0.53553,0.77598
1992,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.73782,71,71,0.63478,0.84085
1992,Bavaria,Primary Level,Somewhat concerned,0.54336,36,36,0.37834,0.70839
1992,Bavaria,Lower Secondary Level,Very concerned,0.29896,106,385,0.25317,0.34475
1992,Bavaria,Lower Secondary Level,Somewhat concerned,0.57696,224,385,0.52755,0.62638
1992,Bavaria,Lower Secondary Level,Not concerned at all,0.12407,55,385,0.09110,0.15705
1992,Bavaria,Upper Secondary Level,Very concerned,0.26028,207,819,0.23021,0.29034
1992,Bavaria,Upper Secondary Level,Somewhat concerned,0.60526,502,819,0.57176,0.63875
1992,Bavaria,Upper Secondary Level,Not concerned at all,0.13447,110,819,0.11109,0.15785
1992,Bavaria,Post-secondary Non-tertiary Level,Somewhat concerned,0.70101,35,35,0.54713,0.85490
1992,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.58263,61,61,0.45785,0.70740
1992,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.67615,107,107,0.58706,0.76523
1992,Berlin,Lower Secondary Level,Very concerned,0.36466,32,79,0.25784,0.47148
1992,Berlin,Lower Secondary Level,Somewhat concerned,0.50893,47,79,0.39798,0.61987
1992,Berlin,Upper Secondary Level,Very concerned,0.36753,92,250,0.30764,0.42742
1992,Berlin,Upper Secondary Level,Somewhat concerned,0.48310,124,250,0.42103,0.54517
1992,Berlin,Upper Secondary Level,Not concerned at all,0.14937,34,250,0.10510,0.19365
1992,Berlin,Second Stage of Tertiary Education,Very concerned,0.42043,66,134,0.33653,0.50432
1992,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.50333,68,134,0.41835,0.58830
1992,Brandenburg,Lower Secondary Level,Somewhat concerned,0.67018,51,51,0.53986,0.80050
1992,Brandenburg,Upper Secondary Level,Very concerned,0.34155,119,322,0.28967,0.39342
1992,Brandenburg,Upper Secondary Level,Somewhat concerned,0.58270,203,322,0.52875,0.63664
1992,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.46020,72,151,0.38043,0.53996
1992,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.47346,79,151,0.39355,0.55336
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.35345,82,214,0.28925,0.41765
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.57538,132,214,0.50899,0.64176
1992,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.42680,40,90,0.32404,0.52956
1992,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.54335,50,90,0.43986,0.64683
1992,Saxony,Lower Secondary Level,Very concerned,0.32676,46,118,0.24177,0.41175
1992,Saxony,Lower Secondary Level,Somewhat concerned,0.48539,72,118,0.39483,0.57595
1992,Saxony,Upper Secondary Level,Very concerned,0.34924,228,647,0.31248,0.38600
1992,Saxony,Upper Secondary Level,Somewhat concerned,0.56102,370,647,0.52275,0.59929
1992,Saxony,Upper Secondary Level,Not concerned at all,0.08974,49,647,0.06770,0.11178
1992,Saxony,Second Stage of Tertiary Education,Very concerned,0.44190,110,240,0.37894,0.50486
1992,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.51648,130,240,0.45312,0.57983
1992,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.59599,64,64,0.47482,0.71717
1992,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.27814,132,417,0.23508,0.32120
1992,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.61170,241,417,0.56487,0.65854
1992,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.11016,44,417,0.08007,0.14024
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.33260,60,160,0.25937,0.40583
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.60381,100,160,0.52778,0.67984
1992,Thuringa,Lower Secondary Level,Somewhat concerned,0.47692,34,34,0.30650,0.64733
1992,Thuringa,Upper Secondary Level,Very concerned,0.39545,171,437,0.34955,0.44135
1992,Thuringa,Upper Secondary Level,Somewhat concerned,0.52535,234,437,0.47848,0.57222
1992,Thuringa,Upper Secondary Level,Not concerned at all,0.07920,32,437,0.05385,0.10455
1992,Thuringa,Second Stage of Tertiary Education,Very concerned,0.51100,64,119,0.42081,0.60120
1992,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.44496,55,119,0.35529,0.53463
1993,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.37031,58,156,0.29429,0.44633
1993,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.60061,98,156,0.52351,0.67772
1993,Hamburg,Upper Secondary Level,Somewhat concerned,0.57610,49,49,0.43630,0.71590
1993,Lower Saxony,Lower Secondary Level,Very concerned,0.39979,86,198,0.33139,0.46820
1993,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.44055,112,198,0.37123,0.50988
1993,Lower Saxony,Upper Secondary Level,Very concerned,0.43841,210,476,0.39378,0.48303
1993,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.52558,266,476,0.48067,0.57049
1993,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.48452,37,37,0.32126,0.64777
1993,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.75898,58,58,0.64795,0.87002
1993,North Rhine-Westphalia,Primary Level,Very concerned,0.36747,59,141,0.28761,0.44734
1993,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.51528,82,141,0.43249,0.59807
1993,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.40746,219,562,0.36680,0.44812
1993,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.54142,299,562,0.50019,0.58266
1993,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.05111,44,562,0.03289,0.06934
1993,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.41342,501,1223,0.38581,0.44103
1993,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.53639,648,1223,0.50843,0.56435
1993,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.05019,74,1223,0.03794,0.06243
1993,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.40332,39,95,0.30415,0.50249
1993,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.56976,56,95,0.46967,0.66985
1993,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.47994,62,126,0.39236,0.56753
1993,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.50020,64,126,0.41255,0.58786
1993,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.39880,91,210,0.33241,0.46518
1993,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.57153,119,210,0.50444,0.63862
1993,Hesse,Lower Secondary Level,Very concerned,0.36200,88,242,0.30133,0.42268
1993,Hesse,Lower Secondary Level,Somewhat concerned,0.45748,113,242,0.39459,0.52038
1993,Hesse,Lower Secondary Level,Not concerned at all,0.18051,41,242,0.13195,0.22907
1993,Hesse,Upper Secondary Level,Very concerned,0.38055,159,397,0.33273,0.42837
1993,Hesse,Upper Secondary Level,Somewhat concerned,0.56644,238,397,0.51763,0.61525
1993,Hesse,Second Stage of Tertiary Education,Very concerned,0.38175,34,86,0.27847,0.48503
1993,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.54465,52,86,0.43878,0.65052
1993,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.43970,88,178,0.36658,0.51283
1993,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.46908,90,178,0.39556,0.54260
1993,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.42778,137,298,0.37151,0.48405
1993,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.52063,161,298,0.46382,0.57745
1993,Baden-Wuerttemberg,Primary Level,Very concerned,0.23048,39,158,0.16461,0.29636
1993,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.62829,119,158,0.55269,0.70388
1993,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.41674,176,472,0.37221,0.46126
1993,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.47711,244,472,0.43200,0.52222
1993,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.10615,52,472,0.07833,0.13397
1993,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.41497,293,795,0.38070,0.44924
1993,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.53143,436,795,0.49672,0.56614
1993,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.05360,66,795,0.03793,0.06927
1993,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.63882,33,33,0.47239,0.80525
1993,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.42143,40,88,0.31767,0.52519
1993,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.53522,48,88,0.43042,0.64003
1993,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.41087,46,101,0.31444,0.50730
1993,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.55375,55,101,0.45632,0.65118
1993,Bavaria,Primary Level,Somewhat concerned,0.42467,33,33,0.25341,0.59593
1993,Bavaria,Lower Secondary Level,Very concerned,0.34670,118,341,0.29611,0.39729
1993,Bavaria,Lower Secondary Level,Somewhat concerned,0.61816,223,341,0.56652,0.66980
1993,Bavaria,Upper Secondary Level,Very concerned,0.39863,330,817,0.36504,0.43223
1993,Bavaria,Upper Secondary Level,Somewhat concerned,0.55842,449,817,0.52434,0.59249
1993,Bavaria,Upper Secondary Level,Not concerned at all,0.04295,38,817,0.02904,0.05686
1993,Bavaria,First Stage of Tertiary Education,Very concerned,0.50659,42,92,0.40387,0.60932
1993,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.42031,50,92,0.31889,0.52173
1993,Bavaria,Second Stage of Tertiary Education,Very concerned,0.34035,54,160,0.26670,0.41400
1993,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.61248,106,160,0.53676,0.68821
1993,Berlin,Lower Secondary Level,Very concerned,0.46430,36,76,0.35142,0.57717
1993,Berlin,Lower Secondary Level,Somewhat concerned,0.41684,40,76,0.30525,0.52842
1993,Berlin,Upper Secondary Level,Very concerned,0.44773,108,231,0.38347,0.51200
1993,Berlin,Upper Secondary Level,Somewhat concerned,0.48071,123,231,0.41613,0.54528
1993,Berlin,Second Stage of Tertiary Education,Very concerned,0.45539,75,141,0.37289,0.53788
1993,Berlin,Second Stage of Tertiary Education,Somewhat concerned,0.50776,66,141,0.42494,0.59057
1993,Brandenburg,Lower Secondary Level,Somewhat concerned,0.63815,44,44,0.49452,0.78178
1993,Brandenburg,Upper Secondary Level,Very concerned,0.40744,135,329,0.35427,0.46062
1993,Brandenburg,Upper Secondary Level,Somewhat concerned,0.56970,194,329,0.51611,0.62328
1993,Brandenburg,Second Stage of Tertiary Education,Very concerned,0.37643,57,149,0.29837,0.45448
1993,Brandenburg,Second Stage of Tertiary Education,Somewhat concerned,0.59980,92,149,0.52087,0.67874
1993,Mecklenburg-Western Pomerania,Upper Secondary Level,Very concerned,0.38383,81,204,0.31693,0.45073
1993,Mecklenburg-Western Pomerania,Upper Secondary Level,Somewhat concerned,0.55807,123,204,0.48975,0.62638
1993,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.56813,56,56,0.43722,0.69904
1993,Saxony,Lower Secondary Level,Very concerned,0.32167,44,109,0.23357,0.40977
1993,Saxony,Lower Secondary Level,Somewhat concerned,0.50708,65,109,0.41279,0.60137
1993,Saxony,Upper Secondary Level,Very concerned,0.42963,278,612,0.39037,0.46888
1993,Saxony,Upper Secondary Level,Somewhat concerned,0.52222,334,612,0.48261,0.56183
1993,Saxony,Second Stage of Tertiary Education,Very concerned,0.46904,111,229,0.40426,0.53382
1993,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.48047,118,229,0.41562,0.54533
1993,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.56858,50,50,0.42990,0.70726
1993,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.33318,145,386,0.28609,0.38026
1993,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.61388,241,386,0.56524,0.66251
1993,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.44092,70,156,0.36276,0.51909
1993,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.53139,86,156,0.45283,0.60995
1993,Thuringa,Lower Secondary Level,Somewhat concerned,0.47595,41,41,0.32117,0.63072
1993,Thuringa,Upper Secondary Level,Very concerned,0.49762,201,399,0.44850,0.54674
1993,Thuringa,Upper Secondary Level,Somewhat concerned,0.46498,198,399,0.41598,0.51399
1993,Thuringa,Second Stage of Tertiary Education,Very concerned,0.43339,58,115,0.34242,0.52436
1993,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.52491,57,115,0.43323,0.61658
1994,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.31473,47,142,0.23808,0.39139
1994,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.57513,95,142,0.49354,0.65672
1994,Hamburg,Upper Secondary Level,Somewhat concerned,0.48023,42,42,0.32730,0.63316
1994,Lower Saxony,Lower Secondary Level,Very concerned,0.35993,80,189,0.29132,0.42854
1994,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.51230,109,189,0.44084,0.58375
1994,Lower Saxony,Upper Secondary Level,Very concerned,0.38765,190,474,0.34374,0.43155
1994,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.55344,284,474,0.50864,0.59824
1994,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.68967,45,45,0.55297,0.82637
1994,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.60203,51,51,0.46635,0.73770
1994,North Rhine-Westphalia,No answer / don't know,Somewhat concerned,0.58315,37,37,0.42209,0.74421
1994,North Rhine-Westphalia,Primary Level,Very concerned,0.37899,56,139,0.29804,0.45993
1994,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.52611,83,139,0.44280,0.60941
1994,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.43667,216,513,0.39371,0.47963
1994,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.51447,262,513,0.47118,0.55776
1994,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.04886,35,513,0.03019,0.06753
1994,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.38140,479,1221,0.35415,0.40866
1994,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.55680,653,1221,0.52893,0.58468
1994,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.06179,89,1221,0.04828,0.07530
1994,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.35424,35,91,0.25543,0.45306
1994,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.57824,56,91,0.47621,0.68026
1994,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.39214,49,121,0.30479,0.47950
1994,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.54093,72,121,0.45177,0.63009
1994,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.33693,81,214,0.27346,0.40041
1994,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.62623,133,214,0.56126,0.69120
1994,Hesse,Lower Secondary Level,Very concerned,0.35606,81,227,0.29363,0.41849
1994,Hesse,Lower Secondary Level,Somewhat concerned,0.48808,109,227,0.42291,0.55325
1994,Hesse,Lower Secondary Level,Not concerned at all,0.15586,37,227,0.10857,0.20315
1994,Hesse,Upper Secondary Level,Very concerned,0.37200,149,389,0.32390,0.42009
1994,Hesse,Upper Secondary Level,Somewhat concerned,0.55616,240,389,0.50672,0.60560
1994,Hesse,Second Stage of Tertiary Education,Very concerned,0.36279,37,87,0.26117,0.46440
1994,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.50987,50,87,0.40421,0.61553
1994,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.38177,70,172,0.30895,0.45458
1994,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.55028,102,172,0.47572,0.62485
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.42867,136,307,0.37322,0.48412
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.53218,171,307,0.47627,0.58808
1994,Baden-Wuerttemberg,Primary Level,Very concerned,0.28141,37,174,0.21440,0.34842
1994,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.52976,100,174,0.45539,0.60414
1994,Baden-Wuerttemberg,Primary Level,Not concerned at all,0.18883,37,174,0.13051,0.24715
1994,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.35911,141,429,0.31366,0.40456
1994,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.54168,239,429,0.49447,0.58888
1994,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.09921,49,429,0.07089,0.12754
1994,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.35363,255,785,0.32016,0.38710
1994,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.56820,457,785,0.53353,0.60288
1994,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.07817,73,785,0.05938,0.09696
1994,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Somewhat concerned,0.63486,31,31,0.46257,0.80715
1994,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.37518,39,90,0.27459,0.47577
1994,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.59933,51,90,0.49753,0.70114
1994,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.34318,39,100,0.24966,0.43671
1994,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.61321,61,100,0.51728,0.70915
1994,Bavaria,Primary Level,Somewhat concerned,0.43478,33,33,0.26302,0.60654
1994,Bavaria,Lower Secondary Level,Very concerned,0.33830,121,317,0.28613,0.39046
1994,Bavaria,Lower Secondary Level,Somewhat concerned,0.57611,196,317,0.52162,0.63060
1994,Bavaria,Upper Secondary Level,Very concerned,0.37923,306,776,0.34507,0.41339
1994,Bavaria,Upper Secondary Level,Somewhat concerned,0.58310,470,776,0.54839,0.61782
1994,Bavaria,First Stage of Tertiary Education,Very concerned,0.44471,44,96,0.34478,0.54464
