"plh0032","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2014","66 und älter","2993","0.603588109818016","0.589999835082893","0.617176384553139"
"Keine Sorgen","2014","16-34 Jahre alt","2061","0.321588264224538","0.310268880352587","0.33290764809649"
"Keine Sorgen","2014","35-65 Jahre alt","3879","0.248975641918058","0.242173624677691","0.255777659158424"
"Keine Sorgen","2014","66 und älter","1312","0.267054461053654","0.254764332760996","0.279344589346313"
"Grosse Sorgen","2015","16-34 Jahre alt","768","0.123813040226006","0.115260274663633","0.132365805788378"
"Grosse Sorgen","2015","35-65 Jahre alt","2247","0.158290141986788","0.152320701154636","0.16425958281894"
"Grosse Sorgen","2015","66 und älter","753","0.158577939209607","0.148358568677107","0.168797309742107"
"Einige Sorgen","2015","16-34 Jahre alt","3296","0.583923920023192","0.571124523638688","0.596723316407696"
"Einige Sorgen","2015","35-65 Jahre alt","8747","0.597518348686378","0.589498352219416","0.60553834515334"
"Einige Sorgen","2015","66 und älter","2943","0.587887025869289","0.574116488265976","0.601657563472601"
"Keine Sorgen","2015","16-34 Jahre alt","1633","0.292263039750803","0.280453094943497","0.304072984558109"
"Keine Sorgen","2015","35-65 Jahre alt","3369","0.244191509326834","0.2371656949156","0.251217323738068"
"Keine Sorgen","2015","66 und älter","1212","0.253535034921104","0.241364223898793","0.265705845943416"
"Grosse Sorgen","2016","16-34 Jahre alt","636","0.104371155668742","0.0963361371721529","0.112406174165331"
"Grosse Sorgen","2016","35-65 Jahre alt","2178","0.156106286139864","0.150062641814431","0.162149930465297"
"Grosse Sorgen","2016","66 und älter","790","0.163779679079424","0.153260951761517","0.174298406397331"
"Einige Sorgen","2016","16-34 Jahre alt","3060","0.550639009601515","0.537566355486143","0.563711663716887"
"Einige Sorgen","2016","35-65 Jahre alt","8156","0.590384442652175","0.58219601530926","0.59857286999509"
"Einige Sorgen","2016","66 und älter","2727","0.56866100691924","0.554584045662601","0.582737968175879"
"Keine Sorgen","2016","16-34 Jahre alt","1866","0.344989834729743","0.332497035284248","0.357482634175238"
"Keine Sorgen","2016","35-65 Jahre alt","3521","0.253509271207961","0.246265679573883","0.260752862842039"
"Keine Sorgen","2016","66 und älter","1238","0.267559314001336","0.254976751462574","0.280141876540099"
"Grosse Sorgen","2017","16-34 Jahre alt","696","0.116282932419384","0.108284219349836","0.124281645488931"
"Grosse Sorgen","2017","35-65 Jahre alt","2295","0.157980043009947","0.152212932836758","0.163747153183135"
"Grosse Sorgen","2017","66 und älter","793","0.16539200610023","0.155092769143678","0.175691243056782"
"Einige Sorgen","2017","16-34 Jahre alt","3323","0.532590815100512","0.520141342136774","0.545040288064249"
"Einige Sorgen","2017","35-65 Jahre alt","9100","0.585467507226092","0.577677701451883","0.593257313000301"
"Einige Sorgen","2017","66 und älter","2961","0.588724753717666","0.575084295596813","0.60236521183852"
"Keine Sorgen","2017","16-34 Jahre alt","2151","0.351126252480105","0.339216101648388","0.363036403311821"
"Keine Sorgen","2017","35-65 Jahre alt","3969","0.256552449763962","0.249646726158986","0.263458173368937"
"Keine Sorgen","2017","66 und älter","1245","0.245883240182104","0.23394637516625","0.257820105197957"
"Grosse Sorgen","2018","16-34 Jahre alt","567","0.0904162941084699","0.0831605665894833","0.0976720216274565"
"Grosse Sorgen","2018","35-65 Jahre alt","1694","0.11388642996598","0.108739511968293","0.119033347963668"
"Grosse Sorgen","2018","66 und älter","583","0.110726239300637","0.102058788852068","0.119393689749207"
"Einige Sorgen","2018","16-34 Jahre alt","3081","0.511016192537873","0.498368804383551","0.523663580692196"
"Einige Sorgen","2018","35-65 Jahre alt","8264","0.562375101320782","0.55433742303024","0.570412779611325"
"Einige Sorgen","2018","66 und älter","2826","0.564257323588157","0.550561063196827","0.577953583979486"
"Keine Sorgen","2018","16-34 Jahre alt","2353","0.398567513353657","0.38618009891739","0.410954927789923"
"Keine Sorgen","2018","35-65 Jahre alt","4676","0.323738468713237","0.31615756358728","0.331319373839195"
"Keine Sorgen","2018","66 und älter","1626","0.325016437111206","0.312079018975877","0.337953855246535"
"Grosse Sorgen","2019","16-34 Jahre alt","566","0.102952198981645","0.0948437511456433","0.111060646817647"
"Grosse Sorgen","2019","35-65 Jahre alt","2168","0.147799751993977","0.142139089024659","0.153460414963295"
"Grosse Sorgen","2019","66 und älter","786","0.147516099719245","0.137895165481361","0.157137033957128"
"Einige Sorgen","2019","16-34 Jahre alt","3095","0.57594654131549","0.562760527917004","0.589132554713976"
"Einige Sorgen","2019","35-65 Jahre alt","9387","0.620148646841906","0.612407338670452","0.62788995501336"
"Einige Sorgen","2019","66 und älter","3356","0.635489088139472","0.622431476178336","0.648546700100608"
"Keine Sorgen","2019","16-34 Jahre alt","1735","0.321101259702865","0.308643624002721","0.333558895403009"
"Keine Sorgen","2019","35-65 Jahre alt","3545","0.232051601164117","0.225318456869772","0.238784745458461"
"Keine Sorgen","2019","66 und älter","1077","0.216994812141283","0.205811731983485","0.228177892299082"
