year,age_gr,migback,ple0014,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,30-45 y.,Direct migration background,Yes,0.02243,50,2305,0.01638,0.02847
2021,30-45 y.,Direct migration background,No,0.95373,2255,2305,0.94516,0.96231
2021,30-45 y.,Indirect migration background,No,0.97605,300,300,0.95872,0.99338
2021,46-65 y.,No migration background,Yes,0.08971,456,5551,0.08219,0.09723
2021,46-65 y.,No migration background,No,0.90093,5095,5551,0.89307,0.90879
2021,46-65 y.,Direct migration background,Yes,0.08839,122,1466,0.07385,0.10292
2021,46-65 y.,Direct migration background,No,0.90182,1344,1466,0.88659,0.91706
2021,46-65 y.,Indirect migration background,No,0.90942,185,185,0.86795,0.95089
2021,66 and older,No migration background,Yes,0.27829,845,3208,0.26278,0.29380
2021,66 and older,No migration background,No,0.71254,2363,3208,0.69688,0.72820
2021,66 and older,Direct migration background,Yes,0.26663,80,331,0.21892,0.31434
2021,66 and older,Direct migration background,No,0.73136,251,331,0.68354,0.77919
