year,bula_h,quintil_oecd_hh,hgeqpinsul,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Berlin,2nd Quintile,No,0.43980,77,169,0.36475,0.51486
2020,Berlin,3rd Quintile,Yes,0.68561,84,145,0.60977,0.76144
2020,Berlin,3rd Quintile,No,0.31439,61,145,0.23856,0.39023
2020,Berlin,4th Quintile,Yes,0.67985,101,151,0.60518,0.75451
2020,Berlin,4th Quintile,No,0.32015,50,151,0.24549,0.39482
2020,Berlin,5th Quintile,Yes,0.71539,127,181,0.64947,0.78131
2020,Berlin,5th Quintile,No,0.28461,54,181,0.21869,0.35053
2020,Brandenburg,1st Quintile,Yes,0.56964,89,153,0.49093,0.64835
2020,Brandenburg,1st Quintile,No,0.43036,64,153,0.35165,0.50907
2020,Brandenburg,2nd Quintile,Yes,0.72250,106,159,0.65268,0.79232
2020,Brandenburg,2nd Quintile,No,0.27750,53,159,0.20768,0.34732
2020,Brandenburg,3rd Quintile,Yes,0.73949,96,131,0.66404,0.81494
2020,Brandenburg,3rd Quintile,No,0.26051,35,131,0.18506,0.33596
2020,Brandenburg,4th Quintile,Yes,0.90098,89,89,0.83858,0.96339
2020,Brandenburg,5th Quintile,Yes,0.81503,100,100,0.73855,0.89152
2020,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.73223,64,64,0.62289,0.84157
2020,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.80255,77,77,0.71305,0.89205
2020,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.77373,47,47,0.65282,0.89465
2020,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.86873,31,31,0.74788,0.98957
2020,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.95593,52,52,0.89959,1.01226
2020,Saxony,1st Quintile,Yes,0.50016,96,188,0.42849,0.57182
2020,Saxony,1st Quintile,No,0.49984,92,188,0.42818,0.57151
2020,Saxony,2nd Quintile,Yes,0.61519,178,267,0.55672,0.67366
2020,Saxony,2nd Quintile,No,0.38481,89,267,0.32634,0.44328
2020,Saxony,3rd Quintile,Yes,0.60573,144,210,0.53948,0.67199
2020,Saxony,3rd Quintile,No,0.39427,66,210,0.32801,0.46052
2020,Saxony,4th Quintile,Yes,0.78214,105,140,0.71352,0.85077
2020,Saxony,4th Quintile,No,0.21786,35,140,0.14923,0.28648
2020,Saxony,5th Quintile,Yes,0.71269,128,128,0.63399,0.79139
2020,Saxony-Anhalt,1st Quintile,Yes,0.64163,99,162,0.56756,0.71570
2020,Saxony-Anhalt,1st Quintile,No,0.35837,63,162,0.28430,0.43244
2020,Saxony-Anhalt,2nd Quintile,Yes,0.68889,87,124,0.60707,0.77070
2020,Saxony-Anhalt,2nd Quintile,No,0.31111,37,124,0.22930,0.39293
2020,Saxony-Anhalt,3rd Quintile,Yes,0.81248,78,78,0.72529,0.89966
2020,Saxony-Anhalt,4th Quintile,Yes,0.79582,66,66,0.69783,0.89382
2020,Saxony-Anhalt,5th Quintile,Yes,0.86385,73,73,0.78463,0.94307
2020,Thuringa,1st Quintile,Yes,0.63439,86,145,0.55573,0.71305
2020,Thuringa,1st Quintile,No,0.36561,59,145,0.28695,0.44427
2020,Thuringa,2nd Quintile,Yes,0.74412,92,141,0.67184,0.81641
2020,Thuringa,2nd Quintile,No,0.25588,49,141,0.18359,0.32816
2020,Thuringa,3rd Quintile,Yes,0.58688,65,102,0.49085,0.68291
2020,Thuringa,3rd Quintile,No,0.41312,37,102,0.31709,0.50915
2020,Thuringa,4th Quintile,Yes,0.82991,72,72,0.74251,0.91730
2020,Thuringa,5th Quintile,Yes,0.83129,71,71,0.74356,0.91902
2021,Schleswig-Holstein,1st Quintile,Yes,0.65649,35,35,0.49686,0.81611
2021,Schleswig-Holstein,2nd Quintile,Yes,0.76229,53,53,0.64659,0.87799
2021,Schleswig-Holstein,3rd Quintile,Yes,0.71340,45,45,0.57979,0.84701
2021,Schleswig-Holstein,4th Quintile,Yes,0.69831,53,53,0.57356,0.82307
2021,Schleswig-Holstein,5th Quintile,Yes,0.82110,71,71,0.73132,0.91089
2021,Hamburg,5th Quintile,Yes,0.77721,53,53,0.66411,0.89031
2021,Lower Saxony,1st Quintile,Yes,0.47145,93,163,0.39458,0.54832
2021,Lower Saxony,1st Quintile,No,0.52855,70,163,0.45168,0.60542
2021,Lower Saxony,2nd Quintile,Yes,0.57031,107,193,0.50029,0.64033
2021,Lower Saxony,2nd Quintile,No,0.42969,86,193,0.35967,0.49971
2021,Lower Saxony,3rd Quintile,Yes,0.68952,135,180,0.62173,0.75730
2021,Lower Saxony,3rd Quintile,No,0.31048,45,180,0.24270,0.37827
2021,Lower Saxony,4th Quintile,Yes,0.65053,143,183,0.58126,0.71980
2021,Lower Saxony,4th Quintile,No,0.34947,40,183,0.28020,0.41874
2021,Lower Saxony,5th Quintile,Yes,0.80336,176,226,0.75142,0.85529
2021,Lower Saxony,5th Quintile,No,0.19664,50,226,0.14471,0.24858
2021,North Rhine-Westphalia,1st Quintile,Yes,0.47813,181,386,0.42823,0.52802
2021,North Rhine-Westphalia,1st Quintile,No,0.52187,205,386,0.47198,0.57177
2021,North Rhine-Westphalia,2nd Quintile,Yes,0.68614,249,400,0.64061,0.73168
2021,North Rhine-Westphalia,2nd Quintile,No,0.31386,151,400,0.26832,0.35939
2021,North Rhine-Westphalia,3rd Quintile,Yes,0.73152,245,355,0.68536,0.77769
2021,North Rhine-Westphalia,3rd Quintile,No,0.26848,110,355,0.22231,0.31464
2021,North Rhine-Westphalia,4th Quintile,Yes,0.79591,276,378,0.75522,0.83659
2021,North Rhine-Westphalia,4th Quintile,No,0.20409,102,378,0.16341,0.24478
2021,North Rhine-Westphalia,5th Quintile,Yes,0.75545,393,520,0.71847,0.79243
2021,North Rhine-Westphalia,5th Quintile,No,0.24455,127,520,0.20757,0.28153
2021,Hesse,1st Quintile,Yes,0.48942,49,97,0.38943,0.58942
2021,Hesse,1st Quintile,No,0.51058,48,97,0.41058,0.61057
2021,Hesse,2nd Quintile,Yes,0.56090,48,82,0.45282,0.66897
2021,Hesse,2nd Quintile,No,0.43910,34,82,0.33103,0.54718
2021,Hesse,3rd Quintile,Yes,0.66587,69,112,0.57812,0.75362
2021,Hesse,3rd Quintile,No,0.33413,43,112,0.24638,0.42188
2021,Hesse,4th Quintile,Yes,0.71031,76,118,0.62812,0.79251
2021,Hesse,4th Quintile,No,0.28969,42,118,0.20749,0.37188
2021,Hesse,5th Quintile,Yes,0.64271,128,193,0.57492,0.71049
2021,Hesse,5th Quintile,No,0.35729,65,193,0.28951,0.42508
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.68243,68,68,0.57096,0.79390
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.46798,47,103,0.37115,0.56482
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.53202,56,103,0.43518,0.62885
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.54262,58,97,0.44296,0.64228
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.45738,39,97,0.35772,0.55704
2021,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.52916,54,86,0.42304,0.63527
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.47084,32,86,0.36473,0.57696
2021,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.77876,83,83,0.68892,0.86861
2021,Baden-Wuerttemberg,1st Quintile,Yes,0.54048,75,131,0.45481,0.62615
2021,Baden-Wuerttemberg,1st Quintile,No,0.45952,56,131,0.37385,0.54519
2021,Baden-Wuerttemberg,2nd Quintile,Yes,0.48834,89,159,0.41039,0.56628
2021,Baden-Wuerttemberg,2nd Quintile,No,0.51166,70,159,0.43372,0.58961
2021,Baden-Wuerttemberg,3rd Quintile,Yes,0.67822,143,201,0.61347,0.74296
2021,Baden-Wuerttemberg,3rd Quintile,No,0.32178,58,201,0.25704,0.38653
2021,Baden-Wuerttemberg,4th Quintile,Yes,0.71219,157,219,0.65209,0.77229
2021,Baden-Wuerttemberg,4th Quintile,No,0.28781,62,219,0.22771,0.34791
2021,Baden-Wuerttemberg,5th Quintile,Yes,0.76387,259,332,0.71812,0.80962
2021,Baden-Wuerttemberg,5th Quintile,No,0.23613,73,332,0.19038,0.28188
2021,Bavaria,1st Quintile,Yes,0.42591,96,203,0.35771,0.49410
2021,Bavaria,1st Quintile,No,0.57409,107,203,0.50590,0.64229
2021,Bavaria,2nd Quintile,Yes,0.51130,177,319,0.45636,0.56624
2021,Bavaria,2nd Quintile,No,0.48870,142,319,0.43376,0.54364
2021,Bavaria,3rd Quintile,Yes,0.60059,173,279,0.54301,0.65816
2021,Bavaria,3rd Quintile,No,0.39941,106,279,0.34184,0.45699
2021,Bavaria,4th Quintile,Yes,0.58499,227,341,0.53262,0.63737
2021,Bavaria,4th Quintile,No,0.41501,114,341,0.36263,0.46738
2021,Bavaria,5th Quintile,Yes,0.68283,302,418,0.63817,0.72750
2021,Bavaria,5th Quintile,No,0.31717,116,418,0.27250,0.36183
2021,Berlin,1st Quintile,Yes,0.56609,66,111,0.47347,0.65871
2021,Berlin,1st Quintile,No,0.43391,45,111,0.34129,0.52653
2021,Berlin,2nd Quintile,Yes,0.67271,53,53,0.54517,0.80025
2021,Berlin,3rd Quintile,Yes,0.72388,47,87,0.62939,0.81837
2021,Berlin,3rd Quintile,No,0.27612,40,87,0.18163,0.37061
2021,Berlin,4th Quintile,Yes,0.68595,66,101,0.59498,0.77692
2021,Berlin,4th Quintile,No,0.31405,35,101,0.22308,0.40502
2021,Berlin,5th Quintile,Yes,0.63109,84,126,0.54650,0.71567
2021,Berlin,5th Quintile,No,0.36891,42,126,0.28433,0.45350
2021,Brandenburg,1st Quintile,Yes,0.73042,58,58,0.61522,0.84562
2021,Brandenburg,2nd Quintile,Yes,0.62681,57,94,0.52851,0.72510
2021,Brandenburg,2nd Quintile,No,0.37319,37,94,0.27490,0.47149
2021,Brandenburg,3rd Quintile,Yes,0.83189,52,52,0.72925,0.93452
2021,Brandenburg,4th Quintile,Yes,0.89273,60,60,0.81376,0.97169
2021,Brandenburg,5th Quintile,Yes,0.85327,67,67,0.76791,0.93864
2021,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.74975,42,42,0.61716,0.88234
2021,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.81551,48,48,0.70462,0.92641
2021,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.81000,34,34,0.67615,0.94385
2021,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.85826,35,35,0.74102,0.97550
2021,Saxony,1st Quintile,Yes,0.50848,78,138,0.42476,0.59219
2021,Saxony,1st Quintile,No,0.49152,60,138,0.40781,0.57524
2021,Saxony,2nd Quintile,Yes,0.67394,116,162,0.60153,0.74635
2021,Saxony,2nd Quintile,No,0.32606,46,162,0.25365,0.39847
2021,Saxony,3rd Quintile,Yes,0.65815,101,151,0.58224,0.73406
2021,Saxony,3rd Quintile,No,0.34185,50,151,0.26594,0.41776
2021,Saxony,4th Quintile,Yes,0.59380,76,76,0.48265,0.70496
2021,Saxony,5th Quintile,Yes,0.74206,91,91,0.65168,0.83245
2021,Saxony-Anhalt,1st Quintile,Yes,0.61979,48,84,0.51535,0.72423
2021,Saxony-Anhalt,1st Quintile,No,0.38021,36,84,0.27577,0.48465
2021,Saxony-Anhalt,2nd Quintile,Yes,0.68499,58,58,0.56439,0.80558
2021,Saxony-Anhalt,3rd Quintile,Yes,0.73494,49,49,0.61008,0.85981
2021,Saxony-Anhalt,4th Quintile,Yes,0.71320,41,41,0.57304,0.85336
2021,Saxony-Anhalt,5th Quintile,Yes,0.92359,39,39,0.83913,1.00806
2021,Thuringa,1st Quintile,Yes,0.60297,49,49,0.46456,0.74139
2021,Thuringa,2nd Quintile,Yes,0.64509,56,88,0.54455,0.74564
2021,Thuringa,2nd Quintile,No,0.35491,32,88,0.25436,0.45545
2021,Thuringa,3rd Quintile,Yes,0.65453,49,49,0.52001,0.78906
2021,Thuringa,4th Quintile,Yes,0.91169,53,53,0.83456,0.98881
2021,Thuringa,5th Quintile,Yes,0.76612,42,42,0.63655,0.89570
2022,Schleswig-Holstein,1st Quintile,Yes,0.54594,69,119,0.45611,0.63578
2022,Schleswig-Holstein,1st Quintile,No,0.45406,50,119,0.36422,0.54389
2022,Schleswig-Holstein,2nd Quintile,Yes,0.62700,71,117,0.53899,0.71500
2022,Schleswig-Holstein,2nd Quintile,No,0.37300,46,117,0.28500,0.46101
2022,Schleswig-Holstein,3rd Quintile,Yes,0.65172,87,131,0.56983,0.73362
2022,Schleswig-Holstein,3rd Quintile,No,0.34828,44,131,0.26638,0.43017
2022,Schleswig-Holstein,4th Quintile,Yes,0.83896,95,127,0.77478,0.90314
2022,Schleswig-Holstein,4th Quintile,No,0.16104,32,127,0.09686,0.22522
2022,Schleswig-Holstein,5th Quintile,Yes,0.85750,110,110,0.79188,0.92313
2022,Hamburg,1st Quintile,Yes,0.45735,51,89,0.35326,0.56143
2022,Hamburg,1st Quintile,No,0.54265,38,89,0.43857,0.64674
2022,Hamburg,2nd Quintile,Yes,0.55829,41,79,0.44809,0.66850
2022,Hamburg,2nd Quintile,No,0.44171,38,79,0.33150,0.55191
2022,Hamburg,3rd Quintile,Yes,0.72721,34,34,0.57525,0.87918
2022,Hamburg,4th Quintile,Yes,0.62174,66,66,0.50385,0.73964
2022,Hamburg,5th Quintile,Yes,0.84689,80,80,0.76748,0.92629
2022,Lower Saxony,1st Quintile,Yes,0.58021,235,393,0.53136,0.62907
2022,Lower Saxony,1st Quintile,No,0.41979,158,393,0.37093,0.46864
2022,Lower Saxony,2nd Quintile,Yes,0.68584,218,323,0.63514,0.73654
2022,Lower Saxony,2nd Quintile,No,0.31416,105,323,0.26346,0.36486
2022,Lower Saxony,3rd Quintile,Yes,0.63060,176,252,0.57090,0.69031
2022,Lower Saxony,3rd Quintile,No,0.36940,76,252,0.30969,0.42910
2022,Lower Saxony,4th Quintile,Yes,0.72801,212,298,0.67740,0.77862
2022,Lower Saxony,4th Quintile,No,0.27199,86,298,0.22138,0.32260
2022,Lower Saxony,5th Quintile,Yes,0.73816,238,325,0.69029,0.78603
2022,Lower Saxony,5th Quintile,No,0.26184,87,325,0.21397,0.30971
2022,North Rhine-Westphalia,1st Quintile,Yes,0.58186,529,898,0.54958,0.61413
2022,North Rhine-Westphalia,1st Quintile,No,0.41814,369,898,0.38587,0.45042
2022,North Rhine-Westphalia,2nd Quintile,Yes,0.60181,473,756,0.56689,0.63673
2022,North Rhine-Westphalia,2nd Quintile,No,0.39819,283,756,0.36327,0.43311
2022,North Rhine-Westphalia,3rd Quintile,Yes,0.64522,457,662,0.60875,0.68170
2022,North Rhine-Westphalia,3rd Quintile,No,0.35478,205,662,0.31830,0.39125
2022,North Rhine-Westphalia,4th Quintile,Yes,0.70039,462,647,0.66507,0.73572
2022,North Rhine-Westphalia,4th Quintile,No,0.29961,185,647,0.26428,0.33493
2022,North Rhine-Westphalia,5th Quintile,Yes,0.76015,627,813,0.73078,0.78952
2022,North Rhine-Westphalia,5th Quintile,No,0.23985,186,813,0.21048,0.26922
2022,Hesse,1st Quintile,Yes,0.60913,139,237,0.54687,0.67138
2022,Hesse,1st Quintile,No,0.39087,98,237,0.32862,0.45313
2022,Hesse,2nd Quintile,Yes,0.59271,137,226,0.52851,0.65691
2022,Hesse,2nd Quintile,No,0.40729,89,226,0.34309,0.47149
2022,Hesse,3rd Quintile,Yes,0.61305,150,237,0.55091,0.67519
2022,Hesse,3rd Quintile,No,0.38695,87,237,0.32481,0.44909
2022,Hesse,4th Quintile,Yes,0.61437,154,233,0.55174,0.67701
2022,Hesse,4th Quintile,No,0.38563,79,233,0.32299,0.44826
2022,Hesse,5th Quintile,Yes,0.70538,189,277,0.65160,0.75917
2022,Hesse,5th Quintile,No,0.29462,88,277,0.24083,0.34840
2022,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.51618,98,199,0.44657,0.58579
2022,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.48382,101,199,0.41421,0.55343
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.57528,106,173,0.50140,0.64915
2022,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.42472,67,173,0.35085,0.49860
2022,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.72155,121,166,0.65315,0.78994
2022,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.27845,45,166,0.21006,0.34685
2022,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.65847,113,157,0.58405,0.73288
2022,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.34153,44,157,0.26712,0.41595
2022,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.72754,124,164,0.65919,0.79589
2022,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.27246,40,164,0.20411,0.34081
2022,Baden-Wuerttemberg,1st Quintile,Yes,0.52832,303,494,0.48426,0.57239
2022,Baden-Wuerttemberg,1st Quintile,No,0.47168,191,494,0.42761,0.51574
2022,Baden-Wuerttemberg,2nd Quintile,Yes,0.50936,241,412,0.46102,0.55769
2022,Baden-Wuerttemberg,2nd Quintile,No,0.49064,171,412,0.44231,0.53898
2022,Baden-Wuerttemberg,3rd Quintile,Yes,0.64019,231,356,0.59026,0.69012
2022,Baden-Wuerttemberg,3rd Quintile,No,0.35981,125,356,0.30988,0.40974
2022,Baden-Wuerttemberg,4th Quintile,Yes,0.68624,300,431,0.64238,0.73010
2022,Baden-Wuerttemberg,4th Quintile,No,0.31376,131,431,0.26990,0.35762
2022,Baden-Wuerttemberg,5th Quintile,Yes,0.68978,384,520,0.64998,0.72957
2022,Baden-Wuerttemberg,5th Quintile,No,0.31022,136,520,0.27043,0.35002
2022,Bavaria,1st Quintile,Yes,0.50032,331,590,0.45994,0.54070
2022,Bavaria,1st Quintile,No,0.49968,259,590,0.45930,0.54006
2022,Bavaria,2nd Quintile,Yes,0.53169,323,546,0.48979,0.57358
2022,Bavaria,2nd Quintile,No,0.46831,223,546,0.42642,0.51021
2022,Bavaria,3rd Quintile,Yes,0.60819,312,511,0.56583,0.65056
2022,Bavaria,3rd Quintile,No,0.39181,199,511,0.34944,0.43417
2022,Bavaria,4th Quintile,Yes,0.55618,390,600,0.51639,0.59596
2022,Bavaria,4th Quintile,No,0.44382,210,600,0.40404,0.48361
2022,Bavaria,5th Quintile,Yes,0.64498,481,715,0.60988,0.68008
2022,Bavaria,5th Quintile,No,0.35502,234,715,0.31992,0.39012
2022,Berlin,1st Quintile,Yes,0.50938,132,260,0.44850,0.57026
2022,Berlin,1st Quintile,No,0.49062,128,260,0.42974,0.55150
2022,Berlin,2nd Quintile,Yes,0.54793,110,216,0.48141,0.61446
2022,Berlin,2nd Quintile,No,0.45207,106,216,0.38554,0.51859
2022,Berlin,3rd Quintile,Yes,0.67986,115,191,0.61353,0.74620
2022,Berlin,3rd Quintile,No,0.32014,76,191,0.25380,0.38647
2022,Berlin,4th Quintile,Yes,0.68005,131,192,0.61390,0.74620
2022,Berlin,4th Quintile,No,0.31995,61,192,0.25380,0.38610
2022,Berlin,5th Quintile,Yes,0.66864,151,225,0.60699,0.73028
2022,Berlin,5th Quintile,No,0.33136,74,225,0.26972,0.39301
2022,Brandenburg,1st Quintile,Yes,0.54694,117,179,0.47381,0.62007
2022,Brandenburg,1st Quintile,No,0.45306,62,179,0.37993,0.52619
2022,Brandenburg,2nd Quintile,Yes,0.72766,120,161,0.65868,0.79664
2022,Brandenburg,2nd Quintile,No,0.27234,41,161,0.20336,0.34132
2022,Brandenburg,3rd Quintile,Yes,0.72844,103,141,0.65476,0.80211
2022,Brandenburg,3rd Quintile,No,0.27156,38,141,0.19789,0.34524
2022,Brandenburg,4th Quintile,Yes,0.84595,96,96,0.77335,0.91854
2022,Brandenburg,5th Quintile,Yes,0.86697,102,102,0.80074,0.93321
2022,Mecklenburg-Western Pomerania,1st Quintile,Yes,0.73982,89,89,0.64816,0.83149
2022,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.80669,85,85,0.72224,0.89114
2022,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.79026,67,67,0.69203,0.88848
2022,Mecklenburg-Western Pomerania,4th Quintile,Yes,0.70484,41,41,0.56349,0.84619
2022,Mecklenburg-Western Pomerania,5th Quintile,Yes,0.89350,46,46,0.80337,0.98363
2022,Saxony,1st Quintile,Yes,0.53060,211,347,0.47801,0.58319
2022,Saxony,1st Quintile,No,0.46940,136,347,0.41681,0.52199
2022,Saxony,2nd Quintile,Yes,0.64756,195,298,0.59323,0.70190
2022,Saxony,2nd Quintile,No,0.35244,103,298,0.29810,0.40677
2022,Saxony,3rd Quintile,Yes,0.78872,193,254,0.73842,0.83902
2022,Saxony,3rd Quintile,No,0.21128,61,254,0.16098,0.26158
2022,Saxony,4th Quintile,Yes,0.68841,140,190,0.62238,0.75444
2022,Saxony,4th Quintile,No,0.31159,50,190,0.24556,0.37762
2022,Saxony,5th Quintile,Yes,0.63716,112,150,0.55995,0.71436
2022,Saxony,5th Quintile,No,0.36284,38,150,0.28564,0.44005
2022,Saxony-Anhalt,1st Quintile,Yes,0.70062,127,197,0.63650,0.76474
2022,Saxony-Anhalt,1st Quintile,No,0.29938,70,197,0.23526,0.36350
2022,Saxony-Anhalt,2nd Quintile,Yes,0.78269,126,164,0.71937,0.84600
2022,Saxony-Anhalt,2nd Quintile,No,0.21731,38,164,0.15400,0.28063
2022,Saxony-Anhalt,3rd Quintile,Yes,0.81513,102,102,0.73943,0.89084
2022,Saxony-Anhalt,4th Quintile,Yes,0.83765,81,81,0.75684,0.91846
2022,Saxony-Anhalt,5th Quintile,Yes,0.73162,61,61,0.61949,0.84374
2022,Thuringa,1st Quintile,Yes,0.69551,105,150,0.62162,0.76940
2022,Thuringa,1st Quintile,No,0.30449,45,150,0.23060,0.37838
2022,Thuringa,2nd Quintile,Yes,0.72143,91,137,0.64609,0.79678
2022,Thuringa,2nd Quintile,No,0.27857,46,137,0.20322,0.35391
2022,Thuringa,3rd Quintile,Yes,0.66238,78,113,0.57479,0.74996
2022,Thuringa,3rd Quintile,No,0.33762,35,113,0.25004,0.42521
2022,Thuringa,4th Quintile,Yes,0.61333,52,52,0.47968,0.74699
2022,Thuringa,5th Quintile,Yes,0.83259,72,72,0.74575,0.91943
