"plh0040","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2017","Realschule","2800","","",""
"Grosse Sorgen","2017","(Fach-)Abitur","1512","","",""
"Grosse Sorgen","2017","(noch) kein Abschluss","363","0.399000938886213","0.367460592886185","0.430541284886241"
"Grosse Sorgen","2017","AkademikerIn","1933","","",""
"Grosse Sorgen","2017","Hauptschule","4161","0.596186187288365","0.584786809467739","0.607585565108992"
"Grosse Sorgen","2017","Realschule","3554","0.516065901792262","0.504288044360991","0.527843759223534"
"Keine Sorgen","2017","(Fach-)Abitur","694","0.181976352160001","0.170199429297774","0.193753275022227"
"Keine Sorgen","2017","(noch) kein Abschluss","193","","",""
"Keine Sorgen","2017","AkademikerIn","1385","","",""
"Keine Sorgen","2017","Hauptschule","491","0.0616275470563952","0.056040598478795","0.0672144956339954"
"Keine Sorgen","2017","Realschule","562","0.0869159290845667","0.0802765774508983","0.093555280718235"
"Einige Sorgen","2018","(Fach-)Abitur","1949","","",""
"Einige Sorgen","2018","(noch) kein Abschluss","372","0.395052200400429","0.362880614177599","0.427223786623259"
"Einige Sorgen","2018","AkademikerIn","3117","0.493301855802917","0.481003114585251","0.505600597020583"
"Einige Sorgen","2018","Hauptschule","2681","","",""
"Einige Sorgen","2018","Realschule","2963","","",""
"Grosse Sorgen","2018","(Fach-)Abitur","1148","","",""
"Grosse Sorgen","2018","(noch) kein Abschluss","320","0.392470069801152","0.36033543330104","0.424604706301264"
"Grosse Sorgen","2018","AkademikerIn","1475","","",""
"Grosse Sorgen","2018","Hauptschule","3393","0.497369162396057","0.485462515144058","0.509275809648056"
"Grosse Sorgen","2018","Realschule","2881","","",""
"Keine Sorgen","2018","(Fach-)Abitur","922","0.220811345046045","0.207987416490885","0.233635273601204"
"Keine Sorgen","2018","(noch) kein Abschluss","195","","",""
"Keine Sorgen","2018","AkademikerIn","1756","","",""
"Keine Sorgen","2018","Hauptschule","700","0.0981958927307271","0.0911094503420243","0.10528233511943"
"Keine Sorgen","2018","Realschule","802","0.110195668822246","0.102667359711681","0.117723977932812"
"Einige Sorgen","2019","(Fach-)Abitur","2066","","",""
"Einige Sorgen","2019","(noch) kein Abschluss","303","0.401349547871331","0.366637378781615","0.436061716961048"
"Einige Sorgen","2019","AkademikerIn","3585","0.485484174911625","0.473794442067581","0.497173907755669"
"Einige Sorgen","2019","Hauptschule","2735","","",""
"Einige Sorgen","2019","Realschule","3257","0.489093975512543","0.477151146142051","0.501036804883034"
"Grosse Sorgen","2019","(Fach-)Abitur","1106","","",""
"Grosse Sorgen","2019","(noch) kein Abschluss","283","","",""
"Grosse Sorgen","2019","AkademikerIn","1432","","",""
"Grosse Sorgen","2019","Hauptschule","2864","","",""
"Grosse Sorgen","2019","Realschule","2718","","",""
"Keine Sorgen","2019","(Fach-)Abitur","974","0.231927831885471","0.219080560733633","0.244775103037308"
"Keine Sorgen","2019","(noch) kein Abschluss","180","","",""
"Keine Sorgen","2019","AkademikerIn","2005","","",""
"Keine Sorgen","2019","Hauptschule","592","0.0848693177510783","0.0779273178563064","0.0918113176458502"
"Keine Sorgen","2019","Realschule","755","0.107067486825524","0.0996803068226316","0.114454666828416"
"Einige Sorgen","2020","(Fach-)Abitur","2076","","",""
"Einige Sorgen","2020","(noch) kein Abschluss","375","0.43395543020913","0.401467113555026","0.466443746863235"
"Einige Sorgen","2020","AkademikerIn","3315","0.460594407925239","0.449076332265651","0.472112483584827"
"Einige Sorgen","2020","Hauptschule","2662","","",""
"Einige Sorgen","2020","Realschule","3087","0.504533736258343","0.492093479383229","0.516973993133457"
"Grosse Sorgen","2020","(Fach-)Abitur","869","0.212090228621773","0.200052492990227","0.224127964253318"
"Grosse Sorgen","2020","(noch) kein Abschluss","239","","",""
"Grosse Sorgen","2020","AkademikerIn","1138","","",""
"Grosse Sorgen","2020","Hauptschule","2388","","",""
"Grosse Sorgen","2020","Realschule","2081","","",""
"Keine Sorgen","2020","(Fach-)Abitur","1485","","",""
"Keine Sorgen","2020","(noch) kein Abschluss","280","","",""
"Keine Sorgen","2020","AkademikerIn","2741","","",""
"Keine Sorgen","2020","Hauptschule","857","0.118798771327647","0.11054774207002","0.127049800585274"
"Keine Sorgen","2020","Realschule","1037","","",""
