"plh0040","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2002","(noch) kein Abschluss","Städtischer Raum","329","0.487037171883621","0.448582443814079","0.525491899953163"
"Einige Sorgen","2002","AkademikerIn","Ländlicher Raum","601","0.40423643989193","0.377842528659992","0.430630351123868"
"Einige Sorgen","2002","AkademikerIn","Städtischer Raum","1669","0.511028755271122","0.493746935009735","0.528310575532509"
"Einige Sorgen","2002","Hauptschule","Ländlicher Raum","1189","0.382617134112873","0.365491469690678","0.399742798535068"
"Einige Sorgen","2002","Hauptschule","Städtischer Raum","2295","0.37413567675126","0.361640171739089","0.386631181763431"
"Einige Sorgen","2002","Realschule","Ländlicher Raum","1044","0.430597364319322","0.410807811948441","0.450386916690203"
"Einige Sorgen","2002","Realschule","Städtischer Raum","1577","0.427465554150488","0.411221607580904","0.443709500720071"
"Grosse Sorgen","2002","(Fach-)Abitur","Ländlicher Raum","235","0.451030497812808","0.4108451707668","0.491215824858817"
"Grosse Sorgen","2002","(Fach-)Abitur","Städtischer Raum","673","0.373136522236713","0.351139570458216","0.39513347401521"
"Grosse Sorgen","2002","(noch) kein Abschluss","Ländlicher Raum","83","0.400076017740082","0.339346832052421","0.460805203427742"
"Grosse Sorgen","2002","(noch) kein Abschluss","Städtischer Raum","231","0.379259263829886","0.34193003956853","0.416588488091241"
"Grosse Sorgen","2002","AkademikerIn","Ländlicher Raum","628","0.520977801622202","0.494109730906438","0.547845872337966"
"Grosse Sorgen","2002","AkademikerIn","Städtischer Raum","1064","0.334264200868592","0.317955437031686","0.350572964705498"
"Grosse Sorgen","2002","Hauptschule","Ländlicher Raum","1747","0.561517413838115","0.544033215428162","0.579001612248067"
"Grosse Sorgen","2002","Hauptschule","Städtischer Raum","3085","0.564579781868148","0.551776653209986","0.577382910526309"
"Grosse Sorgen","2002","Realschule","Ländlicher Raum","1212","0.505982360715991","0.486000797232458","0.525963924199524"
"Grosse Sorgen","2002","Realschule","Städtischer Raum","1729","0.505059526035237","0.488642747172099","0.521476304898374"
"Keine Sorgen","2002","(Fach-)Abitur","Ländlicher Raum","71","0.0985663522698694","0.0744938260534519","0.122638878486287"
"Keine Sorgen","2002","(Fach-)Abitur","Städtischer Raum","246","0.140360853177395","0.124562084834787","0.156159621520003"
"Keine Sorgen","2002","(noch) kein Abschluss","Ländlicher Raum","37","0.140989525303292","0.0978504590401087","0.184128591566476"
"Keine Sorgen","2002","(noch) kein Abschluss","Städtischer Raum","89","0.133703564286493","0.107519895490081","0.159887233082906"
"Keine Sorgen","2002","AkademikerIn","Ländlicher Raum","99","0.074785758485868","0.0606382598935891","0.0889332570781468"
"Keine Sorgen","2002","AkademikerIn","Städtischer Raum","481","0.154707043860286","0.142204919238353","0.167209168482218"
"Keine Sorgen","2002","Hauptschule","Ländlicher Raum","158","0.0558654520490128","0.0477730669848251","0.0639578371132004"
"Keine Sorgen","2002","Hauptschule","Städtischer Raum","381","0.0612845413805926","0.0550909634205944","0.0674781193405909"
"Keine Sorgen","2002","Realschule","Ländlicher Raum","149","0.0634202749646868","0.0536798705921609","0.0731606793372126"
"Keine Sorgen","2002","Realschule","Städtischer Raum","257","0.0674749198142753","0.0592384401806988","0.0757113994478517"
"Einige Sorgen","2003","(Fach-)Abitur","Ländlicher Raum","304","0.487021428478046","0.445879920258357","0.528162936697734"
"Einige Sorgen","2003","(Fach-)Abitur","Städtischer Raum","952","0.504257022441733","0.481362076662955","0.527151968220511"
"Einige Sorgen","2003","(noch) kein Abschluss","Ländlicher Raum","150","0.564807862394042","0.504428420260756","0.625187304527329"
"Einige Sorgen","2003","(noch) kein Abschluss","Städtischer Raum","312","0.481946758311021","0.442928799509384","0.520964717112657"
"Einige Sorgen","2003","AkademikerIn","Ländlicher Raum","664","0.471132193792569","0.443689908679196","0.498574478905942"
"Einige Sorgen","2003","AkademikerIn","Städtischer Raum","1657","0.51886737890015","0.501187430269811","0.536547327530488"
"Einige Sorgen","2003","Hauptschule","Ländlicher Raum","1215","0.404117945371489","0.386355599214229","0.421880291528749"
"Einige Sorgen","2003","Hauptschule","Städtischer Raum","2416","0.423211600524851","0.410129289165755","0.436293911883946"
"Einige Sorgen","2003","Realschule","Ländlicher Raum","1151","0.501007418147542","0.480687948955402","0.521326887339682"
"Einige Sorgen","2003","Realschule","Städtischer Raum","1725","0.49045517778186","0.473744809820058","0.507165545743663"
"Grosse Sorgen","2003","(Fach-)Abitur","Ländlicher Raum","191","0.376298905043566","0.336422932148465","0.416174877938667"
"Grosse Sorgen","2003","(Fach-)Abitur","Städtischer Raum","602","0.341436107715629","0.319722147509295","0.363150067921962"
"Grosse Sorgen","2003","(noch) kein Abschluss","Ländlicher Raum","72","0.325859359196077","0.268778754756802","0.382939963635352"
"Grosse Sorgen","2003","(noch) kein Abschluss","Städtischer Raum","211","0.358748904782417","0.321295856696714","0.39620195286812"
"Grosse Sorgen","2003","AkademikerIn","Ländlicher Raum","497","0.441058061516487","0.413761587811823","0.468354535221152"
"Grosse Sorgen","2003","AkademikerIn","Städtischer Raum","923","0.327986756701773","0.311374161475412","0.344599351928133"
"Grosse Sorgen","2003","Hauptschule","Ländlicher Raum","1566","0.542236621412784","0.524203078663307","0.56027016416226"
"Grosse Sorgen","2003","Hauptschule","Städtischer Raum","2694","0.509363527823513","0.496126475739808","0.522600579907218"
"Grosse Sorgen","2003","Realschule","Ländlicher Raum","1029","0.439738940712033","0.419567546459632","0.459910334964434"
"Grosse Sorgen","2003","Realschule","Städtischer Raum","1445","0.437747564352264","0.421164197936864","0.454330930767664"
"Keine Sorgen","2003","(Fach-)Abitur","Ländlicher Raum","72","0.136679666478389","0.108405194604636","0.164954138352141"
"Keine Sorgen","2003","(Fach-)Abitur","Städtischer Raum","278","0.154306869842638","0.13776500803053","0.170848731654747"
"Keine Sorgen","2003","(noch) kein Abschluss","Ländlicher Raum","37","0.109332778409881","0.0713286185551411","0.14733693826462"
"Keine Sorgen","2003","(noch) kein Abschluss","Städtischer Raum","107","0.159304336906562","0.130727706403504","0.187880967409621"
"Keine Sorgen","2003","AkademikerIn","Ländlicher Raum","110","0.0878097446909438","0.0722504685997287","0.103369020782159"
"Keine Sorgen","2003","AkademikerIn","Städtischer Raum","488","0.153145864398078","0.140402697929589","0.165889030866567"
"Keine Sorgen","2003","Hauptschule","Ländlicher Raum","151","0.0536454332157271","0.045489767294706","0.0618010991367481"
"Keine Sorgen","2003","Hauptschule","Städtischer Raum","369","0.0674248716516364","0.0607851569414721","0.0740645863618006"
"Keine Sorgen","2003","Realschule","Ländlicher Raum","146","0.0592536411404247","0.0496588167529634","0.068848465527886"
"Keine Sorgen","2003","Realschule","Städtischer Raum","268","0.0717972578658757","0.0631680584138291","0.0804264573179223"
"Einige Sorgen","2004","(Fach-)Abitur","Ländlicher Raum","289","0.526694932406358","0.48556196678899","0.567827898023726"
"Einige Sorgen","2004","(Fach-)Abitur","Städtischer Raum","935","0.489708588697028","0.466748629708839","0.512668547685216"
"Einige Sorgen","2004","(noch) kein Abschluss","Ländlicher Raum","121","0.429536785862168","0.369134657512187","0.489938914212149"
"Einige Sorgen","2004","(noch) kein Abschluss","Städtischer Raum","333","0.47386274040171","0.435178514202828","0.512546966600591"
"Einige Sorgen","2004","AkademikerIn","Ländlicher Raum","637","0.470756134260937","0.443184587136511","0.498327681385363"
"Einige Sorgen","2004","AkademikerIn","Städtischer Raum","1587","0.527779052633125","0.509985777414042","0.545572327852208"
"Einige Sorgen","2004","Hauptschule","Ländlicher Raum","1105","0.400468711211234","0.382293452318545","0.418643970103924"
"Einige Sorgen","2004","Hauptschule","Städtischer Raum","2210","0.404367812676463","0.391056924776739","0.417678700576187"
"Einige Sorgen","2004","Realschule","Ländlicher Raum","1092","0.473090037920595","0.452623231386888","0.493556844454303"
"Einige Sorgen","2004","Realschule","Städtischer Raum","1548","0.453310492954753","0.436364205077322","0.470256780832183"
"Grosse Sorgen","2004","(Fach-)Abitur","Ländlicher Raum","190","0.341035365871398","0.301980905791608","0.380089825951189"
"Grosse Sorgen","2004","(Fach-)Abitur","Städtischer Raum","593","0.348978387466169","0.327086153184668","0.370870621747671"
"Grosse Sorgen","2004","(noch) kein Abschluss","Ländlicher Raum","83","0.38147297880329","0.322200994478668","0.440744963127912"
"Grosse Sorgen","2004","(noch) kein Abschluss","Städtischer Raum","176","0.33872271667739","0.302055996195079","0.375389437159701"
"Grosse Sorgen","2004","AkademikerIn","Ländlicher Raum","497","0.440333012959486","0.412911545367619","0.467754480551354"
"Grosse Sorgen","2004","AkademikerIn","Städtischer Raum","908","0.303350483866994","0.286965851038122","0.319735116695867"
"Grosse Sorgen","2004","Hauptschule","Ländlicher Raum","1492","0.520447403156496","0.501916485316323","0.53897832099667"
"Grosse Sorgen","2004","Hauptschule","Städtischer Raum","2602","0.518257659704044","0.504705455682803","0.531809863725285"
"Grosse Sorgen","2004","Realschule","Ländlicher Raum","1020","0.449420171688135","0.429028801608208","0.469811541768061"
"Grosse Sorgen","2004","Realschule","Städtischer Raum","1483","0.4658470783453","0.448866173952762","0.482827982737838"
"Keine Sorgen","2004","(Fach-)Abitur","Ländlicher Raum","87","0.132269701722244","0.104359534185624","0.160179869258864"
"Keine Sorgen","2004","(Fach-)Abitur","Städtischer Raum","293","0.161313023836803","0.144419206904055","0.178206840769551"
"Keine Sorgen","2004","(noch) kein Abschluss","Ländlicher Raum","54","0.188990235334542","0.141218506050696","0.236761964618388"
"Keine Sorgen","2004","(noch) kein Abschluss","Städtischer Raum","131","0.187414542920901","0.157180636063934","0.217648449777867"
"Keine Sorgen","2004","AkademikerIn","Ländlicher Raum","125","0.0889108527795767","0.0731893864271928","0.104632319131961"
"Keine Sorgen","2004","AkademikerIn","Städtischer Raum","529","0.168870463499881","0.155517784657023","0.182223142342738"
"Keine Sorgen","2004","Hauptschule","Ländlicher Raum","195","0.0790838856322695","0.069073647247432","0.0890941240171071"
"Keine Sorgen","2004","Hauptschule","Städtischer Raum","410","0.0773745276194934","0.0701278092608571","0.0846212459781296"
"Keine Sorgen","2004","Realschule","Ländlicher Raum","174","0.0774897903912701","0.0665296072357673","0.0884499735467729"
"Keine Sorgen","2004","Realschule","Städtischer Raum","284","0.0808424286999475","0.071563005424653","0.090121851975242"
"Einige Sorgen","2005","(Fach-)Abitur","Ländlicher Raum","279","0.482657549015914","0.440971842952343","0.524343255079485"
"Einige Sorgen","2005","(Fach-)Abitur","Städtischer Raum","875","0.496960716340326","0.473427270354347","0.520494162326305"
"Einige Sorgen","2005","(noch) kein Abschluss","Ländlicher Raum","125","0.498173064873681","0.437397567420813","0.558948562326549"
"Einige Sorgen","2005","(noch) kein Abschluss","Städtischer Raum","311","0.458527674765743","0.419802762545548","0.497252586985938"
"Einige Sorgen","2005","AkademikerIn","Ländlicher Raum","563","0.43590692810148","0.408058754631926","0.463755101571033"
"Einige Sorgen","2005","AkademikerIn","Städtischer Raum","1473","0.507659352057791","0.489575576535896","0.525743127579687"
"Einige Sorgen","2005","Hauptschule","Ländlicher Raum","897","0.345416671460383","0.327170776557657","0.36366256636311"
"Einige Sorgen","2005","Hauptschule","Städtischer Raum","1820","0.358201906324913","0.344789251975202","0.371614560674625"
"Einige Sorgen","2005","Realschule","Ländlicher Raum","923","0.421385892793904","0.400653282665405","0.442118502922404"
"Einige Sorgen","2005","Realschule","Städtischer Raum","1341","0.420990036287678","0.403857104856089","0.438122967719267"
"Grosse Sorgen","2005","(Fach-)Abitur","Ländlicher Raum","195","0.395504724300159","0.354714992905173","0.436294455695145"
"Grosse Sorgen","2005","(Fach-)Abitur","Städtischer Raum","604","0.360593900442506","0.337993240541511","0.383194560343502"
"Grosse Sorgen","2005","(noch) kein Abschluss","Ländlicher Raum","89","0.357792838191832","0.299526891003918","0.416058785379746"
"Grosse Sorgen","2005","(noch) kein Abschluss","Städtischer Raum","200","0.35280847787051","0.315671594882619","0.3899453608584"
"Grosse Sorgen","2005","AkademikerIn","Ländlicher Raum","526","0.457224031211095","0.429247151429986","0.485200910992204"
"Grosse Sorgen","2005","AkademikerIn","Städtischer Raum","955","0.32366238008784","0.306738577546935","0.340586182628744"
"Grosse Sorgen","2005","Hauptschule","Ländlicher Raum","1561","0.593217068934727","0.574367595113847","0.612066542755606"
"Grosse Sorgen","2005","Hauptschule","Städtischer Raum","2762","0.57846168049314","0.564648063751409","0.592275297234871"
"Grosse Sorgen","2005","Realschule","Ländlicher Raum","1098","0.508178715858959","0.487187800795306","0.529169630922611"
"Grosse Sorgen","2005","Realschule","Städtischer Raum","1567","0.498988380222762","0.481637485890051","0.516339274555473"
"Keine Sorgen","2005","(Fach-)Abitur","Ländlicher Raum","78","0.121837726683927","0.0945506611799357","0.149124792187918"
"Keine Sorgen","2005","(Fach-)Abitur","Städtischer Raum","255","0.142445383217167","0.125994901187777","0.158895865246558"
"Keine Sorgen","2005","(noch) kein Abschluss","Ländlicher Raum","46","0.144034096934487","0.101354303716654","0.18671389015232"
"Keine Sorgen","2005","(noch) kein Abschluss","Städtischer Raum","125","0.188663847363747","0.158257497335213","0.219070197392282"
"Keine Sorgen","2005","AkademikerIn","Ländlicher Raum","129","0.106869040687426","0.0895187013027952","0.124219380072056"
"Keine Sorgen","2005","AkademikerIn","Städtischer Raum","508","0.168678267854369","0.155133106008084","0.182223429700654"
"Keine Sorgen","2005","Hauptschule","Ländlicher Raum","151","0.0613662596048901","0.0521570160529485","0.0705755031568317"
"Keine Sorgen","2005","Hauptschule","Städtischer Raum","327","0.0633364131819469","0.0565229152864232","0.0701499110774705"
"Keine Sorgen","2005","Realschule","Ländlicher Raum","158","0.0704353913471371","0.059691670091658","0.0811791126026163"
"Keine Sorgen","2005","Realschule","Städtischer Raum","282","0.0800215834895596","0.0706060455150267","0.0894371214640926"
"Einige Sorgen","2006","(Fach-)Abitur","Ländlicher Raum","312","0.50747746756448","0.467340330174499","0.54761460495446"
"Einige Sorgen","2006","(Fach-)Abitur","Städtischer Raum","935","0.491439567557815","0.468596968156697","0.514282166958932"
"Einige Sorgen","2006","(noch) kein Abschluss","Ländlicher Raum","84","0.48411004058279","0.411901301344324","0.556318779821257"
"Einige Sorgen","2006","(noch) kein Abschluss","Städtischer Raum","209","0.438348348621946","0.393103377984409","0.483593319259483"
"Einige Sorgen","2006","AkademikerIn","Ländlicher Raum","663","0.470212488211693","0.443498936102841","0.496926040320544"
"Einige Sorgen","2006","AkademikerIn","Städtischer Raum","1675","0.504665421597013","0.487393577852865","0.52193726534116"
"Einige Sorgen","2006","Hauptschule","Ländlicher Raum","1118","0.386694371090995","0.368871366539255","0.404517375642736"
"Einige Sorgen","2006","Hauptschule","Städtischer Raum","2083","0.398092478858791","0.384736365035697","0.411448592681884"
"Einige Sorgen","2006","Realschule","Ländlicher Raum","1105","0.460504842796803","0.440496743150968","0.480512942442638"
"Einige Sorgen","2006","Realschule","Städtischer Raum","1565","0.453743619317573","0.436864553947579","0.470622684687567"
"Grosse Sorgen","2006","(Fach-)Abitur","Ländlicher Raum","182","0.327580872151145","0.289901447898818","0.365260296403473"
"Grosse Sorgen","2006","(Fach-)Abitur","Städtischer Raum","619","0.343435040698651","0.321738008573191","0.36513207282411"
"Grosse Sorgen","2006","(noch) kein Abschluss","Ländlicher Raum","64","0.363609611693124","0.294104193164459","0.433115030221789"
"Grosse Sorgen","2006","(noch) kein Abschluss","Städtischer Raum","158","0.400416220106841","0.355736764598827","0.445095675614854"
"Grosse Sorgen","2006","AkademikerIn","Ländlicher Raum","519","0.403875909860781","0.377614017734119","0.430137801987443"
"Grosse Sorgen","2006","AkademikerIn","Städtischer Raum","927","0.293960058629468","0.27822217243578","0.309697944823156"
"Grosse Sorgen","2006","Hauptschule","Ländlicher Raum","1569","0.547193115086773","0.528975759287233","0.565410470886314"
"Grosse Sorgen","2006","Hauptschule","Städtischer Raum","2710","0.528521440826374","0.514901177025915","0.542141704626833"
"Grosse Sorgen","2006","Realschule","Ländlicher Raum","1105","0.466415748311748","0.446390262073162","0.486441234550333"
"Grosse Sorgen","2006","Realschule","Städtischer Raum","1492","0.454368063485667","0.437487044495526","0.471249082475808"
"Keine Sorgen","2006","(Fach-)Abitur","Ländlicher Raum","102","0.164941660284375","0.135146306200097","0.194737014368653"
"Keine Sorgen","2006","(Fach-)Abitur","Städtischer Raum","286","0.165125391743535","0.148160279539456","0.182090503947613"
"Keine Sorgen","2006","(noch) kein Abschluss","Ländlicher Raum","36","0.152280347724086","0.100366019917161","0.204194675531011"
"Keine Sorgen","2006","(noch) kein Abschluss","Städtischer Raum","95","0.161235431271214","0.12770204718184","0.194768815360588"
"Keine Sorgen","2006","AkademikerIn","Ländlicher Raum","159","0.125911601927526","0.108155637974976","0.143667565880077"
"Keine Sorgen","2006","AkademikerIn","Städtischer Raum","617","0.201374519773519","0.187520958092085","0.215228081454953"
"Keine Sorgen","2006","Hauptschule","Ländlicher Raum","181","0.0661125138222316","0.0570186670770713","0.0752063605673919"
"Keine Sorgen","2006","Hauptschule","Städtischer Raum","367","0.0733860803148355","0.0662710050894601","0.0805011555402109"
"Keine Sorgen","2006","Realschule","Ländlicher Raum","174","0.0730794088914493","0.0626318760891802","0.0835269416937184"
"Keine Sorgen","2006","Realschule","Städtischer Raum","285","0.0918883171967599","0.0820946656327226","0.101681968760797"
"Einige Sorgen","2007","(Fach-)Abitur","Ländlicher Raum","287","0.485883190441979","0.445382073802418","0.526384307081539"
"Einige Sorgen","2007","(Fach-)Abitur","Städtischer Raum","852","0.468185670953346","0.444913236402309","0.491458105504382"
"Einige Sorgen","2007","(noch) kein Abschluss","Ländlicher Raum","74","0.457436746528599","0.381878726587364","0.532994766469834"
"Einige Sorgen","2007","(noch) kein Abschluss","Städtischer Raum","193","0.489550597940244","0.439486793838603","0.539614402041884"
"Einige Sorgen","2007","AkademikerIn","Ländlicher Raum","622","0.458828921682065","0.431604949047964","0.486052894316167"
"Einige Sorgen","2007","AkademikerIn","Städtischer Raum","1545","0.489854595023421","0.472211633416313","0.50749755663053"
"Einige Sorgen","2007","Hauptschule","Ländlicher Raum","1067","0.417705322093936","0.39887114626766","0.436539497920211"
"Einige Sorgen","2007","Hauptschule","Städtischer Raum","1828","0.391796097405883","0.377744327441951","0.405847867369816"
"Einige Sorgen","2007","Realschule","Ländlicher Raum","1025","0.45905909153958","0.438431928735184","0.479686254343976"
"Einige Sorgen","2007","Realschule","Städtischer Raum","1376","0.426975268389167","0.409665993501939","0.444284543276396"
"Grosse Sorgen","2007","(Fach-)Abitur","Ländlicher Raum","206","0.397032960092955","0.357384143876083","0.436681776309826"
"Grosse Sorgen","2007","(Fach-)Abitur","Städtischer Raum","632","0.365433320465425","0.342974060328145","0.387892580602705"
"Grosse Sorgen","2007","(noch) kein Abschluss","Ländlicher Raum","66","0.383540055504856","0.30979249646244","0.457287614547272"
"Grosse Sorgen","2007","(noch) kein Abschluss","Städtischer Raum","119","0.337982640946802","0.290609673446125","0.385355608447479"
"Grosse Sorgen","2007","AkademikerIn","Ländlicher Raum","520","0.429894348236153","0.402847456753856","0.456941239718451"
"Grosse Sorgen","2007","AkademikerIn","Städtischer Raum","953","0.30675382816566","0.290478504204489","0.323029152126831"
"Grosse Sorgen","2007","Hauptschule","Ländlicher Raum","1382","0.514322700709795","0.495235952043292","0.533409449376298"
"Grosse Sorgen","2007","Hauptschule","Städtischer Raum","2455","0.529983972834109","0.515617039412141","0.544350906256077"
"Grosse Sorgen","2007","Realschule","Ländlicher Raum","1033","0.462514820300682","0.441876404379285","0.483153236222079"
"Grosse Sorgen","2007","Realschule","Städtischer Raum","1460","0.479407648729213","0.461925604987883","0.496889692470543"
"Keine Sorgen","2007","(Fach-)Abitur","Ländlicher Raum","92","0.117083849465067","0.0910296109337901","0.143138087996344"
"Keine Sorgen","2007","(Fach-)Abitur","Städtischer Raum","282","0.166381008581229","0.149011464555888","0.18375055260657"
"Keine Sorgen","2007","(noch) kein Abschluss","Ländlicher Raum","27","","",""
"Keine Sorgen","2007","(noch) kein Abschluss","Städtischer Raum","71","0.172466761112954","0.134631726887544","0.210301795338365"
"Keine Sorgen","2007","AkademikerIn","Ländlicher Raum","145","0.111276730081782","0.0940958949229792","0.128457565240584"
"Keine Sorgen","2007","AkademikerIn","Städtischer Raum","586","0.203391576810919","0.189185314315174","0.217597839306663"
"Keine Sorgen","2007","Hauptschule","Ländlicher Raum","185","0.0679719771962694","0.0583598470516457","0.0775841073408931"
"Keine Sorgen","2007","Hauptschule","Städtischer Raum","353","0.0782199297600078","0.0704904770364698","0.0859493824835458"
"Keine Sorgen","2007","Realschule","Ländlicher Raum","184","0.0784260881597383","0.0672978695256413","0.0895543067938353"
"Keine Sorgen","2007","Realschule","Städtischer Raum","301","0.0936170828816196","0.0834235614660412","0.103810604297198"
"Einige Sorgen","2008","(Fach-)Abitur","Ländlicher Raum","297","0.563620074402359","0.521713461387667","0.605526687417052"
"Einige Sorgen","2008","(Fach-)Abitur","Städtischer Raum","834","0.508249464752464","0.483979721921938","0.532519207582991"
"Einige Sorgen","2008","(noch) kein Abschluss","Ländlicher Raum","80","0.516945468703927","0.440465691588047","0.593425245819806"
"Einige Sorgen","2008","(noch) kein Abschluss","Städtischer Raum","193","0.485436751096139","0.435053301405928","0.535820200786349"
"Einige Sorgen","2008","AkademikerIn","Ländlicher Raum","645","0.529694415111947","0.501698605974643","0.557690224249252"
"Einige Sorgen","2008","AkademikerIn","Städtischer Raum","1522","0.502491727763395","0.484485606301851","0.520497849224939"
"Einige Sorgen","2008","Hauptschule","Ländlicher Raum","1053","0.420412275453159","0.400893939166866","0.439930611739452"
"Einige Sorgen","2008","Hauptschule","Städtischer Raum","1828","0.415244503429167","0.400548623613982","0.429940383244353"
"Einige Sorgen","2008","Realschule","Ländlicher Raum","1045","0.500190181084588","0.478891258504192","0.521489103664984"
"Einige Sorgen","2008","Realschule","Städtischer Raum","1444","0.472207339929785","0.454295231009028","0.490119448850541"
"Grosse Sorgen","2008","(Fach-)Abitur","Ländlicher Raum","150","0.286552902253933","0.248346139052871","0.324759665454994"
"Grosse Sorgen","2008","(Fach-)Abitur","Städtischer Raum","481","0.300290576164207","0.278037810119255","0.322543342209159"
"Grosse Sorgen","2008","(noch) kein Abschluss","Ländlicher Raum","48","0.310013175276309","0.239228924162295","0.380797426390323"
"Grosse Sorgen","2008","(noch) kein Abschluss","Städtischer Raum","106","0.331712228593912","0.284248189907525","0.379176267280298"
"Grosse Sorgen","2008","AkademikerIn","Ländlicher Raum","391","0.319443041585893","0.293290180040227","0.345595903131559"
"Grosse Sorgen","2008","AkademikerIn","Städtischer Raum","738","0.244885120257852","0.229398976850126","0.260371263665577"
"Grosse Sorgen","2008","Hauptschule","Ländlicher Raum","1220","0.505258223945271","0.485488914461317","0.525027533429224"
"Grosse Sorgen","2008","Hauptschule","Städtischer Raum","2131","0.499193434915717","0.484281777131135","0.5141050927003"
"Grosse Sorgen","2008","Realschule","Ländlicher Raum","854","0.40355035653573","0.382651456851694","0.424449256219766"
"Grosse Sorgen","2008","Realschule","Städtischer Raum","1223","0.421642043615423","0.403923868336913","0.439360218893932"
"Keine Sorgen","2008","(Fach-)Abitur","Ländlicher Raum","91","0.149827023343708","0.119668805280604","0.179985241406812"
"Keine Sorgen","2008","(Fach-)Abitur","Städtischer Raum","315","0.191459959083329","0.172359489883053","0.210560428283605"
"Keine Sorgen","2008","(noch) kein Abschluss","Ländlicher Raum","36","0.173041356019764","0.115146094846546","0.230936617192983"
"Keine Sorgen","2008","(noch) kein Abschluss","Städtischer Raum","79","0.18285102030995","0.143883613406467","0.221818427213433"
"Keine Sorgen","2008","AkademikerIn","Ländlicher Raum","185","0.150862543302159","0.130786876878185","0.170938209726134"
"Keine Sorgen","2008","AkademikerIn","Städtischer Raum","702","0.252623151978753","0.236975039511726","0.26827126444578"
"Keine Sorgen","2008","Hauptschule","Ländlicher Raum","184","0.0743295006015703","0.0639576958682295","0.0847013053349112"
"Keine Sorgen","2008","Hauptschule","Städtischer Raum","360","0.0855620616551152","0.0772199840215752","0.0939041392886553"
"Keine Sorgen","2008","Realschule","Ländlicher Raum","218","0.0962594623796817","0.0836953659929986","0.108823558766365"
"Keine Sorgen","2008","Realschule","Städtischer Raum","317","0.106150616454793","0.0950985849457395","0.117202647963846"
"Einige Sorgen","2009","(Fach-)Abitur","Ländlicher Raum","271","0.52858503455104","0.485597521031389","0.571572548070691"
"Einige Sorgen","2009","(Fach-)Abitur","Städtischer Raum","771","0.513619323088859","0.488172543818584","0.539066102359134"
"Einige Sorgen","2009","(noch) kein Abschluss","Ländlicher Raum","64","0.434701558633325","0.351080492663556","0.518322624603094"
"Einige Sorgen","2009","(noch) kein Abschluss","Städtischer Raum","172","0.499848748606652","0.446701765479044","0.55299573173426"
"Einige Sorgen","2009","AkademikerIn","Ländlicher Raum","681","0.542542424248177","0.514552929054604","0.570531919441751"
"Einige Sorgen","2009","AkademikerIn","Städtischer Raum","1478","0.539150239878515","0.520687180788868","0.557613298968162"
"Einige Sorgen","2009","Hauptschule","Ländlicher Raum","1107","0.495801501232139","0.475247183483234","0.516355818981043"
"Einige Sorgen","2009","Hauptschule","Städtischer Raum","1826","0.469774290240939","0.454132761513621","0.485415818968257"
"Einige Sorgen","2009","Realschule","Ländlicher Raum","1125","0.553805344957058","0.532186430525387","0.575424259388728"
"Einige Sorgen","2009","Realschule","Städtischer Raum","1445","0.521164605731387","0.502531061576184","0.539798149886589"
"Grosse Sorgen","2009","(Fach-)Abitur","Ländlicher Raum","123","0.243155321038608","0.206212633981913","0.280098008095303"
"Grosse Sorgen","2009","(Fach-)Abitur","Städtischer Raum","353","0.233157210641302","0.211629314783678","0.254685106498925"
"Grosse Sorgen","2009","(noch) kein Abschluss","Ländlicher Raum","29","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","Städtischer Raum","84","0.295904783591547","0.247387070454394","0.3444224967287"
"Grosse Sorgen","2009","AkademikerIn","Ländlicher Raum","323","0.27091493860648","0.245945522978386","0.295884354234574"
"Grosse Sorgen","2009","AkademikerIn","Städtischer Raum","560","0.184459440005772","0.170093227018687","0.198825652992856"
"Grosse Sorgen","2009","Hauptschule","Ländlicher Raum","971","0.420492998752942","0.40019949195397","0.440786505551913"
"Grosse Sorgen","2009","Hauptschule","Städtischer Raum","1694","0.431868587773275","0.416344560665064","0.447392614881485"
"Grosse Sorgen","2009","Realschule","Ländlicher Raum","669","0.331178289759972","0.310710109179635","0.351646470340309"
"Grosse Sorgen","2009","Realschule","Städtischer Raum","962","0.349022499156784","0.331242792596432","0.366802205717137"
"Keine Sorgen","2009","(Fach-)Abitur","Ländlicher Raum","124","0.228259644410351","0.192115879837833","0.26440340898287"
"Keine Sorgen","2009","(Fach-)Abitur","Städtischer Raum","358","0.253223466269839","0.231083788528784","0.275363144010895"
"Keine Sorgen","2009","(noch) kein Abschluss","Ländlicher Raum","42","0.272577182079747","0.197463437075229","0.347690927084265"
"Keine Sorgen","2009","(noch) kein Abschluss","Städtischer Raum","84","0.204246467801801","0.161394063141278","0.247098872462324"
"Keine Sorgen","2009","AkademikerIn","Ländlicher Raum","213","0.186542637145343","0.164656996944285","0.2084282773464"
"Keine Sorgen","2009","AkademikerIn","Städtischer Raum","762","0.276390320115713","0.25982565448655","0.292954985744877"
"Keine Sorgen","2009","Hauptschule","Ländlicher Raum","195","0.0837055000149195","0.0723202411243807","0.0950907589054584"
"Keine Sorgen","2009","Hauptschule","Städtischer Raum","391","0.0983571219857861","0.0890240553294742","0.107690188642098"
"Keine Sorgen","2009","Realschule","Ländlicher Raum","237","0.11501636528297","0.101141123211564","0.128891607354376"
