"plh0040","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","1999","35-65 Jahre alt","Realschulabschluss","658","0.408193826598842","0.384592655453344","0.431794997744341"
"Einige Sorgen","1999","66 und älter","(Fach-)Abitur","","","",""
"Einige Sorgen","1999","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","1999","66 und älter","AkademikerInnen","60","0.317026700769102","0.252538111523646","0.381515290014558"
"Einige Sorgen","1999","66 und älter","Hauptschulabschluss","386","0.310807864969221","0.285629536138436","0.335986193800005"
"Einige Sorgen","1999","66 und älter","Realschulabschluss","57","0.307525103189731","0.242920664290963","0.372129542088498"
"Keine Sorgen","1999","16-34 Jahre alt","(Fach-)Abitur","81","0.123281750992086","0.0992845892331069","0.147278912751066"
"Keine Sorgen","1999","16-34 Jahre alt","(noch) kein Abschluss","43","0.0986469265192678","0.0695701231331141","0.127723729905421"
"Keine Sorgen","1999","16-34 Jahre alt","AkademikerInnen","57","0.202077522804036","0.163536838822767","0.240618206785305"
"Keine Sorgen","1999","16-34 Jahre alt","Hauptschulabschluss","116","0.0902105644181448","0.0744297147387906","0.105991414097499"
"Keine Sorgen","1999","16-34 Jahre alt","Realschulabschluss","91","0.0570419703042524","0.0453942326590335","0.0686897079494714"
"Keine Sorgen","1999","35-65 Jahre alt","(Fach-)Abitur","36","0.11239143118155","0.0805509564030036","0.144231905960096"
"Keine Sorgen","1999","35-65 Jahre alt","(noch) kein Abschluss","44","0.125257473974946","0.0891029956046153","0.161411952345277"
"Keine Sorgen","1999","35-65 Jahre alt","AkademikerInnen","108","0.0900322192820237","0.074763831119886","0.105300607444161"
"Keine Sorgen","1999","35-65 Jahre alt","Hauptschulabschluss","133","0.037289034135711","0.0309985332715558","0.0435795349998662"
"Keine Sorgen","1999","35-65 Jahre alt","Realschulabschluss","53","0.0346747923688509","0.0258895377968228","0.043460046940879"
"Keine Sorgen","1999","66 und älter","(Fach-)Abitur","","","",""
"Keine Sorgen","1999","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","1999","66 und älter","AkademikerInnen","","","",""
"Keine Sorgen","1999","66 und älter","Hauptschulabschluss","57","0.0464207653601733","0.0349749882162382","0.0578665425041083"
"Keine Sorgen","1999","66 und älter","Realschulabschluss","","","",""
"Grosse Sorgen","2000","16-34 Jahre alt","(Fach-)Abitur","534","0.400559378206888","0.374371911630841","0.426746844782934"
"Grosse Sorgen","2000","16-34 Jahre alt","(noch) kein Abschluss","210","0.359005327465865","0.319309549562793","0.398701105368938"
"Grosse Sorgen","2000","16-34 Jahre alt","AkademikerInnen","255","0.331307773079777","0.297822322037557","0.364793224121997"
"Grosse Sorgen","2000","16-34 Jahre alt","Hauptschulabschluss","854","0.457781826638981","0.435296792282683","0.480266860995279"
"Grosse Sorgen","2000","16-34 Jahre alt","Realschulabschluss","1358","0.532934247861488","0.513520307808703","0.552348187914272"
"Grosse Sorgen","2000","35-65 Jahre alt","(Fach-)Abitur","430","0.468809575111081","0.435950556703508","0.501668593518654"
"Grosse Sorgen","2000","35-65 Jahre alt","(noch) kein Abschluss","111","0.414525739611363","0.356300484660866","0.47275099456186"
"Grosse Sorgen","2000","35-65 Jahre alt","AkademikerInnen","1207","0.439012284743453","0.420081825944796","0.45794274354211"
"Grosse Sorgen","2000","35-65 Jahre alt","Hauptschulabschluss","3625","0.603002105404049","0.590842865851306","0.615161344956793"
"Grosse Sorgen","2000","35-65 Jahre alt","Realschulabschluss","1902","0.572366012123744","0.555570105164864","0.589161919082624"
"Grosse Sorgen","2000","66 und älter","(Fach-)Abitur","98","0.637176442575368","0.560989601010453","0.713363284140282"
"Grosse Sorgen","2000","66 und älter","(noch) kein Abschluss","34","0.452318349849672","0.340419017987913","0.564217681711431"
"Grosse Sorgen","2000","66 und älter","AkademikerInnen","260","0.592069311826976","0.544900001302293","0.639238622351659"
"Grosse Sorgen","2000","66 und älter","Hauptschulabschluss","1563","0.621212592788232","0.602384952492869","0.640040233083594"
"Grosse Sorgen","2000","66 und älter","Realschulabschluss","261","0.630795638426863","0.58385350467183","0.677737772181895"
"Einige Sorgen","2000","16-34 Jahre alt","(Fach-)Abitur","643","0.459689106410149","0.433054829127434","0.486323383692863"
"Einige Sorgen","2000","16-34 Jahre alt","(noch) kein Abschluss","272","0.491540985088684","0.450172034521585","0.532909935655783"
"Einige Sorgen","2000","16-34 Jahre alt","AkademikerInnen","398","0.511804792943637","0.476243615428043","0.547365970459231"
"Einige Sorgen","2000","16-34 Jahre alt","Hauptschulabschluss","818","0.435496972526481","0.413119916221028","0.457874028831934"
"Einige Sorgen","2000","16-34 Jahre alt","Realschulabschluss","1010","0.39771799687072","0.378673240462855","0.416762753278585"
"Einige Sorgen","2000","35-65 Jahre alt","(Fach-)Abitur","371","0.417905762238009","0.385429423703737","0.45038210077228"
"Einige Sorgen","2000","35-65 Jahre alt","(noch) kein Abschluss","125","0.461802564089437","0.402880123625666","0.520725004553209"
"Einige Sorgen","2000","35-65 Jahre alt","AkademikerInnen","1194","0.462606620054541","0.443587159045474","0.481626081063607"
"Einige Sorgen","2000","35-65 Jahre alt","Hauptschulabschluss","2272","0.348920955589863","0.337076004167206","0.360765907012519"
"Einige Sorgen","2000","35-65 Jahre alt","Realschulabschluss","1272","0.377571594350168","0.361113680175632","0.394029508524705"
"Einige Sorgen","2000","66 und älter","(Fach-)Abitur","51","0.339011346736909","0.264003535120581","0.414019158353238"
"Einige Sorgen","2000","66 und älter","(noch) kein Abschluss","31","0.400034121181275","0.289892088027147","0.510176154335403"
"Einige Sorgen","2000","66 und älter","AkademikerInnen","133","0.3508961745617","0.305089742556935","0.396702606566466"
"Einige Sorgen","2000","66 und älter","Hauptschulabschluss","830","0.320399413046678","0.302288066966738","0.338510759126618"
"Einige Sorgen","2000","66 und älter","Realschulabschluss","124","0.325403657878406","0.279829539035985","0.370977776720827"
"Keine Sorgen","2000","16-34 Jahre alt","(Fach-)Abitur","168","0.139751515382964","0.121221440691476","0.158281590074452"
"Keine Sorgen","2000","16-34 Jahre alt","(noch) kein Abschluss","79","0.149453687445451","0.119950498485225","0.178956876405677"
"Keine Sorgen","2000","16-34 Jahre alt","AkademikerInnen","106","0.156887433976586","0.131013404767297","0.182761463185875"
"Keine Sorgen","2000","16-34 Jahre alt","Hauptschulabschluss","214","0.106721200834537","0.0927865493293304","0.120655852339745"
"Keine Sorgen","2000","16-34 Jahre alt","Realschulabschluss","169","0.0693477552677926","0.0594622749456929","0.0792332355898923"
"Keine Sorgen","2000","35-65 Jahre alt","(Fach-)Abitur","85","0.11328466265091","0.092415313829119","0.134154011472702"
"Keine Sorgen","2000","35-65 Jahre alt","(noch) kein Abschluss","39","0.1236716962992","0.0847626736155964","0.162580718982803"
"Keine Sorgen","2000","35-65 Jahre alt","AkademikerInnen","239","0.0983810952020066","0.0870201763272559","0.109742014076757"
"Keine Sorgen","2000","35-65 Jahre alt","Hauptschulabschluss","323","0.0480769390060882","0.0427604829665303","0.053393395045646"
"Keine Sorgen","2000","35-65 Jahre alt","Realschulabschluss","159","0.0500623935260879","0.0426589498010424","0.0574658372511333"
"Keine Sorgen","2000","66 und älter","(Fach-)Abitur","","","",""
"Keine Sorgen","2000","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2000","66 und älter","AkademikerInnen","","","",""
"Keine Sorgen","2000","66 und älter","Hauptschulabschluss","157","0.05838799416509","0.049287273752632","0.067488714577548"
"Keine Sorgen","2000","66 und älter","Realschulabschluss","","","",""
"Grosse Sorgen","2001","16-34 Jahre alt","(Fach-)Abitur","461","0.375693133874636","0.348472578095215","0.402913689654057"
"Grosse Sorgen","2001","16-34 Jahre alt","(noch) kein Abschluss","210","0.348933758159708","0.310827619995808","0.387039896323609"
"Grosse Sorgen","2001","16-34 Jahre alt","AkademikerInnen","193","0.282729728018558","0.247537244028902","0.317922212008215"
"Grosse Sorgen","2001","16-34 Jahre alt","Hauptschulabschluss","688","0.457653683637096","0.432915307250047","0.482392060024144"
"Grosse Sorgen","2001","16-34 Jahre alt","Realschulabschluss","1019","0.457821281543791","0.436911982210233","0.478730580877349"
"Grosse Sorgen","2001","35-65 Jahre alt","(Fach-)Abitur","386","0.436282439601803","0.403497959435614","0.469066919767991"
"Grosse Sorgen","2001","35-65 Jahre alt","(noch) kein Abschluss","71","0.380981105320546","0.312994442062956","0.448967768578135"
"Grosse Sorgen","2001","35-65 Jahre alt","AkademikerInnen","1044","0.401503999261456","0.38227302154533","0.420734976977582"
"Grosse Sorgen","2001","35-65 Jahre alt","Hauptschulabschluss","2997","0.563824177515119","0.550675096913079","0.576973258117159"
"Grosse Sorgen","2001","35-65 Jahre alt","Realschulabschluss","1708","0.540449250585512","0.523111656589291","0.557786844581732"
"Grosse Sorgen","2001","66 und älter","(Fach-)Abitur","80","0.587894953269297","0.509645713007735","0.666144193530859"
"Grosse Sorgen","2001","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2001","66 und älter","AkademikerInnen","248","0.557771980028418","0.51049860192014","0.605045358136697"
"Grosse Sorgen","2001","66 und älter","Hauptschulabschluss","1397","0.596787434748925","0.576966962794141","0.61660790670371"
"Grosse Sorgen","2001","66 und älter","Realschulabschluss","247","0.619894335046403","0.57244325856328","0.667345411529525"
"Einige Sorgen","2001","16-34 Jahre alt","(Fach-)Abitur","597","0.488821443391893","0.460725556764398","0.516917330019388"
"Einige Sorgen","2001","16-34 Jahre alt","(noch) kein Abschluss","300","0.504071942913395","0.464098969285304","0.544044916541487"
"Einige Sorgen","2001","16-34 Jahre alt","AkademikerInnen","361","0.583268482954872","0.544739708341212","0.621797257568532"
"Einige Sorgen","2001","16-34 Jahre alt","Hauptschulabschluss","707","0.429669053479966","0.405088318151719","0.454249788808212"
"Einige Sorgen","2001","16-34 Jahre alt","Realschulabschluss","974","0.453522926079126","0.432629683111783","0.474416169046469"
"Einige Sorgen","2001","35-65 Jahre alt","(Fach-)Abitur","424","0.477237857736124","0.444218154801639","0.510257560670609"
"Einige Sorgen","2001","35-65 Jahre alt","(noch) kein Abschluss","96","0.470483426796471","0.400606789203735","0.540360064389206"
"Einige Sorgen","2001","35-65 Jahre alt","AkademikerInnen","1210","0.488649067253434","0.469038784131345","0.508259350375523"
"Einige Sorgen","2001","35-65 Jahre alt","Hauptschulabschluss","2132","0.375370471021928","0.362531386614317","0.38820955542954"
"Einige Sorgen","2001","35-65 Jahre alt","Realschulabschluss","1288","0.40045168972267","0.383405324591607","0.417498054853734"
"Einige Sorgen","2001","66 und älter","(Fach-)Abitur","64","0.376287107448734","0.299271574167167","0.453302640730302"
"Einige Sorgen","2001","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2001","66 und älter","AkademikerInnen","155","0.382488817729216","0.336229742405045","0.428747893053388"
"Einige Sorgen","2001","66 und älter","Hauptschulabschluss","784","0.330007502803714","0.311008360133755","0.349006645473672"
"Einige Sorgen","2001","66 und älter","Realschulabschluss","144","0.357376729395757","0.310530307692259","0.404223151099255"
"Keine Sorgen","2001","16-34 Jahre alt","(Fach-)Abitur","158","0.135485422733471","0.116249467874444","0.154721377592498"
"Keine Sorgen","2001","16-34 Jahre alt","(noch) kein Abschluss","91","0.146994298926896","0.118684481566338","0.175304116287454"
"Keine Sorgen","2001","16-34 Jahre alt","AkademikerInnen","75","0.13400178902657","0.10738004127889","0.16062353677425"
"Keine Sorgen","2001","16-34 Jahre alt","Hauptschulabschluss","163","0.112677262882939","0.0969764074862513","0.128378118279627"
"Keine Sorgen","2001","16-34 Jahre alt","Realschulabschluss","188","0.0886557923770829","0.076726490331364","0.100585094422802"
"Keine Sorgen","2001","35-65 Jahre alt","(Fach-)Abitur","69","0.0864797026620731","0.0678986699458445","0.105060735378302"
"Keine Sorgen","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Sorgen","2001","35-65 Jahre alt","AkademikerInnen","242","0.10984693348511","0.0975795450944539","0.122114321875766"
"Keine Sorgen","2001","35-65 Jahre alt","Hauptschulabschluss","335","0.0608053514629529","0.0544689679993312","0.0671417349265747"
"Keine Sorgen","2001","35-65 Jahre alt","Realschulabschluss","178","0.0590990596918182","0.0508954145425028","0.0673027048411335"
"Keine Sorgen","2001","66 und älter","(Fach-)Abitur","","","",""
"Keine Sorgen","2001","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2001","66 und älter","AkademikerInnen","","","",""
"Keine Sorgen","2001","66 und älter","Hauptschulabschluss","172","0.0732050624473609","0.0626806099659165","0.0837295149288054"
"Keine Sorgen","2001","66 und älter","Realschulabschluss","","","",""
"Grosse Sorgen","2002","16-34 Jahre alt","(Fach-)Abitur","404","0.315189825879393","0.289934811972277","0.340444839786509"
"Grosse Sorgen","2002","16-34 Jahre alt","(noch) kein Abschluss","215","0.342017852326485","0.305853657161087","0.378182047491882"
"Grosse Sorgen","2002","16-34 Jahre alt","AkademikerInnen","185","0.330866906080067","0.294037285848333","0.367696526311801"
"Grosse Sorgen","2002","16-34 Jahre alt","Hauptschulabschluss","572","0.422895859150391","0.396464734387893","0.44932698391289"
"Grosse Sorgen","2002","16-34 Jahre alt","Realschulabschluss","902","0.435783829692644","0.414412519702698","0.457155139682589"
"Grosse Sorgen","2002","35-65 Jahre alt","(Fach-)Abitur","424","0.427309588389559","0.397157382037802","0.457461794741316"
"Grosse Sorgen","2002","35-65 Jahre alt","(noch) kein Abschluss","73","0.477305034614289","0.403301709677079","0.5513083595515"
"Grosse Sorgen","2002","35-65 Jahre alt","AkademikerInnen","1196","0.350613653313114","0.334541628181799","0.36668567844443"
"Grosse Sorgen","2002","35-65 Jahre alt","Hauptschulabschluss","2786","0.566612816337816","0.553090641219919","0.580134991455712"
"Grosse Sorgen","2002","35-65 Jahre alt","Realschulabschluss","1753","0.511450589229007","0.494852232030865","0.528048946427148"
"Grosse Sorgen","2002","66 und älter","(Fach-)Abitur","89","0.620096345195036","0.541900522181817","0.698292168208254"
"Grosse Sorgen","2002","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2002","66 und älter","AkademikerInnen","321","0.609503725667985","0.568507368244443","0.650500083091527"
"Grosse Sorgen","2002","66 und älter","Hauptschulabschluss","1500","0.634995040799982","0.615762148696941","0.654227932903022"
"Grosse Sorgen","2002","66 und älter","Realschulabschluss","296","0.682757778672277","0.639072645312719","0.726442912031836"
"Einige Sorgen","2002","16-34 Jahre alt","(Fach-)Abitur","695","0.508727307141727","0.48155163763552","0.535902976647934"
"Einige Sorgen","2002","16-34 Jahre alt","(noch) kein Abschluss","346","0.508004815924126","0.469892819255871","0.54611681259238"
"Einige Sorgen","2002","16-34 Jahre alt","AkademikerInnen","326","0.469700545218421","0.430635759802454","0.508765330634388"
"Einige Sorgen","2002","16-34 Jahre alt","Hauptschulabschluss","615","0.453653206212553","0.42701726640441","0.480289146020696"
"Einige Sorgen","2002","16-34 Jahre alt","Realschulabschluss","987","0.473761072894332","0.452240987222011","0.495281158566653"
"Einige Sorgen","2002","35-65 Jahre alt","(Fach-)Abitur","497","0.470934952110655","0.440510496263122","0.501359407958188"
"Einige Sorgen","2002","35-65 Jahre alt","(noch) kein Abschluss","87","0.446484407187336","0.37283027028398","0.520138544090691"
"Einige Sorgen","2002","35-65 Jahre alt","AkademikerInnen","1754","0.514187206988513","0.497352726399496","0.531021687577529"
"Einige Sorgen","2002","35-65 Jahre alt","Hauptschulabschluss","2108","0.382884016411963","0.369619777273966","0.396148255549959"
"Einige Sorgen","2002","35-65 Jahre alt","Realschulabschluss","1519","0.431051205983688","0.414607108575697","0.447495303391679"
"Einige Sorgen","2002","66 und älter","(Fach-)Abitur","52","0.335890798953655","0.259799318192745","0.411982279714564"
"Einige Sorgen","2002","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2002","66 und älter","AkademikerInnen","194","0.329766895900698","0.29026070967187","0.369273082129526"
"Einige Sorgen","2002","66 und älter","Hauptschulabschluss","775","0.313072239523953","0.294545975045901","0.331598504002005"
"Einige Sorgen","2002","66 und älter","Realschulabschluss","125","0.290702279251692","0.248079344723049","0.333325213780334"
"Keine Sorgen","2002","16-34 Jahre alt","(Fach-)Abitur","201","0.17608286697888","0.155377795591014","0.196787938366747"
"Keine Sorgen","2002","16-34 Jahre alt","(noch) kein Abschluss","100","0.14997733174939","0.122758127377764","0.177196536121016"
"Keine Sorgen","2002","16-34 Jahre alt","AkademikerInnen","116","0.199432548701513","0.168156541472363","0.230708555930662"
"Keine Sorgen","2002","16-34 Jahre alt","Hauptschulabschluss","155","0.123450934637056","0.105851158663138","0.141050710610973"
"Keine Sorgen","2002","16-34 Jahre alt","Realschulabschluss","179","0.0904550974130244","0.07809273649089","0.102817458335159"
"Keine Sorgen","2002","35-65 Jahre alt","(Fach-)Abitur","113","0.101755459499786","0.0833280632519047","0.120182855747668"
"Keine Sorgen","2002","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Sorgen","2002","35-65 Jahre alt","AkademikerInnen","436","0.135199139698373","0.123681867403646","0.146716411993099"
"Keine Sorgen","2002","35-65 Jahre alt","Hauptschulabschluss","265","0.0505031672502219","0.0445277065435826","0.0564786279568613"
"Keine Sorgen","2002","35-65 Jahre alt","Realschulabschluss","212","0.0574982047873049","0.0497682446632277","0.0652281649113822"
"Keine Sorgen","2002","66 und älter","(Fach-)Abitur","","","",""
"Keine Sorgen","2002","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2002","66 und älter","AkademikerInnen","","","",""
"Keine Sorgen","2002","66 und älter","Hauptschulabschluss","132","0.0519327196760653","0.0430683030721217","0.060797136280009"
"Keine Sorgen","2002","66 und älter","Realschulabschluss","","","",""
"Grosse Sorgen","2003","16-34 Jahre alt","(Fach-)Abitur","330","0.262266504473521","0.238026985708598","0.286506023238444"
"Grosse Sorgen","2003","16-34 Jahre alt","(noch) kein Abschluss","188","0.309878757883788","0.274757539192522","0.344999976575055"
"Grosse Sorgen","2003","16-34 Jahre alt","AkademikerInnen","152","0.296628678027811","0.258931621940451","0.334325734115172"
"Grosse Sorgen","2003","16-34 Jahre alt","Hauptschulabschluss","501","0.415405395258763","0.388152243211311","0.442658547306214"
"Grosse Sorgen","2003","16-34 Jahre alt","Realschulabschluss","693","0.372926244186059","0.351101556729282","0.394750931642835"
"Grosse Sorgen","2003","35-65 Jahre alt","(Fach-)Abitur","380","0.381929816946651","0.352039828396198","0.411819805497105"
"Grosse Sorgen","2003","35-65 Jahre alt","(noch) kein Abschluss","73","0.472766404245799","0.395647651933986","0.549885156557612"
"Grosse Sorgen","2003","35-65 Jahre alt","AkademikerInnen","983","0.335534777401873","0.319205565658891","0.351863989144855"
"Grosse Sorgen","2003","35-65 Jahre alt","Hauptschulabschluss","2393","0.524261893312926","0.510084916443763","0.53843887018209"
"Grosse Sorgen","2003","35-65 Jahre alt","Realschulabschluss","1545","0.458976513509401","0.442389260813802","0.475563766205"
"Grosse Sorgen","2003","66 und älter","(Fach-)Abitur","87","0.600186265679303","0.522311244461928","0.678061286896677"
"Grosse Sorgen","2003","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2003","66 und älter","AkademikerInnen","295","0.545309373569787","0.504715204709737","0.585903542429838"
"Grosse Sorgen","2003","66 und älter","Hauptschulabschluss","1393","0.571598996150199","0.551984388386313","0.591213603914084"
"Grosse Sorgen","2003","66 und älter","Realschulabschluss","241","0.566140008508105","0.519241808961757","0.613038208054453"
"Einige Sorgen","2003","16-34 Jahre alt","(Fach-)Abitur","700","0.512575604565131","0.485031070815051","0.540120138315211"
"Einige Sorgen","2003","16-34 Jahre alt","(noch) kein Abschluss","361","0.528751768268339","0.490841072099004","0.566662464437674"
"Einige Sorgen","2003","16-34 Jahre alt","AkademikerInnen","297","0.497824659240882","0.456560363910543","0.539088954571222"
"Einige Sorgen","2003","16-34 Jahre alt","Hauptschulabschluss","613","0.473044374158824","0.445432795667911","0.500655952649737"
"Einige Sorgen","2003","16-34 Jahre alt","Realschulabschluss","1013","0.535340877285547","0.512831696772156","0.557850057798939"
"Einige Sorgen","2003","35-65 Jahre alt","(Fach-)Abitur","513","0.502431273621914","0.471671726296182","0.533190820947647"
"Einige Sorgen","2003","35-65 Jahre alt","(noch) kein Abschluss","72","0.434978380201596","0.358400820640687","0.511555939762506"
"Einige Sorgen","2003","35-65 Jahre alt","AkademikerInnen","1784","0.526265303077584","0.508997770316188","0.54353283583898"
"Einige Sorgen","2003","35-65 Jahre alt","Hauptschulabschluss","2122","0.416578078333704","0.402583330003562","0.430572826663846"
"Einige Sorgen","2003","35-65 Jahre alt","Realschulabschluss","1711","0.48784037434679","0.471201930321159","0.504478818372422"
"Einige Sorgen","2003","66 und älter","(Fach-)Abitur","59","0.356916742746502","0.280753862579176","0.433079622913829"
"Einige Sorgen","2003","66 und älter","(noch) kein Abschluss","30","0.492542666553247","0.370058542923332","0.615026790183162"
"Einige Sorgen","2003","66 und älter","AkademikerInnen","243","0.393961627568454","0.354126960212292","0.433796294924616"
"Einige Sorgen","2003","66 und älter","Hauptschulabschluss","921","0.378104103131965","0.358883226104794","0.397324980159136"
"Einige Sorgen","2003","66 und älter","Realschulabschluss","164","0.381822226600904","0.335848814182695","0.427795639019113"
"Keine Sorgen","2003","16-34 Jahre alt","(Fach-)Abitur","235","0.225157890961348","0.202140662863294","0.248175119059402"
"Keine Sorgen","2003","16-34 Jahre alt","(noch) kein Abschluss","117","0.161369473847873","0.133430721937575","0.18930822575817"
"Keine Sorgen","2003","16-34 Jahre alt","AkademikerInnen","115","0.205546662731306","0.172196500501128","0.238896824961485"
"Keine Sorgen","2003","16-34 Jahre alt","Hauptschulabschluss","142","0.111550230582413","0.0941399830026147","0.128960478162211"
"Keine Sorgen","2003","16-34 Jahre alt","Realschulabschluss","180","0.091732878528394","0.0787058143018081","0.10475994275498"
"Keine Sorgen","2003","35-65 Jahre alt","(Fach-)Abitur","122","0.115638909431434","0.0959653982344255","0.135312420628443"
"Keine Sorgen","2003","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Sorgen","2003","35-65 Jahre alt","AkademikerInnen","445","0.138199919520543","0.126265055288813","0.150134783752274"
"Keine Sorgen","2003","35-65 Jahre alt","Hauptschulabschluss","252","0.0591600283533698","0.0524627618381501","0.0658572948685895"
"Keine Sorgen","2003","35-65 Jahre alt","Realschulabschluss","211","0.0531831121438087","0.0457136205683081","0.0606526037193092"
"Keine Sorgen","2003","66 und älter","(Fach-)Abitur","","","",""
"Keine Sorgen","2003","66 und älter","(noch) kein Abschluss","","","",""
"Keine Sorgen","2003","66 und älter","AkademikerInnen","40","0.0607289988617588","0.0412584726134279","0.0801995251100896"
"Keine Sorgen","2003","66 und älter","Hauptschulabschluss","131","0.0502969007178366","0.041633803276345","0.0589599981593281"
"Keine Sorgen","2003","66 und älter","Realschulabschluss","","","",""
"Grosse Sorgen","2004","16-34 Jahre alt","(Fach-)Abitur","312","0.251962912231882","0.227837887018241","0.276087937445524"
"Grosse Sorgen","2004","16-34 Jahre alt","(noch) kein Abschluss","178","0.297961672158272","0.263560454354769","0.332362889961774"
"Grosse Sorgen","2004","16-34 Jahre alt","AkademikerInnen","141","0.286772737277057","0.248733563545158","0.324811911008956"
"Grosse Sorgen","2004","16-34 Jahre alt","Hauptschulabschluss","468","0.415219919587086","0.386540065393737","0.443899773780435"
"Grosse Sorgen","2004","16-34 Jahre alt","Realschulabschluss","666","0.376650960445004","0.353864158966052","0.399437761923955"
"Grosse Sorgen","2004","35-65 Jahre alt","(Fach-)Abitur","381","0.39863552129462","0.368379906381418","0.428891136207823"
"Grosse Sorgen","2004","35-65 Jahre alt","(noch) kein Abschluss","57","0.446703808105275","0.367669625685913","0.525737990524637"
"Grosse Sorgen","2004","35-65 Jahre alt","AkademikerInnen","944","0.297014022243214","0.28100344031765","0.313024604168778"
"Grosse Sorgen","2004","35-65 Jahre alt","Hauptschulabschluss","2237","0.51081059846728","0.4961498142701","0.525471382664461"
"Grosse Sorgen","2004","35-65 Jahre alt","Realschulabschluss","1591","0.488321487973268","0.471602905465608","0.505040070480928"
"Grosse Sorgen","2004","66 und älter","(Fach-)Abitur","98","0.601550667577934","0.52592698685822","0.677174348297648"
"Grosse Sorgen","2004","66 und älter","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2004","66 und älter","AkademikerInnen","327","0.554260588933939","0.515355014004442","0.593166163863435"
"Grosse Sorgen","2004","66 und älter","Hauptschulabschluss","1414","0.572277573630014","0.552782152642761","0.591772994617267"
"Grosse Sorgen","2004","66 und älter","Realschulabschluss","252","0.553060668400351","0.506919207968736","0.599202128831966"
"Einige Sorgen","2004","16-34 Jahre alt","(Fach-)Abitur","678","0.528094926750809","0.500353983643759","0.55583586985786"
"Einige Sorgen","2004","16-34 Jahre alt","(noch) kein Abschluss","355","0.490495733275153","0.452894271085473","0.528097195464833"
"Einige Sorgen","2004","16-34 Jahre alt","AkademikerInnen","281","0.473276540888323","0.431281597905438","0.515271483871207"
"Einige Sorgen","2004","16-34 Jahre alt","Hauptschulabschluss","523","0.449241481790888","0.420290579694748","0.478192383887028"
"Einige Sorgen","2004","16-34 Jahre alt","Realschulabschluss","890","0.520983823747396","0.497490990769255","0.544476656725537"
"Einige Sorgen","2004","35-65 Jahre alt","(Fach-)Abitur","499","0.469329687336753","0.438490671494867","0.500168703178638"
"Einige Sorgen","2004","35-65 Jahre alt","(noch) kein Abschluss","72","0.453256088889824","0.374117172732986","0.532395005046663"
"Einige Sorgen","2004","35-65 Jahre alt","AkademikerInnen","1691","0.55146980388505","0.534043630887429","0.56889597688267"
"Einige Sorgen","2004","35-65 Jahre alt","Hauptschulabschluss","1928","0.417312031527126","0.402849736724654","0.431774326329597"
"Einige Sorgen","2004","35-65 Jahre alt","Realschulabschluss","1584","0.439514348276672","0.422914018182188","0.456114678371156"
"Einige Sorgen","2004","66 und älter","(Fach-)Abitur","55","0.367566649208845","0.293091636737939","0.44204166167975"
"Einige Sorgen","2004","66 und älter","(noch) kein Abschluss","","","",""
"Einige Sorgen","2004","66 und älter","AkademikerInnen","258","0.375292741505226","0.337392875104209","0.413192607906244"
"Einige Sorgen","2004","66 und älter","Hauptschulabschluss","893","0.362312529879271","0.343371924231291","0.381253135527251"
"Einige Sorgen","2004","66 und älter","Realschulabschluss","173","0.38998717993544","0.344720847543457","0.435253512327422"
"Keine Sorgen","2004","16-34 Jahre alt","(Fach-)Abitur","254","0.219942161017308","0.196924799043456","0.24295952299116"
"Keine Sorgen","2004","16-34 Jahre alt","(noch) kein Abschluss","146","0.211542594566575","0.180824007535477","0.242261181597673"
"Keine Sorgen","2004","16-34 Jahre alt","AkademikerInnen","121","0.23995072183462","0.204031238426665","0.275870205242576"
"Keine Sorgen","2004","16-34 Jahre alt","Hauptschulabschluss","143","0.135538598622026","0.115616005634753","0.155461191609299"
"Keine Sorgen","2004","16-34 Jahre alt","Realschulabschluss","181","0.102365215807601","0.0881099860387652","0.116620445576436"
"Keine Sorgen","2004","35-65 Jahre alt","(Fach-)Abitur","126","0.132034791368627","0.111115621278983","0.152953961458271"
"Keine Sorgen","2004","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Keine Sorgen","2004","35-65 Jahre alt","AkademikerInnen","494","0.151516173871736","0.13895308040132","0.164079267342153"
"Keine Sorgen","2004","35-65 Jahre alt","Hauptschulabschluss","301","0.0718773700055942","0.0643022851594451","0.0794524548517433"
"Keine Sorgen","2004","35-65 Jahre alt","Realschulabschluss","259","0.0721641637500598","0.063509617393308","0.0808187101068115"
"Keine Sorgen","2004","66 und älter","(Fach-)Abitur","","","",""
"Keine Sorgen","2004","66 und älter","(noch) kein Abschluss","","","",""
