year,bula_h,quintil_oecd_hh,pet_cat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Schleswig-Holstein,5th Quintile,No,0.71118,62,62,0.59744,0.82491
2016,Hamburg,1st Quintile,No,0.94381,45,45,0.87576,1.01185
2016,Hamburg,2nd Quintile,No,0.79187,43,43,0.66909,0.91465
2016,Hamburg,3rd Quintile,No,0.91511,31,31,0.81537,1.01485
2016,Hamburg,4th Quintile,No,0.86129,52,52,0.76643,0.95615
2016,Hamburg,5th Quintile,No,0.88646,57,57,0.80336,0.96955
2016,Lower Saxony,1st Quintile,Yes,0.14717,56,309,0.10760,0.18673
2016,Lower Saxony,1st Quintile,No,0.81731,253,309,0.77416,0.86047
2016,Lower Saxony,2nd Quintile,Yes,0.16766,52,251,0.12136,0.21397
2016,Lower Saxony,2nd Quintile,No,0.83234,199,251,0.78603,0.87864
2016,Lower Saxony,3rd Quintile,Yes,0.14662,44,240,0.10178,0.19147
2016,Lower Saxony,3rd Quintile,No,0.85338,196,240,0.80853,0.89822
2016,Lower Saxony,4th Quintile,Yes,0.09417,41,277,0.05971,0.12863
2016,Lower Saxony,4th Quintile,No,0.90583,236,277,0.87137,0.94029
2016,Lower Saxony,5th Quintile,Yes,0.14395,39,271,0.10207,0.18582
2016,Lower Saxony,5th Quintile,No,0.85605,232,271,0.81418,0.89793
2016,Bremen,1st Quintile,No,0.74092,31,31,0.58413,0.89770
2016,North Rhine-Westphalia,1st Quintile,Yes,0.12233,95,684,0.09776,0.14691
2016,North Rhine-Westphalia,1st Quintile,No,0.84865,589,684,0.82177,0.87553
2016,North Rhine-Westphalia,2nd Quintile,Yes,0.13262,78,575,0.10488,0.16037
2016,North Rhine-Westphalia,2nd Quintile,No,0.86738,497,575,0.83963,0.89512
2016,North Rhine-Westphalia,3rd Quintile,Yes,0.10376,70,523,0.07760,0.12992
2016,North Rhine-Westphalia,3rd Quintile,No,0.89624,453,523,0.87008,0.92240
2016,North Rhine-Westphalia,4th Quintile,Yes,0.14083,76,542,0.11152,0.17014
2016,North Rhine-Westphalia,4th Quintile,No,0.85917,466,542,0.82986,0.88848
2016,North Rhine-Westphalia,5th Quintile,Yes,0.13628,78,582,0.10838,0.16417
2016,North Rhine-Westphalia,5th Quintile,No,0.86372,504,582,0.83583,0.89162
2016,Hesse,1st Quintile,No,0.90068,173,173,0.85598,0.94538
2016,Hesse,2nd Quintile,Yes,0.15572,36,187,0.10361,0.20783
2016,Hesse,2nd Quintile,No,0.84428,151,187,0.79217,0.89639
2016,Hesse,3rd Quintile,No,0.83844,137,137,0.77658,0.90030
2016,Hesse,4th Quintile,No,0.87383,155,155,0.82139,0.92628
2016,Hesse,5th Quintile,Yes,0.13149,39,253,0.08977,0.17322
2016,Hesse,5th Quintile,No,0.86851,214,253,0.82678,0.91023
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.80758,164,164,0.74706,0.86809
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.12975,34,192,0.08209,0.17740
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.87025,158,192,0.82260,0.91791
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.82600,131,131,0.76083,0.89117
2016,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.81510,121,121,0.74564,0.88456
2016,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.87260,130,130,0.81506,0.93014
2016,Baden-Wuerttemberg,1st Quintile,No,0.90098,196,196,0.85905,0.94290
2016,Baden-Wuerttemberg,2nd Quintile,Yes,0.16138,61,300,0.11968,0.20308
2016,Baden-Wuerttemberg,2nd Quintile,No,0.83862,239,300,0.79692,0.88032
2016,Baden-Wuerttemberg,3rd Quintile,Yes,0.12456,54,331,0.08893,0.16019
2016,Baden-Wuerttemberg,3rd Quintile,No,0.87544,277,331,0.83981,0.91107
2016,Baden-Wuerttemberg,4th Quintile,Yes,0.10175,55,356,0.07030,0.13320
2016,Baden-Wuerttemberg,4th Quintile,No,0.89825,301,356,0.86680,0.92970
2016,Baden-Wuerttemberg,5th Quintile,Yes,0.15589,74,414,0.12090,0.19087
2016,Baden-Wuerttemberg,5th Quintile,No,0.84411,340,414,0.80913,0.87910
2016,Bavaria,1st Quintile,Yes,0.11812,58,368,0.08510,0.15114
2016,Bavaria,1st Quintile,No,0.86221,310,368,0.82694,0.89747
2016,Bavaria,2nd Quintile,Yes,0.17775,101,496,0.14407,0.21143
2016,Bavaria,2nd Quintile,No,0.82225,395,496,0.78857,0.85593
2016,Bavaria,3rd Quintile,Yes,0.22964,113,447,0.19061,0.26868
2016,Bavaria,3rd Quintile,No,0.77036,334,447,0.73132,0.80939
2016,Bavaria,4th Quintile,Yes,0.21403,107,467,0.17680,0.25127
2016,Bavaria,4th Quintile,No,0.78597,360,467,0.74873,0.82320
2016,Bavaria,5th Quintile,Yes,0.15450,91,522,0.12346,0.18553
2016,Bavaria,5th Quintile,No,0.84550,431,522,0.81447,0.87654
2016,Berlin,1st Quintile,No,0.88975,129,129,0.83549,0.94401
2016,Berlin,2nd Quintile,No,0.89835,96,96,0.83758,0.95912
2016,Berlin,3rd Quintile,No,0.84722,99,99,0.77599,0.91845
2016,Berlin,4th Quintile,No,0.86242,100,100,0.79456,0.93027
2016,Berlin,5th Quintile,No,0.93522,99,99,0.88648,0.98395
2016,Brandenburg,1st Quintile,Yes,0.30285,43,135,0.22505,0.38065
2016,Brandenburg,1st Quintile,No,0.67926,92,135,0.60023,0.75829
2016,Brandenburg,2nd Quintile,Yes,0.27940,50,148,0.20686,0.35194
2016,Brandenburg,2nd Quintile,No,0.72060,98,148,0.64806,0.79314
2016,Brandenburg,3rd Quintile,Yes,0.27973,33,130,0.20227,0.35719
2016,Brandenburg,3rd Quintile,No,0.72027,97,130,0.64281,0.79773
2016,Brandenburg,4th Quintile,No,0.70388,53,53,0.57979,0.82797
2016,Brandenburg,5th Quintile,No,0.75678,51,51,0.63786,0.87570
2016,Mecklenburg-Western Pomerania,1st Quintile,No,0.78607,84,84,0.69784,0.87429
2016,Mecklenburg-Western Pomerania,2nd Quintile,No,0.81547,66,66,0.72116,0.90978
2016,Mecklenburg-Western Pomerania,3rd Quintile,No,0.83375,56,56,0.73536,0.93215
2016,Mecklenburg-Western Pomerania,4th Quintile,No,0.81560,33,33,0.68123,0.94997
2016,Saxony,1st Quintile,Yes,0.25748,56,216,0.19903,0.31592
2016,Saxony,1st Quintile,No,0.72207,160,216,0.66219,0.78195
2016,Saxony,2nd Quintile,Yes,0.15445,46,233,0.10795,0.20095
2016,Saxony,2nd Quintile,No,0.84555,187,233,0.79905,0.89205
2016,Saxony,3rd Quintile,Yes,0.30155,48,206,0.23873,0.36438
2016,Saxony,3rd Quintile,No,0.69845,158,206,0.63562,0.76127
2016,Saxony,4th Quintile,Yes,0.23218,32,127,0.15846,0.30591
2016,Saxony,4th Quintile,No,0.76782,95,127,0.69409,0.84154
2016,Saxony,5th Quintile,No,0.82855,69,69,0.73897,0.91814
2016,Saxony-Anhalt,1st Quintile,Yes,0.13005,36,161,0.07793,0.18217
2016,Saxony-Anhalt,1st Quintile,No,0.84653,125,161,0.79068,0.90238
2016,Saxony-Anhalt,2nd Quintile,No,0.82394,107,107,0.75143,0.89644
2016,Saxony-Anhalt,3rd Quintile,No,0.75192,72,72,0.65146,0.85238
2016,Saxony-Anhalt,4th Quintile,No,0.79730,52,52,0.68697,0.90764
2016,Saxony-Anhalt,5th Quintile,No,0.68572,34,34,0.52733,0.84411
2016,Thuringa,1st Quintile,No,0.82104,114,114,0.75037,0.89172
2016,Thuringa,2nd Quintile,Yes,0.33622,47,146,0.25932,0.41311
2016,Thuringa,2nd Quintile,No,0.66378,99,146,0.58689,0.74068
2016,Thuringa,3rd Quintile,No,0.79399,91,91,0.71044,0.87755
2016,Thuringa,4th Quintile,No,0.85823,71,71,0.77651,0.93994
2016,Thuringa,5th Quintile,No,0.87235,43,43,0.77142,0.97327
2021,Schleswig-Holstein,1st Quintile,No,0.70800,54,54,0.58559,0.83041
2021,Schleswig-Holstein,2nd Quintile,No,0.87782,68,68,0.79940,0.95624
2021,Schleswig-Holstein,3rd Quintile,No,0.78663,62,62,0.68382,0.88944
2021,Schleswig-Holstein,4th Quintile,No,0.93645,72,72,0.87970,0.99319
2021,Schleswig-Holstein,5th Quintile,No,0.82793,85,85,0.74722,0.90865
2021,Hamburg,1st Quintile,No,0.90271,46,46,0.81612,0.98930
2021,Hamburg,2nd Quintile,No,0.85461,42,42,0.74671,0.96251
2021,Hamburg,3rd Quintile,No,0.81991,36,36,0.69260,0.94721
2021,Hamburg,4th Quintile,No,0.81161,42,42,0.69192,0.93130
2021,Hamburg,5th Quintile,No,0.94271,69,69,0.88747,0.99794
2021,Lower Saxony,1st Quintile,Yes,0.22156,42,194,0.16297,0.28015
2021,Lower Saxony,1st Quintile,No,0.73333,152,194,0.67094,0.79572
2021,Lower Saxony,2nd Quintile,Yes,0.14745,44,215,0.09995,0.19496
2021,Lower Saxony,2nd Quintile,No,0.84905,171,215,0.80108,0.89702
2021,Lower Saxony,3rd Quintile,Yes,0.16207,48,197,0.11048,0.21366
2021,Lower Saxony,3rd Quintile,No,0.83717,149,197,0.78548,0.88886
2021,Lower Saxony,4th Quintile,Yes,0.16509,36,203,0.11389,0.21629
2021,Lower Saxony,4th Quintile,No,0.83477,167,203,0.78355,0.88599
2021,Lower Saxony,5th Quintile,Yes,0.15212,44,253,0.10778,0.19647
2021,Lower Saxony,5th Quintile,No,0.84748,209,253,0.80309,0.89187
2021,North Rhine-Westphalia,1st Quintile,Yes,0.11327,57,454,0.08409,0.14246
2021,North Rhine-Westphalia,1st Quintile,No,0.83939,397,454,0.80558,0.87320
2021,North Rhine-Westphalia,2nd Quintile,Yes,0.19124,82,450,0.15486,0.22762
2021,North Rhine-Westphalia,2nd Quintile,No,0.80021,368,450,0.76322,0.83719
2021,North Rhine-Westphalia,3rd Quintile,Yes,0.16273,73,393,0.12619,0.19927
2021,North Rhine-Westphalia,3rd Quintile,No,0.83518,320,393,0.79845,0.87191
2021,North Rhine-Westphalia,4th Quintile,Yes,0.12922,51,415,0.09691,0.16154
2021,North Rhine-Westphalia,4th Quintile,No,0.87014,364,415,0.83775,0.90252
2021,North Rhine-Westphalia,5th Quintile,Yes,0.14242,86,570,0.11370,0.17113
2021,North Rhine-Westphalia,5th Quintile,No,0.85725,484,570,0.82851,0.88600
2021,Hesse,1st Quintile,No,0.75437,88,88,0.66391,0.84482
2021,Hesse,2nd Quintile,No,0.84021,80,80,0.75941,0.92101
2021,Hesse,3rd Quintile,No,0.85646,103,103,0.78842,0.92451
2021,Hesse,4th Quintile,No,0.82999,108,108,0.75882,0.90117
2021,Hesse,5th Quintile,Yes,0.13482,33,216,0.08916,0.18047
2021,Hesse,5th Quintile,No,0.82427,183,216,0.77339,0.87514
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.81726,83,83,0.73362,0.90091
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.79294,89,89,0.70828,0.87760
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.78958,89,89,0.70441,0.87474
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.76881,74,74,0.67210,0.86553
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.90413,98,98,0.84554,0.96272
2021,Baden-Wuerttemberg,1st Quintile,No,0.81149,144,144,0.74738,0.87559
2021,Baden-Wuerttemberg,2nd Quintile,Yes,0.25862,53,193,0.19669,0.32056
2021,Baden-Wuerttemberg,2nd Quintile,No,0.73156,140,193,0.66888,0.79424
2021,Baden-Wuerttemberg,3rd Quintile,Yes,0.11693,36,220,0.07437,0.15948
2021,Baden-Wuerttemberg,3rd Quintile,No,0.88253,184,220,0.83988,0.92517
2021,Baden-Wuerttemberg,4th Quintile,Yes,0.14635,43,253,0.10271,0.18999
2021,Baden-Wuerttemberg,4th Quintile,No,0.85200,210,253,0.80816,0.89584
2021,Baden-Wuerttemberg,5th Quintile,Yes,0.16480,65,380,0.12745,0.20216
2021,Baden-Wuerttemberg,5th Quintile,No,0.83417,315,380,0.79673,0.87162
2021,Bavaria,1st Quintile,No,0.83803,211,211,0.78821,0.88786
2021,Bavaria,2nd Quintile,Yes,0.13362,73,348,0.09782,0.16942
2021,Bavaria,2nd Quintile,No,0.86300,275,348,0.82683,0.89918
2021,Bavaria,3rd Quintile,Yes,0.13957,64,312,0.10106,0.17809
2021,Bavaria,3rd Quintile,No,0.85935,248,312,0.82071,0.89799
2021,Bavaria,4th Quintile,Yes,0.23233,89,376,0.18958,0.27507
2021,Bavaria,4th Quintile,No,0.76631,287,376,0.72348,0.80914
2021,Bavaria,5th Quintile,Yes,0.19433,101,467,0.15841,0.23026
2021,Bavaria,5th Quintile,No,0.80533,366,467,0.76938,0.84128
2021,Berlin,1st Quintile,No,0.86645,104,104,0.80075,0.93214
2021,Berlin,2nd Quintile,No,0.82349,70,70,0.73353,0.91345
2021,Berlin,3rd Quintile,No,0.97546,88,88,0.94295,1.00797
2021,Berlin,4th Quintile,No,0.89812,90,90,0.83527,0.96096
2021,Berlin,5th Quintile,No,0.94169,127,127,0.90078,0.98261
2021,Brandenburg,1st Quintile,No,0.71723,62,62,0.60421,0.83024
2021,Brandenburg,2nd Quintile,No,0.79029,81,81,0.70108,0.87950
2021,Brandenburg,3rd Quintile,No,0.66349,56,56,0.53861,0.78837
2021,Brandenburg,4th Quintile,No,0.77319,53,53,0.65937,0.88701
2021,Brandenburg,5th Quintile,No,0.83469,66,66,0.74438,0.92499
2021,Mecklenburg-Western Pomerania,1st Quintile,No,0.78400,52,52,0.67106,0.89694
2021,Mecklenburg-Western Pomerania,2nd Quintile,No,0.92262,52,52,0.84929,0.99595
2021,Mecklenburg-Western Pomerania,4th Quintile,No,0.82914,32,32,0.69664,0.96164
2021,Mecklenburg-Western Pomerania,5th Quintile,No,0.85638,38,38,0.74338,0.96939
2021,Saxony,1st Quintile,Yes,0.20209,32,156,0.13887,0.26531
2021,Saxony,1st Quintile,No,0.76635,124,156,0.69973,0.83296
2021,Saxony,2nd Quintile,No,0.87821,146,146,0.82498,0.93144
2021,Saxony,3rd Quintile,Yes,0.32772,50,170,0.25695,0.39849
2021,Saxony,3rd Quintile,No,0.67228,120,170,0.60151,0.74305
2021,Saxony,4th Quintile,No,0.73447,86,86,0.64058,0.82835
2021,Saxony,5th Quintile,No,0.82990,95,95,0.75394,0.90585
2021,Saxony-Anhalt,1st Quintile,No,0.88469,74,74,0.81142,0.95796
2021,Saxony-Anhalt,2nd Quintile,No,0.81249,68,68,0.71903,0.90596
2021,Saxony-Anhalt,3rd Quintile,No,0.76122,54,54,0.64644,0.87600
2021,Saxony-Anhalt,4th Quintile,No,0.63316,39,39,0.47992,0.78639
2021,Saxony-Anhalt,5th Quintile,No,0.55640,33,33,0.38426,0.72853
2021,Thuringa,1st Quintile,No,0.86976,78,78,0.79459,0.94494
2021,Thuringa,2nd Quintile,No,0.78520,72,72,0.68967,0.88073
2021,Thuringa,3rd Quintile,No,0.80293,53,53,0.69480,0.91105
2021,Thuringa,4th Quintile,No,0.80800,47,47,0.69418,0.92182
2021,Thuringa,5th Quintile,No,0.84792,49,49,0.74633,0.94951
