year,migback,plh0035,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Direct migration background,Not concerned at all,0.25895,797,2780,0.24266,0.27523
2002,Indirect migration background,Very concerned,0.03797,79,761,0.02438,0.05155
2002,Indirect migration background,Somewhat concerned,0.16211,287,761,0.13591,0.18831
2002,Indirect migration background,Not concerned at all,0.17202,395,761,0.14519,0.19885
2003,No migration background,Very concerned,0.14150,2713,18690,0.13650,0.14650
2003,No migration background,Somewhat concerned,0.42716,9453,18690,0.42007,0.43425
2003,No migration background,Not concerned at all,0.27846,6524,18690,0.27203,0.28488
2003,Direct migration background,Very concerned,0.23267,641,2597,0.21642,0.24893
2003,Direct migration background,Somewhat concerned,0.42521,1161,2597,0.40619,0.44423
2003,Direct migration background,Not concerned at all,0.28021,795,2597,0.26293,0.29748
2003,Indirect migration background,Very concerned,0.05168,91,770,0.03603,0.06732
2003,Indirect migration background,Somewhat concerned,0.15061,302,770,0.12533,0.17589
2003,Indirect migration background,Not concerned at all,0.18687,377,770,0.15931,0.21442
2004,No migration background,Very concerned,0.17195,3154,18198,0.16646,0.17743
2004,No migration background,Somewhat concerned,0.43216,9359,18198,0.42496,0.43936
2004,No migration background,Not concerned at all,0.24467,5685,18198,0.23842,0.25092
2004,Direct migration background,Very concerned,0.26246,669,2508,0.24524,0.27968
2004,Direct migration background,Somewhat concerned,0.43220,1149,2508,0.41280,0.45159
2004,Direct migration background,Not concerned at all,0.25343,690,2508,0.23641,0.27046
2004,Indirect migration background,Very concerned,0.05401,110,786,0.03820,0.06982
2004,Indirect migration background,Somewhat concerned,0.17401,311,786,0.14749,0.20053
2004,Indirect migration background,Not concerned at all,0.18644,365,786,0.15919,0.21368
2005,No migration background,Very concerned,0.16305,2933,17428,0.15756,0.16853
2005,No migration background,Somewhat concerned,0.44061,9098,17428,0.43324,0.44799
2005,No migration background,Not concerned at all,0.24807,5397,17428,0.24166,0.25448
2005,Direct migration background,Very concerned,0.26350,640,2358,0.24572,0.28129
2005,Direct migration background,Somewhat concerned,0.46139,1108,2358,0.44126,0.48151
2005,Direct migration background,Not concerned at all,0.23741,610,2358,0.22024,0.25459
2005,Indirect migration background,Very concerned,0.05965,90,815,0.04338,0.07592
2005,Indirect migration background,Somewhat concerned,0.20036,328,815,0.17286,0.22785
2005,Indirect migration background,Not concerned at all,0.19655,397,815,0.16925,0.22385
2006,No migration background,Very concerned,0.16529,3238,18672,0.15996,0.17062
2006,No migration background,Somewhat concerned,0.42483,9649,18672,0.41774,0.43192
2006,No migration background,Not concerned at all,0.25411,5785,18672,0.24786,0.26035
2006,Direct migration background,Very concerned,0.27374,668,2363,0.25576,0.29172
2006,Direct migration background,Somewhat concerned,0.42146,1061,2363,0.40155,0.44138
2006,Direct migration background,Not concerned at all,0.25848,634,2363,0.24083,0.27614
2006,Indirect migration background,Very concerned,0.05537,102,802,0.03953,0.07121
2006,Indirect migration background,Somewhat concerned,0.19372,332,802,0.16636,0.22109
2006,Indirect migration background,Not concerned at all,0.19320,368,802,0.16586,0.22054
2007,No migration background,Very concerned,0.15665,3036,17511,0.15127,0.16203
2007,No migration background,Somewhat concerned,0.44076,9152,17511,0.43340,0.44811
2007,No migration background,Not concerned at all,0.24783,5323,17511,0.24144,0.25423
2007,Direct migration background,Very concerned,0.25936,560,2102,0.24062,0.27810
2007,Direct migration background,Somewhat concerned,0.44179,976,2102,0.42056,0.46303
2007,Direct migration background,Not concerned at all,0.25495,566,2102,0.23632,0.27359
2007,Indirect migration background,Very concerned,0.05552,99,770,0.03933,0.07170
2007,Indirect migration background,Somewhat concerned,0.21040,332,770,0.18159,0.23920
2007,Indirect migration background,Not concerned at all,0.19779,339,770,0.16964,0.22595
2008,No migration background,Very concerned,0.15665,2829,16584,0.15112,0.16218
2008,No migration background,Somewhat concerned,0.43439,8541,16584,0.42685,0.44194
2008,No migration background,Not concerned at all,0.26000,5214,16584,0.25332,0.26668
2008,Direct migration background,Very concerned,0.27085,510,1898,0.25085,0.29085
2008,Direct migration background,Somewhat concerned,0.45188,900,1898,0.42948,0.47427
2008,Direct migration background,Not concerned at all,0.25049,488,1898,0.23099,0.26999
2008,Indirect migration background,Very concerned,0.05099,84,761,0.03535,0.06662
2008,Indirect migration background,Somewhat concerned,0.21088,324,761,0.18187,0.23988
2008,Indirect migration background,Not concerned at all,0.22780,353,761,0.19798,0.25762
2009,No migration background,Very concerned,0.15580,2746,15598,0.15010,0.16149
2009,No migration background,Somewhat concerned,0.45852,8309,15598,0.45070,0.46634
2009,No migration background,Not concerned at all,0.23817,4543,15598,0.23148,0.24485
2009,Direct migration background,Very concerned,0.27837,440,1655,0.25677,0.29997
2009,Direct migration background,Somewhat concerned,0.46084,804,1655,0.43682,0.48486
2009,Direct migration background,Not concerned at all,0.23555,411,1655,0.21510,0.25600
2009,Indirect migration background,Very concerned,0.06110,91,700,0.04334,0.07885
2009,Indirect migration background,Somewhat concerned,0.23378,311,700,0.20240,0.26516
2009,Indirect migration background,Not concerned at all,0.22637,298,700,0.19535,0.25740
2010,No migration background,Very concerned,0.17919,3635,19849,0.17385,0.18452
2010,No migration background,Somewhat concerned,0.44552,10017,19849,0.43861,0.45244
2010,No migration background,Not concerned at all,0.23332,6197,19849,0.22744,0.23921
2010,Direct migration background,Very concerned,0.28504,756,2931,0.26869,0.30138
2010,Direct migration background,Somewhat concerned,0.43257,1329,2931,0.41463,0.45051
2010,Direct migration background,Not concerned at all,0.24854,846,2931,0.23289,0.26419
2010,Indirect migration background,Very concerned,0.08454,187,1102,0.06810,0.10097
2010,Indirect migration background,Somewhat concerned,0.18094,453,1102,0.15820,0.20368
2010,Indirect migration background,Not concerned at all,0.20093,462,1102,0.17726,0.22460
2011,No migration background,Very concerned,0.16452,3576,17736,0.15906,0.16997
2011,No migration background,Somewhat concerned,0.39677,9069,17736,0.38957,0.40397
2011,No migration background,Not concerned at all,0.22151,5091,17736,0.21540,0.22762
2011,Direct migration background,Very concerned,0.23359,562,1981,0.21495,0.25223
2011,Direct migration background,Somewhat concerned,0.38221,925,1981,0.36081,0.40362
2011,Direct migration background,Not concerned at all,0.19924,494,1981,0.18165,0.21684
2011,Indirect migration background,Very concerned,0.05293,119,785,0.03726,0.06860
2011,Indirect migration background,Somewhat concerned,0.16720,335,785,0.14108,0.19332
2011,Indirect migration background,Not concerned at all,0.17452,331,785,0.14795,0.20109
2012,No migration background,Very concerned,0.16120,3495,17654,0.15577,0.16662
2012,No migration background,Somewhat concerned,0.40503,9042,17654,0.39779,0.41227
2012,No migration background,Not concerned at all,0.22463,5117,17654,0.21847,0.23078
2012,Direct migration background,Very concerned,0.24181,579,1970,0.22290,0.26072
2012,Direct migration background,Somewhat concerned,0.38210,913,1970,0.36064,0.40357
2012,Direct migration background,Not concerned at all,0.20626,478,1970,0.18839,0.22413
2012,Indirect migration background,Very concerned,0.04826,116,775,0.03316,0.06336
2012,Indirect migration background,Somewhat concerned,0.17101,341,775,0.14448,0.19754
2012,Indirect migration background,Not concerned at all,0.17851,318,775,0.15153,0.20548
2013,No migration background,Very concerned,0.14664,2943,16698,0.14127,0.15201
2013,No migration background,Somewhat concerned,0.39570,8399,16698,0.38828,0.40312
2013,No migration background,Not concerned at all,0.25079,5356,16698,0.24422,0.25737
2013,Direct migration background,Very concerned,0.20324,1091,5413,0.19252,0.21396
2013,Direct migration background,Somewhat concerned,0.40822,2460,5413,0.39512,0.42131
2013,Direct migration background,Not concerned at all,0.29695,1862,5413,0.28478,0.30913
2013,Indirect migration background,Very concerned,0.04939,194,1610,0.03880,0.05997
2013,Indirect migration background,Somewhat concerned,0.16490,604,1610,0.14677,0.18303
2013,Indirect migration background,Not concerned at all,0.22279,812,1610,0.20246,0.24313
2014,No migration background,Very concerned,0.16446,3668,20086,0.15934,0.16959
2014,No migration background,Somewhat concerned,0.45084,10468,20086,0.44395,0.45772
2014,No migration background,Not concerned at all,0.24360,5950,20086,0.23766,0.24953
2014,Direct migration background,Very concerned,0.26446,1410,5193,0.25246,0.27645
2014,Direct migration background,Somewhat concerned,0.43592,2402,5193,0.42243,0.44940
2014,Direct migration background,Not concerned at all,0.25818,1381,5193,0.24628,0.27009
2014,Indirect migration background,Very concerned,0.07322,281,1713,0.06088,0.08556
2014,Indirect migration background,Somewhat concerned,0.20382,728,1713,0.18474,0.22290
2014,Indirect migration background,Not concerned at all,0.21292,704,1713,0.19353,0.23231
2015,No migration background,Very concerned,0.16047,3314,19055,0.15526,0.16568
2015,No migration background,Somewhat concerned,0.45618,10110,19055,0.44911,0.46325
2015,No migration background,Not concerned at all,0.24030,5631,19055,0.23423,0.24637
2015,Direct migration background,Very concerned,0.23879,1362,5971,0.22798,0.24961
2015,Direct migration background,Somewhat concerned,0.45215,2757,5971,0.43952,0.46477
2015,Direct migration background,Not concerned at all,0.26731,1852,5971,0.25608,0.27854
2015,Indirect migration background,Very concerned,0.07397,262,1614,0.06120,0.08675
2015,Indirect migration background,Somewhat concerned,0.22253,740,1614,0.20223,0.24283
2015,Indirect migration background,Not concerned at all,0.19495,612,1614,0.17562,0.21429
2016,No migration background,Very concerned,0.15710,3118,17760,0.15174,0.16245
2016,No migration background,Somewhat concerned,0.45544,9358,17760,0.44812,0.46277
2016,No migration background,Not concerned at all,0.24472,5284,17760,0.23840,0.25105
2016,Direct migration background,Very concerned,0.24875,1723,7906,0.23922,0.25828
2016,Direct migration background,Somewhat concerned,0.45278,3161,7906,0.44181,0.46375
2016,Direct migration background,Not concerned at all,0.24795,3022,7906,0.23843,0.25747
2016,Indirect migration background,Very concerned,0.07189,250,1487,0.05876,0.08503
2016,Indirect migration background,Somewhat concerned,0.22347,648,1487,0.20229,0.24466
2016,Indirect migration background,Not concerned at all,0.21117,589,1487,0.19042,0.23192
2017,No migration background,Very concerned,0.15264,3341,20076,0.14767,0.15762
2017,No migration background,Somewhat concerned,0.45754,10708,20076,0.45065,0.46443
2017,No migration background,Not concerned at all,0.24626,6027,20076,0.24030,0.25222
2017,Direct migration background,Very concerned,0.21754,1783,8696,0.20887,0.22621
2017,Direct migration background,Somewhat concerned,0.45932,3526,8696,0.44884,0.46979
2017,Direct migration background,Not concerned at all,0.26360,3387,8696,0.25434,0.27286
2017,Indirect migration background,Very concerned,0.05952,239,1629,0.04802,0.07101
2017,Indirect migration background,Somewhat concerned,0.23425,753,1629,0.21367,0.25482
2017,Indirect migration background,Not concerned at all,0.21009,637,1629,0.19030,0.22988
2018,No migration background,Very concerned,0.12946,2753,19413,0.12474,0.13418
2018,No migration background,Somewhat concerned,0.47442,10556,19413,0.46739,0.48144
2018,No migration background,Not concerned at all,0.25768,6104,19413,0.25152,0.26383
2018,Direct migration background,Very concerned,0.19875,1503,8090,0.19005,0.20745
2018,Direct migration background,Somewhat concerned,0.48707,3407,8090,0.47617,0.49796
2018,Direct migration background,Not concerned at all,0.25833,3180,8090,0.24879,0.26787
2018,Indirect migration background,Very concerned,0.06154,228,1629,0.04987,0.07322
2018,Indirect migration background,Somewhat concerned,0.23621,723,1629,0.21558,0.25685
2018,Indirect migration background,Not concerned at all,0.21994,678,1629,0.19982,0.24006
2019,No migration background,Very concerned,0.15604,3263,20104,0.15102,0.16106
2019,No migration background,Somewhat concerned,0.46765,11078,20104,0.46075,0.47455
2019,No migration background,Not concerned at all,0.23252,5763,20104,0.22668,0.23836
2019,Direct migration background,Very concerned,0.23880,1400,7295,0.22901,0.24858
2019,Direct migration background,Somewhat concerned,0.46625,2897,7295,0.45480,0.47770
2019,Direct migration background,Not concerned at all,0.24067,2998,7295,0.23086,0.25048
2019,Indirect migration background,Very concerned,0.08059,264,1568,0.06711,0.09406
2019,Indirect migration background,Somewhat concerned,0.24124,756,1568,0.22006,0.26243
2019,Indirect migration background,Not concerned at all,0.18760,548,1568,0.16827,0.20693
2020,No migration background,Very concerned,0.12683,2494,18518,0.12204,0.13163
2020,No migration background,Somewhat concerned,0.47134,10102,18518,0.46415,0.47853
2020,No migration background,Not concerned at all,0.25426,5922,18518,0.24798,0.26053
2020,Direct migration background,Very concerned,0.20378,1672,9234,0.19557,0.21200
2020,Direct migration background,Somewhat concerned,0.47155,3723,9234,0.46137,0.48173
2020,Direct migration background,Not concerned at all,0.26871,3839,9234,0.25967,0.27775
2020,Indirect migration background,Very concerned,0.05881,196,1532,0.04703,0.07060
2020,Indirect migration background,Somewhat concerned,0.22400,707,1532,0.20312,0.24489
2020,Indirect migration background,Not concerned at all,0.21774,629,1532,0.19706,0.23841
2021,No migration background,Very concerned,0.13465,1872,13199,0.12882,0.14047
2021,No migration background,Somewhat concerned,0.46656,7200,13199,0.45805,0.47508
2021,No migration background,Not concerned at all,0.25441,4127,13199,0.24698,0.26184
2021,Direct migration background,Very concerned,0.23800,1248,5380,0.22662,0.24938
2021,Direct migration background,Somewhat concerned,0.46350,2163,5380,0.45018,0.47683
2021,Direct migration background,Not concerned at all,0.23244,1969,5380,0.22116,0.24373
2021,Indirect migration background,Very concerned,0.06941,126,937,0.05313,0.08569
2021,Indirect migration background,Somewhat concerned,0.21712,441,937,0.19071,0.24353
2021,Indirect migration background,Not concerned at all,0.18921,370,937,0.16412,0.21430
