year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2005,female,5511,1655.55627,1607.73596,1705.24865,704.76752,1420.00000,2300.00000,0.00000,4692.84872,1420.00000,1340.00000,1465.17500
2006,male,6508,2873.75579,2812.56915,2941.22258,1738.00000,2500.00000,3500.00000,0.00000,6143.00000,2500.00000,2475.82500,2500.00000
2006,female,5854,1664.72912,1626.29088,1708.31170,747.63262,1450.00000,2300.00000,0.00000,4628.55107,1450.00000,1400.00000,1500.00000
2007,male,6184,2920.58439,2853.73387,2993.67680,1800.00000,2502.77566,3500.00000,0.00000,6050.00000,2503.00000,2406.00000,2506.00000
2007,female,5596,1672.25518,1630.80230,1713.71343,700.00000,1456.11386,2305.01253,0.00000,4712.53133,1456.00000,1412.00000,1512.00000
2008,male,5804,2944.25792,2871.24183,3001.99400,1800.00000,2600.00000,3546.18103,0.00000,6165.45258,2600.00000,2600.00000,2700.00000
2008,female,5358,1675.50904,1628.97506,1717.01329,688.00576,1450.00000,2301.69373,0.00000,4722.22568,1450.00000,1400.00000,1500.00000
2009,male,5346,2958.01590,2879.74182,3050.34133,1800.00000,2600.00000,3600.00000,0.00000,6300.00000,2600.00000,2500.00000,2658.10000
2009,female,5057,1767.06796,1720.62866,1819.18084,760.00000,1500.00000,2465.13311,0.00000,5022.83278,1500.00000,1400.00000,1500.07500
2010,male,7373,2977.02508,2906.82141,3049.82429,1800.00000,2605.30148,3643.98591,0.00000,6409.96476,2607.00000,2514.00000,2614.00000
2010,female,6714,1809.37494,1744.32487,1877.89253,781.00000,1500.00000,2500.00000,0.00000,5078.50000,1500.00000,1400.00000,1502.00000
2011,male,8516,3028.15650,2965.55737,3096.46325,1800.00000,2690.00000,3781.51435,0.00000,6753.78588,2690.00000,2680.00000,2780.00000
2011,female,8488,1813.72323,1771.91187,1856.40470,800.00000,1600.00000,2500.00000,0.00000,5050.00000,1600.00000,1550.00000,1660.40000
2012,male,8277,3049.25598,2975.39235,3110.15190,1800.00000,2700.00000,3800.60278,0.00000,6801.50694,2700.00000,2611.72500,2800.00000
2012,female,8459,1860.11057,1810.32610,1902.50064,800.00000,1600.00000,2500.00000,0.00000,5050.00000,1600.00000,1500.00000,1623.37500
2013,male,9427,3095.85822,3019.02058,3158.96661,1800.00000,2670.00000,3900.00000,0.00000,7050.00000,2670.00000,2609.50000,2740.00000
2013,female,9653,1886.89630,1839.55317,1925.14819,800.00000,1600.00000,2600.00000,0.00000,5300.00000,1600.00000,1500.00000,1600.00000
2014,male,8286,3157.50348,3094.37817,3228.59599,1800.00000,2800.00000,4000.00000,0.00000,7300.00000,2800.00000,2800.00000,2900.00000
2014,female,8536,1913.23425,1865.60682,1959.73597,800.00000,1635.30320,2600.00000,0.00000,5300.00000,1635.00000,1570.00000,1670.00000
2015,male,8201,3201.63455,3107.18779,3277.20188,1800.00000,2800.00000,4000.00000,0.00000,7300.00000,2800.00000,2719.92500,2900.00000
2015,female,8375,2022.12379,1960.15869,2074.21873,897.99967,1800.00000,2721.96855,0.00000,5457.92187,1800.00000,1800.00000,1900.00000
2016,male,7697,3247.30774,3145.13063,3324.09667,1800.00000,2863.71144,4000.00000,0.00000,7300.00000,2865.00000,2787.00000,2930.00000
2016,female,7922,2060.53039,2007.16540,2112.56487,920.00000,1800.00000,2800.00000,0.00000,5620.00000,1800.00000,1730.97500,1826.57500
2017,male,8873,3306.12606,3213.49511,3377.01483,1900.00000,2938.19876,4159.35103,0.00000,7548.37757,2940.00000,2880.00000,3030.00000
2017,female,8898,2118.64804,2066.33418,2172.83748,940.31669,1800.00000,2900.00000,0.00000,5839.52496,1800.00000,1699.50000,1800.00000
2018,male,8759,3403.80615,3310.88667,3473.41209,1989.58264,3000.00000,4300.00000,0.00000,7765.62604,3000.00000,2900.00000,3000.00000
2018,female,8613,2182.12377,2132.84292,2240.18953,1000.00000,1918.35762,3000.00000,0.00000,6000.00000,1918.00000,1836.00000,1981.12500
2019,male,9520,3716.65418,3408.82668,3912.65126,2040.64865,3133.30860,4500.00000,0.00000,8189.02703,3135.00000,3070.00000,3270.00000
2019,female,8691,2279.36325,2219.50800,2322.90960,1100.00000,2013.00000,3100.00000,0.00000,6100.00000,2013.00000,1926.00000,2026.00000
2020,male,9884,3676.20861,3578.38862,3783.93594,2100.00000,3200.00000,4600.00000,0.00000,8350.00000,3200.00000,3100.00000,3295.07500
2020,female,8658,2379.50259,2327.58608,2444.67771,1150.00000,2100.00000,3200.00000,0.00000,6275.00000,2100.00000,2000.00000,2142.20000
2021,male,6389,3880.00412,3756.53937,3991.85389,2300.00000,3400.00000,4860.65824,0.00000,8701.64559,3400.00000,3301.00000,3500.00000
2021,female,5934,2536.65649,2468.13969,2610.91687,1251.37268,2310.96655,3400.00000,0.00000,6622.94098,2311.00000,2172.00000,2395.15000
