year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2001,East,2967,1706.89973,1664.27464,1754.78594,1074.00000,1585.00000,2153.19313,0.00000,3771.98282,1585.00000,1534.00000,1636.00000
2002,West,10507,2349.74360,2312.36688,2391.87550,1200.00000,2100.00000,3000.00000,0.00000,5700.00000,2100.00000,2063.77500,2131.10000
2002,East,2948,1758.46025,1715.37937,1799.91366,1100.00000,1600.00000,2250.00000,0.00000,3975.00000,1600.00000,1500.00000,1600.45000
2003,West,9924,2411.25064,2360.67913,2451.89365,1200.00000,2188.54682,3009.76738,0.00000,5724.41846,2188.00000,2176.00000,2257.12500
2003,East,2827,1831.76356,1765.13768,1889.56487,1088.95213,1700.00000,2300.32818,0.00000,4117.39226,1700.00000,1661.70000,1800.00000
2004,West,9585,2430.95996,2378.60419,2478.43138,1200.00000,2170.00000,3087.50046,0.00000,5918.75115,2170.00000,2140.00000,2240.00000
2004,East,2781,1821.47740,1782.87771,1884.31069,1040.00000,1700.00000,2400.00000,0.00000,4440.00000,1700.00000,1620.00000,1800.00000
2005,West,9089,2403.63890,2354.75327,2451.16695,1191.60664,2200.00000,3100.00000,0.00000,5962.59004,2200.00000,2200.00000,2253.15000
2005,East,2628,1822.43165,1767.94997,1881.46356,1001.44687,1680.00000,2400.00000,0.00000,4497.82970,1680.00000,1609.85000,1770.07500
2006,West,9598,2440.73308,2383.16301,2494.65160,1169.28339,2200.00000,3150.00000,0.00000,6121.07492,2200.00000,2200.00000,2287.12500
2006,East,2764,1802.89031,1757.48979,1856.10049,1050.00000,1636.58632,2400.00000,0.00000,4425.00000,1633.00000,1520.87500,1666.00000
2007,West,9082,2474.09144,2414.63857,2526.45471,1200.00000,2200.00000,3200.00000,0.00000,6200.00000,2200.00000,2119.75000,2200.00000
2007,East,2698,1806.60377,1734.93070,1866.07052,1029.48354,1600.00000,2400.00000,0.00000,4455.77469,1600.00000,1500.00000,1620.20000
2008,West,8579,2476.33478,2425.53830,2527.10582,1150.00000,2200.00000,3200.00000,0.00000,6275.00000,2200.00000,2100.00000,2200.00000
2008,East,2583,1836.67124,1779.61966,1903.94362,1082.52974,1700.00000,2450.00000,0.00000,4501.20539,1700.00000,1611.70000,1800.00000
2009,West,7945,2510.27740,2452.78264,2572.45140,1200.00000,2284.55568,3200.00000,0.00000,6200.00000,2285.00000,2270.00000,2370.00000
2009,East,2458,1926.15472,1855.81153,1987.78036,1034.64568,1760.00000,2527.86055,0.00000,4767.68285,1760.00000,1719.97500,1820.00000
2010,West,11010,2536.84840,2484.64843,2587.11286,1200.00000,2290.14187,3300.00000,0.00000,6450.00000,2290.00000,2280.00000,2380.00000
2010,East,3077,1946.75733,1867.24028,2019.76027,1027.73887,1729.53377,2600.00000,0.00000,4958.39170,1730.00000,1660.00000,1810.00000
2011,West,13398,2575.57816,2518.60256,2629.75912,1208.86923,2300.00000,3300.00000,0.00000,6436.69615,2300.00000,2207.80000,2300.00000
2011,East,3606,1945.09917,1897.38034,1999.27871,1100.00000,1800.00000,2600.00000,0.00000,4850.00000,1800.00000,1800.00000,1900.00000
2012,West,13205,2586.19070,2535.43338,2636.34995,1200.00000,2300.00000,3400.00000,0.00000,6700.00000,2300.00000,2200.00000,2300.00000
2012,East,3531,2044.94793,1973.96234,2106.88440,1160.40497,1800.00000,2689.88708,0.00000,4984.11026,1800.00000,1700.00000,1830.25000
2013,West,15498,2628.00754,2572.34938,2677.07686,1200.00000,2314.00000,3476.00000,0.00000,6890.00000,2314.00000,2228.00000,2328.00000
2013,East,3582,2055.84122,1993.82491,2130.03014,1150.00000,1817.57990,2612.00000,0.00000,4805.00000,1820.00000,1740.00000,1840.00000
2014,West,13609,2670.52428,2621.03570,2726.86074,1200.00000,2400.00000,3500.00000,0.00000,6950.00000,2400.00000,2400.00000,2500.00000
2014,East,3213,2106.92907,2035.29313,2186.30201,1118.34569,1900.00000,2800.00000,0.00000,5322.48146,1900.00000,1800.00000,2000.00000
2015,West,13465,2743.95691,2687.92980,2800.56306,1200.00000,2400.00000,3553.96376,0.00000,7084.90939,2400.00000,2300.00000,2400.00000
2015,East,3111,2172.89649,2074.55643,2261.92500,1200.00000,1936.00000,2800.00000,0.00000,5200.00000,1936.00000,1872.00000,2072.00000
2016,West,12620,2781.85981,2713.28522,2837.28926,1259.39158,2500.00000,3600.00000,0.00000,7110.91263,2500.00000,2500.00000,2600.00000
2016,East,2999,2228.23772,2142.88253,2312.80991,1285.75611,1995.85434,2883.69968,0.00000,5280.61504,1998.00000,1965.92500,2096.00000
2017,West,14344,2832.73135,2776.34379,2886.22074,1300.00000,2500.00000,3700.00000,0.00000,7300.00000,2500.00000,2500.00000,2500.00000
2017,East,3427,2315.28870,2232.28744,2390.92677,1400.00000,2100.00000,3000.00000,0.00000,5400.00000,2100.00000,2051.95000,2200.00000
2018,West,13958,2912.73899,2843.88466,2969.26469,1393.91346,2549.33785,3850.00000,0.00000,7534.12981,2550.00000,2500.00000,2600.00000
2018,East,3414,2428.25882,2346.04323,2520.71834,1400.00000,2200.00000,3129.36353,0.00000,5723.40884,2200.00000,2100.00000,2300.00000
2019,West,14563,3134.52928,2937.65317,3256.34830,1414.00000,2700.00000,4000.00000,0.00000,7879.00000,2700.00000,2611.00000,2777.00000
2019,East,3599,2560.49721,2477.65334,2634.60765,1500.00000,2400.00000,3250.00000,0.00000,5875.00000,2400.00000,2300.00000,2550.00000
2020,West,15066,3148.07559,3089.24794,3213.92353,1511.59590,2800.00000,4100.00000,0.00000,7982.60615,2800.00000,2752.92500,2900.00000
2020,East,3480,2657.29007,2572.17614,2746.41728,1600.00000,2400.00000,3410.00000,0.00000,6125.00000,2400.00000,2300.00000,2500.00000
2021,West,9957,3328.30704,3235.57676,3409.47722,1620.00000,3000.00000,4300.00000,0.00000,8320.00000,3000.00000,3000.00000,3100.00000
2021,East,2369,2847.77411,2720.15556,2952.49333,1700.00000,2700.00000,3600.00000,0.00000,6450.00000,2700.00000,2600.00000,2900.00000
