"year","alter_gr","bula_h","mean","median","n","lower_confidence","upper_confidence"
"1992","35-65 Jahre alt","Berlin","1862.87","1697.12","227","1736.47","1989.27"
"1992","35-65 Jahre alt","Brandenburg","1161.74","1074","252","1102.23","1221.25"
"1992","35-65 Jahre alt","Bremen","","","","",""
"1992","35-65 Jahre alt","Hamburg","2008.25","1752.94","58","1755.93","2260.57"
"1992","35-65 Jahre alt","Hessen","2120.01","2045.71","345","1991.52","2248.5"
"1992","35-65 Jahre alt","Mecklenburg-Vorpommern","1125.6","1023","145","1052.64","1198.56"
"1992","35-65 Jahre alt","Niedersachsen","2080.2","1943","304","1897.4","2263"
"1992","35-65 Jahre alt","Nordrhein-Westfalen","2093.01","1959.92","872","2014.92","2171.1"
"1992","35-65 Jahre alt","Rheinland-Pfalz","1834.27","1790","182","1688.5","1980.04"
"1992","35-65 Jahre alt","Saarland","","","","",""
"1992","35-65 Jahre alt","Sachsen","1098.42","1023","426","1043.83","1153.01"
"1992","35-65 Jahre alt","Sachsen-Anhalt","1131.98","1069.04","289","1075.84","1188.12"
"1992","35-65 Jahre alt","Schleswig-Holstein","2000.13","1841","103","1769.94","2230.32"
"1992","35-65 Jahre alt","Thueringen","1015.62","965.86","239","962.45","1068.79"
"1992","66 und älter","Baden-Wuerttemberg","","","","",""
"1992","66 und älter","Bayern","","","","",""
"1992","66 und älter","Berlin","","","","",""
"1992","66 und älter","Brandenburg","","","","",""
"1992","66 und älter","Bremen","","","","",""
"1992","66 und älter","Hamburg","","","","",""
"1992","66 und älter","Hessen","","","","",""
"1992","66 und älter","Mecklenburg-Vorpommern","","","","",""
"1992","66 und älter","Niedersachsen","","","","",""
"1992","66 und älter","Nordrhein-Westfalen","","","","",""
"1992","66 und älter","Rheinland-Pfalz","","","","",""
"1992","66 und älter","Saarland","","","","",""
"1992","66 und älter","Sachsen","","","","",""
"1992","66 und älter","Sachsen-Anhalt","","","","",""
"1992","66 und älter","Schleswig-Holstein","","","","",""
"1992","66 und älter","Thueringen","","","","",""
"1993","16-34 Jahre alt","Baden-Wuerttemberg","1512.47","1585","524","1441.62","1583.32"
"1993","16-34 Jahre alt","Bayern","1651.24","1611","461","1572.76","1729.72"
"1993","16-34 Jahre alt","Berlin","1452.33","1398.48","143","1343.69","1560.97"
"1993","16-34 Jahre alt","Brandenburg","1078.72","1029.77","146","1000.3","1157.14"
"1993","16-34 Jahre alt","Bremen","","","","",""
"1993","16-34 Jahre alt","Hamburg","","","","",""
"1993","16-34 Jahre alt","Hessen","1614.41","1534","235","1502.7","1726.12"
"1993","16-34 Jahre alt","Mecklenburg-Vorpommern","1094.99","1039.89","94","989.84","1200.14"
"1993","16-34 Jahre alt","Niedersachsen","1673.2","1592.34","257","1540.6","1805.8"
"1993","16-34 Jahre alt","Nordrhein-Westfalen","1617.43","1657.27","598","1551.86","1683"
"1993","16-34 Jahre alt","Rheinland-Pfalz","1498.4","1483","171","1364.65","1632.15"
"1993","16-34 Jahre alt","Saarland","","","","",""
"1993","16-34 Jahre alt","Sachsen","1179.58","1079.16","268","1054.43","1304.73"
"1993","16-34 Jahre alt","Sachsen-Anhalt","1086.61","1125","177","1001.64","1171.58"
"1993","16-34 Jahre alt","Schleswig-Holstein","1391.72","1432","67","1226.85","1556.59"
"1993","16-34 Jahre alt","Thueringen","1038.14","1023","174","962.58","1113.7"
"1993","35-65 Jahre alt","Baden-Wuerttemberg","2213.86","1943","613","2112.61","2315.11"
"1993","35-65 Jahre alt","Bayern","2058.7","1790","571","1958.76","2158.64"
"1993","35-65 Jahre alt","Berlin","2099.86","1900.44","218","1929.79","2269.93"
"1993","35-65 Jahre alt","Brandenburg","1450.83","1355","235","1370.2","1531.46"
"1993","35-65 Jahre alt","Bremen","","","","",""
"1993","35-65 Jahre alt","Hamburg","2141.57","1943","52","1887.67","2395.47"
"1993","35-65 Jahre alt","Hessen","2252.51","2096","347","2109.3","2395.72"
"1993","35-65 Jahre alt","Mecklenburg-Vorpommern","1461.95","1351.12","132","1355.29","1568.61"
"1993","35-65 Jahre alt","Niedersachsen","2118.55","1841","317","1911.13","2325.97"
"1993","35-65 Jahre alt","Nordrhein-Westfalen","2248.43","2045","878","2149.75","2347.11"
"1993","35-65 Jahre alt","Rheinland-Pfalz","1928.35","1790","178","1765.34","2091.36"
"1993","35-65 Jahre alt","Saarland","","","","",""
"1993","35-65 Jahre alt","Sachsen","1344.74","1202.33","387","1263.68","1425.8"
"1993","35-65 Jahre alt","Sachsen-Anhalt","1366.44","1278","258","1293.1","1439.78"
"1993","35-65 Jahre alt","Schleswig-Holstein","2043.74","1892","104","1780.49","2306.99"
"1993","35-65 Jahre alt","Thueringen","1243.46","1217.64","216","1170.55","1316.37"
"1993","66 und älter","Baden-Wuerttemberg","","","","",""
"1993","66 und älter","Bayern","","","","",""
"1993","66 und älter","Berlin","","","","",""
"1993","66 und älter","Brandenburg","","","","",""
"1993","66 und älter","Bremen","","","","",""
"1993","66 und älter","Hamburg","","","","",""
"1993","66 und älter","Hessen","","","","",""
"1993","66 und älter","Mecklenburg-Vorpommern","","","","",""
"1993","66 und älter","Niedersachsen","","","","",""
"1993","66 und älter","Nordrhein-Westfalen","","","","",""
"1993","66 und älter","Rheinland-Pfalz","","","","",""
"1993","66 und älter","Saarland","","","","",""
"1993","66 und älter","Sachsen","","","","",""
"1993","66 und älter","Sachsen-Anhalt","","","","",""
"1993","66 und älter","Schleswig-Holstein","","","","",""
"1993","66 und älter","Thueringen","","","","",""
"1994","16-34 Jahre alt","Baden-Wuerttemberg","1665.3","1636","490","1588.96","1741.64"
"1994","16-34 Jahre alt","Bayern","1731.5","1646.83","444","1637.27","1825.73"
"1994","16-34 Jahre alt","Berlin","1609.02","1534","129","1477.68","1740.36"
"1994","16-34 Jahre alt","Brandenburg","1191.54","1198.5","135","1098.67","1284.41"
"1994","16-34 Jahre alt","Bremen","","","","",""
"1994","16-34 Jahre alt","Hamburg","1846.81","1835.75","33","1540.01","2153.61"
"1994","16-34 Jahre alt","Hessen","1687.64","1641.45","222","1579.41","1795.87"
"1994","16-34 Jahre alt","Mecklenburg-Vorpommern","1177.6","1103.79","87","1028.04","1327.16"
"1994","16-34 Jahre alt","Niedersachsen","1652.71","1636","261","1541.13","1764.29"
"1994","16-34 Jahre alt","Nordrhein-Westfalen","1665.7","1675.45","559","1597.16","1734.24"
"1994","16-34 Jahre alt","Rheinland-Pfalz","1634.11","1534","169","1472.27","1795.95"
"1994","16-34 Jahre alt","Saarland","","","","",""
"1994","16-34 Jahre alt","Sachsen","1277.9","1278","250","1197.5","1358.3"
"1994","16-34 Jahre alt","Sachsen-Anhalt","1196.49","1265.58","160","1099.28","1293.7"
"1994","16-34 Jahre alt","Schleswig-Holstein","1377.46","1278","75","1131.27","1623.65"
"1994","16-34 Jahre alt","Thueringen","1124.23","1125","168","1019.35","1229.11"
"1994","35-65 Jahre alt","Baden-Wuerttemberg","2114.8","1994","548","2013.21","2216.39"
"1994","35-65 Jahre alt","Bayern","2183.53","1943","528","2044.62","2322.44"
"1994","35-65 Jahre alt","Berlin","2206.87","1943","211","2026","2387.74"
"1994","35-65 Jahre alt","Brandenburg","1609.55","1534","227","1525.62","1693.48"
"1994","35-65 Jahre alt","Bremen","","","","",""
"1994","35-65 Jahre alt","Hamburg","2200.44","2258.56","48","1901.35","2499.53"
"1994","35-65 Jahre alt","Hessen","2413.74","2147","328","2237.84","2589.64"
"1994","35-65 Jahre alt","Mecklenburg-Vorpommern","1627.72","1525.82","149","1468.94","1786.5"
"1994","35-65 Jahre alt","Niedersachsen","2195.89","2045","303","1983.29","2408.49"
"1994","35-65 Jahre alt","Nordrhein-Westfalen","2277.43","2045","853","2184.31","2370.55"
"1994","35-65 Jahre alt","Rheinland-Pfalz","2025.16","1988.99","180","1874.06","2176.26"
"1994","35-65 Jahre alt","Saarland","","","","",""
"1994","35-65 Jahre alt","Sachsen","1453.66","1327.21","390","1366.62","1540.7"
"1994","35-65 Jahre alt","Sachsen-Anhalt","1536.5","1432.99","258","1450.27","1622.73"
"1994","35-65 Jahre alt","Schleswig-Holstein","2004.17","1910.37","96","1753.54","2254.8"
"1994","35-65 Jahre alt","Thueringen","1443.39","1395.83","219","1350.28","1536.5"
"1994","66 und älter","Baden-Wuerttemberg","","","","",""
"1994","66 und älter","Bayern","","","","",""
"1994","66 und älter","Berlin","","","","",""
"1994","66 und älter","Brandenburg","","","","",""
"1994","66 und älter","Bremen","","","","",""
"1994","66 und älter","Hamburg","","","","",""
"1994","66 und älter","Hessen","","","","",""
"1994","66 und älter","Mecklenburg-Vorpommern","","","","",""
"1994","66 und älter","Niedersachsen","","","","",""
"1994","66 und älter","Nordrhein-Westfalen","","","","",""
"1994","66 und älter","Rheinland-Pfalz","","","","",""
"1994","66 und älter","Saarland","","","","",""
"1994","66 und älter","Sachsen","","","","",""
"1994","66 und älter","Sachsen-Anhalt","","","","",""
"1994","66 und älter","Schleswig-Holstein","","","","",""
"1994","66 und älter","Thueringen","","","","",""
"1995","16-34 Jahre alt","Baden-Wuerttemberg","1687.96","1712.65","510","1614.09","1761.83"
"1995","16-34 Jahre alt","Bayern","1754.75","1687.65","481","1603.09","1906.41"
"1995","16-34 Jahre alt","Berlin","1559.96","1585","118","1429.43","1690.49"
"1995","16-34 Jahre alt","Brandenburg","1262.03","1245.72","129","1158.15","1365.91"
"1995","16-34 Jahre alt","Bremen","","","","",""
"1995","16-34 Jahre alt","Hamburg","1650.74","1736.29","32","1374.74","1926.74"
"1995","16-34 Jahre alt","Hessen","1679.5","1636","223","1519.41","1839.59"
"1995","16-34 Jahre alt","Mecklenburg-Vorpommern","1242.71","1169.04","102","1124.1","1361.32"
"1995","16-34 Jahre alt","Niedersachsen","1681.25","1662.57","272","1580.04","1782.46"
"1995","16-34 Jahre alt","Nordrhein-Westfalen","1674.29","1663.68","616","1601.41","1747.17"
"1995","16-34 Jahre alt","Rheinland-Pfalz","1604.7","1596.95","171","1475.17","1734.23"
"1995","16-34 Jahre alt","Saarland","","","","",""
"1995","16-34 Jahre alt","Sachsen","1314.15","1329","245","1226.39","1401.91"
"1995","16-34 Jahre alt","Sachsen-Anhalt","1296.98","1329.1","157","1193.47","1400.49"
"1995","16-34 Jahre alt","Schleswig-Holstein","1599.52","1555.69","73","1412.66","1786.38"
"1995","16-34 Jahre alt","Thueringen","1206.39","1146.75","157","1080.93","1331.85"
"1995","35-65 Jahre alt","Baden-Wuerttemberg","2216.48","2045","572","2114.41","2318.55"
"1995","35-65 Jahre alt","Bayern","2251.08","1943","555","2131.58","2370.58"
"1995","35-65 Jahre alt","Berlin","2254.95","1943","218","2100.14","2409.76"
"1995","35-65 Jahre alt","Brandenburg","1637.32","1585","229","1545.96","1728.68"
"1995","35-65 Jahre alt","Bremen","","","","",""
"1995","35-65 Jahre alt","Hamburg","2214.19","2104.79","43","1945.92","2482.46"
"1995","35-65 Jahre alt","Hessen","2424.34","2263.11","343","2280.32","2568.36"
"1995","35-65 Jahre alt","Mecklenburg-Vorpommern","1719.98","1585","149","1599.74","1840.22"
"1995","35-65 Jahre alt","Niedersachsen","2224.44","2045","326","2025.51","2423.37"
"1995","35-65 Jahre alt","Nordrhein-Westfalen","2310.78","2096","899","2220.14","2401.42"
"1995","35-65 Jahre alt","Rheinland-Pfalz","2013.04","2013.07","217","1874.1","2151.98"
"1995","35-65 Jahre alt","Saarland","","","","",""
"1995","35-65 Jahre alt","Sachsen","1751.45","1483.58","398","1537.58","1965.32"
"1995","35-65 Jahre alt","Sachsen-Anhalt","1529.35","1416.69","253","1434.34","1624.36"
"1995","35-65 Jahre alt","Schleswig-Holstein","2174.05","1953.97","91","1906.63","2441.47"
"1995","35-65 Jahre alt","Thueringen","1472.01","1432","233","1386.9","1557.12"
"1995","66 und älter","Baden-Wuerttemberg","","","","",""
"1995","66 und älter","Bayern","","","","",""
"1995","66 und älter","Berlin","","","","",""
"1995","66 und älter","Brandenburg","","","","",""
"1995","66 und älter","Bremen","","","","",""
"1995","66 und älter","Hamburg","","","","",""
"1995","66 und älter","Hessen","","","","",""
"1995","66 und älter","Mecklenburg-Vorpommern","","","","",""
"1995","66 und älter","Niedersachsen","","","","",""
"1995","66 und älter","Nordrhein-Westfalen","","","","",""
"1995","66 und älter","Rheinland-Pfalz","","","","",""
"1995","66 und älter","Saarland","","","","",""
"1995","66 und älter","Sachsen","","","","",""
"1995","66 und älter","Sachsen-Anhalt","","","","",""
"1995","66 und älter","Schleswig-Holstein","","","","",""
"1995","66 und älter","Thueringen","","","","",""
"1996","16-34 Jahre alt","Baden-Wuerttemberg","1936.16","1790","453","1814.31","2058.01"
"1996","16-34 Jahre alt","Bayern","1864.74","1790","456","1770.86","1958.62"
"1996","16-34 Jahre alt","Berlin","1685.43","1636","111","1541.17","1829.69"
"1996","16-34 Jahre alt","Brandenburg","1329.97","1380","118","1203.71","1456.23"
"1996","16-34 Jahre alt","Bremen","","","","",""
"1996","16-34 Jahre alt","Hamburg","1743.24","1811.62","32","1412.04","2074.44"
"1996","16-34 Jahre alt","Hessen","1742.49","1743.94","203","1617.15","1867.83"
"1996","16-34 Jahre alt","Mecklenburg-Vorpommern","1302.88","1278","85","1100.09","1505.67"
"1996","16-34 Jahre alt","Niedersachsen","1713.64","1636","280","1599.03","1828.25"
"1996","16-34 Jahre alt","Nordrhein-Westfalen","1707.33","1636","589","1628.5","1786.16"
"1996","16-34 Jahre alt","Rheinland-Pfalz","1775.9","1763.53","180","1638.11","1913.69"
"1996","16-34 Jahre alt","Saarland","","","","",""
"1996","16-34 Jahre alt","Sachsen","1314.35","1329","245","1225.9","1402.8"
"1996","16-34 Jahre alt","Sachsen-Anhalt","1306.06","1380","136","1197.24","1414.88"
"1996","16-34 Jahre alt","Schleswig-Holstein","1643.96","1545.73","78","1449.06","1838.86"
"1996","16-34 Jahre alt","Thueringen","1200.5","1278","151","1103.95","1297.05"
"1996","35-65 Jahre alt","Baden-Wuerttemberg","2272.76","2096","558","2168.87","2376.65"
"1996","35-65 Jahre alt","Bayern","2336.08","2045","550","2215.52","2456.64"
"1996","35-65 Jahre alt","Berlin","2407.5","2045","204","2225.98","2589.02"
"1996","35-65 Jahre alt","Brandenburg","1735.99","1683.51","224","1641.62","1830.36"
"1996","35-65 Jahre alt","Bremen","","","","",""
"1996","35-65 Jahre alt","Hamburg","2473.81","2505","43","2117.58","2830.04"
"1996","35-65 Jahre alt","Hessen","2464.34","2301.44","332","2312.31","2616.37"
"1996","35-65 Jahre alt","Mecklenburg-Vorpommern","1746.25","1687","141","1614.56","1877.94"
"1996","35-65 Jahre alt","Niedersachsen","2371.84","2147","323","2193.86","2549.82"
"1996","35-65 Jahre alt","Nordrhein-Westfalen","2564.53","2250","892","2423.17","2705.89"
"1996","35-65 Jahre alt","Rheinland-Pfalz","2053.11","2045","214","1906.68","2199.54"
"1996","35-65 Jahre alt","Saarland","","","","",""
"1996","35-65 Jahre alt","Sachsen","1738.22","1534","405","1654.68","1821.76"
"1996","35-65 Jahre alt","Sachsen-Anhalt","1615.56","1534.54","247","1529.33","1701.79"
"1996","35-65 Jahre alt","Schleswig-Holstein","2130.17","1996.24","94","1855.98","2404.36"
"1996","35-65 Jahre alt","Thueringen","1539.89","1532.02","234","1452.04","1627.74"
"1996","66 und älter","Baden-Wuerttemberg","","","","",""
"1996","66 und älter","Bayern","","","","",""
"1996","66 und älter","Berlin","","","","",""
"1996","66 und älter","Brandenburg","","","","",""
"1996","66 und älter","Bremen","","","","",""
"1996","66 und älter","Hamburg","","","","",""
"1996","66 und älter","Hessen","","","","",""
"1996","66 und älter","Mecklenburg-Vorpommern","","","","",""
"1996","66 und älter","Niedersachsen","","","","",""
"1996","66 und älter","Nordrhein-Westfalen","","","","",""
"1996","66 und älter","Rheinland-Pfalz","","","","",""
"1996","66 und älter","Saarland","","","","",""
"1996","66 und älter","Sachsen","","","","",""
"1996","66 und älter","Sachsen-Anhalt","","","","",""
"1996","66 und älter","Schleswig-Holstein","","","","",""
"1996","66 und älter","Thueringen","","","","",""
"1997","16-34 Jahre alt","Baden-Wuerttemberg","1816.71","1738","466","1701.12","1932.3"
"1997","16-34 Jahre alt","Bayern","1913.8","1892","429","1822.7","2004.9"
"1997","16-34 Jahre alt","Berlin","1746.28","1764.6","104","1579.03","1913.53"
"1997","16-34 Jahre alt","Brandenburg","1351.49","1227","124","1222.21","1480.77"
"1997","16-34 Jahre alt","Bremen","","","","",""
"1997","16-34 Jahre alt","Hamburg","","","","",""
"1997","16-34 Jahre alt","Hessen","1734.17","1708.64","191","1606.49","1861.85"
"1997","16-34 Jahre alt","Mecklenburg-Vorpommern","1348.84","1278","82","1171.12","1526.56"
"1997","16-34 Jahre alt","Niedersachsen","1649.03","1733.64","270","1540.75","1757.31"
"1997","16-34 Jahre alt","Nordrhein-Westfalen","1735.19","1636","582","1654.67","1815.71"
"1997","16-34 Jahre alt","Rheinland-Pfalz","1642.38","1733.4","169","1490.18","1794.58"
"1997","16-34 Jahre alt","Saarland","","","","",""
"1997","16-34 Jahre alt","Sachsen","1342.2","1334.45","225","1234.67","1449.73"
"1997","16-34 Jahre alt","Sachsen-Anhalt","1252.25","1380","135","1123.02","1381.48"
"1997","16-34 Jahre alt","Schleswig-Holstein","1736.77","1644.81","68","1520.97","1952.57"
"1997","16-34 Jahre alt","Thueringen","1320.41","1359.81","137","1204.69","1436.13"
"1997","35-65 Jahre alt","Baden-Wuerttemberg","2318.51","2049.31","524","2210.62","2426.4"
"1997","35-65 Jahre alt","Bayern","2390.58","2147","539","2270.05","2511.11"
"1997","35-65 Jahre alt","Berlin","2508.8","2191.73","192","2306.15","2711.45"
"1997","35-65 Jahre alt","Brandenburg","1761.29","1707.57","220","1664.31","1858.27"
"1997","35-65 Jahre alt","Bremen","","","","",""
"1997","35-65 Jahre alt","Hamburg","2413.82","2211.19","41","2025.55","2802.09"
"1997","35-65 Jahre alt","Hessen","2500.03","2244.19","302","2328.99","2671.07"
"1997","35-65 Jahre alt","Mecklenburg-Vorpommern","2035.24","1744.13","138","1671","2399.48"
"1997","35-65 Jahre alt","Niedersachsen","2329.54","2071","330","2129.64","2529.44"
"1997","35-65 Jahre alt","Nordrhein-Westfalen","2479.55","2301","879","2388.3","2570.8"
"1997","35-65 Jahre alt","Rheinland-Pfalz","2144.34","2096","215","2005.17","2283.51"
"1997","35-65 Jahre alt","Saarland","","","","",""
"1997","35-65 Jahre alt","Sachsen","1744.58","1538.55","406","1649.71","1839.45"
"1997","35-65 Jahre alt","Sachsen-Anhalt","1695.69","1636","234","1599.6","1791.78"
"1997","35-65 Jahre alt","Schleswig-Holstein","2189.35","2045","91","1911.61","2467.09"
"1997","35-65 Jahre alt","Thueringen","1610.62","1484.57","231","1512.95","1708.29"
"1997","66 und älter","Baden-Wuerttemberg","","","","",""
"1997","66 und älter","Bayern","","","","",""
"1997","66 und älter","Berlin","","","","",""
"1997","66 und älter","Brandenburg","","","","",""
"1997","66 und älter","Bremen","","","","",""
"1997","66 und älter","Hamburg","","","","",""
"1997","66 und älter","Hessen","","","","",""
"1997","66 und älter","Mecklenburg-Vorpommern","","","","",""
"1997","66 und älter","Niedersachsen","","","","",""
"1997","66 und älter","Nordrhein-Westfalen","","","","",""
"1997","66 und älter","Rheinland-Pfalz","","","","",""
"1997","66 und älter","Saarland","","","","",""
"1997","66 und älter","Sachsen","","","","",""
"1997","66 und älter","Sachsen-Anhalt","","","","",""
"1997","66 und älter","Schleswig-Holstein","","","","",""
"1997","66 und älter","Thueringen","","","","",""
"1998","16-34 Jahre alt","Baden-Wuerttemberg","1902.03","1790","464","1789.4","2014.66"
"1998","16-34 Jahre alt","Bayern","1847.56","1790","426","1737.21","1957.91"
"1998","16-34 Jahre alt","Berlin","1726.75","1738","99","1555.23","1898.27"
"1998","16-34 Jahre alt","Brandenburg","1339.68","1224.93","122","1207.31","1472.05"
"1998","16-34 Jahre alt","Bremen","","","","",""
"1998","16-34 Jahre alt","Hamburg","1488.42","1436.21","34","1086.09","1890.75"
"1998","16-34 Jahre alt","Hessen","1727.74","1738","208","1583.21","1872.27"
"1998","16-34 Jahre alt","Mecklenburg-Vorpommern","1265.83","1318.45","81","1118.85","1412.81"
"1998","16-34 Jahre alt","Niedersachsen","1684.46","1687","308","1568.47","1800.45"
"1998","16-34 Jahre alt","Nordrhein-Westfalen","1788.88","1772.64","611","1706.88","1870.88"
"1998","16-34 Jahre alt","Rheinland-Pfalz","1554.89","1636","178","1379.64","1730.14"
"1998","16-34 Jahre alt","Saarland","","","","",""
"1998","16-34 Jahre alt","Sachsen","1319.8","1329","241","1230.69","1408.91"
"1998","16-34 Jahre alt","Sachsen-Anhalt","1348.14","1306.27","139","1227.83","1468.45"
"1998","16-34 Jahre alt","Schleswig-Holstein","1751.11","1791.32","75","1561.04","1941.18"
"1998","16-34 Jahre alt","Thueringen","1287.92","1278.06","146","1177.79","1398.05"
"1998","35-65 Jahre alt","Baden-Wuerttemberg","2286.37","2048.74","598","2188.05","2384.69"
"1998","35-65 Jahre alt","Bayern","2473.04","2204.52","658","2365.98","2580.1"
"1998","35-65 Jahre alt","Berlin","2404.76","2152.59","209","2213.83","2595.69"
"1998","35-65 Jahre alt","Brandenburg","1794.62","1680.45","218","1695.14","1894.1"
"1998","35-65 Jahre alt","Bremen","","","","",""
"1998","35-65 Jahre alt","Hamburg","2688.32","2601.45","50","2346.69","3029.95"
"1998","35-65 Jahre alt","Hessen","2512.44","2312.52","343","2348.64","2676.24"
"1998","35-65 Jahre alt","Mecklenburg-Vorpommern","1892.95","1714.51","148","1729.29","2056.61"
"1998","35-65 Jahre alt","Niedersachsen","2342.63","2207","399","2190.68","2494.58"
"1998","35-65 Jahre alt","Nordrhein-Westfalen","2499.53","2301","994","2408.31","2590.75"
"1998","35-65 Jahre alt","Rheinland-Pfalz","2213.63","2147","257","2070.69","2356.57"
"1998","35-65 Jahre alt","Saarland","","","","",""
"1998","35-65 Jahre alt","Sachsen","1713.1","1557.28","442","1626.8","1799.4"
"1998","35-65 Jahre alt","Sachsen-Anhalt","1703.87","1706.64","233","1605.99","1801.75"
"1998","35-65 Jahre alt","Schleswig-Holstein","2293.5","2045","133","2027.81","2559.19"
"1998","35-65 Jahre alt","Thueringen","1646.05","1534","254","1546.49","1745.61"
"1998","66 und älter","Baden-Wuerttemberg","","","","",""
"1998","66 und älter","Bayern","","","","",""
"1998","66 und älter","Berlin","","","","",""
"1998","66 und älter","Brandenburg","","","","",""
"1998","66 und älter","Bremen","","","","",""
"1998","66 und älter","Hamburg","","","","",""
"1998","66 und älter","Hessen","","","","",""
"1998","66 und älter","Mecklenburg-Vorpommern","","","","",""
"1998","66 und älter","Niedersachsen","","","","",""
"1998","66 und älter","Nordrhein-Westfalen","","","","",""
"1998","66 und älter","Rheinland-Pfalz","","","","",""
"1998","66 und älter","Saarland","","","","",""
"1998","66 und älter","Sachsen","","","","",""
"1998","66 und älter","Sachsen-Anhalt","","","","",""
"1998","66 und älter","Schleswig-Holstein","","","","",""
"1998","66 und älter","Thueringen","","","","",""
"1999","16-34 Jahre alt","Baden-Wuerttemberg","1854.79","1740.48","446","1752.48","1957.1"
"1999","16-34 Jahre alt","Bayern","1711.2","1636","440","1621.44","1800.96"
"1999","16-34 Jahre alt","Berlin","1751.15","1728.29","87","1553.99","1948.31"
"1999","16-34 Jahre alt","Brandenburg","1356.44","1176","111","1182.27","1530.61"
"1999","16-34 Jahre alt","Bremen","","","","",""
"1999","16-34 Jahre alt","Hamburg","1883.38","1636","36","1459.25","2307.51"
"1999","16-34 Jahre alt","Hessen","1616.67","1715.85","195","1471.88","1761.46"
"1999","16-34 Jahre alt","Mecklenburg-Vorpommern","1324.45","1356.22","92","1174.96","1473.94"
"1999","16-34 Jahre alt","Niedersachsen","1586.41","1651.99","307","1470.11","1702.71"
"1999","16-34 Jahre alt","Nordrhein-Westfalen","1770.8","1764","616","1682.12","1859.48"
"1999","16-34 Jahre alt","Rheinland-Pfalz","1575.96","1599.05","178","1416.27","1735.65"
"1999","16-34 Jahre alt","Saarland","","","","",""
"1999","16-34 Jahre alt","Sachsen","1239.47","1227","226","1151.07","1327.87"
"1999","16-34 Jahre alt","Sachsen-Anhalt","1384.88","1432","139","1270.48","1499.28"
"1999","16-34 Jahre alt","Schleswig-Holstein","1970.63","1899.72","66","1711.82","2229.44"
"1999","16-34 Jahre alt","Thueringen","1286.17","1380","156","1172.01","1400.33"
"1999","35-65 Jahre alt","Baden-Wuerttemberg","2384.46","2096","588","2266.71","2502.21"
"1999","35-65 Jahre alt","Bayern","2467.13","2254.68","660","2359","2575.26"
"1999","35-65 Jahre alt","Berlin","2610.4","2224.7","204","2409.01","2811.79"
"1999","35-65 Jahre alt","Brandenburg","1825.35","1687","224","1720.83","1929.87"
"1999","35-65 Jahre alt","Bremen","","","","",""
"1999","35-65 Jahre alt","Hamburg","2643.61","2498.06","49","2284.5","3002.72"
"1999","35-65 Jahre alt","Hessen","2824.65","2353.93","334","2572.38","3076.92"
"1999","35-65 Jahre alt","Mecklenburg-Vorpommern","1841.66","1682.13","154","1702.32","1981"
"1999","35-65 Jahre alt","Niedersachsen","2358.68","2282.48","399","2191.41","2525.95"
"1999","35-65 Jahre alt","Nordrhein-Westfalen","2504.61","2301","972","2415.69","2593.53"
"1999","35-65 Jahre alt","Rheinland-Pfalz","2178.57","2104.1","255","2034.07","2323.07"
"1999","35-65 Jahre alt","Saarland","","","","",""
"1999","35-65 Jahre alt","Sachsen","1788.8","1636","431","1700.75","1876.85"
"1999","35-65 Jahre alt","Sachsen-Anhalt","1728.36","1613.29","247","1633.88","1822.84"
"1999","35-65 Jahre alt","Schleswig-Holstein","2343.62","2096","131","2074.2","2613.04"
"1999","35-65 Jahre alt","Thueringen","1614.88","1534","260","1510.44","1719.32"
"1999","66 und älter","Baden-Wuerttemberg","","","","",""
"1999","66 und älter","Bayern","","","","",""
"1999","66 und älter","Berlin","","","","",""
"1999","66 und älter","Brandenburg","","","","",""
"1999","66 und älter","Bremen","","","","",""
"1999","66 und älter","Hamburg","","","","",""
"1999","66 und älter","Hessen","","","","",""
"1999","66 und älter","Mecklenburg-Vorpommern","","","","",""
"1999","66 und älter","Niedersachsen","","","","",""
"1999","66 und älter","Nordrhein-Westfalen","","","","",""
"1999","66 und älter","Rheinland-Pfalz","","","","",""
"1999","66 und älter","Saarland","","","","",""
"1999","66 und älter","Sachsen","","","","",""
"1999","66 und älter","Sachsen-Anhalt","","","","",""
"1999","66 und älter","Schleswig-Holstein","","","","",""
"1999","66 und älter","Thueringen","","","","",""
"2000","16-34 Jahre alt","Baden-Wuerttemberg","1855.64","1790","629","1755.15","1956.13"
"2000","16-34 Jahre alt","Bayern","1736.8","1738.12","728","1662.37","1811.23"
"2000","16-34 Jahre alt","Berlin","1372.26","1393.01","113","1203.03","1541.49"
"2000","16-34 Jahre alt","Brandenburg","1392.6","1271.9","190","1252.25","1532.95"
"2000","16-34 Jahre alt","Bremen","2078.91","1822.07","38","1748.25","2409.57"
"2000","16-34 Jahre alt","Hamburg","2054.65","2362.05","53","1714.84","2394.46"
"2000","16-34 Jahre alt","Hessen","1805.47","1713.58","310","1659.84","1951.1"
"2000","16-34 Jahre alt","Mecklenburg-Vorpommern","1250.32","1176","126","1089.22","1411.42"
"2000","16-34 Jahre alt","Niedersachsen","1710.88","1680.01","432","1588.24","1833.52"
"2000","16-34 Jahre alt","Nordrhein-Westfalen","1845.75","1812.92","1018","1771.98","1919.52"
"2000","16-34 Jahre alt","Rheinland-Pfalz","1618.29","1636","202","1474.15","1762.43"
"2000","16-34 Jahre alt","Saarland","1871.25","1693.09","54","1571.95","2170.55"
