"year","bildungsniveau","bula_h","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1987","Realschule","Hessen","","","","","","","","","","","","","",""
"1987","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1987","Realschule","Niedersachsen","","","","","","","","","","","","","",""
"1987","Realschule","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1987","Realschule","Rheinland-Pfalz,Saarland","1138","997","63","325","690","1319","2173","3835","959.88","1316.12","123","3835","818","1176"
"1987","Realschule","Saarland","","","","","","","","","","","","","",""
"1987","Realschule","Sachsen","","","","","","","","","","","","","",""
"1987","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1987","Realschule","Schleswig-Holstein","1420.68","1265.5","49","382","844","2045","2199","5471","1149.04","1692.32","199","5471","1048","1687"
"1987","Realschule","Thueringen","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Baden-Wuerttemberg","1442.04","1406","72","400","900","1841","2812","3196","1259.32","1624.76","61","3579","1176","1666"
"1988","(Fach-)Abitur","Bayern","1531.77","1348.5","59","365","741","2301","2710","4653","1292.66","1770.88","220","4653","1125","1636"
"1988","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Hamburg","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Hessen","1477.49","1252.5","43","210","562","2229","2679","3579","1211.62","1743.36","51","3579","1125","1738"
"1988","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Niedersachsen","1233.71","1170","41","200","383","1892","2608","3528","950.81","1516.61","0","3528","748","1534"
"1988","(Fach-)Abitur","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Schleswig-Holstein","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Baden-Wuerttemberg","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Bayern","1296.38","1273","41","1074","1115","1447","1636","1892","1192.48","1400.28","343","1892","1125","1329"
"1988","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Hamburg","1236.3","1167.5","5","767","971","1364","1636","1636","781.95","1690.65","767","1636","",""
"1988","(noch) kein Abschluss","Hessen","1414.47","1406","57","332","971","1841","1943","6647","1179.94","1649","128","6647","1176","1483"
"1988","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Niedersachsen","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Schleswig-Holstein","1291.27","1355","6","1073","1073","1534","1534","1687","737.29","1845.25","205","1687","",""
"1988","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1988","AkademikerIn","Baden-Wuerttemberg","2845.36","2428.5","82","1176","1826","3528","5005","9203","2477.24","3213.48","0","9203","2147","3041"
"1988","AkademikerIn","Bayern","2323.54","2378.5","98","767","1841","2914","3579","6902","2088.76","2558.32","0","6902","2046","2505"
"1988","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1988","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1988","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"1988","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1988","AkademikerIn","Hessen","2351.1","2052","60","1227","1534","2736","3870","7669","2018.6","2683.6","0","7669","1799","2454"
"1988","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1988","AkademikerIn","Niedersachsen","2514.34","2540.5","64","603","1534","3119","4090","12782","2057.1","2971.58","0","12782","1956","2812"
"1988","AkademikerIn","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1988","AkademikerIn","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1988","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1988","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1988","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1988","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"1988","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1988","Hauptschule","Baden-Wuerttemberg","1331.92","1372.5","740","358","869","1681","2096","3170","1279.97","1383.87","0","7669","1329","1432"
"1988","Hauptschule","Bayern","1296.55","1273","643","301","773","1637","2224","3582","1242.57","1350.53","0","4671","1227","1278"
"1988","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1988","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1988","Hauptschule","Bremen","","","","","","","","","","","","","",""
"1988","Hauptschule","Hamburg","1494.63","1500.5","56","261","1065","1865","2556","3323","1286.98","1702.28","194","3323","1227","1585"
"1988","Hauptschule","Hessen","1489.69","1374","323","409","818","1790","2301","10128","1384.39","1594.99","0","10128","1278","1432"
"1988","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1988","Hauptschule","Niedersachsen","1297.89","1301.5","321","307","818","1687","2045","3221","1219","1376.78","0","5624","1202","1370"
"1988","Hauptschule","Nordrhein-Westfalen","1497.1","1528.5","778","370","1062","1841","2301","4448","1442.53","1551.67","0","6493","1421","1524"
"1988","Hauptschule","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1988","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1988","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1988","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1988","Hauptschule","Schleswig-Holstein","","","","","","","","","","","","","",""
"1988","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1988","Realschule","Baden-Wuerttemberg","","","","","","","","","","","","","",""
"1988","Realschule","Bayern","","","","","","","","","","","","","",""
"1988","Realschule","Berlin","","","","","","","","","","","","","",""
"1988","Realschule","Brandenburg","","","","","","","","","","","","","",""
"1988","Realschule","Bremen","","","","","","","","","","","","","",""
"1988","Realschule","Hamburg","","","","","","","","","","","","","",""
"1988","Realschule","Hessen","","","","","","","","","","","","","",""
"1988","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1988","Realschule","Niedersachsen","","","","","","","","","","","","","",""
"1988","Realschule","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1988","Realschule","Rheinland-Pfalz,Saarland","1287.55","1169.5","60","383","818","1585","2403","3458","1100.86","1474.24","0","3458","946","1278"
"1988","Realschule","Saarland","","","","","","","","","","","","","",""
"1988","Realschule","Sachsen","","","","","","","","","","","","","",""
"1988","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1988","Realschule","Schleswig-Holstein","1521.92","1252.5","52","460","902","1807","2413","4908","1240.27","1803.57","0","4908","1099","1636"
"1988","Realschule","Thueringen","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Baden-Wuerttemberg","1695.94","1511.5","64","603","1176","2045","3069","4090","1509.81","1882.07","289","4090","1329","1636"
"1989","(Fach-)Abitur","Bayern","1637.58","1508.5","55","275","844","2454","2965","5113","1368.51","1906.65","0","5113","1227","1790"
"1989","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Bremen","1242.84","1177","4","385","1074","1280","2429","2429","-108.32","2594","385","2429","",""
"1989","(Fach-)Abitur","Hamburg","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Hessen","1704.71","1610.5","51","256","869","2596","3119","3426","1464.27","1945.15","145","3426","1432","1841"
"1989","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Niedersachsen","1495.65","1375","39","281","604","1994","3477","3580","1206.71","1784.59","102","3580","1009","1613"
"1989","(Fach-)Abitur","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Schleswig-Holstein","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Baden-Wuerttemberg","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Bayern","1197.51","1222.5","46","230","971","1585","1790","2454","1049.22","1345.8","0","2454","1028","1380"
"1989","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Hamburg","706.21","215","7","205","225","1227","1585","1738","149.7","1262.72","205","1738","",""
"1989","(noch) kein Abschluss","Hessen","1396.85","1406","54","199","1176","1790","1892","2403","1226.38","1567.32","193","4090","1329","1636"
"1989","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Niedersachsen","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Schleswig-Holstein","651.48","190.5","6","51","51","1636","1636","1738","-77.95","1380.91","51","1738","",""
"1989","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1989","AkademikerIn","Baden-Wuerttemberg","2905.85","2582","85","1176","2071","3477","4602","8692","2513.66","3298.04","100","9203","2147","2970"
"1989","AkademikerIn","Bayern","","","","","","","","","","","","","",""
"1989","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1989","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1989","AkademikerIn","Bremen","2873.57","2633.5","5","2055","2608","2916","4090","4090","1938.64","3808.5","2055","4090","",""
"1989","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1989","AkademikerIn","Hessen","2528.53","2305.5","59","951","1726","2965","4065","9382","2122.49","2934.57","0","9382","1892","2837"
"1989","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1989","AkademikerIn","Niedersachsen","2656.3","2270.5","59","1125","1617","3065","4349","13831","2130.63","3181.97","322","13831","2147","2863"
"1989","AkademikerIn","Nordrhein-Westfalen","","","","","","","","","","","","","",""
"1989","AkademikerIn","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1989","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1989","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1989","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1989","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"1989","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1989","Hauptschule","Baden-Wuerttemberg","1378.38","1431.5","723","353","920","1753","2199","3119","1325.18","1431.58","0","10226","1329","1432"
"1989","Hauptschule","Bayern","1317.6","1273","632","348","869","1662","2057","3835","1261.86","1373.34","0","6228","1267","1330"
"1989","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1989","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1989","Hauptschule","Bremen","","","","","","","","","","","","","",""
"1989","Hauptschule","Hamburg","1454.1","1469","52","514","1074","1841","2301","3426","1261.52","1646.68","179","3426","1202","1534"
"1989","Hauptschule","Hessen","1410.03","1396.5","320","335","869","1754","2315","4881","1323.73","1496.33","0","5317","1278","1482"
"1989","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1989","Hauptschule","Niedersachsen","","","","","","","","","","","","","",""
"1989","Hauptschule","Nordrhein-Westfalen","1559.18","1582","760","383","1122","1920","2475","5113","1501.65","1616.71","143","7669","1483","1559"
"1989","Hauptschule","Rheinland-Pfalz,Saarland","","","","","","","","","","","","","",""
"1989","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1989","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1989","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1989","Hauptschule","Schleswig-Holstein","1460.42","1425","89","700","1176","1790","2199","3119","1330.23","1590.61","153","3119","1176","1582"
"1989","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1989","Realschule","Baden-Wuerttemberg","","","","","","","","","","","","","",""
