year,quintil_oecd,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,4th Quintile,Never,0.45011,1185,2632,0.43110,0.46912
1997,5th Quintile,At least once per week,0.36061,838,2398,0.34139,0.37984
1997,5th Quintile,At least once per month,0.07005,171,2398,0.05984,0.08027
1997,5th Quintile,Seldom,0.19420,492,2398,0.17837,0.21004
1997,5th Quintile,Never,0.37513,897,2398,0.35575,0.39451
1998,1st Quintile,At least once per week,0.20167,439,2316,0.18532,0.21801
1998,1st Quintile,At least once per month,0.04735,117,2316,0.03869,0.05600
1998,1st Quintile,Seldom,0.17974,468,2316,0.16410,0.19538
1998,1st Quintile,Never,0.57125,1292,2316,0.55109,0.59141
1998,2nd Quintile,At least once per week,0.23084,548,2486,0.21427,0.24740
1998,2nd Quintile,At least once per month,0.06136,171,2486,0.05193,0.07080
1998,2nd Quintile,Seldom,0.23200,592,2486,0.21541,0.24860
1998,2nd Quintile,Never,0.47580,1175,2486,0.45616,0.49543
1998,3rd Quintile,At least once per week,0.26587,644,2553,0.24873,0.28301
1998,3rd Quintile,At least once per month,0.06787,186,2553,0.05811,0.07763
1998,3rd Quintile,Seldom,0.21893,614,2553,0.20289,0.23497
1998,3rd Quintile,Never,0.44732,1109,2553,0.42803,0.46662
1998,4th Quintile,At least once per week,0.31458,802,2583,0.29666,0.33249
1998,4th Quintile,At least once per month,0.09499,227,2583,0.08368,0.10630
1998,4th Quintile,Seldom,0.23586,648,2583,0.21949,0.25224
1998,4th Quintile,Never,0.35457,906,2583,0.33612,0.37303
1998,5th Quintile,At least once per week,0.40013,882,2279,0.38001,0.42025
1998,5th Quintile,At least once per month,0.10660,253,2279,0.09392,0.11927
1998,5th Quintile,Seldom,0.22789,537,2279,0.21067,0.24512
1998,5th Quintile,Never,0.26538,607,2279,0.24725,0.28351
1999,1st Quintile,At least once per week,0.18319,434,2566,0.16822,0.19816
1999,1st Quintile,At least once per month,0.04918,127,2566,0.04081,0.05755
1999,1st Quintile,Seldom,0.14683,420,2566,0.13313,0.16052
1999,1st Quintile,Never,0.62081,1585,2566,0.60203,0.63958
1999,2nd Quintile,At least once per week,0.19197,525,2846,0.17750,0.20644
1999,2nd Quintile,At least once per month,0.05257,160,2846,0.04437,0.06077
1999,2nd Quintile,Seldom,0.19667,632,2846,0.18207,0.21128
1999,2nd Quintile,Never,0.55879,1529,2846,0.54054,0.57703
1999,3rd Quintile,At least once per week,0.22810,606,2804,0.21257,0.24364
1999,3rd Quintile,At least once per month,0.06853,192,2804,0.05917,0.07788
1999,3rd Quintile,Seldom,0.18993,568,2804,0.17541,0.20445
1999,3rd Quintile,Never,0.51344,1438,2804,0.49494,0.53195
1999,4th Quintile,At least once per week,0.29256,767,2731,0.27549,0.30962
1999,4th Quintile,At least once per month,0.07214,222,2731,0.06244,0.08185
1999,4th Quintile,Seldom,0.21076,605,2731,0.19546,0.22605
1999,4th Quintile,Never,0.42455,1137,2731,0.40600,0.44309
1999,5th Quintile,At least once per week,0.36827,938,2589,0.34969,0.38686
1999,5th Quintile,At least once per month,0.07791,218,2589,0.06758,0.08823
1999,5th Quintile,Seldom,0.20253,550,2589,0.18705,0.21801
1999,5th Quintile,Never,0.35129,883,2589,0.33290,0.36968
2001,1st Quintile,At least once per week,0.17309,660,3846,0.16113,0.18505
2001,1st Quintile,At least once per month,0.04835,172,3846,0.04157,0.05514
2001,1st Quintile,Seldom,0.12227,516,3846,0.11191,0.13262
2001,1st Quintile,Never,0.65629,2498,3846,0.64128,0.67130
2001,2nd Quintile,At least once per week,0.21095,887,4305,0.19876,0.22314
2001,2nd Quintile,At least once per month,0.05204,220,4305,0.04541,0.05868
2001,2nd Quintile,Seldom,0.14699,680,4305,0.13641,0.15757
2001,2nd Quintile,Never,0.59002,2518,4305,0.57532,0.60471
2001,3rd Quintile,At least once per week,0.25567,1122,4510,0.24294,0.26841
2001,3rd Quintile,At least once per month,0.06086,278,4510,0.05388,0.06784
2001,3rd Quintile,Seldom,0.17048,844,4510,0.15950,0.18146
2001,3rd Quintile,Never,0.51298,2266,4510,0.49840,0.52757
2001,4th Quintile,At least once per week,0.31817,1474,4575,0.30468,0.33167
2001,4th Quintile,At least once per month,0.07290,345,4575,0.06537,0.08044
2001,4th Quintile,Seldom,0.18064,823,4575,0.16949,0.19179
2001,4th Quintile,Never,0.42829,1933,4575,0.41395,0.44263
2001,5th Quintile,At least once per week,0.37989,1709,4483,0.36568,0.39410
2001,5th Quintile,At least once per month,0.07253,347,4483,0.06493,0.08012
2001,5th Quintile,Seldom,0.17498,812,4483,0.16386,0.18611
2001,5th Quintile,Never,0.37259,1615,4483,0.35844,0.38675
2003,1st Quintile,At least once per week,0.21806,724,3374,0.20412,0.23199
2003,1st Quintile,At least once per month,0.05533,187,3374,0.04761,0.06304
2003,1st Quintile,Seldom,0.15649,567,3374,0.14423,0.16876
2003,1st Quintile,Never,0.57012,1896,3374,0.55341,0.58683
2003,2nd Quintile,At least once per week,0.25635,959,3841,0.24254,0.27016
2003,2nd Quintile,At least once per month,0.05681,219,3841,0.04949,0.06414
2003,2nd Quintile,Seldom,0.18420,729,3841,0.17194,0.19646
2003,2nd Quintile,Never,0.50263,1934,3841,0.48682,0.51845
2003,3rd Quintile,At least once per week,0.30860,1255,4046,0.29437,0.32284
2003,3rd Quintile,At least once per month,0.08051,339,4046,0.07213,0.08890
2003,3rd Quintile,Seldom,0.20808,843,4046,0.19557,0.22059
2003,3rd Quintile,Never,0.40281,1609,4046,0.38769,0.41792
2003,4th Quintile,At least once per week,0.40279,1792,4441,0.38837,0.41722
2003,4th Quintile,At least once per month,0.08194,382,4441,0.07387,0.09001
2003,4th Quintile,Seldom,0.19809,925,4441,0.18637,0.20982
2003,4th Quintile,Never,0.31717,1342,4441,0.30348,0.33086
2003,5th Quintile,At least once per week,0.45391,3097,6323,0.44163,0.46618
2003,5th Quintile,At least once per month,0.09748,598,6323,0.09017,0.10479
2003,5th Quintile,Seldom,0.19501,1201,6323,0.18524,0.20478
2003,5th Quintile,Never,0.25360,1427,6323,0.24288,0.26433
2005,1st Quintile,At least once per week,0.20089,640,3123,0.18684,0.21495
2005,1st Quintile,At least once per month,0.06789,193,3123,0.05907,0.07672
2005,1st Quintile,Seldom,0.17174,539,3123,0.15851,0.18497
2005,1st Quintile,Never,0.55948,1751,3123,0.54206,0.57689
2005,2nd Quintile,At least once per week,0.22429,791,3608,0.21067,0.23790
2005,2nd Quintile,At least once per month,0.06403,248,3608,0.05604,0.07202
2005,2nd Quintile,Seldom,0.18830,670,3608,0.17554,0.20106
2005,2nd Quintile,Never,0.52338,1899,3608,0.50708,0.53968
2005,3rd Quintile,At least once per week,0.28701,1049,3732,0.27250,0.30153
2005,3rd Quintile,At least once per month,0.07875,275,3732,0.07011,0.08739
2005,3rd Quintile,Seldom,0.18916,744,3732,0.17659,0.20172
2005,3rd Quintile,Never,0.44508,1664,3732,0.42913,0.46103
2005,4th Quintile,At least once per week,0.35086,1554,4277,0.33656,0.36517
2005,4th Quintile,At least once per month,0.08407,349,4277,0.07575,0.09238
2005,4th Quintile,Seldom,0.19604,883,4277,0.18414,0.20794
2005,4th Quintile,Never,0.36903,1491,4277,0.35457,0.38350
2005,5th Quintile,At least once per week,0.44327,2716,5816,0.43050,0.45604
2005,5th Quintile,At least once per month,0.09973,553,5816,0.09203,0.10743
2005,5th Quintile,Seldom,0.17314,1029,5816,0.16342,0.18287
2005,5th Quintile,Never,0.28386,1518,5816,0.27227,0.29545
2007,1st Quintile,At least once per week,0.21304,667,3171,0.19879,0.22729
2007,1st Quintile,At least once per month,0.05632,177,3171,0.04830,0.06435
2007,1st Quintile,Seldom,0.17823,529,3171,0.16491,0.19155
2007,1st Quintile,Never,0.55241,1798,3171,0.53510,0.56972
2007,2nd Quintile,At least once per week,0.25782,861,3492,0.24331,0.27233
2007,2nd Quintile,At least once per month,0.06331,238,3492,0.05523,0.07138
2007,2nd Quintile,Seldom,0.17158,610,3492,0.15907,0.18408
2007,2nd Quintile,Never,0.50730,1783,3492,0.49071,0.52388
2007,3rd Quintile,At least once per week,0.32289,1200,3856,0.30812,0.33765
2007,3rd Quintile,At least once per month,0.07354,276,3856,0.06530,0.08178
2007,3rd Quintile,Seldom,0.16895,687,3856,0.15712,0.18078
2007,3rd Quintile,Never,0.43462,1693,3856,0.41897,0.45027
2007,4th Quintile,At least once per week,0.38051,1658,4298,0.36599,0.39503
2007,4th Quintile,At least once per month,0.07652,351,4298,0.06858,0.08447
2007,4th Quintile,Seldom,0.19223,843,4298,0.18045,0.20401
2007,4th Quintile,Never,0.35073,1446,4298,0.33647,0.36500
2007,5th Quintile,At least once per week,0.47144,2729,5570,0.45833,0.48455
2007,5th Quintile,At least once per month,0.08290,455,5570,0.07566,0.09015
2007,5th Quintile,Seldom,0.17912,959,5570,0.16905,0.18919
2007,5th Quintile,Never,0.26653,1427,5570,0.25492,0.27815
2008,1st Quintile,At least once per week,0.25454,739,2951,0.23882,0.27026
2008,1st Quintile,At least once per month,0.05821,169,2951,0.04976,0.06666
2008,1st Quintile,Seldom,0.16413,460,2951,0.15076,0.17750
2008,1st Quintile,Never,0.52312,1583,2951,0.50509,0.54114
2008,2nd Quintile,At least once per week,0.30710,1015,3360,0.29150,0.32270
2008,2nd Quintile,At least once per month,0.06765,232,3360,0.05916,0.07614
2008,2nd Quintile,Seldom,0.19345,654,3360,0.18009,0.20681
2008,2nd Quintile,Never,0.43180,1459,3360,0.41505,0.44855
2008,3rd Quintile,At least once per week,0.37225,1407,3792,0.35686,0.38764
2008,3rd Quintile,At least once per month,0.08105,283,3792,0.07236,0.08974
2008,3rd Quintile,Seldom,0.21114,840,3792,0.19815,0.22413
2008,3rd Quintile,Never,0.33556,1262,3792,0.32053,0.35059
2008,4th Quintile,At least once per week,0.44698,1716,3855,0.43128,0.46268
2008,4th Quintile,At least once per month,0.07938,315,3855,0.07085,0.08792
2008,4th Quintile,Seldom,0.20826,786,3855,0.19544,0.22108
2008,4th Quintile,Never,0.26538,1038,3855,0.25144,0.27932
2008,5th Quintile,At least once per week,0.53962,2889,5250,0.52613,0.55310
2008,5th Quintile,At least once per month,0.09692,480,5250,0.08891,0.10492
2008,5th Quintile,Seldom,0.17103,904,5250,0.16085,0.18122
2008,5th Quintile,Never,0.19243,977,5250,0.18177,0.20309
2009,1st Quintile,At least once per week,0.21920,585,2844,0.20399,0.23441
2009,1st Quintile,At least once per month,0.06005,182,2844,0.05132,0.06878
2009,1st Quintile,Seldom,0.16765,457,2844,0.15392,0.18139
2009,1st Quintile,Never,0.55309,1620,2844,0.53482,0.57137
2009,2nd Quintile,At least once per week,0.27258,794,3145,0.25702,0.28815
2009,2nd Quintile,At least once per month,0.07087,200,3145,0.06190,0.07984
2009,2nd Quintile,Seldom,0.17001,561,3145,0.15688,0.18314
2009,2nd Quintile,Never,0.48654,1590,3145,0.46907,0.50401
2009,3rd Quintile,At least once per week,0.36939,1209,3386,0.35313,0.38565
2009,3rd Quintile,At least once per month,0.07039,238,3386,0.06178,0.07901
2009,3rd Quintile,Seldom,0.17286,621,3386,0.16012,0.18559
2009,3rd Quintile,Never,0.38736,1318,3386,0.37095,0.40377
2009,4th Quintile,At least once per week,0.40627,1511,3755,0.39056,0.42198
2009,4th Quintile,At least once per month,0.08916,313,3755,0.08004,0.09827
2009,4th Quintile,Seldom,0.20865,760,3755,0.19565,0.22165
2009,4th Quintile,Never,0.29592,1171,3755,0.28132,0.31053
2009,5th Quintile,At least once per week,0.49087,2414,4784,0.47671,0.50504
2009,5th Quintile,At least once per month,0.09134,397,4784,0.08317,0.09950
2009,5th Quintile,Seldom,0.17130,807,4784,0.16063,0.18198
2009,5th Quintile,Never,0.24648,1166,4784,0.23427,0.25870
2011,1st Quintile,At least once per week,0.21495,973,4563,0.20303,0.22687
2011,1st Quintile,At least once per month,0.05180,218,4563,0.04537,0.05823
2011,1st Quintile,Seldom,0.14414,675,4563,0.13394,0.15433
2011,1st Quintile,Never,0.58911,2697,4563,0.57483,0.60339
2011,2nd Quintile,At least once per week,0.27239,1198,4301,0.25909,0.28570
2011,2nd Quintile,At least once per month,0.05266,257,4301,0.04599,0.05934
2011,2nd Quintile,Seldom,0.18291,801,4301,0.17135,0.19447
2011,2nd Quintile,Never,0.49203,2045,4301,0.47709,0.50698
2011,3rd Quintile,At least once per week,0.36291,1496,4102,0.34819,0.37763
2011,3rd Quintile,At least once per month,0.06993,266,4102,0.06212,0.07773
2011,3rd Quintile,Seldom,0.18427,768,4102,0.17241,0.19614
2011,3rd Quintile,Never,0.38289,1572,4102,0.36802,0.39777
2011,4th Quintile,At least once per week,0.42684,1764,4120,0.41174,0.44195
2011,4th Quintile,At least once per month,0.07638,342,4120,0.06827,0.08449
2011,4th Quintile,Seldom,0.19000,793,4120,0.17802,0.20198
2011,4th Quintile,Never,0.30678,1221,4120,0.29270,0.32086
2011,5th Quintile,At least once per week,0.50683,2478,4698,0.49253,0.52113
2011,5th Quintile,At least once per month,0.09698,425,4698,0.08852,0.10544
2011,5th Quintile,Seldom,0.18008,804,4698,0.16909,0.19107
2011,5th Quintile,Never,0.21612,991,4698,0.20434,0.22789
2013,1st Quintile,At least once per week,0.33236,1634,5084,0.31941,0.34531
2013,1st Quintile,At least once per month,0.04127,195,5084,0.03580,0.04674
2013,1st Quintile,Seldom,0.14495,729,5084,0.13527,0.15463
2013,1st Quintile,Never,0.48142,2526,5084,0.46769,0.49516
2013,2nd Quintile,At least once per week,0.40688,2092,5180,0.39350,0.42026
2013,2nd Quintile,At least once per month,0.04412,221,5180,0.03853,0.04972
2013,2nd Quintile,Seldom,0.13753,756,5180,0.12815,0.14691
2013,2nd Quintile,Never,0.41147,2111,5180,0.39806,0.42487
2013,3rd Quintile,At least once per week,0.45784,2321,4846,0.44381,0.47187
2013,3rd Quintile,At least once per month,0.05413,260,4846,0.04776,0.06050
2013,3rd Quintile,Seldom,0.15279,698,4846,0.14266,0.16292
2013,3rd Quintile,Never,0.33524,1567,4846,0.32195,0.34854
2013,4th Quintile,At least once per week,0.54675,2586,4813,0.53268,0.56081
2013,4th Quintile,At least once per month,0.06092,292,4813,0.05416,0.06768
2013,4th Quintile,Seldom,0.15752,767,4813,0.14723,0.16782
2013,4th Quintile,Never,0.23481,1168,4813,0.22283,0.24678
2013,5th Quintile,At least once per week,0.61875,3419,5456,0.60586,0.63164
2013,5th Quintile,At least once per month,0.05557,280,5456,0.04949,0.06165
2013,5th Quintile,Seldom,0.12474,703,5456,0.11597,0.13351
2013,5th Quintile,Never,0.20094,1054,5456,0.19031,0.21157
2015,1st Quintile,At least once per week,0.30553,1483,5110,0.29289,0.31816
2015,1st Quintile,At least once per month,0.05312,214,5110,0.04697,0.05927
2015,1st Quintile,Seldom,0.10563,561,5110,0.09720,0.11406
2015,1st Quintile,Never,0.53573,2852,5110,0.52205,0.54940
2015,2nd Quintile,At least once per week,0.33560,1806,5243,0.32282,0.34838
2015,2nd Quintile,At least once per month,0.04106,232,5243,0.03569,0.04643
2015,2nd Quintile,Seldom,0.12959,720,5243,0.12050,0.13868
2015,2nd Quintile,Never,0.49375,2485,5243,0.48021,0.50728
2015,3rd Quintile,At least once per week,0.41289,2052,4835,0.39901,0.42677
