year,bula_h,pgisced97,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Thuringa,Upper Secondary Level,At least once per month,0.05478,32,533,0.03544,0.07412
2005,Thuringa,Upper Secondary Level,Seldom,0.21717,119,533,0.18213,0.25220
2005,Thuringa,Upper Secondary Level,Never,0.54311,291,533,0.50078,0.58544
2005,Thuringa,First Stage of Tertiary Education,Never,0.51166,33,33,0.33846,0.68485
2005,Thuringa,Second Stage of Tertiary Education,At least once per week,0.28886,52,155,0.21728,0.36045
2005,Thuringa,Second Stage of Tertiary Education,Seldom,0.18414,38,155,0.12292,0.24535
2005,Thuringa,Second Stage of Tertiary Education,Never,0.46855,65,155,0.38974,0.54737
2007,Schleswig-Holstein,Lower Secondary Level,Never,0.53889,35,35,0.37133,0.70645
2007,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.42447,128,307,0.36909,0.47985
2007,Schleswig-Holstein,Upper Secondary Level,Seldom,0.14475,45,307,0.10532,0.18417
2007,Schleswig-Holstein,Upper Secondary Level,Never,0.34066,134,307,0.28756,0.39376
2007,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per week,0.49708,52,83,0.38886,0.60530
2007,Schleswig-Holstein,Second Stage of Tertiary Education,Never,0.24679,31,83,0.15347,0.34011
2007,Hamburg,Upper Secondary Level,At least once per week,0.35150,45,110,0.26186,0.44113
2007,Hamburg,Upper Secondary Level,Never,0.52502,65,110,0.43127,0.61877
2007,Hamburg,Second Stage of Tertiary Education,At least once per week,0.49630,41,41,0.34135,0.65125
2007,Lower Saxony,Lower Secondary Level,At least once per week,0.19494,55,211,0.14136,0.24852
2007,Lower Saxony,Lower Secondary Level,Seldom,0.21769,35,211,0.16188,0.27351
2007,Lower Saxony,Lower Secondary Level,Never,0.53802,121,211,0.47059,0.60545
2007,Lower Saxony,Upper Secondary Level,At least once per week,0.32454,341,967,0.29501,0.35406
2007,Lower Saxony,Upper Secondary Level,At least once per month,0.08233,62,967,0.06499,0.09966
2007,Lower Saxony,Upper Secondary Level,Seldom,0.16856,162,967,0.14495,0.19216
2007,Lower Saxony,Upper Secondary Level,Never,0.42458,402,967,0.39341,0.45575
2007,Lower Saxony,Post-secondary Non-tertiary Level,At least once per week,0.43686,50,87,0.33203,0.54169
2007,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.30975,37,87,0.21202,0.40748
2007,Lower Saxony,First Stage of Tertiary Education,At least once per week,0.45962,51,90,0.35608,0.56316
2007,Lower Saxony,First Stage of Tertiary Education,Never,0.29750,39,90,0.20252,0.39248
2007,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.54474,172,295,0.48782,0.60167
2007,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.16844,53,295,0.12566,0.21122
2007,Lower Saxony,Second Stage of Tertiary Education,Never,0.24442,70,295,0.19529,0.29354
2007,Bremen,Upper Secondary Level,Never,0.53506,31,31,0.35658,0.71355
2007,North Rhine-Westphalia,Pre-primary Level,At least once per week,0.68205,53,53,0.55547,0.80862
2007,North Rhine-Westphalia,Primary Level,Never,0.75366,56,56,0.63978,0.86753
2007,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.15577,85,484,0.12343,0.18811
2007,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.07792,52,484,0.05401,0.10182
2007,North Rhine-Westphalia,Lower Secondary Level,Never,0.72100,347,484,0.68100,0.76100
2007,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.29940,636,2009,0.27937,0.31944
2007,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.06078,130,2009,0.05033,0.07123
2007,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.18321,340,2009,0.16629,0.20013
2007,North Rhine-Westphalia,Upper Secondary Level,Never,0.45661,903,2009,0.43482,0.47839
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.36538,130,300,0.31080,0.41996
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.24129,65,300,0.19279,0.28978
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.30338,105,300,0.25127,0.35549
2007,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.38908,120,277,0.33157,0.44660
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.21630,56,277,0.16773,0.26488
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.34754,101,277,0.29136,0.40372
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.53342,458,841,0.49968,0.56715
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.06458,64,841,0.04796,0.08120
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.16714,137,841,0.14191,0.19237
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.23486,182,841,0.20620,0.26353
2007,Hesse,Lower Secondary Level,At least once per week,0.22582,35,121,0.15101,0.30063
2007,Hesse,Lower Secondary Level,Never,0.58849,86,121,0.50044,0.67654
2007,Hesse,Upper Secondary Level,At least once per week,0.34207,238,656,0.30574,0.37841
2007,Hesse,Upper Secondary Level,At least once per month,0.06423,46,656,0.04546,0.08301
2007,Hesse,Upper Secondary Level,Seldom,0.16220,110,656,0.13397,0.19043
2007,Hesse,Upper Secondary Level,Never,0.43150,262,656,0.39357,0.46943
2007,Hesse,Post-secondary Non-tertiary Level,At least once per week,0.43047,55,55,0.29841,0.56254
2007,Hesse,First Stage of Tertiary Education,At least once per week,0.44570,40,40,0.28970,0.60169
2007,Hesse,Second Stage of Tertiary Education,At least once per week,0.53130,188,330,0.47737,0.58522
2007,Hesse,Second Stage of Tertiary Education,At least once per month,0.10100,34,330,0.06844,0.13356
2007,Hesse,Second Stage of Tertiary Education,Seldom,0.17632,46,330,0.13514,0.21750
2007,Hesse,Second Stage of Tertiary Education,Never,0.19139,62,330,0.14888,0.23389
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.64679,121,121,0.56127,0.73231
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.32852,204,571,0.28996,0.36708
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.16443,92,571,0.13400,0.19486
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.44764,275,571,0.40681,0.48846
2007,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,At least once per week,0.29483,33,70,0.18725,0.40242
2007,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Never,0.38444,37,70,0.26966,0.49922
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per week,0.43242,86,162,0.35590,0.50895
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.15102,33,162,0.09571,0.20633
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.21960,43,162,0.15565,0.28355
2007,Baden-Wuerttemberg,Pre-primary Level,At least once per week,0.65096,37,37,0.49525,0.80667
2007,Baden-Wuerttemberg,Primary Level,Never,0.86755,33,33,0.75010,0.98500
2007,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.16385,60,316,0.12298,0.20473
2007,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.13012,37,316,0.09297,0.16728
2007,Baden-Wuerttemberg,Lower Secondary Level,Never,0.64772,219,316,0.59496,0.70047
2007,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.32017,404,1172,0.29345,0.34689
2007,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.08629,98,1172,0.07021,0.10238
2007,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.16534,194,1172,0.14406,0.18661
2007,Baden-Wuerttemberg,Upper Secondary Level,Never,0.42820,476,1172,0.39986,0.45654
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per week,0.43627,65,103,0.34003,0.53252
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Never,0.27623,38,103,0.18945,0.36300
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per week,0.44632,84,174,0.37225,0.52040
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.20604,40,174,0.14577,0.26631
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.30422,50,174,0.23566,0.37278
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.51737,235,482,0.47271,0.56203
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.09111,46,482,0.06539,0.11683
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.17162,85,482,0.13792,0.20532
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.21990,116,482,0.18289,0.25691
2007,Bavaria,Lower Secondary Level,At least once per week,0.23947,80,309,0.19181,0.28713
2007,Bavaria,Lower Secondary Level,Seldom,0.13587,45,309,0.09760,0.17414
2007,Bavaria,Lower Secondary Level,Never,0.57351,184,309,0.51828,0.62875
2007,Bavaria,Upper Secondary Level,At least once per week,0.33780,553,1555,0.31428,0.36131
2007,Bavaria,Upper Secondary Level,At least once per month,0.07412,136,1555,0.06109,0.08714
2007,Bavaria,Upper Secondary Level,Seldom,0.19601,306,1555,0.17627,0.21574
2007,Bavaria,Upper Secondary Level,Never,0.39208,560,1555,0.36780,0.41635
2007,Bavaria,Post-secondary Non-tertiary Level,At least once per week,0.41831,67,133,0.33416,0.50246
2007,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.23676,33,133,0.16424,0.30928
2007,Bavaria,Post-secondary Non-tertiary Level,Never,0.25051,33,133,0.17659,0.32444
2007,Bavaria,First Stage of Tertiary Education,At least once per week,0.41308,89,210,0.34633,0.47984
2007,Bavaria,First Stage of Tertiary Education,Seldom,0.21018,54,210,0.15494,0.26542
2007,Bavaria,First Stage of Tertiary Education,Never,0.30146,67,210,0.23925,0.36368
2007,Bavaria,Second Stage of Tertiary Education,At least once per week,0.50083,293,574,0.45989,0.54177
2007,Bavaria,Second Stage of Tertiary Education,At least once per month,0.10373,74,574,0.07876,0.12869
2007,Bavaria,Second Stage of Tertiary Education,Seldom,0.20690,103,574,0.17373,0.24007
2007,Bavaria,Second Stage of Tertiary Education,Never,0.18855,104,574,0.15652,0.22057
2007,Berlin,Lower Secondary Level,Never,0.60985,33,33,0.44084,0.77886
2007,Berlin,Upper Secondary Level,At least once per week,0.31680,102,283,0.26250,0.37110
2007,Berlin,Upper Secondary Level,Seldom,0.18818,59,283,0.14256,0.23380
2007,Berlin,Upper Secondary Level,Never,0.43891,122,283,0.38099,0.49683
2007,Berlin,Second Stage of Tertiary Education,At least once per week,0.46643,110,264,0.40614,0.52673
2007,Berlin,Second Stage of Tertiary Education,At least once per month,0.13029,33,264,0.08960,0.17097
2007,Berlin,Second Stage of Tertiary Education,Seldom,0.20671,61,264,0.15777,0.25566
2007,Berlin,Second Stage of Tertiary Education,Never,0.19656,60,264,0.14854,0.24459
2007,Brandenburg,Lower Secondary Level,Never,0.77220,46,46,0.64966,0.89475
2007,Brandenburg,Upper Secondary Level,At least once per week,0.24143,97,389,0.19885,0.28401
2007,Brandenburg,Upper Secondary Level,Seldom,0.19349,93,389,0.15418,0.23280
2007,Brandenburg,Upper Secondary Level,Never,0.50492,199,389,0.45517,0.55467
2007,Brandenburg,First Stage of Tertiary Education,Never,0.43282,31,31,0.25552,0.61012
2007,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.26679,71,223,0.20861,0.32497
2007,Brandenburg,Second Stage of Tertiary Education,Seldom,0.26208,73,223,0.20423,0.31992
2007,Brandenburg,Second Stage of Tertiary Education,Never,0.38037,79,223,0.31651,0.44423
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per week,0.22387,59,242,0.17125,0.27650
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.16071,42,242,0.11434,0.20708
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.56985,141,242,0.50735,0.63236
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per week,0.46024,59,99,0.36156,0.55893
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.30123,40,99,0.21039,0.39206
2007,Saxony,Lower Secondary Level,Never,0.61662,55,55,0.48694,0.74630
2007,Saxony,Upper Secondary Level,At least once per week,0.22885,190,814,0.19997,0.25773
2007,Saxony,Upper Secondary Level,At least once per month,0.05566,44,814,0.03990,0.07142
2007,Saxony,Upper Secondary Level,Seldom,0.21407,172,814,0.18587,0.24227
2007,Saxony,Upper Secondary Level,Never,0.50142,408,814,0.46705,0.53579
2007,Saxony,First Stage of Tertiary Education,At least once per week,0.33798,42,94,0.24184,0.43412
2007,Saxony,First Stage of Tertiary Education,Never,0.37078,52,94,0.27261,0.46895
2007,Saxony,Second Stage of Tertiary Education,At least once per week,0.41464,166,380,0.36504,0.46424
2007,Saxony,Second Stage of Tertiary Education,At least once per month,0.07352,39,380,0.04725,0.09980
2007,Saxony,Second Stage of Tertiary Education,Seldom,0.17008,62,380,0.13226,0.20791
2007,Saxony,Second Stage of Tertiary Education,Never,0.34175,113,380,0.29400,0.38950
2007,Saxony-Anhalt,Lower Secondary Level,Never,0.76578,39,39,0.63112,0.90044
2007,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.16146,69,412,0.12589,0.19703
2007,Saxony-Anhalt,Upper Secondary Level,Seldom,0.18109,84,412,0.14386,0.21832
2007,Saxony-Anhalt,Upper Secondary Level,Never,0.60247,259,412,0.55516,0.64979
2007,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.45661,44,44,0.30772,0.60549
2007,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per week,0.35097,91,212,0.28657,0.41536
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.23791,50,212,0.18046,0.29537
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.35413,71,212,0.28960,0.41866
2007,Thuringa,Lower Secondary Level,Never,0.70704,38,38,0.56039,0.85369
2007,Thuringa,Upper Secondary Level,At least once per week,0.18364,98,552,0.15131,0.21597
2007,Thuringa,Upper Secondary Level,At least once per month,0.07980,44,552,0.05717,0.10243
2007,Thuringa,Upper Secondary Level,Seldom,0.20712,115,552,0.17328,0.24095
2007,Thuringa,Upper Secondary Level,Never,0.52944,295,552,0.48777,0.57112
2007,Thuringa,First Stage of Tertiary Education,Never,0.57295,36,36,0.40907,0.73683
2007,Thuringa,Second Stage of Tertiary Education,At least once per week,0.27632,60,167,0.20829,0.34435
2007,Thuringa,Second Stage of Tertiary Education,Seldom,0.23778,44,167,0.17301,0.30254
2007,Thuringa,Second Stage of Tertiary Education,Never,0.39953,63,167,0.32502,0.47404
2008,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.42675,119,267,0.36731,0.48619
2008,Schleswig-Holstein,Upper Secondary Level,Seldom,0.17806,44,267,0.13208,0.22403
2008,Schleswig-Holstein,Upper Secondary Level,Never,0.29609,104,267,0.24123,0.35095
2008,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per week,0.58720,45,45,0.44172,0.73267
2008,Hamburg,Upper Secondary Level,At least once per week,0.42521,55,95,0.32527,0.52515
2008,Hamburg,Upper Secondary Level,Never,0.35474,40,95,0.25802,0.45146
2008,Hamburg,Second Stage of Tertiary Education,At least once per week,0.60920,51,51,0.47395,0.74445
2008,Lower Saxony,Pre-primary Level,At least once per week,0.78841,32,32,0.64462,0.93219
2008,Lower Saxony,Lower Secondary Level,At least once per week,0.24314,61,170,0.17846,0.30781
2008,Lower Saxony,Lower Secondary Level,Never,0.55443,109,170,0.47949,0.62936
2008,Lower Saxony,Upper Secondary Level,At least once per week,0.37427,374,926,0.34308,0.40545
2008,Lower Saxony,Upper Secondary Level,At least once per month,0.06798,64,926,0.05176,0.08420
2008,Lower Saxony,Upper Secondary Level,Seldom,0.20568,166,926,0.17963,0.23173
2008,Lower Saxony,Upper Secondary Level,Never,0.35207,322,926,0.32129,0.38285
2008,Lower Saxony,Post-secondary Non-tertiary Level,At least once per week,0.48605,52,85,0.37916,0.59293
2008,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.29107,33,85,0.19393,0.38822
2008,Lower Saxony,First Stage of Tertiary Education,At least once per week,0.44562,46,46,0.30040,0.59084
2008,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.66077,198,283,0.60551,0.71603
2008,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.11667,39,283,0.07920,0.15414
2008,Lower Saxony,Second Stage of Tertiary Education,Never,0.14075,46,283,0.10016,0.18134
2008,North Rhine-Westphalia,No answer / don't know,At least once per week,0.45056,35,35,0.28331,0.61780
2008,North Rhine-Westphalia,Pre-primary Level,At least once per week,0.63692,51,51,0.50362,0.77022
2008,North Rhine-Westphalia,Primary Level,Never,0.76400,45,45,0.63853,0.88947
2008,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.19932,98,445,0.16216,0.23648
2008,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.16774,76,445,0.13298,0.20249
2008,North Rhine-Westphalia,Lower Secondary Level,Never,0.58754,271,445,0.54175,0.63333
2008,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.34847,682,1891,0.32698,0.36995
2008,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.06964,131,1891,0.05817,0.08112
2008,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.20073,372,1891,0.18267,0.21878
2008,North Rhine-Westphalia,Upper Secondary Level,Never,0.38117,706,1891,0.35927,0.40306
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.42890,133,277,0.37051,0.48728
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.23637,62,277,0.18625,0.28650
2008,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.29033,82,277,0.23678,0.34388
2008,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.53243,135,258,0.47143,0.59343
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.19794,58,258,0.14923,0.24666
2008,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.24023,65,258,0.18799,0.29246
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.53592,420,782,0.50095,0.57090
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.10843,84,782,0.08662,0.13024
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.16804,142,782,0.14182,0.19426
2008,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.18761,136,782,0.16023,0.21499
2008,Hesse,Lower Secondary Level,At least once per week,0.32363,43,123,0.24061,0.40665
2008,Hesse,Lower Secondary Level,Never,0.58339,80,123,0.49590,0.67087
2008,Hesse,Upper Secondary Level,At least once per week,0.36044,246,619,0.32259,0.39830
2008,Hesse,Upper Secondary Level,At least once per month,0.06920,46,619,0.04919,0.08921
2008,Hesse,Upper Secondary Level,Seldom,0.20363,108,619,0.17188,0.23538
2008,Hesse,Upper Secondary Level,Never,0.36673,219,619,0.32873,0.40472
2008,Hesse,Post-secondary Non-tertiary Level,At least once per week,0.53009,56,56,0.39819,0.66199
2008,Hesse,First Stage of Tertiary Education,At least once per week,0.41364,38,38,0.25495,0.57233
2008,Hesse,Second Stage of Tertiary Education,At least once per week,0.59703,204,296,0.54106,0.65300
2008,Hesse,Second Stage of Tertiary Education,Seldom,0.13879,40,296,0.09934,0.17824
2008,Hesse,Second Stage of Tertiary Education,Never,0.16148,52,296,0.11949,0.20347
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,At least once per week,0.21942,33,140,0.15062,0.28822
2008,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.64343,107,140,0.56380,0.72306
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per week,0.33519,188,560,0.29606,0.37433
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,At least once per month,0.07317,41,560,0.05158,0.09476
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.17189,94,560,0.14061,0.20317
2008,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.41975,237,560,0.37883,0.46066
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,At least once per week,0.31117,34,66,0.19862,0.42373
2008,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Never,0.40840,32,66,0.28890,0.52789
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,At least once per week,0.49854,98,163,0.42154,0.57553
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.27870,32,163,0.20965,0.34774
2008,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Never,0.12885,33,163,0.07726,0.18044
2008,Baden-Wuerttemberg,No answer / don't know,At least once per week,0.63350,31,31,0.46107,0.80593
2008,Baden-Wuerttemberg,Pre-primary Level,At least once per week,0.73803,42,42,0.60344,0.87262
2008,Baden-Wuerttemberg,Lower Secondary Level,At least once per week,0.23436,65,283,0.18492,0.28380
2008,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.15983,45,283,0.11706,0.20260
2008,Baden-Wuerttemberg,Lower Secondary Level,Never,0.52907,173,283,0.47082,0.58733
2008,Baden-Wuerttemberg,Upper Secondary Level,At least once per week,0.42655,478,1138,0.39780,0.45530
2008,Baden-Wuerttemberg,Upper Secondary Level,At least once per month,0.06679,90,1138,0.05228,0.08130
2008,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.17403,198,1138,0.15199,0.19606
2008,Baden-Wuerttemberg,Upper Secondary Level,Never,0.33263,372,1138,0.30525,0.36002
2008,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,At least once per week,0.38815,59,59,0.26273,0.51357
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,At least once per week,0.49511,83,155,0.41615,0.57408
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.18059,39,155,0.11983,0.24134
2008,Baden-Wuerttemberg,First Stage of Tertiary Education,Never,0.23074,33,155,0.16419,0.29728
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per week,0.57455,267,456,0.52912,0.61998
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,At least once per month,0.10134,40,456,0.07361,0.12907
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.15326,74,456,0.12016,0.18636
2008,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.17085,75,456,0.13627,0.20543
2008,Bavaria,Lower Secondary Level,At least once per week,0.29581,99,286,0.24282,0.34880
2008,Bavaria,Lower Secondary Level,Seldom,0.15009,43,286,0.10862,0.19155
2008,Bavaria,Lower Secondary Level,Never,0.51198,144,286,0.45395,0.57002
2008,Bavaria,Upper Secondary Level,At least once per week,0.36768,572,1439,0.34276,0.39260
2008,Bavaria,Upper Secondary Level,At least once per month,0.09378,128,1439,0.07871,0.10884
2008,Bavaria,Upper Secondary Level,Seldom,0.21193,316,1439,0.19081,0.23305
2008,Bavaria,Upper Secondary Level,Never,0.32662,423,1439,0.30238,0.35086
2008,Bavaria,Post-secondary Non-tertiary Level,At least once per week,0.45984,63,63,0.33578,0.58390
2008,Bavaria,First Stage of Tertiary Education,At least once per week,0.42868,86,192,0.35849,0.49886
2008,Bavaria,First Stage of Tertiary Education,Seldom,0.23747,56,192,0.17712,0.29782
2008,Bavaria,First Stage of Tertiary Education,Never,0.23980,50,192,0.17925,0.30035
2008,Bavaria,Second Stage of Tertiary Education,At least once per week,0.59744,327,552,0.55649,0.63839
2008,Bavaria,Second Stage of Tertiary Education,At least once per month,0.11198,67,552,0.08565,0.13831
2008,Bavaria,Second Stage of Tertiary Education,Seldom,0.16091,96,552,0.13023,0.19159
2008,Bavaria,Second Stage of Tertiary Education,Never,0.12967,62,552,0.10162,0.15772
2008,Berlin,Upper Secondary Level,At least once per week,0.36271,109,259,0.30404,0.42137
2008,Berlin,Upper Secondary Level,Seldom,0.23461,64,259,0.18290,0.28631
2008,Berlin,Upper Secondary Level,Never,0.30454,86,259,0.24838,0.36069
2008,Berlin,Second Stage of Tertiary Education,At least once per week,0.51956,123,258,0.45847,0.58064
2008,Berlin,Second Stage of Tertiary Education,At least once per month,0.15730,38,258,0.11278,0.20181
2008,Berlin,Second Stage of Tertiary Education,Seldom,0.19517,60,258,0.14671,0.24362
2008,Berlin,Second Stage of Tertiary Education,Never,0.12798,37,258,0.08714,0.16883
2008,Brandenburg,Lower Secondary Level,Never,0.66463,40,40,0.51645,0.81280
2008,Brandenburg,Upper Secondary Level,At least once per week,0.32337,128,380,0.27627,0.37046
2008,Brandenburg,Upper Secondary Level,Seldom,0.23461,91,380,0.19195,0.27728
2008,Brandenburg,Upper Secondary Level,Never,0.38346,161,380,0.33451,0.43241
2008,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.38475,96,218,0.32002,0.44949
2008,Brandenburg,Second Stage of Tertiary Education,Seldom,0.22918,63,218,0.17326,0.28511
2008,Brandenburg,Second Stage of Tertiary Education,Never,0.29822,59,218,0.23735,0.35909
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per week,0.24227,63,224,0.18603,0.29850
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.18306,43,224,0.13231,0.23382
2008,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.51027,118,224,0.44465,0.57588
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per week,0.46326,68,108,0.36878,0.55775
2008,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.33207,40,108,0.24283,0.42131
2008,Saxony,Lower Secondary Level,Never,0.43925,36,36,0.27482,0.60367
2008,Saxony,Upper Secondary Level,At least once per week,0.28382,219,768,0.25191,0.31572
2008,Saxony,Upper Secondary Level,At least once per month,0.05574,44,768,0.03951,0.07198
2008,Saxony,Upper Secondary Level,Seldom,0.20827,164,768,0.17953,0.23700
2008,Saxony,Upper Secondary Level,Never,0.45218,341,768,0.41695,0.48740
2008,Saxony,First Stage of Tertiary Education,At least once per week,0.32698,39,84,0.22606,0.42791
2008,Saxony,First Stage of Tertiary Education,Never,0.32262,45,84,0.22205,0.42319
2008,Saxony,Second Stage of Tertiary Education,At least once per week,0.49359,185,360,0.44187,0.54531
2008,Saxony,Second Stage of Tertiary Education,At least once per month,0.08417,33,360,0.05545,0.11290
2008,Saxony,Second Stage of Tertiary Education,Seldom,0.18914,68,360,0.14862,0.22965
2008,Saxony,Second Stage of Tertiary Education,Never,0.23310,74,360,0.18936,0.27684
2008,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.22303,94,401,0.18223,0.26382
2008,Saxony-Anhalt,Upper Secondary Level,Seldom,0.24714,105,401,0.20487,0.28941
2008,Saxony-Anhalt,Upper Secondary Level,Never,0.49340,202,401,0.44441,0.54240
2008,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per week,0.40287,90,190,0.33294,0.47279
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.36085,67,190,0.29238,0.42932
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.17150,33,190,0.11776,0.22524
2008,Thuringa,Lower Secondary Level,Never,0.66469,36,36,0.50828,0.82109
2008,Thuringa,Upper Secondary Level,At least once per week,0.26104,128,516,0.22311,0.29897
2008,Thuringa,Upper Secondary Level,At least once per month,0.06733,33,516,0.04569,0.08898
2008,Thuringa,Upper Secondary Level,Seldom,0.23244,122,516,0.19596,0.26892
2008,Thuringa,Upper Secondary Level,Never,0.43918,233,516,0.39632,0.48205
