year,age_gr,pgisced97,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.38081,237,804,0.34723,0.41440
1994,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.10635,76,804,0.08502,0.12767
1994,30-45 y.,Second Stage of Tertiary Education,Seldom,0.22209,194,804,0.19334,0.25084
1994,30-45 y.,Second Stage of Tertiary Education,Never,0.29075,297,804,0.25934,0.32216
1994,46-65 y.,Primary Level,Never,0.89804,236,236,0.85935,0.93673
1994,46-65 y.,Lower Secondary Level,At least once per week,0.11273,71,764,0.09028,0.13517
1994,46-65 y.,Lower Secondary Level,Seldom,0.07902,66,764,0.05988,0.09816
1994,46-65 y.,Lower Secondary Level,Never,0.77182,627,764,0.74204,0.80160
1994,46-65 y.,Upper Secondary Level,At least once per week,0.17649,277,1901,0.15934,0.19363
1994,46-65 y.,Upper Secondary Level,At least once per month,0.04959,79,1901,0.03983,0.05936
1994,46-65 y.,Upper Secondary Level,Seldom,0.13752,234,1901,0.12204,0.15301
1994,46-65 y.,Upper Secondary Level,Never,0.63640,1311,1901,0.61477,0.65803
1994,46-65 y.,Post-secondary Non-tertiary Level,Never,0.66997,32,32,0.50443,0.83550
1994,46-65 y.,First Stage of Tertiary Education,At least once per week,0.20331,35,224,0.15048,0.25613
1994,46-65 y.,First Stage of Tertiary Education,Seldom,0.17215,43,224,0.12260,0.22170
1994,46-65 y.,First Stage of Tertiary Education,Never,0.55115,146,224,0.48587,0.61643
1994,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.28480,122,539,0.24666,0.32293
1994,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.07054,32,539,0.04890,0.09217
1994,46-65 y.,Second Stage of Tertiary Education,Seldom,0.19521,99,539,0.16172,0.22870
1994,46-65 y.,Second Stage of Tertiary Education,Never,0.44946,286,539,0.40743,0.49149
1994,66 and older,Lower Secondary Level,Never,0.91189,412,412,0.88449,0.93930
1994,66 and older,Upper Secondary Level,At least once per week,0.09917,67,680,0.07669,0.12165
1994,66 and older,Upper Secondary Level,Never,0.83874,613,680,0.81108,0.86641
1994,66 and older,First Stage of Tertiary Education,Never,0.78537,70,70,0.68849,0.88224
1994,66 and older,Second Stage of Tertiary Education,Never,0.73173,88,88,0.63862,0.82483
1995,17-29 y.,No answer / don't know,At least once per week,0.34750,49,145,0.26972,0.42527
1995,17-29 y.,No answer / don't know,Seldom,0.29178,39,145,0.21753,0.36603
1995,17-29 y.,No answer / don't know,Never,0.26750,57,145,0.19520,0.33980
1995,17-29 y.,Pre-primary Level,At least once per week,0.73266,201,234,0.67583,0.78949
1995,17-29 y.,Pre-primary Level,Seldom,0.09851,33,234,0.06024,0.13677
1995,17-29 y.,Primary Level,Never,0.52034,41,41,0.36551,0.67516
1995,17-29 y.,Lower Secondary Level,At least once per week,0.43932,293,758,0.40396,0.47467
1995,17-29 y.,Lower Secondary Level,At least once per month,0.08896,71,758,0.06868,0.10924
1995,17-29 y.,Lower Secondary Level,Seldom,0.23078,172,758,0.20077,0.26079
1995,17-29 y.,Lower Secondary Level,Never,0.24095,222,758,0.21048,0.27141
1995,17-29 y.,Upper Secondary Level,At least once per week,0.38753,588,1604,0.36369,0.41138
1995,17-29 y.,Upper Secondary Level,At least once per month,0.10087,170,1604,0.08612,0.11561
1995,17-29 y.,Upper Secondary Level,Seldom,0.27241,439,1604,0.25061,0.29420
1995,17-29 y.,Upper Secondary Level,Never,0.23919,407,1604,0.21831,0.26008
1995,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.49178,77,152,0.41204,0.57152
1995,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.19691,44,152,0.13349,0.26034
1995,17-29 y.,Post-secondary Non-tertiary Level,Never,0.17292,31,152,0.11260,0.23324
1995,17-29 y.,First Stage of Tertiary Education,At least once per week,0.44101,44,75,0.32789,0.55414
1995,17-29 y.,First Stage of Tertiary Education,Seldom,0.29413,31,75,0.19031,0.39794
1995,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.47497,78,118,0.38448,0.56546
1995,17-29 y.,Second Stage of Tertiary Education,Seldom,0.24803,40,118,0.16977,0.32628
1995,30-45 y.,Primary Level,Never,0.73943,116,116,0.65921,0.81966
1995,30-45 y.,Lower Secondary Level,At least once per week,0.17987,72,436,0.14378,0.21597
1995,30-45 y.,Lower Secondary Level,Seldom,0.24513,94,436,0.20471,0.28556
1995,30-45 y.,Lower Secondary Level,Never,0.52770,270,436,0.48078,0.57461
1995,30-45 y.,Upper Secondary Level,At least once per week,0.30904,655,2372,0.29044,0.32764
1995,30-45 y.,Upper Secondary Level,At least once per month,0.09784,194,2372,0.08588,0.10980
1995,30-45 y.,Upper Secondary Level,Seldom,0.28060,666,2372,0.26252,0.29869
1995,30-45 y.,Upper Secondary Level,Never,0.31252,857,2372,0.29386,0.33117
1995,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.42782,72,196,0.35838,0.49727
1995,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.24572,59,196,0.18529,0.30614
1995,30-45 y.,Post-secondary Non-tertiary Level,Never,0.25068,65,196,0.18985,0.31152
1995,30-45 y.,First Stage of Tertiary Education,At least once per week,0.40266,109,325,0.34926,0.45607
1995,30-45 y.,First Stage of Tertiary Education,At least once per month,0.09700,31,325,0.06478,0.12923
1995,30-45 y.,First Stage of Tertiary Education,Seldom,0.31170,106,325,0.26127,0.36214
1995,30-45 y.,First Stage of Tertiary Education,Never,0.18863,79,325,0.14603,0.23123
1995,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.45519,321,844,0.42157,0.48881
1995,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.11117,88,844,0.08995,0.13239
1995,30-45 y.,Second Stage of Tertiary Education,Seldom,0.25631,260,844,0.22683,0.28578
1995,30-45 y.,Second Stage of Tertiary Education,Never,0.17734,175,844,0.15155,0.20312
1995,46-65 y.,Primary Level,Never,0.88444,236,236,0.84357,0.92532
1995,46-65 y.,Lower Secondary Level,At least once per week,0.10409,72,775,0.08257,0.12560
1995,46-65 y.,Lower Secondary Level,At least once per month,0.04718,33,775,0.03224,0.06212
1995,46-65 y.,Lower Secondary Level,Seldom,0.16067,97,775,0.13480,0.18654
1995,46-65 y.,Lower Secondary Level,Never,0.68806,573,775,0.65542,0.72070
1995,46-65 y.,Upper Secondary Level,At least once per week,0.24146,397,1973,0.22257,0.26034
1995,46-65 y.,Upper Secondary Level,At least once per month,0.06412,108,1973,0.05330,0.07493
1995,46-65 y.,Upper Secondary Level,Seldom,0.20101,390,1973,0.18332,0.21870
1995,46-65 y.,Upper Secondary Level,Never,0.49342,1078,1973,0.47136,0.51549
1995,46-65 y.,Post-secondary Non-tertiary Level,Never,0.59338,40,40,0.43922,0.74755
1995,46-65 y.,First Stage of Tertiary Education,At least once per week,0.20780,45,223,0.15443,0.26118
1995,46-65 y.,First Stage of Tertiary Education,Seldom,0.32181,79,223,0.26035,0.38326
1995,46-65 y.,First Stage of Tertiary Education,Never,0.38743,99,223,0.32335,0.45152
1995,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.35467,176,582,0.31577,0.39358
1995,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.07118,42,582,0.05027,0.09208
1995,46-65 y.,Second Stage of Tertiary Education,Seldom,0.26971,167,582,0.23362,0.30580
1995,46-65 y.,Second Stage of Tertiary Education,Never,0.30444,197,582,0.26702,0.34186
1995,66 and older,Lower Secondary Level,At least once per week,0.07034,31,441,0.04644,0.09423
1995,66 and older,Lower Secondary Level,Never,0.87403,410,441,0.84303,0.90504
1995,66 and older,Upper Secondary Level,At least once per week,0.12519,87,701,0.10067,0.14970
1995,66 and older,Upper Secondary Level,Seldom,0.09835,62,701,0.07629,0.12041
1995,66 and older,Upper Secondary Level,Never,0.73596,552,701,0.70331,0.76862
1995,66 and older,First Stage of Tertiary Education,Never,0.72663,62,62,0.61478,0.83848
1995,66 and older,Second Stage of Tertiary Education,At least once per week,0.20396,34,125,0.13303,0.27488
1995,66 and older,Second Stage of Tertiary Education,Never,0.64669,91,125,0.56256,0.73083
1996,17-29 y.,No answer / don't know,At least once per week,0.31859,39,142,0.24168,0.39550
1996,17-29 y.,No answer / don't know,Seldom,0.24292,39,142,0.17213,0.31370
1996,17-29 y.,No answer / don't know,Never,0.38078,64,142,0.30063,0.46093
1996,17-29 y.,Pre-primary Level,At least once per week,0.62843,167,292,0.57290,0.68395
1996,17-29 y.,Pre-primary Level,At least once per month,0.11846,32,292,0.08133,0.15559
1996,17-29 y.,Pre-primary Level,Seldom,0.16696,57,292,0.12411,0.20981
1996,17-29 y.,Pre-primary Level,Never,0.08616,36,292,0.05392,0.11840
1996,17-29 y.,Primary Level,Never,0.51778,39,39,0.35890,0.67665
1996,17-29 y.,Lower Secondary Level,At least once per week,0.33865,206,716,0.30396,0.37333
1996,17-29 y.,Lower Secondary Level,At least once per month,0.09897,78,716,0.07708,0.12086
1996,17-29 y.,Lower Secondary Level,Seldom,0.28646,205,716,0.25332,0.31960
1996,17-29 y.,Lower Secondary Level,Never,0.27592,227,716,0.24316,0.30869
1996,17-29 y.,Upper Secondary Level,At least once per week,0.34065,465,1484,0.31653,0.36477
1996,17-29 y.,Upper Secondary Level,At least once per month,0.10331,161,1484,0.08782,0.11880
1996,17-29 y.,Upper Secondary Level,Seldom,0.27805,427,1484,0.25525,0.30085
1996,17-29 y.,Upper Secondary Level,Never,0.27798,431,1484,0.25518,0.30078
1996,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.42919,67,146,0.34862,0.50975
1996,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.19911,37,146,0.13411,0.26411
1996,17-29 y.,Post-secondary Non-tertiary Level,Never,0.27661,42,146,0.20380,0.34942
1996,17-29 y.,First Stage of Tertiary Education,At least once per week,0.37001,40,79,0.26286,0.47716
1996,17-29 y.,First Stage of Tertiary Education,Seldom,0.38334,39,79,0.27544,0.49124
1996,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.46922,71,106,0.37377,0.56468
1996,17-29 y.,Second Stage of Tertiary Education,Seldom,0.19792,35,106,0.12171,0.27413
1996,30-45 y.,Primary Level,Never,0.78904,99,99,0.70826,0.86982
1996,30-45 y.,Lower Secondary Level,At least once per week,0.15508,57,415,0.12021,0.18995
1996,30-45 y.,Lower Secondary Level,Seldom,0.25081,105,415,0.20905,0.29256
1996,30-45 y.,Lower Secondary Level,Never,0.51633,253,415,0.46819,0.56447
1996,30-45 y.,Upper Secondary Level,At least once per week,0.27233,550,2377,0.25443,0.29023
1996,30-45 y.,Upper Secondary Level,At least once per month,0.08050,181,2377,0.06956,0.09144
1996,30-45 y.,Upper Secondary Level,Seldom,0.26127,596,2377,0.24361,0.27894
1996,30-45 y.,Upper Secondary Level,Never,0.38589,1050,2377,0.36632,0.40547
1996,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.32234,63,205,0.25820,0.38647
1996,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.30602,57,205,0.24278,0.36926
1996,30-45 y.,Post-secondary Non-tertiary Level,Never,0.30088,85,205,0.23794,0.36382
1996,30-45 y.,First Stage of Tertiary Education,At least once per week,0.31063,94,301,0.25826,0.36300
1996,30-45 y.,First Stage of Tertiary Education,Seldom,0.31361,95,301,0.26111,0.36612
1996,30-45 y.,First Stage of Tertiary Education,Never,0.29859,112,301,0.24681,0.35038
1996,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.36590,268,844,0.33339,0.39842
1996,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.10713,87,844,0.08626,0.12801
1996,30-45 y.,Second Stage of Tertiary Education,Seldom,0.28360,231,844,0.25318,0.31403
1996,30-45 y.,Second Stage of Tertiary Education,Never,0.24336,258,844,0.21439,0.27232
1996,46-65 y.,Primary Level,Never,0.91385,225,225,0.87711,0.95060
1996,46-65 y.,Lower Secondary Level,At least once per week,0.11678,68,722,0.09334,0.14022
1996,46-65 y.,Lower Secondary Level,Seldom,0.11494,78,722,0.09166,0.13822
1996,46-65 y.,Lower Secondary Level,Never,0.72822,576,722,0.69575,0.76069
1996,46-65 y.,Upper Secondary Level,At least once per week,0.20236,320,1950,0.18452,0.22019
1996,46-65 y.,Upper Secondary Level,At least once per month,0.05080,89,1950,0.04105,0.06055
1996,46-65 y.,Upper Secondary Level,Seldom,0.17768,335,1950,0.16071,0.19465
1996,46-65 y.,Upper Secondary Level,Never,0.56916,1206,1950,0.54718,0.59115
1996,46-65 y.,Post-secondary Non-tertiary Level,Never,0.66459,39,39,0.51447,0.81470
1996,46-65 y.,First Stage of Tertiary Education,At least once per week,0.22550,46,214,0.16937,0.28162
1996,46-65 y.,First Stage of Tertiary Education,Seldom,0.18729,46,214,0.13489,0.23968
1996,46-65 y.,First Stage of Tertiary Education,Never,0.47533,122,214,0.40826,0.54239
1996,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.33517,167,594,0.29718,0.37316
1996,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.06044,31,594,0.04126,0.07962
1996,46-65 y.,Second Stage of Tertiary Education,Seldom,0.20698,135,594,0.17437,0.23959
1996,46-65 y.,Second Stage of Tertiary Education,Never,0.39741,261,594,0.35802,0.43679
1996,66 and older,Primary Level,Never,0.98744,41,41,0.95294,1.02195
1996,66 and older,Lower Secondary Level,Never,0.87363,404,404,0.84118,0.90607
1996,66 and older,Upper Secondary Level,At least once per week,0.11755,76,727,0.09412,0.14098
1996,66 and older,Upper Secondary Level,Seldom,0.07772,50,727,0.05824,0.09719
1996,66 and older,Upper Secondary Level,Never,0.75906,601,727,0.72795,0.79017
1996,66 and older,First Stage of Tertiary Education,Never,0.69180,57,57,0.57086,0.81274
1996,66 and older,Second Stage of Tertiary Education,Never,0.63832,100,100,0.54367,0.73297
1997,17-29 y.,No answer / don't know,At least once per week,0.33994,46,152,0.26439,0.41550
1997,17-29 y.,No answer / don't know,Seldom,0.25447,39,152,0.18500,0.32395
1997,17-29 y.,No answer / don't know,Never,0.34950,67,152,0.27345,0.42555
1997,17-29 y.,Pre-primary Level,At least once per week,0.59368,172,285,0.53655,0.65080
1997,17-29 y.,Pre-primary Level,Seldom,0.19070,71,285,0.14501,0.23639
1997,17-29 y.,Pre-primary Level,Never,0.11293,42,285,0.07612,0.14974
1997,17-29 y.,Primary Level,Never,0.57580,32,32,0.40182,0.74977
1997,17-29 y.,Lower Secondary Level,At least once per week,0.34798,223,705,0.31280,0.38317
1997,17-29 y.,Lower Secondary Level,At least once per month,0.10464,75,705,0.08203,0.12725
1997,17-29 y.,Lower Secondary Level,Seldom,0.29811,201,705,0.26432,0.33190
1997,17-29 y.,Lower Secondary Level,Never,0.24927,206,705,0.21731,0.28122
1997,17-29 y.,Upper Secondary Level,At least once per week,0.35008,463,1372,0.32484,0.37533
1997,17-29 y.,Upper Secondary Level,At least once per month,0.10136,135,1372,0.08538,0.11733
1997,17-29 y.,Upper Secondary Level,Seldom,0.25153,348,1372,0.22856,0.27450
1997,17-29 y.,Upper Secondary Level,Never,0.29703,426,1372,0.27284,0.32122
1997,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.49856,70,108,0.40382,0.59330
1997,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.23682,38,108,0.15627,0.31738
1997,17-29 y.,First Stage of Tertiary Education,At least once per week,0.37890,35,74,0.26761,0.49018
1997,17-29 y.,First Stage of Tertiary Education,Seldom,0.33738,39,74,0.22891,0.44584
1997,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.54416,76,111,0.45108,0.63723
1997,17-29 y.,Second Stage of Tertiary Education,Seldom,0.22592,35,111,0.14777,0.30407
1997,30-45 y.,No answer / don't know,Never,0.59392,32,32,0.42104,0.76680
1997,30-45 y.,Primary Level,Never,0.73148,94,94,0.64140,0.82155
1997,30-45 y.,Lower Secondary Level,At least once per week,0.19487,71,420,0.15694,0.23280
1997,30-45 y.,Lower Secondary Level,Seldom,0.23750,88,420,0.19675,0.27824
1997,30-45 y.,Lower Secondary Level,Never,0.50818,261,420,0.46031,0.55605
1997,30-45 y.,Upper Secondary Level,At least once per week,0.26085,525,2334,0.24303,0.27867
1997,30-45 y.,Upper Secondary Level,At least once per month,0.06927,159,2334,0.05896,0.07957
1997,30-45 y.,Upper Secondary Level,Seldom,0.25471,557,2334,0.23703,0.27239
1997,30-45 y.,Upper Secondary Level,Never,0.41518,1093,2334,0.39518,0.43517
1997,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.32912,66,200,0.26383,0.39440
1997,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.27163,49,200,0.20982,0.33343
1997,30-45 y.,Post-secondary Non-tertiary Level,Never,0.31020,85,200,0.24593,0.37447
1997,30-45 y.,First Stage of Tertiary Education,At least once per week,0.34572,104,301,0.29190,0.39954
1997,30-45 y.,First Stage of Tertiary Education,Seldom,0.25072,83,301,0.20167,0.29976
1997,30-45 y.,First Stage of Tertiary Education,Never,0.31365,114,301,0.26114,0.36615
1997,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.42241,305,832,0.38882,0.45599
1997,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.06347,59,832,0.04689,0.08005
1997,30-45 y.,Second Stage of Tertiary Education,Seldom,0.23905,217,832,0.21006,0.26805
1997,30-45 y.,Second Stage of Tertiary Education,Never,0.27507,251,832,0.24471,0.30543
1997,46-65 y.,Primary Level,Never,0.87286,212,212,0.82791,0.91781
1997,46-65 y.,Lower Secondary Level,At least once per week,0.11254,58,682,0.08881,0.13628
1997,46-65 y.,Lower Secondary Level,Seldom,0.09992,63,682,0.07740,0.12245
1997,46-65 y.,Lower Secondary Level,Never,0.75280,561,682,0.72040,0.78520
1997,46-65 y.,Upper Secondary Level,At least once per week,0.21291,330,1932,0.19465,0.23116
1997,46-65 y.,Upper Secondary Level,At least once per month,0.04719,78,1932,0.03773,0.05664
1997,46-65 y.,Upper Secondary Level,Seldom,0.15485,285,1932,0.13872,0.17099
1997,46-65 y.,Upper Secondary Level,Never,0.58505,1239,1932,0.56308,0.60703
1997,46-65 y.,Post-secondary Non-tertiary Level,Never,0.59010,33,33,0.41970,0.76051
1997,46-65 y.,First Stage of Tertiary Education,At least once per week,0.20375,45,225,0.15101,0.25650
1997,46-65 y.,First Stage of Tertiary Education,Seldom,0.21004,49,225,0.15670,0.26339
1997,46-65 y.,First Stage of Tertiary Education,Never,0.54136,131,225,0.47610,0.60661
1997,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.32697,167,618,0.28995,0.36399
1997,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.07360,36,618,0.05300,0.09421
1997,46-65 y.,Second Stage of Tertiary Education,Seldom,0.19576,139,618,0.16445,0.22707
1997,46-65 y.,Second Stage of Tertiary Education,Never,0.40367,276,618,0.36495,0.44238
1997,66 and older,Primary Level,Never,0.92969,43,43,0.85237,1.00702
1997,66 and older,Lower Secondary Level,At least once per week,0.08914,39,430,0.06217,0.11610
1997,66 and older,Lower Secondary Level,Never,0.86429,391,430,0.83189,0.89670
1997,66 and older,Upper Secondary Level,At least once per week,0.11864,81,750,0.09548,0.14180
1997,66 and older,Upper Secondary Level,Seldom,0.06527,47,750,0.04758,0.08296
1997,66 and older,Upper Secondary Level,Never,0.79895,622,750,0.77025,0.82766
1997,66 and older,First Stage of Tertiary Education,Never,0.74961,62,62,0.64089,0.85833
1997,66 and older,Second Stage of Tertiary Education,At least once per week,0.20895,34,141,0.14160,0.27629
1997,66 and older,Second Stage of Tertiary Education,Never,0.66947,107,141,0.59154,0.74739
1998,17-29 y.,No answer / don't know,At least once per week,0.37332,61,178,0.30206,0.44457
1998,17-29 y.,No answer / don't know,Seldom,0.25626,56,178,0.19194,0.32057
1998,17-29 y.,No answer / don't know,Never,0.26190,61,178,0.19713,0.32667
1998,17-29 y.,Pre-primary Level,At least once per week,0.65889,205,299,0.60506,0.71271
1998,17-29 y.,Pre-primary Level,Seldom,0.15665,50,299,0.11538,0.19791
1998,17-29 y.,Pre-primary Level,Never,0.10105,44,299,0.06683,0.13527
1998,17-29 y.,Lower Secondary Level,At least once per week,0.40034,274,734,0.36487,0.43581
1998,17-29 y.,Lower Secondary Level,At least once per month,0.10722,76,734,0.08482,0.12962
1998,17-29 y.,Lower Secondary Level,Seldom,0.24331,184,734,0.21225,0.27437
1998,17-29 y.,Lower Secondary Level,Never,0.24913,200,734,0.21782,0.28044
1998,17-29 y.,Upper Secondary Level,At least once per week,0.42627,558,1419,0.40052,0.45201
1998,17-29 y.,Upper Secondary Level,At least once per month,0.11779,165,1419,0.10101,0.13457
1998,17-29 y.,Upper Secondary Level,Seldom,0.25291,381,1419,0.23028,0.27553
1998,17-29 y.,Upper Secondary Level,Never,0.20304,315,1419,0.18210,0.22398
1998,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.61639,81,122,0.52975,0.70303
1998,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.23610,41,122,0.16043,0.31178
1998,17-29 y.,First Stage of Tertiary Education,At least once per week,0.31805,41,79,0.21469,0.42140
1998,17-29 y.,First Stage of Tertiary Education,Seldom,0.30202,38,79,0.20012,0.40391
1998,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.58465,80,112,0.49298,0.67633
1998,17-29 y.,Second Stage of Tertiary Education,Seldom,0.16095,32,112,0.09258,0.22931
1998,30-45 y.,No answer / don't know,At least once per week,0.42069,57,139,0.33833,0.50306
1998,30-45 y.,No answer / don't know,Seldom,0.25100,39,139,0.17866,0.32334
1998,30-45 y.,No answer / don't know,Never,0.26290,43,139,0.18946,0.33635
1998,30-45 y.,Primary Level,Never,0.67134,75,75,0.56431,0.77836
1998,30-45 y.,Lower Secondary Level,At least once per week,0.21972,83,475,0.18244,0.25700
1998,30-45 y.,Lower Secondary Level,At least once per month,0.08884,43,475,0.06322,0.11445
1998,30-45 y.,Lower Secondary Level,Seldom,0.22828,111,475,0.19049,0.26607
1998,30-45 y.,Lower Secondary Level,Never,0.46316,238,475,0.41827,0.50805
1998,30-45 y.,Upper Secondary Level,At least once per week,0.31603,703,2514,0.29785,0.33420
1998,30-45 y.,Upper Secondary Level,At least once per month,0.09434,225,2514,0.08291,0.10576
1998,30-45 y.,Upper Secondary Level,Seldom,0.29183,747,2514,0.27405,0.30960
1998,30-45 y.,Upper Secondary Level,Never,0.29781,839,2514,0.27993,0.31569
1998,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.37042,81,249,0.31032,0.43053
1998,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.14776,32,249,0.10359,0.19192
1998,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.22610,61,249,0.17404,0.27816
1998,30-45 y.,Post-secondary Non-tertiary Level,Never,0.25572,75,249,0.20142,0.31002
1998,30-45 y.,First Stage of Tertiary Education,At least once per week,0.39646,133,358,0.34572,0.44720
1998,30-45 y.,First Stage of Tertiary Education,At least once per month,0.09439,34,358,0.06407,0.12472
1998,30-45 y.,First Stage of Tertiary Education,Seldom,0.31231,113,358,0.26424,0.36039
1998,30-45 y.,First Stage of Tertiary Education,Never,0.19683,78,358,0.15559,0.23808
1998,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.45772,381,922,0.42555,0.48990
1998,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.11652,95,922,0.09580,0.13724
1998,30-45 y.,Second Stage of Tertiary Education,Seldom,0.24461,257,922,0.21685,0.27238
1998,30-45 y.,Second Stage of Tertiary Education,Never,0.18114,189,922,0.15627,0.20601
1998,46-65 y.,No answer / don't know,At least once per week,0.24976,40,156,0.18162,0.31791
1998,46-65 y.,No answer / don't know,Seldom,0.19257,33,156,0.13049,0.25465
1998,46-65 y.,No answer / don't know,Never,0.47947,83,156,0.40082,0.55812
1998,46-65 y.,Primary Level,Never,0.89809,205,205,0.85658,0.93961
1998,46-65 y.,Lower Secondary Level,At least once per week,0.15142,93,731,0.12542,0.17743
1998,46-65 y.,Lower Secondary Level,Seldom,0.14603,92,731,0.12041,0.17165
1998,46-65 y.,Lower Secondary Level,Never,0.66514,546,731,0.63091,0.69938
1998,46-65 y.,Upper Secondary Level,At least once per week,0.25770,486,2169,0.23929,0.27611
1998,46-65 y.,Upper Secondary Level,At least once per month,0.06971,134,2169,0.05899,0.08043
1998,46-65 y.,Upper Secondary Level,Seldom,0.22113,466,2169,0.20366,0.23860
1998,46-65 y.,Upper Secondary Level,Never,0.45146,1083,2169,0.43051,0.47241
1998,46-65 y.,Post-secondary Non-tertiary Level,Never,0.49691,39,39,0.33794,0.65589
1998,46-65 y.,First Stage of Tertiary Education,At least once per week,0.31496,72,247,0.25691,0.37300
1998,46-65 y.,First Stage of Tertiary Education,Seldom,0.25366,72,247,0.19928,0.30803
1998,46-65 y.,First Stage of Tertiary Education,Never,0.37234,103,247,0.31192,0.43275
1998,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.37925,228,700,0.34328,0.41522
1998,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.10517,69,700,0.08243,0.12791
1998,46-65 y.,Second Stage of Tertiary Education,Seldom,0.24156,195,700,0.20983,0.27330
1998,46-65 y.,Second Stage of Tertiary Education,Never,0.27402,208,700,0.24095,0.30708
1998,66 and older,No answer / don't know,Never,0.86900,72,72,0.79051,0.94748
1998,66 and older,Lower Secondary Level,At least once per week,0.10014,51,538,0.07475,0.12553
1998,66 and older,Lower Secondary Level,Seldom,0.06100,36,538,0.04076,0.08125
1998,66 and older,Lower Secondary Level,Never,0.82066,451,538,0.78821,0.85311
1998,66 and older,Upper Secondary Level,At least once per week,0.14531,115,832,0.12135,0.16928
1998,66 and older,Upper Secondary Level,Seldom,0.10250,84,832,0.08188,0.12313
1998,66 and older,Upper Secondary Level,Never,0.72489,633,832,0.69453,0.75525
1998,66 and older,First Stage of Tertiary Education,Never,0.66242,52,52,0.53263,0.79220
1998,66 and older,Second Stage of Tertiary Education,At least once per week,0.23512,44,148,0.16657,0.30368
1998,66 and older,Second Stage of Tertiary Education,Never,0.55953,104,148,0.47928,0.63979
1999,17-29 y.,No answer / don't know,At least once per week,0.35005,45,140,0.27075,0.42934
1999,17-29 y.,No answer / don't know,Seldom,0.27378,42,140,0.19965,0.34791
1999,17-29 y.,No answer / don't know,Never,0.25951,53,140,0.18664,0.33239
1999,17-29 y.,Pre-primary Level,At least once per week,0.60206,178,288,0.54543,0.65869
1999,17-29 y.,Pre-primary Level,Seldom,0.22978,70,288,0.18111,0.27845
1999,17-29 y.,Pre-primary Level,Never,0.10680,40,288,0.07107,0.14253
1999,17-29 y.,Lower Secondary Level,At least once per week,0.37417,230,708,0.33850,0.40984
1999,17-29 y.,Lower Secondary Level,At least once per month,0.10134,74,708,0.07910,0.12359
1999,17-29 y.,Lower Secondary Level,Seldom,0.26263,199,708,0.23019,0.29507
1999,17-29 y.,Lower Secondary Level,Never,0.26185,205,708,0.22945,0.29426
1999,17-29 y.,Upper Secondary Level,At least once per week,0.34453,437,1350,0.31917,0.36988
1999,17-29 y.,Upper Secondary Level,At least once per month,0.12205,151,1350,0.10458,0.13952
1999,17-29 y.,Upper Secondary Level,Seldom,0.28856,406,1350,0.26439,0.31274
1999,17-29 y.,Upper Secondary Level,Never,0.24486,356,1350,0.22192,0.26781
1999,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.48826,58,92,0.38556,0.59097
1999,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.20762,34,92,0.12428,0.29096
1999,17-29 y.,First Stage of Tertiary Education,Seldom,0.33865,41,41,0.19199,0.48531
