year,bula_h,sampreg,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Thuringa,East,Seldom,0.15684,148,624,0.12828,0.18539
1996,Thuringa,East,Never,0.50321,371,624,0.46394,0.54247
1997,Schleswig-Holstein,West,At least once per week,0.29260,91,251,0.23620,0.34899
1997,Schleswig-Holstein,West,Seldom,0.13581,50,251,0.09334,0.17827
1997,Schleswig-Holstein,West,Never,0.30439,110,251,0.24735,0.36143
1997,Hamburg,West,At least once per week,0.31689,46,102,0.22615,0.40763
1997,Hamburg,West,Never,0.39729,56,102,0.30186,0.49273
1997,Lower Saxony,West,At least once per week,0.22457,289,1023,0.19899,0.25016
1997,Lower Saxony,West,At least once per month,0.05543,74,1023,0.04140,0.06945
1997,Lower Saxony,West,Seldom,0.14069,191,1023,0.11938,0.16201
1997,Lower Saxony,West,Never,0.37734,469,1023,0.34762,0.40706
1997,Bremen,West,Never,0.57768,52,52,0.44212,0.71324
1997,North Rhine-Westphalia,West,At least once per week,0.21138,632,2482,0.19531,0.22745
1997,North Rhine-Westphalia,West,At least once per month,0.05706,156,2482,0.04793,0.06618
1997,North Rhine-Westphalia,West,Seldom,0.15405,468,2482,0.13984,0.16825
1997,North Rhine-Westphalia,West,Never,0.39082,1226,2482,0.37162,0.41002
1997,Hesse,West,At least once per week,0.23655,216,834,0.20769,0.26541
1997,Hesse,West,At least once per month,0.04731,56,834,0.03289,0.06172
1997,Hesse,West,Seldom,0.11823,128,834,0.09631,0.14016
1997,Hesse,West,Never,0.41172,434,834,0.37830,0.44514
1997,"Rhineland-Palatinate, Saarland",West,At least once per week,0.18573,156,705,0.15700,0.21445
1997,"Rhineland-Palatinate, Saarland",West,At least once per month,0.03638,34,705,0.02255,0.05021
1997,"Rhineland-Palatinate, Saarland",West,Seldom,0.13600,122,705,0.11068,0.16132
1997,"Rhineland-Palatinate, Saarland",West,Never,0.44303,393,705,0.40634,0.47972
1997,Baden-Wuerttemberg,West,At least once per week,0.20422,411,1695,0.18503,0.22342
1997,Baden-Wuerttemberg,West,At least once per month,0.04348,102,1695,0.03376,0.05319
1997,Baden-Wuerttemberg,West,Seldom,0.14078,313,1695,0.12422,0.15734
1997,Baden-Wuerttemberg,West,Never,0.40848,869,1695,0.38507,0.43189
1997,Bavaria,West,At least once per week,0.22265,424,1610,0.20232,0.24298
1997,Bavaria,West,At least once per month,0.05659,141,1610,0.04530,0.06788
1997,Bavaria,West,Seldom,0.17475,362,1610,0.15620,0.19331
1997,Bavaria,West,Never,0.35333,683,1610,0.32997,0.37668
1997,Berlin,West,At least once per week,0.25370,78,261,0.20081,0.30659
1997,Berlin,West,Seldom,0.15980,54,261,0.11526,0.20434
1997,Berlin,West,Never,0.37941,129,261,0.32043,0.43840
1997,Berlin,East,At least once per week,0.16841,51,212,0.11791,0.21890
1997,Berlin,East,Seldom,0.14617,44,212,0.09850,0.19383
1997,Berlin,East,Never,0.44476,117,212,0.37770,0.51181
1997,Brandenburg,East,At least once per week,0.11725,80,570,0.09082,0.14369
1997,Brandenburg,East,Seldom,0.17693,131,570,0.14558,0.20829
1997,Brandenburg,East,Never,0.52000,359,570,0.47895,0.56105
1997,Mecklenburg-Western Pomerania,East,At least once per week,0.13039,65,361,0.09561,0.16518
1997,Mecklenburg-Western Pomerania,East,Seldom,0.18680,82,361,0.14654,0.22707
1997,Mecklenburg-Western Pomerania,East,Never,0.47006,214,361,0.41850,0.52162
1997,Saxony,East,At least once per week,0.13234,191,1070,0.11203,0.15265
1997,Saxony,East,At least once per month,0.03661,57,1070,0.02535,0.04787
1997,Saxony,East,Seldom,0.14900,214,1070,0.12766,0.17035
1997,Saxony,East,Never,0.49804,608,1070,0.46807,0.52801
1997,Saxony-Anhalt,East,At least once per week,0.10239,98,635,0.07879,0.12599
1997,Saxony-Anhalt,East,Seldom,0.15365,135,635,0.12558,0.18172
1997,Saxony-Anhalt,East,Never,0.55717,402,635,0.51851,0.59584
1997,Thuringa,East,At least once per week,0.10807,102,640,0.08400,0.13215
1997,Thuringa,East,Seldom,0.17850,158,640,0.14881,0.20819
1997,Thuringa,East,Never,0.49414,380,640,0.45537,0.53290
1998,Schleswig-Holstein,West,At least once per week,0.31973,123,340,0.27009,0.36938
1998,Schleswig-Holstein,West,At least once per month,0.07246,36,340,0.04486,0.10005
1998,Schleswig-Holstein,West,Seldom,0.15641,72,340,0.11774,0.19507
1998,Schleswig-Holstein,West,Never,0.23360,109,340,0.18856,0.27864
1998,Hamburg,West,At least once per week,0.29821,55,117,0.21496,0.38147
1998,Hamburg,West,Never,0.35717,62,117,0.26997,0.44437
1998,Lower Saxony,West,At least once per week,0.28171,410,1187,0.25611,0.30731
1998,Lower Saxony,West,At least once per month,0.06362,97,1187,0.04973,0.07751
1998,Lower Saxony,West,Seldom,0.15522,232,1187,0.13461,0.17583
1998,Lower Saxony,West,Never,0.30347,448,1187,0.27731,0.32964
1998,Bremen,West,At least once per week,0.25734,35,79,0.16032,0.35436
1998,Bremen,West,Never,0.49466,44,79,0.38371,0.60562
1998,North Rhine-Westphalia,West,At least once per week,0.25331,825,2817,0.23725,0.26938
1998,North Rhine-Westphalia,West,At least once per month,0.07111,238,2817,0.06161,0.08060
1998,North Rhine-Westphalia,West,Seldom,0.17510,625,2817,0.16107,0.18914
1998,North Rhine-Westphalia,West,Never,0.31593,1129,2817,0.29876,0.33310
1998,Hesse,West,At least once per week,0.24754,267,939,0.21992,0.27516
1998,Hesse,West,At least once per month,0.05918,70,939,0.04408,0.07429
1998,Hesse,West,Seldom,0.14872,177,939,0.12595,0.17149
1998,Hesse,West,Never,0.36707,425,939,0.33622,0.39792
1998,"Rhineland-Palatinate, Saarland",West,At least once per week,0.23431,224,799,0.20492,0.26370
1998,"Rhineland-Palatinate, Saarland",West,At least once per month,0.04713,42,799,0.03243,0.06183
1998,"Rhineland-Palatinate, Saarland",West,Seldom,0.14273,152,799,0.11846,0.16700
1998,"Rhineland-Palatinate, Saarland",West,Never,0.39271,381,799,0.35882,0.42659
1998,Baden-Wuerttemberg,West,At least once per week,0.25225,510,1794,0.23214,0.27235
1998,Baden-Wuerttemberg,West,At least once per month,0.07002,152,1794,0.05821,0.08183
1998,Baden-Wuerttemberg,West,Seldom,0.13533,324,1794,0.11949,0.15116
1998,Baden-Wuerttemberg,West,Never,0.34757,808,1794,0.32553,0.36961
1998,Bavaria,West,At least once per week,0.25051,539,1859,0.23080,0.27021
1998,Bavaria,West,At least once per month,0.06495,168,1859,0.05375,0.07616
1998,Bavaria,West,Seldom,0.19806,479,1859,0.17994,0.21618
1998,Bavaria,West,Never,0.30682,673,1859,0.28585,0.32779
1998,Berlin,West,At least once per week,0.27602,92,293,0.22474,0.32729
1998,Berlin,West,At least once per month,0.07595,32,293,0.04556,0.10633
1998,Berlin,West,Seldom,0.15824,56,293,0.11638,0.20010
1998,Berlin,West,Never,0.31544,113,293,0.26214,0.36874
1998,Berlin,East,At least once per week,0.23687,72,215,0.17990,0.29383
1998,Berlin,East,Seldom,0.23403,66,215,0.17730,0.29076
1998,Berlin,East,Never,0.29458,77,215,0.23350,0.35565
1998,Brandenburg,East,At least once per week,0.17871,134,589,0.14775,0.20968
1998,Brandenburg,East,Seldom,0.22789,177,589,0.19399,0.26180
1998,Brandenburg,East,Never,0.39755,278,589,0.35799,0.43711
1998,Mecklenburg-Western Pomerania,East,At least once per week,0.17827,102,383,0.13989,0.21665
1998,Mecklenburg-Western Pomerania,East,Seldom,0.21857,104,383,0.17712,0.26001
1998,Mecklenburg-Western Pomerania,East,Never,0.37481,177,383,0.32626,0.42335
1998,Saxony,East,At least once per week,0.16650,257,1167,0.14512,0.18788
1998,Saxony,East,At least once per month,0.06004,91,1167,0.04640,0.07367
1998,Saxony,East,Seldom,0.20489,307,1167,0.18172,0.22806
1998,Saxony,East,Never,0.39288,512,1167,0.36485,0.42091
1998,Saxony-Anhalt,East,At least once per week,0.15641,133,685,0.12919,0.18364
1998,Saxony-Anhalt,East,At least once per month,0.04172,37,685,0.02674,0.05671
1998,Saxony-Anhalt,East,Seldom,0.22004,187,685,0.18899,0.25109
1998,Saxony-Anhalt,East,Never,0.44096,328,685,0.40375,0.47817
1998,Thuringa,East,At least once per week,0.15734,156,726,0.13084,0.18385
1998,Thuringa,East,At least once per month,0.05117,54,726,0.03513,0.06721
1998,Thuringa,East,Seldom,0.19021,196,726,0.16164,0.21878
1998,Thuringa,East,Never,0.40791,320,726,0.37214,0.44369
1999,Schleswig-Holstein,West,At least once per week,0.26245,102,293,0.21199,0.31292
1999,Schleswig-Holstein,West,Seldom,0.17506,74,293,0.13148,0.21865
1999,Schleswig-Holstein,West,Never,0.29109,117,293,0.23899,0.34320
1999,Hamburg,West,At least once per week,0.26247,42,104,0.17750,0.34744
1999,Hamburg,West,Never,0.40165,62,104,0.30697,0.49632
1999,Lower Saxony,West,At least once per week,0.23885,333,1155,0.21425,0.26345
1999,Lower Saxony,West,At least once per month,0.06510,101,1155,0.05087,0.07934
1999,Lower Saxony,West,Seldom,0.16174,233,1155,0.14050,0.18299
1999,Lower Saxony,West,Never,0.34464,488,1155,0.31722,0.37206
1999,Bremen,West,Never,0.48043,42,42,0.32750,0.63336
1999,North Rhine-Westphalia,West,At least once per week,0.21499,679,2672,0.19941,0.23057
1999,North Rhine-Westphalia,West,At least once per month,0.05675,194,2672,0.04798,0.06553
1999,North Rhine-Westphalia,West,Seldom,0.15795,556,2672,0.14412,0.17178
1999,North Rhine-Westphalia,West,Never,0.38641,1243,2672,0.36795,0.40488
1999,Hesse,West,At least once per week,0.24012,250,882,0.21191,0.26833
1999,Hesse,West,At least once per month,0.04464,55,882,0.03101,0.05828
1999,Hesse,West,Seldom,0.11400,136,882,0.09302,0.13499
1999,Hesse,West,Never,0.41066,441,882,0.37818,0.44315
1999,"Rhineland-Palatinate, Saarland",West,At least once per week,0.21165,184,764,0.18267,0.24063
1999,"Rhineland-Palatinate, Saarland",West,At least once per month,0.04435,34,764,0.02974,0.05896
1999,"Rhineland-Palatinate, Saarland",West,Seldom,0.10677,125,764,0.08486,0.12868
1999,"Rhineland-Palatinate, Saarland",West,Never,0.45409,421,764,0.41876,0.48941
1999,Baden-Wuerttemberg,West,At least once per week,0.22309,446,1714,0.20338,0.24281
1999,Baden-Wuerttemberg,West,At least once per month,0.04269,108,1714,0.03312,0.05226
1999,Baden-Wuerttemberg,West,Seldom,0.13077,307,1714,0.11481,0.14674
1999,Baden-Wuerttemberg,West,Never,0.40462,853,1714,0.38137,0.42786
1999,Bavaria,West,At least once per week,0.22930,487,1778,0.20976,0.24885
1999,Bavaria,West,At least once per month,0.06409,157,1778,0.05270,0.07548
1999,Bavaria,West,Seldom,0.18017,407,1778,0.16230,0.19804
1999,Bavaria,West,Never,0.34737,727,1778,0.32523,0.36951
1999,Berlin,West,At least once per week,0.17062,60,268,0.12550,0.21574
1999,Berlin,West,Seldom,0.23716,94,268,0.18614,0.28818
1999,Berlin,West,Never,0.33873,114,268,0.28196,0.39550
1999,Berlin,East,At least once per week,0.20674,62,209,0.15170,0.26177
1999,Berlin,East,Seldom,0.19440,51,209,0.14062,0.24818
1999,Berlin,East,Never,0.38071,96,209,0.31472,0.44670
1999,Brandenburg,East,At least once per week,0.11170,77,561,0.08561,0.13778
1999,Brandenburg,East,Seldom,0.19298,149,561,0.16030,0.22567
1999,Brandenburg,East,Never,0.48780,335,561,0.44640,0.52920
1999,Mecklenburg-Western Pomerania,East,At least once per week,0.15739,86,379,0.12067,0.19410
1999,Mecklenburg-Western Pomerania,East,Seldom,0.20055,82,379,0.16019,0.24092
1999,Mecklenburg-Western Pomerania,East,Never,0.44042,211,379,0.39037,0.49046
1999,Saxony,East,At least once per week,0.14201,211,1139,0.12173,0.16230
1999,Saxony,East,At least once per month,0.05529,77,1139,0.04201,0.06857
1999,Saxony,East,Seldom,0.15886,229,1139,0.13762,0.18010
1999,Saxony,East,Never,0.47696,622,1139,0.44794,0.50598
1999,Saxony-Anhalt,East,At least once per week,0.14231,121,664,0.11572,0.16891
1999,Saxony-Anhalt,East,Seldom,0.16833,142,664,0.13984,0.19681
1999,Saxony-Anhalt,East,Never,0.53853,401,664,0.50058,0.57647
1999,Thuringa,East,At least once per week,0.10326,100,710,0.08086,0.12566
1999,Thuringa,East,At least once per month,0.05631,56,710,0.03935,0.07328
1999,Thuringa,East,Seldom,0.14437,155,710,0.11850,0.17024
1999,Thuringa,East,Never,0.49900,399,710,0.46220,0.53581
2001,Schleswig-Holstein,West,At least once per week,0.19629,152,637,0.16542,0.22716
2001,Schleswig-Holstein,West,At least once per month,0.07175,61,637,0.05169,0.09180
2001,Schleswig-Holstein,West,Seldom,0.16897,137,637,0.13985,0.19810
2001,Schleswig-Holstein,West,Never,0.37680,287,637,0.33914,0.41446
2001,Hamburg,West,At least once per week,0.28941,93,259,0.23408,0.34475
2001,Hamburg,West,Seldom,0.10876,36,259,0.07077,0.14675
2001,Hamburg,West,Never,0.41979,130,259,0.35957,0.48001
2001,Lower Saxony,West,At least once per week,0.23898,542,1834,0.21946,0.25850
2001,Lower Saxony,West,At least once per month,0.05475,126,1834,0.04434,0.06517
2001,Lower Saxony,West,Seldom,0.12928,313,1834,0.11392,0.14464
2001,Lower Saxony,West,Never,0.37786,853,1834,0.35567,0.40006
2001,Bremen,West,At least once per week,0.25396,49,116,0.17441,0.33352
2001,Bremen,West,Never,0.40169,67,116,0.31209,0.49129
2001,North Rhine-Westphalia,West,At least once per week,0.24124,1368,4595,0.22886,0.25361
2001,North Rhine-Westphalia,West,At least once per month,0.05039,294,4595,0.04407,0.05672
2001,North Rhine-Westphalia,West,Seldom,0.12604,734,4595,0.11644,0.13563
2001,North Rhine-Westphalia,West,Never,0.40098,2199,4595,0.38681,0.41515
2001,Hesse,West,At least once per week,0.24242,444,1473,0.22053,0.26431
2001,Hesse,West,At least once per month,0.04211,75,1473,0.03185,0.05237
2001,Hesse,West,Seldom,0.10110,197,1473,0.08570,0.11650
2001,Hesse,West,Never,0.43028,757,1473,0.40499,0.45558
2001,"Rhineland-Palatinate, Saarland",West,At least once per week,0.20526,362,1346,0.18368,0.22685
2001,"Rhineland-Palatinate, Saarland",West,At least once per month,0.02787,50,1346,0.01907,0.03666
2001,"Rhineland-Palatinate, Saarland",West,Seldom,0.12152,202,1346,0.10406,0.13898
2001,"Rhineland-Palatinate, Saarland",West,Never,0.43790,732,1346,0.41138,0.46441
2001,Baden-Wuerttemberg,West,At least once per week,0.23910,755,2581,0.22265,0.25556
2001,Baden-Wuerttemberg,West,At least once per month,0.05882,184,2581,0.04974,0.06790
2001,Baden-Wuerttemberg,West,Seldom,0.11804,389,2581,0.10559,0.13049
2001,Baden-Wuerttemberg,West,Never,0.37931,1253,2581,0.36059,0.39804
2001,Bavaria,West,At least once per week,0.22768,842,3007,0.21269,0.24267
2001,Bavaria,West,At least once per month,0.06100,233,3007,0.05244,0.06955
2001,Bavaria,West,Seldom,0.13861,529,3007,0.12626,0.15097
2001,Bavaria,West,Never,0.40297,1403,3007,0.38544,0.42051
2001,Berlin,West,At least once per week,0.22014,124,432,0.18102,0.25926
2001,Berlin,West,At least once per month,0.06900,40,432,0.04507,0.09292
2001,Berlin,West,Seldom,0.20124,110,432,0.16339,0.23909
2001,Berlin,West,Never,0.31667,158,432,0.27275,0.36058
2001,Berlin,East,At least once per week,0.27180,118,337,0.22423,0.31937
2001,Berlin,East,Seldom,0.15375,72,337,0.11518,0.19232
2001,Berlin,East,Never,0.35888,147,337,0.30759,0.41017
2001,Brandenburg,East,At least once per week,0.16543,189,946,0.14174,0.18912
2001,Brandenburg,East,At least once per month,0.05171,56,946,0.03759,0.06583
2001,Brandenburg,East,Seldom,0.16472,194,946,0.14107,0.18837
2001,Brandenburg,East,Never,0.47474,507,946,0.44290,0.50658
2001,Mecklenburg-Western Pomerania,East,At least once per week,0.17262,113,509,0.13975,0.20548
2001,Mecklenburg-Western Pomerania,East,At least once per month,0.05189,31,509,0.03260,0.07118
2001,Mecklenburg-Western Pomerania,East,Seldom,0.13612,92,509,0.10630,0.16594
2001,Mecklenburg-Western Pomerania,East,Never,0.48451,273,509,0.44105,0.52797
2001,Saxony,East,At least once per week,0.18136,344,1633,0.16266,0.20005
2001,Saxony,East,At least once per month,0.04155,88,1633,0.03186,0.05123
2001,Saxony,East,Seldom,0.14165,300,1633,0.12473,0.15857
2001,Saxony,East,Never,0.48249,901,1633,0.45824,0.50673
2001,Saxony-Anhalt,East,At least once per week,0.14524,191,992,0.12331,0.16718
2001,Saxony-Anhalt,East,At least once per month,0.03395,42,992,0.02268,0.04523
2001,Saxony-Anhalt,East,Seldom,0.12078,157,992,0.10049,0.14107
2001,Saxony-Anhalt,East,Never,0.56445,602,992,0.53358,0.59532
2001,Thuringa,East,At least once per week,0.13503,167,959,0.11338,0.15667
2001,Thuringa,East,At least once per month,0.03831,45,959,0.02616,0.05047
2001,Thuringa,East,Seldom,0.14302,184,959,0.12085,0.16519
2001,Thuringa,East,Never,0.54343,563,959,0.51189,0.57497
2003,Schleswig-Holstein,West,At least once per week,0.26317,220,664,0.22965,0.29668
2003,Schleswig-Holstein,West,At least once per month,0.10377,96,664,0.08056,0.12699
2003,Schleswig-Holstein,West,Seldom,0.18260,131,664,0.15319,0.21201
2003,Schleswig-Holstein,West,Never,0.28317,217,664,0.24887,0.31746
2003,Hamburg,West,At least once per week,0.30582,121,274,0.25116,0.36048
2003,Hamburg,West,Seldom,0.13396,40,274,0.09355,0.17436
2003,Hamburg,West,Never,0.37277,113,274,0.31541,0.43013
2003,Lower Saxony,West,At least once per week,0.30780,780,1901,0.28704,0.32855
2003,Lower Saxony,West,At least once per month,0.05507,127,1901,0.04481,0.06532
2003,Lower Saxony,West,Seldom,0.14664,329,1901,0.13073,0.16255
2003,Lower Saxony,West,Never,0.31155,665,1901,0.29072,0.33237
2003,Bremen,West,At least once per week,0.32108,77,132,0.24113,0.40104
2003,Bremen,West,Never,0.34265,55,132,0.26138,0.42392
2003,North Rhine-Westphalia,West,At least once per week,0.28094,1683,4612,0.26797,0.29391
2003,North Rhine-Westphalia,West,At least once per month,0.05706,346,4612,0.05036,0.06375
2003,North Rhine-Westphalia,West,Seldom,0.14188,817,4612,0.13181,0.15195
2003,North Rhine-Westphalia,West,Never,0.33921,1766,4612,0.32554,0.35287
2003,Hesse,West,At least once per week,0.26657,580,1491,0.24411,0.28902
2003,Hesse,West,At least once per month,0.06434,115,1491,0.05188,0.07680
2003,Hesse,West,Seldom,0.13104,240,1491,0.11391,0.14818
2003,Hesse,West,Never,0.34829,556,1491,0.32410,0.37249
2003,"Rhineland-Palatinate, Saarland",West,At least once per week,0.22765,418,1339,0.20518,0.25012
2003,"Rhineland-Palatinate, Saarland",West,At least once per month,0.05342,82,1339,0.04137,0.06547
2003,"Rhineland-Palatinate, Saarland",West,Seldom,0.15571,247,1339,0.13628,0.17514
2003,"Rhineland-Palatinate, Saarland",West,Never,0.36996,592,1339,0.34409,0.39583
2003,Baden-Wuerttemberg,West,At least once per week,0.29311,1018,2677,0.27586,0.31036
2003,Baden-Wuerttemberg,West,At least once per month,0.05868,198,2677,0.04977,0.06758
2003,Baden-Wuerttemberg,West,Seldom,0.14436,469,2677,0.13104,0.15768
2003,Baden-Wuerttemberg,West,Never,0.30616,992,2677,0.28870,0.32362
2003,Bavaria,West,At least once per week,0.27956,1188,3111,0.26378,0.29533
2003,Bavaria,West,At least once per month,0.07020,276,3111,0.06122,0.07918
2003,Bavaria,West,Seldom,0.17250,673,3111,0.15923,0.18578
2003,Bavaria,West,Never,0.30754,974,3111,0.29132,0.32376
2003,Berlin,West,At least once per week,0.32814,181,445,0.28447,0.37182
2003,Berlin,West,At least once per month,0.08796,56,445,0.06161,0.11431
2003,Berlin,West,Seldom,0.12838,76,445,0.09726,0.15949
2003,Berlin,West,Never,0.26887,132,445,0.22763,0.31012
2003,Berlin,East,At least once per week,0.31338,145,351,0.26478,0.36198
2003,Berlin,East,Seldom,0.23759,102,351,0.19300,0.28217
2003,Berlin,East,Never,0.25781,104,351,0.21198,0.30364
2003,Brandenburg,East,At least once per week,0.23359,267,938,0.20650,0.26068
2003,Brandenburg,East,At least once per month,0.07624,82,938,0.05925,0.09323
2003,Brandenburg,East,Seldom,0.19350,229,938,0.16820,0.21879
2003,Brandenburg,East,Never,0.36338,360,938,0.33259,0.39418
2003,Mecklenburg-Western Pomerania,East,At least once per week,0.27017,177,524,0.23212,0.30823
2003,Mecklenburg-Western Pomerania,East,At least once per month,0.04506,34,524,0.02728,0.06284
2003,Mecklenburg-Western Pomerania,East,Seldom,0.16427,105,524,0.13251,0.19602
2003,Mecklenburg-Western Pomerania,East,Never,0.38479,208,524,0.34309,0.42649
2003,Saxony,East,At least once per week,0.25711,489,1607,0.23574,0.27849
2003,Saxony,East,At least once per month,0.07209,139,1607,0.05944,0.08474
2003,Saxony,East,Seldom,0.17129,336,1607,0.15286,0.18971
2003,Saxony,East,Never,0.35790,643,1607,0.33446,0.38135
2003,Saxony-Anhalt,East,At least once per week,0.19872,231,928,0.17303,0.22441
2003,Saxony-Anhalt,East,At least once per month,0.04593,57,928,0.03245,0.05940
2003,Saxony-Anhalt,East,Seldom,0.18327,222,928,0.15836,0.20817
2003,Saxony-Anhalt,East,Never,0.44288,418,928,0.41090,0.47485
2003,Thuringa,East,At least once per week,0.20902,253,952,0.18317,0.23486
2003,Thuringa,East,At least once per month,0.05031,63,952,0.03642,0.06420
2003,Thuringa,East,Seldom,0.19281,222,952,0.16774,0.21789
2003,Thuringa,East,Never,0.41506,414,952,0.38374,0.44637
2005,Schleswig-Holstein,West,At least once per week,0.25541,207,641,0.22163,0.28920
2005,Schleswig-Holstein,West,At least once per month,0.09461,76,641,0.07193,0.11728
2005,Schleswig-Holstein,West,Seldom,0.21807,150,641,0.18607,0.25006
2005,Schleswig-Holstein,West,Never,0.27240,208,641,0.23791,0.30689
2005,Hamburg,West,At least once per week,0.38486,126,265,0.32616,0.44355
2005,Hamburg,West,Seldom,0.08654,36,265,0.05263,0.12046
2005,Hamburg,West,Never,0.35391,103,265,0.29622,0.41159
2005,Lower Saxony,West,At least once per week,0.27528,654,1769,0.25446,0.29610
2005,Lower Saxony,West,At least once per month,0.05935,126,1769,0.04834,0.07037
2005,Lower Saxony,West,Seldom,0.13843,293,1769,0.12233,0.15453
2005,Lower Saxony,West,Never,0.34850,696,1769,0.32629,0.37071
2005,Bremen,West,At least once per week,0.25031,53,105,0.16705,0.33357
2005,Bremen,West,Never,0.39263,52,105,0.29877,0.48648
2005,North Rhine-Westphalia,West,At least once per week,0.26520,1493,4327,0.25204,0.27835
2005,North Rhine-Westphalia,West,At least once per month,0.06087,326,4327,0.05375,0.06800
2005,North Rhine-Westphalia,West,Seldom,0.13505,746,4327,0.12487,0.14524
2005,North Rhine-Westphalia,West,Never,0.36653,1762,4327,0.35217,0.38089
2005,Hesse,West,At least once per week,0.29089,531,1364,0.26678,0.31501
2005,Hesse,West,At least once per month,0.06378,98,1364,0.05081,0.07676
2005,Hesse,West,Seldom,0.14159,228,1364,0.12308,0.16010
2005,Hesse,West,Never,0.32824,507,1364,0.30331,0.35316
2005,"Rhineland-Palatinate, Saarland",West,At least once per week,0.22434,374,1234,0.20106,0.24763
2005,"Rhineland-Palatinate, Saarland",West,At least once per month,0.04449,66,1234,0.03298,0.05600
2005,"Rhineland-Palatinate, Saarland",West,Seldom,0.14786,202,1234,0.12805,0.16767
2005,"Rhineland-Palatinate, Saarland",West,Never,0.40405,592,1234,0.37666,0.43145
2005,Baden-Wuerttemberg,West,At least once per week,0.27445,916,2498,0.25694,0.29195
2005,Baden-Wuerttemberg,West,At least once per month,0.07212,202,2498,0.06197,0.08226
2005,Baden-Wuerttemberg,West,Seldom,0.13155,380,2498,0.11829,0.14481
2005,Baden-Wuerttemberg,West,Never,0.33600,1000,2498,0.31747,0.35453
2005,Bavaria,West,At least once per week,0.25940,1004,2877,0.24339,0.27542
2005,Bavaria,West,At least once per month,0.08142,285,2877,0.07143,0.09142
2005,Bavaria,West,Seldom,0.16768,628,2877,0.15403,0.18134
2005,Bavaria,West,Never,0.32569,960,2877,0.30856,0.34282
2005,Berlin,West,At least once per week,0.24930,142,410,0.20738,0.29123
2005,Berlin,West,At least once per month,0.08304,39,410,0.05629,0.10978
2005,Berlin,West,Seldom,0.15029,76,410,0.11566,0.18493
2005,Berlin,West,Never,0.33072,153,410,0.28512,0.37632
2005,Berlin,East,At least once per week,0.27925,119,320,0.23001,0.32848
2005,Berlin,East,Seldom,0.17478,75,320,0.13311,0.21646
2005,Berlin,East,Never,0.35881,126,320,0.30617,0.41145
2005,Brandenburg,East,At least once per week,0.18180,221,878,0.15628,0.20733
2005,Brandenburg,East,At least once per month,0.05871,63,878,0.04315,0.07427
2005,Brandenburg,East,Seldom,0.22238,208,878,0.19486,0.24990
2005,Brandenburg,East,Never,0.39717,386,878,0.36478,0.42955
2005,Mecklenburg-Western Pomerania,East,At least once per week,0.17926,118,501,0.14564,0.21288
2005,Mecklenburg-Western Pomerania,East,At least once per month,0.04611,41,501,0.02772,0.06449
2005,Mecklenburg-Western Pomerania,East,Seldom,0.20922,120,501,0.17357,0.24487
2005,Mecklenburg-Western Pomerania,East,Never,0.43636,222,501,0.39289,0.47983
2005,Saxony,East,At least once per week,0.20594,384,1514,0.18556,0.22632
2005,Saxony,East,At least once per month,0.07261,128,1514,0.05953,0.08569
2005,Saxony,East,Seldom,0.17722,331,1514,0.15798,0.19646
2005,Saxony,East,Never,0.40678,671,1514,0.38203,0.43154
2005,Saxony-Anhalt,East,At least once per week,0.17762,211,888,0.15247,0.20277
2005,Saxony-Anhalt,East,At least once per month,0.06173,59,888,0.04589,0.07757
2005,Saxony-Anhalt,East,Seldom,0.15266,172,888,0.12899,0.17633
2005,Saxony-Anhalt,East,Never,0.48719,446,888,0.45430,0.52009
2005,Thuringa,East,At least once per week,0.18647,198,886,0.16081,0.21214
2005,Thuringa,East,At least once per month,0.04303,55,886,0.02966,0.05640
2005,Thuringa,East,Seldom,0.18041,193,886,0.15507,0.20574
2005,Thuringa,East,Never,0.44739,440,886,0.41463,0.48015
2007,Schleswig-Holstein,West,At least once per week,0.33945,237,610,0.30184,0.37706
2007,Schleswig-Holstein,West,At least once per month,0.06153,40,610,0.04245,0.08062
2007,Schleswig-Holstein,West,Seldom,0.14187,94,610,0.11416,0.16958
2007,Schleswig-Holstein,West,Never,0.29342,239,610,0.25726,0.32958
2007,Hamburg,West,At least once per week,0.33373,120,274,0.27779,0.38966
2007,Hamburg,West,Seldom,0.09967,43,274,0.06413,0.13520
2007,Hamburg,West,Never,0.37584,111,274,0.31838,0.43329
2007,Lower Saxony,West,At least once per week,0.29680,709,1821,0.27581,0.31779
2007,Lower Saxony,West,At least once per month,0.05282,109,1821,0.04254,0.06309
2007,Lower Saxony,West,Seldom,0.14672,311,1821,0.13046,0.16298
2007,Lower Saxony,West,Never,0.32672,692,1821,0.30517,0.34827
2007,Bremen,West,At least once per week,0.26736,52,105,0.18230,0.35242
2007,Bremen,West,Never,0.37389,53,105,0.28090,0.46688
2007,North Rhine-Westphalia,West,At least once per week,0.27315,1515,4183,0.25965,0.28666
2007,North Rhine-Westphalia,West,At least once per month,0.04823,268,4183,0.04174,0.05473
2007,North Rhine-Westphalia,West,Seldom,0.14096,678,4183,0.13041,0.15150
2007,North Rhine-Westphalia,West,Never,0.35531,1722,4183,0.34080,0.36982
2007,Hesse,West,At least once per week,0.31262,592,1386,0.28821,0.33704
2007,Hesse,West,At least once per month,0.06621,107,1386,0.05311,0.07931
2007,Hesse,West,Seldom,0.13063,213,1386,0.11288,0.14838
