"ple0005","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ein wenig","2005","AkademikerIn","Hamburg","","","",""
"Ein wenig","2005","AkademikerIn","Niedersachsen","","","",""
"Ein wenig","2005","AkademikerIn","Bremen","","","",""
"Ein wenig","2005","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ein wenig","2005","AkademikerIn","Hessen","","","",""
"Ein wenig","2005","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ein wenig","2005","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ein wenig","2005","AkademikerIn","Bayern","","","",""
"Ein wenig","2005","AkademikerIn","Saarland","","","",""
"Ein wenig","2005","AkademikerIn","Berlin","","","",""
"Ein wenig","2005","AkademikerIn","Brandenburg","","","",""
"Ein wenig","2005","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ein wenig","2005","AkademikerIn","Sachsen","","","",""
"Ein wenig","2005","AkademikerIn","Sachsen-Anhalt","","","",""
"Ein wenig","2005","AkademikerIn","Thueringen","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Hamburg","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Niedersachsen","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Bremen","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Hessen","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Bayern","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Saarland","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Berlin","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Brandenburg","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Sachsen","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Gar nicht","2005","(noch) kein Abschluss","Thueringen","","","",""
"Gar nicht","2005","Hauptschule","Schleswig-Holstein","","","",""
"Gar nicht","2005","Hauptschule","Hamburg","","","",""
"Gar nicht","2005","Hauptschule","Niedersachsen","","","",""
"Gar nicht","2005","Hauptschule","Bremen","","","",""
"Gar nicht","2005","Hauptschule","Nordrhein-Westfalen","","","",""
"Gar nicht","2005","Hauptschule","Hessen","","","",""
"Gar nicht","2005","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Gar nicht","2005","Hauptschule","Baden-Wuerttemberg","","","",""
"Gar nicht","2005","Hauptschule","Bayern","","","",""
"Gar nicht","2005","Hauptschule","Saarland","","","",""
"Gar nicht","2005","Hauptschule","Berlin","","","",""
"Gar nicht","2005","Hauptschule","Brandenburg","","","",""
"Gar nicht","2005","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Gar nicht","2005","Hauptschule","Sachsen","","","",""
"Gar nicht","2005","Hauptschule","Sachsen-Anhalt","","","",""
"Gar nicht","2005","Hauptschule","Thueringen","","","",""
"Gar nicht","2005","Realschule","Schleswig-Holstein","","","",""
"Gar nicht","2005","Realschule","Hamburg","","","",""
"Gar nicht","2005","Realschule","Niedersachsen","","","",""
"Gar nicht","2005","Realschule","Bremen","","","",""
"Gar nicht","2005","Realschule","Nordrhein-Westfalen","","","",""
"Gar nicht","2005","Realschule","Hessen","","","",""
"Gar nicht","2005","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Gar nicht","2005","Realschule","Baden-Wuerttemberg","","","",""
"Gar nicht","2005","Realschule","Bayern","","","",""
"Gar nicht","2005","Realschule","Saarland","","","",""
"Gar nicht","2005","Realschule","Berlin","","","",""
"Gar nicht","2005","Realschule","Brandenburg","","","",""
"Gar nicht","2005","Realschule","Mecklenburg-Vorpommern","","","",""
"Gar nicht","2005","Realschule","Sachsen","","","",""
"Gar nicht","2005","Realschule","Sachsen-Anhalt","","","",""
"Gar nicht","2005","Realschule","Thueringen","","","",""
"Gar nicht","2005","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Gar nicht","2005","(Fach-)Abitur","Hamburg","","","",""
"Gar nicht","2005","(Fach-)Abitur","Niedersachsen","","","",""
"Gar nicht","2005","(Fach-)Abitur","Bremen","","","",""
"Gar nicht","2005","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Gar nicht","2005","(Fach-)Abitur","Hessen","","","",""
"Gar nicht","2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Gar nicht","2005","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Gar nicht","2005","(Fach-)Abitur","Bayern","","","",""
"Gar nicht","2005","(Fach-)Abitur","Saarland","","","",""
"Gar nicht","2005","(Fach-)Abitur","Berlin","","","",""
"Gar nicht","2005","(Fach-)Abitur","Brandenburg","","","",""
"Gar nicht","2005","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Gar nicht","2005","(Fach-)Abitur","Sachsen","","","",""
"Gar nicht","2005","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Gar nicht","2005","(Fach-)Abitur","Thueringen","","","",""
"Gar nicht","2005","AkademikerIn","Schleswig-Holstein","","","",""
"Gar nicht","2005","AkademikerIn","Hamburg","","","",""
"Gar nicht","2005","AkademikerIn","Niedersachsen","","","",""
"Gar nicht","2005","AkademikerIn","Bremen","","","",""
"Gar nicht","2005","AkademikerIn","Nordrhein-Westfalen","","","",""
"Gar nicht","2005","AkademikerIn","Hessen","","","",""
"Gar nicht","2005","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Gar nicht","2005","AkademikerIn","Baden-Wuerttemberg","","","",""
"Gar nicht","2005","AkademikerIn","Bayern","","","",""
"Gar nicht","2005","AkademikerIn","Saarland","","","",""
"Gar nicht","2005","AkademikerIn","Berlin","","","",""
"Gar nicht","2005","AkademikerIn","Brandenburg","","","",""
"Gar nicht","2005","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Gar nicht","2005","AkademikerIn","Sachsen","","","",""
"Gar nicht","2005","AkademikerIn","Sachsen-Anhalt","","","",""
"Gar nicht","2005","AkademikerIn","Thueringen","","","",""
"Stark","2006","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Stark","2006","(noch) kein Abschluss","Hamburg","1","","",""
"Stark","2006","(noch) kein Abschluss","Niedersachsen","10","","",""
"Stark","2006","(noch) kein Abschluss","Bremen","","","",""
"Stark","2006","(noch) kein Abschluss","Nordrhein-Westfalen","23","","",""
"Stark","2006","(noch) kein Abschluss","Hessen","8","0.215503875968992","0.0940127109461562","0.336995040991828"
"Stark","2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","8","0.243075489814016","0.0988953303510287","0.387255649277004"
"Stark","2006","(noch) kein Abschluss","Baden-Wuerttemberg","17","","",""
"Stark","2006","(noch) kein Abschluss","Bayern","8","0.174381763810206","0.0912353984951199","0.257528129125292"
"Stark","2006","(noch) kein Abschluss","Saarland","","","",""
"Stark","2006","(noch) kein Abschluss","Berlin","1","","",""
"Stark","2006","(noch) kein Abschluss","Brandenburg","1","","",""
"Stark","2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Stark","2006","(noch) kein Abschluss","Sachsen","1","","",""
"Stark","2006","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Stark","2006","(noch) kein Abschluss","Thueringen","1","","",""
"Stark","2006","Hauptschule","Schleswig-Holstein","47","0.151791370468851","0.10842579628069","0.195156944657011"
"Stark","2006","Hauptschule","Hamburg","23","","",""
"Stark","2006","Hauptschule","Niedersachsen","151","","",""
"Stark","2006","Hauptschule","Bremen","13","","",""
"Stark","2006","Hauptschule","Nordrhein-Westfalen","417","0.243084415097695","0.223393901767911","0.26277492842748"
"Stark","2006","Hauptschule","Hessen","144","","",""
"Stark","2006","Hauptschule","Rheinland-Pfalz,Saarland","135","","",""
"Stark","2006","Hauptschule","Baden-Wuerttemberg","219","","",""
"Stark","2006","Hauptschule","Bayern","263","","",""
"Stark","2006","Hauptschule","Saarland","","","",""
"Stark","2006","Hauptschule","Berlin","38","0.252934763624736","0.182181314588499","0.323688212660972"
"Stark","2006","Hauptschule","Brandenburg","81","0.355824364943641","0.295253683626458","0.416395046260824"
"Stark","2006","Hauptschule","Mecklenburg-Vorpommern","33","0.261486965288651","0.187358448307466","0.335615482269837"
"Stark","2006","Hauptschule","Sachsen","115","","",""
"Stark","2006","Hauptschule","Sachsen-Anhalt","64","0.253940166787251","0.201731213058941","0.30614912051556"
"Stark","2006","Hauptschule","Thueringen","77","0.288365049271452","0.236932280474007","0.339797818068898"
"Stark","2006","Realschule","Schleswig-Holstein","19","","",""
"Stark","2006","Realschule","Hamburg","9","0.142845303109441","0.0641762574074914","0.221514348811391"
"Stark","2006","Realschule","Niedersachsen","61","0.106254688237707","0.0809563728679185","0.131553003607496"
"Stark","2006","Realschule","Bremen","5","0.158991623297065","0.044228312146775","0.273754934447354"
"Stark","2006","Realschule","Nordrhein-Westfalen","96","0.12572840374568","0.104362704534137","0.147094102957223"
"Stark","2006","Realschule","Hessen","39","0.110179012837598","0.076994473071252","0.143363552603945"
"Stark","2006","Realschule","Rheinland-Pfalz,Saarland","23","","",""
"Stark","2006","Realschule","Baden-Wuerttemberg","49","0.0735847582962619","0.0526583700417815","0.0945111465507423"
"Stark","2006","Realschule","Bayern","71","0.114027575216698","0.0905153040361873","0.137539846397209"
"Stark","2006","Realschule","Saarland","","","",""
"Stark","2006","Realschule","Berlin","36","0.184060519380535","0.132379566688214","0.235741472072856"
"Stark","2006","Realschule","Brandenburg","27","","",""
"Stark","2006","Realschule","Mecklenburg-Vorpommern","20","","",""
"Stark","2006","Realschule","Sachsen","61","0.0927899467876866","0.0700435572499247","0.115536336325448"
"Stark","2006","Realschule","Sachsen-Anhalt","34","0.13998427665249","0.101422172708789","0.178546380596191"
"Stark","2006","Realschule","Thueringen","29","","",""
"Stark","2006","(Fach-)Abitur","Schleswig-Holstein","6","0.11066896175125","0.0405965006571829","0.180741422845318"
"Stark","2006","(Fach-)Abitur","Hamburg","","","",""
"Stark","2006","(Fach-)Abitur","Niedersachsen","16","","",""
"Stark","2006","(Fach-)Abitur","Bremen","1","","",""
"Stark","2006","(Fach-)Abitur","Nordrhein-Westfalen","51","0.0832491522601961","0.0622838685395729","0.104214435980819"
"Stark","2006","(Fach-)Abitur","Hessen","11","","",""
"Stark","2006","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7","0.0897572930590304","0.0411797273671065","0.138334858750954"
"Stark","2006","(Fach-)Abitur","Baden-Wuerttemberg","22","","",""
"Stark","2006","(Fach-)Abitur","Bayern","26","","",""
"Stark","2006","(Fach-)Abitur","Saarland","","","",""
"Stark","2006","(Fach-)Abitur","Berlin","5","0.0431294561821568","0.00631920813241137","0.0799397042319023"
"Stark","2006","(Fach-)Abitur","Brandenburg","7","0.103682089482211","0.0372942570132972","0.170069921951126"
"Stark","2006","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Stark","2006","(Fach-)Abitur","Sachsen","5","0.0454442849199299","0.00922111036746343","0.0816674594723964"
"Stark","2006","(Fach-)Abitur","Sachsen-Anhalt","4","0.0764046721010786","0.0158799153150106","0.136929428887147"
"Stark","2006","(Fach-)Abitur","Thueringen","2","","",""
"Stark","2006","AkademikerIn","Schleswig-Holstein","13","","",""
"Stark","2006","AkademikerIn","Hamburg","5","0.0993006218405511","0.0320637948220938","0.166537448859008"
"Stark","2006","AkademikerIn","Niedersachsen","28","","",""
"Stark","2006","AkademikerIn","Bremen","1","","",""
"Stark","2006","AkademikerIn","Nordrhein-Westfalen","71","0.0939789131083517","0.0745331764936146","0.113424649723089"
"Stark","2006","AkademikerIn","Hessen","20","","",""
"Stark","2006","AkademikerIn","Rheinland-Pfalz,Saarland","19","","",""
"Stark","2006","AkademikerIn","Baden-Wuerttemberg","39","0.0996772930248821","0.0739786578594554","0.125375928190309"
"Stark","2006","AkademikerIn","Bayern","56","0.101895062825295","0.0778888702219679","0.125901255428623"
"Stark","2006","AkademikerIn","Saarland","","","",""
"Stark","2006","AkademikerIn","Berlin","27","","",""
"Stark","2006","AkademikerIn","Brandenburg","40","0.174331810987451","0.128738789956827","0.219924832018075"
"Stark","2006","AkademikerIn","Mecklenburg-Vorpommern","15","","",""
"Stark","2006","AkademikerIn","Sachsen","44","0.152575381654415","0.116657518044861","0.188493245263968"
"Stark","2006","AkademikerIn","Sachsen-Anhalt","35","0.162075690819161","0.113707817186019","0.210443564452303"
"Stark","2006","AkademikerIn","Thueringen","20","","",""
"Ein wenig","2006","(noch) kein Abschluss","Schleswig-Holstein","4","0.302559787854771","0.0960073210923573","0.509112254617184"
"Ein wenig","2006","(noch) kein Abschluss","Hamburg","1","","",""
"Ein wenig","2006","(noch) kein Abschluss","Niedersachsen","10","","",""
"Ein wenig","2006","(noch) kein Abschluss","Bremen","","","",""
"Ein wenig","2006","(noch) kein Abschluss","Nordrhein-Westfalen","45","0.311910298836872","0.242064204700357","0.381756392973387"
"Ein wenig","2006","(noch) kein Abschluss","Hessen","8","0.201664679979784","0.0831070946456571","0.320222265313911"
"Ein wenig","2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4","0.165944861780464","0.0408936459889494","0.290996077571979"
"Ein wenig","2006","(noch) kein Abschluss","Baden-Wuerttemberg","25","","",""
"Ein wenig","2006","(noch) kein Abschluss","Bayern","21","","",""
"Ein wenig","2006","(noch) kein Abschluss","Saarland","","","",""
"Ein wenig","2006","(noch) kein Abschluss","Berlin","4","0.309951089143098","0.0963033215545266","0.523598856731669"
"Ein wenig","2006","(noch) kein Abschluss","Brandenburg","3","","",""
"Ein wenig","2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Ein wenig","2006","(noch) kein Abschluss","Sachsen","7","0.26487353419678","0.0919005018281989","0.437846566565361"
"Ein wenig","2006","(noch) kein Abschluss","Sachsen-Anhalt","5","0.206985145001014","0.04489645194275","0.369073838059278"
"Ein wenig","2006","(noch) kein Abschluss","Thueringen","3","","",""
"Ein wenig","2006","Hauptschule","Schleswig-Holstein","107","","",""
"Ein wenig","2006","Hauptschule","Hamburg","29","","",""
"Ein wenig","2006","Hauptschule","Niedersachsen","311","0.42501456348412","0.389822574218038","0.460206552750202"
"Ein wenig","2006","Hauptschule","Bremen","15","","",""
"Ein wenig","2006","Hauptschule","Nordrhein-Westfalen","665","0.362616670970051","0.340547857190487","0.384685484749614"
"Ein wenig","2006","Hauptschule","Hessen","208","","",""
"Ein wenig","2006","Hauptschule","Rheinland-Pfalz,Saarland","213","","",""
"Ein wenig","2006","Hauptschule","Baden-Wuerttemberg","412","0.398516450110943","0.369398004894804","0.427634895327082"
"Ein wenig","2006","Hauptschule","Bayern","542","0.387562527866438","0.361867267699556","0.413257788033321"
"Ein wenig","2006","Hauptschule","Saarland","","","",""
"Ein wenig","2006","Hauptschule","Berlin","71","0.5068445492234","0.425469100029396","0.588219998417405"
"Ein wenig","2006","Hauptschule","Brandenburg","97","0.364462345180227","0.303573260381992","0.425351429978463"
"Ein wenig","2006","Hauptschule","Mecklenburg-Vorpommern","59","0.456989721724586","0.37295893143202","0.541020512017152"
"Ein wenig","2006","Hauptschule","Sachsen","192","","",""
"Ein wenig","2006","Hauptschule","Sachsen-Anhalt","131","","",""
"Ein wenig","2006","Hauptschule","Thueringen","143","","",""
"Ein wenig","2006","Realschule","Schleswig-Holstein","63","0.381229371676943","0.309270045399228","0.453188697954658"
"Ein wenig","2006","Realschule","Hamburg","22","","",""
"Ein wenig","2006","Realschule","Niedersachsen","191","","",""
"Ein wenig","2006","Realschule","Bremen","13","","",""
"Ein wenig","2006","Realschule","Nordrhein-Westfalen","275","","",""
"Ein wenig","2006","Realschule","Hessen","132","","",""
"Ein wenig","2006","Realschule","Rheinland-Pfalz,Saarland","69","0.305766179749586","0.249437556524723","0.362094802974448"
"Ein wenig","2006","Realschule","Baden-Wuerttemberg","170","","",""
"Ein wenig","2006","Realschule","Bayern","237","","",""
"Ein wenig","2006","Realschule","Saarland","","","",""
"Ein wenig","2006","Realschule","Berlin","90","0.429978720907879","0.363956484501314","0.496000957314444"
"Ein wenig","2006","Realschule","Brandenburg","144","","",""
"Ein wenig","2006","Realschule","Mecklenburg-Vorpommern","89","0.3823737640987","0.317415296345518","0.447332231851882"
"Ein wenig","2006","Realschule","Sachsen","238","","",""
"Ein wenig","2006","Realschule","Sachsen-Anhalt","107","","",""
"Ein wenig","2006","Realschule","Thueringen","168","","",""
"Ein wenig","2006","(Fach-)Abitur","Schleswig-Holstein","16","","",""
"Ein wenig","2006","(Fach-)Abitur","Hamburg","7","0.0982066707798875","0.0157193700195842","0.180693971540191"
"Ein wenig","2006","(Fach-)Abitur","Niedersachsen","58","0.286098257081106","0.223307115339524","0.348889398822687"
"Ein wenig","2006","(Fach-)Abitur","Bremen","7","0.357366679545188","0.147341317698002","0.567392041392373"
"Ein wenig","2006","(Fach-)Abitur","Nordrhein-Westfalen","184","","",""
"Ein wenig","2006","(Fach-)Abitur","Hessen","63","0.329474827034495","0.262641981365281","0.39630767270371"
"Ein wenig","2006","(Fach-)Abitur","Rheinland-Pfalz,Saarland","34","0.30310253589635","0.224993460385681","0.381211611407018"
"Ein wenig","2006","(Fach-)Abitur","Baden-Wuerttemberg","72","0.232562016330615","0.186274472197084","0.278849560464145"
"Ein wenig","2006","(Fach-)Abitur","Bayern","85","0.266340615474859","0.21681232753427","0.315868903415447"
"Ein wenig","2006","(Fach-)Abitur","Saarland","","","",""
"Ein wenig","2006","(Fach-)Abitur","Berlin","35","0.301911112762971","0.218725145300183","0.385097080225759"
"Ein wenig","2006","(Fach-)Abitur","Brandenburg","23","","",""
"Ein wenig","2006","(Fach-)Abitur","Mecklenburg-Vorpommern","6","0.170941408562742","0.0136326144699082","0.328250202655575"
"Ein wenig","2006","(Fach-)Abitur","Sachsen","37","0.347471523987932","0.26465717837531","0.430285869600553"
"Ein wenig","2006","(Fach-)Abitur","Sachsen-Anhalt","18","","",""
"Ein wenig","2006","(Fach-)Abitur","Thueringen","18","","",""
"Ein wenig","2006","AkademikerIn","Schleswig-Holstein","41","0.312877168218184","0.230262049406654","0.395492287029715"
"Ein wenig","2006","AkademikerIn","Hamburg","11","","",""
"Ein wenig","2006","AkademikerIn","Niedersachsen","95","0.323130061613453","0.27244085314854","0.373819270078366"
"Ein wenig","2006","AkademikerIn","Bremen","8","0.250449773688341","0.102623437686592","0.39827610969009"
"Ein wenig","2006","AkademikerIn","Nordrhein-Westfalen","250","","",""
"Ein wenig","2006","AkademikerIn","Hessen","109","","",""
"Ein wenig","2006","AkademikerIn","Rheinland-Pfalz,Saarland","53","0.232383475997346","0.173255251987129","0.291511700007564"
"Ein wenig","2006","AkademikerIn","Baden-Wuerttemberg","150","","",""
"Ein wenig","2006","AkademikerIn","Bayern","198","","",""
"Ein wenig","2006","AkademikerIn","Saarland","","","",""
"Ein wenig","2006","AkademikerIn","Berlin","116","","",""
"Ein wenig","2006","AkademikerIn","Brandenburg","131","","",""
"Ein wenig","2006","AkademikerIn","Mecklenburg-Vorpommern","67","0.488776675987218","0.407693223986951","0.569860127987485"
"Ein wenig","2006","AkademikerIn","Sachsen","170","","",""
"Ein wenig","2006","AkademikerIn","Sachsen-Anhalt","91","0.38741086732687","0.323471813822065","0.451349920831674"
"Ein wenig","2006","AkademikerIn","Thueringen","79","0.45536360839266","0.38360157845744","0.52712563832788"
"Gar nicht","2006","(noch) kein Abschluss","Schleswig-Holstein","12","","",""
"Gar nicht","2006","(noch) kein Abschluss","Hamburg","6","0.90636137185303","0.704486942152302","1.10823580155376"
"Gar nicht","2006","(noch) kein Abschluss","Niedersachsen","42","0.631272666935937","0.511180852881261","0.751364480990612"
"Gar nicht","2006","(noch) kein Abschluss","Bremen","4","1","1","1"
"Gar nicht","2006","(noch) kein Abschluss","Nordrhein-Westfalen","101","","",""
"Gar nicht","2006","(noch) kein Abschluss","Hessen","28","","",""
"Gar nicht","2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","22","","",""
"Gar nicht","2006","(noch) kein Abschluss","Baden-Wuerttemberg","76","0.578797011721447","0.489709680438443","0.66788434300445"
"Gar nicht","2006","(noch) kein Abschluss","Bayern","51","0.515589387617369","0.406077338094631","0.625101437140107"
"Gar nicht","2006","(noch) kein Abschluss","Saarland","","","",""
"Gar nicht","2006","(noch) kein Abschluss","Berlin","13","","",""
"Gar nicht","2006","(noch) kein Abschluss","Brandenburg","11","","",""
"Gar nicht","2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","17","","",""
"Gar nicht","2006","(noch) kein Abschluss","Sachsen","17","","",""
"Gar nicht","2006","(noch) kein Abschluss","Sachsen-Anhalt","17","","",""
"Gar nicht","2006","(noch) kein Abschluss","Thueringen","7","0.502410481529007","0.206938227074033","0.797882735983981"
"Gar nicht","2006","Hauptschule","Schleswig-Holstein","109","","",""
"Gar nicht","2006","Hauptschule","Hamburg","32","0.32421935700542","0.224120114285512","0.424318599725327"
"Gar nicht","2006","Hauptschule","Niedersachsen","296","","",""
"Gar nicht","2006","Hauptschule","Bremen","16","","",""
"Gar nicht","2006","Hauptschule","Nordrhein-Westfalen","741","0.394298913932254","0.371865430086924","0.416732397777584"
"Gar nicht","2006","Hauptschule","Hessen","167","","",""
"Gar nicht","2006","Hauptschule","Rheinland-Pfalz,Saarland","295","","",""
"Gar nicht","2006","Hauptschule","Baden-Wuerttemberg","455","0.383041607176893","0.354129210607406","0.41195400374638"
"Gar nicht","2006","Hauptschule","Bayern","576","0.408469690822733","0.382544636734952","0.434394744910515"
"Gar nicht","2006","Hauptschule","Saarland","","","",""
"Gar nicht","2006","Hauptschule","Berlin","36","0.240220687151864","0.17068415558107","0.309757218722658"
"Gar nicht","2006","Hauptschule","Brandenburg","62","0.279713289876132","0.222925924313353","0.336500655438911"
"Gar nicht","2006","Hauptschule","Mecklenburg-Vorpommern","43","0.281523312986763","0.205657742226156","0.357388883747369"
"Gar nicht","2006","Hauptschule","Sachsen","82","0.202076256982365","0.16217269828234","0.241979815682389"
"Gar nicht","2006","Hauptschule","Sachsen-Anhalt","72","0.312715445445736","0.257107683225753","0.368323207665718"
"Gar nicht","2006","Hauptschule","Thueringen","78","0.268107254816153","0.21781304803143","0.318401461600877"
"Gar nicht","2006","Realschule","Schleswig-Holstein","93","0.479374768311395","0.405358146707431","0.553391389915358"
"Gar nicht","2006","Realschule","Hamburg","45","0.585842812641407","0.475100280555715","0.696585344727099"
"Gar nicht","2006","Realschule","Niedersachsen","318","0.569212453658627","0.528560686468784","0.609864220848471"
"Gar nicht","2006","Realschule","Bremen","21","","",""
"Gar nicht","2006","Realschule","Nordrhein-Westfalen","554","0.599880743145954","0.568308574656511","0.631452911635398"
"Gar nicht","2006","Realschule","Hessen","171","","",""
"Gar nicht","2006","Realschule","Rheinland-Pfalz,Saarland","165","","",""
"Gar nicht","2006","Realschule","Baden-Wuerttemberg","379","0.600555307411261","0.561299643092983","0.639810971729538"
"Gar nicht","2006","Realschule","Bayern","394","0.53372013372609","0.496817304822217","0.570622962629962"
"Gar nicht","2006","Realschule","Saarland","","","",""
"Gar nicht","2006","Realschule","Berlin","90","0.385960759711586","0.321038914542452","0.45088260488072"
"Gar nicht","2006","Realschule","Brandenburg","146","","",""
"Gar nicht","2006","Realschule","Mecklenburg-Vorpommern","106","","",""
"Gar nicht","2006","Realschule","Sachsen","326","0.515712354053414","0.476532434028293","0.554892274078535"
"Gar nicht","2006","Realschule","Sachsen-Anhalt","170","","",""
"Gar nicht","2006","Realschule","Thueringen","175","","",""
"Gar nicht","2006","(Fach-)Abitur","Schleswig-Holstein","55","0.654278223073545","0.548048186879226","0.760508259267864"
"Gar nicht","2006","(Fach-)Abitur","Hamburg","43","0.901793329220113","0.819306028459809","0.984280629980416"
"Gar nicht","2006","(Fach-)Abitur","Niedersachsen","125","","",""
"Gar nicht","2006","(Fach-)Abitur","Bremen","12","","",""
"Gar nicht","2006","(Fach-)Abitur","Nordrhein-Westfalen","432","0.613850105251956","0.576901818814467","0.650798391689444"
"Gar nicht","2006","(Fach-)Abitur","Hessen","116","","",""
"Gar nicht","2006","(Fach-)Abitur","Rheinland-Pfalz,Saarland","92","0.60714017104462","0.524138742624018","0.690141599465222"
"Gar nicht","2006","(Fach-)Abitur","Baden-Wuerttemberg","226","","",""
"Gar nicht","2006","(Fach-)Abitur","Bayern","195","","",""
"Gar nicht","2006","(Fach-)Abitur","Saarland","","","",""
"Gar nicht","2006","(Fach-)Abitur","Berlin","77","0.654959431054872","0.568820904066952","0.741097958042792"
"Gar nicht","2006","(Fach-)Abitur","Brandenburg","51","0.598392531935234","0.491634747051802","0.705150316818667"
"Gar nicht","2006","(Fach-)Abitur","Mecklenburg-Vorpommern","13","","",""
"Gar nicht","2006","(Fach-)Abitur","Sachsen","85","0.607084191092139","0.522142589812418","0.692025792371859"
"Gar nicht","2006","(Fach-)Abitur","Sachsen-Anhalt","52","0.716130607146689","0.613402890880006","0.818858323413373"
"Gar nicht","2006","(Fach-)Abitur","Thueringen","45","0.698681674314545","0.587138278586156","0.810225070042934"
"Gar nicht","2006","AkademikerIn","Schleswig-Holstein","67","0.589353731139725","0.501698595700766","0.677008866578684"
"Gar nicht","2006","AkademikerIn","Hamburg","60","0.739480285592246","0.640801251062843","0.838159320121648"
"Gar nicht","2006","AkademikerIn","Niedersachsen","204","","",""
"Gar nicht","2006","AkademikerIn","Bremen","24","","",""
"Gar nicht","2006","AkademikerIn","Nordrhein-Westfalen","544","0.60481752444661","0.572237526008739","0.637397522884482"
"Gar nicht","2006","AkademikerIn","Hessen","225","","",""
"Gar nicht","2006","AkademikerIn","Rheinland-Pfalz,Saarland","124","","",""
"Gar nicht","2006","AkademikerIn","Baden-Wuerttemberg","333","0.60411941066706","0.562167056286525","0.646071765047596"
"Gar nicht","2006","AkademikerIn","Bayern","356","0.561932046583209","0.522559290571805","0.601304802594614"
"Gar nicht","2006","AkademikerIn","Saarland","","","",""
"Gar nicht","2006","AkademikerIn","Berlin","119","","",""
"Gar nicht","2006","AkademikerIn","Brandenburg","95","0.299515008227635","0.244470247958518","0.354559768496753"
"Gar nicht","2006","AkademikerIn","Mecklenburg-Vorpommern","64","0.373472824181069","0.295008701586536","0.451936946775601"
"Gar nicht","2006","AkademikerIn","Sachsen","171","","",""
"Gar nicht","2006","AkademikerIn","Sachsen-Anhalt","97","0.450513441853969","0.385211202761456","0.515815680946483"
"Gar nicht","2006","AkademikerIn","Thueringen","86","0.401521156231574","0.330882757671585","0.472159554791563"
"Stark","2007","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Stark","2007","(noch) kein Abschluss","Hamburg","","","",""
"Stark","2007","(noch) kein Abschluss","Niedersachsen","","","",""
"Stark","2007","(noch) kein Abschluss","Bremen","","","",""
"Stark","2007","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Stark","2007","(noch) kein Abschluss","Hessen","","","",""
"Stark","2007","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Stark","2007","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Stark","2007","(noch) kein Abschluss","Bayern","","","",""
"Stark","2007","(noch) kein Abschluss","Saarland","","","",""
"Stark","2007","(noch) kein Abschluss","Berlin","","","",""
"Stark","2007","(noch) kein Abschluss","Brandenburg","","","",""
"Stark","2007","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Stark","2007","(noch) kein Abschluss","Sachsen","","","",""
