"ple0005","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Gar nicht","2010","Hamburg","164","0.537962133479979","0.478049016928331","0.597875250031628"
"Gar nicht","2010","Niedersachsen","692","0.430639983915163","0.405581596501903","0.455698371328423"
"Gar nicht","2010","Bremen","65","0.496812504818217","0.402075994893053","0.591549014743382"
"Gar nicht","2010","Nordrhein-Westfalen","1763","0.483579557512278","0.46671997244596","0.500439142578596"
"Gar nicht","2010","Hessen","538","0.475473730365131","0.446160914298882","0.50478654643138"
"Gar nicht","2010","Rheinland-Pfalz,Saarland","518","0.519914912807549","0.488145328409367","0.551684497205732"
"Gar nicht","2010","Baden-Wuerttemberg","1009","0.475224705876473","0.453014137426824","0.497435274326122"
"Gar nicht","2010","Bayern","1162","0.44876135093541","0.428895946876752","0.468626754994068"
"Gar nicht","2010","Berlin","292","0.410224730197562","0.372382219652155","0.448067240742969"
"Gar nicht","2010","Brandenburg","267","0.359247245899199","0.323881701433783","0.394612790364615"
"Gar nicht","2010","Mecklenburg-Vorpommern","154","0.304336578938899","0.260436173939175","0.348236983938624"
"Gar nicht","2010","Sachsen","522","0.382111540504976","0.355022789904665","0.409200291105287"
"Gar nicht","2010","Sachsen-Anhalt","319","0.394804895769049","0.358975949319682","0.430633842218417"
"Gar nicht","2010","Thueringen","299","0.361717366799858","0.327397800004479","0.396036933595237"
"Stark","2011","Schleswig-Holstein","","","",""
"Stark","2011","Hamburg","","","",""
"Stark","2011","Niedersachsen","","","",""
"Stark","2011","Bremen","","","",""
"Stark","2011","Nordrhein-Westfalen","","","",""
"Stark","2011","Hessen","","","",""
"Stark","2011","Rheinland-Pfalz,Saarland","","","",""
"Stark","2011","Baden-Wuerttemberg","","","",""
"Stark","2011","Bayern","","","",""
"Stark","2011","Berlin","","","",""
"Stark","2011","Brandenburg","","","",""
"Stark","2011","Mecklenburg-Vorpommern","","","",""
"Stark","2011","Sachsen","","","",""
"Stark","2011","Sachsen-Anhalt","","","",""
"Stark","2011","Thueringen","","","",""
"Ein wenig","2011","Schleswig-Holstein","","","",""
"Ein wenig","2011","Hamburg","","","",""
"Ein wenig","2011","Niedersachsen","","","",""
"Ein wenig","2011","Bremen","","","",""
"Ein wenig","2011","Nordrhein-Westfalen","","","",""
"Ein wenig","2011","Hessen","","","",""
"Ein wenig","2011","Rheinland-Pfalz,Saarland","","","",""
"Ein wenig","2011","Baden-Wuerttemberg","","","",""
"Ein wenig","2011","Bayern","","","",""
"Ein wenig","2011","Berlin","","","",""
"Ein wenig","2011","Brandenburg","","","",""
"Ein wenig","2011","Mecklenburg-Vorpommern","","","",""
"Ein wenig","2011","Sachsen","","","",""
"Ein wenig","2011","Sachsen-Anhalt","","","",""
"Ein wenig","2011","Thueringen","","","",""
"Gar nicht","2011","Schleswig-Holstein","","","",""
"Gar nicht","2011","Hamburg","","","",""
"Gar nicht","2011","Niedersachsen","","","",""
"Gar nicht","2011","Bremen","","","",""
"Gar nicht","2011","Nordrhein-Westfalen","","","",""
"Gar nicht","2011","Hessen","","","",""
"Gar nicht","2011","Rheinland-Pfalz,Saarland","","","",""
"Gar nicht","2011","Baden-Wuerttemberg","","","",""
"Gar nicht","2011","Bayern","","","",""
"Gar nicht","2011","Berlin","","","",""
"Gar nicht","2011","Brandenburg","","","",""
"Gar nicht","2011","Mecklenburg-Vorpommern","","","",""
"Gar nicht","2011","Sachsen","","","",""
"Gar nicht","2011","Sachsen-Anhalt","","","",""
"Gar nicht","2011","Thueringen","","","",""
"Stark","2012","Schleswig-Holstein","108","0.180368268527084","0.150579842672988","0.210156694381179"
"Stark","2012","Hamburg","","","",""
"Stark","2012","Niedersachsen","291","0.177911256663787","0.160573036844958","0.195249476482615"
"Stark","2012","Bremen","","","",""
"Stark","2012","Nordrhein-Westfalen","575","0.153111528075575","0.142002154572118","0.164220901579032"
"Stark","2012","Hessen","210","0.166673398298644","0.147109406496636","0.186237390100651"
"Stark","2012","Rheinland-Pfalz,Saarland","178","0.141655070553656","0.121909637305209","0.161400503802102"
"Stark","2012","Baden-Wuerttemberg","289","0.120402597364007","0.107311753870367","0.133493440857646"
"Stark","2012","Bayern","472","0.160958343426261","0.148173566985181","0.173743119867341"
"Stark","2012","Berlin","136","0.212148913214818","0.184046391432903","0.240251434996733"
"Stark","2012","Brandenburg","177","0.207875366669677","0.180723310663697","0.235027422675657"
"Stark","2012","Mecklenburg-Vorpommern","83","0.185787457734407","0.151798238501286","0.219776676967529"
"Stark","2012","Sachsen","245","0.196186888563328","0.175640538974308","0.216733238152349"
"Stark","2012","Sachsen-Anhalt","163","0.220787077243033","0.192466677210772","0.249107477275294"
"Stark","2012","Thueringen","146","0.181599840461706","0.155849255488973","0.207350425434438"
"Ein wenig","2012","Schleswig-Holstein","235","0.409284216276684","0.371189925716472","0.447378506836896"
"Ein wenig","2012","Hamburg","101","0.345396707331204","0.294478409524538","0.39631500513787"
"Ein wenig","2012","Niedersachsen","716","0.380478224019893","0.358467383285129","0.402489064754658"
"Ein wenig","2012","Bremen","34","0.285811911315095","0.208737966293023","0.362885856337168"
"Ein wenig","2012","Nordrhein-Westfalen","1363","0.355582243717615","0.340814086928992","0.370350400506237"
"Ein wenig","2012","Hessen","537","0.383136241948869","0.357615814199134","0.408656669698605"
"Ein wenig","2012","Rheinland-Pfalz,Saarland","401","0.357851012748817","0.33070608385916","0.384995941638474"
"Ein wenig","2012","Baden-Wuerttemberg","896","0.39669687991589","0.377017794455912","0.416375965375868"
"Ein wenig","2012","Bayern","1078","0.353541021037179","0.336909383112924","0.370172658961434"
"Ein wenig","2012","Berlin","309","0.373167683737921","0.33992236348747","0.406413003988373"
"Ein wenig","2012","Brandenburg","383","0.459585646444739","0.426239080765421","0.492932212124057"
"Ein wenig","2012","Mecklenburg-Vorpommern","221","0.441757410277591","0.3983596313078","0.485155189247383"
"Ein wenig","2012","Sachsen","542","0.388978116784054","0.363754166173584","0.414202067394524"
"Ein wenig","2012","Sachsen-Anhalt","332","0.395913939445208","0.362522565535188","0.429305313355228"
"Ein wenig","2012","Thueringen","357","0.393352830317843","0.360723681636371","0.425981978999315"
"Gar nicht","2012","Schleswig-Holstein","297","0.410347515196232","0.372238118418624","0.448456911973841"
"Gar nicht","2012","Hamburg","206","0.561799495117259","0.508667907084473","0.614931083150045"
"Gar nicht","2012","Niedersachsen","862","0.44161051931632","0.419097602878872","0.464123435753768"
"Gar nicht","2012","Bremen","81","0.552273471675672","0.467444416382576","0.637102526968768"
"Gar nicht","2012","Nordrhein-Westfalen","2098","0.491306228206811","0.475882944149674","0.506729512263947"
"Gar nicht","2012","Hessen","647","0.450190359752487","0.424073498923954","0.47630722058102"
"Gar nicht","2012","Rheinland-Pfalz,Saarland","619","0.500493916697527","0.47218068294771","0.528807150447345"
"Gar nicht","2012","Baden-Wuerttemberg","1189","0.482900522720103","0.462799246990401","0.503001798449805"
"Gar nicht","2012","Bayern","1624","0.48550063553656","0.468113343343063","0.502887927730057"
"Gar nicht","2012","Berlin","368","0.41468340304726","0.38081797536564","0.448548830728881"
"Gar nicht","2012","Brandenburg","298","0.332538986885584","0.30101517818099","0.364062795590178"
"Gar nicht","2012","Mecklenburg-Vorpommern","199","0.372455131988001","0.330205447409367","0.414704816566635"
"Gar nicht","2012","Sachsen","648","0.414834994652618","0.389343282476295","0.440326706828941"
"Gar nicht","2012","Sachsen-Anhalt","329","0.383298983311759","0.350102609144111","0.416495357479408"
"Gar nicht","2012","Thueringen","358","0.425047329220451","0.392027014446165","0.458067643994738"
"Stark","2013","Schleswig-Holstein","","","",""
"Stark","2013","Hamburg","","","",""
"Stark","2013","Niedersachsen","","","",""
"Stark","2013","Bremen","","","",""
"Stark","2013","Nordrhein-Westfalen","","","",""
"Stark","2013","Hessen","","","",""
"Stark","2013","Rheinland-Pfalz,Saarland","","","",""
"Stark","2013","Baden-Wuerttemberg","","","",""
"Stark","2013","Bayern","","","",""
"Stark","2013","Berlin","","","",""
"Stark","2013","Brandenburg","","","",""
"Stark","2013","Mecklenburg-Vorpommern","","","",""
"Stark","2013","Sachsen","","","",""
"Stark","2013","Sachsen-Anhalt","","","",""
"Stark","2013","Thueringen","","","",""
"Ein wenig","2013","Schleswig-Holstein","","","",""
"Ein wenig","2013","Hamburg","","","",""
"Ein wenig","2013","Niedersachsen","","","",""
"Ein wenig","2013","Bremen","","","",""
"Ein wenig","2013","Nordrhein-Westfalen","","","",""
"Ein wenig","2013","Hessen","","","",""
"Ein wenig","2013","Rheinland-Pfalz,Saarland","","","",""
"Ein wenig","2013","Baden-Wuerttemberg","","","",""
"Ein wenig","2013","Bayern","","","",""
"Ein wenig","2013","Berlin","","","",""
"Ein wenig","2013","Brandenburg","","","",""
"Ein wenig","2013","Mecklenburg-Vorpommern","","","",""
"Ein wenig","2013","Sachsen","","","",""
"Ein wenig","2013","Sachsen-Anhalt","","","",""
"Ein wenig","2013","Thueringen","","","",""
"Gar nicht","2013","Schleswig-Holstein","","","",""
"Gar nicht","2013","Hamburg","","","",""
"Gar nicht","2013","Niedersachsen","","","",""
"Gar nicht","2013","Bremen","","","",""
"Gar nicht","2013","Nordrhein-Westfalen","","","",""
"Gar nicht","2013","Hessen","","","",""
"Gar nicht","2013","Rheinland-Pfalz,Saarland","","","",""
"Gar nicht","2013","Baden-Wuerttemberg","","","",""
"Gar nicht","2013","Bayern","","","",""
"Gar nicht","2013","Berlin","","","",""
"Gar nicht","2013","Brandenburg","","","",""
"Gar nicht","2013","Mecklenburg-Vorpommern","","","",""
"Gar nicht","2013","Sachsen","","","",""
"Gar nicht","2013","Sachsen-Anhalt","","","",""
"Gar nicht","2013","Thueringen","","","",""
"Stark","2014","Schleswig-Holstein","139","0.179886403274092","0.155134226389409","0.204638580158774"
"Stark","2014","Hamburg","42","0.119032160869696","0.0889112020791225","0.149153119660269"
"Stark","2014","Niedersachsen","339","0.16203944944548","0.14787280097689","0.176206097914071"
"Stark","2014","Bremen","","","",""
"Stark","2014","Nordrhein-Westfalen","755","0.165160598826274","0.155455943211213","0.174865254441335"
"Stark","2014","Hessen","266","0.174122102396609","0.156984953656127","0.19125925113709"
"Stark","2014","Rheinland-Pfalz,Saarland","189","0.139023521713397","0.12196429527904","0.156082748147755"
"Stark","2014","Baden-Wuerttemberg","361","0.135665613518817","0.123830679032747","0.147500548004886"
"Stark","2014","Bayern","547","0.147044236666971","0.136577585839857","0.157510887494086"
"Stark","2014","Berlin","144","0.186184392130687","0.161912464882422","0.210456319378951"
"Stark","2014","Brandenburg","201","0.206825278715564","0.181993439670682","0.231657117760446"
"Stark","2014","Mecklenburg-Vorpommern","83","0.184474217170921","0.152291872819344","0.216656561522499"
"Stark","2014","Sachsen","211","0.141385143029476","0.124392422496578","0.158377863562374"
"Stark","2014","Sachsen-Anhalt","131","0.1486074085353","0.126164993060323","0.171049824010278"
"Stark","2014","Thueringen","158","0.177184549184887","0.153412019034481","0.200957079335293"
"Ein wenig","2014","Schleswig-Holstein","329","0.399729806155347","0.368162764690734","0.431296847619959"
"Ein wenig","2014","Hamburg","115","0.30158734971316","0.258898031880259","0.344276667546062"
"Ein wenig","2014","Niedersachsen","889","0.359011784536207","0.340569091999382","0.377454477073032"
"Ein wenig","2014","Bremen","67","0.364698454048207","0.300056391286006","0.429340516810409"
"Ein wenig","2014","Nordrhein-Westfalen","1747","0.334160253536681","0.321832393669929","0.346488113403433"
"Ein wenig","2014","Hessen","603","0.32080720142678","0.299712553378773","0.341901849474788"
"Ein wenig","2014","Rheinland-Pfalz,Saarland","530","0.371540917417517","0.347714355728271","0.395367479106762"
"Ein wenig","2014","Baden-Wuerttemberg","995","0.340445437130612","0.324068254409409","0.356822619851815"
"Ein wenig","2014","Bayern","1344","0.327126933687505","0.313261125046546","0.340992742328464"
"Ein wenig","2014","Berlin","348","0.361606826802989","0.331647500283193","0.391566153322784"
"Ein wenig","2014","Brandenburg","433","0.442386894574854","0.411936687128338","0.47283710202137"
"Ein wenig","2014","Mecklenburg-Vorpommern","212","0.395955995300898","0.355378172413332","0.436533818188464"
"Ein wenig","2014","Sachsen","624","0.400624876975094","0.376725854302213","0.424523899647975"
"Ein wenig","2014","Sachsen-Anhalt","400","0.431959350539797","0.400706072056433","0.463212629023161"
"Ein wenig","2014","Thueringen","393","0.395148159281831","0.364710184792656","0.425586133771007"
"Gar nicht","2014","Schleswig-Holstein","457","0.420383790570562","0.388573292670514","0.452194288470609"
"Gar nicht","2014","Hamburg","287","0.579380489417144","0.533462459574454","0.625298519259834"
"Gar nicht","2014","Niedersachsen","1371","0.478948766018313","0.459743085731264","0.498154446305361"
"Gar nicht","2014","Bremen","121","0.4866943989908","0.419570918877552","0.553817879104048"
"Gar nicht","2014","Nordrhein-Westfalen","3122","0.500679147637045","0.487611571513055","0.513746723761034"
"Gar nicht","2014","Hessen","1012","0.505070696176611","0.482476267547604","0.527665124805618"
"Gar nicht","2014","Rheinland-Pfalz,Saarland","861","0.489435560869086","0.464786942014904","0.514084179723269"
"Gar nicht","2014","Baden-Wuerttemberg","1860","0.523888949350571","0.506628034081026","0.541149864620117"
"Gar nicht","2014","Bayern","2507","0.525828829645524","0.511071416090655","0.540586243200393"
"Gar nicht","2014","Berlin","496","0.452208781066324","0.421174145672575","0.483243416460073"
"Gar nicht","2014","Brandenburg","388","0.350787826709581","0.321530258424739","0.380045394994424"
"Gar nicht","2014","Mecklenburg-Vorpommern","263","0.41956978752818","0.378624106341529","0.460515468714832"
"Gar nicht","2014","Sachsen","780","0.457989979995431","0.433690696180893","0.482289263809968"
"Gar nicht","2014","Sachsen-Anhalt","434","0.419433240924903","0.38829873770257","0.450567744147236"
"Gar nicht","2014","Thueringen","440","0.427667291533282","0.39686460721352","0.458469975853044"
"Stark","2015","Schleswig-Holstein","","","",""
"Stark","2015","Hamburg","","","",""
"Stark","2015","Niedersachsen","","","",""
"Stark","2015","Bremen","","","",""
"Stark","2015","Nordrhein-Westfalen","","","",""
"Stark","2015","Hessen","","","",""
"Stark","2015","Rheinland-Pfalz,Saarland","","","",""
"Stark","2015","Baden-Wuerttemberg","","","",""
"Stark","2015","Bayern","","","",""
"Stark","2015","Berlin","","","",""
"Stark","2015","Brandenburg","","","",""
"Stark","2015","Mecklenburg-Vorpommern","","","",""
"Stark","2015","Sachsen","","","",""
"Stark","2015","Sachsen-Anhalt","","","",""
"Stark","2015","Thueringen","","","",""
"Ein wenig","2015","Schleswig-Holstein","","","",""
"Ein wenig","2015","Hamburg","","","",""
"Ein wenig","2015","Niedersachsen","","","",""
"Ein wenig","2015","Bremen","","","",""
"Ein wenig","2015","Nordrhein-Westfalen","","","",""
"Ein wenig","2015","Hessen","","","",""
"Ein wenig","2015","Rheinland-Pfalz,Saarland","","","",""
"Ein wenig","2015","Baden-Wuerttemberg","","","",""
"Ein wenig","2015","Bayern","","","",""
"Ein wenig","2015","Berlin","","","",""
"Ein wenig","2015","Brandenburg","","","",""
"Ein wenig","2015","Mecklenburg-Vorpommern","","","",""
"Ein wenig","2015","Sachsen","","","",""
"Ein wenig","2015","Sachsen-Anhalt","","","",""
"Ein wenig","2015","Thueringen","","","",""
"Gar nicht","2015","Schleswig-Holstein","","","",""
"Gar nicht","2015","Hamburg","","","",""
"Gar nicht","2015","Niedersachsen","","","",""
"Gar nicht","2015","Bremen","","","",""
"Gar nicht","2015","Nordrhein-Westfalen","","","",""
"Gar nicht","2015","Hessen","","","",""
"Gar nicht","2015","Rheinland-Pfalz,Saarland","","","",""
"Gar nicht","2015","Baden-Wuerttemberg","","","",""
"Gar nicht","2015","Bayern","","","",""
"Gar nicht","2015","Berlin","","","",""
"Gar nicht","2015","Brandenburg","","","",""
"Gar nicht","2015","Mecklenburg-Vorpommern","","","",""
"Gar nicht","2015","Sachsen","","","",""
"Gar nicht","2015","Sachsen-Anhalt","","","",""
"Gar nicht","2015","Thueringen","","","",""
"Stark","2016","Schleswig-Holstein","139","0.140198178341578","0.118614509717294","0.161781846965862"
"Stark","2016","Hamburg","43","0.12773310245649","0.0971633601309078","0.158302844782073"
"Stark","2016","Niedersachsen","338","0.156277462198207","0.14256302738723","0.169991897009183"
"Stark","2016","Bremen","","","",""
"Stark","2016","Nordrhein-Westfalen","707","0.158781374303519","0.149270198740633","0.168292549866404"
"Stark","2016","Hessen","247","0.163607697307971","0.14659406476693","0.180621329849012"
"Stark","2016","Rheinland-Pfalz,Saarland","193","0.116906299514987","0.101796088404156","0.132016510625818"
"Stark","2016","Baden-Wuerttemberg","329","0.134486234315239","0.122602072893032","0.146370395737445"
"Stark","2016","Bayern","483","0.145081365774493","0.134422718576903","0.155740012972083"
"Stark","2016","Berlin","159","0.197358162360298","0.17271464620463","0.222001678515966"
"Stark","2016","Brandenburg","200","0.21144468514928","0.186663595145306","0.236225775153255"
"Stark","2016","Mecklenburg-Vorpommern","86","0.158344608173975","0.128812269840031","0.187876946507918"
"Stark","2016","Sachsen","216","0.139765051582484","0.122667757441006","0.156862345723961"
"Stark","2016","Sachsen-Anhalt","134","0.170358285954806","0.14599900497612","0.194717566933493"
"Stark","2016","Thueringen","156","0.181286759862519","0.157079779312496","0.205493740412541"
"Ein wenig","2016","Schleswig-Holstein","336","0.400281596212437","0.3698228937493","0.430740298675574"
"Ein wenig","2016","Hamburg","121","0.285205744395234","0.243854839947426","0.326556648843042"
"Ein wenig","2016","Niedersachsen","885","0.364274655690353","0.346099457497877","0.382449853882829"
"Ein wenig","2016","Bremen","55","0.355256076784023","0.293134130461192","0.417378023106854"
"Ein wenig","2016","Nordrhein-Westfalen","1687","0.332979773689339","0.320715031924547","0.345244515454131"
"Ein wenig","2016","Hessen","594","0.323848669578363","0.302326642127041","0.345370697029684"
"Ein wenig","2016","Rheinland-Pfalz,Saarland","571","0.36865382768526","0.34596608272797","0.391341572642549"
"Ein wenig","2016","Baden-Wuerttemberg","1032","0.35017494324056","0.333558678772029","0.366791207709091"
"Ein wenig","2016","Bayern","1394","0.361129365582833","0.346592467568887","0.375666263596779"
"Ein wenig","2016","Berlin","343","0.329014162068357","0.299921852296215","0.358106471840498"
"Ein wenig","2016","Brandenburg","410","0.434404707318763","0.404322749960125","0.464486664677402"
"Ein wenig","2016","Mecklenburg-Vorpommern","221","0.394169115497407","0.35463736538187","0.433700865612943"
"Ein wenig","2016","Sachsen","597","0.386655438986844","0.362643133017358","0.410667744956331"
"Ein wenig","2016","Sachsen-Anhalt","356","0.41994068538638","0.387961475977994","0.451919894794767"
"Ein wenig","2016","Thueringen","356","0.325546861515524","0.29610438635904","0.354989336672009"
"Gar nicht","2016","Schleswig-Holstein","519","0.459520225445985","0.428539118006236","0.490501332885734"
"Gar nicht","2016","Hamburg","294","0.587061153148275","0.541969112066068","0.632153194230482"
"Gar nicht","2016","Niedersachsen","1470","0.47944788211144","0.460579584166814","0.498316180056066"
"Gar nicht","2016","Bremen","148","0.490861877142205","0.42597182427803","0.55575193000638"
"Gar nicht","2016","Nordrhein-Westfalen","3278","0.508238852007142","0.495228440964888","0.521249263049397"
"Gar nicht","2016","Hessen","975","0.512543633113666","0.489554453994353","0.535532812232979"
"Gar nicht","2016","Rheinland-Pfalz,Saarland","973","0.514439872799753","0.490936131345768","0.537943614253739"
"Gar nicht","2016","Baden-Wuerttemberg","1805","0.515338822444201","0.49793044947634","0.532747195412062"
"Gar nicht","2016","Bayern","2317","0.493789268642674","0.478658173033508","0.50892036425184"
"Gar nicht","2016","Berlin","500","0.473627675571345","0.442711960964024","0.504543390178667"
"Gar nicht","2016","Brandenburg","433","0.354150607531956","0.32512605319029","0.383175161873622"
"Gar nicht","2016","Mecklenburg-Vorpommern","280","0.447486276328618","0.407261796590917","0.48771075606632"
"Gar nicht","2016","Sachsen","767","0.473579509430672","0.448959830100084","0.49819918876126"
"Gar nicht","2016","Sachsen-Anhalt","425","0.409701028658813","0.377836530403985","0.441565526913642"
"Gar nicht","2016","Thueringen","461","0.493166378621957","0.461752532667638","0.524580224576277"
"Stark","2017","Schleswig-Holstein","","","",""
"Stark","2017","Hamburg","","","",""
"Stark","2017","Niedersachsen","33","0.103914271596857","0.0694414190013283","0.138387124192386"
"Stark","2017","Bremen","","","",""
"Stark","2017","Nordrhein-Westfalen","68","0.0987141479826324","0.0735563752982946","0.12387192066697"
"Stark","2017","Hessen","","","",""
"Stark","2017","Rheinland-Pfalz,Saarland","","","",""
"Stark","2017","Baden-Wuerttemberg","","","",""
"Stark","2017","Bayern","","","",""
"Stark","2017","Berlin","","","",""
"Stark","2017","Brandenburg","","","",""
"Stark","2017","Mecklenburg-Vorpommern","","","",""
"Stark","2017","Sachsen","","","",""
"Stark","2017","Sachsen-Anhalt","","","",""
"Stark","2017","Thueringen","","","",""
"Ein wenig","2017","Schleswig-Holstein","","","",""
"Ein wenig","2017","Hamburg","","","",""
"Ein wenig","2017","Niedersachsen","87","0.213335664322254","0.167055882146888","0.25961544649762"
"Ein wenig","2017","Bremen","","","",""
"Ein wenig","2017","Nordrhein-Westfalen","158","0.312567110750958","0.273470599648636","0.351663621853281"
"Ein wenig","2017","Hessen","47","0.309580467888976","0.236083468675382","0.383077467102571"
"Ein wenig","2017","Rheinland-Pfalz,Saarland","32","0.217884263170876","0.143715155406569","0.292053370935184"
"Ein wenig","2017","Baden-Wuerttemberg","42","0.246230951022737","0.177742590749039","0.314719311296434"
"Ein wenig","2017","Bayern","38","0.180706537245637","0.124021539385379","0.237391535105896"
"Ein wenig","2017","Berlin","","","",""
"Ein wenig","2017","Brandenburg","","","",""
"Ein wenig","2017","Mecklenburg-Vorpommern","","","",""
"Ein wenig","2017","Sachsen","","","",""
"Ein wenig","2017","Sachsen-Anhalt","","","",""
"Ein wenig","2017","Thueringen","","","",""
"Gar nicht","2017","Schleswig-Holstein","67","0.691321440437455","0.60078126397732","0.781861616897589"
"Gar nicht","2017","Hamburg","33","0.594455188906365","0.450998494373699","0.737911883439032"
"Gar nicht","2017","Niedersachsen","181","0.682750064080888","0.630172980845456","0.735327147316321"
"Gar nicht","2017","Bremen","","","",""
"Gar nicht","2017","Nordrhein-Westfalen","314","0.588718741266409","0.547216208434852","0.630221274097966"
"Gar nicht","2017","Hessen","97","0.644456587521226","0.568359252295384","0.720553922747067"
"Gar nicht","2017","Rheinland-Pfalz,Saarland","76","0.745261816922326","0.66697726516256","0.823546368682093"
"Gar nicht","2017","Baden-Wuerttemberg","97","0.683267108602002","0.609312007139222","0.757222210064783"
"Gar nicht","2017","Bayern","114","0.694212146631515","0.626335922187732","0.762088371075298"
"Gar nicht","2017","Berlin","","","",""
"Gar nicht","2017","Brandenburg","","","",""
"Gar nicht","2017","Mecklenburg-Vorpommern","","","",""
"Gar nicht","2017","Sachsen","38","0.588201253102151","0.466671308663113","0.70973119754119"
"Gar nicht","2017","Sachsen-Anhalt","","","",""
"Gar nicht","2017","Thueringen","","","",""
"Stark","2018","Schleswig-Holstein","138","0.144498377201139","0.123539059161247","0.165457695241031"
"Stark","2018","Hamburg","63","0.153815312740948","0.123244740556743","0.184385884925153"
"Stark","2018","Niedersachsen","349","0.147344962829","0.134734730991006","0.159955194666994"
"Stark","2018","Bremen","36","0.0956101050918095","0.0620543642651913","0.129165845918428"
"Stark","2018","Nordrhein-Westfalen","860","0.164161518885036","0.154955968478656","0.173367069291416"
"Stark","2018","Hessen","238","0.135732369646968","0.121027368149429","0.150437371144506"
"Stark","2018","Rheinland-Pfalz,Saarland","229","0.141052236006007","0.124510948946494","0.15759352306552"
"Stark","2018","Baden-Wuerttemberg","315","0.116446606959622","0.105232731739627","0.127660482179617"
"Stark","2018","Bayern","571","0.148723895693224","0.138115949515654","0.159331841870794"
"Stark","2018","Berlin","194","0.1980011012352","0.174694502358107","0.221307700112293"
"Stark","2018","Brandenburg","213","0.180494295437095","0.158060185136504","0.202928405737685"
"Stark","2018","Mecklenburg-Vorpommern","98","0.206869903606258","0.175682339248365","0.238057467964151"
"Stark","2018","Sachsen","197","0.125551558871637","0.109982884847841","0.141120232895433"
"Stark","2018","Sachsen-Anhalt","141","0.172534533661846","0.149080720131275","0.195988347192416"
"Stark","2018","Thueringen","141","0.144737433238541","0.12333369753186","0.166141168945221"
"Ein wenig","2018","Schleswig-Holstein","337","0.369667454105849","0.340891765966762","0.398443142244936"
"Ein wenig","2018","Hamburg","141","0.222144272216057","0.186920303483806","0.257368240948307"
"Ein wenig","2018","Niedersachsen","967","0.373253381694382","0.35604592764235","0.390460835746414"
"Ein wenig","2018","Bremen","98","0.477562959921175","0.420563678479801","0.534562241362548"
"Ein wenig","2018","Nordrhein-Westfalen","1920","0.332515151937717","0.320807243309138","0.344223060566295"
"Ein wenig","2018","Hessen","653","0.324474339604974","0.304373678676823","0.344575000533125"
"Ein wenig","2018","Rheinland-Pfalz,Saarland","573","0.383391320133506","0.360285473341295","0.406497166925716"
"Ein wenig","2018","Baden-Wuerttemberg","1054","0.358309628053767","0.341546004444462","0.375073251663073"
"Ein wenig","2018","Bayern","1386","0.351542365308999","0.337308090408615","0.365776640209383"
"Ein wenig","2018","Berlin","356","0.306979103656773","0.280002592342144","0.333955614971403"
"Ein wenig","2018","Brandenburg","432","0.393693819352416","0.365195029679011","0.422192609025821"
"Ein wenig","2018","Mecklenburg-Vorpommern","237","0.35930313533874","0.32236139163492","0.396244879042559"
"Ein wenig","2018","Sachsen","673","0.384933281834631","0.362070592668218","0.407795971001043"
"Ein wenig","2018","Sachsen-Anhalt","469","0.516198258469935","0.48517820850277","0.5472183084371"
"Ein wenig","2018","Thueringen","382","0.350227568550805","0.321207046589158","0.379248090512451"
"Gar nicht","2018","Schleswig-Holstein","606","0.485834168693012","0.456040027058864","0.51562831032716"
"Gar nicht","2018","Hamburg","331","0.624040415042995","0.582996560553005","0.665084269532985"
"Gar nicht","2018","Niedersachsen","1719","0.479401655476619","0.461628280671513","0.497175030281724"
"Gar nicht","2018","Bremen","161","0.426826934987016","0.370384482157067","0.483269387816964"
"Gar nicht","2018","Nordrhein-Westfalen","3440","0.503323329177247","0.49089784531484","0.515748813039655"
"Gar nicht","2018","Hessen","1193","0.539793290748058","0.518394489364889","0.561192092131228"
"Gar nicht","2018","Rheinland-Pfalz,Saarland","899","0.475556443860488","0.451823787743515","0.49928909997746"
"Gar nicht","2018","Baden-Wuerttemberg","1774","0.52524376498661","0.507785877431413","0.542701652541807"
"Gar nicht","2018","Bayern","2365","0.499733738997777","0.484827240093384","0.51464023790217"
"Gar nicht","2018","Berlin","573","0.495019795108027","0.465777822023687","0.524261768192366"
"Gar nicht","2018","Brandenburg","484","0.425811885210489","0.396969105763349","0.454654664657629"
"Gar nicht","2018","Mecklenburg-Vorpommern","313","0.433826961055002","0.395668271685172","0.471985650424833"
"Gar nicht","2018","Sachsen","870","0.489515159293733","0.4660270551101","0.513003263477365"
"Gar nicht","2018","Sachsen-Anhalt","387","0.31126720786822","0.282526823138455","0.340007592597984"
"Gar nicht","2018","Thueringen","515","0.505034998210655","0.474619327502609","0.535450668918701"
"Stark","2019","Schleswig-Holstein","","","",""
"Stark","2019","Hamburg","","","",""
"Stark","2019","Niedersachsen","","","",""
"Stark","2019","Bremen","","","",""
"Stark","2019","Nordrhein-Westfalen","","","",""
"Stark","2019","Hessen","","","",""
"Stark","2019","Rheinland-Pfalz,Saarland","","","",""
"Stark","2019","Baden-Wuerttemberg","","","",""
"Stark","2019","Bayern","","","",""
"Stark","2019","Berlin","","","",""
"Stark","2019","Brandenburg","","","",""
"Stark","2019","Mecklenburg-Vorpommern","","","",""
"Stark","2019","Sachsen","","","",""
"Stark","2019","Sachsen-Anhalt","","","",""
"Stark","2019","Thueringen","","","",""
"Ein wenig","2019","Schleswig-Holstein","","","",""
"Ein wenig","2019","Hamburg","","","",""
"Ein wenig","2019","Niedersachsen","","","",""
