year,pgisced97,quintil_oecd,ple0004,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2004,Post-secondary Non-tertiary Level,5th Quintile,Not at all,0.7380574600510902,279,20854,0.7371234537314625,0.7389914663707179
2004,First Stage of Tertiary Education,1st Quintile,A Little,0.4218558794366937,39,20854,0.4204064945699166,0.4233052643034709
2004,First Stage of Tertiary Education,1st Quintile,Not at all,0.5781441205633062,66,20854,0.5766947356965291,0.5795935054300834
2004,First Stage of Tertiary Education,2nd Quintile,Strong,0.18497135182945815,35,20854,0.1840888426341666,0.18585386102474968
2004,First Stage of Tertiary Education,2nd Quintile,A Little,0.3053319537934373,78,20854,0.30428517393813725,0.30637873364873736
2004,First Stage of Tertiary Education,2nd Quintile,Not at all,0.5096966943771045,130,20854,0.508560457485707,0.510832931268502
2004,First Stage of Tertiary Education,3rd Quintile,Strong,0.11892266734891195,39,20854,0.11834921389786851,0.11949612079995539
2004,First Stage of Tertiary Education,3rd Quintile,A Little,0.3596051389925951,118,20854,0.3587549887178125,0.36045528926737774
2004,First Stage of Tertiary Education,3rd Quintile,Not at all,0.5214721936584928,204,20854,0.5205872247703798,0.5223571625466059
2004,First Stage of Tertiary Education,4th Quintile,A Little,0.355736459592526,129,20854,0.35487939009872427,0.3565935290863277
2004,First Stage of Tertiary Education,4th Quintile,Not at all,0.644263540407474,249,20854,0.6434064709136723,0.6451206099012757
2004,First Stage of Tertiary Education,5th Quintile,A Little,0.28848517198735835,132,20854,0.2876939187492071,0.2892764252255096
2004,First Stage of Tertiary Education,5th Quintile,Not at all,0.7115148280126418,340,20854,0.7107235747744904,0.7123060812507931
2004,Second Stage of Tertiary Education,1st Quintile,A Little,0.3004570898322803,51,20854,0.2993972570702626,0.301516922594298
2004,Second Stage of Tertiary Education,1st Quintile,Not at all,0.6995429101677196,133,20854,0.6984830774057019,0.7006027429297373
2004,Second Stage of Tertiary Education,2nd Quintile,A Little,0.37555409906231685,105,20854,0.37457480724899167,0.376533390875642
2004,Second Stage of Tertiary Education,2nd Quintile,Not at all,0.6244459009376832,181,20854,0.623466609124358,0.6254251927510083
2004,Second Stage of Tertiary Education,3rd Quintile,Strong,0.12754807795457027,46,20854,0.12698666533412745,0.12810949057501309
2004,Second Stage of Tertiary Education,3rd Quintile,A Little,0.28932315768666655,136,20854,0.28856002133705094,0.29008629403628217
2004,Second Stage of Tertiary Education,3rd Quintile,Not at all,0.5831287643587632,279,20854,0.5822989944959237,0.5839585342216026
2004,Second Stage of Tertiary Education,4th Quintile,Strong,0.09703666981137046,58,20854,0.0966542937839283,0.09741904583881263
2004,Second Stage of Tertiary Education,4th Quintile,A Little,0.2707114285335885,233,20854,0.27013745659871485,0.2712854004684621
2004,Second Stage of Tertiary Education,4th Quintile,Not at all,0.6322519016550412,545,20854,0.6316290165465154,0.632874786763567
2004,Second Stage of Tertiary Education,5th Quintile,Strong,0.04294280070341943,92,20854,0.04276832595252445,0.04311727545431441
2004,Second Stage of Tertiary Education,5th Quintile,A Little,0.2607065447328319,575,20854,0.2603287091506755,0.26108438031498826
2004,Second Stage of Tertiary Education,5th Quintile,Not at all,0.6963506545637486,1806,20854,0.6959549066576635,0.6967464024698337
2006,Pre-primary Level,1st Quintile,Not at all,1.0,49,18627,1.0,1.0
2006,Pre-primary Level,2nd Quintile,Not at all,1.0,50,18627,1.0,1.0
2006,Pre-primary Level,3rd Quintile,Not at all,1.0,50,18627,1.0,1.0
2006,Pre-primary Level,4th Quintile,Not at all,1.0,75,18627,1.0,1.0
2006,Pre-primary Level,5th Quintile,Not at all,1.0,90,18627,1.0,1.0
2006,Primary Level,1st Quintile,A Little,0.46761180259247126,48,18627,0.4661097574153628,0.4691138477695797
2006,Primary Level,1st Quintile,Not at all,0.5323881974075287,48,18627,0.5308861522304202,0.5338902425846372
2006,Lower Secondary Level,1st Quintile,Strong,0.2128511178148406,125,18627,0.2123552074238807,0.21334702820580048
2006,Lower Secondary Level,1st Quintile,A Little,0.3245646057940849,211,18627,0.3239973495496254,0.32513186203854444
2006,Lower Secondary Level,1st Quintile,Not at all,0.46258427639107463,320,18627,0.4619802061838134,0.46318834659833585
2006,Lower Secondary Level,2nd Quintile,Strong,0.21964893244013345,114,18627,0.21910019507275474,0.22019766980751215
2006,Lower Secondary Level,2nd Quintile,A Little,0.41619663530256484,208,18627,0.4155432978545375,0.4168499727505922
2006,Lower Secondary Level,2nd Quintile,Not at all,0.3641544322573017,225,18627,0.3635166482912566,0.3647922162233468
2006,Lower Secondary Level,3rd Quintile,Strong,0.24298182096892926,94,18627,0.24230888458037936,0.24365475735747916
2006,Lower Secondary Level,3rd Quintile,A Little,0.31833568663811,144,18627,0.3176047799929747,0.3190665932832453
2006,Lower Secondary Level,3rd Quintile,Not at all,0.4386824923929607,214,18627,0.4379038941618719,0.4394610906240495
2006,Lower Secondary Level,4th Quintile,Strong,0.1913924186467385,49,18627,0.19060201217805509,0.19218282511542192
2006,Lower Secondary Level,4th Quintile,A Little,0.32047983704464406,98,18627,0.31954223025086437,0.32141744383842374
2006,Lower Secondary Level,4th Quintile,Not at all,0.4881277443086175,150,18627,0.48712343668853575,0.48913205192869924
2006,Lower Secondary Level,5th Quintile,Strong,0.16032053083168674,33,18627,0.15937602022725514,0.16126504143611833
2006,Lower Secondary Level,5th Quintile,A Little,0.3764872249149694,69,18627,0.3752399755252147,0.37773447430472407
2006,Lower Secondary Level,5th Quintile,Not at all,0.46319224425334393,94,18627,0.4619085974892156,0.4644758910174723
2006,Upper Secondary Level,1st Quintile,Strong,0.1442124339094436,210,18627,0.14393025198355464,0.14449461583533257
2006,Upper Secondary Level,1st Quintile,A Little,0.3636225457041947,555,18627,0.3632361541297421,0.36400893727864736
2006,Upper Secondary Level,1st Quintile,Not at all,0.49216502038636173,832,18627,0.49176345013581624,0.4925665906369072
2006,Upper Secondary Level,2nd Quintile,Strong,0.146454171302566,251,18627,0.1461817485818206,0.1467265940233114
2006,Upper Secondary Level,2nd Quintile,A Little,0.3663019107105639,679,18627,0.3659306834830712,0.3666731379380566
2006,Upper Secondary Level,2nd Quintile,Not at all,0.4872439179868701,964,18627,0.4868587877164541,0.48762904825728615
2006,Upper Secondary Level,3rd Quintile,Strong,0.11457914236185349,231,18627,0.11433830895780182,0.11481997576590515
2006,Upper Secondary Level,3rd Quintile,A Little,0.33013942569545357,680,18627,0.3297838517170543,0.3304949996738528
2006,Upper Secondary Level,3rd Quintile,Not at all,0.555281431942693,1159,18627,0.5549056912138338,0.5556571726715521
2006,Upper Secondary Level,4th Quintile,Strong,0.10761348989353652,214,18627,0.10737744948900327,0.10784953029806976
2006,Upper Secondary Level,4th Quintile,A Little,0.3011417015424163,626,18627,0.30079227450400947,0.30149112858082316
2006,Upper Secondary Level,4th Quintile,Not at all,0.5912448085640472,1239,18627,0.5908703603141816,0.5916192568139127
2006,Upper Secondary Level,5th Quintile,Strong,0.08663425734523006,142,18627,0.08639488912902697,0.08687362556143315
2006,Upper Secondary Level,5th Quintile,A Little,0.31681583710604344,595,18627,0.31641994974907794,0.31721172446300894
2006,Upper Secondary Level,5th Quintile,Not at all,0.5965499055487264,1341,18627,0.5961324429262052,0.5969673681712477
2006,Post-secondary Non-tertiary Level,1st Quintile,A Little,0.367189045074585,36,18627,0.3657457744263644,0.3686323157228056
2006,Post-secondary Non-tertiary Level,1st Quintile,Not at all,0.632810954925415,77,18627,0.6313676842771944,0.6342542255736355
2006,Post-secondary Non-tertiary Level,2nd Quintile,A Little,0.27144029870498343,39,18627,0.27025282293508535,0.2726277744748815
2006,Post-secondary Non-tertiary Level,2nd Quintile,Not at all,0.7285597012950166,122,18627,0.7273722255251185,0.7297471770649147
2006,Post-secondary Non-tertiary Level,3rd Quintile,A Little,0.2959202372543317,45,18627,0.29483360733150393,0.29700686717715946
2006,Post-secondary Non-tertiary Level,3rd Quintile,Not at all,0.7040797627456683,132,18627,0.7029931328228406,0.705166392668496
2006,Post-secondary Non-tertiary Level,4th Quintile,A Little,0.27335754703608045,65,18627,0.2723434873239372,0.2743716067482237
2006,Post-secondary Non-tertiary Level,4th Quintile,Not at all,0.7266424529639195,168,18627,0.7256283932517762,0.7276565126760628
2006,Post-secondary Non-tertiary Level,5th Quintile,A Little,0.28445787758888963,86,18627,0.28340940602050047,0.2855063491572788
2006,Post-secondary Non-tertiary Level,5th Quintile,Not at all,0.7155421224111103,233,18627,0.7144936508427211,0.7165905939794994
2006,First Stage of Tertiary Education,1st Quintile,A Little,0.5069277276940496,41,18627,0.505348886477081,0.5085065689110182
2006,First Stage of Tertiary Education,1st Quintile,Not at all,0.49307227230595035,57,18627,0.4914934310889817,0.494651113522919
2006,First Stage of Tertiary Education,2nd Quintile,A Little,0.4466036397602677,77,18627,0.4453409554290932,0.44786632409144217
2006,First Stage of Tertiary Education,2nd Quintile,Not at all,0.5533963602397324,104,18627,0.5521336759085579,0.5546590445709069
2006,First Stage of Tertiary Education,3rd Quintile,A Little,0.4513589644052029,101,18627,0.4502245765396416,0.4524933522707642
2006,First Stage of Tertiary Education,3rd Quintile,Not at all,0.5486410355947972,164,18627,0.5475066477292359,0.5497754234603585
2006,First Stage of Tertiary Education,4th Quintile,A Little,0.3172315767754995,120,18627,0.31637814149057586,0.31808501206042317
2006,First Stage of Tertiary Education,4th Quintile,Not at all,0.6827684232245005,239,18627,0.6819149879395768,0.6836218585094241
2006,First Stage of Tertiary Education,5th Quintile,A Little,0.31536077369188176,126,18627,0.31448737697448126,0.31623417040928226
2006,First Stage of Tertiary Education,5th Quintile,Not at all,0.6846392263081181,308,18627,0.6837658295907176,0.6855126230255186
2006,Second Stage of Tertiary Education,1st Quintile,A Little,0.38512245925978333,60,18627,0.38396303783484986,0.3862818806847168
2006,Second Stage of Tertiary Education,1st Quintile,Not at all,0.6148775407402166,122,18627,0.6137181193152831,0.6160369621651501
2006,Second Stage of Tertiary Education,2nd Quintile,A Little,0.36758353793858367,100,18627,0.3665531556717583,0.36861392020540906
2006,Second Stage of Tertiary Education,2nd Quintile,Not at all,0.6324164620614163,166,18627,0.6313860797945909,0.6334468443282417
2006,Second Stage of Tertiary Education,3rd Quintile,Strong,0.10030321334831604,47,18627,0.0998088394192573,0.10079758727737478
2006,Second Stage of Tertiary Education,3rd Quintile,A Little,0.36441498279215906,175,18627,0.3636229649051027,0.3652070006792154
2006,Second Stage of Tertiary Education,3rd Quintile,Not at all,0.535281803859525,286,18627,0.5344610061587827,0.5361026015602672
2006,Second Stage of Tertiary Education,4th Quintile,Strong,0.08147751894532264,54,18627,0.08109936013968587,0.08185567775095941
2006,Second Stage of Tertiary Education,4th Quintile,A Little,0.2782379488295507,203,18627,0.27761848546350526,0.2788574121955962
2006,Second Stage of Tertiary Education,4th Quintile,Not at all,0.6402845322251266,518,18627,0.6396211306685189,0.6409479337817343
2006,Second Stage of Tertiary Education,5th Quintile,Strong,0.05306586729065277,109,18627,0.05286331205335993,0.05326842252794561
2006,Second Stage of Tertiary Education,5th Quintile,A Little,0.23969513376803012,566,18627,0.2393093895264451,0.24008087800961514
2006,Second Stage of Tertiary Education,5th Quintile,Not at all,0.707238998941317,1605,18627,0.7068278343849707,0.7076501634976634
2008,Pre-primary Level,1st Quintile,Not at all,1.0,55,18576,1.0,1.0
2008,Pre-primary Level,2nd Quintile,Not at all,1.0,52,18576,1.0,1.0
2008,Pre-primary Level,3rd Quintile,Not at all,1.0,70,18576,1.0,1.0
2008,Pre-primary Level,4th Quintile,Not at all,1.0,60,18576,1.0,1.0
2008,Pre-primary Level,5th Quintile,Not at all,1.0,79,18576,1.0,1.0
2008,Primary Level,1st Quintile,A Little,0.5639553194708308,46,18576,0.5624189608682116,0.5654916780734499
2008,Primary Level,1st Quintile,Not at all,0.4360446805291693,38,18576,0.4345083219265501,0.4375810391317885
2008,Lower Secondary Level,1st Quintile,Strong,0.23963990028183368,134,18576,0.23914760606527458,0.2401321944983928
2008,Lower Secondary Level,1st Quintile,A Little,0.33459355902144217,213,18576,0.33404938500923104,0.3351377330336533
2008,Lower Secondary Level,1st Quintile,Not at all,0.42576654069672404,285,18576,0.4251962903988961,0.42633679099455196
2008,Lower Secondary Level,2nd Quintile,Strong,0.21512589896476433,111,18576,0.2145924894159534,0.21565930851357526
2008,Lower Secondary Level,2nd Quintile,A Little,0.3714031380823239,190,18576,0.3707759131312908,0.37203036303335696
2008,Lower Secondary Level,2nd Quintile,Not at all,0.41347096295291175,226,18576,0.412831696809634,0.4141102290961895
2008,Lower Secondary Level,3rd Quintile,Strong,0.18241949028566448,66,18576,0.18184143651203555,0.18299754405929342
2008,Lower Secondary Level,3rd Quintile,A Little,0.29834974990459906,124,18576,0.29766490766621034,0.2990345921429878
2008,Lower Secondary Level,3rd Quintile,Not at all,0.5192307598097365,223,18576,0.5184829073955967,0.5199786122238764
2008,Lower Secondary Level,4th Quintile,Strong,0.17791587674142753,44,18576,0.17716647426486123,0.17866527921799383
2008,Lower Secondary Level,4th Quintile,A Little,0.351073176375282,86,18576,0.3501378862945449,0.35200846645601913
2008,Lower Secondary Level,4th Quintile,Not at all,0.4710109468832904,142,18576,0.47003283511586236,0.4719890586507185
2008,Lower Secondary Level,5th Quintile,A Little,0.36468752762667445,47,18576,0.36331616069198414,0.36605889456136476
2008,Lower Secondary Level,5th Quintile,Not at all,0.6353124723733256,86,18576,0.6339411054386352,0.6366838393080159
2008,Upper Secondary Level,1st Quintile,Strong,0.14851372380056982,235,18576,0.14824542172430485,0.14878202587683478
2008,Upper Secondary Level,1st Quintile,A Little,0.3442893678442246,545,18576,0.34393088379882514,0.34464785188962405
2008,Upper Secondary Level,1st Quintile,Not at all,0.5071969083552056,846,18576,0.5068197038040737,0.5075741129063375
2008,Upper Secondary Level,2nd Quintile,Strong,0.15207403131262368,280,18576,0.15181622669906158,0.15233183592618577
2008,Upper Secondary Level,2nd Quintile,A Little,0.34651370268765674,658,18576,0.34617206746758167,0.3468553379077318
2008,Upper Secondary Level,2nd Quintile,Not at all,0.5014122659997196,1025,18576,0.5010533007074098,0.5017712312920293
2008,Upper Secondary Level,3rd Quintile,Strong,0.12334926621398777,242,18576,0.12311596301189862,0.12358256941607693
2008,Upper Secondary Level,3rd Quintile,A Little,0.33582829336754805,677,18576,0.33549322151966543,0.33616336521543067
2008,Upper Secondary Level,3rd Quintile,Not at all,0.5408224404184643,1165,18576,0.5404688855730108,0.5411759952639178
2008,Upper Secondary Level,4th Quintile,Strong,0.09275735713296467,200,18576,0.09255560864439567,0.09295910562153366
