year,bula_h,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,North Rhine-Westphalia,A Little,0.24979,1305,4540,0.23720,0.26238
2006,North Rhine-Westphalia,Not at all,0.48340,2779,4540,0.46886,0.49794
2006,Hesse,Strong,0.10485,168,1478,0.08923,0.12047
2006,Hesse,A Little,0.24511,436,1478,0.22317,0.26705
2006,Hesse,Not at all,0.46046,874,1478,0.43504,0.48588
2006,"Rhineland-Palatinate, Saarland",Strong,0.09242,136,1288,0.07660,0.10824
2006,"Rhineland-Palatinate, Saarland",A Little,0.21468,315,1288,0.19224,0.23711
2006,"Rhineland-Palatinate, Saarland",Not at all,0.50689,837,1288,0.47957,0.53420
2006,Baden-Wuerttemberg,Strong,0.09476,261,2712,0.08374,0.10579
2006,Baden-Wuerttemberg,A Little,0.22725,711,2712,0.21148,0.24303
2006,Baden-Wuerttemberg,Not at all,0.49573,1740,2712,0.47691,0.51456
2006,Bavaria,Strong,0.09648,299,3133,0.08614,0.10682
2006,Bavaria,A Little,0.24898,878,3133,0.23384,0.26412
2006,Bavaria,Not at all,0.48361,1956,3133,0.46611,0.50111
2006,Berlin,Strong,0.09927,79,780,0.07827,0.12027
2006,Berlin,A Little,0.32974,285,780,0.29673,0.36276
2006,Berlin,Not at all,0.43333,416,780,0.39854,0.46813
2006,Brandenburg,Strong,0.10618,108,937,0.08645,0.12592
2006,Brandenburg,A Little,0.33830,360,937,0.30799,0.36862
2006,Brandenburg,Not at all,0.41550,469,937,0.38392,0.44707
2006,Mecklenburg-Western Pomerania,Strong,0.12090,63,547,0.09356,0.14825
2006,Mecklenburg-Western Pomerania,A Little,0.32384,201,547,0.28459,0.36310
2006,Mecklenburg-Western Pomerania,Not at all,0.41393,283,547,0.37262,0.45525
2006,Saxony,Strong,0.10925,163,1577,0.09385,0.12465
2006,Saxony,A Little,0.30468,537,1577,0.28196,0.32741
2006,Saxony,Not at all,0.45726,877,1577,0.43266,0.48185
2006,Saxony-Anhalt,Strong,0.12226,108,911,0.10098,0.14355
2006,Saxony-Anhalt,A Little,0.29633,325,911,0.26666,0.32599
2006,Saxony-Anhalt,Not at all,0.44412,478,911,0.41184,0.47641
2006,Thuringa,Strong,0.11020,101,947,0.09024,0.13015
2006,Thuringa,A Little,0.30943,333,947,0.27997,0.33888
2006,Thuringa,Not at all,0.44363,513,947,0.41197,0.47529
2008,Schleswig-Holstein,Strong,0.11872,73,552,0.09171,0.14573
2008,Schleswig-Holstein,A Little,0.24812,169,552,0.21205,0.28418
2008,Schleswig-Holstein,Not at all,0.47381,310,552,0.43212,0.51550
2008,Hamburg,A Little,0.20585,60,250,0.15563,0.25607
2008,Hamburg,Not at all,0.54155,190,250,0.47966,0.60344
2008,Lower Saxony,Strong,0.08143,160,1737,0.06856,0.09429
2008,Lower Saxony,A Little,0.28648,548,1737,0.26522,0.30775
2008,Lower Saxony,Not at all,0.46609,1029,1737,0.44263,0.48956
2008,Bremen,A Little,0.26042,35,128,0.18409,0.33675
2008,Bremen,Not at all,0.53649,93,128,0.44976,0.62322
2008,North Rhine-Westphalia,Strong,0.10020,411,3923,0.09080,0.10960
2008,North Rhine-Westphalia,A Little,0.25075,1117,3923,0.23719,0.26432
2008,North Rhine-Westphalia,Not at all,0.48140,2395,3923,0.46576,0.49704
2008,Hesse,Strong,0.09978,148,1308,0.08353,0.11603
2008,Hesse,A Little,0.22841,365,1308,0.20565,0.25116
2008,Hesse,Not at all,0.48140,795,1308,0.45432,0.50849
2008,"Rhineland-Palatinate, Saarland",Strong,0.10411,123,1093,0.08600,0.12222
2008,"Rhineland-Palatinate, Saarland",A Little,0.22648,269,1093,0.20165,0.25130
2008,"Rhineland-Palatinate, Saarland",Not at all,0.48743,701,1093,0.45778,0.51708
2008,Baden-Wuerttemberg,Strong,0.08799,231,2353,0.07654,0.09944
2008,Baden-Wuerttemberg,A Little,0.23340,642,2353,0.21630,0.25049
2008,Baden-Wuerttemberg,Not at all,0.49730,1480,2353,0.47710,0.51751
2008,Bavaria,Strong,0.09562,267,2742,0.08461,0.10663
2008,Bavaria,A Little,0.23299,770,2742,0.21717,0.24882
2008,Bavaria,Not at all,0.50176,1705,2742,0.48304,0.52047
2008,Berlin,Strong,0.09893,71,717,0.07706,0.12080
2008,Berlin,A Little,0.30358,233,717,0.26990,0.33726
2008,Berlin,Not at all,0.46148,413,717,0.42496,0.49799
2008,Brandenburg,Strong,0.11948,105,822,0.09729,0.14167
2008,Brandenburg,A Little,0.30421,307,822,0.27274,0.33568
2008,Brandenburg,Not at all,0.43729,410,822,0.40336,0.47123
2008,Mecklenburg-Western Pomerania,Strong,0.11332,57,490,0.08523,0.14142
2008,Mecklenburg-Western Pomerania,A Little,0.35612,183,490,0.31368,0.39857
2008,Mecklenburg-Western Pomerania,Not at all,0.41933,250,490,0.37559,0.46307
2008,Saxony,Strong,0.09585,147,1433,0.08060,0.11109
2008,Saxony,A Little,0.32274,495,1433,0.29853,0.34696
2008,Saxony,Not at all,0.45063,791,1433,0.42486,0.47640
2008,Saxony-Anhalt,Strong,0.09453,86,813,0.07440,0.11465
2008,Saxony-Anhalt,A Little,0.30588,272,813,0.27418,0.33757
2008,Saxony-Anhalt,Not at all,0.47768,455,813,0.44332,0.51204
2008,Thuringa,Strong,0.10818,98,871,0.08754,0.12882
2008,Thuringa,A Little,0.27462,293,871,0.24496,0.30428
2008,Thuringa,Not at all,0.49028,480,871,0.45706,0.52349
2014,Schleswig-Holstein,Strong,0.09264,95,925,0.07394,0.11133
2014,Schleswig-Holstein,A Little,0.30089,264,925,0.27131,0.33046
2014,Schleswig-Holstein,Not at all,0.45691,566,925,0.42479,0.48903
2014,Hamburg,Strong,0.09221,39,444,0.06527,0.11916
2014,Hamburg,A Little,0.21091,96,444,0.17292,0.24890
2014,Hamburg,Not at all,0.55522,309,444,0.50894,0.60150
2014,Lower Saxony,Strong,0.10597,244,2602,0.09415,0.11780
2014,Lower Saxony,A Little,0.25631,738,2602,0.23953,0.27309
2014,Lower Saxony,Not at all,0.48062,1620,2602,0.46142,0.49983
2014,Bremen,A Little,0.32532,56,199,0.26006,0.39057
2014,Bremen,Not at all,0.47743,143,199,0.40786,0.54700
2014,North Rhine-Westphalia,Strong,0.10691,562,5625,0.09884,0.11499
2014,North Rhine-Westphalia,A Little,0.25093,1568,5625,0.23960,0.26226
2014,North Rhine-Westphalia,Not at all,0.47263,3495,5625,0.45958,0.48568
2014,Hesse,Strong,0.10849,204,1881,0.09444,0.12255
2014,Hesse,A Little,0.23790,496,1881,0.21865,0.25715
2014,Hesse,Not at all,0.48952,1181,1881,0.46692,0.51211
2014,"Rhineland-Palatinate, Saarland",Strong,0.09082,137,1582,0.07666,0.10499
2014,"Rhineland-Palatinate, Saarland",A Little,0.26624,465,1582,0.24445,0.28803
2014,"Rhineland-Palatinate, Saarland",Not at all,0.47978,980,1582,0.45515,0.50440
2014,Baden-Wuerttemberg,Strong,0.08590,265,3214,0.07621,0.09559
2014,Baden-Wuerttemberg,A Little,0.24842,835,3214,0.23348,0.26336
2014,Baden-Wuerttemberg,Not at all,0.49920,2114,3214,0.48191,0.51649
2014,Bavaria,Strong,0.09303,387,4391,0.08444,0.10162
2014,Bavaria,A Little,0.22757,1099,4391,0.21517,0.23997
2014,Bavaria,Not at all,0.52000,2905,4391,0.50522,0.53478
2014,Berlin,Strong,0.12389,106,985,0.10331,0.14448
2014,Berlin,A Little,0.30092,330,985,0.27227,0.32958
2014,Berlin,Not at all,0.40478,549,985,0.37411,0.43545
2014,Brandenburg,Strong,0.16527,165,1020,0.14247,0.18808
2014,Brandenburg,A Little,0.32311,368,1020,0.29439,0.35182
2014,Brandenburg,Not at all,0.36448,487,1020,0.33493,0.39403
2014,Mecklenburg-Western Pomerania,Strong,0.13966,67,556,0.11082,0.16850
2014,Mecklenburg-Western Pomerania,A Little,0.29252,189,556,0.25467,0.33037
2014,Mecklenburg-Western Pomerania,Not at all,0.42106,300,556,0.37998,0.46214
2014,Saxony,Strong,0.10020,171,1615,0.08555,0.11484
2014,Saxony,A Little,0.31396,553,1615,0.29132,0.33661
2014,Saxony,Not at all,0.44461,891,1615,0.42036,0.46885
2014,Saxony-Anhalt,Strong,0.12879,122,965,0.10764,0.14993
2014,Saxony-Anhalt,A Little,0.30577,330,965,0.27669,0.33486
2014,Saxony-Anhalt,Not at all,0.43377,513,965,0.40249,0.46506
2014,Thuringa,Strong,0.10974,111,990,0.09026,0.12923
2014,Thuringa,A Little,0.27496,325,990,0.24713,0.30279
2014,Thuringa,Not at all,0.45017,554,990,0.41916,0.48118
2016,Schleswig-Holstein,Strong,0.08617,106,993,0.06870,0.10363
2016,Schleswig-Holstein,A Little,0.28293,284,993,0.25490,0.31096
2016,Schleswig-Holstein,Not at all,0.45748,603,993,0.42648,0.48848
2016,Hamburg,Strong,0.11615,47,458,0.08678,0.14553
2016,Hamburg,A Little,0.20418,103,458,0.16723,0.24114
2016,Hamburg,Not at all,0.51462,308,458,0.46880,0.56044
2016,Lower Saxony,Strong,0.10951,261,2693,0.09771,0.12130
2016,Lower Saxony,A Little,0.26546,761,2693,0.24878,0.28214
2016,Lower Saxony,Not at all,0.47171,1671,2693,0.45285,0.49056
2016,Bremen,A Little,0.28207,47,213,0.22149,0.34265
2016,Bremen,Not at all,0.47254,166,213,0.40534,0.53975
2016,North Rhine-Westphalia,Strong,0.10551,552,5668,0.09751,0.11351
2016,North Rhine-Westphalia,A Little,0.24248,1454,5668,0.23132,0.25364
2016,North Rhine-Westphalia,Not at all,0.48149,3662,5668,0.46848,0.49450
2016,Hesse,Strong,0.10575,194,1819,0.09161,0.11989
2016,Hesse,A Little,0.23178,509,1819,0.21239,0.25118
2016,Hesse,Not at all,0.48152,1116,1819,0.45855,0.50449
2016,"Rhineland-Palatinate, Saarland",Strong,0.08233,156,1736,0.06939,0.09526
2016,"Rhineland-Palatinate, Saarland",A Little,0.28541,507,1736,0.26416,0.30666
2016,"Rhineland-Palatinate, Saarland",Not at all,0.47382,1073,1736,0.45033,0.49732
2016,Baden-Wuerttemberg,Strong,0.08586,254,3170,0.07610,0.09561
2016,Baden-Wuerttemberg,A Little,0.27259,923,3170,0.25709,0.28809
2016,Baden-Wuerttemberg,Not at all,0.47237,1993,3170,0.45499,0.48975
2016,Bavaria,Strong,0.08693,361,4193,0.07840,0.09546
2016,Bavaria,A Little,0.24417,1115,4193,0.23117,0.25718
2016,Bavaria,Not at all,0.50318,2717,4193,0.48805,0.51832
2016,Berlin,Strong,0.14348,133,1004,0.12179,0.16518
2016,Berlin,A Little,0.24747,301,1004,0.22077,0.27418
2016,Berlin,Not at all,0.45523,570,1004,0.42441,0.48605
2016,Brandenburg,Strong,0.14860,158,1044,0.12701,0.17019
2016,Brandenburg,A Little,0.33313,376,1044,0.30452,0.36173
2016,Brandenburg,Not at all,0.36403,510,1044,0.33482,0.39323
2016,Mecklenburg-Western Pomerania,Strong,0.11192,67,588,0.08641,0.13742
2016,Mecklenburg-Western Pomerania,A Little,0.28117,193,588,0.24480,0.31754
2016,Mecklenburg-Western Pomerania,Not at all,0.44153,328,588,0.40135,0.48170
2016,Saxony,Strong,0.08341,162,1581,0.06978,0.09705
2016,Saxony,A Little,0.28828,531,1581,0.26594,0.31061
2016,Saxony,Not at all,0.48567,888,1581,0.46103,0.51032
2016,Saxony-Anhalt,Strong,0.11752,107,913,0.09662,0.13842
2016,Saxony-Anhalt,A Little,0.34442,339,913,0.31358,0.37526
2016,Saxony-Anhalt,Not at all,0.38416,467,913,0.35259,0.41573
2016,Thuringa,Strong,0.09876,108,974,0.08001,0.11751
2016,Thuringa,A Little,0.24606,308,974,0.21900,0.27312
2016,Thuringa,Not at all,0.50231,558,974,0.47090,0.53373
2018,Schleswig-Holstein,Strong,0.09726,109,1081,0.07959,0.11493
2018,Schleswig-Holstein,A Little,0.23143,272,1081,0.20627,0.25658
2018,Schleswig-Holstein,Not at all,0.49428,700,1081,0.46446,0.52410
2018,Hamburg,Strong,0.12425,58,536,0.09630,0.15220
2018,Hamburg,A Little,0.16237,121,536,0.13112,0.19362
2018,Hamburg,Not at all,0.54016,357,536,0.49793,0.58239
2018,Lower Saxony,Strong,0.10119,244,3036,0.09046,0.11192
2018,Lower Saxony,A Little,0.26923,837,3036,0.25345,0.28501
2018,Lower Saxony,Not at all,0.47316,1955,3036,0.45540,0.49093
2018,Bremen,A Little,0.36244,93,269,0.30489,0.42000
2018,Bremen,Not at all,0.39371,176,269,0.33522,0.45221
2018,North Rhine-Westphalia,Strong,0.11279,662,6221,0.10493,0.12065
2018,North Rhine-Westphalia,A Little,0.25916,1738,6221,0.24827,0.27005
2018,North Rhine-Westphalia,Not at all,0.47678,3821,6221,0.46436,0.48919
2018,Hesse,Strong,0.10620,198,2089,0.09299,0.11942
2018,Hesse,A Little,0.25963,620,2089,0.24082,0.27844
2018,Hesse,Not at all,0.47457,1271,2089,0.45315,0.49599
2018,"Rhineland-Palatinate, Saarland",Strong,0.08678,175,1700,0.07340,0.10017
2018,"Rhineland-Palatinate, Saarland",A Little,0.29351,501,1700,0.27185,0.31516
2018,"Rhineland-Palatinate, Saarland",Not at all,0.44536,1024,1700,0.42172,0.46899
2018,Baden-Wuerttemberg,Strong,0.07848,261,3144,0.06908,0.08788
2018,Baden-Wuerttemberg,A Little,0.26139,890,3144,0.24603,0.27675
2018,Baden-Wuerttemberg,Not at all,0.49093,1993,3144,0.47346,0.50841
2018,Bavaria,Strong,0.09087,404,4322,0.08230,0.09944
2018,Bavaria,A Little,0.24957,1160,4322,0.23666,0.26247
2018,Bavaria,Not at all,0.50319,2758,4322,0.48828,0.51810
2018,Berlin,Strong,0.13619,141,1124,0.11613,0.15625
2018,Berlin,A Little,0.25847,368,1124,0.23287,0.28408
2018,Berlin,Not at all,0.45682,615,1124,0.42769,0.48596
2018,Brandenburg,Strong,0.10434,163,1131,0.08652,0.12216
2018,Brandenburg,A Little,0.30797,416,1131,0.28105,0.33488
2018,Brandenburg,Not at all,0.40695,552,1131,0.37831,0.43560
2018,Mecklenburg-Western Pomerania,Strong,0.12884,69,648,0.10302,0.15465
2018,Mecklenburg-Western Pomerania,A Little,0.26233,195,648,0.22843,0.29622
2018,Mecklenburg-Western Pomerania,Not at all,0.44295,384,648,0.40467,0.48122
2018,Saxony,Strong,0.08524,167,1739,0.07211,0.09836
2018,Saxony,A Little,0.29703,582,1739,0.27554,0.31851
2018,Saxony,Not at all,0.46852,990,1739,0.44506,0.49198
2018,Saxony-Anhalt,Strong,0.12057,112,997,0.10035,0.14080
2018,Saxony-Anhalt,A Little,0.35423,391,997,0.32453,0.38394
2018,Saxony-Anhalt,Not at all,0.36441,494,997,0.33452,0.39430
2018,Thuringa,Strong,0.06572,86,1037,0.05063,0.08081
2018,Thuringa,A Little,0.27993,343,1037,0.25259,0.30727
2018,Thuringa,Not at all,0.49568,608,1037,0.46524,0.52613
2020,Schleswig-Holstein,Strong,0.08769,97,1067,0.07071,0.10467
2020,Schleswig-Holstein,A Little,0.26980,292,1067,0.24315,0.29644
2020,Schleswig-Holstein,Not at all,0.43880,678,1067,0.40901,0.46859
2020,Hamburg,Strong,0.13360,55,606,0.10649,0.16071
2020,Hamburg,A Little,0.18083,125,606,0.15016,0.21150
2020,Hamburg,Not at all,0.51687,426,606,0.47705,0.55669
2020,Lower Saxony,Strong,0.10416,260,2881,0.09300,0.11532
2020,Lower Saxony,A Little,0.28804,879,2881,0.27150,0.30458
2020,Lower Saxony,Not at all,0.44037,1742,2881,0.42224,0.45850
2020,Bremen,A Little,0.40170,112,283,0.34448,0.45891
2020,Bremen,Not at all,0.37371,171,283,0.31724,0.43017
2020,North Rhine-Westphalia,Strong,0.10611,663,6558,0.09866,0.11357
2020,North Rhine-Westphalia,A Little,0.27473,1972,6558,0.26393,0.28554
2020,North Rhine-Westphalia,Not at all,0.46040,3923,6558,0.44834,0.47247
2020,Hesse,Strong,0.08896,167,2085,0.07674,0.10118
2020,Hesse,A Little,0.27979,626,2085,0.26052,0.29907
2020,Hesse,Not at all,0.46604,1292,2085,0.44463,0.48746
2020,"Rhineland-Palatinate, Saarland",Strong,0.09867,151,1578,0.08395,0.11339
2020,"Rhineland-Palatinate, Saarland",A Little,0.29223,479,1578,0.26979,0.31468
2020,"Rhineland-Palatinate, Saarland",Not at all,0.45606,948,1578,0.43148,0.48064
2020,Baden-Wuerttemberg,Strong,0.08400,269,3202,0.07439,0.09361
2020,Baden-Wuerttemberg,A Little,0.27754,965,3202,0.26202,0.29305
2020,Baden-Wuerttemberg,Not at all,0.45892,1968,3202,0.44165,0.47618
2020,Bavaria,Strong,0.07882,366,4381,0.07084,0.08680
2020,Bavaria,A Little,0.27076,1302,4381,0.25760,0.28392
2020,Bavaria,Not at all,0.47440,2713,4381,0.45962,0.48919
2020,Berlin,Strong,0.12735,147,1374,0.10971,0.14498
2020,Berlin,A Little,0.28685,409,1374,0.26293,0.31078
2020,Berlin,Not at all,0.43889,818,1374,0.41264,0.46514
2020,Brandenburg,Strong,0.12267,163,1152,0.10372,0.14163
2020,Brandenburg,A Little,0.29243,403,1152,0.26615,0.31870
2020,Brandenburg,Not at all,0.42145,586,1152,0.39293,0.44998
2020,Mecklenburg-Western Pomerania,Strong,0.11461,65,538,0.08767,0.14156
2020,Mecklenburg-Western Pomerania,A Little,0.32438,177,538,0.28479,0.36398
2020,Mecklenburg-Western Pomerania,Not at all,0.39965,296,538,0.35822,0.44108
2020,Saxony,Strong,0.09384,150,1674,0.07987,0.10782
2020,Saxony,A Little,0.25901,548,1674,0.23801,0.28000
2020,Saxony,Not at all,0.49714,976,1674,0.47318,0.52110
2020,Saxony-Anhalt,Strong,0.08831,100,969,0.07044,0.10619
2020,Saxony-Anhalt,A Little,0.38415,391,969,0.35350,0.41479
2020,Saxony-Anhalt,Not at all,0.36396,478,969,0.33365,0.39427
2020,Thuringa,Strong,0.10270,97,973,0.08362,0.12179
2020,Thuringa,A Little,0.28857,326,973,0.26009,0.31706
2020,Thuringa,Not at all,0.45222,550,973,0.42093,0.48351
