year,age_gr,quintil_oecd,ple0004,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,30-45 y.,3rd Quintile,Not at all,0.73182,989,1335,0.70804,0.75559
2018,30-45 y.,4th Quintile,A Little,0.18316,227,1180,0.16108,0.20524
2018,30-45 y.,4th Quintile,Not at all,0.77812,953,1180,0.75441,0.80184
2018,30-45 y.,5th Quintile,A Little,0.18302,187,1055,0.15967,0.20636
2018,30-45 y.,5th Quintile,Not at all,0.79518,868,1055,0.77081,0.81954
2018,46-65 y.,1st Quintile,Strong,0.25542,388,1806,0.23530,0.27554
2018,46-65 y.,1st Quintile,A Little,0.39947,704,1806,0.37687,0.42206
2018,46-65 y.,1st Quintile,Not at all,0.34223,714,1806,0.32034,0.36412
2018,46-65 y.,2nd Quintile,Strong,0.14777,221,1670,0.13074,0.16479
2018,46-65 y.,2nd Quintile,A Little,0.41973,643,1670,0.39605,0.44341
2018,46-65 y.,2nd Quintile,Not at all,0.43250,806,1670,0.40873,0.45627
2018,46-65 y.,3rd Quintile,Strong,0.09030,162,1684,0.07660,0.10399
2018,46-65 y.,3rd Quintile,A Little,0.40161,593,1684,0.37819,0.42503
2018,46-65 y.,3rd Quintile,Not at all,0.50773,929,1684,0.48384,0.53161
2018,46-65 y.,4th Quintile,Strong,0.07666,130,1960,0.06487,0.08844
2018,46-65 y.,4th Quintile,A Little,0.37959,690,1960,0.35810,0.40108
2018,46-65 y.,4th Quintile,Not at all,0.54167,1140,1960,0.51960,0.56373
2018,46-65 y.,5th Quintile,Strong,0.05112,117,2569,0.04260,0.05964
2018,46-65 y.,5th Quintile,A Little,0.31092,740,2569,0.29302,0.32882
2018,46-65 y.,5th Quintile,Not at all,0.63691,1712,2569,0.61831,0.65551
2018,66 and older,1st Quintile,Strong,0.37508,225,706,0.33934,0.41082
2018,66 and older,1st Quintile,A Little,0.38947,293,706,0.35347,0.42546
2018,66 and older,1st Quintile,Not at all,0.23321,188,706,0.20199,0.26442
2018,66 and older,2nd Quintile,Strong,0.29586,325,1190,0.26992,0.32180
2018,66 and older,2nd Quintile,A Little,0.45311,531,1190,0.42482,0.48141
2018,66 and older,2nd Quintile,Not at all,0.24879,334,1190,0.22421,0.27336
2018,66 and older,3rd Quintile,Strong,0.28399,262,1029,0.25642,0.31155
2018,66 and older,3rd Quintile,A Little,0.43475,460,1029,0.40445,0.46506
2018,66 and older,3rd Quintile,Not at all,0.28126,307,1029,0.25378,0.30875
2018,66 and older,4th Quintile,Strong,0.20847,158,849,0.18113,0.23581
2018,66 and older,4th Quintile,A Little,0.46481,371,849,0.43124,0.49838
2018,66 and older,4th Quintile,Not at all,0.32609,320,849,0.29453,0.35764
2018,66 and older,5th Quintile,Strong,0.15561,149,969,0.13277,0.17844
2018,66 and older,5th Quintile,A Little,0.41695,403,969,0.38588,0.44801
2018,66 and older,5th Quintile,Not at all,0.42378,417,969,0.39265,0.45491
2020,17-29 y.,1st Quintile,Strong,0.04141,49,1698,0.03193,0.05089
2020,17-29 y.,1st Quintile,A Little,0.16109,298,1698,0.14360,0.17858
2020,17-29 y.,1st Quintile,Not at all,0.74374,1351,1698,0.72297,0.76451
2020,17-29 y.,2nd Quintile,A Little,0.18738,161,780,0.15998,0.21479
2020,17-29 y.,2nd Quintile,Not at all,0.67962,619,780,0.64685,0.71239
2020,17-29 y.,3rd Quintile,A Little,0.14980,117,680,0.12295,0.17664
2020,17-29 y.,3rd Quintile,Not at all,0.75717,563,680,0.72491,0.78942
2020,17-29 y.,4th Quintile,A Little,0.13004,85,599,0.10308,0.15700
2020,17-29 y.,4th Quintile,Not at all,0.79798,514,599,0.76580,0.83016
2020,17-29 y.,5th Quintile,A Little,0.10324,58,470,0.07571,0.13078
2020,17-29 y.,5th Quintile,Not at all,0.77218,412,470,0.73422,0.81014
2020,30-45 y.,1st Quintile,Strong,0.08358,217,2358,0.07241,0.09476
2020,30-45 y.,1st Quintile,A Little,0.29135,692,2358,0.27301,0.30969
2020,30-45 y.,1st Quintile,Not at all,0.62437,1449,2358,0.60482,0.64392
2020,30-45 y.,2nd Quintile,Strong,0.03785,58,1243,0.02724,0.04847
2020,30-45 y.,2nd Quintile,A Little,0.27644,356,1243,0.25157,0.30132
2020,30-45 y.,2nd Quintile,Not at all,0.68208,829,1243,0.65618,0.70797
2020,30-45 y.,3rd Quintile,Strong,0.04561,42,1123,0.03340,0.05781
2020,30-45 y.,3rd Quintile,A Little,0.28549,286,1123,0.25907,0.31192
2020,30-45 y.,3rd Quintile,Not at all,0.66890,795,1123,0.64136,0.69644
2020,30-45 y.,4th Quintile,A Little,0.20973,231,1034,0.18490,0.23456
2020,30-45 y.,4th Quintile,Not at all,0.76255,803,1034,0.73660,0.78850
2020,30-45 y.,5th Quintile,A Little,0.16314,192,1118,0.14147,0.18481
2020,30-45 y.,5th Quintile,Not at all,0.82131,926,1118,0.79884,0.84377
2020,46-65 y.,1st Quintile,Strong,0.25728,417,1777,0.23695,0.27761
2020,46-65 y.,1st Quintile,A Little,0.39384,689,1777,0.37111,0.41656
2020,46-65 y.,1st Quintile,Not at all,0.34668,671,1777,0.32454,0.36881
2020,46-65 y.,2nd Quintile,Strong,0.14924,210,1495,0.13117,0.16731
2020,46-65 y.,2nd Quintile,A Little,0.43036,620,1495,0.40525,0.45547
2020,46-65 y.,2nd Quintile,Not at all,0.41602,665,1495,0.39103,0.44102
2020,46-65 y.,3rd Quintile,Strong,0.11508,170,1598,0.09943,0.13073
2020,46-65 y.,3rd Quintile,A Little,0.40442,593,1598,0.38035,0.42849
2020,46-65 y.,3rd Quintile,Not at all,0.48042,835,1598,0.45592,0.50493
2020,46-65 y.,4th Quintile,Strong,0.08205,145,1967,0.06992,0.09418
2020,46-65 y.,4th Quintile,A Little,0.37409,688,1967,0.35270,0.39548
2020,46-65 y.,4th Quintile,Not at all,0.54345,1134,1967,0.52143,0.56547
2020,46-65 y.,5th Quintile,Strong,0.04299,114,3212,0.03598,0.05001
2020,46-65 y.,5th Quintile,A Little,0.35540,953,3212,0.33884,0.37196
2020,46-65 y.,5th Quintile,Not at all,0.59973,2145,3212,0.58278,0.61668
2020,66 and older,1st Quintile,Strong,0.32524,241,794,0.29263,0.35784
2020,66 and older,1st Quintile,A Little,0.46579,367,794,0.43107,0.50051
2020,66 and older,1st Quintile,Not at all,0.20689,186,794,0.17869,0.23508
2020,66 and older,2nd Quintile,Strong,0.28085,290,1158,0.25496,0.30675
2020,66 and older,2nd Quintile,A Little,0.45141,528,1158,0.42274,0.48009
2020,66 and older,2nd Quintile,Not at all,0.26361,340,1158,0.23822,0.28899
2020,66 and older,3rd Quintile,Strong,0.25672,222,985,0.22942,0.28401
2020,66 and older,3rd Quintile,A Little,0.45893,464,985,0.42779,0.49007
2020,66 and older,3rd Quintile,Not at all,0.27671,299,985,0.24875,0.30466
2020,66 and older,4th Quintile,Strong,0.18059,127,784,0.15365,0.20753
2020,66 and older,4th Quintile,A Little,0.52107,376,784,0.48608,0.55606
2020,66 and older,4th Quintile,Not at all,0.29397,281,784,0.26206,0.32588
2020,66 and older,5th Quintile,Strong,0.18576,157,1159,0.16336,0.20816
2020,66 and older,5th Quintile,A Little,0.41699,518,1159,0.38859,0.44539
2020,66 and older,5th Quintile,Not at all,0.39174,484,1159,0.36363,0.41986
