"m11124","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Beeinträchtigt","1990","(noch) kein Abschluss","Sachsen","","","",""
"Beeinträchtigt","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1990","(noch) kein Abschluss","Thueringen","","","",""
"Beeinträchtigt","1990","Hauptschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","1990","Hauptschule","Hamburg","","","",""
"Beeinträchtigt","1990","Hauptschule","Niedersachsen","","","",""
"Beeinträchtigt","1990","Hauptschule","Bremen","","","",""
"Beeinträchtigt","1990","Hauptschule","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1990","Hauptschule","Hessen","","","",""
"Beeinträchtigt","1990","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1990","Hauptschule","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1990","Hauptschule","Bayern","","","",""
"Beeinträchtigt","1990","Hauptschule","Berlin","","","",""
"Beeinträchtigt","1990","Hauptschule","Brandenburg","","","",""
"Beeinträchtigt","1990","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1990","Hauptschule","Sachsen","","","",""
"Beeinträchtigt","1990","Hauptschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1990","Hauptschule","Thueringen","","","",""
"Beeinträchtigt","1990","Realschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","1990","Realschule","Hamburg","","","",""
"Beeinträchtigt","1990","Realschule","Niedersachsen","","","",""
"Beeinträchtigt","1990","Realschule","Bremen","","","",""
"Beeinträchtigt","1990","Realschule","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1990","Realschule","Hessen","","","",""
"Beeinträchtigt","1990","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1990","Realschule","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1990","Realschule","Bayern","","","",""
"Beeinträchtigt","1990","Realschule","Berlin","","","",""
"Beeinträchtigt","1990","Realschule","Brandenburg","","","",""
"Beeinträchtigt","1990","Realschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1990","Realschule","Sachsen","","","",""
"Beeinträchtigt","1990","Realschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1990","Realschule","Thueringen","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Hamburg","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Niedersachsen","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Bremen","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Hessen","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Bayern","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Berlin","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Brandenburg","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Sachsen","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1990","(Fach-)Abitur","Thueringen","","","",""
"Beeinträchtigt","1990","AkademikerIn","Schleswig-Holstein","","","",""
"Beeinträchtigt","1990","AkademikerIn","Hamburg","","","",""
"Beeinträchtigt","1990","AkademikerIn","Niedersachsen","","","",""
"Beeinträchtigt","1990","AkademikerIn","Bremen","","","",""
"Beeinträchtigt","1990","AkademikerIn","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1990","AkademikerIn","Hessen","","","",""
"Beeinträchtigt","1990","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1990","AkademikerIn","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1990","AkademikerIn","Bayern","","","",""
"Beeinträchtigt","1990","AkademikerIn","Berlin","","","",""
"Beeinträchtigt","1990","AkademikerIn","Brandenburg","","","",""
"Beeinträchtigt","1990","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1990","AkademikerIn","Sachsen","","","",""
"Beeinträchtigt","1990","AkademikerIn","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1990","AkademikerIn","Thueringen","","","",""
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Hamburg","","","",""
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Niedersachsen","49","0.800355284020564","0.696583094167319","0.904127473873809"
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Bremen","","","",""
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Nordrhein-Westfalen","221","0.907373631112495","0.871219326635889","0.943527935589102"
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Hessen","95","0.890373364695081","0.830615156949357","0.950131572440806"
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","39","0.871151326427808","0.771012928186614","0.971289724669002"
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Baden-Wuerttemberg","192","0.875628946490126","0.8311016246203","0.920156268359953"
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Bayern","94","0.969690854206014","0.935397025628462","1.00398468278357"
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Berlin","33","0.890865642875059","0.791726959912987","0.99000432583713"
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Sachsen","","","",""
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1991","(noch) kein Abschluss","Thueringen","","","",""
"Nicht beeinträchtigt","1991","Hauptschule","Schleswig-Holstein","145","0.845172016422823","0.79047158727037","0.899872445575276"
"Nicht beeinträchtigt","1991","Hauptschule","Hamburg","73","0.821713321013263","0.741285171591018","0.902141470435508"
"Nicht beeinträchtigt","1991","Hauptschule","Niedersachsen","465","0.838154830897867","0.80697471732289","0.869334944472844"
"Nicht beeinträchtigt","1991","Hauptschule","Bremen","47","0.793335959882038","0.689129384891966","0.897542534872109"
"Nicht beeinträchtigt","1991","Hauptschule","Nordrhein-Westfalen","1117","0.799900164949156","0.778325803985374","0.821474525912937"
"Nicht beeinträchtigt","1991","Hauptschule","Hessen","447","0.826787521251106","0.793944012480846","0.859631030021366"
"Nicht beeinträchtigt","1991","Hauptschule","Rheinland-Pfalz,Saarland","386","0.841188561806573","0.807152931587543","0.875224192025603"
"Nicht beeinträchtigt","1991","Hauptschule","Baden-Wuerttemberg","952","0.877058625032397","0.857120809368172","0.896996440696622"
"Nicht beeinträchtigt","1991","Hauptschule","Bayern","833","0.870977632300629","0.849339556632616","0.892615707968642"
"Nicht beeinträchtigt","1991","Hauptschule","Berlin","176","0.858808517525699","0.810427614134376","0.907189420917022"
"Nicht beeinträchtigt","1991","Hauptschule","Brandenburg","244","1","1","1"
"Nicht beeinträchtigt","1991","Hauptschule","Mecklenburg-Vorpommern","167","1","1","1"
"Nicht beeinträchtigt","1991","Hauptschule","Sachsen","456","1","1","1"
"Nicht beeinträchtigt","1991","Hauptschule","Sachsen-Anhalt","300","1","1","1"
"Nicht beeinträchtigt","1991","Hauptschule","Thueringen","280","1","1","1"
"Nicht beeinträchtigt","1991","Realschule","Schleswig-Holstein","63","0.911628757556583","0.84465756469817","0.978599950414996"
"Nicht beeinträchtigt","1991","Realschule","Hamburg","31","0.987312242256404","0.948533581909994","1.02609090260281"
"Nicht beeinträchtigt","1991","Realschule","Niedersachsen","198","0.93596844299181","0.902538001257062","0.969398884726558"
"Nicht beeinträchtigt","1991","Realschule","Bremen","","","",""
"Nicht beeinträchtigt","1991","Realschule","Nordrhein-Westfalen","413","0.905934438219627","0.878842231977151","0.933026644462103"
"Nicht beeinträchtigt","1991","Realschule","Hessen","150","0.927110735045382","0.886831084885959","0.967390385204805"
"Nicht beeinträchtigt","1991","Realschule","Rheinland-Pfalz,Saarland","82","0.8823319486569","0.815389996839231","0.949273900474569"
"Nicht beeinträchtigt","1991","Realschule","Baden-Wuerttemberg","251","0.939257907345176","0.910499657066463","0.968016157623889"
"Nicht beeinträchtigt","1991","Realschule","Bayern","271","0.912678778510524","0.880131247685606","0.945226309335442"
"Nicht beeinträchtigt","1991","Realschule","Berlin","159","0.923812450468027","0.883454606662","0.964170294274054"
"Nicht beeinträchtigt","1991","Realschule","Brandenburg","237","1","1","1"
"Nicht beeinträchtigt","1991","Realschule","Mecklenburg-Vorpommern","185","1","1","1"
"Nicht beeinträchtigt","1991","Realschule","Sachsen","426","1","1","1"
"Nicht beeinträchtigt","1991","Realschule","Sachsen-Anhalt","285","1","1","1"
"Nicht beeinträchtigt","1991","Realschule","Thueringen","266","1","1","1"
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Hamburg","","","",""
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Niedersachsen","75","0.953710329228601","0.907377925234984","1.00004273322222"
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Bremen","","","",""
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Nordrhein-Westfalen","235","0.920922971976034","0.887404420658313","0.954441523293754"
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Hessen","76","0.927737755697466","0.871351413842749","0.984124097552183"
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","36","0.935346293029962","0.857158451751527","1.0135341343084"
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Baden-Wuerttemberg","120","0.92996047152443","0.886422822225536","0.973498120823323"
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Bayern","103","0.910219187065539","0.857038816234727","0.963399557896351"
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Berlin","33","0.738465903507347","0.600540212133788","0.876391594880906"
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Brandenburg","","","",""
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Sachsen","44","1","1","1"
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1991","(Fach-)Abitur","Thueringen","","","",""
"Nicht beeinträchtigt","1991","AkademikerIn","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1991","AkademikerIn","Hamburg","","","",""
"Nicht beeinträchtigt","1991","AkademikerIn","Niedersachsen","73","0.951036482375538","0.902521465276567","0.999551499474508"
"Nicht beeinträchtigt","1991","AkademikerIn","Bremen","","","",""
"Nicht beeinträchtigt","1991","AkademikerIn","Nordrhein-Westfalen","194","0.901227211890927","0.86087435860876","0.941580065173095"
"Nicht beeinträchtigt","1991","AkademikerIn","Hessen","76","0.896806334632417","0.832134604277231","0.961478064987604"
"Nicht beeinträchtigt","1991","AkademikerIn","Rheinland-Pfalz,Saarland","39","0.922899607890289","0.842226466249444","1.00357274953114"
"Nicht beeinträchtigt","1991","AkademikerIn","Baden-Wuerttemberg","90","0.916839192127241","0.862447016751","0.971231367503483"
"Nicht beeinträchtigt","1991","AkademikerIn","Bayern","132","0.903216090391544","0.854756751391084","0.951675429392005"
"Nicht beeinträchtigt","1991","AkademikerIn","Berlin","137","0.956291453505123","0.922545876829768","0.990037030180478"
"Nicht beeinträchtigt","1991","AkademikerIn","Brandenburg","162","1","1","1"
"Nicht beeinträchtigt","1991","AkademikerIn","Mecklenburg-Vorpommern","106","1","1","1"
"Nicht beeinträchtigt","1991","AkademikerIn","Sachsen","279","1","1","1"
"Nicht beeinträchtigt","1991","AkademikerIn","Sachsen-Anhalt","173","1","1","1"
"Nicht beeinträchtigt","1991","AkademikerIn","Thueringen","125","1","1","1"
"Beeinträchtigt","1991","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Hamburg","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Niedersachsen","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Bremen","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Hessen","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Bayern","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Berlin","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Brandenburg","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Sachsen","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1991","(noch) kein Abschluss","Thueringen","","","",""
"Beeinträchtigt","1991","Hauptschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","1991","Hauptschule","Hamburg","","","",""
"Beeinträchtigt","1991","Hauptschule","Niedersachsen","71","0.161845169102133","0.130665055527156","0.19302528267711"
"Beeinträchtigt","1991","Hauptschule","Bremen","","","",""
"Beeinträchtigt","1991","Hauptschule","Nordrhein-Westfalen","204","0.200099835050844","0.178525474087063","0.221674196014626"
"Beeinträchtigt","1991","Hauptschule","Hessen","63","0.173212478748894","0.140368969978634","0.206055987519154"
"Beeinträchtigt","1991","Hauptschule","Rheinland-Pfalz,Saarland","57","0.158811438193427","0.124775807974397","0.192847068412457"
"Beeinträchtigt","1991","Hauptschule","Baden-Wuerttemberg","90","0.122941374967603","0.103003559303378","0.142879190631828"
"Beeinträchtigt","1991","Hauptschule","Bayern","89","0.129022367699371","0.107384292031358","0.150660443367384"
"Beeinträchtigt","1991","Hauptschule","Berlin","","","",""
"Beeinträchtigt","1991","Hauptschule","Brandenburg","","","",""
"Beeinträchtigt","1991","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1991","Hauptschule","Sachsen","","","",""
"Beeinträchtigt","1991","Hauptschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1991","Hauptschule","Thueringen","","","",""
"Beeinträchtigt","1991","Realschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","1991","Realschule","Hamburg","","","",""
"Beeinträchtigt","1991","Realschule","Niedersachsen","","","",""
"Beeinträchtigt","1991","Realschule","Bremen","","","",""
"Beeinträchtigt","1991","Realschule","Nordrhein-Westfalen","33","0.094065561780373","0.0669733555378974","0.121157768022849"
"Beeinträchtigt","1991","Realschule","Hessen","","","",""
"Beeinträchtigt","1991","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1991","Realschule","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1991","Realschule","Bayern","","","",""
"Beeinträchtigt","1991","Realschule","Berlin","","","",""
"Beeinträchtigt","1991","Realschule","Brandenburg","","","",""
"Beeinträchtigt","1991","Realschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1991","Realschule","Sachsen","","","",""
"Beeinträchtigt","1991","Realschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1991","Realschule","Thueringen","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Hamburg","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Niedersachsen","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Bremen","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Hessen","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Bayern","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Berlin","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Brandenburg","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Sachsen","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1991","(Fach-)Abitur","Thueringen","","","",""
"Beeinträchtigt","1991","AkademikerIn","Schleswig-Holstein","","","",""
"Beeinträchtigt","1991","AkademikerIn","Hamburg","","","",""
"Beeinträchtigt","1991","AkademikerIn","Niedersachsen","","","",""
"Beeinträchtigt","1991","AkademikerIn","Bremen","","","",""
"Beeinträchtigt","1991","AkademikerIn","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1991","AkademikerIn","Hessen","","","",""
"Beeinträchtigt","1991","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1991","AkademikerIn","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1991","AkademikerIn","Bayern","","","",""
"Beeinträchtigt","1991","AkademikerIn","Berlin","","","",""
"Beeinträchtigt","1991","AkademikerIn","Brandenburg","","","",""
"Beeinträchtigt","1991","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1991","AkademikerIn","Sachsen","","","",""
"Beeinträchtigt","1991","AkademikerIn","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1991","AkademikerIn","Thueringen","","","",""
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Hamburg","","","",""
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Niedersachsen","42","0.79094754036631","0.677092691336474","0.904802389396145"
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Bremen","","","",""
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Nordrhein-Westfalen","208","0.890399404160778","0.850287893503169","0.930510914818387"
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Hessen","94","0.916903729155768","0.862803297828249","0.971004160483288"
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","37","0.838082116164845","0.725324247329733","0.950839984999957"
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Baden-Wuerttemberg","187","0.867451960337515","0.821480921393699","0.91342299928133"
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Bayern","97","0.938140554800941","0.891159326212734","0.985121783389149"
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Berlin","32","0.947406111488199","0.874488476833362","1.02032374614303"
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Sachsen","","","",""
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1992","(noch) kein Abschluss","Thueringen","","","",""
"Nicht beeinträchtigt","1992","Hauptschule","Schleswig-Holstein","138","0.87481702841259","0.822719936160716","0.926914120664464"
"Nicht beeinträchtigt","1992","Hauptschule","Hamburg","66","0.786336542816311","0.695949973998035","0.876723111634586"
"Nicht beeinträchtigt","1992","Hauptschule","Niedersachsen","437","0.8279858306789","0.795328327927891","0.860643333429909"
"Nicht beeinträchtigt","1992","Hauptschule","Bremen","45","0.760476866294084","0.649680019880925","0.871273712707243"
"Nicht beeinträchtigt","1992","Hauptschule","Nordrhein-Westfalen","1102","0.803070950495354","0.781478211571928","0.824663689418781"
"Nicht beeinträchtigt","1992","Hauptschule","Hessen","422","0.809163062936731","0.774440259388156","0.843885866485306"
"Nicht beeinträchtigt","1992","Hauptschule","Rheinland-Pfalz,Saarland","374","0.835404845894691","0.80047785585509","0.870331835934293"
"Nicht beeinträchtigt","1992","Hauptschule","Baden-Wuerttemberg","905","0.87013906655322","0.849377173497383","0.890900959609056"
"Nicht beeinträchtigt","1992","Hauptschule","Bayern","834","0.877282346289949","0.856080318764695","0.898484373815203"
"Nicht beeinträchtigt","1992","Hauptschule","Berlin","159","0.790459836532859","0.732438098721857","0.848481574343862"
"Nicht beeinträchtigt","1992","Hauptschule","Brandenburg","191","0.878497011037163","0.834826076471178","0.922167945603148"
"Nicht beeinträchtigt","1992","Hauptschule","Mecklenburg-Vorpommern","132","0.930977410283038","0.889136248849999","0.972818571716078"
"Nicht beeinträchtigt","1992","Hauptschule","Sachsen","383","0.912438180380184","0.885438031617016","0.939438329143353"
"Nicht beeinträchtigt","1992","Hauptschule","Sachsen-Anhalt","264","0.908373359676256","0.874879226963276","0.941867492389236"
"Nicht beeinträchtigt","1992","Hauptschule","Thueringen","248","0.898085837232852","0.862066174672999","0.934105499792706"
"Nicht beeinträchtigt","1992","Realschule","Schleswig-Holstein","54","0.866823620393769","0.7822507215153","0.951396519272238"
"Nicht beeinträchtigt","1992","Realschule","Hamburg","30","0.986671624636078","0.946303165657601","1.02704008361455"
"Nicht beeinträchtigt","1992","Realschule","Niedersachsen","206","0.924106550519578","0.889032235012673","0.959180866026484"
"Nicht beeinträchtigt","1992","Realschule","Bremen","","","",""
"Nicht beeinträchtigt","1992","Realschule","Nordrhein-Westfalen","415","0.900516764898839","0.87286246392118","0.928171065876497"
"Nicht beeinträchtigt","1992","Realschule","Hessen","147","0.91070131551596","0.866235111112135","0.955167519919786"
"Nicht beeinträchtigt","1992","Realschule","Rheinland-Pfalz,Saarland","88","0.903177537374965","0.843712607024084","0.962642467725847"
"Nicht beeinträchtigt","1992","Realschule","Baden-Wuerttemberg","244","0.922788540921377","0.890217606794653","0.955359475048101"
"Nicht beeinträchtigt","1992","Realschule","Bayern","293","0.92185028392819","0.89201969718567","0.951680870670709"
"Nicht beeinträchtigt","1992","Realschule","Berlin","148","0.875796492267609","0.825164756038842","0.926428228496377"
"Nicht beeinträchtigt","1992","Realschule","Brandenburg","228","0.956507365374278","0.930485159585126","0.98252957116343"
"Nicht beeinträchtigt","1992","Realschule","Mecklenburg-Vorpommern","158","0.977100490375671","0.953994857966834","1.00020612278451"
"Nicht beeinträchtigt","1992","Realschule","Sachsen","391","0.970169250198094","0.953539301786684","0.986799198609505"
"Nicht beeinträchtigt","1992","Realschule","Sachsen-Anhalt","258","0.971542376949627","0.951446803571817","0.991637950327437"
"Nicht beeinträchtigt","1992","Realschule","Thueringen","251","0.948114860379798","0.921103268417076","0.97512645234252"
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Hamburg","","","",""
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Niedersachsen","86","0.981087596955932","0.952627655333926","1.00954753857794"
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Bremen","","","",""
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Nordrhein-Westfalen","242","0.922578290035435","0.889710974999948","0.955445605070922"
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Hessen","74","0.950738472889225","0.902400637529597","0.999076308248853"
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","37","0.941112517128734","0.867228915525914","1.01499611873155"
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Baden-Wuerttemberg","118","0.91720699344331","0.869653356085558","0.964760630801063"
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Bayern","106","0.878282573821188","0.8187831706398","0.937781977002575"
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Berlin","38","0.815286857386636","0.699297542666324","0.931276172106949"
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Brandenburg","","","",""
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Sachsen","42","0.973209412682089","0.924947099797882","1.0214717255663"
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","1992","(Fach-)Abitur","Thueringen","","","",""
"Nicht beeinträchtigt","1992","AkademikerIn","Schleswig-Holstein","","","",""
"Nicht beeinträchtigt","1992","AkademikerIn","Hamburg","","","",""
"Nicht beeinträchtigt","1992","AkademikerIn","Niedersachsen","74","0.952670411987791","0.905241798475273","1.00009902550031"
"Nicht beeinträchtigt","1992","AkademikerIn","Bremen","","","",""
"Nicht beeinträchtigt","1992","AkademikerIn","Nordrhein-Westfalen","195","0.903126865284233","0.863216755657558","0.943036974910908"
"Nicht beeinträchtigt","1992","AkademikerIn","Hessen","84","0.910400015858816","0.852353425905508","0.968446605812125"
"Nicht beeinträchtigt","1992","AkademikerIn","Rheinland-Pfalz,Saarland","38","0.921040806473003","0.838494632098059","1.00358698084795"
"Nicht beeinträchtigt","1992","AkademikerIn","Baden-Wuerttemberg","95","0.926718876760247","0.876145952243721","0.977291801276773"
"Nicht beeinträchtigt","1992","AkademikerIn","Bayern","140","0.903571173247554","0.856645455724286","0.950496890770821"
"Nicht beeinträchtigt","1992","AkademikerIn","Berlin","135","0.922117633749844","0.878347328281168","0.965887939218521"
"Nicht beeinträchtigt","1992","AkademikerIn","Brandenburg","149","0.944938298757926","0.909258302234002","0.980618295281851"
"Nicht beeinträchtigt","1992","AkademikerIn","Mecklenburg-Vorpommern","88","0.933141039731113","0.882647290530763","0.983634788931463"
"Nicht beeinträchtigt","1992","AkademikerIn","Sachsen","235","0.933584854100815","0.902656352392462","0.964513355809169"
"Nicht beeinträchtigt","1992","AkademikerIn","Sachsen-Anhalt","159","0.931618779815905","0.893677570377405","0.969559989254405"
"Nicht beeinträchtigt","1992","AkademikerIn","Thueringen","120","0.952457811065021","0.915003681445666","0.989911940684377"
"Beeinträchtigt","1992","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Hamburg","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Niedersachsen","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Bremen","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Hessen","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Bayern","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Berlin","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Brandenburg","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Sachsen","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Beeinträchtigt","1992","(noch) kein Abschluss","Thueringen","","","",""
"Beeinträchtigt","1992","Hauptschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","1992","Hauptschule","Hamburg","","","",""
