"m11124","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nicht beeinträchtigt","1994","35-65","(Fach-)Abitur","212","0.904989260197463","0.867257057299793","0.942721463095132"
"Nicht beeinträchtigt","1994","35-65","AkademikerIn","1031","0.936756385958025","0.92234636923026","0.951166402685791"
"Nicht beeinträchtigt","1994","66 +","(noch) kein Abschluss","27","","",""
"Nicht beeinträchtigt","1994","66 +","Hauptschule","817","0.749678670904302","0.723878631563339","0.775478710245265"
"Nicht beeinträchtigt","1994","66 +","Realschule","124","0.663025373557957","0.59491301774781","0.731137729368103"
"Nicht beeinträchtigt","1994","66 +","(Fach-)Abitur","23","","",""
"Nicht beeinträchtigt","1994","66 +","AkademikerIn","92","0.701615023891142","0.622657930570336","0.780572117211948"
"Beeinträchtigt","1994","17-34","(noch) kein Abschluss","12","","",""
"Beeinträchtigt","1994","17-34","Hauptschule","33","0.0232845624642149","0.0155596134894877","0.0310095114389421"
"Beeinträchtigt","1994","17-34","Realschule","19","","",""
"Beeinträchtigt","1994","17-34","(Fach-)Abitur","7","","",""
"Beeinträchtigt","1994","17-34","AkademikerIn","3","","",""
"Beeinträchtigt","1994","35-65","(noch) kein Abschluss","48","0.159361927055645","0.124645824100971","0.194078030010319"
"Beeinträchtigt","1994","35-65","Hauptschule","459","0.14814647110252","0.136412549091694","0.159880393113346"
"Beeinträchtigt","1994","35-65","Realschule","78","0.075299521382616","0.0603385157148744","0.0902605270503576"
"Beeinträchtigt","1994","35-65","(Fach-)Abitur","20","","",""
"Beeinträchtigt","1994","35-65","AkademikerIn","65","0.0632436140419745","0.0488335973142094","0.0776536307697396"
"Beeinträchtigt","1994","66 +","(noch) kein Abschluss","4","","",""
"Beeinträchtigt","1994","66 +","Hauptschule","266","0.250321329095698","0.224521289754735","0.276121368436662"
"Beeinträchtigt","1994","66 +","Realschule","61","0.336974626442044","0.268862270631897","0.40508698225219"
"Beeinträchtigt","1994","66 +","(Fach-)Abitur","20","","",""
"Beeinträchtigt","1994","66 +","AkademikerIn","37","0.298384976108858","0.219427882788052","0.377342069429664"
"Nicht beeinträchtigt","1995","17-34","(noch) kein Abschluss","406","0.969049653783571","0.952447450728726","0.985651856838416"
"Nicht beeinträchtigt","1995","17-34","Hauptschule","1464","0.979269759649603","0.972042535446745","0.986496983852461"
"Nicht beeinträchtigt","1995","17-34","Realschule","1610","0.984752619040143","0.978818553478156","0.99068668460213"
"Nicht beeinträchtigt","1995","17-34","(Fach-)Abitur","680","0.984868203634275","0.9757594732346","0.99397693403395"
"Nicht beeinträchtigt","1995","17-34","AkademikerIn","423","0.995556841006767","0.989241130004954","1.00187255200858"
"Nicht beeinträchtigt","1995","35-65","(noch) kein Abschluss","367","0.854126108434312","0.820328119243359","0.887924097625266"
"Nicht beeinträchtigt","1995","35-65","Hauptschule","3000","0.841450405357212","0.829314971736933","0.853585838977491"
"Nicht beeinträchtigt","1995","35-65","Realschule","1193","0.923446239530937","0.908846253171103","0.938046225890771"
"Nicht beeinträchtigt","1995","35-65","(Fach-)Abitur","297","0.934187107241187","0.906934569119052","0.961439645363322"
"Nicht beeinträchtigt","1995","35-65","AkademikerIn","1099","0.935079994637708","0.92093794125835","0.949222048017067"
"Nicht beeinträchtigt","1995","66 +","(noch) kein Abschluss","31","0.691070103806488","0.542189455605973","0.839950752007002"
"Nicht beeinträchtigt","1995","66 +","Hauptschule","798","0.722720367911217","0.696034620206442","0.749406115615992"
"Nicht beeinträchtigt","1995","66 +","Realschule","121","0.641999028488415","0.573469387851944","0.710528669124886"
"Nicht beeinträchtigt","1995","66 +","(Fach-)Abitur","23","","",""
"Nicht beeinträchtigt","1995","66 +","AkademikerIn","102","0.644872152120744","0.5687947851563","0.720949519085188"
"Beeinträchtigt","1995","17-34","(noch) kein Abschluss","12","","",""
"Beeinträchtigt","1995","17-34","Hauptschule","29","","",""
"Beeinträchtigt","1995","17-34","Realschule","28","","",""
"Beeinträchtigt","1995","17-34","(Fach-)Abitur","10","","",""
"Beeinträchtigt","1995","17-34","AkademikerIn","3","","",""
"Beeinträchtigt","1995","35-65","(noch) kein Abschluss","52","0.145873891565688","0.112075902374734","0.179671880756641"
"Beeinträchtigt","1995","35-65","Hauptschule","480","0.158549594642788","0.146414161022509","0.170685028263067"
"Beeinträchtigt","1995","35-65","Realschule","81","0.0765537604690633","0.0619537741092294","0.0911537468288972"
"Beeinträchtigt","1995","35-65","(Fach-)Abitur","21","","",""
"Beeinträchtigt","1995","35-65","AkademikerIn","67","0.0649200053622917","0.0507779519829332","0.0790620587416503"
"Beeinträchtigt","1995","66 +","(noch) kein Abschluss","6","","",""
"Beeinträchtigt","1995","66 +","Hauptschule","283","0.277279632088783","0.250593884384008","0.303965379793557"
"Beeinträchtigt","1995","66 +","Realschule","67","0.358000971511585","0.289471330875114","0.426530612148056"
"Beeinträchtigt","1995","66 +","(Fach-)Abitur","17","","",""
"Beeinträchtigt","1995","66 +","AkademikerIn","50","0.355127847879256","0.279050480914812","0.4312052148437"
"Nicht beeinträchtigt","1996","17-34","(noch) kein Abschluss","403","0.98125383685367","0.968157604759524","0.994350068947817"
"Nicht beeinträchtigt","1996","17-34","Hauptschule","1400","0.977337235381127","0.969623606522634","0.98505086423962"
"Nicht beeinträchtigt","1996","17-34","Realschule","1531","0.98589743575453","0.980038642044227","0.991756229464833"
"Nicht beeinträchtigt","1996","17-34","(Fach-)Abitur","654","0.978963496210207","0.968072811015606","0.989854181404808"
"Nicht beeinträchtigt","1996","17-34","AkademikerIn","422","0.997395680660699","0.992544515929121","1.00224684539228"
"Nicht beeinträchtigt","1996","35-65","(noch) kein Abschluss","333","0.839712651633642","0.802922516751359","0.876502786515925"
"Nicht beeinträchtigt","1996","35-65","Hauptschule","2894","0.831549770667739","0.818952857854946","0.844146683480532"
"Nicht beeinträchtigt","1996","35-65","Realschule","1279","0.921220576629287","0.906924096675551","0.935517056583023"
"Nicht beeinträchtigt","1996","35-65","(Fach-)Abitur","300","0.940971519248218","0.915027485410964","0.966915553085473"
"Nicht beeinträchtigt","1996","35-65","AkademikerIn","1116","0.943150548032045","0.929921959397948","0.956379136666141"
"Nicht beeinträchtigt","1996","66 +","(noch) kein Abschluss","35","0.721999945280574","0.591101991643712","0.852897898917435"
"Nicht beeinträchtigt","1996","66 +","Hauptschule","804","0.713838787908675","0.68711766532186","0.740559910495489"
"Nicht beeinträchtigt","1996","66 +","Realschule","128","0.689448395902669","0.622770789977709","0.75612600182763"
"Nicht beeinträchtigt","1996","66 +","(Fach-)Abitur","27","","",""
"Nicht beeinträchtigt","1996","66 +","AkademikerIn","109","0.673259980828704","0.599894658472713","0.746625303184696"
"Beeinträchtigt","1996","17-34","(noch) kein Abschluss","9","","",""
"Beeinträchtigt","1996","17-34","Hauptschule","30","0.0226627646188731","0.0149491357603799","0.0303763934773664"
"Beeinträchtigt","1996","17-34","Realschule","25","","",""
"Beeinträchtigt","1996","17-34","(Fach-)Abitur","13","","",""
"Beeinträchtigt","1996","17-34","AkademikerIn","2","","",""
"Beeinträchtigt","1996","35-65","(noch) kein Abschluss","49","0.160287348366358","0.123497213484075","0.197077483248641"
"Beeinträchtigt","1996","35-65","Hauptschule","497","0.168450229332261","0.155853316519468","0.181047142145054"
"Beeinträchtigt","1996","35-65","Realschule","85","0.0787794233707129","0.0644829434169767","0.0930759033244491"
"Beeinträchtigt","1996","35-65","(Fach-)Abitur","17","","",""
"Beeinträchtigt","1996","35-65","AkademikerIn","61","0.0568494519679554","0.0436208633338588","0.070078040602052"
"Beeinträchtigt","1996","66 +","(noch) kein Abschluss","10","","",""
"Beeinträchtigt","1996","66 +","Hauptschule","295","0.286161212091325","0.259440089504511","0.31288233467814"
"Beeinträchtigt","1996","66 +","Realschule","57","0.310551604097331","0.24387399817237","0.377229210022291"
"Beeinträchtigt","1996","66 +","(Fach-)Abitur","15","","",""
"Beeinträchtigt","1996","66 +","AkademikerIn","48","0.326740019171296","0.253374696815305","0.400105341527288"
"Nicht beeinträchtigt","1997","17-34","(noch) kein Abschluss","407","0.97341269034896","0.957953486482055","0.988871894215865"
"Nicht beeinträchtigt","1997","17-34","Hauptschule","1318","0.974407694936372","0.965980807930032","0.982834581942712"
"Nicht beeinträchtigt","1997","17-34","Realschule","1473","0.987104261237222","0.981388924575415","0.992819597899028"
"Nicht beeinträchtigt","1997","17-34","(Fach-)Abitur","646","0.977929518460802","0.966721320179636","0.989137716741967"
"Nicht beeinträchtigt","1997","17-34","AkademikerIn","399","0.996578845694716","0.990870934232901","1.00228675715653"
"Nicht beeinträchtigt","1997","35-65","(noch) kein Abschluss","318","0.843682023386112","0.806477014847898","0.880887031924325"
"Nicht beeinträchtigt","1997","35-65","Hauptschule","2778","0.830468615473564","0.817590291142156","0.843346939804973"
"Nicht beeinträchtigt","1997","35-65","Realschule","1298","0.920761573193622","0.906556663288738","0.934966483098507"
"Nicht beeinträchtigt","1997","35-65","(Fach-)Abitur","291","0.927381960838479","0.898586609959808","0.95617731171715"
"Nicht beeinträchtigt","1997","35-65","AkademikerIn","1131","0.944708910061787","0.931750828187115","0.957666991936458"
"Nicht beeinträchtigt","1997","66 +","(noch) kein Abschluss","39","0.761401648975613","0.642060373126665","0.880742924824562"
"Nicht beeinträchtigt","1997","66 +","Hauptschule","833","0.722871355199768","0.696728674862796","0.74901403553674"
"Nicht beeinträchtigt","1997","66 +","Realschule","130","0.716001630904201","0.64975664398669","0.782246617821713"
"Nicht beeinträchtigt","1997","66 +","(Fach-)Abitur","30","0.642348061509974","0.500723932051959","0.783972190967989"
"Nicht beeinträchtigt","1997","66 +","AkademikerIn","123","0.710695408178472","0.641508242917065","0.779882573439879"
"Beeinträchtigt","1997","17-34","(noch) kein Abschluss","9","","",""
"Beeinträchtigt","1997","17-34","Hauptschule","31","0.0255923050636278","0.0171654180572876","0.0340191920699679"
"Beeinträchtigt","1997","17-34","Realschule","24","","",""
"Beeinträchtigt","1997","17-34","(Fach-)Abitur","14","","",""
"Beeinträchtigt","1997","17-34","AkademikerIn","3","","",""
"Beeinträchtigt","1997","35-65","(noch) kein Abschluss","48","0.156317976613888","0.119112968075675","0.193522985152102"
"Beeinträchtigt","1997","35-65","Hauptschule","483","0.169531384526435","0.156653060195027","0.182409708857844"
"Beeinträchtigt","1997","35-65","Realschule","91","0.0792384268063778","0.0650335169014933","0.0934433367112623"
"Beeinträchtigt","1997","35-65","(Fach-)Abitur","21","","",""
"Beeinträchtigt","1997","35-65","AkademikerIn","64","0.0552910899382132","0.0423330080635417","0.0682491718128847"
"Beeinträchtigt","1997","66 +","(noch) kein Abschluss","10","","",""
"Beeinträchtigt","1997","66 +","Hauptschule","293","0.277128644800232","0.25098596446326","0.303271325137204"
"Beeinträchtigt","1997","66 +","Realschule","48","0.283998369095799","0.217753382178287","0.35024335601331"
"Beeinträchtigt","1997","66 +","(Fach-)Abitur","14","","",""
"Beeinträchtigt","1997","66 +","AkademikerIn","42","0.289304591821528","0.220117426560121","0.358491757082935"
"Nicht beeinträchtigt","1998","17-34","(noch) kein Abschluss","413","0.969143374028004","0.952683238896709","0.985603509159298"
"Nicht beeinträchtigt","1998","17-34","Hauptschule","1300","0.976903901507231","0.968825149310975","0.984982653703487"
"Nicht beeinträchtigt","1998","17-34","Realschule","1558","0.987190498736573","0.981650952043209","0.992730045429937"
"Nicht beeinträchtigt","1998","17-34","(Fach-)Abitur","716","0.973936114121892","0.962402088245507","0.985470139998277"
"Nicht beeinträchtigt","1998","17-34","AkademikerIn","438","0.995101146252503","0.988592093270311","1.00161019923469"
"Nicht beeinträchtigt","1998","35-65","(noch) kein Abschluss","299","0.853383282211502","0.816112041206448","0.890654523216556"
"Nicht beeinträchtigt","1998","35-65","Hauptschule","3031","0.836722130261624","0.824595807941974","0.848848452581274"
"Nicht beeinträchtigt","1998","35-65","Realschule","1501","0.933232356361385","0.921001242239533","0.945463470483238"
"Nicht beeinträchtigt","1998","35-65","(Fach-)Abitur","337","0.92738093637193","0.900647904870041","0.954113967873819"
"Nicht beeinträchtigt","1998","35-65","AkademikerIn","1260","0.940133494158767","0.92741694994349","0.952850038374043"
"Nicht beeinträchtigt","1998","66 +","(noch) kein Abschluss","39","0.58782776053246","0.455309852547308","0.720345668517611"
"Nicht beeinträchtigt","1998","66 +","Hauptschule","928","0.710701827405742","0.68577357249653","0.735630082314953"
"Nicht beeinträchtigt","1998","66 +","Realschule","150","0.705557881575448","0.643316278241914","0.767799484908982"
"Nicht beeinträchtigt","1998","66 +","(Fach-)Abitur","33","0.654849631072202","0.523073105293025","0.786626156851378"
"Nicht beeinträchtigt","1998","66 +","AkademikerIn","134","0.702445488385385","0.636206738163622","0.768684238607148"
"Beeinträchtigt","1998","17-34","(noch) kein Abschluss","11","","",""
"Beeinträchtigt","1998","17-34","Hauptschule","28","","",""
"Beeinträchtigt","1998","17-34","Realschule","25","","",""
"Beeinträchtigt","1998","17-34","(Fach-)Abitur","17","","",""
"Beeinträchtigt","1998","17-34","AkademikerIn","4","","",""
"Beeinträchtigt","1998","35-65","(noch) kein Abschluss","47","0.146616717788498","0.109345476783444","0.183887958793552"
"Beeinträchtigt","1998","35-65","Hauptschule","538","0.163277869738376","0.151151547418726","0.175404192058026"
"Beeinträchtigt","1998","35-65","Realschule","99","0.0667676436386146","0.0545365295167618","0.0789987577604673"
"Beeinträchtigt","1998","35-65","(Fach-)Abitur","25","","",""
"Beeinträchtigt","1998","35-65","AkademikerIn","77","0.0598665058412333","0.0471499616259566","0.07258305005651"
"Beeinträchtigt","1998","66 +","(noch) kein Abschluss","14","","",""
"Beeinträchtigt","1998","66 +","Hauptschule","343","0.289298172594258","0.264369917685047","0.31422642750347"
"Beeinträchtigt","1998","66 +","Realschule","56","0.294442118424552","0.232200515091018","0.356683721758086"
"Beeinträchtigt","1998","66 +","(Fach-)Abitur","17","","",""
"Beeinträchtigt","1998","66 +","AkademikerIn","49","0.297554511614615","0.231315761392852","0.363793261836378"
"Nicht beeinträchtigt","1999","17-34","(noch) kein Abschluss","393","0.974831692697883","0.959538879206375","0.99012450618939"
"Nicht beeinträchtigt","1999","17-34","Hauptschule","1244","0.979150173576613","0.971291991179389","0.987008355973836"
"Nicht beeinträchtigt","1999","17-34","Realschule","1487","0.982930372812256","0.97641430491868","0.989446440705832"
"Nicht beeinträchtigt","1999","17-34","(Fach-)Abitur","698","0.985723496163466","0.976985337025965","0.994461655300967"
"Nicht beeinträchtigt","1999","17-34","AkademikerIn","412","0.995631002573295","0.989285527493654","1.00197647765294"
"Nicht beeinträchtigt","1999","35-65","(noch) kein Abschluss","273","0.838019599660723","0.797902095350478","0.878137103970967"
"Nicht beeinträchtigt","1999","35-65","Hauptschule","2931","0.834231258074873","0.821851038087753","0.846611478061993"
"Nicht beeinträchtigt","1999","35-65","Realschule","1555","0.925669727834847","0.913077830235678","0.938261625434016"
"Nicht beeinträchtigt","1999","35-65","(Fach-)Abitur","348","0.926251464800024","0.899727720750246","0.952775208849803"
"Nicht beeinträchtigt","1999","35-65","AkademikerIn","1269","0.944099274044131","0.931826489305718","0.956372058782545"
"Nicht beeinträchtigt","1999","66 +","(noch) kein Abschluss","48","0.628659791772558","0.509351220022407","0.747968363522709"
"Nicht beeinträchtigt","1999","66 +","Hauptschule","928","0.698350594196536","0.673157530238307","0.723543658154765"
"Nicht beeinträchtigt","1999","66 +","Realschule","140","0.689364162216245","0.624078236460033","0.754650087972457"
"Nicht beeinträchtigt","1999","66 +","(Fach-)Abitur","34","0.65611182020888","0.527006548998091","0.785217091419669"
"Nicht beeinträchtigt","1999","66 +","AkademikerIn","145","0.720732872692677","0.657763718547763","0.783702026837592"
"Beeinträchtigt","1999","17-34","(noch) kein Abschluss","10","","",""
"Beeinträchtigt","1999","17-34","Hauptschule","26","","",""
"Beeinträchtigt","1999","17-34","Realschule","31","0.017069627187744","0.0105535592941681","0.0235856950813199"
"Beeinträchtigt","1999","17-34","(Fach-)Abitur","10","","",""
"Beeinträchtigt","1999","17-34","AkademikerIn","3","","",""
"Beeinträchtigt","1999","35-65","(noch) kein Abschluss","51","0.161980400339277","0.121862896029033","0.202097904649522"
"Beeinträchtigt","1999","35-65","Hauptschule","535","0.165768741925127","0.153388521938007","0.178148961912247"
"Beeinträchtigt","1999","35-65","Realschule","112","0.074330272165153","0.0617383745659839","0.0869221697643221"
"Beeinträchtigt","1999","35-65","(Fach-)Abitur","25","","",""
"Beeinträchtigt","1999","35-65","AkademikerIn","77","0.0559007259558686","0.0436279412174552","0.068173510694282"
"Beeinträchtigt","1999","66 +","(noch) kein Abschluss","15","","",""
"Beeinträchtigt","1999","66 +","Hauptschule","347","0.301649405803464","0.276456341845235","0.326842469761693"
"Beeinträchtigt","1999","66 +","Realschule","53","0.310635837783755","0.245349912027543","0.375921763539967"
"Beeinträchtigt","1999","66 +","(Fach-)Abitur","18","","",""
"Beeinträchtigt","1999","66 +","AkademikerIn","50","0.279267127307322","0.216297973162408","0.342236281452237"
"Nicht beeinträchtigt","2000","17-34","(noch) kein Abschluss","548","0.978594723659148","0.966607573879229","0.990581873439067"
"Nicht beeinträchtigt","2000","17-34","Hauptschule","1838","0.969924249682179","0.962224185714106","0.977624313650251"
"Nicht beeinträchtigt","2000","17-34","Realschule","2500","0.985769595420904","0.981163556897915","0.990375633943893"
"Nicht beeinträchtigt","2000","17-34","(Fach-)Abitur","1296","0.986368623728489","0.980087060361576","0.992650187095402"
"Nicht beeinträchtigt","2000","17-34","AkademikerIn","746","0.992081182838028","0.985746236583644","0.998416129092412"
"Nicht beeinträchtigt","2000","35-65","(noch) kein Abschluss","242","0.856596200013174","0.815396496129995","0.897795903896354"
"Nicht beeinträchtigt","2000","35-65","Hauptschule","5268","0.843194990288239","0.834163641107687","0.852226339468791"
"Nicht beeinträchtigt","2000","35-65","Realschule","3113","0.925587300852512","0.916689614535422","0.934484987169601"
"Nicht beeinträchtigt","2000","35-65","(Fach-)Abitur","822","0.924221229064861","0.906785576587903","0.941656881541819"
"Nicht beeinträchtigt","2000","35-65","AkademikerIn","2479","0.935561099645743","0.926205679218207","0.94491652007328"
"Nicht beeinträchtigt","2000","66 +","(noch) kein Abschluss","62","0.793865733427331","0.704091973651973","0.883639493202689"
"Nicht beeinträchtigt","2000","66 +","Hauptschule","1915","0.748196135723998","0.731262806916755","0.76512946453124"
"Nicht beeinträchtigt","2000","66 +","Realschule","311","0.743767233446739","0.701092490071524","0.786441976821954"
"Nicht beeinträchtigt","2000","66 +","(Fach-)Abitur","115","0.722441675024702","0.651487018835472","0.793396331213932"
"Nicht beeinträchtigt","2000","66 +","AkademikerIn","330","0.781331196834563","0.741610905776004","0.821051487893121"
"Beeinträchtigt","2000","17-34","(noch) kein Abschluss","12","","",""
"Beeinträchtigt","2000","17-34","Hauptschule","52","0.0300757503178211","0.0223756863497485","0.0377758142858936"
"Beeinträchtigt","2000","17-34","Realschule","40","0.0142304045790958","0.00962436605610658","0.018836443102085"
"Beeinträchtigt","2000","17-34","(Fach-)Abitur","13","","",""
"Beeinträchtigt","2000","17-34","AkademikerIn","6","","",""
"Beeinträchtigt","2000","35-65","(noch) kein Abschluss","36","0.143403799986826","0.102204096103647","0.184603503870005"
"Beeinträchtigt","2000","35-65","Hauptschule","959","0.156805009711761","0.147773660531209","0.165836358892313"
"Beeinträchtigt","2000","35-65","Realschule","229","0.0744126991474883","0.065515012830399","0.0833103854645776"
"Beeinträchtigt","2000","35-65","(Fach-)Abitur","63","0.0757787709351386","0.0583431184581806","0.0932144234120966"
"Beeinträchtigt","2000","35-65","AkademikerIn","167","0.0644389003542566","0.0550834799267199","0.0737943207817933"
"Beeinträchtigt","2000","66 +","(noch) kein Abschluss","16","","",""
"Beeinträchtigt","2000","66 +","Hauptschule","609","0.251803864276002","0.23487053546876","0.268737193083245"
"Beeinträchtigt","2000","66 +","Realschule","91","0.256232766553261","0.213558023178046","0.298907509928476"
"Beeinträchtigt","2000","66 +","(Fach-)Abitur","38","0.277558324975298","0.206603668786068","0.348512981164528"
"Beeinträchtigt","2000","66 +","AkademikerIn","86","0.218668803165438","0.178948512106879","0.258389094223996"
"Nicht beeinträchtigt","2001","17-34","(noch) kein Abschluss","599","0.986584187216998","0.977424358585147","0.995744015848849"
"Nicht beeinträchtigt","2001","17-34","Hauptschule","1512","0.970759529001502","0.962393634618801","0.979125423384202"
"Nicht beeinträchtigt","2001","17-34","Realschule","2153","0.982853020461974","0.97741720123603","0.988288839687918"
"Nicht beeinträchtigt","2001","17-34","(Fach-)Abitur","1177","0.987264389194781","0.980888122169113","0.993640656220449"
"Nicht beeinträchtigt","2001","17-34","AkademikerIn","626","0.997172791978627","0.993020074733137","1.00132550922412"
"Nicht beeinträchtigt","2001","35-65","(noch) kein Abschluss","167","0.829446898139219","0.777057959415956","0.881835836862482"
"Nicht beeinträchtigt","2001","35-65","Hauptschule","4639","0.843285070849423","0.833647764409011","0.852922377289835"
"Nicht beeinträchtigt","2001","35-65","Realschule","2957","0.922417076494182","0.91312071519504","0.931713437793324"
"Nicht beeinträchtigt","2001","35-65","(Fach-)Abitur","807","0.909803443433316","0.890833553766261","0.928773333100371"
"Nicht beeinträchtigt","2001","35-65","AkademikerIn","2333","0.931521489697949","0.921617151417556","0.941425827978342"
"Nicht beeinträchtigt","2001","66 +","(noch) kein Abschluss","54","0.807938517404781","0.712903114932188","0.902973919877373"
"Nicht beeinträchtigt","2001","66 +","Hauptschule","1812","0.763962723727917","0.746742529195639","0.781182918260196"
"Nicht beeinträchtigt","2001","66 +","Realschule","301","0.756813879015253","0.714345176368356","0.799282581662149"
"Nicht beeinträchtigt","2001","66 +","(Fach-)Abitur","111","0.719161631898916","0.647951162157731","0.7903721016401"
"Nicht beeinträchtigt","2001","66 +","AkademikerIn","325","0.767970603131908","0.727551666541333","0.808389539722483"
"Beeinträchtigt","2001","17-34","(noch) kein Abschluss","7","","",""
"Beeinträchtigt","2001","17-34","Hauptschule","46","0.0292404709984982","0.0208745766157978","0.0376063653811986"
"Beeinträchtigt","2001","17-34","Realschule","38","0.0171469795380261","0.0117111603120821","0.0225827987639701"
"Beeinträchtigt","2001","17-34","(Fach-)Abitur","11","","",""
"Beeinträchtigt","2001","17-34","AkademikerIn","2","","",""
"Beeinträchtigt","2001","35-65","(noch) kein Abschluss","31","0.170553101860781","0.118164163137518","0.222942040584044"
"Beeinträchtigt","2001","35-65","Hauptschule","827","0.156714929150577","0.147077622710165","0.166352235590989"
"Beeinträchtigt","2001","35-65","Realschule","224","0.0775829235058177","0.0682865622066756","0.0868792848049598"
"Beeinträchtigt","2001","35-65","(Fach-)Abitur","69","0.0901965565666838","0.0712266668996288","0.109166446233739"
"Beeinträchtigt","2001","35-65","AkademikerIn","165","0.0684785103020511","0.0585741720216584","0.0783828485824438"
"Beeinträchtigt","2001","66 +","(noch) kein Abschluss","12","","",""
"Beeinträchtigt","2001","66 +","Hauptschule","524","0.236037276272083","0.218817081739804","0.253257470804361"
"Beeinträchtigt","2001","66 +","Realschule","91","0.243186120984747","0.200717418337851","0.285654823631644"
"Beeinträchtigt","2001","66 +","(Fach-)Abitur","42","0.280838368101084","0.2096278983599","0.352048837842269"
"Beeinträchtigt","2001","66 +","AkademikerIn","94","0.232029396868092","0.191610460277517","0.272448333458667"
"Nicht beeinträchtigt","2002","17-34","(noch) kein Abschluss","657","0.979007411866367","0.968111508301153","0.989903315431581"
"Nicht beeinträchtigt","2002","17-34","Hauptschule","1299","0.958251528415782","0.947570222741565","0.96893283409"
"Nicht beeinträchtigt","2002","17-34","Realschule","2039","0.984861612420963","0.979602826923365","0.990120397918561"
"Nicht beeinträchtigt","2002","17-34","(Fach-)Abitur","1260","0.990314666701207","0.984932608050186","0.995696725352227"
"Nicht beeinträchtigt","2002","17-34","AkademikerIn","619","0.989566575458572","0.981594126550047","0.997539024367097"
"Nicht beeinträchtigt","2002","35-65","(noch) kein Abschluss","152","0.840978499572632","0.786951341066524","0.895005658078739"
"Nicht beeinträchtigt","2002","35-65","Hauptschule","4330","0.83183760616966","0.821634725516765","0.842040486822555"
"Nicht beeinträchtigt","2002","35-65","Realschule","3223","0.917540345941453","0.908401490486959","0.926679201395947"
"Nicht beeinträchtigt","2002","35-65","(Fach-)Abitur","957","0.914260732413047","0.89718722102761","0.931334243798484"
"Nicht beeinträchtigt","2002","35-65","AkademikerIn","3182","0.927953121228328","0.919247837900253","0.936658404556403"
"Nicht beeinträchtigt","2002","66 +","(noch) kein Abschluss","55","0.785344364948199","0.687756717724318","0.882932012172079"
"Nicht beeinträchtigt","2002","66 +","Hauptschule","1781","0.741568469854036","0.72398081274196","0.759156126966111"
"Nicht beeinträchtigt","2002","66 +","Realschule","323","0.728458220931302","0.686224052709282","0.770692389153322"
"Nicht beeinträchtigt","2002","66 +","(Fach-)Abitur","114","0.770581810711487","0.702842537312284","0.83832108411069"
"Nicht beeinträchtigt","2002","66 +","AkademikerIn","446","0.79507989792317","0.761129423722005","0.829030372124334"
"Beeinträchtigt","2002","17-34","(noch) kein Abschluss","8","","",""
"Beeinträchtigt","2002","17-34","Hauptschule","48","0.0417484715842177","0.0310671659099999","0.0524297772584355"
"Beeinträchtigt","2002","17-34","Realschule","32","0.015138387579037","0.00987960208143885","0.0203971730766352"
"Beeinträchtigt","2002","17-34","(Fach-)Abitur","12","","",""
"Beeinträchtigt","2002","17-34","AkademikerIn","5","","",""
"Beeinträchtigt","2002","35-65","(noch) kein Abschluss","24","","",""
"Beeinträchtigt","2002","35-65","Hauptschule","832","0.16816239383034","0.157959513177445","0.178365274483235"
"Beeinträchtigt","2002","35-65","Realschule","257","0.0824596540585471","0.0733207986040529","0.0915985095130414"
"Beeinträchtigt","2002","35-65","(Fach-)Abitur","76","0.0857392675869529","0.0686657562015159","0.10281277897239"
"Beeinträchtigt","2002","35-65","AkademikerIn","207","0.0720468787716722","0.0633415954435972","0.0807521620997472"
"Beeinträchtigt","2002","66 +","(noch) kein Abschluss","13","","",""
"Beeinträchtigt","2002","66 +","Hauptschule","599","0.258431530145964","0.240843873033889","0.27601918725804"
"Beeinträchtigt","2002","66 +","Realschule","103","0.271541779068698","0.229307610846678","0.313775947290718"
"Beeinträchtigt","2002","66 +","(Fach-)Abitur","34","0.229418189288513","0.16167891588931","0.297157462687716"
"Beeinträchtigt","2002","66 +","AkademikerIn","97","0.20492010207683","0.170969627875666","0.238870576277995"
"Nicht beeinträchtigt","2003","17-34","(noch) kein Abschluss","661","0.987456006908675","0.979022429932449","0.995889583884901"
"Nicht beeinträchtigt","2003","17-34","Hauptschule","1215","0.959593514858906","0.948716632908736","0.970470396809076"
"Nicht beeinträchtigt","2003","17-34","Realschule","1859","0.982908328054508","0.977061829082327","0.988754827026689"
"Nicht beeinträchtigt","2003","17-34","(Fach-)Abitur","1232","0.992361198276945","0.987522980565609","0.99719941598828"
"Nicht beeinträchtigt","2003","17-34","AkademikerIn","558","0.994509271314672","0.988399860300857","1.00061868232849"
"Nicht beeinträchtigt","2003","35-65","(noch) kein Abschluss","140","0.840352057512568","0.784293945919827","0.896410169105308"
"Nicht beeinträchtigt","2003","35-65","Hauptschule","3996","0.837128807936002","0.826636907674978","0.847620708197025"
"Nicht beeinträchtigt","2003","35-65","Realschule","3200","0.919619249492909","0.910569194352596","0.928669304633222"
"Nicht beeinträchtigt","2003","35-65","(Fach-)Abitur","938","0.921481953857553","0.904893131237548","0.938070776477558"
"Nicht beeinträchtigt","2003","35-65","AkademikerIn","3007","0.922955685308477","0.913740941114503","0.93217042950245"
"Nicht beeinträchtigt","2003","66 +","(noch) kein Abschluss","54","0.825705789586173","0.732763739126197","0.918647840046149"
