year,quintil_oecd,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,5th Quintile,At least once per week,0.07577,459,5880,0.06901,0.08254
2005,5th Quintile,At least once per month,0.09054,604,5880,0.08321,0.09788
2005,5th Quintile,Seldom,0.31123,2068,5880,0.29939,0.32306
2005,5th Quintile,Never,0.41847,2749,5880,0.40586,0.43108
2007,1st Quintile,At least once per week,0.06991,284,3159,0.06102,0.07881
2007,1st Quintile,At least once per month,0.05206,201,3159,0.04431,0.05981
2007,1st Quintile,Seldom,0.16553,672,3159,0.15256,0.17849
2007,1st Quintile,Never,0.51043,2002,3159,0.49299,0.52786
2007,2nd Quintile,At least once per week,0.07224,306,3541,0.06371,0.08077
2007,2nd Quintile,At least once per month,0.06125,284,3541,0.05335,0.06914
2007,2nd Quintile,Seldom,0.22012,993,3541,0.20647,0.23377
2007,2nd Quintile,Never,0.43290,1958,3541,0.41658,0.44923
2007,3rd Quintile,At least once per week,0.06834,317,3828,0.06035,0.07634
2007,3rd Quintile,At least once per month,0.07457,374,3828,0.06625,0.08290
2007,3rd Quintile,Seldom,0.24624,1125,3828,0.23259,0.25989
2007,3rd Quintile,Never,0.43289,2012,3828,0.41719,0.44858
2007,4th Quintile,At least once per week,0.07743,396,4304,0.06944,0.08542
2007,4th Quintile,At least once per month,0.08321,421,4304,0.07496,0.09146
2007,4th Quintile,Seldom,0.25714,1346,4304,0.24408,0.27019
2007,4th Quintile,Never,0.42768,2141,4304,0.41290,0.44246
2007,5th Quintile,At least once per week,0.06831,461,5569,0.06169,0.07494
2007,5th Quintile,At least once per month,0.08490,551,5569,0.07757,0.09222
2007,5th Quintile,Seldom,0.29733,1863,5569,0.28533,0.30934
2007,5th Quintile,Never,0.43906,2694,5569,0.42602,0.45209
2008,1st Quintile,At least once per week,0.06794,251,3003,0.05894,0.07695
2008,1st Quintile,At least once per month,0.04333,180,3003,0.03605,0.05062
2008,1st Quintile,Seldom,0.18882,703,3003,0.17482,0.20282
2008,1st Quintile,Never,0.49676,1869,3003,0.47887,0.51464
2008,2nd Quintile,At least once per week,0.07651,294,3344,0.06750,0.08552
2008,2nd Quintile,At least once per month,0.06296,272,3344,0.05472,0.07119
2008,2nd Quintile,Seldom,0.23358,957,3344,0.21923,0.24792
2008,2nd Quintile,Never,0.43466,1821,3344,0.41785,0.45146
2008,3rd Quintile,At least once per week,0.06427,314,3749,0.05642,0.07212
2008,3rd Quintile,At least once per month,0.08619,376,3749,0.07720,0.09517
2008,3rd Quintile,Seldom,0.24313,1081,3749,0.22940,0.25687
2008,3rd Quintile,Never,0.43208,1978,3749,0.41622,0.44794
2008,4th Quintile,At least once per week,0.07273,325,3921,0.06460,0.08086
2008,4th Quintile,At least once per month,0.07974,394,3921,0.07126,0.08822
2008,4th Quintile,Seldom,0.27946,1298,3921,0.26541,0.29351
2008,4th Quintile,Never,0.42394,1904,3921,0.40847,0.43941
2008,5th Quintile,At least once per week,0.06215,390,5215,0.05559,0.06870
2008,5th Quintile,At least once per month,0.08682,523,5215,0.07918,0.09447
2008,5th Quintile,Seldom,0.29987,1767,5215,0.28743,0.31231
2008,5th Quintile,Never,0.44246,2535,5215,0.42898,0.45594
2009,1st Quintile,At least once per week,0.07225,237,2861,0.06276,0.08174
2009,1st Quintile,At least once per month,0.05505,202,2861,0.04669,0.06341
2009,1st Quintile,Seldom,0.17755,643,2861,0.16354,0.19155
2009,1st Quintile,Never,0.50430,1779,2861,0.48598,0.52263
2009,2nd Quintile,At least once per week,0.05856,231,3146,0.05035,0.06676
2009,2nd Quintile,At least once per month,0.06784,275,3146,0.05905,0.07663
2009,2nd Quintile,Seldom,0.21703,853,3146,0.20262,0.23143
2009,2nd Quintile,Never,0.45540,1787,3146,0.43800,0.47281
2009,3rd Quintile,At least once per week,0.05904,246,3420,0.05114,0.06694
2009,3rd Quintile,At least once per month,0.07576,310,3420,0.06689,0.08463
2009,3rd Quintile,Seldom,0.24555,994,3420,0.23113,0.25998
2009,3rd Quintile,Never,0.45614,1870,3420,0.43944,0.47283
2009,4th Quintile,At least once per week,0.06655,330,3713,0.05853,0.07457
2009,4th Quintile,At least once per month,0.07898,366,3713,0.07031,0.08766
2009,4th Quintile,Seldom,0.27690,1225,3713,0.26251,0.29130
2009,4th Quintile,Never,0.42604,1792,3713,0.41013,0.44195
2009,5th Quintile,At least once per week,0.06385,359,4780,0.05692,0.07079
2009,5th Quintile,At least once per month,0.07556,436,4780,0.06807,0.08306
2009,5th Quintile,Seldom,0.30028,1568,4780,0.28728,0.31327
2009,5th Quintile,Never,0.45160,2417,4780,0.43749,0.46571
2011,1st Quintile,At least once per week,0.06964,363,4513,0.06222,0.07707
2011,1st Quintile,At least once per month,0.05008,294,4513,0.04371,0.05644
2011,1st Quintile,Seldom,0.17173,891,4513,0.16072,0.18273
2011,1st Quintile,Never,0.52101,2965,4513,0.50644,0.53559
2011,2nd Quintile,At least once per week,0.07410,426,4419,0.06637,0.08182
2011,2nd Quintile,At least once per month,0.06220,400,4419,0.05508,0.06932
2011,2nd Quintile,Seldom,0.23457,1165,4419,0.22207,0.24706
2011,2nd Quintile,Never,0.44383,2428,4419,0.42918,0.45848
2011,3rd Quintile,At least once per week,0.05311,265,4086,0.04623,0.05999
2011,3rd Quintile,At least once per month,0.07522,415,4086,0.06714,0.08331
2011,3rd Quintile,Seldom,0.23106,1160,4086,0.21813,0.24399
2011,3rd Quintile,Never,0.47802,2246,4086,0.46270,0.49334
2011,4th Quintile,At least once per week,0.06670,346,4023,0.05899,0.07441
2011,4th Quintile,At least once per month,0.08450,418,4023,0.07590,0.09309
2011,4th Quintile,Seldom,0.25493,1256,4023,0.24146,0.26840
2011,4th Quintile,Never,0.44332,2003,4023,0.42796,0.45867
2011,5th Quintile,At least once per week,0.06224,368,4780,0.05539,0.06909
2011,5th Quintile,At least once per month,0.08575,508,4780,0.07781,0.09368
2011,5th Quintile,Seldom,0.29181,1558,4780,0.27892,0.30469
2011,5th Quintile,Never,0.44367,2346,4780,0.42958,0.45775
2013,1st Quintile,At least once per week,0.06317,402,5108,0.05650,0.06985
2013,1st Quintile,At least once per month,0.04800,322,5108,0.04214,0.05386
2013,1st Quintile,Seldom,0.15242,997,5108,0.14256,0.16227
2013,1st Quintile,Never,0.53021,3387,5108,0.51652,0.54390
2013,2nd Quintile,At least once per week,0.06648,434,5130,0.05966,0.07330
2013,2nd Quintile,At least once per month,0.07289,455,5130,0.06578,0.08001
2013,2nd Quintile,Seldom,0.19799,1246,5130,0.18709,0.20890
2013,2nd Quintile,Never,0.48365,2995,5130,0.46997,0.49732
2013,3rd Quintile,At least once per week,0.07660,438,4877,0.06913,0.08406
2013,3rd Quintile,At least once per month,0.06897,521,4877,0.06186,0.07609
2013,3rd Quintile,Seldom,0.23056,1424,4877,0.21873,0.24238
2013,3rd Quintile,Never,0.45674,2494,4877,0.44276,0.47072
2013,4th Quintile,At least once per week,0.06929,414,4837,0.06213,0.07645
2013,4th Quintile,At least once per month,0.07498,496,4837,0.06756,0.08240
2013,4th Quintile,Seldom,0.24928,1493,4837,0.23709,0.26147
2013,4th Quintile,Never,0.45786,2434,4837,0.44382,0.47190
2013,5th Quintile,At least once per week,0.06867,448,5424,0.06194,0.07540
2013,5th Quintile,At least once per month,0.08292,569,5424,0.07558,0.09026
2013,5th Quintile,Seldom,0.28248,1727,5424,0.27050,0.29446
2013,5th Quintile,Never,0.45455,2680,5424,0.44130,0.46781
2015,1st Quintile,At least once per week,0.06651,407,5032,0.05962,0.07339
2015,1st Quintile,At least once per month,0.05088,335,5032,0.04481,0.05696
2015,1st Quintile,Seldom,0.14252,933,5032,0.13286,0.15218
2015,1st Quintile,Never,0.53755,3357,5032,0.52378,0.55133
2015,2nd Quintile,At least once per week,0.07416,430,5281,0.06709,0.08122
2015,2nd Quintile,At least once per month,0.06013,431,5281,0.05372,0.06654
2015,2nd Quintile,Seldom,0.19925,1241,5281,0.18848,0.21003
2015,2nd Quintile,Never,0.49244,3179,5281,0.47896,0.50593
2015,3rd Quintile,At least once per week,0.06245,389,4875,0.05565,0.06924
2015,3rd Quintile,At least once per month,0.06418,478,4875,0.05730,0.07106
2015,3rd Quintile,Seldom,0.20896,1282,4875,0.19754,0.22037
2015,3rd Quintile,Never,0.50024,2726,4875,0.48620,0.51428
2015,4th Quintile,At least once per week,0.05902,353,4765,0.05233,0.06571
2015,4th Quintile,At least once per month,0.07709,513,4765,0.06952,0.08466
2015,4th Quintile,Seldom,0.24938,1414,4765,0.23710,0.26167
2015,4th Quintile,Never,0.47659,2485,4765,0.46241,0.49078
2015,5th Quintile,At least once per week,0.06485,384,5099,0.05809,0.07161
2015,5th Quintile,At least once per month,0.07192,525,5099,0.06483,0.07902
2015,5th Quintile,Seldom,0.28067,1627,5099,0.26833,0.29300
2015,5th Quintile,Never,0.47851,2563,5099,0.46480,0.49222
2017,1st Quintile,At least once per week,0.06769,696,6159,0.06142,0.07397
2017,1st Quintile,At least once per month,0.05577,453,6159,0.05004,0.06150
2017,1st Quintile,Seldom,0.13967,1076,6159,0.13101,0.14833
2017,1st Quintile,Never,0.51483,3934,6159,0.50234,0.52731
2017,2nd Quintile,At least once per week,0.06734,408,4931,0.06034,0.07433
2017,2nd Quintile,At least once per month,0.06208,404,4931,0.05534,0.06881
2017,2nd Quintile,Seldom,0.18261,1104,4931,0.17183,0.19340
2017,2nd Quintile,Never,0.51334,3015,4931,0.49939,0.52729
2017,3rd Quintile,At least once per week,0.06258,336,4419,0.05543,0.06972
2017,3rd Quintile,At least once per month,0.08242,435,4419,0.07431,0.09053
2017,3rd Quintile,Seldom,0.21369,1139,4419,0.20160,0.22578
2017,3rd Quintile,Never,0.47314,2509,4419,0.45842,0.48786
2017,4th Quintile,At least once per week,0.06730,331,4326,0.05983,0.07477
2017,4th Quintile,At least once per month,0.08452,443,4326,0.07623,0.09281
2017,4th Quintile,Seldom,0.24679,1232,4326,0.23394,0.25964
2017,4th Quintile,Never,0.47479,2320,4326,0.45991,0.48968
2017,5th Quintile,At least once per week,0.06172,323,4543,0.05472,0.06872
2017,5th Quintile,At least once per month,0.07181,478,4543,0.06430,0.07931
2017,5th Quintile,Seldom,0.25178,1310,4543,0.23916,0.26440
2017,5th Quintile,Never,0.50484,2432,4543,0.49030,0.51938
2018,1st Quintile,At least once per week,0.00420,411,2403,0.00161,0.00678
2018,1st Quintile,At least once per month,0.00233,211,2403,0.00040,0.00426
2018,1st Quintile,Seldom,0.00382,442,2403,0.00135,0.00628
2018,1st Quintile,Never,0.01220,1339,2403,0.00781,0.01659
2018,2nd Quintile,Never,0.00100,121,121,-0.00465,0.00664
2018,3rd Quintile,Never,0.00036,40,40,-0.00561,0.00634
2019,1st Quintile,At least once per week,0.06627,749,7004,0.06044,0.07209
2019,1st Quintile,At least once per month,0.05244,458,7004,0.04722,0.05766
2019,1st Quintile,Seldom,0.14043,1331,7004,0.13230,0.14857
2019,1st Quintile,Never,0.52496,4466,7004,0.51327,0.53666
2019,2nd Quintile,At least once per week,0.06712,374,4902,0.06011,0.07413
2019,2nd Quintile,At least once per month,0.05758,347,4902,0.05106,0.06410
2019,2nd Quintile,Seldom,0.20694,1204,4902,0.19560,0.21828
2019,2nd Quintile,Never,0.48483,2977,4902,0.47084,0.49882
2019,3rd Quintile,At least once per week,0.05817,329,4500,0.05133,0.06501
2019,3rd Quintile,At least once per month,0.05993,367,4500,0.05300,0.06687
2019,3rd Quintile,Seldom,0.21745,1199,4500,0.20539,0.22950
2019,3rd Quintile,Never,0.49712,2605,4500,0.48251,0.51173
2019,4th Quintile,At least once per week,0.05841,310,4265,0.05137,0.06545
2019,4th Quintile,At least once per month,0.06449,401,4265,0.05712,0.07187
2019,4th Quintile,Seldom,0.24509,1233,4265,0.23218,0.25800
2019,4th Quintile,Never,0.48717,2321,4265,0.47217,0.50217
2019,5th Quintile,At least once per week,0.05834,323,4771,0.05169,0.06499
2019,5th Quintile,At least once per month,0.07277,448,4771,0.06540,0.08014
2019,5th Quintile,Seldom,0.26105,1478,4771,0.24859,0.27352
2019,5th Quintile,Never,0.50057,2522,4771,0.48638,0.51476
