year,age_gr,migback,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,46-65 y.,Direct migration background,At least once per month,0.16103,163,981,0.13802,0.18404
2003,46-65 y.,Direct migration background,Seldom,0.29127,298,981,0.26282,0.31972
2003,46-65 y.,Direct migration background,Never,0.37771,360,981,0.34736,0.40807
2003,66 and older,No migration background,At least once per week,0.18408,548,3255,0.17076,0.19739
2003,66 and older,No migration background,At least once per month,0.12364,403,3255,0.11233,0.13495
2003,66 and older,No migration background,Seldom,0.28459,927,3255,0.26909,0.30009
2003,66 and older,No migration background,Never,0.39912,1377,3255,0.38229,0.41595
2003,66 and older,Direct migration background,At least once per week,0.24537,89,352,0.20035,0.29039
2003,66 and older,Direct migration background,At least once per month,0.14461,55,352,0.10781,0.18140
2003,66 and older,Direct migration background,Seldom,0.20867,79,352,0.16615,0.25118
2003,66 and older,Direct migration background,Never,0.38483,129,352,0.33393,0.43573
2005,17-29 y.,No migration background,At least once per week,0.02298,83,2979,0.01760,0.02836
2005,17-29 y.,No migration background,At least once per month,0.04750,164,2979,0.03986,0.05514
2005,17-29 y.,No migration background,Seldom,0.29466,850,2979,0.27829,0.31104
2005,17-29 y.,No migration background,Never,0.63087,1882,2979,0.61354,0.64820
2005,17-29 y.,Direct migration background,At least once per week,0.09951,38,288,0.06488,0.13414
2005,17-29 y.,Direct migration background,Seldom,0.29984,96,288,0.24683,0.35285
2005,17-29 y.,Direct migration background,Never,0.51685,154,288,0.45903,0.57466
2005,17-29 y.,Indirect migration background,At least once per week,0.09821,47,515,0.07248,0.12394
2005,17-29 y.,Indirect migration background,At least once per month,0.06036,31,515,0.03977,0.08094
2005,17-29 y.,Indirect migration background,Seldom,0.23084,129,515,0.19441,0.26727
2005,17-29 y.,Indirect migration background,Never,0.60037,308,515,0.55803,0.64272
2005,30-45 y.,No migration background,At least once per week,0.04516,250,5031,0.03942,0.05090
2005,30-45 y.,No migration background,At least once per month,0.06979,410,5031,0.06275,0.07683
2005,30-45 y.,No migration background,Seldom,0.31668,1608,5031,0.30382,0.32954
2005,30-45 y.,No migration background,Never,0.56259,2763,5031,0.54888,0.57630
2005,30-45 y.,Direct migration background,At least once per week,0.12898,107,793,0.10564,0.15232
2005,30-45 y.,Direct migration background,At least once per month,0.09969,95,793,0.07882,0.12055
2005,30-45 y.,Direct migration background,Seldom,0.31988,262,793,0.28740,0.35237
2005,30-45 y.,Direct migration background,Never,0.44727,329,793,0.41264,0.48189
2005,30-45 y.,Indirect migration background,Seldom,0.38324,84,200,0.31569,0.45079
2005,30-45 y.,Indirect migration background,Never,0.46297,116,200,0.39369,0.53225
2005,46-65 y.,No migration background,At least once per week,0.07984,476,6045,0.07301,0.08668
2005,46-65 y.,No migration background,At least once per month,0.08212,523,6045,0.07520,0.08905
2005,46-65 y.,No migration background,Seldom,0.32450,1964,6045,0.31269,0.33630
2005,46-65 y.,No migration background,Never,0.50731,3082,6045,0.49470,0.51991
2005,46-65 y.,Direct migration background,At least once per week,0.13302,129,885,0.11063,0.15541
2005,46-65 y.,Direct migration background,At least once per month,0.14008,141,885,0.11720,0.16296
2005,46-65 y.,Direct migration background,Seldom,0.27991,254,885,0.25031,0.30951
2005,46-65 y.,Direct migration background,Never,0.43909,361,885,0.40637,0.47181
2005,66 and older,No migration background,At least once per week,0.16723,525,3360,0.15461,0.17985
2005,66 and older,No migration background,At least once per month,0.12606,433,3360,0.11484,0.13729
2005,66 and older,No migration background,Seldom,0.28211,943,3360,0.26689,0.29733
2005,66 and older,No migration background,Never,0.41061,1459,3360,0.39397,0.42725
2005,66 and older,Direct migration background,At least once per week,0.21688,77,363,0.17443,0.25934
2005,66 and older,Direct migration background,At least once per month,0.13673,53,363,0.10134,0.17213
2005,66 and older,Direct migration background,Seldom,0.22832,92,363,0.18508,0.27156
2005,66 and older,Direct migration background,Never,0.41026,141,363,0.35959,0.46093
2007,17-29 y.,No migration background,At least once per week,0.02135,84,2670,0.01587,0.02683
2007,17-29 y.,No migration background,At least once per month,0.04914,153,2670,0.04094,0.05734
2007,17-29 y.,No migration background,Seldom,0.22764,705,2670,0.21173,0.24355
2007,17-29 y.,No migration background,Never,0.61175,1728,2670,0.59326,0.63024
2007,17-29 y.,Direct migration background,At least once per week,0.09481,36,245,0.05805,0.13157
2007,17-29 y.,Direct migration background,Seldom,0.28083,86,245,0.22444,0.33722
2007,17-29 y.,Direct migration background,Never,0.49989,123,245,0.43715,0.56263
2007,17-29 y.,Indirect migration background,At least once per week,0.07214,36,442,0.04799,0.09628
2007,17-29 y.,Indirect migration background,At least once per month,0.06767,44,442,0.04422,0.09111
2007,17-29 y.,Indirect migration background,Seldom,0.22527,109,442,0.18628,0.26426
2007,17-29 y.,Indirect migration background,Never,0.54200,253,442,0.49550,0.58850
2007,30-45 y.,No migration background,At least once per week,0.04504,252,4737,0.03913,0.05094
2007,30-45 y.,No migration background,At least once per month,0.07309,396,4737,0.06568,0.08050
2007,30-45 y.,No migration background,Seldom,0.28456,1378,4737,0.27171,0.29741
2007,30-45 y.,No migration background,Never,0.59185,2711,4737,0.57785,0.60584
2007,30-45 y.,Direct migration background,At least once per week,0.11713,85,687,0.09306,0.14119
2007,30-45 y.,Direct migration background,At least once per month,0.12214,90,687,0.09764,0.14664
2007,30-45 y.,Direct migration background,Seldom,0.30527,233,687,0.27081,0.33974
2007,30-45 y.,Direct migration background,Never,0.45546,279,687,0.41819,0.49273
2007,30-45 y.,Indirect migration background,Seldom,0.30857,104,228,0.24848,0.36866
2007,30-45 y.,Indirect migration background,Never,0.51497,124,228,0.44995,0.57998
2007,46-65 y.,No migration background,At least once per week,0.07199,460,6191,0.06555,0.07843
2007,46-65 y.,No migration background,At least once per month,0.07703,515,6191,0.07039,0.08367
2007,46-65 y.,No migration background,Seldom,0.30227,1903,6191,0.29083,0.31371
2007,46-65 y.,No migration background,Never,0.54048,3313,6191,0.52807,0.55290
2007,46-65 y.,Direct migration background,At least once per week,0.14536,123,784,0.12068,0.17005
2007,46-65 y.,Direct migration background,At least once per month,0.07815,76,784,0.05935,0.09695
2007,46-65 y.,Direct migration background,Seldom,0.28704,242,784,0.25535,0.31873
2007,46-65 y.,Direct migration background,Never,0.47601,343,784,0.44103,0.51099
2007,66 and older,No migration background,At least once per week,0.14934,571,3918,0.13817,0.16050
2007,66 and older,No migration background,At least once per month,0.12238,464,3918,0.11212,0.13264
2007,66 and older,No migration background,Seldom,0.28296,1121,3918,0.26885,0.29707
2007,66 and older,No migration background,Never,0.43001,1762,3918,0.41451,0.44552
2007,66 and older,Direct migration background,At least once per week,0.21327,88,375,0.17175,0.25478
2007,66 and older,Direct migration background,At least once per month,0.10067,41,375,0.07017,0.13116
2007,66 and older,Direct migration background,Seldom,0.24071,100,375,0.19738,0.28404
2007,66 and older,Direct migration background,Never,0.44535,146,375,0.39498,0.49573
2008,17-29 y.,No migration background,At least once per week,0.02099,83,2489,0.01535,0.02662
2008,17-29 y.,No migration background,At least once per month,0.04123,129,2489,0.03342,0.04905
2008,17-29 y.,No migration background,Seldom,0.24385,686,2489,0.22698,0.26073
2008,17-29 y.,No migration background,Never,0.61867,1591,2489,0.59958,0.63776
2008,17-29 y.,Direct migration background,Seldom,0.36999,88,181,0.29946,0.44052
2008,17-29 y.,Direct migration background,Never,0.48080,93,181,0.40781,0.55380
2008,17-29 y.,Indirect migration background,At least once per week,0.07964,43,401,0.05311,0.10618
2008,17-29 y.,Indirect migration background,Seldom,0.26066,123,401,0.21764,0.30368
2008,17-29 y.,Indirect migration background,Never,0.48736,235,401,0.43837,0.53634
2008,30-45 y.,No migration background,At least once per week,0.03549,193,4286,0.02995,0.04103
2008,30-45 y.,No migration background,At least once per month,0.07461,365,4286,0.06674,0.08248
2008,30-45 y.,No migration background,Seldom,0.29670,1281,4286,0.28302,0.31038
2008,30-45 y.,No migration background,Never,0.59103,2447,4286,0.57631,0.60575
2008,30-45 y.,Direct migration background,At least once per week,0.14199,82,601,0.11406,0.16992
2008,30-45 y.,Direct migration background,At least once per month,0.12579,79,601,0.09926,0.15233
2008,30-45 y.,Direct migration background,Seldom,0.30161,193,601,0.26489,0.33834
2008,30-45 y.,Direct migration background,Never,0.42812,247,601,0.38852,0.46771
2008,30-45 y.,Indirect migration background,Seldom,0.26984,90,231,0.21247,0.32720
2008,30-45 y.,Indirect migration background,Never,0.54639,141,231,0.48205,0.61073
2008,46-65 y.,No migration background,At least once per week,0.06508,409,5916,0.05879,0.07137
2008,46-65 y.,No migration background,At least once per month,0.07822,509,5916,0.07138,0.08507
2008,46-65 y.,No migration background,Seldom,0.30645,1859,5916,0.29470,0.31820
2008,46-65 y.,No migration background,Never,0.54549,3139,5916,0.53280,0.55818
2008,46-65 y.,Direct migration background,At least once per week,0.10323,97,706,0.08077,0.12569
2008,46-65 y.,Direct migration background,At least once per month,0.11708,81,706,0.09335,0.14082
2008,46-65 y.,Direct migration background,Seldom,0.31321,226,706,0.27897,0.34744
2008,46-65 y.,Direct migration background,Never,0.46287,302,706,0.42606,0.49968
2008,66 and older,No migration background,At least once per week,0.15328,539,3883,0.14194,0.16461
2008,66 and older,No migration background,At least once per month,0.11584,448,3883,0.10577,0.12591
2008,66 and older,No migration background,Seldom,0.29918,1150,3883,0.28478,0.31359
2008,66 and older,No migration background,Never,0.42001,1746,3883,0.40448,0.43553
2008,66 and older,Direct migration background,At least once per week,0.22722,77,368,0.18434,0.27009
2008,66 and older,Direct migration background,At least once per month,0.14338,61,368,0.10752,0.17923
2008,66 and older,Direct migration background,Seldom,0.22953,88,368,0.18651,0.27256
2008,66 and older,Direct migration background,Never,0.39987,142,368,0.34975,0.44999
2009,17-29 y.,No migration background,At least once per week,0.02991,82,2290,0.02293,0.03689
2009,17-29 y.,No migration background,At least once per month,0.04377,128,2290,0.03539,0.05215
2009,17-29 y.,No migration background,Seldom,0.24007,614,2290,0.22257,0.25757
2009,17-29 y.,No migration background,Never,0.61979,1466,2290,0.59990,0.63968
2009,17-29 y.,Direct migration background,Seldom,0.28571,52,140,0.21060,0.36081
2009,17-29 y.,Direct migration background,Never,0.53506,88,140,0.45214,0.61798
2009,17-29 y.,Indirect migration background,At least once per week,0.05065,32,385,0.02872,0.07258
2009,17-29 y.,Indirect migration background,At least once per month,0.05779,34,385,0.03445,0.08113
2009,17-29 y.,Indirect migration background,Seldom,0.25907,105,385,0.21525,0.30289
2009,17-29 y.,Indirect migration background,Never,0.54461,214,385,0.49480,0.59442
2009,30-45 y.,No migration background,At least once per week,0.03811,197,3858,0.03207,0.04415
2009,30-45 y.,No migration background,At least once per month,0.07292,300,3858,0.06471,0.08112
2009,30-45 y.,No migration background,Seldom,0.29091,1151,3858,0.27657,0.30524
2009,30-45 y.,No migration background,Never,0.59298,2210,3858,0.57748,0.60849
2009,30-45 y.,Direct migration background,At least once per week,0.12723,68,528,0.09878,0.15568
2009,30-45 y.,Direct migration background,At least once per month,0.12407,72,528,0.09592,0.15222
2009,30-45 y.,Direct migration background,Seldom,0.31216,177,528,0.27259,0.35172
2009,30-45 y.,Direct migration background,Never,0.42657,211,528,0.38435,0.46880
2009,30-45 y.,Indirect migration background,Seldom,0.32339,91,225,0.26213,0.38464
2009,30-45 y.,Indirect migration background,Never,0.51934,134,225,0.45391,0.58477
2009,46-65 y.,No migration background,At least once per week,0.06174,377,5633,0.05545,0.06802
2009,46-65 y.,No migration background,At least once per month,0.07654,476,5633,0.06959,0.08348
2009,46-65 y.,No migration background,Seldom,0.29997,1709,5633,0.28800,0.31194
2009,46-65 y.,No migration background,Never,0.55580,3071,5633,0.54283,0.56878
2009,46-65 y.,Direct migration background,At least once per week,0.10904,78,613,0.08435,0.13374
2009,46-65 y.,Direct migration background,At least once per month,0.13396,87,613,0.10697,0.16095
2009,46-65 y.,Direct migration background,Seldom,0.28376,183,613,0.24804,0.31948
2009,46-65 y.,Direct migration background,Never,0.46028,265,613,0.42079,0.49977
2009,66 and older,No migration background,At least once per week,0.13468,467,3793,0.12381,0.14554
2009,66 and older,No migration background,At least once per month,0.10995,408,3793,0.09999,0.11990
2009,66 and older,No migration background,Seldom,0.28342,1083,3793,0.26908,0.29777
2009,66 and older,No migration background,Never,0.45851,1835,3793,0.44265,0.47437
2009,66 and older,Direct migration background,At least once per week,0.18901,58,334,0.14696,0.23106
2009,66 and older,Direct migration background,At least once per month,0.10670,41,334,0.07354,0.13986
2009,66 and older,Direct migration background,Seldom,0.28140,100,334,0.23310,0.32969
2009,66 and older,Direct migration background,Never,0.41394,135,334,0.36104,0.46684
2011,17-29 y.,No migration background,At least once per week,0.02703,131,3204,0.02141,0.03264
2011,17-29 y.,No migration background,At least once per month,0.04829,191,3204,0.04086,0.05571
2011,17-29 y.,No migration background,Seldom,0.21935,763,3204,0.20502,0.23369
2011,17-29 y.,No migration background,Never,0.63143,2119,3204,0.61472,0.64814
2011,17-29 y.,Direct migration background,At least once per month,0.04987,31,408,0.02872,0.07102
2011,17-29 y.,Direct migration background,Seldom,0.22200,93,408,0.18162,0.26237
2011,17-29 y.,Direct migration background,Never,0.62322,284,408,0.57614,0.67030
2011,17-29 y.,Indirect migration background,At least once per week,0.07568,61,526,0.05305,0.09830
2011,17-29 y.,Indirect migration background,At least once per month,0.04133,36,526,0.02431,0.05836
2011,17-29 y.,Indirect migration background,Seldom,0.21435,124,526,0.17925,0.24945
2011,17-29 y.,Indirect migration background,Never,0.56235,305,526,0.51992,0.60479
2011,30-45 y.,No migration background,At least once per week,0.04317,529,7821,0.03867,0.04768
2011,30-45 y.,No migration background,At least once per month,0.07570,776,7821,0.06984,0.08157
2011,30-45 y.,No migration background,Seldom,0.26862,2114,7821,0.25879,0.27844
2011,30-45 y.,No migration background,Never,0.61143,4402,7821,0.60063,0.62223
2011,30-45 y.,Direct migration background,At least once per week,0.09604,180,1493,0.08109,0.11100
2011,30-45 y.,Direct migration background,At least once per month,0.10945,152,1493,0.09361,0.12529
2011,30-45 y.,Direct migration background,Seldom,0.26200,371,1493,0.23969,0.28431
2011,30-45 y.,Direct migration background,Never,0.52942,790,1493,0.50409,0.55474
2011,30-45 y.,Indirect migration background,At least once per week,0.03289,38,605,0.01866,0.04711
2011,30-45 y.,Indirect migration background,At least once per month,0.07071,54,605,0.05027,0.09115
2011,30-45 y.,Indirect migration background,Seldom,0.31684,187,605,0.27974,0.35395
2011,30-45 y.,Indirect migration background,Never,0.57810,326,605,0.53871,0.61748
2011,46-65 y.,No migration background,At least once per week,0.06143,585,8039,0.05618,0.06668
2011,46-65 y.,No migration background,At least once per month,0.07932,782,8039,0.07341,0.08523
2011,46-65 y.,No migration background,Seldom,0.27608,2250,8039,0.26631,0.28585
2011,46-65 y.,No migration background,Never,0.58032,4422,8039,0.56953,0.59110
2011,46-65 y.,Direct migration background,At least once per week,0.13391,149,946,0.11220,0.15563
2011,46-65 y.,Direct migration background,At least once per month,0.11804,109,946,0.09747,0.13862
2011,46-65 y.,Direct migration background,Seldom,0.29482,274,946,0.26575,0.32389
2011,46-65 y.,Direct migration background,Never,0.45168,414,946,0.41995,0.48342
2011,46-65 y.,Indirect migration background,Seldom,0.26127,32,85,0.16732,0.35523
2011,46-65 y.,Indirect migration background,Never,0.48281,53,85,0.37594,0.58967
2011,66 and older,No migration background,At least once per week,0.14453,632,4683,0.13446,0.15460
2011,66 and older,No migration background,At least once per month,0.11232,528,4683,0.10327,0.12136
2011,66 and older,No migration background,Seldom,0.28152,1306,4683,0.26864,0.29441
2011,66 and older,No migration background,Never,0.44752,2217,4683,0.43328,0.46176
2011,66 and older,Direct migration background,At least once per week,0.17469,69,417,0.13820,0.21118
2011,66 and older,Direct migration background,At least once per month,0.13239,62,417,0.09982,0.16496
2011,66 and older,Direct migration background,Seldom,0.24197,100,417,0.20081,0.28313
2011,66 and older,Direct migration background,Never,0.43649,186,417,0.38883,0.48415
2013,17-29 y.,No migration background,At least once per week,0.02953,112,2798,0.02325,0.03580
2013,17-29 y.,No migration background,At least once per month,0.04340,156,2798,0.03585,0.05095
2013,17-29 y.,No migration background,Seldom,0.22409,703,2798,0.20864,0.23954
2013,17-29 y.,No migration background,Never,0.58892,1827,2798,0.57069,0.60716
2013,17-29 y.,Direct migration background,Seldom,0.09675,69,253,0.06025,0.13324
2013,17-29 y.,Direct migration background,Never,0.19480,184,253,0.14590,0.24369
2013,17-29 y.,Indirect migration background,At least once per week,0.02718,53,473,0.01251,0.04185
2013,17-29 y.,Indirect migration background,At least once per month,0.02243,39,473,0.00907,0.03579
2013,17-29 y.,Indirect migration background,Seldom,0.09926,108,473,0.07229,0.12624
2013,17-29 y.,Indirect migration background,Never,0.28719,273,473,0.24638,0.32801
2013,30-45 y.,No migration background,At least once per week,0.04802,372,6244,0.04272,0.05333
2013,30-45 y.,No migration background,At least once per month,0.06469,583,6244,0.05859,0.07080
2013,30-45 y.,No migration background,Seldom,0.25051,1721,6244,0.23976,0.26125
2013,30-45 y.,No migration background,Never,0.60847,3568,6244,0.59636,0.62058
2013,30-45 y.,Direct migration background,At least once per week,0.04308,152,1225,0.03171,0.05446
2013,30-45 y.,Direct migration background,At least once per month,0.04399,126,1225,0.03250,0.05548
2013,30-45 y.,Direct migration background,Seldom,0.10852,308,1225,0.09110,0.12595
2013,30-45 y.,Direct migration background,Never,0.22317,639,1225,0.19984,0.24649
2013,30-45 y.,Indirect migration background,At least once per week,0.02267,37,505,0.00968,0.03567
2013,30-45 y.,Indirect migration background,At least once per month,0.04541,49,505,0.02723,0.06358
2013,30-45 y.,Indirect migration background,Seldom,0.15576,136,505,0.12410,0.18742
2013,30-45 y.,Indirect migration background,Never,0.38702,283,505,0.34449,0.42954
2013,46-65 y.,No migration background,At least once per week,0.06476,598,7946,0.05934,0.07017
2013,46-65 y.,No migration background,At least once per month,0.07269,718,7946,0.06698,0.07840
2013,46-65 y.,No migration background,Seldom,0.27380,2239,7946,0.26399,0.28360
2013,46-65 y.,No migration background,Never,0.57556,4391,7946,0.56470,0.58643
2013,46-65 y.,Direct migration background,At least once per week,0.08265,129,870,0.06434,0.10096
2013,46-65 y.,Direct migration background,At least once per month,0.08234,109,870,0.06406,0.10062
2013,46-65 y.,Direct migration background,Seldom,0.17890,241,870,0.15341,0.20438
2013,46-65 y.,Direct migration background,Never,0.31716,391,870,0.28622,0.34811
2013,46-65 y.,Indirect migration background,Seldom,0.21580,34,103,0.13597,0.29564
2013,46-65 y.,Indirect migration background,Never,0.50720,69,103,0.41018,0.60423
2013,66 and older,No migration background,At least once per week,0.14102,594,4514,0.13087,0.15117
2013,66 and older,No migration background,At least once per month,0.11499,503,4514,0.10568,0.12430
2013,66 and older,No migration background,Seldom,0.27173,1231,4514,0.25875,0.28471
2013,66 and older,No migration background,Never,0.45488,2186,4514,0.44035,0.46941
2013,66 and older,Direct migration background,At least once per week,0.16559,62,376,0.12797,0.20321
2013,66 and older,Direct migration background,At least once per month,0.09876,37,376,0.06856,0.12895
2013,66 and older,Direct migration background,Seldom,0.21786,96,376,0.17608,0.25964
2013,66 and older,Direct migration background,Never,0.44406,181,376,0.39378,0.49435
2015,17-29 y.,No migration background,At least once per week,0.02604,79,2572,0.01988,0.03219
2015,17-29 y.,No migration background,At least once per month,0.03495,144,2572,0.02785,0.04205
2015,17-29 y.,No migration background,Seldom,0.23179,627,2572,0.21548,0.24811
2015,17-29 y.,No migration background,Never,0.63015,1722,2572,0.61149,0.64882
2015,17-29 y.,Direct migration background,At least once per week,0.06917,73,1076,0.05400,0.08434
2015,17-29 y.,Direct migration background,At least once per month,0.06690,88,1076,0.05196,0.08183
2015,17-29 y.,Direct migration background,Seldom,0.18895,220,1076,0.16555,0.21235
2015,17-29 y.,Direct migration background,Never,0.64909,695,1076,0.62056,0.67762
2015,17-29 y.,Indirect migration background,At least once per week,0.06613,74,804,0.04894,0.08332
2015,17-29 y.,Indirect migration background,At least once per month,0.07670,71,804,0.05830,0.09511
2015,17-29 y.,Indirect migration background,Seldom,0.23574,209,804,0.20638,0.26510
2015,17-29 y.,Indirect migration background,Never,0.55696,450,804,0.52261,0.59132
2015,30-45 y.,No migration background,At least once per week,0.04016,259,4820,0.03462,0.04571
2015,30-45 y.,No migration background,At least once per month,0.05534,421,4820,0.04889,0.06180
2015,30-45 y.,No migration background,Seldom,0.25726,1291,4820,0.24492,0.26961
2015,30-45 y.,No migration background,Never,0.64574,2849,4820,0.63223,0.65924
2015,30-45 y.,Direct migration background,At least once per week,0.10108,287,2809,0.08993,0.11223
2015,30-45 y.,Direct migration background,At least once per month,0.09228,276,2809,0.08157,0.10298
2015,30-45 y.,Direct migration background,Seldom,0.21702,655,2809,0.20177,0.23227
2015,30-45 y.,Direct migration background,Never,0.58596,1591,2809,0.56774,0.60418
2015,30-45 y.,Indirect migration background,At least once per week,0.05062,47,630,0.03349,0.06775
2015,30-45 y.,Indirect migration background,At least once per month,0.07208,60,630,0.05187,0.09229
2015,30-45 y.,Indirect migration background,Seldom,0.19789,144,630,0.16675,0.22902
2015,30-45 y.,Indirect migration background,Never,0.66366,379,630,0.62674,0.70058
2015,46-65 y.,No migration background,At least once per week,0.05263,471,7288,0.04750,0.05775
2015,46-65 y.,No migration background,At least once per month,0.06652,646,7288,0.06080,0.07224
2015,46-65 y.,No migration background,Seldom,0.26902,2025,7288,0.25884,0.27920
2015,46-65 y.,No migration background,Never,0.61006,4146,7288,0.59886,0.62126
2015,46-65 y.,Direct migration background,At least once per week,0.14873,209,1651,0.13157,0.16590
2015,46-65 y.,Direct migration background,At least once per month,0.10237,200,1651,0.08775,0.11700
2015,46-65 y.,Direct migration background,Seldom,0.24824,411,1651,0.22739,0.26908
2015,46-65 y.,Direct migration background,Never,0.49587,831,1651,0.47174,0.51999
2015,46-65 y.,Indirect migration background,Seldom,0.21305,47,138,0.14448,0.28161
2015,46-65 y.,Indirect migration background,Never,0.61567,91,138,0.53422,0.69713
2015,66 and older,No migration background,At least once per week,0.13405,530,4429,0.12401,0.14408
2015,66 and older,No migration background,At least once per month,0.11027,477,4429,0.10105,0.11950
2015,66 and older,No migration background,Seldom,0.26043,1123,4429,0.24750,0.27335
2015,66 and older,No migration background,Never,0.48682,2299,4429,0.47210,0.50154
2015,66 and older,Direct migration background,At least once per week,0.16772,65,438,0.13269,0.20275
2015,66 and older,Direct migration background,At least once per month,0.14555,55,438,0.11248,0.17861
2015,66 and older,Direct migration background,Seldom,0.24789,115,438,0.20740,0.28837
2015,66 and older,Direct migration background,Never,0.42541,203,438,0.37906,0.47177
2017,17-29 y.,No migration background,At least once per week,0.03135,102,2925,0.02504,0.03767
2017,17-29 y.,No migration background,At least once per month,0.04636,160,2925,0.03874,0.05399
2017,17-29 y.,No migration background,Seldom,0.21918,703,2925,0.20418,0.23417
2017,17-29 y.,No migration background,Never,0.63112,1960,2925,0.61363,0.64861
2017,17-29 y.,Direct migration background,At least once per week,0.07465,295,2061,0.06330,0.08600
2017,17-29 y.,Direct migration background,At least once per month,0.04902,151,2061,0.03969,0.05834
2017,17-29 y.,Direct migration background,Seldom,0.16844,381,2061,0.15228,0.18460
2017,17-29 y.,Direct migration background,Never,0.65115,1234,2061,0.63057,0.67173
2017,17-29 y.,Indirect migration background,At least once per week,0.05410,68,804,0.03846,0.06975
2017,17-29 y.,Indirect migration background,At least once per month,0.08565,67,804,0.06629,0.10500
2017,17-29 y.,Indirect migration background,Seldom,0.19060,162,804,0.16344,0.21777
2017,17-29 y.,Indirect migration background,Never,0.58980,507,804,0.55578,0.62382
2017,30-45 y.,No migration background,At least once per week,0.03821,217,4555,0.03264,0.04378
2017,30-45 y.,No migration background,At least once per month,0.06061,383,4555,0.05368,0.06754
2017,30-45 y.,No migration background,Seldom,0.24166,1091,4555,0.22922,0.25409
2017,30-45 y.,No migration background,Never,0.65667,2864,4555,0.64287,0.67046
2017,30-45 y.,Direct migration background,At least once per week,0.11532,532,3958,0.10536,0.12527
2017,30-45 y.,Direct migration background,At least once per month,0.08633,329,3958,0.07758,0.09508
2017,30-45 y.,Direct migration background,Seldom,0.20775,815,3958,0.19511,0.22039
2017,30-45 y.,Direct migration background,Never,0.58428,2282,3958,0.56892,0.59964
2017,30-45 y.,Indirect migration background,At least once per week,0.06763,45,591,0.04736,0.08789
2017,30-45 y.,Indirect migration background,At least once per month,0.08054,63,591,0.05858,0.10250
2017,30-45 y.,Indirect migration background,Seldom,0.18308,115,591,0.15187,0.21428
2017,30-45 y.,Indirect migration background,Never,0.66687,368,591,0.62884,0.70490
2017,46-65 y.,No migration background,At least once per week,0.05296,506,8133,0.04809,0.05783
2017,46-65 y.,No migration background,At least once per month,0.07095,708,8133,0.06537,0.07653
2017,46-65 y.,No migration background,Seldom,0.24720,2117,8133,0.23782,0.25657
2017,46-65 y.,No migration background,Never,0.62739,4802,8133,0.61688,0.63790
2017,46-65 y.,Direct migration background,At least once per week,0.14270,345,2192,0.12805,0.15735
2017,46-65 y.,Direct migration background,At least once per month,0.09409,202,2192,0.08186,0.10631
2017,46-65 y.,Direct migration background,Seldom,0.25871,476,2192,0.24037,0.27704
2017,46-65 y.,Direct migration background,Never,0.50026,1169,2192,0.47933,0.52120
2017,46-65 y.,Indirect migration background,Seldom,0.32765,64,189,0.26056,0.39474
2017,46-65 y.,Indirect migration background,Never,0.58222,125,189,0.51172,0.65272
2017,66 and older,No migration background,At least once per week,0.12781,520,4473,0.11802,0.13759
2017,66 and older,No migration background,At least once per month,0.12035,489,4473,0.11081,0.12988
2017,66 and older,No migration background,Seldom,0.25732,1141,4473,0.24451,0.27014
2017,66 and older,No migration background,Never,0.48464,2323,4473,0.46999,0.49929
2017,66 and older,Direct migration background,At least once per week,0.18361,73,473,0.14868,0.21854
2017,66 and older,Direct migration background,At least once per month,0.15243,60,473,0.12000,0.18485
2017,66 and older,Direct migration background,Seldom,0.22906,108,473,0.19115,0.26697
2017,66 and older,Direct migration background,Never,0.42412,232,473,0.37954,0.46871
2018,17-29 y.,Direct migration background,At least once per week,0.02685,147,1031,0.01698,0.03672
2018,17-29 y.,Direct migration background,At least once per month,0.02086,113,1031,0.01214,0.02959
2018,17-29 y.,Direct migration background,Seldom,0.02906,209,1031,0.01880,0.03932
2018,17-29 y.,Direct migration background,Never,0.08379,562,1031,0.06687,0.10071
2018,30-45 y.,Direct migration background,At least once per week,0.00803,279,1569,0.00361,0.01245
2018,30-45 y.,Direct migration background,At least once per month,0.00365,127,1569,0.00066,0.00663
2018,30-45 y.,Direct migration background,Seldom,0.00750,266,1569,0.00323,0.01177
2018,30-45 y.,Direct migration background,Never,0.02557,897,1569,0.01776,0.03339
2018,46-65 y.,Direct migration background,At least once per week,0.00295,98,544,-0.00161,0.00750
2018,46-65 y.,Direct migration background,At least once per month,0.00107,47,544,-0.00168,0.00383
2018,46-65 y.,Direct migration background,Seldom,0.00219,92,544,-0.00174,0.00611
2018,46-65 y.,Direct migration background,Never,0.00760,307,544,0.00029,0.01490
2019,17-29 y.,No migration background,At least once per week,0.02460,95,2697,0.01875,0.03045
2019,17-29 y.,No migration background,At least once per month,0.04354,132,2697,0.03583,0.05124
2019,17-29 y.,No migration background,Seldom,0.23054,667,2697,0.21464,0.24644
2019,17-29 y.,No migration background,Never,0.61660,1803,2697,0.59824,0.63495
2019,17-29 y.,Direct migration background,At least once per week,0.06005,165,1327,0.04726,0.07284
2019,17-29 y.,Direct migration background,At least once per month,0.03641,84,1327,0.02633,0.04649
2019,17-29 y.,Direct migration background,Seldom,0.16455,286,1327,0.14459,0.18451
2019,17-29 y.,Direct migration background,Never,0.68043,792,1327,0.65533,0.70553
2019,17-29 y.,Indirect migration background,At least once per week,0.05910,56,706,0.04169,0.07651
2019,17-29 y.,Indirect migration background,At least once per month,0.04857,40,706,0.03270,0.06444
