"ple0098_v5","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2004","Hauptschule","Sachsen","11","","",""
"Ja","2004","Hauptschule","Sachsen-Anhalt","2","","",""
"Ja","2004","Hauptschule","Thueringen","7","0.0155010362439059","0.0010571876077842","0.0299448848800277"
"Ja","2004","Realschule","Schleswig-Holstein","10","","",""
"Ja","2004","Realschule","Hamburg","10","","",""
"Ja","2004","Realschule","Niedersachsen","73","0.147805956058282","0.116089053526204","0.179522858590359"
"Ja","2004","Realschule","Bremen","7","0.172510118533619","0.060872545746065","0.284147691321174"
"Ja","2004","Realschule","Nordrhein-Westfalen","154","","",""
"Ja","2004","Realschule","Hessen","44","0.160555704781145","0.117554770953601","0.203556638608689"
"Ja","2004","Realschule","Rheinland-Pfalz,Saarland","30","0.11718653816712","0.0753449174537565","0.159028158880484"
"Ja","2004","Realschule","Baden-Wuerttemberg","95","0.198075028394735","0.162531850289783","0.233618206499688"
"Ja","2004","Realschule","Bayern","133","","",""
"Ja","2004","Realschule","Saarland","","","",""
"Ja","2004","Realschule","Berlin","9","0.0434500982054593","0.0152663169658938","0.0716338794450248"
"Ja","2004","Realschule","Brandenburg","16","","",""
"Ja","2004","Realschule","Mecklenburg-Vorpommern","12","","",""
"Ja","2004","Realschule","Sachsen","51","0.0809336791066657","0.0588517327546095","0.103015625458722"
"Ja","2004","Realschule","Sachsen-Anhalt","18","","",""
"Ja","2004","Realschule","Thueringen","19","","",""
"Ja","2004","(Fach-)Abitur","Schleswig-Holstein","8","0.129819363790981","0.0461576624881723","0.21348106509379"
"Ja","2004","(Fach-)Abitur","Hamburg","8","0.136833083690886","0.0275635114277645","0.246102655954008"
"Ja","2004","(Fach-)Abitur","Niedersachsen","30","0.154265038074725","0.09915166186831","0.20937841428114"
"Ja","2004","(Fach-)Abitur","Bremen","2","","",""
"Ja","2004","(Fach-)Abitur","Nordrhein-Westfalen","123","","",""
"Ja","2004","(Fach-)Abitur","Hessen","26","","",""
"Ja","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","15","","",""
"Ja","2004","(Fach-)Abitur","Baden-Wuerttemberg","34","0.151867247919493","0.107643880500569","0.196090615338416"
"Ja","2004","(Fach-)Abitur","Bayern","36","0.134987311973974","0.0893114686520358","0.180663155295912"
"Ja","2004","(Fach-)Abitur","Saarland","","","",""
"Ja","2004","(Fach-)Abitur","Berlin","12","","",""
"Ja","2004","(Fach-)Abitur","Brandenburg","8","0.144717442584827","0.0585241737968019","0.230910711372853"
"Ja","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Ja","2004","(Fach-)Abitur","Sachsen","13","","",""
"Ja","2004","(Fach-)Abitur","Sachsen-Anhalt","6","0.105775782956685","0.0321335366070721","0.179418029306298"
"Ja","2004","(Fach-)Abitur","Thueringen","7","0.0595335797408599","0.0015625854212838","0.117504574060436"
"Ja","2004","AkademikerIn","Schleswig-Holstein","14","","",""
"Ja","2004","AkademikerIn","Hamburg","7","0.190707388495414","0.0657986449026171","0.315616132088212"
"Ja","2004","AkademikerIn","Niedersachsen","41","0.21020662765751","0.149490371523649","0.270922883791371"
"Ja","2004","AkademikerIn","Bremen","3","","",""
"Ja","2004","AkademikerIn","Nordrhein-Westfalen","149","","",""
"Ja","2004","AkademikerIn","Hessen","34","0.1872939107342","0.128988017452582","0.245599804015817"
"Ja","2004","AkademikerIn","Rheinland-Pfalz,Saarland","23","","",""
"Ja","2004","AkademikerIn","Baden-Wuerttemberg","87","0.303527474492126","0.248480723263494","0.358574225720758"
"Ja","2004","AkademikerIn","Bayern","81","0.284771424706845","0.233617008871544","0.335925840542146"
"Ja","2004","AkademikerIn","Saarland","","","",""
"Ja","2004","AkademikerIn","Berlin","26","","",""
"Ja","2004","AkademikerIn","Brandenburg","27","","",""
"Ja","2004","AkademikerIn","Mecklenburg-Vorpommern","4","0.0409646086820226","0.00249925522118118","0.0794299621428639"
"Ja","2004","AkademikerIn","Sachsen","33","0.0825978921286057","0.0519548701180203","0.113240914139191"
"Ja","2004","AkademikerIn","Sachsen-Anhalt","19","","",""
"Ja","2004","AkademikerIn","Thueringen","15","","",""
"Nein","2004","(noch) kein Abschluss","Schleswig-Holstein","17","","",""
"Nein","2004","(noch) kein Abschluss","Hamburg","9","0.965889902990222","0.853389680492774","1.07839012548767"
"Nein","2004","(noch) kein Abschluss","Niedersachsen","68","0.921340706131941","0.860004433234864","0.982676979029018"
"Nein","2004","(noch) kein Abschluss","Bremen","5","1","1","1"
"Nein","2004","(noch) kein Abschluss","Nordrhein-Westfalen","171","","",""
"Nein","2004","(noch) kein Abschluss","Hessen","47","0.957028511690007","0.899659138036667","1.01439788534335"
"Nein","2004","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","42","0.97253535103421","0.925306334767053","1.01976436730137"
"Nein","2004","(noch) kein Abschluss","Baden-Wuerttemberg","110","","",""
"Nein","2004","(noch) kein Abschluss","Bayern","70","0.922042328882717","0.862543879502662","0.981540778262773"
"Nein","2004","(noch) kein Abschluss","Saarland","","","",""
"Nein","2004","(noch) kein Abschluss","Berlin","25","","",""
"Nein","2004","(noch) kein Abschluss","Brandenburg","26","","",""
"Nein","2004","(noch) kein Abschluss","Mecklenburg-Vorpommern","14","","",""
"Nein","2004","(noch) kein Abschluss","Sachsen","44","0.933047379394514","0.860819508324641","1.00527525046439"
"Nein","2004","(noch) kein Abschluss","Sachsen-Anhalt","29","","",""
"Nein","2004","(noch) kein Abschluss","Thueringen","26","","",""
"Nein","2004","Hauptschule","Schleswig-Holstein","240","","",""
"Nein","2004","Hauptschule","Hamburg","73","0.991520506092233","0.970905801708769","1.0121352104757"
"Nein","2004","Hauptschule","Niedersachsen","627","0.938049368231017","0.919943879496598","0.956154856965436"
"Nein","2004","Hauptschule","Bremen","51","0.930511892917603","0.863912498179857","0.997111287655349"
"Nein","2004","Hauptschule","Nordrhein-Westfalen","1533","","",""
"Nein","2004","Hauptschule","Hessen","466","0.967631160848961","0.951993059454315","0.983269262243607"
"Nein","2004","Hauptschule","Rheinland-Pfalz,Saarland","562","0.917985897283511","0.896085514356517","0.939886280210506"
"Nein","2004","Hauptschule","Baden-Wuerttemberg","941","0.904418357301143","0.886583494565735","0.92225322003655"
"Nein","2004","Hauptschule","Bayern","1114","","",""
"Nein","2004","Hauptschule","Saarland","","","",""
"Nein","2004","Hauptschule","Berlin","132","","",""
"Nein","2004","Hauptschule","Brandenburg","228","","",""
"Nein","2004","Hauptschule","Mecklenburg-Vorpommern","120","","",""
"Nein","2004","Hauptschule","Sachsen","374","0.975170111034958","0.959626736718269","0.990713485351646"
"Nein","2004","Hauptschule","Sachsen-Anhalt","276","","",""
"Nein","2004","Hauptschule","Thueringen","274","","",""
"Nein","2004","Realschule","Schleswig-Holstein","129","","",""
"Nein","2004","Realschule","Hamburg","64","0.922622782752228","0.861746115027636","0.98349945047682"
"Nein","2004","Realschule","Niedersachsen","408","0.852194043941718","0.820477141409641","0.883910946473796"
"Nein","2004","Realschule","Bremen","37","0.82748988146638","0.715852308678826","0.939127454253935"
"Nein","2004","Realschule","Nordrhein-Westfalen","635","0.813365214439731","0.786179003465065","0.840551425414398"
"Nein","2004","Realschule","Hessen","236","","",""
"Nein","2004","Realschule","Rheinland-Pfalz,Saarland","197","","",""
"Nein","2004","Realschule","Baden-Wuerttemberg","388","0.801924971605265","0.766381793500312","0.837468149710217"
"Nein","2004","Realschule","Bayern","442","0.745284027833344","0.709671470210253","0.780896585456434"
"Nein","2004","Realschule","Saarland","","","",""
"Nein","2004","Realschule","Berlin","192","","",""
"Nein","2004","Realschule","Brandenburg","272","","",""
"Nein","2004","Realschule","Mecklenburg-Vorpommern","184","","",""
"Nein","2004","Realschule","Sachsen","535","0.919066320893334","0.896984374541278","0.94114826724539"
"Nein","2004","Realschule","Sachsen-Anhalt","266","","",""
"Nein","2004","Realschule","Thueringen","319","0.951123241115735","0.928137456256915","0.974109025974555"
"Nein","2004","(Fach-)Abitur","Schleswig-Holstein","54","0.870180636209019","0.78651893490621","0.953842337511828"
"Nein","2004","(Fach-)Abitur","Hamburg","30","0.863166916309114","0.753897344045992","0.972436488572236"
"Nein","2004","(Fach-)Abitur","Niedersachsen","135","","",""
"Nein","2004","(Fach-)Abitur","Bremen","16","","",""
"Nein","2004","(Fach-)Abitur","Nordrhein-Westfalen","421","0.814141480726306","0.78145337010954","0.846829591343073"
"Nein","2004","(Fach-)Abitur","Hessen","132","","",""
"Nein","2004","(Fach-)Abitur","Rheinland-Pfalz,Saarland","98","0.883662423305206","0.824545466486308","0.942779380124104"
"Nein","2004","(Fach-)Abitur","Baden-Wuerttemberg","219","","",""
"Nein","2004","(Fach-)Abitur","Bayern","179","","",""
"Nein","2004","(Fach-)Abitur","Saarland","","","",""
"Nein","2004","(Fach-)Abitur","Berlin","90","0.905414772309052","0.848623257880061","0.962206286738043"
"Nein","2004","(Fach-)Abitur","Brandenburg","56","0.855282557415173","0.769089288627147","0.941475826203198"
"Nein","2004","(Fach-)Abitur","Mecklenburg-Vorpommern","14","","",""
"Nein","2004","(Fach-)Abitur","Sachsen","91","0.921783085320488","0.870177568818676","0.9733886018223"
"Nein","2004","(Fach-)Abitur","Sachsen-Anhalt","61","0.894224217043315","0.820581970693702","0.967866463392928"
"Nein","2004","(Fach-)Abitur","Thueringen","57","0.94046642025914","0.882495425939564","0.998437414578716"
"Nein","2004","AkademikerIn","Schleswig-Holstein","45","0.802067204300441","0.700398721161762","0.903735687439119"
"Nein","2004","AkademikerIn","Hamburg","31","0.809292611504586","0.684383867911788","0.934201355097383"
"Nein","2004","AkademikerIn","Niedersachsen","132","","",""
"Nein","2004","AkademikerIn","Bremen","19","","",""
"Nein","2004","AkademikerIn","Nordrhein-Westfalen","304","0.698102323016518","0.655826855679639","0.740377790353397"
"Nein","2004","AkademikerIn","Hessen","138","","",""
"Nein","2004","AkademikerIn","Rheinland-Pfalz,Saarland","66","0.835975199776935","0.759043639021651","0.912906760532219"
"Nein","2004","AkademikerIn","Baden-Wuerttemberg","181","","",""
"Nein","2004","AkademikerIn","Bayern","218","","",""
"Nein","2004","AkademikerIn","Saarland","","","",""
"Nein","2004","AkademikerIn","Berlin","150","","",""
"Nein","2004","AkademikerIn","Brandenburg","192","","",""
"Nein","2004","AkademikerIn","Mecklenburg-Vorpommern","98","0.959035391317977","0.920570037857136","0.997500744778819"
"Nein","2004","AkademikerIn","Sachsen","277","","",""
"Nein","2004","AkademikerIn","Sachsen-Anhalt","172","","",""
"Nein","2004","AkademikerIn","Thueringen","131","","",""
"Ja","2005","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja","2005","(noch) kein Abschluss","Hamburg","1","","",""
"Ja","2005","(noch) kein Abschluss","Niedersachsen","4","0.0659314445746227","0.00820768775218324","0.123655201397062"
"Ja","2005","(noch) kein Abschluss","Bremen","","","",""
"Ja","2005","(noch) kein Abschluss","Nordrhein-Westfalen","13","","",""
"Ja","2005","(noch) kein Abschluss","Hessen","4","0.170363132281134","0.0579943452210032","0.282731919341266"
"Ja","2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Ja","2005","(noch) kein Abschluss","Baden-Wuerttemberg","4","0.0333806398673015","0.00285271080709084","0.0639085689275122"
"Ja","2005","(noch) kein Abschluss","Bayern","9","0.0729592465257968","0.015610473748054","0.13030801930354"
"Ja","2005","(noch) kein Abschluss","Saarland","","","",""
"Ja","2005","(noch) kein Abschluss","Berlin","2","","",""
"Ja","2005","(noch) kein Abschluss","Brandenburg","2","","",""
"Ja","2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2005","(noch) kein Abschluss","Sachsen","1","","",""
"Ja","2005","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Ja","2005","(noch) kein Abschluss","Thueringen","3","","",""
"Ja","2005","Hauptschule","Schleswig-Holstein","9","0.034303070955654","0.0112283707867421","0.0573777711245659"
"Ja","2005","Hauptschule","Hamburg","3","","",""
"Ja","2005","Hauptschule","Niedersachsen","56","0.0759337204427176","0.0553792329529142","0.096488207932521"
"Ja","2005","Hauptschule","Bremen","4","0.073021084369643","-0.00566220599258224","0.151704374731868"
"Ja","2005","Hauptschule","Nordrhein-Westfalen","166","","",""
"Ja","2005","Hauptschule","Hessen","34","0.06013087376691","0.0384062819943508","0.0818554655394693"
"Ja","2005","Hauptschule","Rheinland-Pfalz,Saarland","53","0.112019673534557","0.0861959060130198","0.137843441056094"
"Ja","2005","Hauptschule","Baden-Wuerttemberg","111","","",""
"Ja","2005","Hauptschule","Bayern","142","","",""
"Ja","2005","Hauptschule","Saarland","","","",""
"Ja","2005","Hauptschule","Berlin","4","0.0263857963539788","-0.00127290528393249","0.05404449799189"
"Ja","2005","Hauptschule","Brandenburg","9","0.0281576296852553","0.0054574670579173","0.0508577923125933"
"Ja","2005","Hauptschule","Mecklenburg-Vorpommern","1","","",""
"Ja","2005","Hauptschule","Sachsen","12","","",""
"Ja","2005","Hauptschule","Sachsen-Anhalt","4","0.0140941666000798","-0.000234270962299015","0.0284226041624586"
"Ja","2005","Hauptschule","Thueringen","8","0.0157809093055169","0.000915457500208624","0.0306463611108252"
"Ja","2005","Realschule","Schleswig-Holstein","13","","",""
"Ja","2005","Realschule","Hamburg","13","","",""
"Ja","2005","Realschule","Niedersachsen","80","0.163018793766077","0.129299822273328","0.196737765258826"
"Ja","2005","Realschule","Bremen","8","0.236929013440483","0.105161093911079","0.368696932969887"
"Ja","2005","Realschule","Nordrhein-Westfalen","162","","",""
"Ja","2005","Realschule","Hessen","47","0.181342870589695","0.134687814853236","0.227997926326153"
"Ja","2005","Realschule","Rheinland-Pfalz,Saarland","36","0.13755282909482","0.0916201021006601","0.183485556088979"
"Ja","2005","Realschule","Baden-Wuerttemberg","104","","",""
"Ja","2005","Realschule","Bayern","124","","",""
"Ja","2005","Realschule","Saarland","","","",""
"Ja","2005","Realschule","Berlin","13","","",""
"Ja","2005","Realschule","Brandenburg","20","","",""
"Ja","2005","Realschule","Mecklenburg-Vorpommern","9","0.0336797482481923","0.00732512589251872","0.0600343706038658"
"Ja","2005","Realschule","Sachsen","55","0.0847400694165645","0.0618169775899843","0.107663161243145"
"Ja","2005","Realschule","Sachsen-Anhalt","22","","",""
"Ja","2005","Realschule","Thueringen","22","","",""
"Ja","2005","(Fach-)Abitur","Schleswig-Holstein","6","0.0804450890282547","0.0110448945309444","0.149845283525565"
"Ja","2005","(Fach-)Abitur","Hamburg","11","","",""
"Ja","2005","(Fach-)Abitur","Niedersachsen","30","0.186965652400966","0.124984212907403","0.248947091894529"
"Ja","2005","(Fach-)Abitur","Bremen","4","0.419715316044108","0.169968233162341","0.669462398925874"
"Ja","2005","(Fach-)Abitur","Nordrhein-Westfalen","124","","",""
"Ja","2005","(Fach-)Abitur","Hessen","27","","",""
"Ja","2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","17","","",""
"Ja","2005","(Fach-)Abitur","Baden-Wuerttemberg","31","0.130950477758858","0.0893820463516808","0.172518909166036"
"Ja","2005","(Fach-)Abitur","Bayern","41","0.168404017227503","0.117910075054105","0.218897959400902"
"Ja","2005","(Fach-)Abitur","Saarland","","","",""
"Ja","2005","(Fach-)Abitur","Berlin","5","0.0209781152922796","-0.00768952248642502","0.0496457530709842"
"Ja","2005","(Fach-)Abitur","Brandenburg","12","","",""
"Ja","2005","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Ja","2005","(Fach-)Abitur","Sachsen","22","","",""
"Ja","2005","(Fach-)Abitur","Sachsen-Anhalt","6","0.0495737198340211","-0.00279369022567861","0.101941129893721"
"Ja","2005","(Fach-)Abitur","Thueringen","7","0.0405583833215898","-0.00894475898502157","0.0900615256282012"
"Ja","2005","AkademikerIn","Schleswig-Holstein","14","","",""
"Ja","2005","AkademikerIn","Hamburg","4","0.128384351155428","0.0272166222892669","0.229552080021589"
"Ja","2005","AkademikerIn","Niedersachsen","39","0.192922034166003","0.133253947514023","0.252590120817982"
"Ja","2005","AkademikerIn","Bremen","1","","",""
"Ja","2005","AkademikerIn","Nordrhein-Westfalen","141","","",""
"Ja","2005","AkademikerIn","Hessen","44","0.236256804957226","0.173854026062225","0.298659583852226"
"Ja","2005","AkademikerIn","Rheinland-Pfalz,Saarland","20","","",""
"Ja","2005","AkademikerIn","Baden-Wuerttemberg","76","0.260451236737333","0.206371514790107","0.31453095868456"
"Ja","2005","AkademikerIn","Bayern","78","0.258500343950344","0.208455370243294","0.308545317657395"
"Ja","2005","AkademikerIn","Saarland","","","",""
"Ja","2005","AkademikerIn","Berlin","26","","",""
"Ja","2005","AkademikerIn","Brandenburg","27","","",""
"Ja","2005","AkademikerIn","Mecklenburg-Vorpommern","5","0.0490120843379038","0.00604842057212952","0.091975748103678"
"Ja","2005","AkademikerIn","Sachsen","39","0.121361802235198","0.0840983461995376","0.158625258270858"
"Ja","2005","AkademikerIn","Sachsen-Anhalt","22","","",""
"Ja","2005","AkademikerIn","Thueringen","21","","",""
"Nein","2005","(noch) kein Abschluss","Schleswig-Holstein","24","","",""
"Nein","2005","(noch) kein Abschluss","Hamburg","10","","",""
"Nein","2005","(noch) kein Abschluss","Niedersachsen","67","0.934068555425377","0.876344798602938","0.991792312247817"
"Nein","2005","(noch) kein Abschluss","Bremen","9","1","1","1"
"Nein","2005","(noch) kein Abschluss","Nordrhein-Westfalen","163","","",""
"Nein","2005","(noch) kein Abschluss","Hessen","39","0.829636867718866","0.717268080658734","0.942005654778997"
"Nein","2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","40","0.984435024573562","0.946545085168452","1.02232496397867"
"Nein","2005","(noch) kein Abschluss","Baden-Wuerttemberg","129","","",""
"Nein","2005","(noch) kein Abschluss","Bayern","70","0.927040753474203","0.86969198069646","0.984389526251946"
"Nein","2005","(noch) kein Abschluss","Saarland","","","",""
"Nein","2005","(noch) kein Abschluss","Berlin","26","","",""
"Nein","2005","(noch) kein Abschluss","Brandenburg","26","","",""
"Nein","2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","17","","",""
"Nein","2005","(noch) kein Abschluss","Sachsen","37","0.982734047344162","0.941317912410264","1.02415018227806"
"Nein","2005","(noch) kein Abschluss","Sachsen-Anhalt","28","","",""
"Nein","2005","(noch) kein Abschluss","Thueringen","18","","",""
"Nein","2005","Hauptschule","Schleswig-Holstein","230","","",""
"Nein","2005","Hauptschule","Hamburg","68","0.938356163851558","0.882412925702708","0.994299402000408"
"Nein","2005","Hauptschule","Niedersachsen","582","0.924066279557282","0.903511792067479","0.944620767047086"
"Nein","2005","Hauptschule","Bremen","38","0.926978915630357","0.848295625268132","1.00566220599258"
"Nein","2005","Hauptschule","Nordrhein-Westfalen","1439","","",""
"Nein","2005","Hauptschule","Hessen","426","0.93986912623309","0.918144534460531","0.961593718005649"
"Nein","2005","Hauptschule","Rheinland-Pfalz,Saarland","520","0.887980326465443","0.862156558943906","0.91380409398698"
"Nein","2005","Hauptschule","Baden-Wuerttemberg","867","0.883727981047135","0.863638182886287","0.903817779207984"
"Nein","2005","Hauptschule","Bayern","1016","","",""
"Nein","2005","Hauptschule","Saarland","","","",""
"Nein","2005","Hauptschule","Berlin","125","","",""
"Nein","2005","Hauptschule","Brandenburg","195","","",""
"Nein","2005","Hauptschule","Mecklenburg-Vorpommern","122","","",""
"Nein","2005","Hauptschule","Sachsen","346","0.971447076637443","0.954194997550138","0.988699155724748"
"Nein","2005","Hauptschule","Sachsen-Anhalt","256","","",""
"Nein","2005","Hauptschule","Thueringen","262","","",""
"Nein","2005","Realschule","Schleswig-Holstein","122","","",""
"Nein","2005","Realschule","Hamburg","60","0.872726957420152","0.796274038757162","0.949179876083143"
"Nein","2005","Realschule","Niedersachsen","381","0.836981206233923","0.803262234741174","0.870700177726672"
"Nein","2005","Realschule","Bremen","32","0.763070986559517","0.631303067030113","0.894838906088921"
"Nein","2005","Realschule","Nordrhein-Westfalen","603","0.792994940145003","0.764284287684737","0.821705592605268"
"Nein","2005","Realschule","Hessen","215","","",""
"Nein","2005","Realschule","Rheinland-Pfalz,Saarland","180","","",""
"Nein","2005","Realschule","Baden-Wuerttemberg","348","0.754365023429774","0.714681086647029","0.794048960212518"
"Nein","2005","Realschule","Bayern","415","0.762968204907576","0.727066900247621","0.79886950956753"
"Nein","2005","Realschule","Saarland","","","",""
"Nein","2005","Realschule","Berlin","169","","",""
"Nein","2005","Realschule","Brandenburg","270","","",""
"Nein","2005","Realschule","Mecklenburg-Vorpommern","171","","",""
"Nein","2005","Realschule","Sachsen","512","0.915259930583435","0.892336838756855","0.938183022410016"
"Nein","2005","Realschule","Sachsen-Anhalt","246","","",""
"Nein","2005","Realschule","Thueringen","287","","",""
"Nein","2005","(Fach-)Abitur","Schleswig-Holstein","53","0.919554910971745","0.850154716474435","0.988955105469056"
"Nein","2005","(Fach-)Abitur","Hamburg","32","0.659350866412349","0.517697859396593","0.801003873428105"
"Nein","2005","(Fach-)Abitur","Niedersachsen","122","","",""
"Nein","2005","(Fach-)Abitur","Bremen","11","","",""
"Nein","2005","(Fach-)Abitur","Nordrhein-Westfalen","386","0.78287594875078","0.747094044820048","0.818657852681512"
"Nein","2005","(Fach-)Abitur","Hessen","123","","",""
"Nein","2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","86","0.864162096223387","0.797995686349426","0.930328506097348"
"Nein","2005","(Fach-)Abitur","Baden-Wuerttemberg","222","","",""
"Nein","2005","(Fach-)Abitur","Bayern","170","","",""
"Nein","2005","(Fach-)Abitur","Saarland","","","",""
"Nein","2005","(Fach-)Abitur","Berlin","91","0.97902188470772","0.950354246929016","1.00768952248643"
"Nein","2005","(Fach-)Abitur","Brandenburg","60","0.841474966295322","0.75711209159823","0.925837840992415"
"Nein","2005","(Fach-)Abitur","Mecklenburg-Vorpommern","17","","",""
"Nein","2005","(Fach-)Abitur","Sachsen","85","0.875256739317387","0.812648357390202","0.937865121244573"
"Nein","2005","(Fach-)Abitur","Sachsen-Anhalt","60","0.950426280165979","0.898058870106279","1.00279369022568"
"Nein","2005","(Fach-)Abitur","Thueringen","54","0.95944161667841","0.909938474371799","1.00894475898502"
"Nein","2005","AkademikerIn","Schleswig-Holstein","41","0.801807500280477","0.696454863146671","0.907160137414283"
"Nein","2005","AkademikerIn","Hamburg","38","0.871615648844572","0.770447919978411","0.972783377710733"
"Nein","2005","AkademikerIn","Niedersachsen","129","","",""
"Nein","2005","AkademikerIn","Bremen","19","","",""
"Nein","2005","AkademikerIn","Nordrhein-Westfalen","304","0.710390578333611","0.668247813453746","0.752533343213477"
"Nein","2005","AkademikerIn","Hessen","134","","",""
"Nein","2005","AkademikerIn","Rheinland-Pfalz,Saarland","62","0.896224787179169","0.830216805014666","0.962232769343672"
"Nein","2005","AkademikerIn","Baden-Wuerttemberg","177","","",""
"Nein","2005","AkademikerIn","Bayern","216","","",""
"Nein","2005","AkademikerIn","Saarland","","","",""
"Nein","2005","AkademikerIn","Berlin","147","","",""
"Nein","2005","AkademikerIn","Brandenburg","185","","",""
"Nein","2005","AkademikerIn","Mecklenburg-Vorpommern","92","0.950987915662096","0.908024251896322","0.99395157942787"
"Nein","2005","AkademikerIn","Sachsen","256","","",""
"Nein","2005","AkademikerIn","Sachsen-Anhalt","171","","",""
"Nein","2005","AkademikerIn","Thueringen","124","","",""
"Ja","2006","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Ja","2006","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2006","(noch) kein Abschluss","Niedersachsen","3","","",""
"Ja","2006","(noch) kein Abschluss","Bremen","","","",""
"Ja","2006","(noch) kein Abschluss","Nordrhein-Westfalen","8","0.0583184235327206","0.0197742406306319","0.0968626064348094"
"Ja","2006","(noch) kein Abschluss","Hessen","1","","",""
"Ja","2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Ja","2006","(noch) kein Abschluss","Baden-Wuerttemberg","4","0.0711502067535585","0.0202527735871544","0.122047639919963"
"Ja","2006","(noch) kein Abschluss","Bayern","9","0.144132349890396","0.0545121053702954","0.233752594410497"
"Ja","2006","(noch) kein Abschluss","Saarland","","","",""
"Ja","2006","(noch) kein Abschluss","Berlin","1","","",""
"Ja","2006","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Ja","2006","(noch) kein Abschluss","Sachsen","1","","",""
"Ja","2006","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2006","(noch) kein Abschluss","Thueringen","1","","",""
"Ja","2006","Hauptschule","Schleswig-Holstein","20","","",""
"Ja","2006","Hauptschule","Hamburg","7","0.077951021999243","0.0195670707027027","0.136334973295783"
"Ja","2006","Hauptschule","Niedersachsen","61","0.0691846306345553","0.0505315796713557","0.0878376815977549"
"Ja","2006","Hauptschule","Bremen","6","0.0909066578268852","0.00596439289387006","0.1758489227599"
"Ja","2006","Hauptschule","Nordrhein-Westfalen","201","","",""
"Ja","2006","Hauptschule","Hessen","53","0.0744254367270393","0.051233771095173","0.0976171023589056"
"Ja","2006","Hauptschule","Rheinland-Pfalz,Saarland","50","0.085136038078162","0.0624818348752433","0.107790241281081"
"Ja","2006","Hauptschule","Baden-Wuerttemberg","124","","",""
"Ja","2006","Hauptschule","Bayern","189","","",""
"Ja","2006","Hauptschule","Saarland","","","",""
"Ja","2006","Hauptschule","Berlin","8","0.0465261297633302","0.011511982611387","0.0815402769152734"
"Ja","2006","Hauptschule","Brandenburg","16","","",""
"Ja","2006","Hauptschule","Mecklenburg-Vorpommern","2","","",""
"Ja","2006","Hauptschule","Sachsen","13","","",""
"Ja","2006","Hauptschule","Sachsen-Anhalt","5","0.00684677803595036","-0.00308155659299094","0.0167751126648917"
"Ja","2006","Hauptschule","Thueringen","12","","",""
"Ja","2006","Realschule","Schleswig-Holstein","21","","",""
"Ja","2006","Realschule","Hamburg","13","","",""
"Ja","2006","Realschule","Niedersachsen","112","","",""
"Ja","2006","Realschule","Bremen","7","0.0848481257017516","-0.00493918055770075","0.174635431961204"
"Ja","2006","Realschule","Nordrhein-Westfalen","184","","",""
"Ja","2006","Realschule","Hessen","59","0.18800699873231","0.142960367222611","0.233053630242009"
"Ja","2006","Realschule","Rheinland-Pfalz,Saarland","39","0.177657891266089","0.127825424302483","0.227490358229696"
"Ja","2006","Realschule","Baden-Wuerttemberg","128","","",""
"Ja","2006","Realschule","Bayern","168","","",""
"Ja","2006","Realschule","Saarland","","","",""
"Ja","2006","Realschule","Berlin","18","","",""
"Ja","2006","Realschule","Brandenburg","36","0.166392486152399","0.124248546700123","0.208536425604675"
"Ja","2006","Realschule","Mecklenburg-Vorpommern","15","","",""
"Ja","2006","Realschule","Sachsen","56","0.105977130404323","0.081118864131942","0.130835396676703"
"Ja","2006","Realschule","Sachsen-Anhalt","22","","",""
"Ja","2006","Realschule","Thueringen","28","","",""
"Ja","2006","(Fach-)Abitur","Schleswig-Holstein","10","","",""
"Ja","2006","(Fach-)Abitur","Hamburg","9","0.298980776002008","0.158847021171049","0.439114530832967"
"Ja","2006","(Fach-)Abitur","Niedersachsen","33","0.1814294829113","0.124332777775037","0.238526188047564"
"Ja","2006","(Fach-)Abitur","Bremen","3","","",""
"Ja","2006","(Fach-)Abitur","Nordrhein-Westfalen","143","","",""
"Ja","2006","(Fach-)Abitur","Hessen","36","0.218500398023095","0.154270086904328","0.282730709141862"
"Ja","2006","(Fach-)Abitur","Rheinland-Pfalz,Saarland","16","","",""
"Ja","2006","(Fach-)Abitur","Baden-Wuerttemberg","48","0.159271902387966","0.115864466524591","0.202679338251341"
