year,bula_h,pgisced97,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,First Stage of Tertiary Education,No,0.91749,34,34,0.82361,1.01136
2003,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.80702,41,41,0.68472,0.92932
2003,Hamburg,Upper Secondary Level,No,0.93971,117,117,0.89639,0.98302
2003,Hamburg,Second Stage of Tertiary Education,No,0.84026,32,32,0.71129,0.96923
2003,Lower Saxony,Pre-primary Level,No,0.93753,47,47,0.86760,1.00747
2003,Lower Saxony,Lower Secondary Level,No,0.98577,252,252,0.97111,1.00042
2003,Lower Saxony,Upper Secondary Level,Yes,0.11009,109,885,0.08946,0.13073
2003,Lower Saxony,Upper Secondary Level,No,0.88991,776,885,0.86927,0.91054
2003,Lower Saxony,Post-secondary Non-tertiary Level,No,0.81421,88,88,0.73249,0.89594
2003,Lower Saxony,First Stage of Tertiary Education,No,0.90749,93,93,0.84828,0.96670
2003,Lower Saxony,Second Stage of Tertiary Education,Yes,0.19276,37,168,0.13294,0.25259
2003,Lower Saxony,Second Stage of Tertiary Education,No,0.80724,131,168,0.74741,0.86706
2003,Bremen,Upper Secondary Level,No,0.94974,75,75,0.89995,0.99952
2003,North Rhine-Westphalia,No answer / don't know,No,0.87865,38,38,0.77343,0.98386
2003,North Rhine-Westphalia,Pre-primary Level,No,0.91142,90,90,0.85239,0.97046
2003,North Rhine-Westphalia,Primary Level,No,0.97481,101,101,0.94409,1.00552
2003,North Rhine-Westphalia,Lower Secondary Level,No,0.96207,539,539,0.94592,0.97821
2003,North Rhine-Westphalia,Upper Secondary Level,Yes,0.13565,298,1991,0.12060,0.15069
2003,North Rhine-Westphalia,Upper Secondary Level,No,0.86435,1693,1991,0.84931,0.87940
2003,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.14136,59,299,0.10181,0.18092
2003,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.85864,240,299,0.81908,0.89819
2003,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.20787,50,274,0.15974,0.25601
2003,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.79213,224,274,0.74399,0.84026
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.29551,145,475,0.25443,0.33658
2003,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.70449,330,475,0.66342,0.74557
2003,Hesse,Lower Secondary Level,No,0.97889,198,198,0.95881,0.99896
2003,Hesse,Upper Secondary Level,Yes,0.08757,69,614,0.06519,0.10994
2003,Hesse,Upper Secondary Level,No,0.91243,545,614,0.89006,0.93481
2003,Hesse,Post-secondary Non-tertiary Level,No,0.84914,78,78,0.76919,0.92908
2003,Hesse,First Stage of Tertiary Education,No,0.89905,66,66,0.82581,0.97229
2003,Hesse,Second Stage of Tertiary Education,Yes,0.16672,39,189,0.11344,0.22000
2003,Hesse,Second Stage of Tertiary Education,No,0.83328,150,189,0.78000,0.88656
2003,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.93907,211,211,0.90672,0.97142
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.09722,65,616,0.07381,0.12064
2003,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.90278,551,616,0.87936,0.92619
2003,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.82847,45,45,0.71709,0.93986
2003,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.88910,77,77,0.81851,0.95970
2003,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.93326,80,80,0.87822,0.98829
2003,Baden-Wuerttemberg,No answer / don't know,No,0.88610,34,34,0.77771,0.99449
2003,Baden-Wuerttemberg,Lower Secondary Level,No,0.95050,429,429,0.92995,0.97105
2003,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.13463,166,1120,0.11463,0.15463
2003,Baden-Wuerttemberg,Upper Secondary Level,No,0.86537,954,1120,0.84537,0.88537
2003,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.88497,112,112,0.82562,0.94433
2003,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.86404,146,146,0.80825,0.91983
2003,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.31883,89,267,0.26282,0.37483
2003,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.68117,178,267,0.62517,0.73718
2003,Bavaria,Pre-primary Level,No,0.81266,42,42,0.69322,0.93209
2003,Bavaria,Lower Secondary Level,No,0.95713,350,350,0.93588,0.97838
2003,Bavaria,Upper Secondary Level,Yes,0.14572,221,1422,0.12737,0.16406
2003,Bavaria,Upper Secondary Level,No,0.85428,1201,1422,0.83594,0.87263
2003,Bavaria,Post-secondary Non-tertiary Level,No,0.83187,94,94,0.75586,0.90788
2003,Bavaria,First Stage of Tertiary Education,Yes,0.17614,35,203,0.12360,0.22867
2003,Bavaria,First Stage of Tertiary Education,No,0.82386,168,203,0.77133,0.87640
2003,Bavaria,Second Stage of Tertiary Education,Yes,0.26919,83,308,0.21958,0.31881
2003,Bavaria,Second Stage of Tertiary Education,No,0.73081,225,308,0.68119,0.78042
2003,Berlin,Lower Secondary Level,No,0.96011,69,69,0.91359,1.00662
2003,Berlin,Upper Secondary Level,No,0.95087,282,282,0.92560,0.97614
2003,Berlin,First Stage of Tertiary Education,No,0.94063,54,54,0.87700,1.00425
2003,Berlin,Second Stage of Tertiary Education,No,0.84908,143,143,0.79021,0.90796
2003,Brandenburg,Lower Secondary Level,No,0.99132,72,72,0.96975,1.01290
2003,Brandenburg,Upper Secondary Level,No,0.96537,432,432,0.94811,0.98263
2003,Brandenburg,First Stage of Tertiary Education,No,0.95993,69,69,0.91331,1.00654
2003,Brandenburg,Second Stage of Tertiary Education,No,0.91938,200,200,0.88155,0.95720
2003,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.99047,41,41,0.96036,1.02058
2003,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.95031,248,248,0.92322,0.97741
2003,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.85420,32,32,0.72996,0.97843
2003,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.96069,99,99,0.92221,0.99916
2003,Saxony,Pre-primary Level,No,0.97702,35,35,0.92665,1.02739
2003,Saxony,Lower Secondary Level,No,0.97293,114,114,0.94301,1.00285
2003,Saxony,Upper Secondary Level,Yes,0.04216,39,840,0.02856,0.05576
2003,Saxony,Upper Secondary Level,No,0.95784,801,840,0.94424,0.97144
2003,Saxony,Post-secondary Non-tertiary Level,No,0.87833,35,35,0.76844,0.98821
2003,Saxony,First Stage of Tertiary Education,No,0.95699,118,118,0.92022,0.99375
2003,Saxony,Second Stage of Tertiary Education,No,0.91736,286,286,0.88539,0.94933
2003,Saxony-Anhalt,Lower Secondary Level,No,0.98894,74,74,0.96495,1.01293
2003,Saxony-Anhalt,Upper Secondary Level,No,0.94455,420,420,0.92263,0.96646
2003,Saxony-Anhalt,First Stage of Tertiary Education,No,0.94232,85,85,0.89247,0.99218
2003,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.93587,180,180,0.89998,0.97176
2003,Thuringa,Lower Secondary Level,No,0.98645,65,65,0.95813,1.01478
2003,Thuringa,Upper Secondary Level,No,0.97473,522,522,0.96125,0.98821
2003,Thuringa,First Stage of Tertiary Education,No,0.97885,64,64,0.94332,1.01438
2003,Thuringa,Second Stage of Tertiary Education,No,0.92365,135,135,0.87869,0.96861
2004,Schleswig-Holstein,Lower Secondary Level,No,0.96575,77,77,0.92486,1.00664
2004,Schleswig-Holstein,Upper Secondary Level,No,0.94956,285,285,0.92411,0.97502
2004,Schleswig-Holstein,First Stage of Tertiary Education,No,0.91600,37,37,0.82538,1.00661
2004,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.80047,45,45,0.68238,0.91856
2004,Hamburg,Upper Secondary Level,No,0.94503,109,109,0.90204,0.98802
2004,Hamburg,Second Stage of Tertiary Education,No,0.80936,31,31,0.66879,0.94992
2004,Lower Saxony,Pre-primary Level,No,0.88661,45,45,0.79292,0.98030
2004,Lower Saxony,Lower Secondary Level,No,0.96785,238,238,0.94539,0.99031
2004,Lower Saxony,Upper Secondary Level,Yes,0.10936,111,871,0.08862,0.13010
2004,Lower Saxony,Upper Secondary Level,No,0.89064,760,871,0.86990,0.91138
2004,Lower Saxony,Post-secondary Non-tertiary Level,No,0.83314,85,85,0.75340,0.91287
2004,Lower Saxony,First Stage of Tertiary Education,No,0.84802,89,89,0.77301,0.92303
2004,Lower Saxony,Second Stage of Tertiary Education,Yes,0.20791,41,173,0.14726,0.26856
2004,Lower Saxony,Second Stage of Tertiary Education,No,0.79209,132,173,0.73144,0.85274
2004,Bremen,Upper Secondary Level,No,0.88363,74,74,0.81006,0.95719
2004,North Rhine-Westphalia,No answer / don't know,No,0.92159,46,46,0.84304,1.00013
2004,North Rhine-Westphalia,Pre-primary Level,No,0.92178,89,89,0.86568,0.97789
2004,North Rhine-Westphalia,Lower Secondary Level,Yes,0.04772,34,539,0.02971,0.06574
2004,North Rhine-Westphalia,Lower Secondary Level,No,0.95228,505,539,0.93426,0.97029
2004,North Rhine-Westphalia,Upper Secondary Level,Yes,0.14005,301,1951,0.12465,0.15546
2004,North Rhine-Westphalia,Upper Secondary Level,No,0.85995,1650,1951,0.84454,0.87535
2004,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.18818,71,296,0.14358,0.23279
2004,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.81182,225,296,0.76721,0.85642
2004,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.21863,54,265,0.16877,0.26848
2004,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.78137,211,265,0.73152,0.83123
2004,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.30201,149,453,0.25968,0.34434
2004,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.69799,304,453,0.65566,0.74032
2004,Hesse,Lower Secondary Level,No,0.96079,178,178,0.93219,0.98938
2004,Hesse,Upper Secondary Level,Yes,0.08510,63,584,0.06245,0.10775
2004,Hesse,Upper Secondary Level,No,0.91490,521,584,0.89225,0.93755
2004,Hesse,Post-secondary Non-tertiary Level,No,0.86422,81,81,0.78915,0.93928
2004,Hesse,First Stage of Tertiary Education,No,0.88094,63,63,0.80032,0.96155
2004,Hesse,Second Stage of Tertiary Education,Yes,0.18715,34,172,0.12869,0.24561
2004,Hesse,Second Stage of Tertiary Education,No,0.81285,138,172,0.75439,0.87131
2004,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.93852,201,201,0.90523,0.97181
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.09759,59,598,0.07379,0.12140
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.90241,539,598,0.87860,0.92621
2004,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.86417,42,42,0.75930,0.96904
2004,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.86918,77,77,0.79337,0.94499
2004,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.83592,66,66,0.74588,0.92595
2004,Baden-Wuerttemberg,No answer / don't know,No,0.93051,32,32,0.84099,1.02002
2004,Baden-Wuerttemberg,Pre-primary Level,No,0.87110,60,60,0.78560,0.95661
2004,Baden-Wuerttemberg,Lower Secondary Level,No,0.95643,408,408,0.93660,0.97626
2004,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.15243,170,1077,0.13095,0.17391
2004,Baden-Wuerttemberg,Upper Secondary Level,No,0.84757,907,1077,0.82609,0.86905
2004,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.86415,106,106,0.79861,0.92968
2004,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.18165,31,164,0.12246,0.24084
2004,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.81835,133,164,0.75916,0.87754
2004,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.30357,87,268,0.24842,0.35872
2004,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.69643,181,268,0.64128,0.75158
2004,Bavaria,Pre-primary Level,No,0.89342,45,45,0.80224,0.98460
2004,Bavaria,Lower Secondary Level,No,0.92736,331,331,0.89935,0.95536
2004,Bavaria,Upper Secondary Level,Yes,0.15874,222,1372,0.13939,0.17808
2004,Bavaria,Upper Secondary Level,No,0.84126,1150,1372,0.82192,0.86061
2004,Bavaria,Post-secondary Non-tertiary Level,No,0.87509,98,98,0.80930,0.94089
2004,Bavaria,First Stage of Tertiary Education,Yes,0.19547,37,200,0.14037,0.25057
2004,Bavaria,First Stage of Tertiary Education,No,0.80453,163,200,0.74943,0.85963
2004,Bavaria,Second Stage of Tertiary Education,Yes,0.28479,81,299,0.23355,0.33604
2004,Bavaria,Second Stage of Tertiary Education,No,0.71521,218,299,0.66396,0.76645
2004,Berlin,Upper Secondary Level,No,0.94093,279,279,0.91322,0.96865
2004,Berlin,First Stage of Tertiary Education,No,0.92663,51,51,0.85436,0.99891
2004,Berlin,Second Stage of Tertiary Education,No,0.86231,150,150,0.80698,0.91764
2004,Brandenburg,Lower Secondary Level,No,0.92365,59,59,0.85531,0.99200
2004,Brandenburg,Upper Secondary Level,No,0.96854,415,415,0.95173,0.98536
2004,Brandenburg,First Stage of Tertiary Education,No,0.88672,58,58,0.80444,0.96900
2004,Brandenburg,Second Stage of Tertiary Education,No,0.89371,192,192,0.85000,0.93742
2004,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.99060,39,39,0.95991,1.02128
2004,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.93511,240,240,0.90387,0.96634
2004,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.90227,33,33,0.79938,1.00516
2004,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.95901,98,98,0.91956,0.99847
2004,Saxony,Pre-primary Level,No,0.91763,38,38,0.82905,1.00622
2004,Saxony,Lower Secondary Level,No,0.95294,103,103,0.91184,0.99404
2004,Saxony,Upper Secondary Level,Yes,0.05486,53,810,0.03917,0.07055
2004,Saxony,Upper Secondary Level,No,0.94514,757,810,0.92945,0.96083
2004,Saxony,Post-secondary Non-tertiary Level,No,0.88542,37,37,0.78137,0.98947
2004,Saxony,First Stage of Tertiary Education,No,0.93434,108,108,0.88741,0.98127
2004,Saxony,Second Stage of Tertiary Education,Yes,0.08258,33,310,0.05189,0.11327
2004,Saxony,Second Stage of Tertiary Education,No,0.91742,277,310,0.88673,0.94811
2004,Saxony-Anhalt,Lower Secondary Level,No,0.99253,68,68,0.97190,1.01315
2004,Saxony-Anhalt,Upper Secondary Level,No,0.97589,425,425,0.96129,0.99049
2004,Saxony-Anhalt,First Stage of Tertiary Education,No,0.93819,81,81,0.88542,0.99096
2004,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.92361,172,172,0.88379,0.96342
2004,Thuringa,Upper Secondary Level,No,0.95970,507,507,0.94256,0.97683
2004,Thuringa,First Stage of Tertiary Education,No,0.97453,62,62,0.93499,1.01407
2004,Thuringa,Second Stage of Tertiary Education,No,0.91447,131,131,0.86640,0.96255
2005,Schleswig-Holstein,Lower Secondary Level,No,0.96875,67,67,0.92677,1.01073
2005,Schleswig-Holstein,Upper Secondary Level,No,0.94623,275,275,0.91953,0.97294
2005,Schleswig-Holstein,First Stage of Tertiary Education,No,0.96172,39,39,0.90071,1.02273
2005,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.80035,41,41,0.67648,0.92423
2005,Hamburg,Upper Secondary Level,No,0.87718,102,102,0.81317,0.94120
2005,Hamburg,Second Stage of Tertiary Education,No,0.87164,38,38,0.76386,0.97942
2005,Lower Saxony,Pre-primary Level,No,0.90373,47,47,0.81849,0.98897
2005,Lower Saxony,Lower Secondary Level,No,0.96573,226,226,0.94196,0.98950
2005,Lower Saxony,Upper Secondary Level,Yes,0.12794,115,822,0.10509,0.15079
2005,Lower Saxony,Upper Secondary Level,No,0.87206,707,822,0.84921,0.89491
2005,Lower Saxony,Post-secondary Non-tertiary Level,No,0.74516,75,75,0.64588,0.84445
2005,Lower Saxony,First Stage of Tertiary Education,No,0.85225,79,79,0.77350,0.93100
2005,Lower Saxony,Second Stage of Tertiary Education,Yes,0.19298,39,168,0.13312,0.25283
2005,Lower Saxony,Second Stage of Tertiary Education,No,0.80702,129,168,0.74717,0.86688
2005,Bremen,Upper Secondary Level,No,0.82670,56,56,0.72666,0.92673
2005,North Rhine-Westphalia,No answer / don't know,No,0.90821,53,53,0.82973,0.98668
2005,North Rhine-Westphalia,Pre-primary Level,No,0.91825,89,89,0.86100,0.97549
2005,North Rhine-Westphalia,Primary Level,No,0.97189,80,80,0.93545,1.00834
2005,North Rhine-Westphalia,Lower Secondary Level,No,0.94901,499,499,0.92969,0.96833
2005,North Rhine-Westphalia,Upper Secondary Level,Yes,0.14759,293,1826,0.13131,0.16386
2005,North Rhine-Westphalia,Upper Secondary Level,No,0.85241,1533,1826,0.83614,0.86869
2005,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.23300,76,283,0.18366,0.28234
2005,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.76700,207,283,0.71766,0.81634
2005,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.29644,60,249,0.23960,0.35328
2005,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.70356,189,249,0.64672,0.76040
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.28975,141,445,0.24755,0.33194
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.71025,304,445,0.66806,0.75245
2005,Hesse,Lower Secondary Level,No,0.95968,151,151,0.92821,0.99116
2005,Hesse,Upper Secondary Level,Yes,0.12208,72,564,0.09504,0.14912
2005,Hesse,Upper Secondary Level,No,0.87792,492,564,0.85088,0.90496
2005,Hesse,Post-secondary Non-tertiary Level,No,0.78767,67,67,0.68900,0.88633
2005,Hesse,First Stage of Tertiary Education,No,0.89096,60,60,0.81142,0.97049
2005,Hesse,Second Stage of Tertiary Education,Yes,0.23621,44,178,0.17363,0.29878
2005,Hesse,Second Stage of Tertiary Education,No,0.76379,134,178,0.70122,0.82637
2005,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.95592,195,195,0.92704,0.98481
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.14237,78,572,0.11371,0.17103
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.85763,494,572,0.82897,0.88629
2005,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.80857,39,39,0.68348,0.93366
2005,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.87970,62,62,0.79807,0.96134
2005,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.89607,62,62,0.81948,0.97265
2005,Baden-Wuerttemberg,No answer / don't know,No,0.89018,33,33,0.78185,0.99851
2005,Baden-Wuerttemberg,Pre-primary Level,No,0.94241,78,78,0.89037,0.99445
2005,Baden-Wuerttemberg,Lower Secondary Level,No,0.93370,361,361,0.90800,0.95940
2005,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.18509,184,1031,0.16137,0.20881
2005,Baden-Wuerttemberg,Upper Secondary Level,No,0.81491,847,1031,0.79119,0.83863
2005,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.92227,112,112,0.87247,0.97208
2005,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.80965,126,126,0.74083,0.87847
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.26050,76,253,0.20631,0.31469
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.73950,177,253,0.68531,0.79369
2005,Bavaria,Pre-primary Level,No,0.89795,48,48,0.81140,0.98449
2005,Bavaria,Lower Secondary Level,No,0.93627,299,299,0.90854,0.96401
2005,Bavaria,Upper Secondary Level,Yes,0.16920,234,1302,0.14882,0.18957
2005,Bavaria,Upper Secondary Level,No,0.83080,1068,1302,0.81043,0.85118
2005,Bavaria,Post-secondary Non-tertiary Level,No,0.82630,94,94,0.74930,0.90330
2005,Bavaria,First Stage of Tertiary Education,Yes,0.19283,37,184,0.13567,0.24999
2005,Bavaria,First Stage of Tertiary Education,No,0.80717,147,184,0.75001,0.86433
2005,Bavaria,Second Stage of Tertiary Education,Yes,0.25856,78,294,0.20842,0.30869
2005,Bavaria,Second Stage of Tertiary Education,No,0.74144,216,294,0.69131,0.79158
2005,Berlin,Lower Secondary Level,No,0.96280,59,59,0.91409,1.01150
2005,Berlin,Upper Secondary Level,No,0.95837,258,258,0.93394,0.98279
2005,Berlin,First Stage of Tertiary Education,No,0.90565,41,41,0.81506,0.99624
2005,Berlin,Second Stage of Tertiary Education,No,0.83922,147,147,0.77963,0.89880
2005,Brandenburg,Lower Secondary Level,No,0.98741,53,53,0.95711,1.01771
2005,Brandenburg,Upper Secondary Level,No,0.92281,387,387,0.89618,0.94943
2005,Brandenburg,First Stage of Tertiary Education,No,0.88212,60,60,0.79984,0.96441
2005,Brandenburg,Second Stage of Tertiary Education,No,0.86588,185,185,0.81664,0.91512
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.96786,236,236,0.94531,0.99041
2005,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.99551,34,34,0.97269,1.01832
2005,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.95111,92,92,0.90680,0.99541
2005,Saxony,Pre-primary Level,No,0.97797,32,32,0.92630,1.02964
2005,Saxony,Lower Secondary Level,No,0.96285,96,96,0.92482,1.00088
2005,Saxony,Upper Secondary Level,Yes,0.06455,62,769,0.04717,0.08193
2005,Saxony,Upper Secondary Level,No,0.93545,707,769,0.91807,0.95283
2005,Saxony,Post-secondary Non-tertiary Level,No,0.86768,37,37,0.75700,0.97837
2005,Saxony,First Stage of Tertiary Education,No,0.92095,109,109,0.87006,0.97184
2005,Saxony,Second Stage of Tertiary Education,Yes,0.12164,39,295,0.08428,0.15901
2005,Saxony,Second Stage of Tertiary Education,No,0.87836,256,295,0.84099,0.91572
2005,Saxony-Anhalt,Upper Secondary Level,No,0.95490,385,385,0.93414,0.97565
2005,Saxony-Anhalt,First Stage of Tertiary Education,No,0.96743,80,80,0.92829,1.00658
2005,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.90680,171,171,0.86309,0.95050
2005,Thuringa,Lower Secondary Level,No,0.93548,54,54,0.86934,1.00162
2005,Thuringa,Upper Secondary Level,No,0.96267,475,475,0.94560,0.97973
2005,Thuringa,First Stage of Tertiary Education,No,0.97103,54,54,0.92587,1.01618
2005,Thuringa,Second Stage of Tertiary Education,No,0.85920,124,124,0.79773,0.92067
2006,Schleswig-Holstein,Lower Secondary Level,No,0.97998,69,69,0.94669,1.01327
2006,Schleswig-Holstein,Upper Secondary Level,Yes,0.10684,39,312,0.07251,0.14118
2006,Schleswig-Holstein,Upper Secondary Level,No,0.89316,273,312,0.85882,0.92749
2006,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.85322,31,31,0.72659,0.97986
2006,Schleswig-Holstein,First Stage of Tertiary Education,No,0.91955,42,42,0.83629,1.00281
2006,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.71395,47,47,0.58335,0.84454
2006,Hamburg,Upper Secondary Level,No,0.87691,107,107,0.81436,0.93945
2006,Hamburg,Second Stage of Tertiary Education,No,0.71896,36,36,0.57003,0.86788
2006,Lower Saxony,Lower Secondary Level,No,0.95130,233,233,0.92360,0.97900
2006,Lower Saxony,Upper Secondary Level,Yes,0.13815,144,918,0.11581,0.16048
2006,Lower Saxony,Upper Secondary Level,No,0.86185,774,918,0.83952,0.88419
2006,Lower Saxony,Post-secondary Non-tertiary Level,No,0.75989,85,85,0.66854,0.85123
2006,Lower Saxony,First Stage of Tertiary Education,No,0.81847,92,92,0.73928,0.89767
2006,Lower Saxony,Second Stage of Tertiary Education,Yes,0.27088,51,186,0.20684,0.33492
2006,Lower Saxony,Second Stage of Tertiary Education,No,0.72912,135,186,0.66508,0.79316
2006,Bremen,Upper Secondary Level,No,0.89026,53,53,0.80530,0.97522
2006,North Rhine-Westphalia,No answer / don't know,No,0.85666,59,59,0.76647,0.94684
2006,North Rhine-Westphalia,Pre-primary Level,No,0.96154,58,58,0.91161,1.01146
2006,North Rhine-Westphalia,Primary Level,No,0.93403,78,78,0.87858,0.98947
2006,North Rhine-Westphalia,Lower Secondary Level,Yes,0.07284,38,544,0.05098,0.09470
2006,North Rhine-Westphalia,Lower Secondary Level,No,0.92716,506,544,0.90530,0.94902
2006,North Rhine-Westphalia,Upper Secondary Level,Yes,0.15741,342,1947,0.14123,0.17360
2006,North Rhine-Westphalia,Upper Secondary Level,No,0.84259,1605,1947,0.82640,0.85877
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.28156,97,309,0.23133,0.33179
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.71844,212,309,0.66821,0.76867
2006,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.21678,54,250,0.16560,0.26796
2006,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.78322,196,250,0.73204,0.83440
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.31393,169,471,0.27197,0.35588
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.68607,302,471,0.64412,0.72803
2006,Hesse,Lower Secondary Level,No,0.94592,151,151,0.90973,0.98212
2006,Hesse,Upper Secondary Level,Yes,0.12889,100,625,0.10260,0.15518
2006,Hesse,Upper Secondary Level,No,0.87111,525,625,0.84482,0.89740
2006,Hesse,Post-secondary Non-tertiary Level,No,0.71355,60,60,0.59819,0.82891
2006,Hesse,First Stage of Tertiary Education,No,0.88143,65,65,0.80223,0.96064
2006,Hesse,Second Stage of Tertiary Education,Yes,0.22588,56,194,0.16688,0.28488
2006,Hesse,Second Stage of Tertiary Education,No,0.77412,138,194,0.71512,0.83312
2006,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.96211,200,200,0.93559,0.98864
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.13086,77,581,0.10342,0.15831
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.86914,504,581,0.84169,0.89658
2006,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.84153,48,48,0.73713,0.94593
2006,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.85142,69,69,0.76688,0.93596
2006,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.83944,73,73,0.75464,0.92424
2006,Baden-Wuerttemberg,No answer / don't know,No,0.94509,41,41,0.87449,1.01569
2006,Baden-Wuerttemberg,Pre-primary Level,No,0.85312,50,50,0.75401,0.95224
2006,Baden-Wuerttemberg,Lower Secondary Level,No,0.95806,360,360,0.93732,0.97879
2006,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.17294,219,1151,0.15108,0.19480
2006,Baden-Wuerttemberg,Upper Secondary Level,No,0.82706,932,1151,0.80520,0.84892
2006,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.83034,102,102,0.75714,0.90354
2006,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.22091,39,174,0.15909,0.28273
2006,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.77909,135,174,0.71727,0.84091
2006,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.32017,108,301,0.26737,0.37296
