"plb0571","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Ja, wenige Personen","2016","66 und älter","Baden-Wuerttemberg","45","0.0632029998635817","0.0421672439321073","0.0842387557950561"
"Ja, wenige Personen","2016","66 und älter","Bayern","65","0.0810075652940101","0.0612148481231823","0.100800282464838"
"Ja, wenige Personen","2016","66 und älter","Saarland","","","",""
"Ja, wenige Personen","2016","66 und älter","Berlin","","","",""
"Ja, wenige Personen","2016","66 und älter","Brandenburg","","","",""
"Ja, wenige Personen","2016","66 und älter","Mecklenburg-Vorpommern","","","",""
"Ja, wenige Personen","2016","66 und älter","Sachsen","","","",""
"Ja, wenige Personen","2016","66 und älter","Sachsen-Anhalt","","","",""
"Ja, wenige Personen","2016","66 und älter","Thueringen","","","",""
"Nein, weiss nicht","2016","16-34 Jahre alt","Schleswig-Holstein","61","0.286115935360401","0.223636811688417","0.348595059032385"
"Nein, weiss nicht","2016","16-34 Jahre alt","Hamburg","34","0.444941883924551","0.340515716765764","0.549368051083338"
"Nein, weiss nicht","2016","16-34 Jahre alt","Niedersachsen","218","0.380728301779718","0.342289835488644","0.419166768070793"
"Nein, weiss nicht","2016","16-34 Jahre alt","Bremen","","","",""
"Nein, weiss nicht","2016","16-34 Jahre alt","Nordrhein-Westfalen","424","0.335674854751225","0.309713636623993","0.361636072878457"
"Nein, weiss nicht","2016","16-34 Jahre alt","Hessen","144","0.351047587805686","0.302479549954596","0.399615625656776"
"Nein, weiss nicht","2016","16-34 Jahre alt","Rheinland-Pfalz,Saarland","72","0.235230160434466","0.186414297535552","0.284046023333381"
"Nein, weiss nicht","2016","16-34 Jahre alt","Baden-Wuerttemberg","225","0.307196663907217","0.272522430575881","0.341870897238552"
"Nein, weiss nicht","2016","16-34 Jahre alt","Bayern","265","0.327893257925692","0.296788313200259","0.358998202651125"
"Nein, weiss nicht","2016","16-34 Jahre alt","Saarland","30","0.58961038226878","0.465143672417677","0.714077092119883"
"Nein, weiss nicht","2016","16-34 Jahre alt","Berlin","69","0.299648372784222","0.240315635780771","0.358981109787672"
"Nein, weiss nicht","2016","16-34 Jahre alt","Brandenburg","59","0.427131637646725","0.350484420887124","0.503778854406326"
"Nein, weiss nicht","2016","16-34 Jahre alt","Mecklenburg-Vorpommern","41","0.431306750998402","0.333748802743394","0.528864699253411"
"Nein, weiss nicht","2016","16-34 Jahre alt","Sachsen","87","0.280103096445132","0.229119077520167","0.331087115370098"
"Nein, weiss nicht","2016","16-34 Jahre alt","Sachsen-Anhalt","71","0.374515957528036","0.299047959710217","0.449983955345855"
"Nein, weiss nicht","2016","16-34 Jahre alt","Thueringen","50","0.330571949586202","0.259648526022918","0.401495373149485"
"Nein, weiss nicht","2016","35-65 Jahre alt","Schleswig-Holstein","183","0.479503272240631","0.433549099333508","0.525457445147753"
"Nein, weiss nicht","2016","35-65 Jahre alt","Hamburg","96","0.445669769996613","0.37907623422803","0.512263305765196"
"Nein, weiss nicht","2016","35-65 Jahre alt","Niedersachsen","471","0.357717986807151","0.331561072787223","0.383874900827079"
"Nein, weiss nicht","2016","35-65 Jahre alt","Bremen","34","0.18658176896239","0.109054626286348","0.264108911638431"
"Nein, weiss nicht","2016","35-65 Jahre alt","Nordrhein-Westfalen","972","0.334718523611818","0.317564414645325","0.35187263257831"
"Nein, weiss nicht","2016","35-65 Jahre alt","Hessen","401","0.401905283013231","0.371019596932606","0.432790969093856"
"Nein, weiss nicht","2016","35-65 Jahre alt","Rheinland-Pfalz,Saarland","231","0.335799450269262","0.301085591165426","0.370513309373098"
"Nein, weiss nicht","2016","35-65 Jahre alt","Baden-Wuerttemberg","581","0.338605164304453","0.315743367305247","0.361466961303659"
"Nein, weiss nicht","2016","35-65 Jahre alt","Bayern","759","0.3323170437231","0.312770959810527","0.351863127635674"
"Nein, weiss nicht","2016","35-65 Jahre alt","Saarland","47","0.412307467926204","0.326696005240973","0.497918930611434"
"Nein, weiss nicht","2016","35-65 Jahre alt","Berlin","178","0.406017230684481","0.362038824097633","0.449995637271328"
"Nein, weiss nicht","2016","35-65 Jahre alt","Brandenburg","199","0.395921317258462","0.354938139868909","0.436904494648015"
"Nein, weiss nicht","2016","35-65 Jahre alt","Mecklenburg-Vorpommern","109","0.320949848433635","0.267856590068888","0.374043106798381"
"Nein, weiss nicht","2016","35-65 Jahre alt","Sachsen","248","0.291040317672908","0.25987365083315","0.322206984512666"
"Nein, weiss nicht","2016","35-65 Jahre alt","Sachsen-Anhalt","207","0.393033303390047","0.349654185393444","0.436412421386651"
"Nein, weiss nicht","2016","35-65 Jahre alt","Thueringen","159","0.326027541792978","0.285930100629276","0.36612498295668"
"Nein, weiss nicht","2016","66 und älter","Schleswig-Holstein","75","0.463992172990881","0.386231423012689","0.541752922969072"
"Nein, weiss nicht","2016","66 und älter","Hamburg","44","0.412151500360777","0.313171502977071","0.511131497744482"
"Nein, weiss nicht","2016","66 und älter","Niedersachsen","162","0.339326677087979","0.296520982391542","0.382132371784416"
"Nein, weiss nicht","2016","66 und älter","Bremen","","","",""
"Nein, weiss nicht","2016","66 und älter","Nordrhein-Westfalen","241","0.271006199928374","0.2417058039824","0.300306595874348"
"Nein, weiss nicht","2016","66 und älter","Hessen","89","0.329373103011534","0.272787010716817","0.385959195306251"
"Nein, weiss nicht","2016","66 und älter","Rheinland-Pfalz,Saarland","77","0.290305683426927","0.233699607811663","0.346911759042191"
"Nein, weiss nicht","2016","66 und älter","Baden-Wuerttemberg","170","0.3333235720695","0.292570805669896","0.374076338469104"
"Nein, weiss nicht","2016","66 und älter","Bayern","198","0.247648435024991","0.216336142236709","0.278960727813274"
"Nein, weiss nicht","2016","66 und älter","Saarland","","","",""
"Nein, weiss nicht","2016","66 und älter","Berlin","47","0.202893660735663","0.146157256650471","0.259630064820854"
"Nein, weiss nicht","2016","66 und älter","Brandenburg","87","0.354129905082332","0.29349774646403","0.414762063700633"
"Nein, weiss nicht","2016","66 und älter","Mecklenburg-Vorpommern","51","0.468437442979683","0.38060797739521","0.556266908564156"
"Nein, weiss nicht","2016","66 und älter","Sachsen","78","0.256101089445699","0.209706075797912","0.302496103093486"
"Nein, weiss nicht","2016","66 und älter","Sachsen-Anhalt","79","0.396754889782528","0.326822685831073","0.466687093733982"
"Nein, weiss nicht","2016","66 und älter","Thueringen","69","0.312978840812125","0.249809628197411","0.376148053426839"
"Nein, niemand","2016","16-34 Jahre alt","Schleswig-Holstein","80","0.431209510708905","0.362744230362278","0.499674791055531"
"Nein, niemand","2016","16-34 Jahre alt","Hamburg","36","0.381513912898245","0.279441443377375","0.483586382419116"
"Nein, niemand","2016","16-34 Jahre alt","Niedersachsen","240","0.402001380070267","0.363187977511644","0.44081478262889"
"Nein, niemand","2016","16-34 Jahre alt","Bremen","","","",""
"Nein, niemand","2016","16-34 Jahre alt","Nordrhein-Westfalen","610","0.474731686232901","0.447278672499371","0.502184699966431"
"Nein, niemand","2016","16-34 Jahre alt","Hessen","135","0.369219872616608","0.320112955373938","0.418326789859278"
"Nein, niemand","2016","16-34 Jahre alt","Rheinland-Pfalz,Saarland","170","0.533842994261446","0.476428443150306","0.591257545372585"
"Nein, niemand","2016","16-34 Jahre alt","Baden-Wuerttemberg","325","0.47860182584918","0.441055662677238","0.516147989021121"
"Nein, niemand","2016","16-34 Jahre alt","Bayern","410","0.469110760284106","0.436044603292025","0.502176917276186"
"Nein, niemand","2016","16-34 Jahre alt","Saarland","","","",""
"Nein, niemand","2016","16-34 Jahre alt","Berlin","100","0.425748447716298","0.361707466804268","0.489789428628328"
"Nein, niemand","2016","16-34 Jahre alt","Brandenburg","79","0.408445928005267","0.332281425593425","0.484610430417109"
"Nein, niemand","2016","16-34 Jahre alt","Mecklenburg-Vorpommern","44","0.464974021432035","0.366724086081929","0.563223956782141"
"Nein, niemand","2016","16-34 Jahre alt","Sachsen","168","0.540403920942881","0.483820739534109","0.596987102351653"
"Nein, niemand","2016","16-34 Jahre alt","Sachsen-Anhalt","61","0.442487154489318","0.36504145253941","0.519932856439226"
"Nein, niemand","2016","16-34 Jahre alt","Thueringen","90","0.5099296965562","0.434561333250765","0.585298059861634"
"Nein, niemand","2016","35-65 Jahre alt","Schleswig-Holstein","174","0.286358659363175","0.244775706584781","0.327941612141569"
"Nein, niemand","2016","35-65 Jahre alt","Hamburg","70","0.394510791455556","0.32902850253675","0.459993080374361"
"Nein, niemand","2016","35-65 Jahre alt","Niedersachsen","559","0.448009880314174","0.420872827246735","0.475146933381613"
"Nein, niemand","2016","35-65 Jahre alt","Bremen","48","0.605676573319169","0.50842225333733","0.702930893301008"
"Nein, niemand","2016","35-65 Jahre alt","Nordrhein-Westfalen","1413","0.494299347583527","0.476124643407208","0.512474051759847"
"Nein, niemand","2016","35-65 Jahre alt","Hessen","372","0.402911507645628","0.372013206709115","0.433809808582142"
"Nein, niemand","2016","35-65 Jahre alt","Rheinland-Pfalz,Saarland","378","0.523460063908362","0.486748345061006","0.560171782755718"
"Nein, niemand","2016","35-65 Jahre alt","Baden-Wuerttemberg","827","0.516745277962465","0.492604042770024","0.540886513154906"
"Nein, niemand","2016","35-65 Jahre alt","Bayern","1117","0.522596389991282","0.501869966962197","0.543322813020366"
"Nein, niemand","2016","35-65 Jahre alt","Saarland","66","0.489055739207908","0.402117233139143","0.575994245276674"
"Nein, niemand","2016","35-65 Jahre alt","Berlin","213","0.445048296181408","0.400543020020787","0.489553572342029"
"Nein, niemand","2016","35-65 Jahre alt","Brandenburg","297","0.535354354874817","0.493558228531643","0.57715048121799"
"Nein, niemand","2016","35-65 Jahre alt","Mecklenburg-Vorpommern","150","0.55020508801614","0.493628150357364","0.606782025674916"
"Nein, niemand","2016","35-65 Jahre alt","Sachsen","480","0.608250450047888","0.574757879238528","0.641743020857249"
"Nein, niemand","2016","35-65 Jahre alt","Sachsen-Anhalt","246","0.509841047206902","0.465442426456607","0.554239667957197"
"Nein, niemand","2016","35-65 Jahre alt","Thueringen","310","0.581083313416098","0.538879521668422","0.623287105163775"
"Nein, niemand","2016","66 und älter","Schleswig-Holstein","62","0.353585840279881","0.279040172321296","0.428131508238467"
"Nein, niemand","2016","66 und älter","Hamburg","42","0.50228223058467","0.401739247022434","0.602825214146905"
"Nein, niemand","2016","66 und älter","Niedersachsen","248","0.547615426693878","0.502617666965395","0.59261318642236"
"Nein, niemand","2016","66 und älter","Bremen","","","",""
"Nein, niemand","2016","66 und älter","Nordrhein-Westfalen","542","0.622720128910494","0.590767968480251","0.654672289340737"
"Nein, niemand","2016","66 und älter","Hessen","148","0.576057254259281","0.516557991680338","0.635556516838223"
"Nein, niemand","2016","66 und älter","Rheinland-Pfalz,Saarland","163","0.692116857353851","0.634548706011108","0.749685008696595"
"Nein, niemand","2016","66 und älter","Baden-Wuerttemberg","292","0.592466006330945","0.549986430625735","0.634945582036155"
"Nein, niemand","2016","66 und älter","Bayern","463","0.666089239974802","0.631878058156263","0.700300421793342"
"Nein, niemand","2016","66 und älter","Saarland","","","",""
"Nein, niemand","2016","66 und älter","Berlin","135","0.760291160898405","0.700062746267685","0.820519575529125"
"Nein, niemand","2016","66 und älter","Brandenburg","146","0.602287680937419","0.540238557250342","0.664336804624495"
"Nein, niemand","2016","66 und älter","Mecklenburg-Vorpommern","70","0.507685071380805","0.419690486348629","0.595679656412982"
"Nein, niemand","2016","66 und älter","Sachsen","253","0.721856929525492","0.674228274281223","0.76948558476976"
"Nein, niemand","2016","66 und älter","Sachsen-Anhalt","107","0.588918684041338","0.518585431462141","0.659251936620534"
"Nein, niemand","2016","66 und älter","Thueringen","130","0.630983293303033","0.565248566418807","0.696718020187259"
