"plb0037_h","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Unbefristet","1990","(Fach-)Abitur","Bayern","15","","",""
"Unbefristet","1990","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","1990","(Fach-)Abitur","Berlin","3","","",""
"Unbefristet","1990","(Fach-)Abitur","Brandenburg","","","",""
"Unbefristet","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1990","(Fach-)Abitur","Sachsen","","","",""
"Unbefristet","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Unbefristet","1990","(Fach-)Abitur","Thueringen","","","",""
"Unbefristet","1990","AkademikerIn","Schleswig-Holstein","1","","",""
"Unbefristet","1990","AkademikerIn","Hamburg","3","","",""
"Unbefristet","1990","AkademikerIn","Niedersachsen","5","","",""
"Unbefristet","1990","AkademikerIn","Bremen","","","",""
"Unbefristet","1990","AkademikerIn","Nordrhein-Westfalen","15","","",""
"Unbefristet","1990","AkademikerIn","Hessen","9","","",""
"Unbefristet","1990","AkademikerIn","Rheinland-Pfalz,Saarland","5","","",""
"Unbefristet","1990","AkademikerIn","Baden-Wuerttemberg","8","","",""
"Unbefristet","1990","AkademikerIn","Bayern","13","","",""
"Unbefristet","1990","AkademikerIn","Saarland","","","",""
"Unbefristet","1990","AkademikerIn","Berlin","3","","",""
"Unbefristet","1990","AkademikerIn","Brandenburg","","","",""
"Unbefristet","1990","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1990","AkademikerIn","Sachsen","","","",""
"Unbefristet","1990","AkademikerIn","Sachsen-Anhalt","","","",""
"Unbefristet","1990","AkademikerIn","Thueringen","","","",""
"Befristet","1990","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Befristet","1990","(noch) kein Abschluss","Hamburg","","","",""
"Befristet","1990","(noch) kein Abschluss","Niedersachsen","1","","",""
"Befristet","1990","(noch) kein Abschluss","Bremen","","","",""
"Befristet","1990","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Befristet","1990","(noch) kein Abschluss","Hessen","","","",""
"Befristet","1990","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Befristet","1990","(noch) kein Abschluss","Baden-Wuerttemberg","3","","",""
"Befristet","1990","(noch) kein Abschluss","Bayern","","","",""
"Befristet","1990","(noch) kein Abschluss","Saarland","","","",""
"Befristet","1990","(noch) kein Abschluss","Berlin","","","",""
"Befristet","1990","(noch) kein Abschluss","Brandenburg","","","",""
"Befristet","1990","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Befristet","1990","(noch) kein Abschluss","Sachsen","","","",""
"Befristet","1990","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Befristet","1990","(noch) kein Abschluss","Thueringen","","","",""
"Befristet","1990","Hauptschule","Schleswig-Holstein","2","","",""
"Befristet","1990","Hauptschule","Hamburg","1","","",""
"Befristet","1990","Hauptschule","Niedersachsen","7","","",""
"Befristet","1990","Hauptschule","Bremen","1","","",""
"Befristet","1990","Hauptschule","Nordrhein-Westfalen","30","0.263309487062667","0.176110619424281","0.350508354701052"
"Befristet","1990","Hauptschule","Hessen","13","","",""
"Befristet","1990","Hauptschule","Rheinland-Pfalz,Saarland","5","","",""
"Befristet","1990","Hauptschule","Baden-Wuerttemberg","25","","",""
"Befristet","1990","Hauptschule","Bayern","10","","",""
"Befristet","1990","Hauptschule","Saarland","","","",""
"Befristet","1990","Hauptschule","Berlin","3","","",""
"Befristet","1990","Hauptschule","Brandenburg","","","",""
"Befristet","1990","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Befristet","1990","Hauptschule","Sachsen","","","",""
"Befristet","1990","Hauptschule","Sachsen-Anhalt","","","",""
"Befristet","1990","Hauptschule","Thueringen","","","",""
"Befristet","1990","Realschule","Schleswig-Holstein","1","","",""
"Befristet","1990","Realschule","Hamburg","1","","",""
"Befristet","1990","Realschule","Niedersachsen","8","","",""
"Befristet","1990","Realschule","Bremen","2","","",""
"Befristet","1990","Realschule","Nordrhein-Westfalen","18","","",""
"Befristet","1990","Realschule","Hessen","6","","",""
"Befristet","1990","Realschule","Rheinland-Pfalz,Saarland","4","","",""
"Befristet","1990","Realschule","Baden-Wuerttemberg","7","","",""
"Befristet","1990","Realschule","Bayern","9","","",""
"Befristet","1990","Realschule","Saarland","","","",""
"Befristet","1990","Realschule","Berlin","3","","",""
"Befristet","1990","Realschule","Brandenburg","","","",""
"Befristet","1990","Realschule","Mecklenburg-Vorpommern","","","",""
"Befristet","1990","Realschule","Sachsen","","","",""
"Befristet","1990","Realschule","Sachsen-Anhalt","","","",""
"Befristet","1990","Realschule","Thueringen","","","",""
"Befristet","1990","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Befristet","1990","(Fach-)Abitur","Hamburg","","","",""
"Befristet","1990","(Fach-)Abitur","Niedersachsen","5","","",""
"Befristet","1990","(Fach-)Abitur","Bremen","","","",""
"Befristet","1990","(Fach-)Abitur","Nordrhein-Westfalen","12","","",""
"Befristet","1990","(Fach-)Abitur","Hessen","1","","",""
"Befristet","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","1","","",""
"Befristet","1990","(Fach-)Abitur","Baden-Wuerttemberg","7","","",""
"Befristet","1990","(Fach-)Abitur","Bayern","3","","",""
"Befristet","1990","(Fach-)Abitur","Saarland","","","",""
"Befristet","1990","(Fach-)Abitur","Berlin","2","","",""
"Befristet","1990","(Fach-)Abitur","Brandenburg","","","",""
"Befristet","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Befristet","1990","(Fach-)Abitur","Sachsen","","","",""
"Befristet","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Befristet","1990","(Fach-)Abitur","Thueringen","","","",""
"Befristet","1990","AkademikerIn","Schleswig-Holstein","1","","",""
"Befristet","1990","AkademikerIn","Hamburg","1","","",""
"Befristet","1990","AkademikerIn","Niedersachsen","1","","",""
"Befristet","1990","AkademikerIn","Bremen","","","",""
"Befristet","1990","AkademikerIn","Nordrhein-Westfalen","6","","",""
"Befristet","1990","AkademikerIn","Hessen","3","","",""
"Befristet","1990","AkademikerIn","Rheinland-Pfalz,Saarland","1","","",""
"Befristet","1990","AkademikerIn","Baden-Wuerttemberg","1","","",""
"Befristet","1990","AkademikerIn","Bayern","6","","",""
"Befristet","1990","AkademikerIn","Saarland","","","",""
"Befristet","1990","AkademikerIn","Berlin","","","",""
"Befristet","1990","AkademikerIn","Brandenburg","","","",""
"Befristet","1990","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Befristet","1990","AkademikerIn","Sachsen","","","",""
"Befristet","1990","AkademikerIn","Sachsen-Anhalt","","","",""
"Befristet","1990","AkademikerIn","Thueringen","","","",""
"Unbefristet","1991","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Unbefristet","1991","(noch) kein Abschluss","Hamburg","1","","",""
"Unbefristet","1991","(noch) kein Abschluss","Niedersachsen","2","","",""
"Unbefristet","1991","(noch) kein Abschluss","Bremen","","","",""
"Unbefristet","1991","(noch) kein Abschluss","Nordrhein-Westfalen","12","","",""
"Unbefristet","1991","(noch) kein Abschluss","Hessen","8","","",""
"Unbefristet","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Unbefristet","1991","(noch) kein Abschluss","Baden-Wuerttemberg","15","","",""
"Unbefristet","1991","(noch) kein Abschluss","Bayern","7","","",""
"Unbefristet","1991","(noch) kein Abschluss","Saarland","","","",""
"Unbefristet","1991","(noch) kein Abschluss","Berlin","","","",""
"Unbefristet","1991","(noch) kein Abschluss","Brandenburg","","","",""
"Unbefristet","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1991","(noch) kein Abschluss","Sachsen","","","",""
"Unbefristet","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Unbefristet","1991","(noch) kein Abschluss","Thueringen","","","",""
"Unbefristet","1991","Hauptschule","Schleswig-Holstein","9","","",""
"Unbefristet","1991","Hauptschule","Hamburg","9","","",""
"Unbefristet","1991","Hauptschule","Niedersachsen","38","0.843408587700339","0.737228075980255","0.949589099420423"
"Unbefristet","1991","Hauptschule","Bremen","2","","",""
"Unbefristet","1991","Hauptschule","Nordrhein-Westfalen","73","0.749340623259484","0.664397210154195","0.834284036364773"
"Unbefristet","1991","Hauptschule","Hessen","35","0.747505145215917","0.61765356988856","0.877356720543273"
"Unbefristet","1991","Hauptschule","Rheinland-Pfalz,Saarland","27","","",""
"Unbefristet","1991","Hauptschule","Baden-Wuerttemberg","87","0.890689427529585","0.830720586674967","0.950658268384203"
"Unbefristet","1991","Hauptschule","Bayern","66","0.841334221448694","0.760766616017497","0.921901826879891"
"Unbefristet","1991","Hauptschule","Saarland","","","",""
"Unbefristet","1991","Hauptschule","Berlin","12","","",""
"Unbefristet","1991","Hauptschule","Brandenburg","12","","",""
"Unbefristet","1991","Hauptschule","Mecklenburg-Vorpommern","9","","",""
"Unbefristet","1991","Hauptschule","Sachsen","25","","",""
"Unbefristet","1991","Hauptschule","Sachsen-Anhalt","20","","",""
"Unbefristet","1991","Hauptschule","Thueringen","19","","",""
"Unbefristet","1991","Realschule","Schleswig-Holstein","6","","",""
"Unbefristet","1991","Realschule","Hamburg","2","","",""
"Unbefristet","1991","Realschule","Niedersachsen","22","","",""
"Unbefristet","1991","Realschule","Bremen","3","","",""
"Unbefristet","1991","Realschule","Nordrhein-Westfalen","39","0.762780508219625","0.650360988591437","0.875200027847812"
"Unbefristet","1991","Realschule","Hessen","17","","",""
"Unbefristet","1991","Realschule","Rheinland-Pfalz,Saarland","13","","",""
"Unbefristet","1991","Realschule","Baden-Wuerttemberg","26","","",""
"Unbefristet","1991","Realschule","Bayern","31","0.85620925448404","0.743150901215766","0.969267607752315"
"Unbefristet","1991","Realschule","Saarland","","","",""
"Unbefristet","1991","Realschule","Berlin","24","","",""
"Unbefristet","1991","Realschule","Brandenburg","42","0.80614223898488","0.698695347869872","0.913589130099889"
"Unbefristet","1991","Realschule","Mecklenburg-Vorpommern","33","0.823547260118471","0.708259842238548","0.938834677998395"
"Unbefristet","1991","Realschule","Sachsen","68","0.798153298011853","0.714764623078375","0.881541972945331"
"Unbefristet","1991","Realschule","Sachsen-Anhalt","51","0.791054112881365","0.693705291104519","0.888402934658212"
"Unbefristet","1991","Realschule","Thueringen","48","0.784183992026249","0.682599215377999","0.885768768674499"
"Unbefristet","1991","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"Unbefristet","1991","(Fach-)Abitur","Hamburg","3","","",""
"Unbefristet","1991","(Fach-)Abitur","Niedersachsen","5","","",""
"Unbefristet","1991","(Fach-)Abitur","Bremen","","","",""
"Unbefristet","1991","(Fach-)Abitur","Nordrhein-Westfalen","20","","",""
"Unbefristet","1991","(Fach-)Abitur","Hessen","7","","",""
"Unbefristet","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","5","","",""
"Unbefristet","1991","(Fach-)Abitur","Baden-Wuerttemberg","16","","",""
"Unbefristet","1991","(Fach-)Abitur","Bayern","11","","",""
"Unbefristet","1991","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","1991","(Fach-)Abitur","Berlin","6","","",""
"Unbefristet","1991","(Fach-)Abitur","Brandenburg","6","","",""
"Unbefristet","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Unbefristet","1991","(Fach-)Abitur","Sachsen","5","","",""
"Unbefristet","1991","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Unbefristet","1991","(Fach-)Abitur","Thueringen","1","","",""
"Unbefristet","1991","AkademikerIn","Schleswig-Holstein","3","","",""
"Unbefristet","1991","AkademikerIn","Hamburg","2","","",""
"Unbefristet","1991","AkademikerIn","Niedersachsen","10","","",""
"Unbefristet","1991","AkademikerIn","Bremen","","","",""
"Unbefristet","1991","AkademikerIn","Nordrhein-Westfalen","17","","",""
"Unbefristet","1991","AkademikerIn","Hessen","7","","",""
"Unbefristet","1991","AkademikerIn","Rheinland-Pfalz,Saarland","8","","",""
"Unbefristet","1991","AkademikerIn","Baden-Wuerttemberg","7","","",""
"Unbefristet","1991","AkademikerIn","Bayern","9","","",""
"Unbefristet","1991","AkademikerIn","Saarland","","","",""
"Unbefristet","1991","AkademikerIn","Berlin","27","","",""
"Unbefristet","1991","AkademikerIn","Brandenburg","27","","",""
"Unbefristet","1991","AkademikerIn","Mecklenburg-Vorpommern","21","","",""
"Unbefristet","1991","AkademikerIn","Sachsen","49","0.736351351619053","0.628403644316112","0.844299058921995"
"Unbefristet","1991","AkademikerIn","Sachsen-Anhalt","34","0.872290620670233","0.768857389039786","0.975723852300681"
"Unbefristet","1991","AkademikerIn","Thueringen","27","","",""
"Befristet","1991","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Befristet","1991","(noch) kein Abschluss","Hamburg","","","",""
"Befristet","1991","(noch) kein Abschluss","Niedersachsen","","","",""
"Befristet","1991","(noch) kein Abschluss","Bremen","","","",""
"Befristet","1991","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Befristet","1991","(noch) kein Abschluss","Hessen","1","","",""
"Befristet","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Befristet","1991","(noch) kein Abschluss","Baden-Wuerttemberg","4","","",""
"Befristet","1991","(noch) kein Abschluss","Bayern","","","",""
"Befristet","1991","(noch) kein Abschluss","Saarland","","","",""
"Befristet","1991","(noch) kein Abschluss","Berlin","","","",""
"Befristet","1991","(noch) kein Abschluss","Brandenburg","","","",""
"Befristet","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Befristet","1991","(noch) kein Abschluss","Sachsen","","","",""
"Befristet","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Befristet","1991","(noch) kein Abschluss","Thueringen","1","","",""
"Befristet","1991","Hauptschule","Schleswig-Holstein","3","","",""
"Befristet","1991","Hauptschule","Hamburg","2","","",""
"Befristet","1991","Hauptschule","Niedersachsen","7","","",""
"Befristet","1991","Hauptschule","Bremen","1","","",""
"Befristet","1991","Hauptschule","Nordrhein-Westfalen","27","","",""
"Befristet","1991","Hauptschule","Hessen","8","","",""
"Befristet","1991","Hauptschule","Rheinland-Pfalz,Saarland","8","","",""
"Befristet","1991","Hauptschule","Baden-Wuerttemberg","17","","",""
"Befristet","1991","Hauptschule","Bayern","13","","",""
"Befristet","1991","Hauptschule","Saarland","","","",""
"Befristet","1991","Hauptschule","Berlin","6","","",""
"Befristet","1991","Hauptschule","Brandenburg","4","","",""
"Befristet","1991","Hauptschule","Mecklenburg-Vorpommern","5","","",""
"Befristet","1991","Hauptschule","Sachsen","10","","",""
"Befristet","1991","Hauptschule","Sachsen-Anhalt","2","","",""
"Befristet","1991","Hauptschule","Thueringen","4","","",""
"Befristet","1991","Realschule","Schleswig-Holstein","2","","",""
"Befristet","1991","Realschule","Hamburg","","","",""
"Befristet","1991","Realschule","Niedersachsen","9","","",""
"Befristet","1991","Realschule","Bremen","","","",""
"Befristet","1991","Realschule","Nordrhein-Westfalen","16","","",""
"Befristet","1991","Realschule","Hessen","4","","",""
"Befristet","1991","Realschule","Rheinland-Pfalz,Saarland","3","","",""
"Befristet","1991","Realschule","Baden-Wuerttemberg","6","","",""
"Befristet","1991","Realschule","Bayern","6","","",""
"Befristet","1991","Realschule","Saarland","","","",""
"Befristet","1991","Realschule","Berlin","6","","",""
"Befristet","1991","Realschule","Brandenburg","10","","",""
"Befristet","1991","Realschule","Mecklenburg-Vorpommern","9","","",""
"Befristet","1991","Realschule","Sachsen","21","","",""
"Befristet","1991","Realschule","Sachsen-Anhalt","16","","",""
"Befristet","1991","Realschule","Thueringen","15","","",""
"Befristet","1991","(Fach-)Abitur","Schleswig-Holstein","2","","",""
"Befristet","1991","(Fach-)Abitur","Hamburg","1","","",""
"Befristet","1991","(Fach-)Abitur","Niedersachsen","","","",""
"Befristet","1991","(Fach-)Abitur","Bremen","1","","",""
"Befristet","1991","(Fach-)Abitur","Nordrhein-Westfalen","10","","",""
"Befristet","1991","(Fach-)Abitur","Hessen","3","","",""
"Befristet","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Befristet","1991","(Fach-)Abitur","Baden-Wuerttemberg","9","","",""
"Befristet","1991","(Fach-)Abitur","Bayern","6","","",""
"Befristet","1991","(Fach-)Abitur","Saarland","","","",""
"Befristet","1991","(Fach-)Abitur","Berlin","3","","",""
"Befristet","1991","(Fach-)Abitur","Brandenburg","1","","",""
"Befristet","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Befristet","1991","(Fach-)Abitur","Sachsen","1","","",""
"Befristet","1991","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Befristet","1991","(Fach-)Abitur","Thueringen","1","","",""
"Befristet","1991","AkademikerIn","Schleswig-Holstein","","","",""
"Befristet","1991","AkademikerIn","Hamburg","","","",""
"Befristet","1991","AkademikerIn","Niedersachsen","1","","",""
"Befristet","1991","AkademikerIn","Bremen","","","",""
"Befristet","1991","AkademikerIn","Nordrhein-Westfalen","11","","",""
"Befristet","1991","AkademikerIn","Hessen","4","","",""
"Befristet","1991","AkademikerIn","Rheinland-Pfalz,Saarland","1","","",""
"Befristet","1991","AkademikerIn","Baden-Wuerttemberg","2","","",""
"Befristet","1991","AkademikerIn","Bayern","6","","",""
"Befristet","1991","AkademikerIn","Saarland","","","",""
"Befristet","1991","AkademikerIn","Berlin","7","","",""
"Befristet","1991","AkademikerIn","Brandenburg","12","","",""
"Befristet","1991","AkademikerIn","Mecklenburg-Vorpommern","6","","",""
"Befristet","1991","AkademikerIn","Sachsen","15","","",""
"Befristet","1991","AkademikerIn","Sachsen-Anhalt","6","","",""
"Befristet","1991","AkademikerIn","Thueringen","8","","",""
"Unbefristet","1992","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Unbefristet","1992","(noch) kein Abschluss","Hamburg","","","",""
"Unbefristet","1992","(noch) kein Abschluss","Niedersachsen","1","","",""
"Unbefristet","1992","(noch) kein Abschluss","Bremen","1","","",""
"Unbefristet","1992","(noch) kein Abschluss","Nordrhein-Westfalen","5","","",""
"Unbefristet","1992","(noch) kein Abschluss","Hessen","5","","",""
"Unbefristet","1992","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Unbefristet","1992","(noch) kein Abschluss","Baden-Wuerttemberg","15","","",""
"Unbefristet","1992","(noch) kein Abschluss","Bayern","7","","",""
"Unbefristet","1992","(noch) kein Abschluss","Saarland","","","",""
"Unbefristet","1992","(noch) kein Abschluss","Berlin","2","","",""
"Unbefristet","1992","(noch) kein Abschluss","Brandenburg","","","",""
"Unbefristet","1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1992","(noch) kein Abschluss","Sachsen","","","",""
"Unbefristet","1992","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Unbefristet","1992","(noch) kein Abschluss","Thueringen","","","",""
"Unbefristet","1992","Hauptschule","Schleswig-Holstein","8","","",""
"Unbefristet","1992","Hauptschule","Hamburg","7","","",""
"Unbefristet","1992","Hauptschule","Niedersachsen","32","0.799532479726266","0.678454961504119","0.920609997948412"
"Unbefristet","1992","Hauptschule","Bremen","1","","",""
"Unbefristet","1992","Hauptschule","Nordrhein-Westfalen","77","0.81421294289732","0.73720920948945","0.891216676305191"
"Unbefristet","1992","Hauptschule","Hessen","23","","",""
"Unbefristet","1992","Hauptschule","Rheinland-Pfalz,Saarland","23","","",""
"Unbefristet","1992","Hauptschule","Baden-Wuerttemberg","65","0.887842801187926","0.818257716323901","0.957427886051951"
"Unbefristet","1992","Hauptschule","Bayern","75","0.843629909109125","0.766416725992982","0.920843092225268"
"Unbefristet","1992","Hauptschule","Saarland","","","",""
"Unbefristet","1992","Hauptschule","Berlin","14","","",""
"Unbefristet","1992","Hauptschule","Brandenburg","16","","",""
"Unbefristet","1992","Hauptschule","Mecklenburg-Vorpommern","12","","",""
"Unbefristet","1992","Hauptschule","Sachsen","36","0.671920458496688","0.544307456221883","0.799533460771493"
"Unbefristet","1992","Hauptschule","Sachsen-Anhalt","22","","",""
"Unbefristet","1992","Hauptschule","Thueringen","21","","",""
"Unbefristet","1992","Realschule","Schleswig-Holstein","10","","",""
"Unbefristet","1992","Realschule","Hamburg","2","","",""
"Unbefristet","1992","Realschule","Niedersachsen","21","","",""
"Unbefristet","1992","Realschule","Bremen","3","","",""
"Unbefristet","1992","Realschule","Nordrhein-Westfalen","49","0.756233125690565","0.64936026383733","0.8631059875438"
"Unbefristet","1992","Realschule","Hessen","20","","",""
"Unbefristet","1992","Realschule","Rheinland-Pfalz,Saarland","13","","",""
"Unbefristet","1992","Realschule","Baden-Wuerttemberg","26","","",""
"Unbefristet","1992","Realschule","Bayern","32","0.787005987434646","0.661683536877803","0.912328437991488"
"Unbefristet","1992","Realschule","Saarland","","","",""
"Unbefristet","1992","Realschule","Berlin","22","","",""
"Unbefristet","1992","Realschule","Brandenburg","35","0.872026188667355","0.770996558796583","0.973055818538127"
"Unbefristet","1992","Realschule","Mecklenburg-Vorpommern","26","","",""
"Unbefristet","1992","Realschule","Sachsen","58","0.704942307415947","0.604373151717182","0.805511463114712"
"Unbefristet","1992","Realschule","Sachsen-Anhalt","40","0.80518810852843","0.698561262317953","0.911814954738906"
"Unbefristet","1992","Realschule","Thueringen","46","0.687495671080594","0.573039076795358","0.80195226536583"
"Unbefristet","1992","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"Unbefristet","1992","(Fach-)Abitur","Hamburg","1","","",""
"Unbefristet","1992","(Fach-)Abitur","Niedersachsen","4","","",""
"Unbefristet","1992","(Fach-)Abitur","Bremen","","","",""
"Unbefristet","1992","(Fach-)Abitur","Nordrhein-Westfalen","13","","",""
"Unbefristet","1992","(Fach-)Abitur","Hessen","2","","",""
"Unbefristet","1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","1","","",""
"Unbefristet","1992","(Fach-)Abitur","Baden-Wuerttemberg","16","","",""
"Unbefristet","1992","(Fach-)Abitur","Bayern","15","","",""
"Unbefristet","1992","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","1992","(Fach-)Abitur","Berlin","5","","",""
"Unbefristet","1992","(Fach-)Abitur","Brandenburg","1","","",""
"Unbefristet","1992","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Unbefristet","1992","(Fach-)Abitur","Sachsen","6","","",""
"Unbefristet","1992","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Unbefristet","1992","(Fach-)Abitur","Thueringen","","","",""
"Unbefristet","1992","AkademikerIn","Schleswig-Holstein","2","","",""
"Unbefristet","1992","AkademikerIn","Hamburg","1","","",""
"Unbefristet","1992","AkademikerIn","Niedersachsen","8","","",""
"Unbefristet","1992","AkademikerIn","Bremen","","","",""
"Unbefristet","1992","AkademikerIn","Nordrhein-Westfalen","20","","",""
"Unbefristet","1992","AkademikerIn","Hessen","11","","",""
"Unbefristet","1992","AkademikerIn","Rheinland-Pfalz,Saarland","6","","",""
"Unbefristet","1992","AkademikerIn","Baden-Wuerttemberg","6","","",""
"Unbefristet","1992","AkademikerIn","Bayern","14","","",""
"Unbefristet","1992","AkademikerIn","Saarland","","","",""
"Unbefristet","1992","AkademikerIn","Berlin","26","","",""
"Unbefristet","1992","AkademikerIn","Brandenburg","32","0.760953068604473","0.631966654667802","0.889939482541143"
"Unbefristet","1992","AkademikerIn","Mecklenburg-Vorpommern","25","","",""
"Unbefristet","1992","AkademikerIn","Sachsen","30","0.65102795648353","0.508562688034813","0.793493224932247"
"Unbefristet","1992","AkademikerIn","Sachsen-Anhalt","35","0.789948031079652","0.669587417889596","0.910308644269708"
"Unbefristet","1992","AkademikerIn","Thueringen","26","","",""
"Befristet","1992","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Befristet","1992","(noch) kein Abschluss","Hamburg","","","",""
"Befristet","1992","(noch) kein Abschluss","Niedersachsen","","","",""
"Befristet","1992","(noch) kein Abschluss","Bremen","","","",""
"Befristet","1992","(noch) kein Abschluss","Nordrhein-Westfalen","1","","",""
"Befristet","1992","(noch) kein Abschluss","Hessen","1","","",""
"Befristet","1992","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Befristet","1992","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Befristet","1992","(noch) kein Abschluss","Bayern","1","","",""
"Befristet","1992","(noch) kein Abschluss","Saarland","","","",""
"Befristet","1992","(noch) kein Abschluss","Berlin","","","",""
"Befristet","1992","(noch) kein Abschluss","Brandenburg","1","","",""
"Befristet","1992","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Befristet","1992","(noch) kein Abschluss","Sachsen","","","",""
"Befristet","1992","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Befristet","1992","(noch) kein Abschluss","Thueringen","","","",""
"Befristet","1992","Hauptschule","Schleswig-Holstein","1","","",""
"Befristet","1992","Hauptschule","Hamburg","","","",""
"Befristet","1992","Hauptschule","Niedersachsen","10","","",""
"Befristet","1992","Hauptschule","Bremen","","","",""
"Befristet","1992","Hauptschule","Nordrhein-Westfalen","21","","",""
"Befristet","1992","Hauptschule","Hessen","9","","",""
"Befristet","1992","Hauptschule","Rheinland-Pfalz,Saarland","7","","",""
"Befristet","1992","Hauptschule","Baden-Wuerttemberg","14","","",""
"Befristet","1992","Hauptschule","Bayern","10","","",""
"Befristet","1992","Hauptschule","Saarland","","","",""
"Befristet","1992","Hauptschule","Berlin","5","","",""
"Befristet","1992","Hauptschule","Brandenburg","8","","",""
"Befristet","1992","Hauptschule","Mecklenburg-Vorpommern","13","","",""
"Befristet","1992","Hauptschule","Sachsen","16","","",""
"Befristet","1992","Hauptschule","Sachsen-Anhalt","13","","",""
"Befristet","1992","Hauptschule","Thueringen","16","","",""
"Befristet","1992","Realschule","Schleswig-Holstein","1","","",""
"Befristet","1992","Realschule","Hamburg","","","",""
"Befristet","1992","Realschule","Niedersachsen","3","","",""
"Befristet","1992","Realschule","Bremen","","","",""
"Befristet","1992","Realschule","Nordrhein-Westfalen","13","","",""
"Befristet","1992","Realschule","Hessen","3","","",""
"Befristet","1992","Realschule","Rheinland-Pfalz,Saarland","2","","",""
"Befristet","1992","Realschule","Baden-Wuerttemberg","9","","",""
"Befristet","1992","Realschule","Bayern","9","","",""
"Befristet","1992","Realschule","Saarland","","","",""
"Befristet","1992","Realschule","Berlin","7","","",""
"Befristet","1992","Realschule","Brandenburg","7","","",""
"Befristet","1992","Realschule","Mecklenburg-Vorpommern","10","","",""
"Befristet","1992","Realschule","Sachsen","21","","",""
"Befristet","1992","Realschule","Sachsen-Anhalt","13","","",""
"Befristet","1992","Realschule","Thueringen","17","","",""
"Befristet","1992","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Befristet","1992","(Fach-)Abitur","Hamburg","1","","",""
"Befristet","1992","(Fach-)Abitur","Niedersachsen","6","","",""
"Befristet","1992","(Fach-)Abitur","Bremen","1","","",""
"Befristet","1992","(Fach-)Abitur","Nordrhein-Westfalen","11","","",""
"Befristet","1992","(Fach-)Abitur","Hessen","2","","",""
"Befristet","1992","(Fach-)Abitur","Rheinland-Pfalz,Saarland","2","","",""
"Befristet","1992","(Fach-)Abitur","Baden-Wuerttemberg","8","","",""
"Befristet","1992","(Fach-)Abitur","Bayern","6","","",""
"Befristet","1992","(Fach-)Abitur","Saarland","","","",""
"Befristet","1992","(Fach-)Abitur","Berlin","1","","",""
"Befristet","1992","(Fach-)Abitur","Brandenburg","2","","",""
"Befristet","1992","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
