"plb0037_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Befristet","1992","Realschule","indirekter Migrationshintergrund","6","","",""
"Befristet","1992","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1992","(Fach-)Abitur","kein Migrationshintergrund","35","0.391030302224042","0.290769669035406","0.491290935412677"
"Befristet","1992","(Fach-)Abitur","direkter Migrationshintergrund","4","","",""
"Befristet","1992","(Fach-)Abitur","indirekter Migrationshintergrund","6","","",""
"Befristet","1992","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1992","AkademikerIn","kein Migrationshintergrund","67","0.222438976730616","0.174980939945971","0.269897013515261"
"Befristet","1992","AkademikerIn","direkter Migrationshintergrund","6","","",""
"Befristet","1992","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Befristet","1992","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1993","(noch) kein Abschluss","kein Migrationshintergrund","5","","",""
"Unbefristet","1993","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Unbefristet","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Unbefristet","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1993","Hauptschule","kein Migrationshintergrund","249","0.778803340257121","0.733748394000503","0.823858286513738"
"Unbefristet","1993","Hauptschule","direkter Migrationshintergrund","73","0.875054560111838","0.807117747658025","0.94299137256565"
"Unbefristet","1993","Hauptschule","indirekter Migrationshintergrund","27","","",""
"Unbefristet","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1993","Realschule","kein Migrationshintergrund","353","0.803025281737586","0.765736583199869","0.840313980275303"
"Unbefristet","1993","Realschule","direkter Migrationshintergrund","9","","",""
"Unbefristet","1993","Realschule","indirekter Migrationshintergrund","8","","",""
"Unbefristet","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1993","(Fach-)Abitur","kein Migrationshintergrund","69","0.731991440441144","0.643848089404527","0.820134791477761"
"Unbefristet","1993","(Fach-)Abitur","direkter Migrationshintergrund","12","","",""
"Unbefristet","1993","(Fach-)Abitur","indirekter Migrationshintergrund","6","","",""
"Unbefristet","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1993","AkademikerIn","kein Migrationshintergrund","193","0.783570124585208","0.732213419386062","0.834926829784354"
"Unbefristet","1993","AkademikerIn","direkter Migrationshintergrund","10","","",""
"Unbefristet","1993","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Unbefristet","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1993","(noch) kein Abschluss","kein Migrationshintergrund","4","","",""
"Befristet","1993","(noch) kein Abschluss","direkter Migrationshintergrund","4","","",""
"Befristet","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Befristet","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1993","Hauptschule","kein Migrationshintergrund","77","0.221196659742879","0.176141713486262","0.266251605999497"
"Befristet","1993","Hauptschule","direkter Migrationshintergrund","18","","",""
"Befristet","1993","Hauptschule","indirekter Migrationshintergrund","12","","",""
"Befristet","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1993","Realschule","kein Migrationshintergrund","84","0.196974718262414","0.159686019724697","0.234263416800131"
"Befristet","1993","Realschule","direkter Migrationshintergrund","4","","",""
"Befristet","1993","Realschule","indirekter Migrationshintergrund","5","","",""
"Befristet","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1993","(Fach-)Abitur","kein Migrationshintergrund","28","","",""
"Befristet","1993","(Fach-)Abitur","direkter Migrationshintergrund","5","","",""
"Befristet","1993","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Befristet","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1993","AkademikerIn","kein Migrationshintergrund","54","0.216429875414792","0.165073170215646","0.267786580613938"
"Befristet","1993","AkademikerIn","direkter Migrationshintergrund","6","","",""
"Befristet","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Befristet","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1994","(noch) kein Abschluss","kein Migrationshintergrund","7","","",""
"Unbefristet","1994","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Unbefristet","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Unbefristet","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1994","Hauptschule","kein Migrationshintergrund","221","0.758104564196659","0.709966381387095","0.806242747006222"
"Unbefristet","1994","Hauptschule","direkter Migrationshintergrund","45","0.774467303239362","0.670437315723959","0.878497290754765"
"Unbefristet","1994","Hauptschule","indirekter Migrationshintergrund","29","","",""
"Unbefristet","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1994","Realschule","kein Migrationshintergrund","269","0.702415219261104","0.656264366456784","0.748566072065424"
"Unbefristet","1994","Realschule","direkter Migrationshintergrund","8","","",""
"Unbefristet","1994","Realschule","indirekter Migrationshintergrund","11","","",""
"Unbefristet","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1994","(Fach-)Abitur","kein Migrationshintergrund","53","0.504779429839411","0.406785707850533","0.602773151828288"
"Unbefristet","1994","(Fach-)Abitur","direkter Migrationshintergrund","10","","",""
"Unbefristet","1994","(Fach-)Abitur","indirekter Migrationshintergrund","7","","",""
"Unbefristet","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1994","AkademikerIn","kein Migrationshintergrund","119","0.706502468046314","0.639794049652573","0.773210886440055"
"Unbefristet","1994","AkademikerIn","direkter Migrationshintergrund","4","","",""
"Unbefristet","1994","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Unbefristet","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1994","(noch) kein Abschluss","kein Migrationshintergrund","8","","",""
"Befristet","1994","(noch) kein Abschluss","direkter Migrationshintergrund","7","","",""
"Befristet","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Befristet","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1994","Hauptschule","kein Migrationshintergrund","83","0.241895435803341","0.193757252993778","0.290033618612905"
"Befristet","1994","Hauptschule","direkter Migrationshintergrund","17","","",""
"Befristet","1994","Hauptschule","indirekter Migrationshintergrund","25","","",""
"Befristet","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1994","Realschule","kein Migrationshintergrund","108","0.297584780738896","0.251433927934576","0.343735633543216"
"Befristet","1994","Realschule","direkter Migrationshintergrund","3","","",""
"Befristet","1994","Realschule","indirekter Migrationshintergrund","10","","",""
"Befristet","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1994","(Fach-)Abitur","kein Migrationshintergrund","47","0.495220570160589","0.397226848171712","0.593214292149467"
"Befristet","1994","(Fach-)Abitur","direkter Migrationshintergrund","10","","",""
"Befristet","1994","(Fach-)Abitur","indirekter Migrationshintergrund","4","","",""
"Befristet","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1994","AkademikerIn","kein Migrationshintergrund","60","0.293497531953686","0.226789113559945","0.360205950347427"
"Befristet","1994","AkademikerIn","direkter Migrationshintergrund","4","","",""
"Befristet","1994","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Befristet","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1995","(noch) kein Abschluss","kein Migrationshintergrund","30","0.793091599806982","0.66755544218811","0.918627757425855"
"Unbefristet","1995","(noch) kein Abschluss","direkter Migrationshintergrund","207","0.905809032906656","0.867557659460231","0.94406040635308"
"Unbefristet","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Unbefristet","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1995","Hauptschule","kein Migrationshintergrund","1776","0.904212503909851","0.891242962742844","0.917182045076858"
"Unbefristet","1995","Hauptschule","direkter Migrationshintergrund","717","0.910552387886321","0.890550013171154","0.930554762601488"
"Unbefristet","1995","Hauptschule","indirekter Migrationshintergrund","93","0.707191497192834","0.629562945692443","0.784820048693225"
"Unbefristet","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1995","Realschule","kein Migrationshintergrund","1662","0.888598844111653","0.874466560659801","0.902731127563506"
"Unbefristet","1995","Realschule","direkter Migrationshintergrund","76","0.877712827046039","0.808870563770254","0.946555090321824"
"Unbefristet","1995","Realschule","indirekter Migrationshintergrund","48","0.581358791025378","0.471167863580333","0.691549718470424"
"Unbefristet","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1995","(Fach-)Abitur","kein Migrationshintergrund","280","0.775483097349882","0.732851179445417","0.818115015254346"
"Unbefristet","1995","(Fach-)Abitur","direkter Migrationshintergrund","146","0.863421030244044","0.811647477675706","0.915194582812383"
"Unbefristet","1995","(Fach-)Abitur","indirekter Migrationshintergrund","15","","",""
"Unbefristet","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1995","AkademikerIn","kein Migrationshintergrund","947","0.881002842629752","0.861584175687976","0.900421509571527"
"Unbefristet","1995","AkademikerIn","direkter Migrationshintergrund","97","0.85315166212615","0.787890243884347","0.918413080367953"
"Unbefristet","1995","AkademikerIn","indirekter Migrationshintergrund","7","","",""
"Unbefristet","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1995","(noch) kein Abschluss","kein Migrationshintergrund","10","","",""
"Befristet","1995","(noch) kein Abschluss","direkter Migrationshintergrund","17","","",""
"Befristet","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Befristet","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1995","Hauptschule","kein Migrationshintergrund","202","0.095787496090149","0.0828179549231419","0.108757037257156"
"Befristet","1995","Hauptschule","direkter Migrationshintergrund","65","0.0894476121136788","0.0694452373985117","0.109449986828846"
"Befristet","1995","Hauptschule","indirekter Migrationshintergrund","39","0.292808502807166","0.215179951306775","0.370437054307557"
"Befristet","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1995","Realschule","kein Migrationshintergrund","242","0.111401155888346","0.0972688724364935","0.125533439340199"
"Befristet","1995","Realschule","direkter Migrationshintergrund","11","","",""
"Befristet","1995","Realschule","indirekter Migrationshintergrund","29","","",""
"Befristet","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1995","(Fach-)Abitur","kein Migrationshintergrund","88","0.224516902650118","0.181884984745654","0.267148820554583"
"Befristet","1995","(Fach-)Abitur","direkter Migrationshintergrund","23","","",""
"Befristet","1995","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Befristet","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1995","AkademikerIn","kein Migrationshintergrund","121","0.118997157370248","0.0995784904284726","0.138415824312024"
"Befristet","1995","AkademikerIn","direkter Migrationshintergrund","16","","",""
"Befristet","1995","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Befristet","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1996","(noch) kein Abschluss","kein Migrationshintergrund","29","","",""
"Unbefristet","1996","(noch) kein Abschluss","direkter Migrationshintergrund","192","0.895157053801847","0.853014650451512","0.937299457152181"
"Unbefristet","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Unbefristet","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1996","Hauptschule","kein Migrationshintergrund","1712","0.905271670567883","0.892138765300845","0.918404575834922"
"Unbefristet","1996","Hauptschule","direkter Migrationshintergrund","665","0.915065076290584","0.894785964863345","0.935344187717823"
"Unbefristet","1996","Hauptschule","indirekter Migrationshintergrund","85","0.611034616754778","0.526246573234924","0.695822660274632"
"Unbefristet","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1996","Realschule","kein Migrationshintergrund","1650","0.891950294821901","0.877906060252893","0.905994529390909"
"Unbefristet","1996","Realschule","direkter Migrationshintergrund","63","0.864864021034725","0.788504685643952","0.941223356425499"
"Unbefristet","1996","Realschule","indirekter Migrationshintergrund","51","0.664219386947438","0.559413815028062","0.769024958866813"
"Unbefristet","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1996","(Fach-)Abitur","kein Migrationshintergrund","300","0.815456456588495","0.776349681237293","0.854563231939697"
"Unbefristet","1996","(Fach-)Abitur","direkter Migrationshintergrund","136","0.874232677850803","0.822199156600662","0.926266199100943"
"Unbefristet","1996","(Fach-)Abitur","indirekter Migrationshintergrund","20","","",""
"Unbefristet","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1996","AkademikerIn","kein Migrationshintergrund","941","0.889614785081404","0.870633255765528","0.908596314397279"
"Unbefristet","1996","AkademikerIn","direkter Migrationshintergrund","93","0.888576502634471","0.827809854150237","0.949343151118704"
"Unbefristet","1996","AkademikerIn","indirekter Migrationshintergrund","9","","",""
"Unbefristet","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1996","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Befristet","1996","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Befristet","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Befristet","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1996","Hauptschule","kein Migrationshintergrund","198","0.0947283294321166","0.0815954241650779","0.107861234699155"
"Befristet","1996","Hauptschule","direkter Migrationshintergrund","61","0.0849349237094157","0.0646558122821767","0.105214035136655"
"Befristet","1996","Hauptschule","indirekter Migrationshintergrund","42","0.388965383245222","0.304177339725368","0.473753426765076"
"Befristet","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1996","Realschule","kein Migrationshintergrund","227","0.108049705178099","0.0940054706090911","0.122093939747107"
"Befristet","1996","Realschule","direkter Migrationshintergrund","14","","",""
"Befristet","1996","Realschule","indirekter Migrationshintergrund","27","","",""
"Befristet","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1996","(Fach-)Abitur","kein Migrationshintergrund","78","0.184543543411505","0.145436768060303","0.223650318762707"
"Befristet","1996","(Fach-)Abitur","direkter Migrationshintergrund","20","","",""
"Befristet","1996","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Befristet","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1996","AkademikerIn","kein Migrationshintergrund","106","0.110385214918596","0.0914036856027206","0.129366744234472"
"Befristet","1996","AkademikerIn","direkter Migrationshintergrund","10","","",""
"Befristet","1996","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Befristet","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1997","(noch) kein Abschluss","kein Migrationshintergrund","29","","",""
"Unbefristet","1997","(noch) kein Abschluss","direkter Migrationshintergrund","169","0.881728087027672","0.834287916862871","0.929168257192473"
"Unbefristet","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","6","","",""
"Unbefristet","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1997","Hauptschule","kein Migrationshintergrund","1584","0.905517237141484","0.891909886832993","0.919124587449974"
"Unbefristet","1997","Hauptschule","direkter Migrationshintergrund","607","0.899744416076853","0.876968611634579","0.922520220519126"
"Unbefristet","1997","Hauptschule","indirekter Migrationshintergrund","91","0.564881147652318","0.48362381485684","0.646138480447797"
"Unbefristet","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1997","Realschule","kein Migrationshintergrund","1560","0.874879765100142","0.85964601048007","0.890113519720214"
"Unbefristet","1997","Realschule","direkter Migrationshintergrund","62","0.873562692630344","0.798844569658676","0.948280815602013"
"Unbefristet","1997","Realschule","indirekter Migrationshintergrund","50","0.516313982053177","0.414198195457223","0.618429768649131"
"Unbefristet","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1997","(Fach-)Abitur","kein Migrationshintergrund","303","0.78823759090669","0.747896003266025","0.828579178547356"
"Unbefristet","1997","(Fach-)Abitur","direkter Migrationshintergrund","126","0.874052055537647","0.819671421914477","0.928432689160818"
"Unbefristet","1997","(Fach-)Abitur","indirekter Migrationshintergrund","20","","",""
"Unbefristet","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1997","AkademikerIn","kein Migrationshintergrund","920","0.870370106475252","0.849994881766857","0.890745331183647"
"Unbefristet","1997","AkademikerIn","direkter Migrationshintergrund","98","0.845469562681892","0.779117921280226","0.911821204083559"
"Unbefristet","1997","AkademikerIn","indirekter Migrationshintergrund","13","","",""
"Unbefristet","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1997","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Befristet","1997","(noch) kein Abschluss","direkter Migrationshintergrund","9","","",""
"Befristet","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Befristet","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1997","Hauptschule","kein Migrationshintergrund","191","0.0944827628585165","0.0808754125500261","0.108090113167007"
"Befristet","1997","Hauptschule","direkter Migrationshintergrund","61","0.100255583923147","0.0774797794808739","0.123031388365421"
"Befristet","1997","Hauptschule","indirekter Migrationshintergrund","52","0.435118852347682","0.353861519552203","0.51637618514316"
"Befristet","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1997","Realschule","kein Migrationshintergrund","252","0.125120234899858","0.109886480279786","0.14035398951993"
"Befristet","1997","Realschule","direkter Migrationshintergrund","14","","",""
"Befristet","1997","Realschule","indirekter Migrationshintergrund","42","0.483686017946823","0.381570231350869","0.585801804542777"
"Befristet","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1997","(Fach-)Abitur","kein Migrationshintergrund","91","0.21176240909331","0.171420821452644","0.252103996733975"
"Befristet","1997","(Fach-)Abitur","direkter Migrationshintergrund","17","","",""
"Befristet","1997","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Befristet","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1997","AkademikerIn","kein Migrationshintergrund","124","0.129629893524748","0.109254668816353","0.150005118233143"
"Befristet","1997","AkademikerIn","direkter Migrationshintergrund","16","","",""
"Befristet","1997","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Befristet","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1998","(noch) kein Abschluss","kein Migrationshintergrund","48","0.950631060815804","0.891175031677522","1.01008708995409"
"Unbefristet","1998","(noch) kein Abschluss","direkter Migrationshintergrund","150","0.900122950380581","0.853808243170776","0.946437657590386"
"Unbefristet","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","6","","",""
"Unbefristet","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1998","Hauptschule","kein Migrationshintergrund","1717","0.900880873939459","0.887569961395815","0.914191786483103"
"Unbefristet","1998","Hauptschule","direkter Migrationshintergrund","561","0.880469501879735","0.855076687154898","0.905862316604572"
"Unbefristet","1998","Hauptschule","indirekter Migrationshintergrund","97","0.573643284566777","0.494500746767633","0.652785822365921"
"Unbefristet","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1998","Realschule","kein Migrationshintergrund","1753","0.87586609133067","0.861518759619604","0.890213423041737"
"Unbefristet","1998","Realschule","direkter Migrationshintergrund","60","0.816892957045158","0.729941593808367","0.903844320281949"
"Unbefristet","1998","Realschule","indirekter Migrationshintergrund","56","0.637546992666436","0.538780564195541","0.736313421137331"
"Unbefristet","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1998","(Fach-)Abitur","kein Migrationshintergrund","361","0.782837010298565","0.745075971525355","0.820598049071775"
"Unbefristet","1998","(Fach-)Abitur","direkter Migrationshintergrund","131","0.864139898641004","0.80966903100113","0.918610766280877"
"Unbefristet","1998","(Fach-)Abitur","indirekter Migrationshintergrund","18","","",""
"Unbefristet","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1998","AkademikerIn","kein Migrationshintergrund","1021","0.890590692872716","0.872438665603559","0.908742720141872"
"Unbefristet","1998","AkademikerIn","direkter Migrationshintergrund","95","0.819361361181178","0.747467002432825","0.89125571992953"
"Unbefristet","1998","AkademikerIn","indirekter Migrationshintergrund","15","","",""
"Unbefristet","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1998","(noch) kein Abschluss","kein Migrationshintergrund","3","","",""
"Befristet","1998","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Befristet","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Befristet","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1998","Hauptschule","kein Migrationshintergrund","219","0.0991191260605413","0.0858082135168973","0.112430038604185"
"Befristet","1998","Hauptschule","direkter Migrationshintergrund","66","0.119530498120265","0.0941376833954278","0.144923312845102"
"Befristet","1998","Hauptschule","indirekter Migrationshintergrund","53","0.426356715433223","0.347214177634079","0.505499253232367"
"Befristet","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1998","Realschule","kein Migrationshintergrund","276","0.12413390866933","0.109786576958263","0.138481240380396"
"Befristet","1998","Realschule","direkter Migrationshintergrund","16","","",""
"Befristet","1998","Realschule","indirekter Migrationshintergrund","35","0.362453007333564","0.263686578862669","0.461219435804459"
"Befristet","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1998","(Fach-)Abitur","kein Migrationshintergrund","97","0.217162989701435","0.179401950928225","0.254924028474645"
"Befristet","1998","(Fach-)Abitur","direkter Migrationshintergrund","21","","",""
"Befristet","1998","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Befristet","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1998","AkademikerIn","kein Migrationshintergrund","115","0.109409307127284","0.0912572798581279","0.127561334396441"
"Befristet","1998","AkademikerIn","direkter Migrationshintergrund","15","","",""
"Befristet","1998","AkademikerIn","indirekter Migrationshintergrund","4","","",""
"Befristet","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1999","(noch) kein Abschluss","kein Migrationshintergrund","53","0.834179289544196","0.740846926666743","0.927511652421649"
"Unbefristet","1999","(noch) kein Abschluss","direkter Migrationshintergrund","149","0.876945109581673","0.826044410865244","0.927845808298102"
"Unbefristet","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","10","","",""
"Unbefristet","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1999","Hauptschule","kein Migrationshintergrund","1699","0.899857010463673","0.886495479736271","0.913218541191074"
"Unbefristet","1999","Hauptschule","direkter Migrationshintergrund","532","0.891313471518181","0.866048610844684","0.916578332191677"
"Unbefristet","1999","Hauptschule","indirekter Migrationshintergrund","110","0.641371102207773","0.567057992601351","0.715684211814194"
"Unbefristet","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1999","Realschule","kein Migrationshintergrund","1755","0.854748365983953","0.8395767141256","0.869920017842305"
"Unbefristet","1999","Realschule","direkter Migrationshintergrund","54","0.770635228672307","0.675486005766233","0.865784451578381"
"Unbefristet","1999","Realschule","indirekter Migrationshintergrund","57","0.626269857845496","0.527944296464488","0.724595419226505"
"Unbefristet","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1999","(Fach-)Abitur","kein Migrationshintergrund","390","0.814224679522251","0.779753209668426","0.848696149376076"
"Unbefristet","1999","(Fach-)Abitur","direkter Migrationshintergrund","113","0.851351253080144","0.791563304422833","0.911139201737455"
"Unbefristet","1999","(Fach-)Abitur","indirekter Migrationshintergrund","21","","",""
"Unbefristet","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","1999","AkademikerIn","kein Migrationshintergrund","1020","0.877865746842357","0.858998253563284","0.89673324012143"
"Unbefristet","1999","AkademikerIn","direkter Migrationshintergrund","94","0.888687520073704","0.829370041343396","0.948004998804011"
"Unbefristet","1999","AkademikerIn","indirekter Migrationshintergrund","14","","",""
"Unbefristet","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1999","(noch) kein Abschluss","kein Migrationshintergrund","8","","",""
"Befristet","1999","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Befristet","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Befristet","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1999","Hauptschule","kein Migrationshintergrund","240","0.100142989536327","0.0867814588089257","0.113504520263729"
"Befristet","1999","Hauptschule","direkter Migrationshintergrund","51","0.10868652848182","0.0834216678083229","0.133951389155316"
"Befristet","1999","Hauptschule","indirekter Migrationshintergrund","50","0.358628897792227","0.284315788185806","0.432942007398649"
"Befristet","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1999","Realschule","kein Migrationshintergrund","317","0.145251634016047","0.130079982157695","0.1604232858744"
"Befristet","1999","Realschule","direkter Migrationshintergrund","21","","",""
"Befristet","1999","Realschule","indirekter Migrationshintergrund","36","0.373730142154504","0.275404580773495","0.472055703535512"
"Befristet","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1999","(Fach-)Abitur","kein Migrationshintergrund","99","0.185775320477749","0.151303850623924","0.220246790331574"
"Befristet","1999","(Fach-)Abitur","direkter Migrationshintergrund","23","","",""
"Befristet","1999","(Fach-)Abitur","indirekter Migrationshintergrund","15","","",""
"Befristet","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","1999","AkademikerIn","kein Migrationshintergrund","137","0.122134253157643","0.10326675987857","0.141001746436716"
"Befristet","1999","AkademikerIn","direkter Migrationshintergrund","14","","",""
"Befristet","1999","AkademikerIn","indirekter Migrationshintergrund","4","","",""
"Befristet","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2000","(noch) kein Abschluss","kein Migrationshintergrund","41","0.848768191180877","0.751389812323029","0.946146570038726"
"Unbefristet","2000","(noch) kein Abschluss","direkter Migrationshintergrund","85","0.843185580876391","0.771192686258967","0.915178475493816"
"Unbefristet","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
