"plb0037_h","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Unbefristet","2003","66","(noch) kein Abschluss","","","",""
"Unbefristet","2003","66","Hauptschule","","","",""
"Unbefristet","2003","66","Realschule","","","",""
"Unbefristet","2003","66","(Fach-)Abitur","","","",""
"Unbefristet","2003","66","AkademikerIn","","","",""
"Befristet","2003","17-29","(noch) kein Abschluss","10","","",""
"Befristet","2003","17-29","Hauptschule","205","0.43106143040395","0.385607866505735","0.476514994302164"
"Befristet","2003","17-29","Realschule","337","0.412363530415946","0.377795561943219","0.446931498888672"
"Befristet","2003","17-29","(Fach-)Abitur","231","0.499832798278052","0.453789230327414","0.545876366228689"
"Befristet","2003","17-29","AkademikerIn","50","0.26778843373624","0.195714489419936","0.339862378052544"
"Befristet","2003","30-45","(noch) kein Abschluss","4","","",""
"Befristet","2003","30-45","Hauptschule","74","0.0568146405885046","0.0437389840363219","0.0698902971406873"
"Befristet","2003","30-45","Realschule","91","0.0533779332632337","0.0427362121931169","0.0640196543333504"
"Befristet","2003","30-45","(Fach-)Abitur","39","0.0936475577013299","0.0692551542730618","0.118039961129598"
"Befristet","2003","30-45","AkademikerIn","129","0.131569548600054","0.112159333756339","0.150979763443769"
"Befristet","2003","46-65","(noch) kein Abschluss","1","","",""
"Befristet","2003","46-65","Hauptschule","67","0.0567825462065307","0.0445009659195686","0.0690641264934928"
"Befristet","2003","46-65","Realschule","30","0.0346825834077846","0.0228203686109937","0.0465447982045755"
"Befristet","2003","46-65","(Fach-)Abitur","13","","",""
"Befristet","2003","46-65","AkademikerIn","71","0.0623773523205474","0.0487845557801414","0.0759701488609534"
"Befristet","2003","66","(noch) kein Abschluss","","","",""
"Befristet","2003","66","Hauptschule","","","",""
"Befristet","2003","66","Realschule","","","",""
"Befristet","2003","66","(Fach-)Abitur","","","",""
"Befristet","2003","66","AkademikerIn","","","",""
"Unbefristet","2004","17-29","(noch) kein Abschluss","24","","",""
"Unbefristet","2004","17-29","Hauptschule","240","0.58334881455458","0.536587724744384","0.630109904364775"
"Unbefristet","2004","17-29","Realschule","442","0.602979568414599","0.568487751598524","0.637471385230673"
"Unbefristet","2004","17-29","(Fach-)Abitur","216","0.503306166590822","0.456428295293366","0.550184037888279"
"Unbefristet","2004","17-29","AkademikerIn","81","0.553973255469292","0.472501903766238","0.635444607172346"
"Unbefristet","2004","30-45","(noch) kein Abschluss","25","","",""
"Unbefristet","2004","30-45","Hauptschule","1024","0.922216576913927","0.906453452404192","0.937979701423662"
"Unbefristet","2004","30-45","Realschule","1471","0.941002254400112","0.929328677181095","0.952675831619128"
"Unbefristet","2004","30-45","(Fach-)Abitur","516","0.909797643293401","0.885899734564274","0.933695552022529"
"Unbefristet","2004","30-45","AkademikerIn","974","0.856354415397188","0.835693612632319","0.877015218162056"
"Unbefristet","2004","46-65","(noch) kein Abschluss","28","","",""
"Unbefristet","2004","46-65","Hauptschule","1226","0.946181953045839","0.933848664180134","0.958515241911544"
"Unbefristet","2004","46-65","Realschule","893","0.972098135779484","0.961496328884591","0.982699942674378"
"Unbefristet","2004","46-65","(Fach-)Abitur","224","0.940231164109012","0.910050510730157","0.970411817487868"
"Unbefristet","2004","46-65","AkademikerIn","1161","0.931151682679148","0.916967175105363","0.945336190252934"
"Unbefristet","2004","66","(noch) kein Abschluss","","","",""
"Unbefristet","2004","66","Hauptschule","","","",""
"Unbefristet","2004","66","Realschule","","","",""
"Unbefristet","2004","66","(Fach-)Abitur","","","",""
"Unbefristet","2004","66","AkademikerIn","","","",""
"Befristet","2004","17-29","(noch) kein Abschluss","10","","",""
"Befristet","2004","17-29","Hauptschule","187","0.41665118544542","0.369890095635225","0.463412275255616"
"Befristet","2004","17-29","Realschule","331","0.397020431585401","0.362528614769326","0.431512248401476"
"Befristet","2004","17-29","(Fach-)Abitur","221","0.496693833409178","0.449815962111721","0.543571704706634"
"Befristet","2004","17-29","AkademikerIn","62","0.446026744530708","0.364555392827654","0.527498096233762"
"Befristet","2004","30-45","(noch) kein Abschluss","2","","",""
"Befristet","2004","30-45","Hauptschule","85","0.0777834230860732","0.0620202985763382","0.0935465475958081"
"Befristet","2004","30-45","Realschule","94","0.0589977455998881","0.0473241683808716","0.0706713228189045"
"Befristet","2004","30-45","(Fach-)Abitur","36","0.0902023567065989","0.0663044479774716","0.114100265435726"
"Befristet","2004","30-45","AkademikerIn","133","0.143645584602812","0.122984781837944","0.164306387367681"
"Befristet","2004","46-65","(noch) kein Abschluss","1","","",""
"Befristet","2004","46-65","Hauptschule","60","0.0538180469541612","0.0414847580884563","0.066151335819866"
"Befristet","2004","46-65","Realschule","34","0.0279018642205155","0.0173000573256223","0.0385036711154087"
"Befristet","2004","46-65","(Fach-)Abitur","13","","",""
"Befristet","2004","46-65","AkademikerIn","63","0.0688483173208518","0.054663809747066","0.0830328248946375"
"Befristet","2004","66","(noch) kein Abschluss","","","",""
"Befristet","2004","66","Hauptschule","","","",""
"Befristet","2004","66","Realschule","","","",""
"Befristet","2004","66","(Fach-)Abitur","","","",""
"Befristet","2004","66","AkademikerIn","","","",""
"Unbefristet","2005","17-29","(noch) kein Abschluss","22","","",""
"Unbefristet","2005","17-29","Hauptschule","206","0.5525026050377","0.501768812492459","0.603236397582941"
"Unbefristet","2005","17-29","Realschule","426","0.586193172007344","0.550268013235429","0.622118330779259"
"Unbefristet","2005","17-29","(Fach-)Abitur","218","0.539373959199169","0.49070917535282","0.588038743045518"
"Unbefristet","2005","17-29","AkademikerIn","89","0.669148425876088","0.59308651066195","0.745210341090227"
"Unbefristet","2005","30-45","(noch) kein Abschluss","22","","",""
"Unbefristet","2005","30-45","Hauptschule","977","0.916657087929905","0.899962654243172","0.933351521616639"
"Unbefristet","2005","30-45","Realschule","1414","0.945208751468013","0.933665247605784","0.956752255330241"
"Unbefristet","2005","30-45","(Fach-)Abitur","519","0.936158714732838","0.915764635357079","0.956552794108598"
"Unbefristet","2005","30-45","AkademikerIn","949","0.899705352990536","0.881535874138512","0.917874831842561"
"Unbefristet","2005","46-65","(noch) kein Abschluss","27","","",""
"Unbefristet","2005","46-65","Hauptschule","1160","0.953582575066951","0.941738082594981","0.965427067538921"
"Unbefristet","2005","46-65","Realschule","921","0.957648440625608","0.944909003779254","0.970387877471962"
"Unbefristet","2005","46-65","(Fach-)Abitur","236","0.9655602154918","0.942632285424761","0.988488145558839"
"Unbefristet","2005","46-65","AkademikerIn","1151","0.942409747106353","0.929217643318066","0.95560185089464"
"Unbefristet","2005","66","(noch) kein Abschluss","","","",""
"Unbefristet","2005","66","Hauptschule","","","",""
"Unbefristet","2005","66","Realschule","","","",""
"Unbefristet","2005","66","(Fach-)Abitur","","","",""
"Unbefristet","2005","66","AkademikerIn","","","",""
"Befristet","2005","17-29","(noch) kein Abschluss","11","","",""
"Befristet","2005","17-29","Hauptschule","163","0.4474973949623","0.396763602417059","0.498231187507541"
"Befristet","2005","17-29","Realschule","296","0.413806827992656","0.377881669220741","0.449731986764571"
"Befristet","2005","17-29","(Fach-)Abitur","185","0.460626040800831","0.411961256954482","0.50929082464718"
"Befristet","2005","17-29","AkademikerIn","58","0.330851574123912","0.254789658909773","0.40691348933805"
"Befristet","2005","30-45","(noch) kein Abschluss","3","","",""
"Befristet","2005","30-45","Hauptschule","76","0.0833429120700946","0.0666484783833613","0.100037345756828"
"Befristet","2005","30-45","Realschule","79","0.0547912485319874","0.0432477446697586","0.0663347523942163"
"Befristet","2005","30-45","(Fach-)Abitur","33","0.0638412852671616","0.0434472058914018","0.0842353646429214"
"Befristet","2005","30-45","AkademikerIn","101","0.100294647009464","0.0821251681574391","0.118464125861488"
"Befristet","2005","46-65","(noch) kein Abschluss","1","","",""
"Befristet","2005","46-65","Hauptschule","52","0.0464174249330491","0.0345729324610791","0.058261917405019"
"Befristet","2005","46-65","Realschule","39","0.0423515593743922","0.0296121225280383","0.055090996220746"
"Befristet","2005","46-65","(Fach-)Abitur","7","","",""
"Befristet","2005","46-65","AkademikerIn","47","0.0575902528936474","0.0443981491053604","0.0707823566819345"
"Befristet","2005","66","(noch) kein Abschluss","","","",""
"Befristet","2005","66","Hauptschule","","","",""
"Befristet","2005","66","Realschule","","","",""
"Befristet","2005","66","(Fach-)Abitur","","","",""
"Befristet","2005","66","AkademikerIn","","","",""
"Unbefristet","2006","17-29","(noch) kein Abschluss","19","","",""
"Unbefristet","2006","17-29","Hauptschule","205","0.52456211136226","0.474350790470009","0.574773432254512"
"Unbefristet","2006","17-29","Realschule","408","0.573678273391207","0.537327284916061","0.610029261866354"
"Unbefristet","2006","17-29","(Fach-)Abitur","219","0.54852263670811","0.499570899905988","0.597474373510232"
"Unbefristet","2006","17-29","AkademikerIn","108","0.585559999687933","0.512780629880729","0.658339369495136"
"Unbefristet","2006","30-45","(noch) kein Abschluss","16","","",""
"Unbefristet","2006","30-45","Hauptschule","993","0.932378709393283","0.917347684293645","0.94740973449292"
"Unbefristet","2006","30-45","Realschule","1403","0.919835954590345","0.906139611681103","0.933532297499586"
"Unbefristet","2006","30-45","(Fach-)Abitur","551","0.917128839997247","0.894958530660374","0.939299149334119"
"Unbefristet","2006","30-45","AkademikerIn","951","0.880185059443789","0.860699702500891","0.899670416386687"
"Unbefristet","2006","46-65","(noch) kein Abschluss","29","","",""
"Unbefristet","2006","46-65","Hauptschule","1212","0.950570205478952","0.938643958979497","0.962496451978406"
"Unbefristet","2006","46-65","Realschule","1055","0.958233711004216","0.946443564685189","0.970023857323243"
"Unbefristet","2006","46-65","(Fach-)Abitur","245","0.936993543362514","0.907345293271991","0.966641793453037"
"Unbefristet","2006","46-65","AkademikerIn","1244","0.942059188495112","0.929388276217387","0.954730100772837"
"Unbefristet","2006","66","(noch) kein Abschluss","","","",""
"Unbefristet","2006","66","Hauptschule","","","",""
"Unbefristet","2006","66","Realschule","","","",""
"Unbefristet","2006","66","(Fach-)Abitur","","","",""
"Unbefristet","2006","66","AkademikerIn","","","",""
"Befristet","2006","17-29","(noch) kein Abschluss","8","","",""
"Befristet","2006","17-29","Hauptschule","175","0.47543788863774","0.425226567745488","0.525649209529991"
"Befristet","2006","17-29","Realschule","303","0.426321726608793","0.389970738133646","0.462672715083939"
"Befristet","2006","17-29","(Fach-)Abitur","178","0.45147736329189","0.402525626489768","0.500429100094012"
"Befristet","2006","17-29","AkademikerIn","68","0.414440000312067","0.341660630504864","0.487219370119271"
"Befristet","2006","30-45","(noch) kein Abschluss","1","","",""
"Befristet","2006","30-45","Hauptschule","79","0.0676212906067172","0.0525902655070799","0.0826523157063546"
"Befristet","2006","30-45","Realschule","107","0.0801640454096554","0.0664677025004143","0.0938603883188966"
"Befristet","2006","30-45","(Fach-)Abitur","43","0.0828711600027533","0.0607008506658806","0.105041469339626"
"Befristet","2006","30-45","AkademikerIn","116","0.119814940556211","0.100329583613313","0.139300297499109"
"Befristet","2006","46-65","(noch) kein Abschluss","2","","",""
"Befristet","2006","46-65","Hauptschule","57","0.0494297945210484","0.0375035480215939","0.0613560410205029"
"Befristet","2006","46-65","Realschule","51","0.0417662889957838","0.029976142676757","0.0535564353148106"
"Befristet","2006","46-65","(Fach-)Abitur","13","","",""
"Befristet","2006","46-65","AkademikerIn","62","0.0579408115048881","0.045269899227163","0.0706117237826132"
"Befristet","2006","66","(noch) kein Abschluss","","","",""
"Befristet","2006","66","Hauptschule","","","",""
"Befristet","2006","66","Realschule","","","",""
"Befristet","2006","66","(Fach-)Abitur","","","",""
"Befristet","2006","66","AkademikerIn","","","",""
"Unbefristet","2007","17-29","(noch) kein Abschluss","16","","",""
"Unbefristet","2007","17-29","Hauptschule","197","0.576153109993788","0.524820121613905","0.62748609837367"
"Unbefristet","2007","17-29","Realschule","352","0.57802051740166","0.539145594464743","0.616895440338577"
"Unbefristet","2007","17-29","(Fach-)Abitur","204","0.484866057331986","0.436312409808132","0.53341970485584"
"Unbefristet","2007","17-29","AkademikerIn","97","0.543825606963619","0.467127285103027","0.620523928824211"
"Unbefristet","2007","30-45","(noch) kein Abschluss","14","","",""
"Unbefristet","2007","30-45","Hauptschule","902","0.915829253942577","0.898446327299359","0.933212180585795"
"Unbefristet","2007","30-45","Realschule","1319","0.92305479313421","0.909217689758161","0.936891896510259"
"Unbefristet","2007","30-45","(Fach-)Abitur","514","0.881776727812162","0.85515387009093","0.908399585533394"
"Unbefristet","2007","30-45","AkademikerIn","916","0.880629078370501","0.860866955007946","0.900391201733056"
"Unbefristet","2007","46-65","(noch) kein Abschluss","22","","",""
"Unbefristet","2007","46-65","Hauptschule","1150","0.948961241505584","0.936571248266136","0.961351234745032"
"Unbefristet","2007","46-65","Realschule","1075","0.956797815157097","0.944917313680351","0.968678316633843"
"Unbefristet","2007","46-65","(Fach-)Abitur","261","0.964698590516424","0.942807942777416","0.986589238255432"
"Unbefristet","2007","46-65","AkademikerIn","1169","0.93134856001539","0.91725748293779","0.94543963709299"
"Unbefristet","2007","66","(noch) kein Abschluss","","","",""
"Unbefristet","2007","66","Hauptschule","","","",""
"Unbefristet","2007","66","Realschule","","","",""
"Unbefristet","2007","66","(Fach-)Abitur","","","",""
"Unbefristet","2007","66","AkademikerIn","","","",""
"Befristet","2007","17-29","(noch) kein Abschluss","8","","",""
"Befristet","2007","17-29","Hauptschule","159","0.423846890006212","0.37251390162633","0.475179878386095"
"Befristet","2007","17-29","Realschule","268","0.42197948259834","0.383104559661423","0.460854405535257"
"Befristet","2007","17-29","(Fach-)Abitur","203","0.515133942668014","0.46658029514416","0.563687590191868"
"Befristet","2007","17-29","AkademikerIn","65","0.456174393036381","0.379476071175789","0.532872714896973"
"Befristet","2007","30-45","(noch) kein Abschluss","3","","",""
"Befristet","2007","30-45","Hauptschule","78","0.0841707460574231","0.0667878194142052","0.101553672700641"
"Befristet","2007","30-45","Realschule","106","0.0769452068657898","0.0631081034897406","0.090782310241839"
"Befristet","2007","30-45","(Fach-)Abitur","51","0.118223272187838","0.0916004144666066","0.14484612990907"
"Befristet","2007","30-45","AkademikerIn","118","0.119370921629499","0.0996087982669443","0.139133044992054"
"Befristet","2007","46-65","(noch) kein Abschluss","1","","",""
"Befristet","2007","46-65","Hauptschule","62","0.0510387584944163","0.0386487652549683","0.0634287517338642"
"Befristet","2007","46-65","Realschule","50","0.0432021848429026","0.0313216833661566","0.0550826863196487"
"Befristet","2007","46-65","(Fach-)Abitur","12","","",""
"Befristet","2007","46-65","AkademikerIn","68","0.0686514399846103","0.0545603629070103","0.0827425170622102"
"Befristet","2007","66","(noch) kein Abschluss","","","",""
"Befristet","2007","66","Hauptschule","","","",""
"Befristet","2007","66","Realschule","","","",""
"Befristet","2007","66","(Fach-)Abitur","","","",""
"Befristet","2007","66","AkademikerIn","","","",""
"Unbefristet","2008","17-29","(noch) kein Abschluss","15","","",""
"Unbefristet","2008","17-29","Hauptschule","180","0.584417883179037","0.529109833377984","0.63972593298009"
"Unbefristet","2008","17-29","Realschule","331","0.554591898267221","0.514790301414214","0.594393495120228"
"Unbefristet","2008","17-29","(Fach-)Abitur","175","0.528143120392612","0.476431572605889","0.579854668179336"
"Unbefristet","2008","17-29","AkademikerIn","91","0.601004725743377","0.527393093166781","0.674616358319974"
"Unbefristet","2008","30-45","(noch) kein Abschluss","16","","",""
"Unbefristet","2008","30-45","Hauptschule","841","0.913064695690709","0.894759420609676","0.931369970771743"
"Unbefristet","2008","30-45","Realschule","1218","0.902875803577052","0.886972999622963","0.91877860753114"
"Unbefristet","2008","30-45","(Fach-)Abitur","472","0.89574593791659","0.869455166542066","0.922036709291115"
"Unbefristet","2008","30-45","AkademikerIn","861","0.883993463524808","0.863767896561155","0.904219030488461"
"Unbefristet","2008","46-65","(noch) kein Abschluss","22","","",""
"Unbefristet","2008","46-65","Hauptschule","1119","0.954204054063367","0.942286874081023","0.966121234045711"
"Unbefristet","2008","46-65","Realschule","1112","0.946638524140864","0.933776625329816","0.959500422951911"
"Unbefristet","2008","46-65","(Fach-)Abitur","255","0.896926137297373","0.861054915791253","0.932797358803492"
"Unbefristet","2008","46-65","AkademikerIn","1140","0.928470025536935","0.913937449541179","0.94300260153269"
"Unbefristet","2008","66","(noch) kein Abschluss","","","",""
"Unbefristet","2008","66","Hauptschule","","","",""
"Unbefristet","2008","66","Realschule","","","",""
"Unbefristet","2008","66","(Fach-)Abitur","","","",""
"Unbefristet","2008","66","AkademikerIn","","","",""
"Befristet","2008","17-29","(noch) kein Abschluss","9","","",""
"Befristet","2008","17-29","Hauptschule","125","0.415582116820963","0.36027406701991","0.470890166622017"
"Befristet","2008","17-29","Realschule","268","0.445408101732779","0.405606504879772","0.485209698585786"
"Befristet","2008","17-29","(Fach-)Abitur","183","0.471856879607388","0.420145331820664","0.523568427394111"
"Befristet","2008","17-29","AkademikerIn","79","0.398995274256623","0.325383641680025","0.47260690683322"
"Befristet","2008","30-45","(noch) kein Abschluss","6","","",""
"Befristet","2008","30-45","Hauptschule","69","0.0869353043092906","0.0686300292282573","0.105240579390324"
"Befristet","2008","30-45","Realschule","114","0.0971241964229484","0.0812213924688601","0.113027000377037"
"Befristet","2008","30-45","(Fach-)Abitur","47","0.10425406208341","0.0779632907088855","0.130544833457934"
"Befristet","2008","30-45","AkademikerIn","102","0.116006536475192","0.0957809695115395","0.136232103438845"
"Befristet","2008","46-65","(noch) kein Abschluss","2","","",""
"Befristet","2008","46-65","Hauptschule","63","0.0457959459366332","0.0338787659542889","0.0577131259189774"
"Befristet","2008","46-65","Realschule","61","0.0533614758591362","0.040499577048089","0.0662233746701834"
"Befristet","2008","46-65","(Fach-)Abitur","21","","",""
"Befristet","2008","46-65","AkademikerIn","68","0.0715299744630651","0.0569973984673095","0.0860625504588207"
"Befristet","2008","66","(noch) kein Abschluss","","","",""
"Befristet","2008","66","Hauptschule","","","",""
"Befristet","2008","66","Realschule","","","",""
"Befristet","2008","66","(Fach-)Abitur","","","",""
"Befristet","2008","66","AkademikerIn","","","",""
"Unbefristet","2009","17-29","(noch) kein Abschluss","12","","",""
"Unbefristet","2009","17-29","Hauptschule","153","0.574673746173778","0.514346984657139","0.635000507690417"
"Unbefristet","2009","17-29","Realschule","300","0.575556746471602","0.533714057315723","0.617399435627482"
"Unbefristet","2009","17-29","(Fach-)Abitur","131","0.436440512618688","0.382271294565057","0.490609730672319"
"Unbefristet","2009","17-29","AkademikerIn","103","0.659913048198387","0.589923998028636","0.729902098368138"
"Unbefristet","2009","30-45","(noch) kein Abschluss","15","","",""
"Unbefristet","2009","30-45","Hauptschule","685","0.921660190701924","0.902455123090775","0.940865258313072"
"Unbefristet","2009","30-45","Realschule","1128","0.906535196764611","0.890241514646175","0.922828878883047"
"Unbefristet","2009","30-45","(Fach-)Abitur","443","0.89600456077568","0.868837698654143","0.923171422897217"
"Unbefristet","2009","30-45","AkademikerIn","777","0.873672403961888","0.851772339987719","0.895572467936057"
"Unbefristet","2009","46-65","(noch) kein Abschluss","17","","",""
"Unbefristet","2009","46-65","Hauptschule","1048","0.948446118354366","0.935495929659031","0.961396307049701"
"Unbefristet","2009","46-65","Realschule","1104","0.949523796102755","0.936930823726339","0.96211676847917"
"Unbefristet","2009","46-65","(Fach-)Abitur","267","0.962632214713061","0.940456695037037","0.984807734389085"
"Unbefristet","2009","46-65","AkademikerIn","1090","0.949363204099476","0.936674546204213","0.962051861994739"
"Unbefristet","2009","66","(noch) kein Abschluss","","","",""
"Unbefristet","2009","66","Hauptschule","","","",""
"Unbefristet","2009","66","Realschule","","","",""
"Unbefristet","2009","66","(Fach-)Abitur","","","",""
"Unbefristet","2009","66","AkademikerIn","","","",""
"Befristet","2009","17-29","(noch) kein Abschluss","11","","",""
"Befristet","2009","17-29","Hauptschule","105","0.425326253826222","0.364999492309583","0.485653015342861"
"Befristet","2009","17-29","Realschule","236","0.424443253528397","0.382600564372518","0.466285942684277"
"Befristet","2009","17-29","(Fach-)Abitur","191","0.563559487381312","0.509390269327681","0.617728705434943"
"Befristet","2009","17-29","AkademikerIn","73","0.340086951801613","0.270097901631862","0.410076001971364"
"Befristet","2009","30-45","(noch) kein Abschluss","3","","",""
"Befristet","2009","30-45","Hauptschule","67","0.0783398092980764","0.0591347416869278","0.0975448769092249"
"Befristet","2009","30-45","Realschule","98","0.0934648032353888","0.0771711211169529","0.109758485353825"
"Befristet","2009","30-45","(Fach-)Abitur","42","0.10399543922432","0.0768285771027831","0.131162301345857"
"Befristet","2009","30-45","AkademikerIn","107","0.126327596038112","0.104427532063943","0.148227660012281"
"Befristet","2009","46-65","(noch) kein Abschluss","1","","",""
"Befristet","2009","46-65","Hauptschule","72","0.0515538816456341","0.0386036929502993","0.064504070340969"
"Befristet","2009","46-65","Realschule","57","0.0504762038972454","0.03788323152083","0.0630691762736608"
"Befristet","2009","46-65","(Fach-)Abitur","14","","",""
"Befristet","2009","46-65","AkademikerIn","57","0.0506367959005239","0.0379481380052611","0.0633254537957867"
"Befristet","2009","66","(noch) kein Abschluss","","","",""
"Befristet","2009","66","Hauptschule","","","",""
"Befristet","2009","66","Realschule","","","",""
"Befristet","2009","66","(Fach-)Abitur","","","",""
"Befristet","2009","66","AkademikerIn","","","",""
"Unbefristet","2010","17-29","(noch) kein Abschluss","32","0.593958020716726","0.462975134821519","0.724940906611932"
"Unbefristet","2010","17-29","Hauptschule","212","0.568945808933107","0.518417321803394","0.619474296062819"
"Unbefristet","2010","17-29","Realschule","366","0.5404387715146","0.501707257569749","0.57917028545945"
"Unbefristet","2010","17-29","(Fach-)Abitur","167","0.419143982618581","0.369204007529859","0.469083957707304"
"Unbefristet","2010","17-29","AkademikerIn","110","0.530888137059081","0.462406722032524","0.599369552085638"
"Unbefristet","2010","30-45","(noch) kein Abschluss","42","0.940632774910517","0.873781314249399","1.00748423557163"
"Unbefristet","2010","30-45","Hauptschule","1126","0.91475187209945","0.899381565066354","0.930122179132546"
"Unbefristet","2010","30-45","Realschule","1858","0.925893165664505","0.914520675465286","0.937265655863723"
"Unbefristet","2010","30-45","(Fach-)Abitur","799","0.891310446747386","0.870896322119721","0.911724571375051"
"Unbefristet","2010","30-45","AkademikerIn","1327","0.865523977888396","0.848545288201911","0.882502667574881"
"Unbefristet","2010","46-65","(noch) kein Abschluss","25","","",""
"Unbefristet","2010","46-65","Hauptschule","1116","0.940341445528874","0.926968295412432","0.953714595645316"
"Unbefristet","2010","46-65","Realschule","1239","0.920139435887751","0.905668515511495","0.934610356264007"
"Unbefristet","2010","46-65","(Fach-)Abitur","361","0.946000878837904","0.923365497271595","0.968636260404213"
"Unbefristet","2010","46-65","AkademikerIn","1189","0.961200342904076","0.95055412241816","0.971846563389992"
"Unbefristet","2010","66","(noch) kein Abschluss","","","",""
"Unbefristet","2010","66","Hauptschule","","","",""
"Unbefristet","2010","66","Realschule","","","",""
"Unbefristet","2010","66","(Fach-)Abitur","","","",""
"Unbefristet","2010","66","AkademikerIn","","","",""
"Befristet","2010","17-29","(noch) kein Abschluss","22","","",""
"Befristet","2010","17-29","Hauptschule","157","0.431054191066893","0.380525703937181","0.481582678196606"
"Befristet","2010","17-29","Realschule","270","0.4595612284854","0.42082971454055","0.498292742430251"
"Befristet","2010","17-29","(Fach-)Abitur","208","0.580856017381419","0.530916042292696","0.630795992470141"
"Befristet","2010","17-29","AkademikerIn","94","0.469111862940919","0.400630447914362","0.537593277967476"
"Befristet","2010","30-45","(noch) kein Abschluss","6","","",""
"Befristet","2010","30-45","Hauptschule","142","0.0852481279005497","0.069877820867454","0.100618434933646"
"Befristet","2010","30-45","Realschule","180","0.0741068343354954","0.0627343441362767","0.085479324534714"
"Befristet","2010","30-45","(Fach-)Abitur","94","0.108689553252614","0.0882754286249487","0.129103677880279"
"Befristet","2010","30-45","AkademikerIn","224","0.134476022111604","0.117497332425119","0.151454711798089"
"Befristet","2010","46-65","(noch) kein Abschluss","2","","",""
"Befristet","2010","46-65","Hauptschule","89","0.0596585544711259","0.0462854043546843","0.0730317045875676"
"Befristet","2010","46-65","Realschule","109","0.0798605641122491","0.0653896437359928","0.0943314844885055"
"Befristet","2010","46-65","(Fach-)Abitur","22","","",""
"Befristet","2010","46-65","AkademikerIn","75","0.0387996570959238","0.0281534366100076","0.04944587758184"
"Befristet","2010","66","(noch) kein Abschluss","","","",""
"Befristet","2010","66","Hauptschule","","","",""
"Befristet","2010","66","Realschule","","","",""
"Befristet","2010","66","(Fach-)Abitur","","","",""
"Befristet","2010","66","AkademikerIn","","","",""
"Unbefristet","2011","17-29","(noch) kein Abschluss","27","","",""
"Unbefristet","2011","17-29","Hauptschule","220","0.589596157301381","0.540962733252509","0.638229581350253"
"Unbefristet","2011","17-29","Realschule","413","0.570979518523209","0.53480248737367","0.607156549672749"
"Unbefristet","2011","17-29","(Fach-)Abitur","212","0.45818262144592","0.410360830649854","0.506004412241986"
"Unbefristet","2011","17-29","AkademikerIn","137","0.564391446145651","0.50058823898809","0.628194653303212"
"Unbefristet","2011","30-45","(noch) kein Abschluss","55","0.724142490407006","0.615488461689922","0.832796519124089"
"Unbefristet","2011","30-45","Hauptschule","1239","0.891854853663355","0.875621582730071","0.90808812459664"
"Unbefristet","2011","30-45","Realschule","2164","0.906275256563443","0.894585966881784","0.917964546245102"
"Unbefristet","2011","30-45","(Fach-)Abitur","902","0.894027844225038","0.875202874938297","0.912852813511778"
"Unbefristet","2011","30-45","AkademikerIn","1547","0.863386791462667","0.847529838294021","0.879243744631313"
"Unbefristet","2011","46-65","(noch) kein Abschluss","37","0.880895042877944","0.787290661640653","0.974499424115234"
"Unbefristet","2011","46-65","Hauptschule","1475","0.941438165463369","0.929856786764433","0.953019544162304"
"Unbefristet","2011","46-65","Realschule","1632","0.925319909866748","0.913052661145685","0.937587158587811"
"Unbefristet","2011","46-65","(Fach-)Abitur","519","0.95746187967003","0.940671848856051","0.974251910484008"
"Unbefristet","2011","46-65","AkademikerIn","1515","0.94514412338783","0.934021794014763","0.956266452760897"
"Unbefristet","2011","66","(noch) kein Abschluss","","","",""
"Unbefristet","2011","66","Hauptschule","","","",""
"Unbefristet","2011","66","Realschule","","","",""
"Unbefristet","2011","66","(Fach-)Abitur","","","",""
"Unbefristet","2011","66","AkademikerIn","","","",""
"Befristet","2011","17-29","(noch) kein Abschluss","28","","",""
"Befristet","2011","17-29","Hauptschule","173","0.410403842698619","0.361770418649747","0.459037266747491"
"Befristet","2011","17-29","Realschule","306","0.429020481476791","0.392843450327251","0.46519751262633"
"Befristet","2011","17-29","(Fach-)Abitur","205","0.54181737855408","0.493995587758015","0.589639169350146"
"Befristet","2011","17-29","AkademikerIn","95","0.435608553854349","0.371805346696788","0.49941176101191"
"Befristet","2011","30-45","(noch) kein Abschluss","10","","",""
"Befristet","2011","30-45","Hauptschule","167","0.108145146336645","0.0919118754033596","0.124378417269929"
"Befristet","2011","30-45","Realschule","224","0.0937247434365568","0.0820354537548978","0.105414033118216"
"Befristet","2011","30-45","(Fach-)Abitur","125","0.105972155774962","0.0871471864882215","0.124797125061703"
"Befristet","2011","30-45","AkademikerIn","255","0.136613208537333","0.120756255368687","0.152470161705979"
"Befristet","2011","46-65","(noch) kein Abschluss","9","","",""
"Befristet","2011","46-65","Hauptschule","104","0.0585618345366313","0.0469804558376954","0.0701432132355672"
"Befristet","2011","46-65","Realschule","132","0.0746800901332519","0.0624128414121893","0.0869473388543146"
"Befristet","2011","46-65","(Fach-)Abitur","36","0.0425381203299701","0.0257480895159914","0.0593281511439488"
"Befristet","2011","46-65","AkademikerIn","95","0.0548558766121701","0.0437335472391031","0.0659782059852371"
"Befristet","2011","66","(noch) kein Abschluss","","","",""
"Befristet","2011","66","Hauptschule","","","",""
"Befristet","2011","66","Realschule","","","",""
"Befristet","2011","66","(Fach-)Abitur","","","",""
"Befristet","2011","66","AkademikerIn","","","",""
