,Unnamed: 0,year,bula_h,regtyp,plb0037_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
875,875,2011,Thuringa,Rural regions,Temporary job,0.13032,54,14406,0.10179,0.16143
876,876,2012,Schleswig-Holstein,Urban regions,Permanent job,1.0,131,14300,0.81724,1.15532
877,877,2012,Schleswig-Holstein,Rural regions,Permanent job,0.84881,293,14300,0.7232,0.97613
878,878,2012,Schleswig-Holstein,Rural regions,Temporary job,0.15119,57,14300,0.1093,0.19062
879,879,2012,Hamburg,Urban regions,Permanent job,0.82294,178,14300,0.69887,0.99774
880,880,2012,Hamburg,Urban regions,Temporary job,0.17706,38,14300,0.10331,0.26142
881,881,2012,Lower Saxony,Urban regions,Permanent job,0.84345,454,14300,0.74801,0.93187
882,882,2012,Lower Saxony,Urban regions,Temporary job,0.15655,92,14300,0.12079,0.19947
883,883,2012,Lower Saxony,Rural regions,Permanent job,0.83759,677,14300,0.76083,0.90492
884,884,2012,Lower Saxony,Rural regions,Temporary job,0.16241,116,14300,0.13706,0.18531
885,885,2012,Bremen,Urban regions,Permanent job,1.0,80,14300,0.70763,1.33717
886,886,2012,North Rhine-Westphalia,Urban regions,Permanent job,0.84609,2374,14300,0.80033,0.88677
887,887,2012,North Rhine-Westphalia,Urban regions,Temporary job,0.15391,417,14300,0.13832,0.17293
888,888,2012,North Rhine-Westphalia,Rural regions,Permanent job,1.0,67,14300,0.73261,1.26115
889,889,2012,Hesse,Urban regions,Permanent job,0.85833,675,14300,0.797,0.93163
890,890,2012,Hesse,Urban regions,Temporary job,0.14167,109,14300,0.11258,0.18077
891,891,2012,Hesse,Rural regions,Permanent job,0.8229,166,14300,0.68564,0.96625
892,892,2012,Hesse,Rural regions,Temporary job,0.1771,43,14300,0.13433,0.22438
893,893,2012,"Rhineland-Palatinate, Saarland",Urban regions,Permanent job,0.83077,507,14300,0.74831,0.91424
894,894,2012,"Rhineland-Palatinate, Saarland",Urban regions,Temporary job,0.16923,93,14300,0.12596,0.22376
895,895,2012,"Rhineland-Palatinate, Saarland",Rural regions,Permanent job,0.81299,172,14300,0.67558,0.95765
896,896,2012,"Rhineland-Palatinate, Saarland",Rural regions,Temporary job,0.18701,33,14300,0.12806,0.28037
897,897,2012,Baden-Wuerttemberg,Urban regions,Permanent job,0.83718,1406,14300,0.79041,0.89139
898,898,2012,Baden-Wuerttemberg,Urban regions,Temporary job,0.16282,253,14300,0.13816,0.18938
899,899,2012,Baden-Wuerttemberg,Rural regions,Permanent job,1.0,175,14300,0.80665,1.23886
900,900,2012,Bavaria,Urban regions,Permanent job,0.8646,861,14300,0.8037,0.93232
901,901,2012,Bavaria,Urban regions,Temporary job,0.1354,126,14300,0.11088,0.16676
902,902,2012,Bavaria,Rural regions,Permanent job,0.8449,1186,14300,0.78691,0.90606
903,903,2012,Bavaria,Rural regions,Temporary job,0.1551,209,14300,0.12685,0.18626
904,904,2012,Berlin,Urban regions,Permanent job,0.78096,393,14300,0.70068,0.85767
905,905,2012,Berlin,Urban regions,Temporary job,0.21904,101,14300,0.17956,0.25813
906,906,2012,Brandenburg,Urban regions,Permanent job,1.0,43,14300,0.76816,1.23741
907,907,2012,Brandenburg,Rural regions,Permanent job,0.88496,396,14300,0.79654,0.97627
908,908,2012,Brandenburg,Rural regions,Temporary job,0.11504,74,14300,0.09064,0.1411
909,909,2012,Mecklenburg-Western Pomerania,Rural regions,Permanent job,0.79743,236,14300,0.67751,0.89892
910,910,2012,Mecklenburg-Western Pomerania,Rural regions,Temporary job,0.20257,59,14300,0.15656,0.24547
911,911,2012,Saxony,Urban regions,Permanent job,0.79935,392,14300,0.71264,0.89316
912,912,2012,Saxony,Urban regions,Temporary job,0.20065,81,14300,0.15447,0.26158
913,913,2012,Saxony,Rural regions,Permanent job,0.86494,409,14300,0.78307,0.95549
914,914,2012,Saxony,Rural regions,Temporary job,0.13506,77,14300,0.10462,0.17368
915,915,2012,Saxony-Anhalt,Urban regions,Permanent job,1.0,71,14300,0.84476,1.18148
916,916,2012,Saxony-Anhalt,Rural regions,Permanent job,0.84554,376,14300,0.75048,0.9513
917,917,2012,Saxony-Anhalt,Rural regions,Temporary job,0.15446,65,14300,0.12013,0.19655
918,918,2012,Thuringa,Urban regions,Permanent job,0.7929,131,14300,0.61956,0.98772
919,919,2012,Thuringa,Urban regions,Temporary job,0.2071,36,14300,0.14478,0.26165
920,920,2012,Thuringa,Rural regions,Permanent job,0.84326,315,14300,0.75687,0.94183
921,921,2012,Thuringa,Rural regions,Temporary job,0.15674,57,14300,0.12833,0.19453
922,922,2013,Schleswig-Holstein,Urban regions,Permanent job,0.7778,133,16219,0.61998,0.95673
923,923,2013,Schleswig-Holstein,Urban regions,Temporary job,0.2222,31,16219,0.15718,0.3012
924,924,2013,Schleswig-Holstein,Rural regions,Permanent job,0.83575,310,16219,0.72758,0.95182
925,925,2013,Schleswig-Holstein,Rural regions,Temporary job,0.16425,75,16219,0.12239,0.21031
926,926,2013,Hamburg,Urban regions,Permanent job,0.8549,247,16219,0.71989,1.00388
927,927,2013,Hamburg,Urban regions,Temporary job,0.1451,53,16219,0.09232,0.20052
928,928,2013,Lower Saxony,Urban regions,Permanent job,0.8205,532,16219,0.73064,0.90217
929,929,2013,Lower Saxony,Urban regions,Temporary job,0.1795,116,16219,0.14107,0.21363
930,930,2013,Lower Saxony,Rural regions,Permanent job,0.827,721,16219,0.75891,0.89619
931,931,2013,Lower Saxony,Rural regions,Temporary job,0.173,170,16219,0.14602,0.21091
932,932,2013,Bremen,Urban regions,Permanent job,1.0,90,16219,0.74217,1.35774
933,933,2013,North Rhine-Westphalia,Urban regions,Permanent job,0.82599,2696,16219,0.7877,0.86846
934,934,2013,North Rhine-Westphalia,Urban regions,Temporary job,0.17401,617,16219,0.15405,0.19181
935,935,2013,North Rhine-Westphalia,Rural regions,Permanent job,1.0,61,16219,0.75778,1.29842
936,936,2013,Hesse,Urban regions,Permanent job,0.8184,796,16219,0.75841,0.89331
937,937,2013,Hesse,Urban regions,Temporary job,0.1816,188,16219,0.14476,0.23061
938,938,2013,Hesse,Rural regions,Permanent job,0.81753,172,16219,0.67417,0.96503
939,939,2013,Hesse,Rural regions,Temporary job,0.18247,49,16219,0.1265,0.24779
940,940,2013,"Rhineland-Palatinate, Saarland",Urban regions,Permanent job,0.82274,577,16219,0.73992,0.91602
941,941,2013,"Rhineland-Palatinate, Saarland",Urban regions,Temporary job,0.17726,136,16219,0.1435,0.22127
942,942,2013,"Rhineland-Palatinate, Saarland",Rural regions,Permanent job,0.84177,200,16219,0.68999,0.96703
943,943,2013,"Rhineland-Palatinate, Saarland",Rural regions,Temporary job,0.15823,35,16219,0.1164,0.20855
944,944,2013,Baden-Wuerttemberg,Urban regions,Permanent job,0.83668,1611,16219,0.79021,0.88693
945,945,2013,Baden-Wuerttemberg,Urban regions,Temporary job,0.16332,323,16219,0.14159,0.18832
946,946,2013,Baden-Wuerttemberg,Rural regions,Permanent job,0.88085,214,16219,0.71224,1.07131
947,947,2013,Baden-Wuerttemberg,Rural regions,Temporary job,0.11915,32,16219,0.08511,0.16538
948,948,2013,Bavaria,Urban regions,Permanent job,0.86584,1004,16219,0.80569,0.92755
949,949,2013,Bavaria,Urban regions,Temporary job,0.13416,180,16219,0.10299,0.1671
950,950,2013,Bavaria,Rural regions,Permanent job,0.88848,1314,16219,0.81964,0.95191
951,951,2013,Bavaria,Rural regions,Temporary job,0.11152,208,16219,0.09532,0.12867
952,952,2013,Berlin,Urban regions,Permanent job,0.77812,420,16219,0.6989,0.85243
953,953,2013,Berlin,Urban regions,Temporary job,0.22188,127,16219,0.17184,0.26726
954,954,2013,Brandenburg,Urban regions,Permanent job,1.0,42,16219,0.71808,1.24934
955,955,2013,Brandenburg,Rural regions,Permanent job,0.80956,379,16219,0.70573,0.91333
956,956,2013,Brandenburg,Rural regions,Temporary job,0.19044,105,16219,0.14912,0.26271
957,957,2013,Mecklenburg-Western Pomerania,Rural regions,Permanent job,0.79016,199,16219,0.66689,0.89327
958,958,2013,Mecklenburg-Western Pomerania,Rural regions,Temporary job,0.20984,60,16219,0.15778,0.2731
959,959,2013,Saxony,Urban regions,Permanent job,0.82195,396,16219,0.72421,0.91955
960,960,2013,Saxony,Urban regions,Temporary job,0.17805,78,16219,0.13486,0.22717
961,961,2013,Saxony,Rural regions,Permanent job,0.86117,400,16219,0.76356,0.98857
962,962,2013,Saxony,Rural regions,Temporary job,0.13883,63,16219,0.09606,0.18654
963,963,2013,Saxony-Anhalt,Urban regions,Permanent job,1.0,83,16219,0.8159,1.22624
964,964,2013,Saxony-Anhalt,Rural regions,Permanent job,0.87208,371,16219,0.78133,0.96981
965,965,2013,Saxony-Anhalt,Rural regions,Temporary job,0.12792,67,16219,0.09535,0.17781
966,966,2013,Thuringa,Urban regions,Permanent job,0.67624,130,16219,0.51625,0.85899
967,967,2013,Thuringa,Urban regions,Temporary job,0.32376,44,16219,0.21754,0.44918
968,968,2013,Thuringa,Rural regions,Permanent job,0.88077,319,16219,0.79465,0.96996
969,969,2013,Thuringa,Rural regions,Temporary job,0.11923,45,16219,0.08397,0.15668
970,970,2014,Schleswig-Holstein,Urban regions,Permanent job,1.0,122,14263,0.81716,1.19206
971,971,2014,Schleswig-Holstein,Rural regions,Permanent job,0.8691,286,14263,0.75073,0.98086
972,972,2014,Schleswig-Holstein,Rural regions,Temporary job,0.1309,48,14263,0.09273,0.18486
973,973,2014,Hamburg,Urban regions,Permanent job,0.88621,195,14263,0.71812,1.08422
974,974,2014,Hamburg,Urban regions,Temporary job,0.11379,36,14263,0.0828,0.1471
975,975,2014,Lower Saxony,Urban regions,Permanent job,0.80353,453,14263,0.7091,0.89402
976,976,2014,Lower Saxony,Urban regions,Temporary job,0.19647,101,14263,0.14222,0.25106
977,977,2014,Lower Saxony,Rural regions,Permanent job,0.83367,678,14263,0.76855,0.90477
978,978,2014,Lower Saxony,Rural regions,Temporary job,0.16633,143,14263,0.13714,0.20301
979,979,2014,Bremen,Urban regions,Permanent job,1.0,74,14263,0.70426,1.32097
980,980,2014,North Rhine-Westphalia,Urban regions,Permanent job,0.81759,2384,14263,0.77699,0.85807
981,981,2014,North Rhine-Westphalia,Urban regions,Temporary job,0.18241,547,14263,0.16437,0.20557
982,982,2014,North Rhine-Westphalia,Rural regions,Permanent job,1.0,54,14263,0.74046,1.27216
983,983,2014,Hesse,Urban regions,Permanent job,0.80564,704,14263,0.73996,0.87329
984,984,2014,Hesse,Urban regions,Temporary job,0.19436,153,14263,0.15574,0.24014
985,985,2014,Hesse,Rural regions,Permanent job,0.75363,153,14263,0.64214,0.90193
986,986,2014,Hesse,Rural regions,Temporary job,0.24637,40,14263,0.16024,0.33526
987,987,2014,"Rhineland-Palatinate, Saarland",Urban regions,Permanent job,0.82506,513,14263,0.72378,0.90838
988,988,2014,"Rhineland-Palatinate, Saarland",Urban regions,Temporary job,0.17494,132,14263,0.14087,0.21287
989,989,2014,"Rhineland-Palatinate, Saarland",Rural regions,Permanent job,1.0,181,14263,0.84091,1.13599
990,990,2014,Baden-Wuerttemberg,Urban regions,Permanent job,0.82945,1389,14263,0.78015,0.87624
991,991,2014,Baden-Wuerttemberg,Urban regions,Temporary job,0.17055,255,14263,0.14421,0.20178
992,992,2014,Baden-Wuerttemberg,Rural regions,Permanent job,1.0,171,14263,0.7852,1.2356
993,993,2014,Bavaria,Urban regions,Permanent job,0.87721,929,14263,0.81545,0.93764
994,994,2014,Bavaria,Urban regions,Temporary job,0.12279,161,14263,0.09647,0.15206
995,995,2014,Bavaria,Rural regions,Permanent job,0.85653,1166,14263,0.7918,0.92237
996,996,2014,Bavaria,Rural regions,Temporary job,0.14347,209,14263,0.11923,0.17202
997,997,2014,Berlin,Urban regions,Permanent job,0.78087,384,14263,0.70543,0.85607
998,998,2014,Berlin,Urban regions,Temporary job,0.21913,95,14263,0.17222,0.26992
999,999,2014,Brandenburg,Urban regions,Permanent job,1.0,38,14263,0.70848,1.2801
1000,1000,2014,Brandenburg,Rural regions,Permanent job,0.83033,342,14263,0.73481,0.92554
1001,1001,2014,Brandenburg,Rural regions,Temporary job,0.16967,91,14263,0.13205,0.20883
1002,1002,2014,Mecklenburg-Western Pomerania,Rural regions,Permanent job,0.78542,186,14263,0.67165,0.90499
1003,1003,2014,Mecklenburg-Western Pomerania,Rural regions,Temporary job,0.21458,51,14263,0.14902,0.28172
1004,1004,2014,Saxony,Urban regions,Permanent job,0.81461,360,14263,0.70289,0.93556
1005,1005,2014,Saxony,Urban regions,Temporary job,0.18539,67,14263,0.13901,0.25
1006,1006,2014,Saxony,Rural regions,Permanent job,0.83362,358,14263,0.74096,0.9305
1007,1007,2014,Saxony,Rural regions,Temporary job,0.16638,64,14263,0.11458,0.2273
1008,1008,2014,Saxony-Anhalt,Urban regions,Permanent job,1.0,71,14263,0.83862,1.20599
1009,1009,2014,Saxony-Anhalt,Rural regions,Permanent job,0.88256,334,14263,0.78535,0.97768
1010,1010,2014,Saxony-Anhalt,Rural regions,Temporary job,0.11744,46,14263,0.07515,0.18108
1011,1011,2014,Thuringa,Urban regions,Permanent job,0.72649,111,14263,0.54854,0.92577
1012,1012,2014,Thuringa,Urban regions,Temporary job,0.27351,49,14263,0.21869,0.32594
1013,1013,2014,Thuringa,Rural regions,Permanent job,0.84998,298,14263,0.76279,0.95226
1014,1014,2014,Thuringa,Rural regions,Temporary job,0.15002,41,14263,0.09495,0.21514
1015,1015,2015,Schleswig-Holstein,Urban regions,Permanent job,1.0,104,14257,0.76437,1.21664
1016,1016,2015,Schleswig-Holstein,Rural regions,Permanent job,0.88662,285,14257,0.75821,1.01162
1017,1017,2015,Schleswig-Holstein,Rural regions,Temporary job,0.11338,58,14257,0.07904,0.15381
1018,1018,2015,Hamburg,Urban regions,Permanent job,0.89901,199,14257,0.74195,1.11752
1019,1019,2015,Hamburg,Urban regions,Temporary job,0.10099,39,14257,0.07339,0.13012
1020,1020,2015,Lower Saxony,Urban regions,Permanent job,0.79717,434,14257,0.6936,0.88777
1021,1021,2015,Lower Saxony,Urban regions,Temporary job,0.20283,116,14257,0.14654,0.26691
1022,1022,2015,Lower Saxony,Rural regions,Permanent job,0.8364,683,14257,0.75488,0.90691
1023,1023,2015,Lower Saxony,Rural regions,Temporary job,0.1636,161,14257,0.12884,0.2017
1024,1024,2015,Bremen,Urban regions,Permanent job,1.0,67,14257,0.72374,1.37171
1025,1025,2015,North Rhine-Westphalia,Urban regions,Permanent job,0.82271,2311,14257,0.7765,0.86228
1026,1026,2015,North Rhine-Westphalia,Urban regions,Temporary job,0.17729,546,14257,0.16012,0.198
1027,1027,2015,North Rhine-Westphalia,Rural regions,Permanent job,1.0,50,14257,0.72328,1.27499
1028,1028,2015,Hesse,Urban regions,Permanent job,0.83866,689,14257,0.76792,0.92584
1029,1029,2015,Hesse,Urban regions,Temporary job,0.16134,168,14257,0.13286,0.18528
1030,1030,2015,Hesse,Rural regions,Permanent job,0.8418,179,14257,0.67653,1.00899
1031,1031,2015,Hesse,Rural regions,Temporary job,0.1582,35,14257,0.08974,0.23984
1032,1032,2015,"Rhineland-Palatinate, Saarland",Urban regions,Permanent job,0.81151,498,14257,0.72514,0.90673
1033,1033,2015,"Rhineland-Palatinate, Saarland",Urban regions,Temporary job,0.18849,115,14257,0.14969,0.22797
1034,1034,2015,"Rhineland-Palatinate, Saarland",Rural regions,Permanent job,0.78416,200,14257,0.66773,0.92922
1035,1035,2015,"Rhineland-Palatinate, Saarland",Rural regions,Temporary job,0.21584,31,14257,0.11785,0.3442
1036,1036,2015,Baden-Wuerttemberg,Urban regions,Permanent job,0.8254,1403,14257,0.77438,0.88752
1037,1037,2015,Baden-Wuerttemberg,Urban regions,Temporary job,0.1746,265,14257,0.14655,0.19976
1038,1038,2015,Baden-Wuerttemberg,Rural regions,Permanent job,1.0,178,14257,0.84135,1.19395
1039,1039,2015,Bavaria,Urban regions,Permanent job,0.86415,960,14257,0.78383,0.94233
1040,1040,2015,Bavaria,Urban regions,Temporary job,0.13585,195,14257,0.10967,0.16598
1041,1041,2015,Bavaria,Rural regions,Permanent job,0.86129,1164,14257,0.79614,0.92336
1042,1042,2015,Bavaria,Rural regions,Temporary job,0.13871,229,14257,0.11781,0.16296
1043,1043,2015,Berlin,Urban regions,Permanent job,0.77189,383,14257,0.68614,0.84297
1044,1044,2015,Berlin,Urban regions,Temporary job,0.22811,100,14257,0.1882,0.27225
1045,1045,2015,Brandenburg,Urban regions,Permanent job,1.0,35,14257,0.74615,1.38688
1046,1046,2015,Brandenburg,Rural regions,Permanent job,0.87321,351,14257,0.77079,0.98978
1047,1047,2015,Brandenburg,Rural regions,Temporary job,0.12679,78,14257,0.09468,0.17899
1048,1048,2015,Mecklenburg-Western Pomerania,Rural regions,Permanent job,0.81739,187,14257,0.68064,0.9607
1049,1049,2015,Mecklenburg-Western Pomerania,Rural regions,Temporary job,0.18261,41,14257,0.1222,0.24883
1050,1050,2015,Saxony,Urban regions,Permanent job,0.84303,356,14257,0.74804,0.9497
1051,1051,2015,Saxony,Urban regions,Temporary job,0.15697,80,14257,0.11418,0.20148
1052,1052,2015,Saxony,Rural regions,Permanent job,0.84261,315,14257,0.74267,0.95081
1053,1053,2015,Saxony,Rural regions,Temporary job,0.15739,52,14257,0.0992,0.21997
1054,1054,2015,Saxony-Anhalt,Urban regions,Permanent job,1.0,70,14257,0.79093,1.20664
1055,1055,2015,Saxony-Anhalt,Rural regions,Permanent job,0.86918,302,14257,0.75837,0.96017
1056,1056,2015,Saxony-Anhalt,Rural regions,Temporary job,0.13082,50,14257,0.09246,0.17958
1057,1057,2015,Thuringa,Urban regions,Permanent job,0.7723,119,14257,0.57048,0.99153
1058,1058,2015,Thuringa,Urban regions,Temporary job,0.2277,41,14257,0.16706,0.31068
1059,1059,2015,Thuringa,Rural regions,Permanent job,0.87235,288,14257,0.7713,0.97381
1060,1060,2015,Thuringa,Rural regions,Temporary job,0.12765,47,14257,0.0921,0.16243
1061,1061,2016,Schleswig-Holstein,Urban regions,Permanent job,0.76939,94,13315,0.61376,0.97472
1062,1062,2016,Schleswig-Holstein,Urban regions,Temporary job,0.23061,32,13315,0.15587,0.29844
1063,1063,2016,Schleswig-Holstein,Rural regions,Permanent job,0.84268,238,13315,0.71333,0.97757
1064,1064,2016,Schleswig-Holstein,Rural regions,Temporary job,0.15732,70,13315,0.11167,0.21873
1065,1065,2016,Hamburg,Urban regions,Permanent job,0.87347,187,13315,0.73478,1.04631
1066,1066,2016,Hamburg,Urban regions,Temporary job,0.12653,33,13315,0.08341,0.16878
1067,1067,2016,Lower Saxony,Urban regions,Permanent job,0.77654,419,13315,0.67682,0.8902
1068,1068,2016,Lower Saxony,Urban regions,Temporary job,0.22346,116,13315,0.15932,0.29199
1069,1069,2016,Lower Saxony,Rural regions,Permanent job,0.81639,628,13315,0.74051,0.89155
1070,1070,2016,Lower Saxony,Rural regions,Temporary job,0.18361,160,13315,0.1493,0.22621
1071,1071,2016,Bremen,Urban regions,Permanent job,1.0,69,13315,0.6933,1.37458
1072,1072,2016,North Rhine-Westphalia,Urban regions,Permanent job,0.79086,2141,13315,0.74508,0.83765
1073,1073,2016,North Rhine-Westphalia,Urban regions,Temporary job,0.20914,570,13315,0.18539,0.23505
1074,1074,2016,North Rhine-Westphalia,Rural regions,Permanent job,1.0,49,13315,0.73192,1.29232
1075,1075,2016,Hesse,Urban regions,Permanent job,0.8193,600,13315,0.7419,0.90888
1076,1076,2016,Hesse,Urban regions,Temporary job,0.1807,142,13315,0.14865,0.21501
1077,1077,2016,Hesse,Rural regions,Permanent job,0.90308,148,13315,0.75657,1.09334
1078,1078,2016,Hesse,Rural regions,Temporary job,0.09692,32,13315,0.05257,0.14219
1079,1079,2016,"Rhineland-Palatinate, Saarland",Urban regions,Permanent job,0.86107,477,13315,0.7686,0.96898
1080,1080,2016,"Rhineland-Palatinate, Saarland",Urban regions,Temporary job,0.13893,122,13315,0.10679,0.17088
1081,1081,2016,"Rhineland-Palatinate, Saarland",Rural regions,Permanent job,0.87347,196,13315,0.71504,1.02128
1082,1082,2016,"Rhineland-Palatinate, Saarland",Rural regions,Temporary job,0.12653,31,13315,0.07825,0.18939
1083,1083,2016,Baden-Wuerttemberg,Urban regions,Permanent job,0.84489,1282,13315,0.78892,0.90145
1084,1084,2016,Baden-Wuerttemberg,Urban regions,Temporary job,0.15511,255,13315,0.13588,0.17948
1085,1085,2016,Baden-Wuerttemberg,Rural regions,Permanent job,0.89657,165,13315,0.72605,1.09117
1086,1086,2016,Baden-Wuerttemberg,Rural regions,Temporary job,0.10343,35,13315,0.07112,0.14972
1087,1087,2016,Bavaria,Urban regions,Permanent job,0.86369,860,13315,0.79123,0.94841
1088,1088,2016,Bavaria,Urban regions,Temporary job,0.13631,170,13315,0.10871,0.17087
1089,1089,2016,Bavaria,Rural regions,Permanent job,0.85069,1006,13315,0.78638,0.91653
1090,1090,2016,Bavaria,Rural regions,Temporary job,0.14931,210,13315,0.12655,0.17451
1091,1091,2016,Berlin,Urban regions,Permanent job,0.78783,365,13315,0.69969,0.87605
1092,1092,2016,Berlin,Urban regions,Temporary job,0.21217,87,13315,0.16476,0.26478
1093,1093,2016,Brandenburg,Urban regions,Permanent job,1.0,37,13315,0.60694,1.45394
1094,1094,2016,Brandenburg,Rural regions,Permanent job,0.87387,344,13315,0.77546,1.00197
1095,1095,2016,Brandenburg,Rural regions,Temporary job,0.12613,75,13315,0.08787,0.17554
1096,1096,2016,Mecklenburg-Western Pomerania,Rural regions,Permanent job,0.85952,189,13315,0.72889,1.02055
1097,1097,2016,Mecklenburg-Western Pomerania,Rural regions,Temporary job,0.14048,38,13315,0.09844,0.19596
1098,1098,2016,Saxony,Urban regions,Permanent job,0.81326,333,13315,0.72167,0.9224
1099,1099,2016,Saxony,Urban regions,Temporary job,0.18674,76,13315,0.14515,0.23443
1100,1100,2016,Saxony,Rural regions,Permanent job,0.83866,314,13315,0.71837,0.94319
1101,1101,2016,Saxony,Rural regions,Temporary job,0.16134,50,13315,0.10244,0.23068
1102,1102,2016,Saxony-Anhalt,Urban regions,Permanent job,1.0,65,13315,0.70134,1.3315
1103,1103,2016,Saxony-Anhalt,Rural regions,Permanent job,0.85641,279,13315,0.74314,0.96871
1104,1104,2016,Saxony-Anhalt,Rural regions,Temporary job,0.14359,63,13315,0.10617,0.18692
1105,1105,2016,Thuringa,Urban regions,Permanent job,0.71066,107,13315,0.49776,0.96119
1106,1106,2016,Thuringa,Urban regions,Temporary job,0.28934,41,13315,0.18605,0.44667
1107,1107,2016,Thuringa,Rural regions,Permanent job,0.8423,269,13315,0.7475,0.94864
1108,1108,2016,Thuringa,Rural regions,Temporary job,0.1577,46,13315,0.10145,0.22485
1109,1109,2017,Schleswig-Holstein,Urban regions,Permanent job,0.80061,137,15283,0.6603,0.95982
1110,1110,2017,Schleswig-Holstein,Urban regions,Temporary job,0.19939,48,15283,0.15274,0.25455
1111,1111,2017,Schleswig-Holstein,Rural regions,Permanent job,0.86025,298,15283,0.74358,0.97221
1112,1112,2017,Schleswig-Holstein,Rural regions,Temporary job,0.13975,63,15283,0.10224,0.18134
1113,1113,2017,Hamburg,Urban regions,Permanent job,0.83736,208,15283,0.72703,0.9638
1114,1114,2017,Hamburg,Urban regions,Temporary job,0.16264,44,15283,0.10837,0.22438
1115,1115,2017,Lower Saxony,Urban regions,Permanent job,0.82054,518,15283,0.74226,0.92321
1116,1116,2017,Lower Saxony,Urban regions,Temporary job,0.17946,129,15283,0.13752,0.2219
1117,1117,2017,Lower Saxony,Rural regions,Permanent job,0.81598,749,15283,0.75233,0.87823
1118,1118,2017,Lower Saxony,Rural regions,Temporary job,0.18402,188,15283,0.14905,0.23086
1119,1119,2017,Bremen,Urban regions,Permanent job,0.68415,93,15283,0.52567,0.87774
1120,1120,2017,Bremen,Urban regions,Temporary job,0.31585,31,15283,0.19776,0.42909
1121,1121,2017,North Rhine-Westphalia,Urban regions,Permanent job,0.8164,2438,15283,0.78728,0.84983
1122,1122,2017,North Rhine-Westphalia,Urban regions,Temporary job,0.1836,599,15283,0.16497,0.20058
1123,1123,2017,North Rhine-Westphalia,Rural regions,Permanent job,1.0,55,15283,0.73949,1.2954
1124,1124,2017,Hesse,Urban regions,Permanent job,0.82424,688,15283,0.74709,0.89343
1125,1125,2017,Hesse,Urban regions,Temporary job,0.17576,163,15283,0.14349,0.20779
1126,1126,2017,Hesse,Rural regions,Permanent job,0.85221,183,15283,0.72882,0.98
1127,1127,2017,Hesse,Rural regions,Temporary job,0.14779,48,15283,0.1047,0.1948
1128,1128,2017,"Rhineland-Palatinate, Saarland",Urban regions,Permanent job,0.86763,546,15283,0.78041,0.96172
1129,1129,2017,"Rhineland-Palatinate, Saarland",Urban regions,Temporary job,0.13237,112,15283,0.10769,0.15547
1130,1130,2017,"Rhineland-Palatinate, Saarland",Rural regions,Permanent job,0.84336,190,15283,0.68577,0.99797
1131,1131,2017,"Rhineland-Palatinate, Saarland",Rural regions,Temporary job,0.15664,45,15283,0.10513,0.21077
1132,1132,2017,Baden-Wuerttemberg,Urban regions,Permanent job,0.85073,1406,15283,0.80584,0.89474
1133,1133,2017,Baden-Wuerttemberg,Urban regions,Temporary job,0.14927,277,15283,0.12619,0.17123
1134,1134,2017,Baden-Wuerttemberg,Rural regions,Permanent job,0.85837,179,15283,0.71915,1.03886
1135,1135,2017,Baden-Wuerttemberg,Rural regions,Temporary job,0.14163,47,15283,0.09902,0.18932
1136,1136,2017,Bavaria,Urban regions,Permanent job,0.818,931,15283,0.75082,0.90919
1137,1137,2017,Bavaria,Urban regions,Temporary job,0.182,208,15283,0.15272,0.20974
1138,1138,2017,Bavaria,Rural regions,Permanent job,0.85515,1176,15283,0.79522,0.91218
1139,1139,2017,Bavaria,Rural regions,Temporary job,0.14485,243,15283,0.12509,0.1659
1140,1140,2017,Berlin,Urban regions,Permanent job,0.76918,414,15283,0.69423,0.86034
1141,1141,2017,Berlin,Urban regions,Temporary job,0.23082,116,15283,0.18502,0.28379
1142,1142,2017,Brandenburg,Urban regions,Permanent job,1.0,45,15283,0.72065,1.41046
1143,1143,2017,Brandenburg,Rural regions,Permanent job,0.91066,402,15283,0.8133,1.00432
1144,1144,2017,Brandenburg,Rural regions,Temporary job,0.08934,69,15283,0.0701,0.11339
1145,1145,2017,Mecklenburg-Western Pomerania,Urban regions,Permanent job,1.0,32,15283,0.69229,1.35628
1146,1146,2017,Mecklenburg-Western Pomerania,Rural regions,Permanent job,0.82701,199,15283,0.69896,0.97676
1147,1147,2017,Mecklenburg-Western Pomerania,Rural regions,Temporary job,0.17299,45,15283,0.12245,0.22963
1148,1148,2017,Saxony,Urban regions,Permanent job,0.88239,403,15283,0.79039,1.00113
1149,1149,2017,Saxony,Urban regions,Temporary job,0.11761,67,15283,0.08235,0.16238
1150,1150,2017,Saxony,Rural regions,Permanent job,0.84574,368,15283,0.74235,0.94317
1151,1151,2017,Saxony,Rural regions,Temporary job,0.15426,63,15283,0.1133,0.19408
1152,1152,2017,Saxony-Anhalt,Urban regions,Permanent job,1.0,71,15283,0.77229,1.37316
1153,1153,2017,Saxony-Anhalt,Rural regions,Permanent job,0.8035,335,15283,0.70671,0.9073
1154,1154,2017,Saxony-Anhalt,Rural regions,Temporary job,0.1965,76,15283,0.14799,0.2631
1155,1155,2017,Thuringa,Urban regions,Permanent job,0.79283,129,15283,0.59624,1.04039
1156,1156,2017,Thuringa,Urban regions,Temporary job,0.20717,36,15283,0.15859,0.27324
1157,1157,2017,Thuringa,Rural regions,Permanent job,0.88205,324,15283,0.77641,0.98168
1158,1158,2017,Thuringa,Rural regions,Temporary job,0.11795,49,15283,0.08801,0.14829
