year,age_gr,quintil_oecd,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,1st Quintile,Paid,0.05879,44,160,0.02222,0.09535
1999,17-29 y.,2nd Quintile,Comp. time,0.18549,104,195,0.13079,0.24018
1999,17-29 y.,2nd Quintile,Some of both,0.06978,46,195,0.03393,0.10563
1999,17-29 y.,2nd Quintile,Paid,0.05449,45,195,0.02255,0.08643
1999,17-29 y.,3rd Quintile,Comp. time,0.18932,125,263,0.14188,0.23676
1999,17-29 y.,3rd Quintile,Some of both,0.07424,49,263,0.04250,0.10599
1999,17-29 y.,3rd Quintile,Paid,0.08276,54,263,0.04940,0.11613
1999,17-29 y.,3rd Quintile,Not compensated,0.06244,35,263,0.03314,0.09173
1999,17-29 y.,4th Quintile,Comp. time,0.23894,128,284,0.18925,0.28862
1999,17-29 y.,4th Quintile,Some of both,0.09794,66,284,0.06331,0.13257
1999,17-29 y.,4th Quintile,Paid,0.06317,50,284,0.03482,0.09151
1999,17-29 y.,4th Quintile,Not compensated,0.07149,40,284,0.04147,0.10151
1999,17-29 y.,5th Quintile,Comp. time,0.19295,77,134,0.12588,0.26002
1999,17-29 y.,5th Quintile,Some of both,0.12672,57,134,0.07018,0.18326
1999,30-45 y.,1st Quintile,Comp. time,0.14722,121,295,0.10672,0.18773
1999,30-45 y.,1st Quintile,Some of both,0.06261,60,295,0.03491,0.09030
1999,30-45 y.,1st Quintile,Paid,0.08982,78,295,0.05714,0.12251
1999,30-45 y.,1st Quintile,Not compensated,0.04465,36,295,0.02104,0.06826
1999,30-45 y.,2nd Quintile,Comp. time,0.22283,241,527,0.18727,0.25840
1999,30-45 y.,2nd Quintile,Some of both,0.12225,124,527,0.09426,0.15025
1999,30-45 y.,2nd Quintile,Paid,0.09044,102,527,0.06593,0.11495
1999,30-45 y.,2nd Quintile,Not compensated,0.05831,60,527,0.03828,0.07833
1999,30-45 y.,3rd Quintile,Comp. time,0.26272,263,583,0.22696,0.29847
1999,30-45 y.,3rd Quintile,Some of both,0.13896,147,583,0.11085,0.16706
1999,30-45 y.,3rd Quintile,Paid,0.09421,105,583,0.07048,0.11795
1999,30-45 y.,3rd Quintile,Not compensated,0.07387,68,583,0.05262,0.09512
1999,30-45 y.,4th Quintile,Comp. time,0.29289,285,582,0.25589,0.32990
1999,30-45 y.,4th Quintile,Some of both,0.12418,118,582,0.09737,0.15100
1999,30-45 y.,4th Quintile,Paid,0.09580,89,582,0.07186,0.11973
1999,30-45 y.,4th Quintile,Not compensated,0.09999,90,582,0.07559,0.12438
1999,30-45 y.,5th Quintile,Comp. time,0.23577,207,501,0.19856,0.27297
1999,30-45 y.,5th Quintile,Some of both,0.14402,124,501,0.11324,0.17479
1999,30-45 y.,5th Quintile,Paid,0.04542,36,501,0.02717,0.06367
1999,30-45 y.,5th Quintile,Not compensated,0.14880,134,501,0.11761,0.18000
1999,46-65 y.,2nd Quintile,Comp. time,0.09943,73,151,0.05154,0.14732
1999,46-65 y.,2nd Quintile,Some of both,0.03699,31,151,0.00679,0.06720
1999,46-65 y.,2nd Quintile,Paid,0.05658,47,151,0.01960,0.09355
1999,46-65 y.,3rd Quintile,Comp. time,0.13097,98,238,0.08802,0.17392
1999,46-65 y.,3rd Quintile,Some of both,0.04894,50,238,0.02147,0.07641
1999,46-65 y.,3rd Quintile,Paid,0.05785,57,238,0.02812,0.08757
1999,46-65 y.,3rd Quintile,Not compensated,0.05091,33,238,0.02293,0.07890
1999,46-65 y.,4th Quintile,Comp. time,0.19427,181,361,0.15340,0.23514
1999,46-65 y.,4th Quintile,Some of both,0.06733,61,361,0.04144,0.09322
1999,46-65 y.,4th Quintile,Paid,0.05494,54,361,0.03140,0.07848
1999,46-65 y.,4th Quintile,Not compensated,0.05035,65,361,0.02776,0.07294
1999,46-65 y.,5th Quintile,Comp. time,0.19084,196,468,0.15520,0.22648
1999,46-65 y.,5th Quintile,Some of both,0.07092,76,468,0.04764,0.09420
1999,46-65 y.,5th Quintile,Paid,0.02453,32,468,0.01050,0.03855
1999,46-65 y.,5th Quintile,Not compensated,0.14643,164,468,0.11436,0.17849
2000,17-29 y.,1st Quintile,Comp. time,0.07775,61,92,0.02273,0.13277
2000,17-29 y.,1st Quintile,Paid,0.03131,31,92,-0.00447,0.06709
2000,17-29 y.,2nd Quintile,Comp. time,0.17470,91,164,0.11640,0.23299
2000,17-29 y.,2nd Quintile,Some of both,0.07532,41,164,0.03480,0.11583
2000,17-29 y.,2nd Quintile,Paid,0.05611,32,164,0.02078,0.09144
2000,17-29 y.,3rd Quintile,Comp. time,0.25306,137,227,0.19637,0.30974
2000,17-29 y.,3rd Quintile,Some of both,0.08402,49,227,0.04785,0.12019
2000,17-29 y.,3rd Quintile,Paid,0.06525,41,227,0.03305,0.09745
2000,17-29 y.,4th Quintile,Comp. time,0.24637,125,271,0.19497,0.29777
2000,17-29 y.,4th Quintile,Some of both,0.13800,71,271,0.09686,0.17914
2000,17-29 y.,4th Quintile,Paid,0.06807,37,271,0.03803,0.09811
2000,17-29 y.,4th Quintile,Not compensated,0.06336,38,271,0.03430,0.09242
2000,17-29 y.,5th Quintile,Comp. time,0.20869,71,142,0.14161,0.27576
2000,17-29 y.,5th Quintile,Some of both,0.10251,39,142,0.05245,0.15258
2000,17-29 y.,5th Quintile,Paid,0.06801,32,142,0.02645,0.10956
2000,30-45 y.,1st Quintile,Comp. time,0.14713,103,214,0.09955,0.19470
2000,30-45 y.,1st Quintile,Some of both,0.07964,55,214,0.04328,0.11600
2000,30-45 y.,1st Quintile,Paid,0.06608,56,214,0.03272,0.09945
2000,30-45 y.,2nd Quintile,Comp. time,0.22892,240,517,0.19267,0.26517
2000,30-45 y.,2nd Quintile,Some of both,0.10381,102,517,0.07749,0.13013
2000,30-45 y.,2nd Quintile,Paid,0.11706,119,517,0.08932,0.14480
2000,30-45 y.,2nd Quintile,Not compensated,0.04883,56,517,0.03024,0.06743
2000,30-45 y.,3rd Quintile,Comp. time,0.30077,287,564,0.26289,0.33865
2000,30-45 y.,3rd Quintile,Some of both,0.13229,116,564,0.10430,0.16027
2000,30-45 y.,3rd Quintile,Paid,0.11441,102,564,0.08812,0.14071
2000,30-45 y.,3rd Quintile,Not compensated,0.07208,59,564,0.05071,0.09344
2000,30-45 y.,4th Quintile,Comp. time,0.29189,271,572,0.25460,0.32918
2000,30-45 y.,4th Quintile,Some of both,0.14262,142,572,0.11393,0.17130
2000,30-45 y.,4th Quintile,Paid,0.06868,69,572,0.04794,0.08943
2000,30-45 y.,4th Quintile,Not compensated,0.09911,90,572,0.07460,0.12362
2000,30-45 y.,5th Quintile,Comp. time,0.27666,240,524,0.23832,0.31500
2000,30-45 y.,5th Quintile,Some of both,0.10994,105,524,0.08313,0.13675
2000,30-45 y.,5th Quintile,Paid,0.04793,44,524,0.02962,0.06623
2000,30-45 y.,5th Quintile,Not compensated,0.16518,135,524,0.13336,0.19701
2000,46-65 y.,1st Quintile,Comp. time,0.05387,38,38,-0.01888,0.12662
2000,46-65 y.,2nd Quintile,Comp. time,0.09224,70,103,0.03608,0.14839
2000,46-65 y.,2nd Quintile,Paid,0.04387,33,103,0.00412,0.08362
2000,46-65 y.,3rd Quintile,Comp. time,0.13397,118,257,0.09224,0.17569
2000,46-65 y.,3rd Quintile,Some of both,0.08098,66,257,0.04756,0.11440
2000,46-65 y.,3rd Quintile,Paid,0.03394,35,257,0.01176,0.05612
2000,46-65 y.,3rd Quintile,Not compensated,0.05691,38,257,0.02853,0.08529
2000,46-65 y.,4th Quintile,Comp. time,0.21433,196,385,0.17329,0.25538
2000,46-65 y.,4th Quintile,Some of both,0.06841,63,385,0.04316,0.09366
2000,46-65 y.,4th Quintile,Paid,0.07293,69,385,0.04693,0.09894
2000,46-65 y.,4th Quintile,Not compensated,0.04555,57,385,0.02469,0.06640
2000,46-65 y.,5th Quintile,Comp. time,0.19152,194,405,0.15315,0.22989
2000,46-65 y.,5th Quintile,Some of both,0.07400,81,405,0.04848,0.09953
2000,46-65 y.,5th Quintile,Not compensated,0.12342,130,405,0.09135,0.15550
2001,17-29 y.,1st Quintile,Comp. time,0.10355,99,237,0.06468,0.14243
2001,17-29 y.,1st Quintile,Some of both,0.04918,43,237,0.02159,0.07677
2001,17-29 y.,1st Quintile,Paid,0.05078,54,237,0.02277,0.07880
2001,17-29 y.,1st Quintile,Not compensated,0.05001,41,237,0.02220,0.07782
2001,17-29 y.,2nd Quintile,Comp. time,0.16510,139,299,0.12294,0.20725
2001,17-29 y.,2nd Quintile,Some of both,0.08376,72,299,0.05231,0.11521
2001,17-29 y.,2nd Quintile,Paid,0.06799,55,299,0.03941,0.09657
2001,17-29 y.,2nd Quintile,Not compensated,0.03444,33,299,0.01373,0.05514
2001,17-29 y.,3rd Quintile,Comp. time,0.18149,160,349,0.14100,0.22199
2001,17-29 y.,3rd Quintile,Some of both,0.10430,78,349,0.07219,0.13641
2001,17-29 y.,3rd Quintile,Paid,0.08223,60,349,0.05337,0.11109
2001,17-29 y.,3rd Quintile,Not compensated,0.05242,51,349,0.02900,0.07583
2001,17-29 y.,4th Quintile,Comp. time,0.18344,157,339,0.14218,0.22470
2001,17-29 y.,4th Quintile,Some of both,0.10971,87,339,0.07639,0.14303
2001,17-29 y.,4th Quintile,Paid,0.06804,55,339,0.04119,0.09488
2001,17-29 y.,4th Quintile,Not compensated,0.04558,40,339,0.02334,0.06782
2001,17-29 y.,5th Quintile,Comp. time,0.25051,125,249,0.19658,0.30444
2001,17-29 y.,5th Quintile,Some of both,0.11041,53,249,0.07141,0.14942
2001,17-29 y.,5th Quintile,Paid,0.05484,36,249,0.02651,0.08318
2001,17-29 y.,5th Quintile,Not compensated,0.05240,35,249,0.02467,0.08014
2001,30-45 y.,1st Quintile,Comp. time,0.14152,162,383,0.10657,0.17648
2001,30-45 y.,1st Quintile,Some of both,0.05944,73,383,0.03573,0.08315
2001,30-45 y.,1st Quintile,Paid,0.09074,110,383,0.06194,0.11955
2001,30-45 y.,1st Quintile,Not compensated,0.02970,38,383,0.01268,0.04673
2001,30-45 y.,2nd Quintile,Comp. time,0.23237,344,781,0.20273,0.26201
2001,30-45 y.,2nd Quintile,Some of both,0.13440,199,781,0.11046,0.15834
2001,30-45 y.,2nd Quintile,Paid,0.10325,158,781,0.08190,0.12460
2001,30-45 y.,2nd Quintile,Not compensated,0.05649,80,781,0.04029,0.07269
2001,30-45 y.,3rd Quintile,Comp. time,0.27874,425,908,0.24956,0.30792
2001,30-45 y.,3rd Quintile,Some of both,0.13920,221,908,0.11667,0.16173
2001,30-45 y.,3rd Quintile,Paid,0.09785,149,908,0.07851,0.11718
2001,30-45 y.,3rd Quintile,Not compensated,0.07441,113,908,0.05733,0.09149
2001,30-45 y.,4th Quintile,Comp. time,0.31934,487,975,0.29006,0.34862
2001,30-45 y.,4th Quintile,Some of both,0.13954,211,975,0.11777,0.16130
2001,30-45 y.,4th Quintile,Paid,0.08035,118,975,0.06328,0.09742
2001,30-45 y.,4th Quintile,Not compensated,0.10689,159,975,0.08748,0.12629
2001,30-45 y.,5th Quintile,Comp. time,0.25391,358,860,0.22481,0.28302
2001,30-45 y.,5th Quintile,Some of both,0.14113,208,860,0.11785,0.16441
2001,30-45 y.,5th Quintile,Paid,0.04847,75,860,0.03411,0.06283
2001,30-45 y.,5th Quintile,Not compensated,0.15030,219,860,0.12640,0.17420
2001,46-65 y.,2nd Quintile,Comp. time,0.11064,124,273,0.07336,0.14791
2001,46-65 y.,2nd Quintile,Some of both,0.04800,56,273,0.02260,0.07341
2001,46-65 y.,2nd Quintile,Paid,0.05153,62,273,0.02526,0.07780
2001,46-65 y.,2nd Quintile,Not compensated,0.02931,31,273,0.00927,0.04936
2001,46-65 y.,3rd Quintile,Comp. time,0.16985,226,482,0.13629,0.20341
2001,46-65 y.,3rd Quintile,Some of both,0.06661,104,482,0.04432,0.08889
2001,46-65 y.,3rd Quintile,Paid,0.07489,100,482,0.05137,0.09841
2001,46-65 y.,3rd Quintile,Not compensated,0.03496,52,482,0.01855,0.05138
2001,46-65 y.,4th Quintile,Comp. time,0.19257,316,656,0.16237,0.22277
2001,46-65 y.,4th Quintile,Some of both,0.07990,133,656,0.05913,0.10066
2001,46-65 y.,4th Quintile,Paid,0.06940,105,656,0.04994,0.08886
2001,46-65 y.,4th Quintile,Not compensated,0.05504,102,656,0.03758,0.07251
2001,46-65 y.,5th Quintile,Comp. time,0.17659,357,831,0.15064,0.20253
2001,46-65 y.,5th Quintile,Some of both,0.07187,145,831,0.05430,0.08944
2001,46-65 y.,5th Quintile,Paid,0.03258,64,831,0.02050,0.04466
2001,46-65 y.,5th Quintile,Not compensated,0.12558,265,831,0.10303,0.14812
2002,17-29 y.,1st Quintile,Comp. time,0.09476,75,141,0.04624,0.14327
2002,17-29 y.,1st Quintile,Some of both,0.03308,31,141,0.00346,0.06271
2002,17-29 y.,1st Quintile,Paid,0.04986,35,141,0.01381,0.08591
2002,17-29 y.,2nd Quintile,Comp. time,0.13390,109,257,0.09218,0.17561
2002,17-29 y.,2nd Quintile,Some of both,0.08726,69,257,0.05269,0.12183
2002,17-29 y.,2nd Quintile,Paid,0.05011,39,257,0.02338,0.07684
2002,17-29 y.,2nd Quintile,Not compensated,0.05601,40,257,0.02785,0.08418
2002,17-29 y.,3rd Quintile,Comp. time,0.16859,124,266,0.12351,0.21366
2002,17-29 y.,3rd Quintile,Some of both,0.06002,53,266,0.03142,0.08862
2002,17-29 y.,3rd Quintile,Paid,0.08005,51,266,0.04738,0.11272
2002,17-29 y.,3rd Quintile,Not compensated,0.04059,38,266,0.01683,0.06435
2002,17-29 y.,4th Quintile,Comp. time,0.24548,159,314,0.19780,0.29316
2002,17-29 y.,4th Quintile,Some of both,0.12033,80,314,0.08429,0.15637
2002,17-29 y.,4th Quintile,Paid,0.03305,31,314,0.01325,0.05286
2002,17-29 y.,4th Quintile,Not compensated,0.06014,44,314,0.03380,0.08648
2002,17-29 y.,5th Quintile,Comp. time,0.23247,149,301,0.18467,0.28027
2002,17-29 y.,5th Quintile,Some of both,0.13445,65,301,0.09584,0.17305
2002,17-29 y.,5th Quintile,Paid,0.04037,38,301,0.01810,0.06265
2002,17-29 y.,5th Quintile,Not compensated,0.07341,49,301,0.04390,0.10292
2002,30-45 y.,1st Quintile,Comp. time,0.12517,126,295,0.08734,0.16299
2002,30-45 y.,1st Quintile,Some of both,0.05583,62,295,0.02958,0.08207
2002,30-45 y.,1st Quintile,Paid,0.07376,67,295,0.04388,0.10363
2002,30-45 y.,1st Quintile,Not compensated,0.04847,40,295,0.02392,0.07302
2002,30-45 y.,2nd Quintile,Comp. time,0.21037,249,569,0.17685,0.24389
2002,30-45 y.,2nd Quintile,Some of both,0.10115,138,569,0.07635,0.12594
2002,30-45 y.,2nd Quintile,Paid,0.10196,122,569,0.07708,0.12685
2002,30-45 y.,2nd Quintile,Not compensated,0.04562,60,569,0.02846,0.06278
2002,30-45 y.,3rd Quintile,Comp. time,0.27484,371,766,0.24320,0.30647
2002,30-45 y.,3rd Quintile,Some of both,0.14906,213,766,0.12382,0.17430
2002,30-45 y.,3rd Quintile,Paid,0.07293,109,766,0.05450,0.09135
2002,30-45 y.,3rd Quintile,Not compensated,0.05582,73,766,0.03955,0.07209
2002,30-45 y.,4th Quintile,Comp. time,0.30204,459,918,0.27232,0.33176
2002,30-45 y.,4th Quintile,Some of both,0.15352,208,918,0.13018,0.17685
2002,30-45 y.,4th Quintile,Paid,0.07091,104,918,0.05430,0.08752
2002,30-45 y.,4th Quintile,Not compensated,0.09572,147,918,0.07667,0.11476
2002,30-45 y.,5th Quintile,Comp. time,0.27311,451,996,0.24542,0.30079
2002,30-45 y.,5th Quintile,Some of both,0.11037,198,996,0.09090,0.12984
2002,30-45 y.,5th Quintile,Paid,0.04082,69,996,0.02853,0.05312
2002,30-45 y.,5th Quintile,Not compensated,0.17199,278,996,0.14854,0.19544
2002,46-65 y.,1st Quintile,Comp. time,0.03633,37,37,-0.02479,0.09744
2002,46-65 y.,2nd Quintile,Comp. time,0.09657,108,212,0.05671,0.13642
2002,46-65 y.,2nd Quintile,Some of both,0.04874,53,212,0.01969,0.07780
2002,46-65 y.,2nd Quintile,Paid,0.04621,51,212,0.01788,0.07453
2002,46-65 y.,3rd Quintile,Comp. time,0.16167,184,371,0.12416,0.19918
2002,46-65 y.,3rd Quintile,Some of both,0.06353,74,371,0.03868,0.08838
2002,46-65 y.,3rd Quintile,Paid,0.05323,62,371,0.03035,0.07610
2002,46-65 y.,3rd Quintile,Not compensated,0.03648,51,371,0.01738,0.05559
2002,46-65 y.,4th Quintile,Comp. time,0.21811,306,580,0.18447,0.25175
2002,46-65 y.,4th Quintile,Some of both,0.06193,110,580,0.04230,0.08156
2002,46-65 y.,4th Quintile,Paid,0.06014,82,580,0.04077,0.07950
2002,46-65 y.,4th Quintile,Not compensated,0.04185,82,580,0.02554,0.05816
2002,46-65 y.,5th Quintile,Comp. time,0.20919,420,902,0.18263,0.23575
2002,46-65 y.,5th Quintile,Some of both,0.06155,143,902,0.04586,0.07724
2002,46-65 y.,5th Quintile,Paid,0.02537,63,902,0.01510,0.03563
2002,46-65 y.,5th Quintile,Not compensated,0.10158,276,902,0.08185,0.12130
2003,17-29 y.,1st Quintile,Comp. time,0.12227,99,172,0.07317,0.17137
2003,17-29 y.,1st Quintile,Paid,0.04828,37,172,0.01615,0.08041
2003,17-29 y.,1st Quintile,Not compensated,0.04241,36,172,0.01220,0.07261
2003,17-29 y.,2nd Quintile,Comp. time,0.16817,123,215,0.11805,0.21828
2003,17-29 y.,2nd Quintile,Some of both,0.08039,52,215,0.04396,0.11682
2003,17-29 y.,2nd Quintile,Paid,0.05665,40,215,0.02568,0.08763
2003,17-29 y.,3rd Quintile,Comp. time,0.21490,144,283,0.16696,0.26284
2003,17-29 y.,3rd Quintile,Some of both,0.07472,55,283,0.04403,0.10541
2003,17-29 y.,3rd Quintile,Paid,0.04810,41,283,0.02313,0.07308
2003,17-29 y.,3rd Quintile,Not compensated,0.04950,43,283,0.02419,0.07482
2003,17-29 y.,4th Quintile,Comp. time,0.23801,182,334,0.19227,0.28375
2003,17-29 y.,4th Quintile,Some of both,0.10899,80,334,0.07551,0.14246
2003,17-29 y.,4th Quintile,Paid,0.04393,31,334,0.02192,0.06594
2003,17-29 y.,4th Quintile,Not compensated,0.06720,41,334,0.04031,0.09410
2003,17-29 y.,5th Quintile,Comp. time,0.18456,134,283,0.13928,0.22984
2003,17-29 y.,5th Quintile,Some of both,0.07159,56,283,0.04150,0.10168
2003,17-29 y.,5th Quintile,Paid,0.04970,41,283,0.02434,0.07507
2003,17-29 y.,5th Quintile,Not compensated,0.06008,52,283,0.03235,0.08782
2003,30-45 y.,1st Quintile,Comp. time,0.14252,121,239,0.09811,0.18694
2003,30-45 y.,1st Quintile,Some of both,0.05225,59,239,0.02398,0.08052
2003,30-45 y.,1st Quintile,Paid,0.05909,59,239,0.02913,0.08905
2003,30-45 y.,2nd Quintile,Comp. time,0.22520,284,598,0.19169,0.25871
2003,30-45 y.,2nd Quintile,Some of both,0.12236,152,598,0.09607,0.14864
2003,30-45 y.,2nd Quintile,Paid,0.09040,108,598,0.06740,0.11340
2003,30-45 y.,2nd Quintile,Not compensated,0.03817,54,598,0.02280,0.05355
2003,30-45 y.,3rd Quintile,Comp. time,0.27805,376,739,0.24573,0.31038
2003,30-45 y.,3rd Quintile,Some of both,0.13237,176,739,0.10792,0.15682
2003,30-45 y.,3rd Quintile,Paid,0.08127,101,739,0.06155,0.10098
2003,30-45 y.,3rd Quintile,Not compensated,0.06693,86,739,0.04890,0.08496
2003,30-45 y.,4th Quintile,Comp. time,0.29461,454,902,0.26484,0.32437
2003,30-45 y.,4th Quintile,Some of both,0.14503,211,902,0.12204,0.16802
2003,30-45 y.,4th Quintile,Paid,0.06253,88,902,0.04672,0.07833
2003,30-45 y.,4th Quintile,Not compensated,0.09575,149,902,0.07653,0.11496
2003,30-45 y.,5th Quintile,Comp. time,0.28473,482,1058,0.25752,0.31193
2003,30-45 y.,5th Quintile,Some of both,0.09309,179,1058,0.07557,0.11061
2003,30-45 y.,5th Quintile,Paid,0.04647,74,1058,0.03378,0.05916
2003,30-45 y.,5th Quintile,Not compensated,0.16474,323,1058,0.14237,0.18710
2003,46-65 y.,1st Quintile,Comp. time,0.05618,48,48,-0.00965,0.12202
2003,46-65 y.,2nd Quintile,Comp. time,0.12569,118,213,0.08106,0.17031
2003,46-65 y.,2nd Quintile,Some of both,0.04420,50,213,0.01653,0.07187
2003,46-65 y.,2nd Quintile,Paid,0.04127,45,213,0.01449,0.06805
2003,46-65 y.,3rd Quintile,Comp. time,0.15913,185,385,0.12254,0.19572
2003,46-65 y.,3rd Quintile,Some of both,0.07122,90,385,0.04550,0.09694
2003,46-65 y.,3rd Quintile,Paid,0.04619,55,385,0.02520,0.06719
2003,46-65 y.,3rd Quintile,Not compensated,0.03788,55,385,0.01878,0.05697
2003,46-65 y.,4th Quintile,Comp. time,0.22992,350,652,0.19759,0.26224
2003,46-65 y.,4th Quintile,Some of both,0.06663,117,652,0.04747,0.08579
2003,46-65 y.,4th Quintile,Paid,0.05508,86,652,0.03755,0.07260
2003,46-65 y.,4th Quintile,Not compensated,0.04518,99,652,0.02922,0.06113
2003,46-65 y.,5th Quintile,Comp. time,0.19634,520,1278,0.17455,0.21813
2003,46-65 y.,5th Quintile,Some of both,0.05475,170,1278,0.04227,0.06723
2003,46-65 y.,5th Quintile,Paid,0.02758,74,1278,0.01859,0.03656
2003,46-65 y.,5th Quintile,Not compensated,0.13721,514,1278,0.11834,0.15608
2004,17-29 y.,1st Quintile,Comp. time,0.09199,85,198,0.05163,0.13235
2004,17-29 y.,1st Quintile,Some of both,0.04693,39,198,0.01740,0.07646
2004,17-29 y.,1st Quintile,Paid,0.04178,41,198,0.01384,0.06973
2004,17-29 y.,1st Quintile,Not compensated,0.03609,33,198,0.01005,0.06214
2004,17-29 y.,2nd Quintile,Comp. time,0.12902,96,188,0.08097,0.17706
2004,17-29 y.,2nd Quintile,Some of both,0.09332,60,188,0.05162,0.13501
2004,17-29 y.,2nd Quintile,Not compensated,0.05477,32,188,0.02215,0.08738
2004,17-29 y.,3rd Quintile,Comp. time,0.18605,130,268,0.13937,0.23273
2004,17-29 y.,3rd Quintile,Some of both,0.08170,65,268,0.04884,0.11455
2004,17-29 y.,3rd Quintile,Paid,0.05696,35,268,0.02916,0.08476
2004,17-29 y.,3rd Quintile,Not compensated,0.05312,38,268,0.02622,0.08002
2004,17-29 y.,4th Quintile,Comp. time,0.23435,160,289,0.18542,0.28327
2004,17-29 y.,4th Quintile,Some of both,0.06978,56,289,0.04035,0.09920
2004,17-29 y.,4th Quintile,Paid,0.03579,31,289,0.01433,0.05724
2004,17-29 y.,4th Quintile,Not compensated,0.06734,42,289,0.03840,0.09628
2004,17-29 y.,5th Quintile,Comp. time,0.19076,135,295,0.14585,0.23568
2004,17-29 y.,5th Quintile,Some of both,0.09891,70,295,0.06478,0.13303
2004,17-29 y.,5th Quintile,Paid,0.03661,37,295,0.01514,0.05808
2004,17-29 y.,5th Quintile,Not compensated,0.06971,53,295,0.04060,0.09882
2004,30-45 y.,1st Quintile,Comp. time,0.09428,93,232,0.05659,0.13196
2004,30-45 y.,1st Quintile,Some of both,0.04007,43,232,0.01478,0.06536
2004,30-45 y.,1st Quintile,Paid,0.06737,55,232,0.03505,0.09970
2004,30-45 y.,1st Quintile,Not compensated,0.04217,41,232,0.01625,0.06809
2004,30-45 y.,2nd Quintile,Comp. time,0.24539,269,540,0.20906,0.28172
2004,30-45 y.,2nd Quintile,Some of both,0.10809,127,540,0.08188,0.13430
2004,30-45 y.,2nd Quintile,Paid,0.07861,93,540,0.05589,0.10134
2004,30-45 y.,2nd Quintile,Not compensated,0.05123,51,540,0.03261,0.06984
2004,30-45 y.,3rd Quintile,Comp. time,0.28678,356,681,0.25278,0.32077
2004,30-45 y.,3rd Quintile,Some of both,0.11861,154,681,0.09430,0.14291
2004,30-45 y.,3rd Quintile,Paid,0.07765,82,681,0.05754,0.09777
2004,30-45 y.,3rd Quintile,Not compensated,0.07610,89,681,0.05617,0.09602
2004,30-45 y.,4th Quintile,Comp. time,0.34941,457,856,0.31745,0.38137
2004,30-45 y.,4th Quintile,Some of both,0.11920,174,856,0.09749,0.14092
2004,30-45 y.,4th Quintile,Paid,0.04798,81,856,0.03366,0.06231
2004,30-45 y.,4th Quintile,Not compensated,0.09082,144,856,0.07156,0.11008
2004,30-45 y.,5th Quintile,Comp. time,0.23868,416,1013,0.21242,0.26494
2004,30-45 y.,5th Quintile,Some of both,0.10733,179,1013,0.08826,0.12640
2004,30-45 y.,5th Quintile,Paid,0.05469,73,1013,0.04068,0.06870
2004,30-45 y.,5th Quintile,Not compensated,0.20051,345,1013,0.17584,0.22517
2004,46-65 y.,1st Quintile,Comp. time,0.05013,44,44,-0.01509,0.11535
2004,46-65 y.,2nd Quintile,Comp. time,0.12354,118,204,0.07827,0.16880
2004,46-65 y.,2nd Quintile,Some of both,0.04229,49,204,0.01460,0.06997
2004,46-65 y.,2nd Quintile,Paid,0.03831,37,204,0.01190,0.06471
2004,46-65 y.,3rd Quintile,Comp. time,0.16958,206,377,0.13165,0.20752
2004,46-65 y.,3rd Quintile,Some of both,0.06740,76,377,0.04206,0.09275
2004,46-65 y.,3rd Quintile,Paid,0.04672,50,377,0.02539,0.06805
2004,46-65 y.,3rd Quintile,Not compensated,0.03199,45,377,0.01420,0.04977
2004,46-65 y.,4th Quintile,Comp. time,0.24314,343,635,0.20975,0.27654
2004,46-65 y.,4th Quintile,Some of both,0.07769,119,635,0.05685,0.09853
2004,46-65 y.,4th Quintile,Paid,0.04518,66,635,0.02901,0.06134
2004,46-65 y.,4th Quintile,Not compensated,0.04974,107,635,0.03282,0.06666
2004,46-65 y.,5th Quintile,Comp. time,0.21291,575,1350,0.19106,0.23475
2004,46-65 y.,5th Quintile,Some of both,0.05175,164,1350,0.03993,0.06358
2004,46-65 y.,5th Quintile,Paid,0.02446,75,1350,0.01621,0.03270
2004,46-65 y.,5th Quintile,Not compensated,0.14877,536,1350,0.12978,0.16776
2005,17-29 y.,1st Quintile,Comp. time,0.08447,69,190,0.04482,0.12411
2005,17-29 y.,1st Quintile,Some of both,0.04523,40,190,0.01560,0.07485
2005,17-29 y.,1st Quintile,Paid,0.03791,44,190,0.01068,0.06514
2005,17-29 y.,1st Quintile,Not compensated,0.05361,37,190,0.02150,0.08573
2005,17-29 y.,2nd Quintile,Comp. time,0.13840,93,176,0.08723,0.18956
2005,17-29 y.,2nd Quintile,Some of both,0.05573,47,176,0.02174,0.08971
2005,17-29 y.,2nd Quintile,Not compensated,0.05018,36,176,0.01784,0.08253
2005,17-29 y.,3rd Quintile,Comp. time,0.20593,138,239,0.15455,0.25730
2005,17-29 y.,3rd Quintile,Some of both,0.10126,69,239,0.06293,0.13958
2005,17-29 y.,3rd Quintile,Not compensated,0.05228,32,239,0.02400,0.08056
2005,17-29 y.,4th Quintile,Comp. time,0.24771,170,263,0.19544,0.29998
2005,17-29 y.,4th Quintile,Some of both,0.08957,52,263,0.05499,0.12415
2005,17-29 y.,4th Quintile,Not compensated,0.06372,41,263,0.03414,0.09330
2005,17-29 y.,5th Quintile,Comp. time,0.17802,119,217,0.12700,0.22903
2005,17-29 y.,5th Quintile,Some of both,0.06599,46,217,0.03288,0.09910
2005,17-29 y.,5th Quintile,Not compensated,0.10053,52,217,0.06042,0.14063
2005,30-45 y.,1st Quintile,Comp. time,0.10914,101,224,0.06821,0.15007
2005,30-45 y.,1st Quintile,Some of both,0.05934,57,224,0.02833,0.09035
