year,age_gr,bula_h,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,30-45 y.,North Rhine-Westphalia,Some of both,0.10578,82,479,0.07821,0.13335
1996,30-45 y.,North Rhine-Westphalia,Paid,0.16655,159,479,0.13315,0.19995
1996,30-45 y.,North Rhine-Westphalia,Not compensated,0.08701,63,479,0.06175,0.11228
1996,30-45 y.,Hesse,Comp. time,0.29065,76,116,0.20766,0.37363
1996,30-45 y.,Hesse,Paid,0.10853,40,116,0.05168,0.16538
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.17493,46,98,0.09932,0.25053
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Paid,0.19920,52,98,0.11971,0.27868
1996,30-45 y.,Baden-Wuerttemberg,Comp. time,0.21671,121,276,0.16801,0.26540
1996,30-45 y.,Baden-Wuerttemberg,Some of both,0.12203,55,276,0.08335,0.16072
1996,30-45 y.,Baden-Wuerttemberg,Paid,0.15423,100,276,0.11154,0.19691
1996,30-45 y.,Bavaria,Comp. time,0.25576,138,324,0.20818,0.30334
1996,30-45 y.,Bavaria,Some of both,0.11580,56,324,0.08090,0.15070
1996,30-45 y.,Bavaria,Paid,0.13670,82,324,0.09923,0.17416
1996,30-45 y.,Bavaria,Not compensated,0.09012,48,324,0.05889,0.12134
1996,30-45 y.,Berlin,Comp. time,0.30955,61,61,0.19257,0.42653
1996,30-45 y.,Brandenburg,Comp. time,0.20327,50,82,0.11563,0.29091
1996,30-45 y.,Brandenburg,Paid,0.18067,32,82,0.09688,0.26446
1996,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.26853,38,38,0.12573,0.41134
1996,30-45 y.,Saxony,Comp. time,0.22088,91,240,0.16828,0.27347
1996,30-45 y.,Saxony,Some of both,0.15520,54,240,0.10929,0.20111
1996,30-45 y.,Saxony,Paid,0.12942,53,240,0.08686,0.17197
1996,30-45 y.,Saxony,Not compensated,0.12343,42,240,0.08173,0.16513
1996,30-45 y.,Saxony-Anhalt,Comp. time,0.27086,54,91,0.17905,0.36268
1996,30-45 y.,Saxony-Anhalt,Paid,0.17635,37,91,0.09761,0.25509
1996,30-45 y.,Thuringa,Comp. time,0.23232,59,101,0.14954,0.31509
1996,30-45 y.,Thuringa,Paid,0.17187,42,101,0.09793,0.24582
1996,46-65 y.,Lower Saxony,Comp. time,0.11616,42,81,0.04595,0.18638
1996,46-65 y.,Lower Saxony,Paid,0.11901,39,81,0.04805,0.18996
1996,46-65 y.,North Rhine-Westphalia,Comp. time,0.11901,89,266,0.08002,0.15799
1996,46-65 y.,North Rhine-Westphalia,Some of both,0.04890,36,266,0.02293,0.07486
1996,46-65 y.,North Rhine-Westphalia,Paid,0.10544,90,266,0.06846,0.14241
1996,46-65 y.,North Rhine-Westphalia,Not compensated,0.08590,51,266,0.05216,0.11964
1996,46-65 y.,Hesse,Comp. time,0.17179,39,39,0.05186,0.29173
1996,46-65 y.,Baden-Wuerttemberg,Comp. time,0.15840,65,117,0.09196,0.22484
1996,46-65 y.,Baden-Wuerttemberg,Paid,0.08426,52,117,0.03371,0.13481
1996,46-65 y.,Bavaria,Comp. time,0.18143,80,122,0.11276,0.25010
1996,46-65 y.,Bavaria,Paid,0.06388,42,122,0.02031,0.10745
1996,46-65 y.,Berlin,Comp. time,0.24448,42,42,0.11293,0.37604
1996,46-65 y.,Saxony,Comp. time,0.13481,52,94,0.06540,0.20422
1996,46-65 y.,Saxony,Not compensated,0.11830,42,94,0.05266,0.18394
1996,46-65 y.,Saxony-Anhalt,Comp. time,0.13264,36,36,0.02027,0.24501
1996,46-65 y.,Thuringa,Comp. time,0.17553,33,33,0.04372,0.30734
1997,17-29 y.,Lower Saxony,Comp. time,0.19094,50,50,0.08089,0.30099
1997,17-29 y.,North Rhine-Westphalia,Comp. time,0.13076,77,162,0.07869,0.18284
1997,17-29 y.,North Rhine-Westphalia,Some of both,0.06191,38,162,0.02468,0.09914
1997,17-29 y.,North Rhine-Westphalia,Paid,0.07287,47,162,0.03272,0.11302
1997,17-29 y.,Hesse,Comp. time,0.21808,40,40,0.08848,0.34769
1997,17-29 y.,Baden-Wuerttemberg,Comp. time,0.21574,81,151,0.14991,0.28157
1997,17-29 y.,Baden-Wuerttemberg,Some of both,0.06122,32,151,0.02286,0.09959
1997,17-29 y.,Baden-Wuerttemberg,Paid,0.06393,38,151,0.02478,0.10308
1997,17-29 y.,Bavaria,Comp. time,0.23349,92,132,0.16104,0.30593
1997,17-29 y.,Bavaria,Some of both,0.09579,40,132,0.04539,0.14619
1997,17-29 y.,Saxony,Comp. time,0.20142,47,47,0.08552,0.31732
1997,17-29 y.,Saxony-Anhalt,Comp. time,0.18842,37,37,0.06068,0.31617
1997,30-45 y.,Schleswig-Holstein,Comp. time,0.35260,31,31,0.18163,0.52357
1997,30-45 y.,Lower Saxony,Comp. time,0.24082,84,197,0.18096,0.30068
1997,30-45 y.,Lower Saxony,Some of both,0.12793,43,197,0.08117,0.17469
1997,30-45 y.,Lower Saxony,Paid,0.08030,39,197,0.04226,0.11835
1997,30-45 y.,Lower Saxony,Not compensated,0.09314,31,197,0.05245,0.13383
1997,30-45 y.,North Rhine-Westphalia,Comp. time,0.20879,153,402,0.16901,0.24857
1997,30-45 y.,North Rhine-Westphalia,Some of both,0.10645,82,402,0.07626,0.13663
1997,30-45 y.,North Rhine-Westphalia,Paid,0.10515,103,402,0.07513,0.13518
1997,30-45 y.,North Rhine-Westphalia,Not compensated,0.08638,64,402,0.05888,0.11387
1997,30-45 y.,Hesse,Comp. time,0.22470,52,52,0.11014,0.33925
1997,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.17577,42,76,0.08963,0.26192
1997,30-45 y.,"Rhineland-Palatinate, Saarland",Paid,0.12757,34,76,0.05207,0.20307
1997,30-45 y.,Baden-Wuerttemberg,Comp. time,0.17175,101,271,0.12676,0.21673
1997,30-45 y.,Baden-Wuerttemberg,Some of both,0.11983,66,271,0.08109,0.15857
1997,30-45 y.,Baden-Wuerttemberg,Paid,0.08572,64,271,0.05233,0.11912
1997,30-45 y.,Baden-Wuerttemberg,Not compensated,0.09477,40,271,0.05983,0.12971
1997,30-45 y.,Bavaria,Comp. time,0.22399,128,281,0.17516,0.27282
1997,30-45 y.,Bavaria,Some of both,0.11875,67,281,0.08086,0.15664
1997,30-45 y.,Bavaria,Paid,0.07225,47,281,0.04192,0.10257
1997,30-45 y.,Bavaria,Not compensated,0.07194,39,281,0.04168,0.10221
1997,30-45 y.,Berlin,Comp. time,0.30426,54,54,0.18039,0.42813
1997,30-45 y.,Brandenburg,Comp. time,0.25263,50,50,0.13096,0.37429
1997,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.27948,34,34,0.12637,0.43259
1997,30-45 y.,Saxony,Comp. time,0.20950,78,171,0.14833,0.27068
1997,30-45 y.,Saxony,Some of both,0.17325,62,171,0.11635,0.23014
1997,30-45 y.,Saxony,Not compensated,0.11337,31,171,0.06571,0.16103
1997,30-45 y.,Saxony-Anhalt,Comp. time,0.28677,53,53,0.16385,0.40969
1997,30-45 y.,Thuringa,Comp. time,0.18571,43,78,0.09885,0.27257
1997,30-45 y.,Thuringa,Some of both,0.12924,35,78,0.05431,0.20417
1997,46-65 y.,Lower Saxony,Comp. time,0.12366,36,36,0.01460,0.23272
1997,46-65 y.,North Rhine-Westphalia,Comp. time,0.08109,65,216,0.04460,0.11758
1997,46-65 y.,North Rhine-Westphalia,Some of both,0.05310,39,216,0.02312,0.08307
1997,46-65 y.,North Rhine-Westphalia,Paid,0.07266,57,216,0.03796,0.10736
1997,46-65 y.,North Rhine-Westphalia,Not compensated,0.10582,55,216,0.06470,0.14694
1997,46-65 y.,Hesse,Comp. time,0.14001,37,37,0.02666,0.25336
1997,46-65 y.,Baden-Wuerttemberg,Comp. time,0.13658,57,88,0.06442,0.20874
1997,46-65 y.,Baden-Wuerttemberg,Some of both,0.07995,31,88,0.02296,0.13694
1997,46-65 y.,Bavaria,Comp. time,0.21555,89,89,0.12964,0.30147
1997,46-65 y.,Saxony,Comp. time,0.11737,45,123,0.06026,0.17449
1997,46-65 y.,Saxony,Some of both,0.08213,35,123,0.03341,0.13086
1997,46-65 y.,Saxony,Not compensated,0.11321,43,123,0.05698,0.16943
1997,46-65 y.,Thuringa,Comp. time,0.16666,31,31,0.03330,0.30002
1998,17-29 y.,Lower Saxony,Comp. time,0.13609,43,77,0.05900,0.21318
1998,17-29 y.,Lower Saxony,Some of both,0.11170,34,77,0.04088,0.18252
1998,17-29 y.,North Rhine-Westphalia,Comp. time,0.14820,80,171,0.09479,0.20161
1998,17-29 y.,North Rhine-Westphalia,Some of both,0.06272,44,171,0.02627,0.09916
1998,17-29 y.,North Rhine-Westphalia,Paid,0.06978,47,171,0.03148,0.10808
1998,17-29 y.,Hesse,Comp. time,0.15983,31,31,0.02870,0.29096
1998,17-29 y.,Baden-Wuerttemberg,Comp. time,0.17831,64,139,0.11444,0.24217
1998,17-29 y.,Baden-Wuerttemberg,Some of both,0.08559,37,139,0.03891,0.13227
1998,17-29 y.,Baden-Wuerttemberg,Paid,0.08549,38,139,0.03884,0.13214
1998,17-29 y.,Bavaria,Comp. time,0.18877,78,120,0.11846,0.25908
1998,17-29 y.,Bavaria,Some of both,0.10341,42,120,0.04870,0.15812
1998,17-29 y.,Saxony,Comp. time,0.24534,59,59,0.13460,0.35608
1998,17-29 y.,Saxony-Anhalt,Comp. time,0.20586,35,35,0.06995,0.34177
1998,30-45 y.,Schleswig-Holstein,Comp. time,0.31126,32,32,0.14827,0.47425
1998,30-45 y.,Lower Saxony,Comp. time,0.24758,104,202,0.18791,0.30725
1998,30-45 y.,Lower Saxony,Some of both,0.14465,56,202,0.09602,0.19328
1998,30-45 y.,Lower Saxony,Paid,0.09973,42,202,0.05830,0.14115
1998,30-45 y.,North Rhine-Westphalia,Comp. time,0.20076,186,461,0.16415,0.23736
1998,30-45 y.,North Rhine-Westphalia,Some of both,0.09592,83,461,0.06901,0.12283
1998,30-45 y.,North Rhine-Westphalia,Paid,0.11161,109,461,0.08283,0.14038
1998,30-45 y.,North Rhine-Westphalia,Not compensated,0.08525,83,461,0.05973,0.11077
1998,30-45 y.,Hesse,Comp. time,0.22355,64,96,0.13977,0.30733
1998,30-45 y.,Hesse,Not compensated,0.14149,32,96,0.07140,0.21157
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.20101,58,58,0.09697,0.30505
1998,30-45 y.,Baden-Wuerttemberg,Comp. time,0.19908,114,300,0.15382,0.24434
1998,30-45 y.,Baden-Wuerttemberg,Some of both,0.14375,83,300,0.10398,0.18351
1998,30-45 y.,Baden-Wuerttemberg,Paid,0.09075,61,300,0.05819,0.12332
1998,30-45 y.,Baden-Wuerttemberg,Not compensated,0.09069,42,300,0.05814,0.12324
1998,30-45 y.,Bavaria,Comp. time,0.23848,150,315,0.19134,0.28562
1998,30-45 y.,Bavaria,Some of both,0.10957,67,315,0.07502,0.14412
1998,30-45 y.,Bavaria,Paid,0.07177,46,315,0.04322,0.10032
1998,30-45 y.,Bavaria,Not compensated,0.09267,52,315,0.06059,0.12474
1998,30-45 y.,Berlin,Comp. time,0.26662,54,54,0.14757,0.38567
1998,30-45 y.,Brandenburg,Comp. time,0.26463,53,53,0.14473,0.38453
1998,30-45 y.,Saxony,Comp. time,0.26585,112,224,0.20786,0.32383
1998,30-45 y.,Saxony,Some of both,0.13149,49,224,0.08714,0.17585
1998,30-45 y.,Saxony,Paid,0.08218,31,224,0.04614,0.11823
1998,30-45 y.,Saxony,Not compensated,0.09784,32,224,0.05885,0.13684
1998,30-45 y.,Saxony-Anhalt,Comp. time,0.27985,56,56,0.16120,0.39849
1998,30-45 y.,Thuringa,Comp. time,0.18410,46,84,0.10072,0.26748
1998,30-45 y.,Thuringa,Some of both,0.17799,38,84,0.09570,0.26029
1998,46-65 y.,Lower Saxony,Comp. time,0.13272,50,50,0.03773,0.22772
1998,46-65 y.,North Rhine-Westphalia,Comp. time,0.08829,81,244,0.05262,0.12396
1998,46-65 y.,North Rhine-Westphalia,Some of both,0.05435,44,244,0.02585,0.08286
1998,46-65 y.,North Rhine-Westphalia,Paid,0.07411,59,244,0.04118,0.10705
1998,46-65 y.,North Rhine-Westphalia,Not compensated,0.08741,60,244,0.05190,0.12292
1998,46-65 y.,Hesse,Comp. time,0.14096,45,45,0.03814,0.24378
1998,46-65 y.,Baden-Wuerttemberg,Comp. time,0.18124,85,85,0.09886,0.26363
1998,46-65 y.,Bavaria,Comp. time,0.19683,101,133,0.12900,0.26466
1998,46-65 y.,Bavaria,Not compensated,0.06337,32,133,0.02181,0.10494
1998,46-65 y.,Brandenburg,Comp. time,0.14477,32,32,0.02090,0.26864
1998,46-65 y.,Saxony,Comp. time,0.17404,72,110,0.10286,0.24522
1998,46-65 y.,Saxony,Not compensated,0.08680,38,110,0.03395,0.13966
1999,17-29 y.,Lower Saxony,Comp. time,0.17334,52,52,0.06945,0.27723
1999,17-29 y.,North Rhine-Westphalia,Comp. time,0.11737,62,195,0.07208,0.16267
1999,17-29 y.,North Rhine-Westphalia,Some of both,0.07680,49,195,0.03933,0.11427
1999,17-29 y.,North Rhine-Westphalia,Paid,0.07189,51,195,0.03554,0.10824
1999,17-29 y.,North Rhine-Westphalia,Not compensated,0.06593,33,195,0.03101,0.10085
1999,17-29 y.,Hesse,Comp. time,0.19331,31,31,0.05200,0.33462
1999,17-29 y.,Baden-Wuerttemberg,Comp. time,0.17510,61,128,0.10900,0.24120
1999,17-29 y.,Baden-Wuerttemberg,Some of both,0.07698,32,128,0.03062,0.12334
1999,17-29 y.,Baden-Wuerttemberg,Paid,0.06607,35,128,0.02287,0.10927
1999,17-29 y.,Bavaria,Comp. time,0.24531,89,131,0.17135,0.31928
1999,17-29 y.,Bavaria,Some of both,0.09014,42,131,0.04091,0.13937
1999,17-29 y.,Saxony,Comp. time,0.25835,62,62,0.14851,0.36820
1999,30-45 y.,Lower Saxony,Comp. time,0.24870,101,209,0.18996,0.30745
1999,30-45 y.,Lower Saxony,Some of both,0.16499,64,209,0.11455,0.21543
1999,30-45 y.,Lower Saxony,Paid,0.09482,44,209,0.05500,0.13463
1999,30-45 y.,North Rhine-Westphalia,Comp. time,0.19142,183,454,0.15519,0.22765
1999,30-45 y.,North Rhine-Westphalia,Some of both,0.10608,94,454,0.07772,0.13444
1999,30-45 y.,North Rhine-Westphalia,Paid,0.11071,102,454,0.08182,0.13961
1999,30-45 y.,North Rhine-Westphalia,Not compensated,0.08985,75,454,0.06352,0.11619
1999,30-45 y.,Hesse,Comp. time,0.21041,56,123,0.13808,0.28274
1999,30-45 y.,Hesse,Some of both,0.09025,33,123,0.03941,0.14110
1999,30-45 y.,Hesse,Not compensated,0.12437,34,123,0.06581,0.18293
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.18106,65,65,0.08672,0.27540
1999,30-45 y.,Baden-Wuerttemberg,Comp. time,0.22961,120,307,0.18248,0.27673
1999,30-45 y.,Baden-Wuerttemberg,Some of both,0.10349,69,307,0.06936,0.13762
1999,30-45 y.,Baden-Wuerttemberg,Paid,0.09944,71,307,0.06591,0.13297
1999,30-45 y.,Baden-Wuerttemberg,Not compensated,0.09635,47,307,0.06329,0.12941
1999,30-45 y.,Bavaria,Comp. time,0.29153,178,340,0.24315,0.33990
1999,30-45 y.,Bavaria,Some of both,0.10125,72,340,0.06913,0.13336
1999,30-45 y.,Bavaria,Paid,0.06129,39,340,0.03575,0.08682
1999,30-45 y.,Bavaria,Not compensated,0.08214,51,340,0.05291,0.11137
1999,30-45 y.,Berlin,Comp. time,0.29363,54,54,0.17101,0.41624
1999,30-45 y.,Brandenburg,Comp. time,0.23291,50,50,0.11456,0.35127
1999,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.24890,39,39,0.11142,0.38637
1999,30-45 y.,Saxony,Comp. time,0.27791,110,201,0.21583,0.34000
1999,30-45 y.,Saxony,Some of both,0.15975,55,201,0.10897,0.21053
1999,30-45 y.,Saxony,Not compensated,0.09531,36,201,0.05462,0.13601
1999,30-45 y.,Saxony-Anhalt,Comp. time,0.27800,59,59,0.16270,0.39331
1999,30-45 y.,Thuringa,Comp. time,0.21337,57,101,0.13308,0.29367
1999,30-45 y.,Thuringa,Some of both,0.20912,44,101,0.12941,0.28883
1999,46-65 y.,Lower Saxony,Comp. time,0.14679,49,49,0.04667,0.24691
1999,46-65 y.,North Rhine-Westphalia,Comp. time,0.11283,91,252,0.07369,0.15197
1999,46-65 y.,North Rhine-Westphalia,Some of both,0.05374,40,252,0.02584,0.08164
1999,46-65 y.,North Rhine-Westphalia,Paid,0.06961,64,252,0.03813,0.10109
1999,46-65 y.,North Rhine-Westphalia,Not compensated,0.08660,57,252,0.05181,0.12140
1999,46-65 y.,Hesse,Comp. time,0.15942,45,45,0.05126,0.26759
1999,46-65 y.,Baden-Wuerttemberg,Comp. time,0.14137,56,56,0.04929,0.23345
1999,46-65 y.,Bavaria,Comp. time,0.18533,81,81,0.10018,0.27048
1999,46-65 y.,Saxony,Comp. time,0.12742,56,125,0.06873,0.18611
1999,46-65 y.,Saxony,Some of both,0.10757,31,125,0.05303,0.16210
1999,46-65 y.,Saxony,Not compensated,0.08934,38,125,0.03914,0.13955
1999,46-65 y.,Thuringa,Comp. time,0.13377,31,31,0.01196,0.25558
2000,17-29 y.,Lower Saxony,Comp. time,0.18262,71,108,0.10941,0.25582
2000,17-29 y.,Lower Saxony,Some of both,0.09574,37,108,0.03999,0.15149
2000,17-29 y.,North Rhine-Westphalia,Comp. time,0.16671,141,314,0.12542,0.20800
2000,17-29 y.,North Rhine-Westphalia,Some of both,0.06794,63,314,0.04006,0.09581
2000,17-29 y.,North Rhine-Westphalia,Paid,0.07322,68,314,0.04436,0.10207
2000,17-29 y.,North Rhine-Westphalia,Not compensated,0.04830,42,314,0.02454,0.07205
2000,17-29 y.,Hesse,Comp. time,0.22994,60,60,0.12257,0.33731
2000,17-29 y.,Baden-Wuerttemberg,Comp. time,0.19936,102,183,0.14131,0.25740
2000,17-29 y.,Baden-Wuerttemberg,Some of both,0.05993,39,183,0.02545,0.09442
2000,17-29 y.,Baden-Wuerttemberg,Paid,0.07812,42,183,0.03913,0.11711
2000,17-29 y.,Bavaria,Comp. time,0.24881,146,221,0.19168,0.30594
2000,17-29 y.,Bavaria,Some of both,0.07316,42,221,0.03875,0.10757
2000,17-29 y.,Bavaria,Not compensated,0.04822,33,221,0.01991,0.07653
2000,17-29 y.,Brandenburg,Comp. time,0.14521,33,33,0.02314,0.26728
2000,17-29 y.,Saxony,Comp. time,0.20359,73,73,0.11058,0.29660
2000,17-29 y.,Saxony-Anhalt,Comp. time,0.16762,39,39,0.04886,0.28639
2000,17-29 y.,Thuringa,Comp. time,0.19970,44,44,0.08021,0.31920
2000,30-45 y.,Schleswig-Holstein,Comp. time,0.27923,57,57,0.16173,0.39673
2000,30-45 y.,Lower Saxony,Comp. time,0.28496,193,403,0.24083,0.32909
2000,30-45 y.,Lower Saxony,Some of both,0.15697,99,403,0.12141,0.19253
2000,30-45 y.,Lower Saxony,Paid,0.09901,65,403,0.06981,0.12821
2000,30-45 y.,Lower Saxony,Not compensated,0.06149,46,403,0.03801,0.08497
2000,30-45 y.,North Rhine-Westphalia,Comp. time,0.21604,349,842,0.18823,0.24386
2000,30-45 y.,North Rhine-Westphalia,Some of both,0.09304,165,842,0.07341,0.11268
2000,30-45 y.,North Rhine-Westphalia,Paid,0.11532,192,842,0.09373,0.13691
2000,30-45 y.,North Rhine-Westphalia,Not compensated,0.08647,136,842,0.06747,0.10546
2000,30-45 y.,Hesse,Comp. time,0.21730,122,271,0.16811,0.26649
2000,30-45 y.,Hesse,Some of both,0.08425,56,271,0.05112,0.11738
2000,30-45 y.,Hesse,Paid,0.05574,34,271,0.02838,0.08311
2000,30-45 y.,Hesse,Not compensated,0.10019,59,271,0.06437,0.13600
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.21217,122,268,0.16312,0.26121
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.12910,65,268,0.08888,0.16932
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Paid,0.08252,45,268,0.04952,0.11553
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.07232,36,268,0.04125,0.10339
2000,30-45 y.,Baden-Wuerttemberg,Comp. time,0.24571,237,531,0.20905,0.28236
2000,30-45 y.,Baden-Wuerttemberg,Some of both,0.11543,117,531,0.08822,0.14263
2000,30-45 y.,Baden-Wuerttemberg,Paid,0.08488,96,531,0.06115,0.10861
2000,30-45 y.,Baden-Wuerttemberg,Not compensated,0.08235,81,531,0.05894,0.10575
2000,30-45 y.,Bavaria,Comp. time,0.26738,316,604,0.23206,0.30271
2000,30-45 y.,Bavaria,Some of both,0.11365,130,604,0.08832,0.13898
2000,30-45 y.,Bavaria,Paid,0.05409,66,604,0.03604,0.07215
2000,30-45 y.,Bavaria,Not compensated,0.09083,92,604,0.06790,0.11377
2000,30-45 y.,Berlin,Comp. time,0.21423,67,67,0.11524,0.31321
2000,30-45 y.,Brandenburg,Comp. time,0.24806,82,122,0.17110,0.32501
2000,30-45 y.,Brandenburg,Some of both,0.14902,40,122,0.08557,0.21248
2000,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.29438,49,49,0.16545,0.42332
2000,30-45 y.,Saxony,Comp. time,0.26329,156,321,0.21503,0.31154
2000,30-45 y.,Saxony,Some of both,0.14823,76,321,0.10930,0.18716
2000,30-45 y.,Saxony,Paid,0.06436,41,321,0.03747,0.09124
2000,30-45 y.,Saxony,Not compensated,0.07108,48,321,0.04292,0.09923
2000,30-45 y.,Saxony-Anhalt,Comp. time,0.25889,77,141,0.18633,0.33145
2000,30-45 y.,Saxony-Anhalt,Some of both,0.12196,33,141,0.06775,0.17617
2000,30-45 y.,Saxony-Anhalt,Not compensated,0.09221,31,141,0.04429,0.14014
2000,30-45 y.,Thuringa,Comp. time,0.27591,97,181,0.21061,0.34121
2000,30-45 y.,Thuringa,Some of both,0.12845,44,181,0.07957,0.17733
2000,30-45 y.,Thuringa,Not compensated,0.10980,40,181,0.06413,0.15548
2000,46-65 y.,Schleswig-Holstein,Comp. time,0.17803,39,39,0.05640,0.29966
2000,46-65 y.,Lower Saxony,Comp. time,0.14453,93,170,0.09151,0.19754
2000,46-65 y.,Lower Saxony,Some of both,0.07696,42,170,0.03678,0.11715
2000,46-65 y.,Lower Saxony,Paid,0.05574,35,170,0.02115,0.09033
2000,46-65 y.,North Rhine-Westphalia,Comp. time,0.12581,211,499,0.09668,0.15493
2000,46-65 y.,North Rhine-Westphalia,Some of both,0.03949,71,499,0.02238,0.05659
2000,46-65 y.,North Rhine-Westphalia,Paid,0.07096,111,499,0.04841,0.09351
2000,46-65 y.,North Rhine-Westphalia,Not compensated,0.06710,106,499,0.04513,0.08908
2000,46-65 y.,Hesse,Comp. time,0.17528,90,132,0.11017,0.24039
2000,46-65 y.,Hesse,Some of both,0.07373,42,132,0.02897,0.11848
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.11810,49,49,0.02680,0.20940
2000,46-65 y.,Baden-Wuerttemberg,Comp. time,0.15198,123,281,0.10993,0.19404
2000,46-65 y.,Baden-Wuerttemberg,Some of both,0.06810,54,281,0.03859,0.09761
2000,46-65 y.,Baden-Wuerttemberg,Paid,0.05614,48,281,0.02917,0.08310
2000,46-65 y.,Baden-Wuerttemberg,Not compensated,0.06715,56,281,0.03783,0.09646
2000,46-65 y.,Bavaria,Comp. time,0.16150,163,344,0.12255,0.20044
2000,46-65 y.,Bavaria,Some of both,0.05467,62,344,0.03061,0.07873
2000,46-65 y.,Bavaria,Paid,0.03653,41,344,0.01668,0.05639
2000,46-65 y.,Bavaria,Not compensated,0.07506,78,344,0.04718,0.10295
2000,46-65 y.,Berlin,Comp. time,0.16438,44,44,0.05360,0.27516
2000,46-65 y.,Brandenburg,Comp. time,0.14895,47,47,0.04606,0.25184
2000,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.19515,38,38,0.06745,0.32285
2000,46-65 y.,Saxony,Comp. time,0.11896,75,154,0.06766,0.17026
2000,46-65 y.,Saxony,Some of both,0.07045,33,154,0.02990,0.11100
2000,46-65 y.,Saxony,Not compensated,0.08180,46,154,0.03837,0.12523
2000,46-65 y.,Saxony-Anhalt,Comp. time,0.12680,57,91,0.05805,0.19555
2000,46-65 y.,Saxony-Anhalt,Not compensated,0.08097,34,91,0.02461,0.13733
2000,46-65 y.,Thuringa,Comp. time,0.18210,62,62,0.08525,0.27895
2001,17-29 y.,Lower Saxony,Comp. time,0.16522,56,89,0.08763,0.24282
2001,17-29 y.,Lower Saxony,Some of both,0.10078,33,89,0.03788,0.16367
2001,17-29 y.,North Rhine-Westphalia,Comp. time,0.13150,117,273,0.09134,0.17167
2001,17-29 y.,North Rhine-Westphalia,Some of both,0.07413,56,273,0.04300,0.10527
2001,17-29 y.,North Rhine-Westphalia,Paid,0.07507,63,273,0.04376,0.10639
2001,17-29 y.,North Rhine-Westphalia,Not compensated,0.04971,37,273,0.02388,0.07554
2001,17-29 y.,Hesse,Comp. time,0.19630,47,47,0.08151,0.31108
2001,17-29 y.,Baden-Wuerttemberg,Comp. time,0.17386,80,161,0.11514,0.23259
2001,17-29 y.,Baden-Wuerttemberg,Some of both,0.09697,48,161,0.05112,0.14282
2001,17-29 y.,Baden-Wuerttemberg,Paid,0.06711,33,161,0.02834,0.10588
2001,17-29 y.,Bavaria,Comp. time,0.20362,114,192,0.14651,0.26073
2001,17-29 y.,Bavaria,Some of both,0.09371,45,192,0.05238,0.13504
2001,17-29 y.,Bavaria,Not compensated,0.05225,33,192,0.02069,0.08381
2001,17-29 y.,Saxony,Comp. time,0.18274,63,63,0.08655,0.27894
2001,17-29 y.,Saxony-Anhalt,Comp. time,0.16448,36,36,0.04166,0.28729
2001,17-29 y.,Thuringa,Comp. time,0.15112,38,38,0.03571,0.26653
2001,30-45 y.,Schleswig-Holstein,Comp. time,0.25075,48,48,0.12683,0.37467
2001,30-45 y.,Lower Saxony,Comp. time,0.29593,179,357,0.24852,0.34335
2001,30-45 y.,Lower Saxony,Some of both,0.13326,83,357,0.09796,0.16856
2001,30-45 y.,Lower Saxony,Paid,0.09913,54,357,0.06809,0.13018
2001,30-45 y.,Lower Saxony,Not compensated,0.06185,41,357,0.03683,0.08687
2001,30-45 y.,North Rhine-Westphalia,Comp. time,0.22028,323,807,0.19167,0.24889
2001,30-45 y.,North Rhine-Westphalia,Some of both,0.12293,187,807,0.10026,0.14560
2001,30-45 y.,North Rhine-Westphalia,Paid,0.10441,167,807,0.08330,0.12552
2001,30-45 y.,North Rhine-Westphalia,Not compensated,0.08561,130,807,0.06630,0.10493
2001,30-45 y.,Hesse,Comp. time,0.23602,128,262,0.18450,0.28753
2001,30-45 y.,Hesse,Some of both,0.10508,60,262,0.06788,0.14229
2001,30-45 y.,Hesse,Paid,0.06657,33,262,0.03633,0.09681
2001,30-45 y.,Hesse,Not compensated,0.10554,41,262,0.06827,0.14282
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.15856,92,240,0.11225,0.20487
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.13652,64,240,0.09299,0.18005
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Paid,0.09959,50,240,0.06162,0.13755
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.06620,34,240,0.03468,0.09772
2001,30-45 y.,Baden-Wuerttemberg,Comp. time,0.22473,183,481,0.18739,0.26208
