year,bula_h,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Thuringa,Paid,0.07475,68,277,0.04372,0.10577
1994,Thuringa,Not compensated,0.06038,61,277,0.03228,0.08848
1995,Schleswig-Holstein,Comp. time,0.11739,42,76,0.04454,0.19024
1995,Schleswig-Holstein,Paid,0.07755,34,76,0.01702,0.13809
1995,Hamburg,Comp. time,0.21980,32,32,0.07402,0.36558
1995,Lower Saxony,Comp. time,0.12566,168,443,0.09475,0.15656
1995,Lower Saxony,Some of both,0.05095,68,443,0.03045,0.07145
1995,Lower Saxony,Paid,0.09946,150,443,0.07156,0.12736
1995,Lower Saxony,Not compensated,0.04348,57,443,0.02447,0.06249
1995,North Rhine-Westphalia,Comp. time,0.10579,321,1044,0.08712,0.12446
1995,North Rhine-Westphalia,Some of both,0.04265,150,1044,0.03038,0.05491
1995,North Rhine-Westphalia,Paid,0.10990,407,1044,0.09092,0.12888
1995,North Rhine-Westphalia,Not compensated,0.06068,166,1044,0.04619,0.07517
1995,Hesse,Comp. time,0.13089,150,366,0.09628,0.16549
1995,Hesse,Some of both,0.06979,75,366,0.04365,0.09593
1995,Hesse,Paid,0.06140,94,366,0.03677,0.08602
1995,Hesse,Not compensated,0.04080,47,366,0.02050,0.06109
1995,"Rhineland-Palatinate, Saarland",Comp. time,0.09019,79,262,0.05544,0.12494
1995,"Rhineland-Palatinate, Saarland",Some of both,0.04639,43,262,0.02088,0.07191
1995,"Rhineland-Palatinate, Saarland",Paid,0.10905,109,262,0.07124,0.14687
1995,"Rhineland-Palatinate, Saarland",Not compensated,0.03040,31,262,0.00957,0.05123
1995,Baden-Wuerttemberg,Comp. time,0.10329,227,726,0.08114,0.12545
1995,Baden-Wuerttemberg,Some of both,0.06635,147,726,0.04823,0.08446
1995,Baden-Wuerttemberg,Paid,0.09192,260,726,0.07089,0.11295
1995,Baden-Wuerttemberg,Not compensated,0.05782,92,726,0.04083,0.07480
1995,Bavaria,Comp. time,0.12737,279,705,0.10275,0.15200
1995,Bavaria,Some of both,0.05317,127,705,0.03659,0.06974
1995,Bavaria,Paid,0.07941,197,705,0.05943,0.09938
1995,Bavaria,Not compensated,0.05381,102,705,0.03714,0.07048
1995,Berlin,Comp. time,0.14633,109,212,0.09864,0.19402
1995,Berlin,Some of both,0.07146,50,212,0.03670,0.10622
1995,Berlin,Paid,0.06730,53,212,0.03349,0.10111
1995,Brandenburg,Comp. time,0.11846,98,250,0.07832,0.15860
1995,Brandenburg,Some of both,0.07154,55,250,0.03953,0.10356
1995,Brandenburg,Paid,0.07568,59,250,0.04283,0.10853
1995,Brandenburg,Not compensated,0.05505,38,250,0.02672,0.08338
1995,Mecklenburg-Western Pomerania,Comp. time,0.13260,78,192,0.08450,0.18070
1995,Mecklenburg-Western Pomerania,Some of both,0.06465,37,192,0.02978,0.09953
1995,Mecklenburg-Western Pomerania,Paid,0.07914,44,192,0.04086,0.11743
1995,Mecklenburg-Western Pomerania,Not compensated,0.04531,33,192,0.01581,0.07480
1995,Saxony,Comp. time,0.12964,207,494,0.09999,0.15930
1995,Saxony,Some of both,0.05702,93,494,0.03655,0.07749
1995,Saxony,Paid,0.07491,106,494,0.05168,0.09815
1995,Saxony,Not compensated,0.06769,88,494,0.04552,0.08987
1995,Saxony-Anhalt,Comp. time,0.11972,116,298,0.08280,0.15664
1995,Saxony-Anhalt,Some of both,0.06939,65,298,0.04049,0.09829
1995,Saxony-Anhalt,Paid,0.07552,67,298,0.04547,0.10557
1995,Saxony-Anhalt,Not compensated,0.04978,50,298,0.02504,0.07451
1995,Thuringa,Comp. time,0.12038,121,293,0.08305,0.15770
1995,Thuringa,Some of both,0.04942,44,293,0.02456,0.07429
1995,Thuringa,Paid,0.08095,71,293,0.04966,0.11223
1995,Thuringa,Not compensated,0.05463,57,293,0.02856,0.08070
1996,Schleswig-Holstein,Comp. time,0.16120,58,94,0.08647,0.23594
1996,Schleswig-Holstein,Paid,0.09242,36,94,0.03356,0.15128
1996,Lower Saxony,Comp. time,0.13028,175,457,0.09938,0.16118
1996,Lower Saxony,Some of both,0.04950,77,457,0.02959,0.06941
1996,Lower Saxony,Paid,0.09432,150,457,0.06750,0.12115
1996,Lower Saxony,Not compensated,0.04250,55,457,0.02398,0.06102
1996,North Rhine-Westphalia,Comp. time,0.11833,362,982,0.09812,0.13854
1996,North Rhine-Westphalia,Some of both,0.04734,156,982,0.03405,0.06063
1996,North Rhine-Westphalia,Paid,0.08997,326,982,0.07207,0.10788
1996,North Rhine-Westphalia,Not compensated,0.05128,138,982,0.03748,0.06508
1996,Hesse,Comp. time,0.15610,165,358,0.11845,0.19375
1996,Hesse,Some of both,0.04336,53,358,0.02224,0.06449
1996,Hesse,Paid,0.06211,88,358,0.03707,0.08715
1996,Hesse,Not compensated,0.05165,52,358,0.02869,0.07461
1996,"Rhineland-Palatinate, Saarland",Comp. time,0.09450,91,231,0.05670,0.13231
1996,"Rhineland-Palatinate, Saarland",Some of both,0.04945,43,231,0.02143,0.07747
1996,"Rhineland-Palatinate, Saarland",Paid,0.09992,97,231,0.06116,0.13868
1996,Baden-Wuerttemberg,Comp. time,0.12148,271,676,0.09684,0.14613
1996,Baden-Wuerttemberg,Some of both,0.05912,116,676,0.04133,0.07691
1996,Baden-Wuerttemberg,Paid,0.08017,214,676,0.05968,0.10065
1996,Baden-Wuerttemberg,Not compensated,0.04361,75,676,0.02820,0.05902
1996,Bavaria,Comp. time,0.14354,304,688,0.11732,0.16976
1996,Bavaria,Some of both,0.05088,113,688,0.03444,0.06731
1996,Bavaria,Paid,0.06709,172,688,0.04838,0.08580
1996,Bavaria,Not compensated,0.05077,99,688,0.03435,0.06718
1996,Berlin,Comp. time,0.17376,122,233,0.12500,0.22252
1996,Berlin,Some of both,0.05039,37,233,0.02224,0.07854
1996,Berlin,Paid,0.05050,34,233,0.02232,0.07868
1996,Berlin,Not compensated,0.06283,40,233,0.03161,0.09406
1996,Brandenburg,Comp. time,0.11128,102,242,0.07157,0.15098
1996,Brandenburg,Some of both,0.05328,43,242,0.02493,0.08164
1996,Brandenburg,Paid,0.07302,53,242,0.04017,0.10586
1996,Brandenburg,Not compensated,0.06570,44,242,0.03442,0.09698
1996,Mecklenburg-Western Pomerania,Comp. time,0.13633,75,111,0.07221,0.20046
1996,Mecklenburg-Western Pomerania,Paid,0.07293,36,111,0.02434,0.12153
1996,Saxony,Comp. time,0.12509,197,488,0.09571,0.15447
1996,Saxony,Some of both,0.06596,97,488,0.04392,0.08801
1996,Saxony,Paid,0.05789,94,488,0.03715,0.07863
1996,Saxony,Not compensated,0.06928,100,488,0.04673,0.09184
1996,Saxony-Anhalt,Comp. time,0.12551,122,284,0.08691,0.16411
1996,Saxony-Anhalt,Some of both,0.03899,37,284,0.01644,0.06154
1996,Saxony-Anhalt,Paid,0.07766,69,284,0.04648,0.10884
1996,Saxony-Anhalt,Not compensated,0.05950,56,284,0.03194,0.08706
1996,Thuringa,Comp. time,0.13256,123,291,0.09353,0.17159
1996,Thuringa,Some of both,0.04159,40,291,0.01861,0.06457
1996,Thuringa,Paid,0.08734,76,291,0.05484,0.11983
1996,Thuringa,Not compensated,0.05143,52,291,0.02601,0.07686
1997,Schleswig-Holstein,Comp. time,0.15833,52,52,0.05814,0.25852
1997,Lower Saxony,Comp. time,0.11944,170,400,0.08762,0.15127
1997,Lower Saxony,Some of both,0.06092,85,400,0.03745,0.08439
1997,Lower Saxony,Paid,0.04865,83,400,0.02754,0.06976
1997,Lower Saxony,Not compensated,0.04580,62,400,0.02529,0.06631
1997,North Rhine-Westphalia,Comp. time,0.09571,295,809,0.07542,0.11599
1997,North Rhine-Westphalia,Some of both,0.05122,159,809,0.03602,0.06642
1997,North Rhine-Westphalia,Paid,0.05772,207,809,0.04164,0.07381
1997,North Rhine-Westphalia,Not compensated,0.06009,148,809,0.04371,0.07648
1997,Hesse,Comp. time,0.12331,129,280,0.08473,0.16189
1997,Hesse,Some of both,0.05389,56,280,0.02739,0.08038
1997,Hesse,Paid,0.03707,54,280,0.01490,0.05924
1997,Hesse,Not compensated,0.04328,41,280,0.01940,0.06715
1997,"Rhineland-Palatinate, Saarland",Comp. time,0.10001,85,229,0.06107,0.13895
1997,"Rhineland-Palatinate, Saarland",Some of both,0.03925,42,229,0.01404,0.06445
1997,"Rhineland-Palatinate, Saarland",Paid,0.06634,68,229,0.03403,0.09864
1997,"Rhineland-Palatinate, Saarland",Not compensated,0.03563,34,229,0.01157,0.05969
1997,Baden-Wuerttemberg,Comp. time,0.11048,239,575,0.08483,0.13612
1997,Baden-Wuerttemberg,Some of both,0.05926,129,575,0.03995,0.07858
1997,Baden-Wuerttemberg,Paid,0.04247,128,575,0.02597,0.05896
1997,Baden-Wuerttemberg,Not compensated,0.04777,79,575,0.03032,0.06522
1997,Bavaria,Comp. time,0.14434,309,598,0.11614,0.17253
1997,Bavaria,Some of both,0.05373,128,598,0.03565,0.07182
1997,Bavaria,Paid,0.03003,79,598,0.01634,0.04372
1997,Bavaria,Not compensated,0.04546,82,598,0.02875,0.06217
1997,Berlin,Comp. time,0.14043,94,166,0.08741,0.19344
1997,Berlin,Some of both,0.05052,35,166,0.01710,0.08394
1997,Berlin,Not compensated,0.05652,37,166,0.02129,0.09176
1997,Brandenburg,Comp. time,0.13331,108,226,0.08889,0.17772
1997,Brandenburg,Some of both,0.04741,39,226,0.01964,0.07517
1997,Brandenburg,Paid,0.04558,31,226,0.01833,0.07283
1997,Brandenburg,Not compensated,0.06696,48,226,0.03430,0.09962
1997,Mecklenburg-Western Pomerania,Comp. time,0.12956,63,94,0.06130,0.19781
1997,Mecklenburg-Western Pomerania,Paid,0.06479,31,94,0.01476,0.11482
1997,Saxony,Comp. time,0.11388,170,423,0.08357,0.14419
1997,Saxony,Some of both,0.07932,121,423,0.05353,0.10510
1997,Saxony,Paid,0.03270,47,423,0.01573,0.04967
1997,Saxony,Not compensated,0.06786,85,423,0.04386,0.09185
1997,Saxony-Anhalt,Comp. time,0.12915,118,264,0.08862,0.16969
1997,Saxony-Anhalt,Some of both,0.06784,52,264,0.03744,0.09823
1997,Saxony-Anhalt,Paid,0.04347,43,264,0.01882,0.06811
1997,Saxony-Anhalt,Not compensated,0.05629,51,264,0.02844,0.08415
1997,Thuringa,Comp. time,0.11370,99,259,0.07496,0.15244
1997,Thuringa,Some of both,0.05202,59,259,0.02492,0.07912
1997,Thuringa,Paid,0.04653,45,259,0.02083,0.07223
1997,Thuringa,Not compensated,0.05923,56,259,0.03043,0.08804
1998,Schleswig-Holstein,Comp. time,0.14106,56,56,0.04906,0.23305
1998,Lower Saxony,Comp. time,0.11883,197,457,0.08913,0.14853
1998,Lower Saxony,Some of both,0.06928,115,457,0.04597,0.09259
1998,Lower Saxony,Paid,0.04989,83,457,0.02991,0.06988
1998,Lower Saxony,Not compensated,0.03835,62,457,0.02073,0.05598
1998,North Rhine-Westphalia,Comp. time,0.09742,348,906,0.07810,0.11674
1998,North Rhine-Westphalia,Some of both,0.04856,171,906,0.03455,0.06256
1998,North Rhine-Westphalia,Paid,0.05902,215,906,0.04367,0.07438
1998,North Rhine-Westphalia,Not compensated,0.05412,172,906,0.03938,0.06886
1998,Hesse,Comp. time,0.11565,140,322,0.08066,0.15064
1998,Hesse,Some of both,0.04411,63,322,0.02164,0.06657
1998,Hesse,Paid,0.03711,62,322,0.01643,0.05778
1998,Hesse,Not compensated,0.05863,57,322,0.03293,0.08433
1998,"Rhineland-Palatinate, Saarland",Comp. time,0.10084,105,247,0.06321,0.13846
1998,"Rhineland-Palatinate, Saarland",Some of both,0.04473,50,247,0.01890,0.07056
1998,"Rhineland-Palatinate, Saarland",Paid,0.04502,51,247,0.01911,0.07093
1998,"Rhineland-Palatinate, Saarland",Not compensated,0.03720,41,247,0.01355,0.06085
1998,Baden-Wuerttemberg,Comp. time,0.12512,263,611,0.09887,0.15138
1998,Baden-Wuerttemberg,Some of both,0.06061,141,611,0.04167,0.07954
1998,Baden-Wuerttemberg,Paid,0.04555,123,611,0.02901,0.06210
1998,Baden-Wuerttemberg,Not compensated,0.04462,84,611,0.02824,0.06101
1998,Bavaria,Comp. time,0.13654,330,649,0.11010,0.16298
1998,Bavaria,Some of both,0.05139,131,649,0.03439,0.06839
1998,Bavaria,Paid,0.03224,89,649,0.01864,0.04585
1998,Bavaria,Not compensated,0.04271,99,649,0.02714,0.05828
1998,Berlin,Comp. time,0.14059,99,168,0.08787,0.19332
1998,Berlin,Some of both,0.04184,33,168,0.01147,0.07221
1998,Berlin,Not compensated,0.04702,36,168,0.01491,0.07912
1998,Brandenburg,Comp. time,0.14186,115,200,0.09339,0.19034
1998,Brandenburg,Some of both,0.06737,47,200,0.03254,0.10220
1998,Brandenburg,Not compensated,0.05357,38,200,0.02229,0.08486
1998,Mecklenburg-Western Pomerania,Comp. time,0.11533,67,153,0.06455,0.16611
1998,Mecklenburg-Western Pomerania,Some of both,0.09670,52,153,0.04971,0.14368
1998,Mecklenburg-Western Pomerania,Not compensated,0.05783,34,153,0.02072,0.09494
1998,Saxony,Comp. time,0.15035,243,484,0.11848,0.18223
1998,Saxony,Some of both,0.07106,104,484,0.04815,0.09397
1998,Saxony,Paid,0.03339,54,484,0.01737,0.04941
1998,Saxony,Not compensated,0.05633,83,484,0.03577,0.07689
1998,Saxony-Anhalt,Comp. time,0.12175,117,271,0.08275,0.16076
1998,Saxony-Anhalt,Some of both,0.05327,59,271,0.02648,0.08006
1998,Saxony-Anhalt,Paid,0.05245,47,271,0.02586,0.07904
1998,Saxony-Anhalt,Not compensated,0.04863,48,271,0.02297,0.07429
1998,Thuringa,Comp. time,0.09524,98,282,0.06092,0.12956
1998,Thuringa,Some of both,0.07095,70,282,0.04093,0.10097
1998,Thuringa,Paid,0.05086,55,282,0.02517,0.07654
1998,Thuringa,Not compensated,0.04909,59,282,0.02383,0.07436
1999,Schleswig-Holstein,Comp. time,0.14492,53,89,0.07137,0.21847
1999,Schleswig-Holstein,Some of both,0.08425,36,89,0.02622,0.14229
1999,Hamburg,Comp. time,0.19770,33,33,0.05971,0.33569
1999,Lower Saxony,Comp. time,0.12849,202,454,0.09767,0.15930
1999,Lower Saxony,Some of both,0.06793,105,454,0.04476,0.09110
1999,Lower Saxony,Paid,0.04754,85,454,0.02795,0.06714
1999,Lower Saxony,Not compensated,0.04393,62,454,0.02506,0.06280
1999,North Rhine-Westphalia,Comp. time,0.09631,336,904,0.07707,0.11555
1999,North Rhine-Westphalia,Some of both,0.05287,184,904,0.03828,0.06747
1999,North Rhine-Westphalia,Paid,0.05796,218,904,0.04272,0.07320
1999,North Rhine-Westphalia,Not compensated,0.05638,166,904,0.04134,0.07143
1999,Hesse,Comp. time,0.12042,132,300,0.08353,0.15731
1999,Hesse,Some of both,0.04844,71,300,0.02411,0.07278
1999,Hesse,Paid,0.02404,40,300,0.00668,0.04140
1999,Hesse,Not compensated,0.05025,57,300,0.02549,0.07502
1999,"Rhineland-Palatinate, Saarland",Comp. time,0.10307,113,233,0.06395,0.14220
1999,"Rhineland-Palatinate, Saarland",Some of both,0.03634,43,233,0.01226,0.06042
1999,"Rhineland-Palatinate, Saarland",Paid,0.04364,44,233,0.01735,0.06993
1999,"Rhineland-Palatinate, Saarland",Not compensated,0.03381,33,233,0.01055,0.05707
1999,Baden-Wuerttemberg,Comp. time,0.12184,237,592,0.09546,0.14821
1999,Baden-Wuerttemberg,Some of both,0.05346,124,592,0.03532,0.07159
1999,Baden-Wuerttemberg,Paid,0.04860,134,592,0.03127,0.06594
1999,Baden-Wuerttemberg,Not compensated,0.05049,97,592,0.03284,0.06815
1999,Bavaria,Comp. time,0.15526,349,666,0.12774,0.18279
1999,Bavaria,Some of both,0.04837,134,666,0.03206,0.06467
1999,Bavaria,Paid,0.02891,85,666,0.01618,0.04165
1999,Bavaria,Not compensated,0.04136,98,666,0.02622,0.05649
1999,Berlin,Comp. time,0.13257,92,166,0.08083,0.18432
1999,Berlin,Some of both,0.03550,34,166,0.00727,0.06374
1999,Berlin,Not compensated,0.07031,40,166,0.03130,0.10933
1999,Brandenburg,Comp. time,0.11140,97,212,0.06895,0.15385
1999,Brandenburg,Some of both,0.06182,46,212,0.02932,0.09432
1999,Brandenburg,Paid,0.03847,32,212,0.01252,0.06443
1999,Brandenburg,Not compensated,0.04748,37,212,0.01879,0.07618
1999,Mecklenburg-Western Pomerania,Comp. time,0.15401,87,120,0.08916,0.21887
1999,Mecklenburg-Western Pomerania,Some of both,0.06598,33,120,0.02138,0.11058
1999,Saxony,Comp. time,0.14372,228,475,0.11214,0.17530
1999,Saxony,Some of both,0.08565,106,475,0.06046,0.11085
1999,Saxony,Paid,0.02952,52,475,0.01428,0.04476
1999,Saxony,Not compensated,0.05878,89,475,0.03760,0.07995
1999,Saxony-Anhalt,Comp. time,0.12227,112,265,0.08276,0.16179
1999,Saxony-Anhalt,Some of both,0.06911,63,265,0.03851,0.09971
1999,Saxony-Anhalt,Paid,0.04871,41,265,0.02274,0.07468
1999,Saxony-Anhalt,Not compensated,0.05360,49,265,0.02643,0.08076
1999,Thuringa,Comp. time,0.11439,116,294,0.07794,0.15083
1999,Thuringa,Some of both,0.07915,72,294,0.04824,0.11007
1999,Thuringa,Paid,0.04483,52,294,0.02113,0.06852
1999,Thuringa,Not compensated,0.05405,54,294,0.02816,0.07994
2000,Schleswig-Holstein,Comp. time,0.13514,107,201,0.08776,0.18252
2000,Schleswig-Holstein,Some of both,0.06840,58,201,0.03342,0.10339
2000,Schleswig-Holstein,Not compensated,0.03745,36,201,0.01114,0.06376
2000,Hamburg,Comp. time,0.17521,61,61,0.07902,0.27141
2000,Lower Saxony,Comp. time,0.13543,357,750,0.11092,0.15993
2000,Lower Saxony,Some of both,0.07325,178,750,0.05459,0.09191
2000,Lower Saxony,Paid,0.04742,123,750,0.03220,0.06264
2000,Lower Saxony,Not compensated,0.03289,92,750,0.02011,0.04566
2000,North Rhine-Westphalia,Comp. time,0.11292,703,1659,0.09768,0.12815
2000,North Rhine-Westphalia,Some of both,0.04372,299,1659,0.03388,0.05356
2000,North Rhine-Westphalia,Paid,0.05886,371,1659,0.04753,0.07019
2000,North Rhine-Westphalia,Not compensated,0.04747,286,1659,0.03723,0.05770
2000,Hesse,Comp. time,0.13404,272,563,0.10587,0.16221
2000,Hesse,Some of both,0.05067,120,563,0.03254,0.06881
2000,Hesse,Paid,0.03234,73,563,0.01771,0.04697
2000,Hesse,Not compensated,0.04410,98,563,0.02713,0.06108
2000,"Rhineland-Palatinate, Saarland",Comp. time,0.10012,195,440,0.07204,0.12820
2000,"Rhineland-Palatinate, Saarland",Some of both,0.05704,103,440,0.03534,0.07873
2000,"Rhineland-Palatinate, Saarland",Paid,0.03926,75,440,0.02109,0.05743
2000,"Rhineland-Palatinate, Saarland",Not compensated,0.03627,67,440,0.01878,0.05376
2000,Baden-Wuerttemberg,Comp. time,0.13221,462,1022,0.11143,0.15299
2000,Baden-Wuerttemberg,Some of both,0.05610,210,1022,0.04198,0.07021
2000,Baden-Wuerttemberg,Paid,0.04797,186,1022,0.03487,0.06108
2000,Baden-Wuerttemberg,Not compensated,0.04383,164,1022,0.03127,0.05639
2000,Bavaria,Comp. time,0.14887,626,1200,0.12872,0.16901
2000,Bavaria,Some of both,0.05451,234,1200,0.04166,0.06736
2000,Bavaria,Paid,0.02947,135,1200,0.01989,0.03904
2000,Bavaria,Not compensated,0.05117,205,1200,0.03869,0.06364
2000,Berlin,Comp. time,0.11937,129,277,0.08112,0.15763
2000,Berlin,Some of both,0.05193,53,277,0.02576,0.07811
2000,Berlin,Paid,0.04163,41,277,0.01807,0.06520
2000,Berlin,Not compensated,0.05040,54,277,0.02459,0.07622
2000,Brandenburg,Comp. time,0.12297,162,353,0.08866,0.15728
2000,Brandenburg,Some of both,0.06073,79,353,0.03578,0.08568
2000,Brandenburg,Paid,0.04983,53,353,0.02710,0.07256
2000,Brandenburg,Not compensated,0.04328,59,353,0.02202,0.06454
2000,Mecklenburg-Western Pomerania,Comp. time,0.15632,111,149,0.09781,0.21482
2000,Mecklenburg-Western Pomerania,Some of both,0.04734,38,149,0.01313,0.08155
2000,Saxony,Comp. time,0.12687,304,626,0.10077,0.15296
2000,Saxony,Some of both,0.06767,136,626,0.04798,0.08736
2000,Saxony,Paid,0.02698,67,626,0.01428,0.03969
2000,Saxony,Not compensated,0.04913,119,626,0.03219,0.06608
2000,Saxony-Anhalt,Comp. time,0.12101,173,371,0.08778,0.15424
2000,Saxony-Anhalt,Some of both,0.05703,70,371,0.03340,0.08066
2000,Saxony-Anhalt,Paid,0.03899,54,371,0.01927,0.05872
2000,Saxony-Anhalt,Not compensated,0.05029,74,371,0.02802,0.07256
2000,Thuringa,Comp. time,0.14724,203,399,0.11243,0.18206
2000,Thuringa,Some of both,0.05656,77,399,0.03386,0.07925
2000,Thuringa,Paid,0.04054,59,399,0.02116,0.05991
2000,Thuringa,Not compensated,0.04319,60,399,0.02322,0.06316
2001,Schleswig-Holstein,Comp. time,0.11703,86,187,0.07084,0.16323
2001,Schleswig-Holstein,Some of both,0.07899,58,187,0.04023,0.11776
2001,Schleswig-Holstein,Not compensated,0.04890,43,187,0.01791,0.07990
2001,Hamburg,Comp. time,0.19898,60,60,0.09711,0.30085
2001,Lower Saxony,Comp. time,0.13367,320,672,0.10792,0.15942
2001,Lower Saxony,Some of both,0.06784,162,672,0.04881,0.08686
2001,Lower Saxony,Paid,0.05296,108,672,0.03601,0.06990
2001,Lower Saxony,Not compensated,0.03062,82,672,0.01759,0.04366
2001,North Rhine-Westphalia,Comp. time,0.10819,635,1555,0.09275,0.12364
2001,North Rhine-Westphalia,Some of both,0.05423,318,1555,0.04297,0.06549
2001,North Rhine-Westphalia,Paid,0.05607,334,1555,0.04463,0.06751
2001,North Rhine-Westphalia,Not compensated,0.04610,268,1555,0.03567,0.05653
2001,Hesse,Comp. time,0.12234,244,526,0.09431,0.15037
2001,Hesse,Some of both,0.05278,114,526,0.03366,0.07191
2001,Hesse,Paid,0.03736,77,526,0.02114,0.05358
2001,Hesse,Not compensated,0.05538,91,526,0.03581,0.07494
2001,"Rhineland-Palatinate, Saarland",Comp. time,0.09347,176,415,0.06543,0.12151
2001,"Rhineland-Palatinate, Saarland",Some of both,0.05413,96,415,0.03233,0.07592
2001,"Rhineland-Palatinate, Saarland",Paid,0.04830,85,415,0.02764,0.06895
2001,"Rhineland-Palatinate, Saarland",Not compensated,0.03221,58,415,0.01520,0.04922
2001,Baden-Wuerttemberg,Comp. time,0.12448,377,932,0.10327,0.14569
2001,Baden-Wuerttemberg,Some of both,0.06200,220,932,0.04651,0.07749
2001,Baden-Wuerttemberg,Paid,0.04497,163,932,0.03166,0.05828
2001,Baden-Wuerttemberg,Not compensated,0.05240,172,932,0.03809,0.06671
2001,Bavaria,Comp. time,0.15081,552,1099,0.12964,0.17198
2001,Bavaria,Some of both,0.05618,224,1099,0.04256,0.06980
2001,Bavaria,Paid,0.03495,137,1099,0.02409,0.04581
2001,Bavaria,Not compensated,0.04952,186,1099,0.03669,0.06235
2001,Berlin,Comp. time,0.13672,139,300,0.09778,0.17566
2001,Berlin,Some of both,0.09207,80,300,0.05930,0.12484
2001,Berlin,Paid,0.03521,35,300,0.01432,0.05610
2001,Berlin,Not compensated,0.04353,46,300,0.02040,0.06666
2001,Brandenburg,Comp. time,0.13330,162,331,0.09662,0.16997
2001,Brandenburg,Some of both,0.05496,69,331,0.03037,0.07955
2001,Brandenburg,Paid,0.04465,50,331,0.02236,0.06693
2001,Brandenburg,Not compensated,0.04175,50,331,0.02017,0.06333
2001,Mecklenburg-Western Pomerania,Comp. time,0.16332,101,182,0.10946,0.21717
2001,Mecklenburg-Western Pomerania,Some of both,0.06564,50,182,0.02956,0.10171
2001,Mecklenburg-Western Pomerania,Not compensated,0.03875,31,182,0.01063,0.06686
2001,Saxony,Comp. time,0.13208,285,596,0.10487,0.15928
2001,Saxony,Some of both,0.07015,143,596,0.04963,0.09067
2001,Saxony,Paid,0.02938,67,596,0.01581,0.04295
2001,Saxony,Not compensated,0.04513,101,596,0.02845,0.06181
2001,Saxony-Anhalt,Comp. time,0.12604,167,349,0.09117,0.16092
2001,Saxony-Anhalt,Some of both,0.04493,64,349,0.02316,0.06669
2001,Saxony-Anhalt,Paid,0.04572,51,349,0.02378,0.06767
2001,Saxony-Anhalt,Not compensated,0.05151,67,349,0.02828,0.07473
2001,Thuringa,Comp. time,0.15105,187,365,0.11426,0.18784
2001,Thuringa,Some of both,0.05877,73,365,0.03461,0.08294
2001,Thuringa,Paid,0.04443,54,365,0.02326,0.06560
2001,Thuringa,Not compensated,0.03697,51,365,0.01758,0.05635
2002,Schleswig-Holstein,Comp. time,0.13526,109,212,0.08911,0.18140
2002,Schleswig-Holstein,Some of both,0.05345,50,212,0.02310,0.08380
2002,Schleswig-Holstein,Not compensated,0.04844,53,212,0.01947,0.07741
2002,Hamburg,Comp. time,0.15126,53,53,0.05387,0.24865
2002,Lower Saxony,Comp. time,0.13658,339,699,0.11110,0.16205
2002,Lower Saxony,Some of both,0.06305,154,699,0.04502,0.08109
2002,Lower Saxony,Paid,0.04240,107,699,0.02745,0.05735
2002,Lower Saxony,Not compensated,0.02754,99,699,0.01540,0.03968
2002,North Rhine-Westphalia,Comp. time,0.10597,642,1559,0.09068,0.12125
2002,North Rhine-Westphalia,Some of both,0.04912,309,1559,0.03839,0.05985
2002,North Rhine-Westphalia,Paid,0.04106,251,1559,0.03120,0.05091
2002,North Rhine-Westphalia,Not compensated,0.04969,357,1559,0.03890,0.06048
2002,Hesse,Comp. time,0.11642,272,594,0.09060,0.14223
2002,Hesse,Some of both,0.05161,113,594,0.03380,0.06942
2002,Hesse,Paid,0.03360,61,594,0.01909,0.04810
2002,Hesse,Not compensated,0.05498,148,594,0.03663,0.07332
2002,"Rhineland-Palatinate, Saarland",Comp. time,0.09162,175,426,0.06419,0.11904
2002,"Rhineland-Palatinate, Saarland",Some of both,0.04325,91,426,0.02391,0.06259
2002,"Rhineland-Palatinate, Saarland",Paid,0.04198,71,426,0.02291,0.06104
2002,"Rhineland-Palatinate, Saarland",Not compensated,0.04227,89,426,0.02314,0.06140
2002,Baden-Wuerttemberg,Comp. time,0.11990,399,995,0.09971,0.14010
2002,Baden-Wuerttemberg,Some of both,0.05543,213,995,0.04120,0.06965
2002,Baden-Wuerttemberg,Paid,0.03807,133,995,0.02617,0.04996
2002,Baden-Wuerttemberg,Not compensated,0.05831,250,995,0.04375,0.07288
2002,Bavaria,Comp. time,0.14722,565,1161,0.12683,0.16761
2002,Bavaria,Some of both,0.05727,241,1161,0.04390,0.07064
2002,Bavaria,Paid,0.02366,111,1161,0.01492,0.03241
2002,Bavaria,Not compensated,0.04603,244,1161,0.03397,0.05808
2002,Berlin,Comp. time,0.11821,135,257,0.07866,0.15776
2002,Berlin,Some of both,0.05130,54,257,0.02427,0.07832
2002,Berlin,Not compensated,0.05017,68,257,0.02343,0.07691
2002,Brandenburg,Comp. time,0.13567,169,325,0.09838,0.17296
2002,Brandenburg,Some of both,0.06258,72,325,0.03620,0.08895
2002,Brandenburg,Paid,0.03177,33,325,0.01267,0.05087
2002,Brandenburg,Not compensated,0.03071,51,325,0.01193,0.04950
2002,Mecklenburg-Western Pomerania,Comp. time,0.15964,101,148,0.10043,0.21885
2002,Mecklenburg-Western Pomerania,Some of both,0.05655,47,148,0.01921,0.09389
2002,Saxony,Comp. time,0.14712,302,614,0.11908,0.17516
2002,Saxony,Some of both,0.06387,139,614,0.04451,0.08322
2002,Saxony,Paid,0.02183,45,614,0.01026,0.03340
2002,Saxony,Not compensated,0.04916,128,614,0.03204,0.06627
